iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,0.00325012,0.121796,0.00372314,12.1796
2,0.0504889,0.0255102,0.0254889,0.0133667,0.137604,0.0147247,12.9718
3,0.0765094,0.0260308,0.0260204,0.0305939,0.168472,0.0322113,14.2875
4,0.103061,0.0265621,0.0265515,0.0543213,0.190079,0.0532379,15.5017
5,0.130141,0.0271041,0.0270806,0.0828094,0.202484,0.0740204,17.4057
6,0.157799,0.0276573,0.0276573,0.113586,0.206497,0.0921173,19.7368
7,0.186005,0.0282217,0.0282062,0.144043,0.203827,0.106842,22.1415
8,0.214783,0.0287977,0.028778,0.170059,0.196716,0.116333,24.367
9,0.244157,0.0293854,0.029374,0.188873,0.187775,0.120529,26.2671
10,0.274122,0.0299851,0.0299656,0.202042,0.178757,0.121887,27.8342
11,0.304705,0.030597,0.0305822,0.214722,0.170486,0.122131,29.1245
12,0.335897,0.0312215,0.0311925,0.229568,0.163269,0.122101,30.196
13,0.367726,0.0318586,0.0318284,0.241852,0.157135,0.122253,31.1063
14,0.400217,0.0325088,0.0324915,0.251755,0.158386,0.122818,31.9028
15,0.433364,0.0331722,0.0331465,0.260742,0.161621,0.124039,32.6226
16,0.467193,0.0338492,0.0338291,0.272614,0.164917,0.125732,33.2934
17,0.501694,0.03454,0.0345009,0.282928,0.168274,0.127625,33.926
18,0.536937,0.0352449,0.0352429,0.291107,0.171707,0.129623,34.5351
19,0.572867,0.0359642,0.0359306,0.299484,0.175217,0.131546,35.1167
20,0.609559,0.0366982,0.0366922,0.309006,0.178802,0.133179,35.6746
21,0.646999,0.0374471,0.0374401,0.31691,0.182449,0.134567,36.2054
22,0.68517,0.0382114,0.0381704,0.323517,0.186172,0.135895,36.7093
23,0.724152,0.0389912,0.0389825,0.331818,0.189972,0.137192,37.1944
24,0.763929,0.0397869,0.039777,0.338959,0.193848,0.138397,37.6592
25,0.804478,0.0405989,0.0405493,0.344299,0.1978,0.139526,38.1024
26,0.845891,0.0414274,0.0414121,0.351273,0.201843,0.140625,38.531
27,0.888143,0.0422729,0.0422523,0.357666,0.205963,0.141769,38.945
28,0.931272,0.0431356,0.0431287,0.362396,0.210159,0.143036,39.3491
29,0.975248,0.0440159,0.0439769,0.367844,0.214447,0.144318,39.7421
30,1.02011,0.0449142,0.0448605,0.373322,0.218826,0.145599,40.1261
31,1.06589,0.0458308,0.0457818,0.377136,0.223297,0.146881,40.5033
32,1.11263,0.0467662,0.0467433,0.381714,0.227844,0.148148,40.8753
33,1.1603,0.0477206,0.0476689,0.386139,0.232498,0.149506,41.2412
34,1.20894,0.0486945,0.0486336,0.388763,0.237244,0.150833,41.6022
35,1.25858,0.0496882,0.0496398,0.392883,0.242081,0.152054,41.9585
36,1.30927,0.0507023,0.0506903,0.395889,0.247025,0.153198,42.3106
37,1.36096,0.051737,0.051695,0.397705,0.252075,0.154312,42.6557
38,1.4137,0.0527929,0.0527422,0.400345,0.257217,0.155457,42.9957
39,1.46754,0.0538703,0.0538348,0.400986,0.262466,0.156509,43.331
40,1.52241,0.0549697,0.0548701,0.402145,0.267822,0.157639,43.6597
41,1.57847,0.0560915,0.0560583,0.40271,0.273285,0.158813,43.9881
42,1.63565,0.0572362,0.0571862,0.402771,0.278854,0.159943,44.3125
43,1.69402,0.0584043,0.0583629,0.402832,0.284546,0.16098,44.6332
44,1.75361,0.0595962,0.0595915,0.40181,0.290359,0.161926,44.9506
45,1.81435,0.0608125,0.0607449,0.400986,0.29628,0.162766,45.2601
46,1.8763,0.0620536,0.0619465,0.399902,0.302338,0.163742,45.5647
47,1.9395,0.06332,0.0631993,0.39859,0.308502,0.164917,45.8678
48,2.00401,0.0646122,0.0645069,0.397202,0.314804,0.165939,46.169
49,2.06988,0.0659308,0.0658729,0.394745,0.321228,0.16684,46.468
50,2.13702,0.0672763,0.0671397,0.392746,0.327774,0.167938,46.7632
51,2.20565,0.0686493,0.068628,0.390533,0.334473,0.168991,47.0604
52,2.27566,0.0700503,0.070011,0.38797,0.341293,0.169876,47.3536
53,2.34711,0.0714799,0.0714545,0.385483,0.348267,0.171036,47.6471
54,2.41988,0.0729387,0.0727708,0.383301,0.355362,0.172119,47.9356
55,2.49422,0.0744272,0.0743399,0.383514,0.362625,0.173096,48.2245
56,2.57,0.0759462,0.0757735,0.383377,0.370026,0.174225,48.5111
57,2.64748,0.0774961,0.0774859,0.383194,0.377579,0.175262,48.8009
58,2.72654,0.0790776,0.0790535,0.382828,0.385284,0.176361,49.0899
59,2.80723,0.0806915,0.0806907,0.382095,0.393143,0.177414,49.3787
60,2.88938,0.0823382,0.0821534,0.381363,0.401169,0.178436,49.6621
61,2.97331,0.0840186,0.0839338,0.382278,0.409348,0.179504,49.9475
62,3.05884,0.0857333,0.0855275,0.383789,0.417709,0.180496,50.2292
63,3.14631,0.0874829,0.0874713,0.3853,0.426224,0.181519,50.5147
64,3.23553,0.0892683,0.0892149,0.386734,0.434937,0.18251,50.7983
65,3.32656,0.0910901,0.0910356,0.388504,0.443802,0.183578,51.0818
66,3.4195,0.0929491,0.0929388,0.390259,0.452866,0.18457,51.3654
67,3.51409,0.094846,0.0945925,0.3936,0.462112,0.185593,51.6435
68,3.61076,0.0967816,0.0966639,0.397949,0.471542,0.187531,51.9324
69,3.70922,0.0987568,0.0984673,0.397079,0.481155,0.187653,52.2094
70,3.80996,0.100772,0.100731,0.404129,0.490982,0.188492,52.4896
71,3.91266,0.102829,0.102706,0.398773,0.501007,0.189514,52.768
72,4.01743,0.104927,0.104768,0.407242,0.51123,0.195343,53.0874
73,4.12435,0.107069,0.106924,0.403152,0.521652,0.204437,53.4754
74,4.23353,0.109254,0.10918,0.417557,0.532303,0.193024,53.7545
75,4.3446,0.111483,0.111062,0.415359,0.543167,0.194366,54.0303
76,4.45812,0.113759,0.113519,0.412308,0.55426,0.195969,54.3143
77,4.57369,0.11608,0.115574,0.41301,0.565567,0.198166,54.6038
78,4.69195,0.118449,0.118262,0.411682,0.577103,0.201248,54.9156
