"InphaseC4_003","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_003.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\results\003\InphaseC4_003_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          3.2871,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.7289,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -19.8299,         -0.0001
,        0.016667,          2.7918,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          2.6816,        -16.8011,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,        -21.6824,         -0.0007
,        0.025000,          2.5414,          0.1794,          0.8516,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          2.6794,        -14.9959,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,        -21.6413,         -0.0018
,        0.033333,          1.7098,          0.0695,          0.7148,          1.1657,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          2.6794,        -12.7971,         -3.2313,          0.0000,          0.0000,          0.0000,         -0.0009,        -21.6373,         -0.0001
,        0.041667,          1.5162,          0.1095,          0.7874,          1.5015,          1.3393,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          2.6714,        -15.0542,         -6.9070,          0.0000,          0.0000,         -0.0000,         -0.0004,        -21.0295,          0.0013
,        0.050000,          1.4344,          0.2257,          0.8945,          1.7287,          2.1507,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.1446,        -17.5148,        -10.9547,         -5.7908,          0.0000,          0.0002,          0.0006,        -20.8192,          0.0001
,        0.058333,          1.3567,          0.2699,          0.9394,          1.8682,          2.4257,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.0000,          0.0002,          0.0000,          0.0000,          0.0000,          1.9510,        -18.5902,        -14.4613,         -8.6805,          0.0000,          0.0008,          0.0003,        -20.9273,          0.0004
,        0.066667,          1.3085,          0.3030,          0.9634,          1.9363,          2.5385,          0.0000,          0.3091,          0.0000,          0.0002,          0.0001,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          1.8370,        -19.3533,        -16.6821,        -10.2619,          0.0000,          0.0005,          0.0004,        -20.9903,         -0.0011
,        0.075000,          1.2861,          0.3338,          0.9843,          1.9791,          1.8437,          0.0000,          0.4610,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          0.0000,          0.0000,          0.0000,          1.7663,        -20.1080,        -18.2118,        -12.0157,         -2.4839,          0.0001,         -0.0007,        -21.1736,          0.0012
,        0.083333,          1.2694,          0.3552,          0.9992,          2.0092,          1.6238,          0.0000,          0.5564,          0.0886,          0.0002,          0.0001,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.7235,        -20.6495,        -19.3485,        -13.7203,         -5.8200,         -0.0009,          0.0002,        -21.3374,          0.0011
,        0.091667,          1.2558,          0.3684,          1.0084,          2.0286,          1.4954,          0.1128,          0.6345,          1.1043,          0.2619,          0.0004,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.6963,        -20.9639,        -20.1225,        -15.4070,         -9.3267,         -0.0009,          0.0009,        -21.4305,         -0.0003
,        0.100000,          1.2469,          0.3783,          1.0139,          2.0406,          1.4165,          0.1711,          0.6952,          1.4337,          0.3927,          0.3745,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          1.6775,        -21.1777,        -20.6241,        -17.0257,        -12.4768,         -5.7927,          0.0005,        -21.4880,         -0.0000
,        0.108333,          1.2417,          0.3863,          1.0177,          2.0483,          1.3669,          0.2112,          0.7434,          1.6251,          0.2636,          0.4120,          0.4723,          0.1702,          0.0001,          0.0001,          0.0000,          1.6658,        -21.3318,        -20.9579,        -18.2996,        -15.0260,         -7.7158,         -0.0008,        -21.5373,          0.0007
,        0.116667,          1.2385,          0.3915,          1.0203,          2.0535,          1.3307,          0.2439,          0.7797,          1.7435,          0.1851,          0.4301,          0.6765,          0.4247,          0.2057,          0.1200,          0.0001,          1.6580,        -21.4375,        -21.1862,        -19.2398,        -16.9492,         -9.5219,         -4.0257,        -21.5723,         -0.2171
,        0.125000,          1.2359,          0.3945,          1.0216,          2.0571,          1.3065,          0.2720,          0.8033,          1.8180,          0.2059,          0.4630,          0.8420,          0.5977,          0.3412,          0.2156,          0.1593,          1.6526,        -21.5039,        -21.3382,        -19.9594,        -18.3530,        -12.1266,         -6.4620,        -21.5935,         -4.7329
,        0.133333,          1.2343,          0.3963,          1.0224,          2.0591,          1.2887,          0.2931,          0.8213,          1.8668,          0.2471,          0.4778,          0.9719,          0.8584,          0.6028,          0.3674,          0.3602,          1.6493,        -21.5474,        -21.4378,        -20.4683,        -19.3559,        -14.4798,         -9.3444,        -21.6076,         -9.9288
,        0.141667,          1.2334,          0.3976,          1.0231,          2.0609,          1.2765,          0.3083,          0.8339,          1.9006,          0.2867,          0.5017,          1.0549,          1.1395,          0.9394,          0.5530,          0.4931,          1.6470,        -21.5780,        -21.5044,        -20.8321,        -20.0649,        -16.1746,        -13.9232,        -21.6175,        -13.2488
