"InphaseC4_003","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_003.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\results\003\InphaseC4_003_POMM.csv","Maximum (Extracted from Time Series)",          3.2871,          0.4000,          1.0248,          2.0638,          2.5385,          0.3454,          0.8626,          1.9669,          0.4515,          0.6225,          1.2429,          2.0178,          1.4953,          1.0013,          0.9046,          2.7289,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.0009,          0.0000,          0.0013
"","Time of Maximum",          0.0083,          5.9667,          3.3000,          5.3750,          0.0667,          0.5833,          1.1583,          0.1917,          5.8000,          3.0667,          4.5167,          2.4750,          4.6667,          3.3417,          0.7500,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0583,          0.0917,          0.0000,          0.0417
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -21.6382,        -21.6376,        -21.6386,        -21.6379,        -21.6384,        -21.6377,        -21.6824,        -21.6382
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.5417,          2.3000,          4.3083,          0.5000,          2.9583,          4.7833,          0.0167,          0.7250
