"OutphaseC4_018","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_018.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\018\OutphaseC4_018_POMM.csv","Maximum (Extracted from Time Series)",          2.2539,          2.8877,          3.9936,          1.8681,          1.7472,          2.6663,          2.0036,          0.9588,          1.9352,          3.4732,          0.6511,          1.0820,          1.7297,          3.1506,          4.8111,          1.7385,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0013
"","Time of Maximum",          0.0083,          0.1000,          0.0333,          0.0667,          4.8083,          4.4833,          0.0667,          0.2250,          2.9917,          0.1583,          5.1667,          0.2833,          0.3750,          0.3167,          4.4167,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0750
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -70.0006,        -70.0019,        -70.0007,        -69.9935,        -70.0008,        -70.0015,        -70.0020,        -70.0012
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.5417,          5.2000,          2.3750,          4.5417,          2.1917,          3.6917,          4.0750,          5.1417
