"OutphaseC4_018","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_018.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\018\OutphaseC4_018_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          2.2539,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.7385,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -32.2082,         -0.0002
,        0.016667,          1.7205,          0.0000,          2.4512,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.9773,        -18.4161,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -41.4590,         -0.0001
,        0.025000,          1.9258,          1.6239,          3.4427,          1.7046,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0471,        -37.5589,        -18.9197,          0.0000,          0.0000,          0.0000,          0.0000,        -52.8386,          0.0000
,        0.033333,          1.9383,          2.2854,          3.9936,          1.3095,          1.1640,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.9870,        -51.7635,        -29.4704,          0.0000,          0.0000,          0.0000,          0.0000,        -61.6429,          0.0006
,        0.041667,          1.9861,          2.5324,          3.5466,          1.2574,          0.9354,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.9443,        -58.6346,        -31.2883,         -3.0135,          0.0000,          0.0000,          0.0000,        -63.4974,         -0.0009
,        0.050000,          1.9708,          2.6770,          3.0388,          1.5780,          1.0875,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9530,        -63.0410,        -37.2906,        -12.0882,          0.0000,          0.0000,          0.0000,        -66.7298,          0.0003
,        0.058333,          1.9571,          2.7690,          2.7736,          1.8100,          1.2038,          0.1273,          1.3806,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9498,        -65.8414,        -42.7325,        -22.9277,        -14.6559,          0.0000,          0.0000,        -67.9048,          0.0007
,        0.066667,          1.9559,          2.8186,          2.5846,          1.8681,          1.3931,          1.3945,          2.0036,          0.5201,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9436,        -67.4620,        -48.4216,        -32.5451,        -24.1686,          0.0000,          0.0000,        -68.5341,         -0.0007
