"OutphaseC4_007 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_007.tcf]","Time (h)","Q 2 [OutphaseC4_007]","Q 3 [OutphaseC4_007]","Q 4 [OutphaseC4_007]","Q 5 [OutphaseC4_007]","Q 6 [OutphaseC4_007]","Q 7 [OutphaseC4_007]","Q 1 [OutphaseC4_007]","Q  8 [OutphaseC4_007]"
          28,        0.225000,         -6.9532,         -3.9711,         -1.3977,         -0.5951,          0.0000,          0.0000,         -6.9843,          0.0000
          29,        0.233333,         -6.9651,         -4.2065,         -1.7964,         -1.0942,          0.0000,          0.0000,         -6.9727,          0.0000
          30,        0.241667,         -6.9732,         -4.4136,         -2.2041,         -1.5055,          0.0000,          0.0000,         -6.9868,          0.0000
          31,        0.250000,         -6.9803,         -4.6321,         -2.6059,         -1.7645,          0.0000,          0.0000,         -6.9937,          0.0000
          32,        0.258333,         -6.9853,         -4.8470,         -2.9952,         -2.0336,          0.0000,          0.0000,         -6.9769,          0.0000
          33,        0.266667,         -6.9877,         -5.0367,         -3.3701,         -2.2746,          0.0000,          0.0000,         -7.0037,          0.0000
          34,        0.275000,         -6.9919,         -5.2348,         -3.7221,         -2.4955,          0.0000,          0.0000,         -6.9914,          0.0000
          35,        0.283333,         -6.9909,         -5.4076,         -4.0505,         -2.7204,          0.0000,          0.0000,         -6.9967,          0.0000
          36,        0.291667,         -6.9960,         -5.5759,         -4.3573,         -2.9009,          0.0000,          0.0000,         -6.9975,          0.0000
          37,        0.300000,         -6.9957,         -5.7250,         -4.6367,         -3.0931,          0.0000,          0.0000,         -6.9846,          0.0000
          38,        0.308333,         -6.9977,         -5.8544,         -4.8930,         -3.2525,          0.0000,          0.0000,         -7.0075,          0.0000
          39,        0.316667,         -6.9990,         -5.9897,         -5.1228,         -3.3823,          0.0000,          0.0000,         -6.9996,          0.0000
          40,        0.325000,         -6.9946,         -6.0943,         -5.3334,         -3.5267,          0.0000,          0.0000,         -6.9957,          0.0000
          41,        0.333333,         -7.0005,         -6.1991,         -5.5211,         -3.6561,          0.0000,          0.0000,         -6.9968,          0.0000
          42,        0.341667,         -6.9976,         -6.2933,         -5.6896,         -3.7594,          0.0000,          0.0000,         -6.9873,          0.0000
          43,        0.350000,         -7.0011,         -6.3647,         -5.8425,         -3.8515,          0.0000,          0.0000,         -7.0081,          0.0000
          44,        0.358333,         -7.0009,         -6.4517,         -5.9749,         -3.9400,          0.0000,          0.0000,         -7.0037,          0.0000
          45,        0.366667,         -6.9952,         -6.5054,         -6.0973,         -4.0373,          0.0000,          0.0000,         -6.9914,          0.0000
          46,        0.375000,         -7.0018,         -6.5679,         -6.2019,         -4.1383,          0.0000,          0.0000,         -6.9964,          0.0000
          47,        0.383333,         -6.9974,         -6.6200,         -6.2979,         -4.2478,         -0.0001,          0.0000,         -6.9870,          0.0000
          48,        0.391667,         -7.0024,         -6.6576,         -6.3823,         -4.3742,         -0.2483,          0.0000,         -7.0062,          0.0000
          49,        0.400000,         -7.0018,         -6.7085,         -6.4534,         -4.5054,         -0.5725,          0.0000,         -7.0066,          0.0000
          50,        0.408333,         -6.9953,         -6.7366,         -6.5216,         -4.6577,         -0.9094,          0.0000,         -6.9884,          0.0000
          51,        0.416667,         -7.0022,         -6.7713,         -6.5772,         -4.8058,         -1.2679,          0.0000,         -6.9992,          0.0000
          52,        0.425000,         -6.9966,         -6.8045,         -6.6289,         -4.9509,         -1.6546,          0.0000,         -6.9866,          0.0000
          53,        0.433333,         -7.0032,         -6.8131,         -6.6752,         -5.1079,         -2.0381,          0.0000,         -7.0070,          0.0000
          54,        0.441667,         -7.0020,         -6.8508,         -6.7118,         -5.2531,         -2.4285,          0.0000,         -7.0059,          0.0000
          55,        0.450000,         -6.9954,         -6.8604,         -6.7503,         -5.4070,         -2.8065,          0.0000,         -6.9892,          0.0000
          56,        0.458333,         -7.0024,         -6.8795,         -6.7782,         -5.5458,         -3.1696,          0.0000,         -7.0024,          0.0000
          57,        0.466667,         -6.9961,         -6.8994,         -6.8052,         -5.6758,         -3.5196,          0.0000,         -6.9846,          0.0000
          58,        0.475000,         -7.0035,         -6.8992,         -6.8310,         -5.8072,         -3.8464,         -0.0183,         -7.0040,          0.0000
          59,        0.483333,         -7.0022,         -6.9249,         -6.8482,         -5.9155,         -4.1513,         -0.0740,         -7.0032,          0.0000
          60,        0.491667,         -6.9953,         -6.9231,         -6.8701,         -6.0282,         -4.4338,         -0.1426,         -6.9894,          0.0000
          61,        0.500000,         -7.0025,         -6.9366,         -6.8833,         -6.1289,         -4.6955,         -0.2307,         -7.0110,          0.0000
          62,        0.508333,         -6.9965,         -6.9506,         -6.8981,         -6.2108,         -4.9334,         -0.3213,         -6.9898,          0.0000
          63,        0.516667,         -7.0031,         -6.9438,         -6.9120,         -6.3041,         -5.1527,         -0.4163,         -6.9985,          0.0000
          64,        0.525000,         -7.0018,         -6.9641,         -6.9200,         -6.3694,         -5.3497,         -0.4997,         -6.9923,          0.0000
          65,        0.533333,         -6.9958,         -6.9583,         -6.9334,         -6.4421,         -5.5284,         -0.6048,         -6.9948,          0.0000
          66,        0.541667,         -7.0026,         -6.9671,         -6.9388,         -6.5054,         -5.6892,         -0.7169,         -7.0234,          0.0000
          67,        0.550000,         -6.9968,         -6.9778,         -6.9466,         -6.5564,         -5.8336,         -0.8221,         -6.9971,          0.0000
          68,        0.558333,         -7.0029,         -6.9668,         -6.9547,         -6.6106,         -5.9640,         -0.9539,         -6.9928,          0.0000
          69,        0.566667,         -7.0009,         -6.9837,         -6.9576,         -6.6489,         -6.0805,         -1.1109,         -6.9779,          0.0000
          70,        0.575000,         -6.9957,         -6.9770,         -6.9658,         -6.6919,         -6.1832,         -1.3232,         -7.0026,         -0.0001
          71,        0.583333,         -7.0028,         -6.9829,         -6.9677,         -6.7257,         -6.2769,         -1.5574,         -7.0326,         -0.2312
          72,        0.591667,         -6.9977,         -6.9894,         -6.9722,         -6.7554,         -6.3560,         -1.8261,         -6.9962,         -0.5505
          73,        0.600000,         -7.0030,         -6.9798,         -6.9768,         -6.7881,         -6.4011,         -2.1174,         -6.9830,         -0.8789
          74,        0.608333,         -6.9999,         -6.9948,         -6.9773,         -6.8058,         -6.4425,         -2.4214,         -6.9705,         -1.2311
          75,        0.616667,         -6.9957,         -6.9845,         -6.9828,         -6.8320,         -6.4750,         -2.7449,         -7.0172,         -1.6124
          76,        0.625000,         -7.0026,         -6.9919,         -6.9827,         -6.8516,         -6.5127,         -3.0535,         -7.0395,         -1.9905
          77,        0.633333,         -6.9991,         -6.9953,         -6.9856,         -6.8662,         -6.5515,         -3.3685,         -6.9950,         -2.3785
          78,        0.641667,         -7.0028,         -6.9887,         -6.9882,         -6.8858,         -6.5887,         -3.6664,         -6.9698,         -2.7532
          79,        0.650000,         -6.9985,         -7.0001,         -6.9877,         -6.8952,         -6.6241,         -3.9630,         -6.9726,         -3.1136
          80,        0.658333,         -6.9955,         -6.9908,         -6.9917,         -6.9111,         -6.6566,         -4.2406,         -7.0323,         -3.4623
          81,        0.666667,         -7.0024,         -6.9959,         -6.9906,         -6.9195,         -6.6884,         -4.4953,         -7.0422,         -3.7912
          82,        0.675000,         -7.0004,         -6.9976,         -6.9928,         -6.9278,         -6.7171,         -4.7429,         -6.9903,         -4.0957
          83,        0.683333,         -7.0028,         -6.9930,         -6.9942,         -6.9407,         -6.7446,         -4.9584,         -6.9618,         -4.3807
          84,        0.691667,         -6.9978,         -7.0017,         -6.9932,         -6.9441,         -6.7695,         -5.1695,         -6.9769,         -4.6423
          85,        0.700000,         -6.9957,         -6.9935,         -6.9958,         -6.9521,         -6.7917,         -5.3542,         -7.0467,         -4.8845
          86,        0.708333,         -7.0021,         -6.9981,         -6.9948,         -6.9568,         -6.8129,         -5.5280,         -7.0406,         -5.1045
          87,        0.716667,         -7.0015,         -7.0004,         -6.9961,         -6.9608,         -6.8333,         -5.6831,         -6.9890,         -5.3045
          88,        0.725000,         -7.0026,         -6.9941,         -6.9970,         -6.9678,         -6.8502,         -5.8238,         -6.9614,         -5.4857
          89,        0.733333,         -6.9967,         -7.0003,         -6.9963,         -6.9695,         -6.8663,         -5.9537,         -6.9858,         -5.6493
          90,        0.741667,         -6.9962,         -6.9970,         -6.9979,         -6.9747,         -6.8801,         -6.0664,         -7.0569,         -5.7971
          91,        0.750000,         -7.0020,         -6.9994,         -6.9970,         -6.9768,         -6.8946,         -6.1717,         -7.0364,         -5.9290
          92,        0.758333,         -7.0025,         -6.9993,         -6.9979,         -6.9803,         -6.9047,         -6.2633,         -6.9860,         -6.0480
          93,        0.766667,         -7.0024,         -6.9963,         -6.9984,         -6.9824,         -6.9155,         -6.3444,         -6.9646,         -6.1543
          94,        0.775000,         -6.9971,         -7.0003,         -6.9982,         -6.9833,         -6.9249,         -6.4188,         -6.9994,         -6.2486
          95,        0.783333,         -6.9967,         -6.9990,         -6.9992,         -6.9877,         -6.9329,         -6.4837,         -7.0608,         -6.3335
          96,        0.791667,         -7.0008,         -7.0009,         -6.9980,         -6.9875,         -6.9408,         -6.5428,         -7.0235,         -6.4088
          97,        0.800000,         -7.0028,         -6.9997,         -6.9989,         -6.9893,         -6.9475,         -6.5950,         -6.9768,         -6.4759
          98,        0.808333,         -7.0025,         -6.9979,         -6.9992,         -6.9906,         -6.9536,         -6.6402,         -6.9705,         -6.5356
          99,        0.816667,         -6.9982,         -6.9997,         -6.9990,         -6.9907,         -6.9590,         -6.6819,         -7.0161,         -6.5886
         100,        0.825000,         -6.9978,         -6.9998,         -6.9993,         -6.9923,         -6.9639,         -6.7179,         -7.0592,         -6.6364
         101,        0.833333,         -6.9995,         -7.0004,         -6.9990,         -6.9931,         -6.9675,         -6.7506,         -6.9976,         -6.6781
         102,        0.841667,         -7.0026,         -7.0005,         -6.9993,         -6.9940,         -6.9715,         -6.7801,         -6.9633,         -6.7154
         103,        0.850000,         -7.0021,         -6.9990,         -6.9993,         -6.9948,         -6.9743,         -6.8048,         -6.9736,         -6.7484
         104,        0.858333,         -7.0000,         -6.9990,         -6.9997,         -6.9946,         -6.9774,         -6.8274,         -7.0358,         -6.7773
         105,        0.866667,         -6.9988,         -7.0013,         -6.9992,         -6.9950,         -6.9804,         -6.8482,         -7.0507,         -6.8030
         106,        0.875000,         -6.9977,         -6.9997,         -6.9995,         -6.9957,         -6.9824,         -6.8643,         -6.9651,         -6.8262
         107,        0.883333,         -7.0023,         -6.9995,         -6.9991,         -6.9965,         -6.9839,         -6.8802,         -6.9457,         -6.8461
         108,        0.891667,         -7.0016,         -6.9992,         -6.9993,         -6.9963,         -6.9860,         -6.8946,         -6.9687,         -6.8638
         109,        0.900000,         -7.0016,         -6.9962,         -7.0002,         -6.9987,         -6.9877,         -6.9076,         -7.0537,         -6.8795
         110,        0.908333,         -6.9998,         -7.0027,         -6.9992,         -6.9974,         -6.9888,         -6.9177,         -7.0340,         -6.8934
         111,        0.916667,         -6.9962,         -7.0001,         -7.0000,         -6.9978,         -6.9903,         -6.9278,         -6.9331,         -6.9059
         112,        0.925000,         -7.0016,         -6.9994,         -6.9990,         -6.9973,         -6.9915,         -6.9355,         -6.9288,         -6.9167
         113,        0.933333,         -7.0008,         -7.0009,         -6.9995,         -6.9973,         -6.9921,         -6.9426,         -6.9594,         -6.9262
         114,        0.941667,         -7.0037,         -6.9960,         -7.0004,         -7.0012,         -6.9935,         -6.9497,         -7.0573,         -6.9349
         115,        0.950000,         -7.0003,         -7.0051,         -6.9990,         -6.9977,         -6.9938,         -6.9549,         -7.0118,         -6.9424
         116,        0.958333,         -6.9949,         -6.9979,         -7.0003,         -6.9997,         -6.9942,         -6.9599,         -6.9031,         -6.9491
         117,        0.966667,         -7.0000,         -7.0004,         -6.9987,         -6.9982,         -6.9952,         -6.9650,         -6.9130,         -6.9549
         118,        0.975000,         -6.9996,         -7.0012,         -6.9993,         -6.9984,         -6.9952,         -6.9692,         -6.9499,         -6.9601
         119,        0.983333,         -7.0049,         -6.9952,         -7.0003,         -7.0002,         -6.9961,         -6.9721,         -7.0501,         -6.9648
         120,        0.991667,         -7.0009,         -7.0029,         -6.9988,         -6.9973,         -6.9964,         -6.9756,         -6.9891,         -6.9687
         121,        1.000000,         -6.9940,         -6.9976,         -7.0004,         -6.9994,         -6.9967,         -6.9781,         -6.8852,         -6.9724
         122,        1.008333,         -6.9987,         -7.0012,         -6.9985,         -6.9987,         -6.9972,         -6.9800,         -6.9037,         -6.9754
         123,        1.016667,         -6.9981,         -7.0026,         -6.9993,         -6.9985,         -6.9971,         -6.9830,         -6.9438,         -6.9781
         124,        1.025000,         -7.0061,         -6.9946,         -7.0003,         -7.0007,         -6.9978,         -6.9841,         -7.0355,         -6.9808
         125,        1.033333,         -7.0015,         -7.0041,         -6.9986,         -6.9977,         -6.9974,         -6.9872,         -6.9700,         -6.9827
         126,        1.041667,         -6.9935,         -6.9964,         -7.0006,         -7.0004,         -6.9979,         -6.9879,         -6.8851,         -6.9848
         127,        1.050000,         -6.9971,         -6.9999,         -6.9983,         -6.9990,         -6.9981,         -6.9887,         -6.8984,         -6.9864
         128,        1.058333,         -6.9968,         -7.0018,         -6.9991,         -6.9976,         -6.9978,         -6.9913,         -6.9458,         -6.9880
         129,        1.066667,         -7.0070,         -6.9939,         -7.0002,         -7.0004,         -6.9983,         -6.9911,         -7.0168,         -6.9893
         130,        1.075000,         -7.0020,         -7.0048,         -6.9981,         -6.9962,         -6.9980,         -6.9928,         -6.9587,         -6.9903
         131,        1.083333,         -6.9937,         -6.9937,         -7.0007,         -6.9990,         -6.9980,         -6.9932,         -6.9031,         -6.9916
         132,        1.091667,         -6.9962,         -7.0022,         -6.9978,         -7.0003,         -6.9982,         -6.9939,         -6.9041,         -6.9923
         133,        1.100000,         -6.9955,         -7.0023,         -6.9990,         -6.9971,         -6.9977,         -6.9945,         -6.9617,         -6.9931
         134,        1.108333,         -7.0078,         -6.9925,         -6.9996,         -7.0001,         -6.9987,         -6.9941,         -7.0043,         -6.9937
         135,        1.116667,         -7.0025,         -7.0038,         -6.9979,         -6.9978,         -6.9977,         -6.9955,         -6.9521,         -6.9941
         136,        1.125000,         -6.9937,         -6.9941,         -7.0006,         -7.0005,         -6.9984,         -6.9950,         -6.9328,         -6.9947
         137,        1.133333,         -6.9951,         -7.0025,         -6.9975,         -6.9973,         -6.9982,         -6.9949,         -6.9199,         -6.9950
         138,        1.141667,         -6.9947,         -7.0016,         -6.9992,         -6.9958,         -6.9975,         -6.9961,         -6.9885,         -6.9955
         139,        1.150000,         -7.0081,         -6.9920,         -6.9989,         -7.0004,         -6.9982,         -6.9956,         -7.0062,         -6.9958
         140,        1.158333,         -7.0026,         -7.0042,         -6.9976,         -6.9963,         -6.9975,         -6.9974,         -6.9572,         -6.9958
         141,        1.166667,         -6.9945,         -6.9919,         -7.0006,         -7.0004,         -6.9976,         -6.9963,         -6.9622,         -6.9962
         142,        1.175000,         -6.9947,         -7.0039,         -6.9973,         -6.9971,         -6.9977,         -6.9962,         -6.9532,         -6.9963
         143,        1.183333,         -6.9947,         -7.0014,         -6.9991,         -6.9966,         -6.9972,         -6.9965,         -7.0246,         -6.9965
         144,        1.191667,         -7.0083,         -6.9937,         -6.9986,         -6.9998,         -6.9979,         -6.9964,         -7.0222,         -6.9965
         145,        1.200000,         -7.0030,         -7.0033,         -6.9972,         -6.9956,         -6.9967,         -6.9974,         -6.9718,         -6.9964
         146,        1.208333,         -6.9947,         -6.9891,         -7.0004,         -7.0001,         -6.9975,         -6.9966,         -6.9851,         -6.9967
         147,        1.216667,         -6.9946,         -7.0036,         -6.9969,         -6.9968,         -6.9976,         -6.9969,         -6.9975,         -6.9965
         148,        1.225000,         -6.9945,         -7.0012,         -6.9992,         -6.9987,         -6.9968,         -6.9969,         -7.0679,         -6.9966
         149,        1.233333,         -7.0084,         -6.9941,         -6.9983,         -6.9992,         -6.9978,         -6.9960,         -7.0484,         -6.9965
         150,        1.241667,         -7.0034,         -7.0042,         -6.9972,         -6.9954,         -6.9964,         -6.9965,         -6.9898,         -6.9964
         151,        1.250000,         -6.9959,         -6.9897,         -6.9999,         -6.9996,         -6.9971,         -6.9960,         -7.0021,         -6.9965
         152,        1.258333,         -6.9954,         -7.0019,         -6.9966,         -6.9949,         -6.9968,         -6.9960,         -7.0477,         -6.9963
         153,        1.266667,         -6.9945,         -6.9980,         -6.9991,         -6.9960,         -6.9964,         -6.9969,         -7.1041,         -6.9963
         154,        1.275000,         -7.0079,         -6.9957,         -6.9981,         -6.9988,         -6.9972,         -6.9955,         -7.0761,         -6.9963
         155,        1.283333,         -7.0033,         -7.0047,         -6.9969,         -6.9923,         -6.9959,         -6.9971,         -7.0074,         -6.9961
         156,        1.291667,         -6.9975,         -6.9881,         -6.9998,         -6.9984,         -6.9969,         -6.9953,         -7.0135,         -6.9961
         157,        1.300000,         -6.9965,         -7.0033,         -6.9961,         -6.9951,         -6.9966,         -6.9959,         -7.0948,         -6.9958
         158,        1.308333,         -6.9946,         -6.9986,         -6.9994,         -6.9958,         -6.9961,         -6.9961,         -7.1319,         -6.9959
         159,        1.316667,         -7.0076,         -6.9941,         -6.9980,         -6.9985,         -6.9968,         -6.9951,         -7.0918,         -6.9958
         160,        1.325000,         -7.0035,         -7.0054,         -6.9972,         -6.9932,         -6.9957,         -6.9959,         -7.0201,         -6.9956
         161,        1.333333,         -6.9994,         -6.9900,         -6.9999,         -6.9992,         -6.9968,         -6.9949,         -7.0253,         -6.9957
         162,        1.341667,         -6.9974,         -7.0024,         -6.9962,         -6.9959,         -6.9963,         -6.9956,         -7.1259,         -6.9952
         163,        1.350000,         -6.9943,         -6.9962,         -6.9995,         -6.9964,         -6.9960,         -6.9952,         -7.1356,         -6.9955
         164,        1.358333,         -7.0070,         -6.9952,         -6.9978,         -6.9975,         -6.9968,         -6.9942,         -7.0898,         -6.9952
         165,        1.366667,         -7.0036,         -7.0050,         -6.9974,         -6.9944,         -6.9958,         -6.9957,         -7.0225,         -6.9951
         166,        1.375000,         -7.0011,         -6.9895,         -6.9997,         -6.9995,         -6.9967,         -6.9946,         -7.0373,         -6.9952
         167,        1.383333,         -6.9985,         -7.0035,         -6.9963,         -6.9951,         -6.9963,         -6.9954,         -7.1368,         -6.9949
         168,        1.391667,         -6.9943,         -6.9944,         -6.9997,         -6.9967,         -6.9962,         -6.9955,         -7.1178,         -6.9950
         169,        1.400000,         -7.0068,         -6.9952,         -6.9980,         -6.9983,         -6.9970,         -6.9933,         -7.0715,         -6.9949
         170,        1.408333,         -7.0034,         -7.0056,         -6.9982,         -6.9941,         -6.9962,         -6.9965,         -7.0188,         -6.9948
         171,        1.416667,         -7.0034,         -6.9905,         -7.0002,         -6.9994,         -6.9973,         -6.9944,         -7.0468,         -6.9949
         172,        1.425000,         -6.9995,         -7.0049,         -6.9964,         -6.9939,         -6.9966,         -6.9951,         -7.1275,         -6.9946
         173,        1.433333,         -6.9937,         -6.9934,         -6.9999,         -6.9982,         -6.9964,         -6.9953,         -7.0812,         -6.9949
         174,        1.441667,         -7.0059,         -6.9961,         -6.9981,         -6.9981,         -6.9973,         -6.9945,         -7.0386,         -6.9947
         175,        1.450000,         -7.0029,         -7.0047,         -6.9986,         -6.9953,         -6.9963,         -6.9959,         -7.0072,         -6.9947
         176,        1.458333,         -7.0050,         -6.9924,         -7.0006,         -7.0006,         -6.9977,         -6.9946,         -7.0539,         -6.9949
         177,        1.466667,         -7.0001,         -7.0070,         -6.9968,         -6.9949,         -6.9973,         -6.9957,         -7.1038,         -6.9948
         178,        1.475000,         -6.9933,         -6.9933,         -7.0002,         -6.9987,         -6.9973,         -6.9954,         -7.0323,         -6.9950
         179,        1.483333,         -7.0049,         -6.9957,         -6.9979,         -6.9993,         -6.9982,         -6.9941,         -7.0030,         -6.9948
         180,        1.491667,         -7.0020,         -7.0044,         -6.9990,         -6.9948,         -6.9969,         -6.9964,         -6.9913,         -6.9951
         181,        1.500000,         -7.0067,         -6.9926,         -7.0006,         -6.9999,         -6.9982,         -6.9948,         -7.0553,         -6.9953
         182,        1.508333,         -7.0012,         -7.0065,         -6.9971,         -6.9962,         -6.9978,         -6.9953,         -7.0695,         -6.9949
         183,        1.516667,         -6.9927,         -6.9940,         -7.0001,         -6.9997,         -6.9979,         -6.9958,         -6.9802,         -6.9956
         184,        1.525000,         -7.0038,         -6.9963,         -6.9982,         -6.9988,         -6.9984,         -6.9951,         -6.9673,         -6.9953
         185,        1.533333,         -7.0012,         -7.0023,         -6.9994,         -6.9968,         -6.9972,         -6.9960,         -6.9714,         -6.9954
         186,        1.541667,         -7.0076,         -6.9936,         -7.0006,         -7.0007,         -6.9987,         -6.9957,         -7.0501,         -6.9956
         187,        1.550000,         -7.0015,         -7.0077,         -6.9975,         -6.9963,         -6.9981,         -6.9965,         -7.0286,         -6.9956
         188,        1.558333,         -6.9924,         -6.9930,         -7.0005,         -6.9998,         -6.9982,         -6.9960,         -6.9307,         -6.9958
         189,        1.566667,         -7.0024,         -6.9959,         -6.9979,         -6.9977,         -6.9986,         -6.9962,         -6.9361,         -6.9957
         190,        1.575000,         -7.0000,         -7.0025,         -6.9995,         -6.9979,         -6.9979,         -6.9967,         -6.9487,         -6.9959
         191,        1.583333,         -7.0078,         -6.9942,         -7.0007,         -7.0017,         -6.9993,         -6.9953,         -7.0363,         -6.9960
         192,        1.591667,         -7.0015,         -7.0090,         -6.9978,         -6.9965,         -6.9986,         -6.9972,         -6.9886,         -6.9960
         193,        1.600000,         -6.9921,         -6.9919,         -7.0008,         -7.0014,         -6.9987,         -6.9963,         -6.8962,         -6.9964
         194,        1.608333,         -7.0010,         -6.9981,         -6.9979,         -6.9998,         -6.9989,         -6.9967,         -6.9141,         -6.9963
         195,        1.616667,         -6.9982,         -7.0024,         -6.9998,         -6.9977,         -6.9984,         -6.9971,         -6.9253,         -6.9964
         196,        1.625000,         -7.0082,         -6.9952,         -7.0007,         -7.0015,         -6.9996,         -6.9964,         -7.0187,         -6.9969
         197,        1.633333,         -7.0014,         -7.0082,         -6.9982,         -6.9977,         -6.9985,         -6.9977,         -6.9520,         -6.9967
         198,        1.641667,         -6.9925,         -6.9928,         -7.0008,         -7.0008,         -6.9991,         -6.9978,         -6.8801,         -6.9971
         199,        1.650000,         -6.9993,         -6.9983,         -6.9980,         -6.9985,         -6.9993,         -6.9972,         -6.9019,         -6.9970
         200,        1.658333,         -6.9969,         -7.0018,         -6.9999,         -6.9976,         -6.9986,         -6.9982,         -6.9044,         -6.9973
         201,        1.666667,         -7.0084,         -6.9953,         -7.0008,         -7.0017,         -6.9999,         -6.9968,         -6.9938,         -6.9975
         202,        1.675000,         -7.0012,         -7.0087,         -6.9985,         -6.9967,         -6.9989,         -6.9980,         -6.9246,         -6.9973
         203,        1.683333,         -6.9926,         -6.9938,         -7.0012,         -7.0014,         -6.9993,         -6.9975,         -6.8836,         -6.9977
         204,        1.691667,         -6.9979,         -6.9983,         -6.9980,         -6.9997,         -6.9998,         -6.9971,         -6.8996,         -6.9975
         205,        1.700000,         -6.9957,         -7.0014,         -7.0001,         -6.9976,         -6.9989,         -6.9983,         -6.8931,         -6.9977
         206,        1.708333,         -7.0077,         -6.9965,         -7.0009,         -7.0010,         -6.9998,         -6.9975,         -6.9675,         -6.9981
         207,        1.716667,         -7.0013,         -7.0083,         -6.9988,         -6.9965,         -6.9991,         -6.9987,         -6.9084,         -6.9977
         208,        1.725000,         -6.9929,         -6.9922,         -7.0013,         -7.0014,         -6.9993,         -6.9986,         -6.9053,         -6.9981
         209,        1.733333,         -6.9969,         -7.0010,         -6.9979,         -6.9984,         -6.9997,         -6.9974,         -6.9058,         -6.9980
         210,        1.741667,         -6.9947,         -7.0014,         -7.0003,         -6.9984,         -6.9991,         -6.9985,         -6.8976,         -6.9984
         211,        1.750000,         -7.0073,         -6.9953,         -7.0006,         -7.0021,         -7.0003,         -6.9988,         -6.9526,         -6.9984
         212,        1.758333,         -7.0012,         -7.0095,         -6.9991,         -6.9962,         -6.9991,         -6.9990,         -6.9097,         -6.9983
