"OutphaseC4_007 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_007.tcf]","Time (h)","V 2 [OutphaseC4_007]","V 3 [OutphaseC4_007]","V 4 [OutphaseC4_007]","V 5 [OutphaseC4_007]","V 6 [OutphaseC4_007]","V 7 [OutphaseC4_007]","V 8 [OutphaseC4_007]","V 9 [OutphaseC4_007]","V 10 [OutphaseC4_007]","V 11 [OutphaseC4_007]","V 12 [OutphaseC4_007]","V 13 [OutphaseC4_007]","V 14 [OutphaseC4_007]","V 15 [OutphaseC4_007]","V 16 [OutphaseC4_007]","V  1 [OutphaseC4_007]"
          29,        0.233333,          0.9311,          0.0000,          0.4909,          0.2797,          0.3290,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2823
          30,        0.241667,          0.9322,          0.0000,          0.4847,          0.2891,          0.3519,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2823
          31,        0.250000,          0.9312,          0.0000,          0.4789,          0.2964,          0.3736,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2843
          32,        0.258333,          0.9325,          0.0000,          0.4736,          0.3033,          0.3934,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2812
          33,        0.266667,          0.9315,          0.0000,          0.4683,          0.3091,          0.4120,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2849
          34,        0.275000,          0.9324,          0.0000,          0.4627,          0.3147,          0.4292,          0.0000,          0.0000,          0.0501,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2821
          35,        0.283333,          0.9326,          0.0000,          0.4583,          0.3195,          0.4436,          0.0000,          0.0000,          0.0621,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2827
          36,        0.291667,          0.9317,          0.0000,          0.4540,          0.3229,          0.4569,          0.0000,          0.0959,          0.0718,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2844
          37,        0.300000,          0.9330,          0.0000,          0.4495,          0.3244,          0.4679,          0.0000,          0.1853,          0.0719,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2813
          38,        0.308333,          0.9319,          0.0000,          0.4462,          0.3246,          0.4784,          0.0000,          0.1954,          0.0702,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2855
          39,        0.316667,          0.9328,          0.0000,          0.4436,          0.3241,          0.4876,          0.0000,          0.2085,          0.0659,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2821
          40,        0.325000,          0.9324,          0.0000,          0.4423,          0.3225,          0.4951,          0.0000,          0.2121,          0.0646,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2830
          41,        0.333333,          0.9316,          0.0000,          0.4407,          0.3196,          0.5017,          0.0000,          0.2144,          0.0627,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2845
          42,        0.341667,          0.9331,          0.0000,          0.4398,          0.3173,          0.5070,          0.0000,          0.2167,          0.0573,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2813
          43,        0.350000,          0.9322,          0.0000,          0.4386,          0.3159,          0.5120,          0.0000,          0.2152,          0.0575,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2858
          44,        0.358333,          0.9329,          0.0000,          0.4381,          0.3161,          0.5162,          0.0000,          0.2144,          0.0586,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2819
          45,        0.366667,          0.9323,          0.0000,          0.4381,          0.3170,          0.5195,          0.0000,          0.2119,          0.0578,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2834
          46,        0.375000,          0.9316,          0.0000,          0.4377,          0.3180,          0.5235,          0.0000,          0.2078,          0.0595,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2846
          47,        0.383333,          0.9331,          0.0000,          0.4384,          0.3186,          0.5269,          0.0000,          0.2019,          0.0618,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2811
          48,        0.391667,          0.9322,          0.0000,          0.4402,          0.3192,          0.5304,          0.0000,          0.1967,          0.0650,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2863
          49,        0.400000,          0.9329,          0.0000,          0.4417,          0.3204,          0.5334,          0.0000,          0.1894,          0.0667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2819
          50,        0.408333,          0.9323,          0.0000,          0.4422,          0.3209,          0.5354,          0.0000,          0.1835,          0.0700,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2838
          51,        0.416667,          0.9317,          0.0000,          0.4418,          0.3218,          0.5377,          0.0000,          0.1764,          0.0739,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2849
          52,        0.425000,          0.9330,          0.0000,          0.4425,          0.3255,          0.5391,          0.0000,          0.1687,          0.0779,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2808
          53,        0.433333,          0.9321,          0.0000,          0.4441,          0.3295,          0.5408,          0.0000,          0.1626,          0.0830,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2868
          54,        0.441667,          0.9328,          0.0000,          0.4453,          0.3316,          0.5421,          0.0000,          0.1565,          0.0883,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2818
          55,        0.450000,          0.9323,          0.0000,          0.4463,          0.3313,          0.5433,          0.0000,          0.1513,          0.0934,          0.0000,          0.0000,          0.0361,          0.0790,          0.0000,          0.0000,          0.0000,          0.2843
          56,        0.458333,          0.9315,          0.0000,          0.4458,          0.3315,          0.5456,          0.0000,          0.1459,          0.0974,          0.0000,          0.0000,          0.0743,          0.0693,          0.0000,          0.0000,          0.0000,          0.2853
          57,        0.466667,          0.9331,          0.0000,          0.4455,          0.3336,          0.5462,          0.0000,          0.1401,          0.0999,          0.0678,          0.0000,          0.0985,          0.0811,          0.0000,          0.0000,          0.0000,          0.2804
          58,        0.475000,          0.9321,          0.0000,          0.4453,          0.3363,          0.5463,          0.0000,          0.1350,          0.1028,          0.1135,          0.0000,          0.1196,          0.0851,          0.0000,          0.0000,          0.0000,          0.2877
          59,        0.483333,          0.9328,          0.0000,          0.4437,          0.3386,          0.5464,          0.0000,          0.1307,          0.1067,          0.1812,          0.0000,          0.1385,          0.0824,          0.1204,          0.0000,          0.0000,          0.2818
          60,        0.491667,          0.9323,          0.0000,          0.4421,          0.3392,          0.5467,          0.0000,          0.1267,          0.1112,          0.2765,          0.0000,          0.1551,          0.0806,          0.1186,          0.0000,          0.0000,          0.2850
          61,        0.500000,          0.9316,          0.0000,          0.4405,          0.3392,          0.5482,          0.0000,          0.1232,          0.1157,          0.3380,          0.0000,          0.1689,          0.0788,          0.1139,          0.0000,          0.0000,          0.2856
          62,        0.508333,          0.9330,          0.0000,          0.4397,          0.3396,          0.5484,          0.0000,          0.1192,          0.1191,          0.3823,          0.0000,          0.1793,          0.0768,          0.1173,          0.0000,          0.0000,          0.2802
          63,        0.516667,          0.9320,          0.0000,          0.4391,          0.3381,          0.5487,          0.0000,          0.1162,          0.1222,          0.4182,          0.0000,          0.1869,          0.0748,          0.1150,          0.0000,          0.0000,          0.2885
          64,        0.525000,          0.9328,          0.0000,          0.4377,          0.3354,          0.5486,          0.0000,          0.1128,          0.1254,          0.4460,          0.0000,          0.1927,          0.0726,          0.1131,          0.0000,          0.0000,          0.2817
          65,        0.533333,          0.9324,          0.0000,          0.4370,          0.3332,          0.5484,          0.0000,          0.1100,          0.1280,          0.4694,          0.0000,          0.1922,          0.0725,          0.1121,          0.0000,          0.0000,          0.2859
          66,        0.541667,          0.9319,          0.0000,          0.4360,          0.3323,          0.5489,          0.0000,          0.1079,          0.1294,          0.4884,          0.0000,          0.1921,          0.0721,          0.1126,          0.0000,          0.0000,          0.2858
          67,        0.550000,          0.9328,          0.0000,          0.4356,          0.3323,          0.5481,          0.0000,          0.1051,          0.1301,          0.5022,          0.0000,          0.1904,          0.0727,          0.1133,          0.0000,          0.0000,          0.2799
          68,        0.558333,          0.9317,          0.0000,          0.4355,          0.3318,          0.5482,          0.0000,          0.1033,          0.1305,          0.5176,          0.0000,          0.1860,          0.0748,          0.1174,          0.0000,          0.0000,          0.2892
          69,        0.566667,          0.9328,          0.0000,          0.4348,          0.3316,          0.5486,          0.0000,          0.1014,          0.1312,          0.5301,          0.0000,          0.1811,          0.0771,          0.1237,          0.3435,          0.0000,          0.2817
          70,        0.575000,          0.9324,          0.0000,          0.4345,          0.3314,          0.5489,          0.0000,          0.0999,          0.1323,          0.5364,          0.0000,          0.1741,          0.0792,          0.1345,          0.5532,          0.0000,          0.2868
          71,        0.583333,          0.9320,          0.0000,          0.4338,          0.3319,          0.5498,          0.0000,          0.0991,          0.1341,          0.5443,          0.0000,          0.1674,          0.0830,          0.1470,          0.6974,          0.0000,          0.2857
          72,        0.591667,          0.9327,          0.0000,          0.4332,          0.3332,          0.5495,          0.0000,          0.0976,          0.1361,          0.5523,          0.0000,          0.1586,          0.0872,          0.1617,          0.8166,          0.8126,          0.2799
          73,        0.600000,          0.9315,          0.0000,          0.4327,          0.3341,          0.5500,          0.0000,          0.0963,          0.1380,          0.5606,          0.0025,          0.1513,          0.0927,          0.1776,          0.9198,          1.0269,          0.2900
          74,        0.608333,          0.9331,          0.0000,          0.4317,          0.3350,          0.5503,          0.0000,          0.0949,          0.1414,          0.5682,          0.0022,          0.1437,          0.0987,          0.1937,          1.0078,          1.1881,          0.2819
          75,        0.616667,          0.9325,          0.0000,          0.4315,          0.3357,          0.5504,          0.0000,          0.0938,          0.1450,          0.5733,          0.0535,          0.1351,          0.1054,          0.2109,          1.0859,          1.3197,          0.2876
          76,        0.625000,          0.9320,          0.0000,          0.4310,          0.3362,          0.5510,          0.0000,          0.0937,          0.1474,          0.5762,          0.0659,          0.1275,          0.1130,          0.2269,          1.1518,          1.4314,          0.2858
          77,        0.633333,          0.9327,          0.0000,          0.4309,          0.3365,          0.5507,          0.0000,          0.0937,          0.1475,          0.5797,          0.0017,          0.1199,          0.1193,          0.2428,          1.2105,          1.5299,          0.2803
          78,        0.641667,          0.9319,          0.0000,          0.4307,          0.3364,          0.5510,          0.0000,          0.0936,          0.1468,          0.5826,          0.0580,          0.1128,          0.1245,          0.2576,          1.2616,          1.6142,          0.2908
          79,        0.650000,          0.9333,          0.0000,          0.4300,          0.3370,          0.5510,          0.0000,          0.0933,          0.1471,          0.5855,          0.0671,          0.1058,          0.1293,          0.2714,          1.3083,          1.6882,          0.2824
          80,        0.658333,          0.9323,          0.0000,          0.4297,          0.3379,          0.5507,          0.0000,          0.0925,          0.1490,          0.5879,          0.0548,          0.0994,          0.1332,          0.2838,          1.3495,          1.7553,          0.2886
          81,        0.666667,          0.9319,          0.0000,          0.4287,          0.3391,          0.5510,          0.0000,          0.0919,          0.1525,          0.5901,          0.0179,          0.0945,          0.1380,          0.2948,          1.3839,          1.8141,          0.2854
          82,        0.675000,          0.9325,          0.0000,          0.4281,          0.3404,          0.5507,          0.0000,          0.0915,          0.1555,          0.5908,          0.0043,          0.0890,          0.1419,          0.3049,          1.4140,          1.8657,          0.2806
          83,        0.683333,          0.9325,          0.0000,          0.4275,          0.3413,          0.5510,          0.0000,          0.0917,          0.1563,          0.5937,          0.0202,          0.0833,          0.1450,          0.3132,          1.4406,          1.9122,          0.2919
          84,        0.691667,          0.9336,          0.0000,          0.4265,          0.3423,          0.5512,          0.0000,          0.0918,          0.1550,          0.5957,          0.0231,          0.0778,          0.1468,          0.3213,          1.4643,          1.9530,          0.2833
          85,        0.700000,          0.9324,          0.0000,          0.4258,          0.3430,          0.5513,          0.0000,          0.0919,          0.1520,          0.5975,          0.0557,          0.0734,          0.1495,          0.3281,          1.4856,          1.9886,          0.2900
          86,        0.708333,          0.9318,          0.0000,          0.4246,          0.3437,          0.5515,          0.0000,          0.0920,          0.1495,          0.5991,          0.0603,          0.0706,          0.1541,          0.3341,          1.5041,          2.0199,          0.2847
          87,        0.716667,          0.9324,          0.0000,          0.4236,          0.3445,          0.5512,          0.0000,          0.0918,          0.1489,          0.6004,          0.0681,          0.0686,          0.1587,          0.3393,          1.5203,          2.0478,          0.2809
          88,        0.725000,          0.9330,          0.0000,          0.4226,          0.3450,          0.5513,          0.0000,          0.0919,          0.1500,          0.6014,          0.0735,          0.0666,          0.1625,          0.3440,          1.5345,          2.0720,          0.2929
          89,        0.733333,          0.9340,          0.0000,          0.4213,          0.3457,          0.5514,          0.0000,          0.0921,          0.1518,          0.6023,          0.0698,          0.0646,          0.1641,          0.3483,          1.5473,          2.0933,          0.2843
          90,        0.741667,          0.9324,          0.0000,          0.4201,          0.3463,          0.5514,          0.0000,          0.0922,          0.1533,          0.6030,          0.0687,          0.0626,          0.1643,          0.3521,          1.5585,          2.1122,          0.2916
          91,        0.750000,          0.9317,          0.0000,          0.4186,          0.3469,          0.5515,          0.0000,          0.0924,          0.1541,          0.6049,          0.0678,          0.0606,          0.1648,          0.3554,          1.5685,          2.1289,          0.2835
          92,        0.758333,          0.9322,          0.0000,          0.4172,          0.3477,          0.5513,          0.0000,          0.0926,          0.1545,          0.6055,          0.0661,          0.0578,          0.1652,          0.3581,          1.5775,          2.1438,          0.2807
          93,        0.766667,          0.9335,          0.0000,          0.4159,          0.3483,          0.5514,          0.0000,          0.0929,          0.1547,          0.6081,          0.0662,          0.0551,          0.1663,          0.3606,          1.5853,          2.1570,          0.2935
          94,        0.775000,          0.9340,          0.0000,          0.4143,          0.3490,          0.5516,          0.0000,          0.0931,          0.1549,          0.6086,          0.0658,          0.0537,          0.1689,          0.3627,          1.5926,          2.1686,          0.2851
          95,        0.783333,          0.9324,          0.0000,          0.4127,          0.3496,          0.5516,          0.0000,          0.0935,          0.1548,          0.6092,          0.0664,          0.0530,          0.1733,          0.3643,          1.5986,          2.1790,          0.2933
          96,        0.791667,          0.9315,          0.0000,          0.4108,          0.3503,          0.5517,          0.0000,          0.0937,          0.1549,          0.6095,          0.0656,          0.0526,          0.1773,          0.3656,          1.6042,          2.1882,          0.2825
          97,        0.800000,          0.9316,          0.0000,          0.4093,          0.3511,          0.5516,          0.0000,          0.0942,          0.1551,          0.6099,          0.0643,          0.0509,          0.1798,          0.3667,          1.6092,          2.1963,          0.2804
          98,        0.808333,          0.9337,          0.0000,          0.4076,          0.3518,          0.5517,          0.0000,          0.0945,          0.1554,          0.6102,          0.0634,          0.0486,          0.1812,          0.3679,          1.6134,          2.2035,          0.2937
          99,        0.816667,          0.9339,          0.0000,          0.4058,          0.3526,          0.5518,          0.0000,          0.0948,          0.1557,          0.6103,          0.0624,          0.0480,          0.1833,          0.3692,          1.6171,          2.2099,          0.2856
         100,        0.825000,          0.9324,          0.0000,          0.4039,          0.3535,          0.5519,          0.0000,          0.0952,          0.1558,          0.6107,          0.0612,          0.0494,          0.1876,          0.3703,          1.6208,          2.2155,          0.2948
         101,        0.833333,          0.9311,          0.0000,          0.4018,          0.3545,          0.5520,          0.0000,          0.0956,          0.1560,          0.6109,          0.0601,          0.0512,          0.1918,          0.3712,          1.6236,          2.2205,          0.2819
         102,        0.841667,          0.9312,          0.0000,          0.3998,          0.3554,          0.5520,          0.0000,          0.0959,          0.1561,          0.6110,          0.0592,          0.0518,          0.1921,          0.3719,          1.6262,          2.2249,          0.2800
         103,        0.850000,          0.9338,          0.0000,          0.3978,          0.3566,          0.5521,          0.0000,          0.0964,          0.1563,          0.6112,          0.0583,          0.0513,          0.1896,          0.3724,          1.6286,          2.2287,          0.2940
         104,        0.858333,          0.9334,          0.0000,          0.3957,          0.3575,          0.5523,          0.0000,          0.0968,          0.1564,          0.6114,          0.0576,          0.0503,          0.1870,          0.3731,          1.6305,          2.2322,          0.2855
         105,        0.866667,          0.9322,          0.0000,          0.3934,          0.3586,          0.5524,          0.0000,          0.0973,          0.1566,          0.6116,          0.0571,          0.0497,          0.1862,          0.3735,          1.6323,          2.2353,          0.2964
         106,        0.875000,          0.9308,          0.0000,          0.3910,          0.3600,          0.5525,          0.0000,          0.0978,          0.1568,          0.6116,          0.0566,          0.0500,          0.1874,          0.3739,          1.6339,          2.2380,          0.2820
         107,        0.883333,          0.9305,          0.0000,          0.3885,          0.3612,          0.5526,          0.0000,          0.0983,          0.1571,          0.6117,          0.0567,          0.0503,          0.1897,          0.3748,          1.6355,          2.2403,          0.2795
         108,        0.891667,          0.9338,          0.0000,          0.3861,          0.3626,          0.5526,          0.0000,          0.0988,          0.1574,          0.6118,          0.0568,          0.0504,          0.1914,          0.3753,          1.6368,          2.2424,          0.2946
         109,        0.900000,          0.9328,          0.0000,          0.3836,          0.3640,          0.5529,          0.0000,          0.0993,          0.1577,          0.6119,          0.0569,          0.0510,          0.1923,          0.3755,          1.6378,          2.2441,          0.2852
         110,        0.908333,          0.9316,          0.0000,          0.3807,          0.3657,          0.5531,          0.0000,          0.0999,          0.1581,          0.6119,          0.0568,          0.0521,          0.1932,          0.3758,          1.6387,          2.2457,          0.2980
         111,        0.916667,          0.9304,          0.0000,          0.3778,          0.3674,          0.5531,          0.0000,          0.1005,          0.1585,          0.6120,          0.0569,          0.0531,          0.1936,          0.3760,          1.6395,          2.2472,          0.2828
         112,        0.925000,          0.9300,          0.0000,          0.3747,          0.3693,          0.5533,          0.0000,          0.1012,          0.1590,          0.6120,          0.0575,          0.0537,          0.1929,          0.3762,          1.6403,          2.2485,          0.2797
         113,        0.933333,          0.9333,          0.0000,          0.3717,          0.3712,          0.5533,          0.0000,          0.1018,          0.1595,          0.6121,          0.0575,          0.0541,          0.1916,          0.3763,          1.6409,          2.2496,          0.2955
         114,        0.941667,          0.9321,          0.0000,          0.3685,          0.3729,          0.5535,          0.0000,          0.1024,          0.1601,          0.6120,          0.0575,          0.0546,          0.1904,          0.3766,          1.6415,          2.2505,          0.2848
         115,        0.950000,          0.9309,          0.0000,          0.3650,          0.3748,          0.5537,          0.0000,          0.1031,          0.1607,          0.6122,          0.0576,          0.0551,          0.1900,          0.3768,          1.6420,          2.2514,          0.2995
         116,        0.958333,          0.9303,          0.0000,          0.3615,          0.3766,          0.5536,          0.0000,          0.1038,          0.1613,          0.6121,          0.0575,          0.0559,          0.1899,          0.3771,          1.6424,          2.2521,          0.2839
         117,        0.966667,          0.9299,          0.0000,          0.3576,          0.3784,          0.5540,          0.0000,          0.1045,          0.1619,          0.6122,          0.0574,          0.0568,          0.1901,          0.3772,          1.6429,          2.2529,          0.2809
         118,        0.975000,          0.9329,          0.0000,          0.3538,          0.3804,          0.5538,          0.0000,          0.1052,          0.1627,          0.6121,          0.0575,          0.0576,          0.1902,          0.3774,          1.6432,          2.2534,          0.2967
         119,        0.983333,          0.9318,          0.0000,          0.3500,          0.3822,          0.5540,          0.0000,          0.1059,          0.1633,          0.6121,          0.0582,          0.0580,          0.1901,          0.3773,          1.6436,          2.2539,          0.2850
         120,        0.991667,          0.9302,          0.0000,          0.3456,          0.3843,          0.5543,          0.0000,          0.1067,          0.1640,          0.6123,          0.0582,          0.0584,          0.1900,          0.3775,          1.6438,          2.2544,          0.3011
         121,        1.000000,          0.9302,          0.0000,          0.3412,          0.3863,          0.5543,          0.0000,          0.1074,          0.1646,          0.6122,          0.0581,          0.0588,          0.1901,          0.3776,          1.6440,          2.2547,          0.2848
         122,        1.008333,          0.9300,          0.0000,          0.3365,          0.3882,          0.5547,          0.0000,          0.1083,          0.1653,          0.6122,          0.0581,          0.0592,          0.1910,          0.3777,          1.6442,          2.2552,          0.2829
         123,        1.016667,          0.9325,          0.0000,          0.3318,          0.3905,          0.5546,          0.0000,          0.1089,          0.1660,          0.6121,          0.0580,          0.0598,          0.1923,          0.3777,          1.6444,          2.2555,          0.2979
         124,        1.025000,          0.9317,          0.0000,          0.3271,          0.3925,          0.5549,          0.0000,          0.1098,          0.1667,          0.6122,          0.0579,          0.0609,          0.1940,          0.3776,          1.6446,          2.2558,          0.2857
         125,        1.033333,          0.9300,          0.0000,          0.3217,          0.3952,          0.5551,          0.0000,          0.1105,          0.1674,          0.6122,          0.0579,          0.0620,          0.1957,          0.3775,          1.6447,          2.2561,          0.3026
         126,        1.041667,          0.9305,          0.0000,          0.3165,          0.3979,          0.5552,          0.0000,          0.1112,          0.1681,          0.6120,          0.0578,          0.0630,          0.1969,          0.3774,          1.6449,          2.2562,          0.2854
