"OutphaseC4_004","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_004.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\004\OutphaseC4_004_POMM.csv","Maximum (Extracted from Time Series)",          0.7560,          0.0000,          1.3248,          0.2044,          0.4096,          0.0000,          0.4031,          0.1100,          0.0962,          0.1091,          0.3855,          0.1194,          0.2521,          1.3814,          1.8600,          0.2192,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Maximum",          5.7417,          0.0000,          0.1583,          0.1250,          0.7583,          0.0000,          3.3083,          1.6917,          1.0667,          3.3250,          2.2250,          1.9667,          1.3167,          4.2417,          4.6333,          0.0250,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.0050,         -4.0113,         -4.0021,         -4.0039,         -4.0007,         -4.0012,         -4.0308,         -4.0002
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0667,          3.2750,          2.1667,          5.5750,          5.5000,          3.3333,          1.2333,          2.6833
