"OutphaseC4_013","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_013.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\013\OutphaseC4_013_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.9902,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.3090,          0.0000
,        0.016667,          0.7043,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.5663,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -5.2065,          0.0000
,        0.025000,          0.9823,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.5197,         -0.0013,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.4445,          0.0000
,        0.033333,          1.0752,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4779,         -4.9024,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -10.5655,          0.0000
,        0.041667,          1.1571,          0.0000,          1.8678,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4947,         -8.6338,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -13.3655,          0.0000
,        0.050000,          1.2308,          0.0000,          2.2342,          0.7436,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4999,        -11.9287,         -5.5426,          0.0000,          0.0000,          0.0000,          0.0000,        -14.8721,          0.0000
,        0.058333,          1.2600,          0.0000,          2.4475,          0.4635,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.4970,        -14.2356,         -5.9208,          0.0000,          0.0000,          0.0000,          0.0000,        -16.7541,          0.0000
,        0.066667,          1.2975,          0.0000,          2.3825,          0.4459,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.5269,        -16.1445,         -7.0762,          0.0000,          0.0000,          0.0000,          0.0000,        -17.5786,          0.0000
,        0.075000,          1.3135,          0.0000,          1.7202,          0.4684,          0.3988,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.4995,        -17.2658,         -8.2222,          0.0000,          0.0000,          0.0000,          0.0000,        -18.4349,          0.0000
,        0.083333,          1.3290,          0.0000,          1.5503,          0.4996,          0.3922,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.5322,        -18.2882,         -8.5433,          0.0000,          0.0000,          0.0000,          0.0000,        -18.8960,          0.0000
,        0.091667,          1.3377,          0.0118,          1.3935,          0.5607,          0.4392,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.5069,        -18.7255,         -9.3822,         -0.4932,          0.0000,          0.0000,          0.0000,        -19.3210,          0.0000
,        0.100000,          1.3430,          0.0486,          1.2818,          0.6181,          0.4943,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.5209,        -19.2663,        -10.1962,         -1.9882,          0.0000,          0.0000,          0.0000,        -19.6249,          0.0000
