"InphaseC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_006.tcf]","Time (h)","Q 2 [InphaseC4_006]","Q 3 [InphaseC4_006]","Q 4 [InphaseC4_006]","Q 5 [InphaseC4_006]","Q 6 [InphaseC4_006]","Q 7 [InphaseC4_006]","Q 1 [InphaseC4_006]","Q  8 [InphaseC4_006]"
         211,        1.750000,         -6.0001,         -6.0000,         -6.0004,         -5.9997,         -6.0005,         -5.9999,         -6.0001,         -6.0009
         212,        1.758333,         -5.9997,         -6.0001,         -6.0004,         -5.9999,         -5.9996,         -5.9999,         -6.0001,         -5.9996
         213,        1.766667,         -6.0005,         -6.0001,         -6.0000,         -6.0000,         -5.9996,         -5.9999,         -5.9997,         -6.0002
         214,        1.775000,         -5.9995,         -6.0000,         -6.0000,         -5.9999,         -6.0003,         -6.0001,         -6.0000,         -6.0000
         215,        1.783333,         -5.9994,         -6.0000,         -5.9998,         -5.9999,         -5.9997,         -6.0002,         -5.9998,         -5.9999
         216,        1.791667,         -6.0007,         -5.9999,         -6.0003,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9996
         217,        1.800000,         -6.0004,         -6.0001,         -5.9999,         -6.0000,         -5.9995,         -6.0001,         -6.0002,         -6.0005
         218,        1.808333,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0007,         -6.0001,         -6.0001,         -5.9999
         219,        1.816667,         -5.9997,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -5.9999
         220,        1.825000,         -5.9994,         -6.0001,         -6.0005,         -5.9998,         -6.0004,         -6.0002,         -6.0001,         -6.0001
         221,        1.833333,         -6.0002,         -6.0000,         -6.0004,         -6.0001,         -5.9995,         -6.0001,         -5.9999,         -6.0003
         222,        1.841667,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -5.9996,         -6.0000,         -6.0000,         -6.0000
         223,        1.850000,         -6.0003,         -6.0000,         -5.9999,         -5.9998,         -6.0000,         -6.0000,         -6.0002,         -5.9995
         224,        1.858333,         -5.9996,         -6.0000,         -6.0002,         -6.0002,         -6.0000,         -5.9996,         -5.9998,         -6.0003
         225,        1.866667,         -5.9998,         -6.0000,         -6.0002,         -6.0002,         -6.0001,         -6.0000,         -6.0001,         -5.9997
         226,        1.875000,         -6.0002,         -6.0000,         -6.0002,         -6.0000,         -6.0005,         -5.9999,         -6.0000,         -5.9998
         227,        1.883333,         -5.9999,         -6.0001,         -5.9997,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -5.9999
         228,        1.891667,         -6.0005,         -5.9999,         -6.0005,         -6.0000,         -6.0002,         -5.9999,         -5.9999,         -5.9998
         229,        1.900000,         -6.0008,         -6.0000,         -5.9998,         -5.9999,         -5.9998,         -6.0002,         -5.9998,         -5.9996
         230,        1.908333,         -5.9998,         -6.0000,         -6.0001,         -6.0001,         -6.0005,         -5.9999,         -6.0001,         -5.9995
         231,        1.916667,         -5.9999,         -6.0000,         -6.0007,         -6.0000,         -5.9998,         -6.0001,         -6.0000,         -5.9999
         232,        1.925000,         -5.9996,         -6.0000,         -6.0000,         -5.9998,         -5.9996,         -5.9999,         -6.0001,         -5.9996
         233,        1.933333,         -5.9996,         -5.9999,         -5.9997,         -6.0001,         -6.0002,         -5.9999,         -5.9999,         -6.0008
         234,        1.941667,         -6.0002,         -6.0001,         -5.9998,         -5.9999,         -6.0002,         -5.9999,         -6.0001,         -6.0004
         235,        1.950000,         -5.9994,         -6.0001,         -5.9999,         -5.9999,         -5.9998,         -5.9997,         -6.0002,         -5.9999
         236,        1.958333,         -5.9997,         -6.0000,         -5.9997,         -5.9999,         -6.0007,         -6.0001,         -6.0002,         -6.0001
         237,        1.966667,         -6.0000,         -6.0000,         -5.9995,         -6.0002,         -5.9992,         -5.9999,         -6.0001,         -6.0001
         238,        1.975000,         -6.0003,         -5.9999,         -6.0000,         -5.9999,         -6.0003,         -6.0001,         -6.0001,         -5.9999
         239,        1.983333,         -5.9998,         -6.0000,         -5.9997,         -6.0000,         -5.9999,         -5.9998,         -6.0000,         -6.0002
         240,        1.991667,         -6.0004,         -6.0001,         -6.0002,         -6.0000,         -6.0002,         -5.9998,         -6.0000,         -6.0005
         241,        2.000000,         -5.9998,         -6.0001,         -6.0004,         -6.0000,         -5.9992,         -6.0001,         -6.0000,         -6.0001
         242,        2.008333,         -6.0003,         -6.0001,         -5.9994,         -6.0004,         -6.0008,         -6.0001,         -5.9999,         -6.0003
         243,        2.016667,         -6.0001,         -5.9999,         -5.9997,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -5.9997
         244,        2.025000,         -6.0003,         -5.9999,         -6.0006,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -5.9999
         245,        2.033333,         -5.9999,         -6.0000,         -5.9998,         -5.9999,         -6.0002,         -6.0002,         -6.0002,         -6.0006
         246,        2.041667,         -5.9998,         -6.0000,         -6.0003,         -6.0000,         -6.0004,         -6.0000,         -6.0001,         -6.0004
         247,        2.050000,         -5.9996,         -6.0001,         -6.0003,         -5.9999,         -5.9994,         -6.0000,         -6.0000,         -5.9992
         248,        2.058333,         -5.9998,         -6.0000,         -5.9992,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0002
         249,        2.066667,         -5.9996,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -5.9999
         250,        2.075000,         -6.0003,         -6.0000,         -5.9997,         -6.0001,         -6.0005,         -5.9999,         -6.0001,         -6.0002
         251,        2.083333,         -5.9998,         -5.9999,         -5.9995,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -5.9993
         252,        2.091667,         -6.0000,         -6.0001,         -5.9999,         -5.9997,         -6.0000,         -6.0001,         -5.9998,         -6.0002
         253,        2.100000,         -5.9999,         -6.0000,         -5.9994,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0005
         254,        2.108333,         -6.0009,         -6.0001,         -5.9996,         -5.9999,         -6.0002,         -6.0000,         -6.0001,         -5.9997
         255,        2.116667,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -5.9999,         -6.0002
         256,        2.125000,         -6.0000,         -5.9999,         -6.0001,         -6.0002,         -6.0003,         -6.0000,         -5.9999,         -5.9999
         257,        2.133333,         -6.0004,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0004,         -6.0001
         258,        2.141667,         -6.0002,         -5.9999,         -5.9999,         -6.0000,         -6.0005,         -6.0002,         -5.9999,         -6.0001
         259,        2.150000,         -5.9998,         -6.0001,         -6.0005,         -6.0000,         -5.9997,         -5.9998,         -5.9998,         -6.0003
         260,        2.158333,         -6.0003,         -6.0000,         -6.0002,         -6.0001,         -6.0002,         -6.0000,         -6.0002,         -6.0004
         261,        2.166667,         -5.9996,         -5.9999,         -5.9997,         -6.0002,         -5.9996,         -6.0001,         -5.9998,         -6.0006
         262,        2.175000,         -5.9996,         -6.0000,         -6.0002,         -6.0001,         -6.0002,         -6.0002,         -6.0000,         -5.9997
         263,        2.183333,         -5.9999,         -6.0000,         -6.0000,         -5.9997,         -6.0004,         -6.0001,         -6.0001,         -6.0003
         264,        2.191667,         -5.9991,         -6.0000,         -5.9998,         -6.0000,         -5.9999,         -6.0002,         -6.0001,         -6.0003
         265,        2.200000,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000
         266,        2.208333,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9997,         -6.0000,         -5.9999
         267,        2.216667,         -6.0002,         -6.0000,         -5.9999,         -5.9998,         -5.9997,         -6.0000,         -5.9999,         -6.0002
         268,        2.225000,         -6.0001,         -5.9999,         -6.0005,         -5.9999,         -5.9997,         -6.0000,         -5.9999,         -6.0001
         269,        2.233333,         -6.0002,         -6.0001,         -6.0001,         -5.9999,         -5.9996,         -5.9999,         -5.9999,         -6.0000
         270,        2.241667,         -5.9995,         -5.9999,         -5.9997,         -6.0000,         -6.0001,         -5.9998,         -6.0001,         -6.0004
         271,        2.250000,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -6.0002,         -6.0000,         -6.0000,         -6.0006
         272,        2.258333,         -5.9999,         -6.0000,         -6.0005,         -6.0003,         -5.9995,         -6.0001,         -6.0000,         -6.0003
         273,        2.266667,         -5.9996,         -5.9999,         -5.9999,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -5.9998
         274,        2.275000,         -5.9997,         -6.0000,         -6.0002,         -5.9999,         -5.9998,         -6.0000,         -6.0002,         -6.0004
         275,        2.283333,         -6.0009,         -5.9999,         -5.9995,         -6.0001,         -5.9996,         -6.0000,         -6.0000,         -5.9997
         276,        2.291667,         -6.0001,         -5.9999,         -6.0002,         -5.9999,         -5.9993,         -6.0001,         -6.0001,         -6.0007
         277,        2.300000,         -5.9999,         -5.9999,         -5.9998,         -6.0002,         -5.9997,         -6.0000,         -6.0001,         -6.0004
         278,        2.308333,         -5.9997,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0002
         279,        2.316667,         -5.9992,         -6.0000,         -5.9998,         -5.9999,         -5.9998,         -5.9999,         -5.9999,         -6.0002
         280,        2.325000,         -6.0000,         -5.9999,         -6.0007,         -6.0001,         -5.9994,         -5.9998,         -6.0001,         -6.0001
         281,        2.333333,         -5.9998,         -6.0000,         -5.9997,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -5.9996
         282,        2.341667,         -5.9998,         -6.0000,         -5.9998,         -6.0000,         -5.9996,         -6.0002,         -6.0000,         -6.0001
         283,        2.350000,         -6.0001,         -5.9998,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0001
         284,        2.358333,         -5.9996,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0003
         285,        2.366667,         -5.9995,         -6.0000,         -6.0005,         -6.0001,         -6.0003,         -6.0000,         -6.0002,         -6.0001
         286,        2.375000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9997,         -6.0001,         -6.0001,         -6.0000
         287,        2.383333,         -6.0000,         -5.9999,         -6.0004,         -6.0001,         -6.0000,         -5.9999,         -6.0002,         -6.0001
         288,        2.391667,         -5.9998,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9999
         289,        2.400000,         -5.9995,         -6.0000,         -6.0002,         -6.0000,         -6.0002,         -6.0001,         -6.0001,         -6.0004
         290,        2.408333,         -6.0001,         -6.0000,         -6.0001,         -6.0002,         -5.9999,         -5.9997,         -5.9999,         -5.9997
         291,        2.416667,         -5.9997,         -6.0000,         -5.9997,         -5.9998,         -5.9999,         -5.9998,         -6.0001,         -6.0003
         292,        2.425000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0008,         -6.0000,         -6.0002,         -6.0000
         293,        2.433333,         -5.9998,         -6.0001,         -6.0000,         -6.0001,         -5.9998,         -5.9999,         -6.0001,         -6.0001
         294,        2.441667,         -5.9996,         -6.0001,         -5.9997,         -6.0000,         -6.0004,         -5.9999,         -5.9999,         -5.9998
         295,        2.450000,         -6.0003,         -6.0001,         -5.9998,         -5.9999,         -6.0001,         -5.9998,         -5.9997,         -6.0000
         296,        2.458333,         -5.9996,         -6.0001,         -5.9998,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0003
         297,        2.466667,         -6.0003,         -6.0000,         -5.9995,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -5.9999
         298,        2.475000,         -5.9996,         -6.0001,         -5.9997,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -5.9999
         299,        2.483333,         -5.9998,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000
         300,        2.491667,         -5.9999,         -6.0000,         -6.0003,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001
         301,        2.500000,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9998,         -6.0002
         302,        2.508333,         -5.9996,         -5.9999,         -5.9993,         -6.0001,         -6.0000,         -6.0000,         -5.9998,         -6.0008
         303,        2.516667,         -5.9997,         -6.0001,         -6.0005,         -5.9999,         -6.0003,         -5.9999,         -6.0000,         -5.9997
         304,        2.525000,         -6.0005,         -6.0000,         -6.0000,         -5.9998,         -6.0001,         -6.0001,         -6.0002,         -6.0006
         305,        2.533333,         -6.0000,         -6.0000,         -5.9996,         -5.9999,         -6.0002,         -5.9999,         -5.9999,         -5.9995
         306,        2.541667,         -5.9993,         -6.0000,         -6.0000,         -6.0002,         -6.0002,         -6.0000,         -5.9999,         -6.0006
         307,        2.550000,         -5.9995,         -6.0001,         -5.9998,         -6.0001,         -5.9998,         -6.0002,         -5.9999,         -6.0004
         308,        2.558333,         -6.0004,         -6.0000,         -5.9997,         -6.0003,         -5.9998,         -5.9999,         -6.0001,         -5.9996
         309,        2.566667,         -5.9999,         -5.9999,         -5.9996,         -5.9998,         -6.0002,         -6.0002,         -5.9999,         -6.0004
         310,        2.575000,         -6.0001,         -6.0000,         -6.0001,         -6.0003,         -5.9998,         -6.0000,         -6.0001,         -5.9995
         311,        2.583333,         -5.9995,         -5.9999,         -6.0000,         -6.0000,         -5.9997,         -6.0001,         -6.0000,         -6.0006
         312,        2.591667,         -5.9998,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0006
         313,        2.600000,         -6.0000,         -6.0000,         -5.9993,         -6.0002,         -6.0001,         -6.0001,         -6.0000,         -5.9997
         314,        2.608333,         -5.9994,         -6.0000,         -6.0005,         -6.0000,         -6.0005,         -6.0002,         -5.9999,         -5.9993
         315,        2.616667,         -5.9993,         -6.0000,         -6.0003,         -6.0000,         -5.9998,         -6.0000,         -5.9999,         -6.0001
         316,        2.625000,         -6.0002,         -6.0000,         -6.0003,         -5.9998,         -5.9997,         -6.0000,         -5.9999,         -5.9996
         317,        2.633333,         -6.0001,         -6.0000,         -6.0004,         -6.0001,         -5.9998,         -5.9999,         -6.0002,         -6.0002
         318,        2.641667,         -5.9999,         -6.0000,         -6.0005,         -6.0000,         -6.0003,         -6.0000,         -6.0000,         -5.9996
         319,        2.650000,         -5.9991,         -6.0000,         -6.0003,         -6.0005,         -6.0001,         -6.0000,         -6.0000,         -5.9998
         320,        2.658333,         -6.0005,         -6.0000,         -5.9992,         -6.0001,         -6.0002,         -6.0000,         -6.0001,         -6.0000
         321,        2.666667,         -6.0000,         -5.9999,         -6.0003,         -6.0001,         -6.0003,         -6.0002,         -6.0001,         -5.9995
         322,        2.675000,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9998,         -6.0000,         -5.9999,         -5.9999
         323,        2.683333,         -6.0002,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -5.9995
         324,        2.691667,         -6.0001,         -6.0000,         -6.0002,         -5.9999,         -6.0004,         -6.0002,         -5.9997,         -5.9996
         325,        2.700000,         -6.0004,         -6.0000,         -6.0001,         -6.0001,         -5.9997,         -5.9999,         -6.0000,         -5.9995
         326,        2.708333,         -6.0002,         -6.0000,         -6.0003,         -5.9999,         -5.9995,         -6.0000,         -6.0003,         -5.9996
         327,        2.716667,         -5.9999,         -6.0001,         -6.0005,         -6.0001,         -5.9997,         -5.9999,         -6.0002,         -6.0000
         328,        2.725000,         -6.0000,         -5.9999,         -6.0007,         -5.9998,         -6.0002,         -6.0000,         -5.9999,         -6.0002
         329,        2.733333,         -6.0003,         -6.0001,         -5.9995,         -6.0001,         -5.9999,         -5.9998,         -6.0002,         -6.0001
         330,        2.741667,         -5.9995,         -6.0001,         -5.9998,         -6.0001,         -6.0006,         -6.0001,         -6.0001,         -6.0000
         331,        2.750000,         -6.0006,         -6.0000,         -6.0002,         -6.0001,         -5.9998,         -6.0002,         -5.9999,         -6.0000
         332,        2.758333,         -6.0007,         -6.0001,         -6.0003,         -5.9998,         -5.9995,         -6.0001,         -5.9999,         -6.0000
         333,        2.766667,         -5.9990,         -6.0000,         -6.0001,         -5.9999,         -6.0004,         -5.9999,         -6.0001,         -5.9990
         334,        2.775000,         -5.9995,         -5.9999,         -6.0000,         -6.0000,         -5.9995,         -5.9998,         -6.0002,         -5.9997
         335,        2.783333,         -6.0002,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0002,         -5.9999,         -6.0001
         336,        2.791667,         -5.9998,         -6.0002,         -6.0001,         -5.9998,         -5.9999,         -6.0000,         -6.0001,         -6.0002
         337,        2.800000,         -6.0005,         -6.0000,         -5.9998,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -5.9994
         338,        2.808333,         -5.9998,         -6.0002,         -5.9995,         -6.0000,         -5.9998,         -6.0001,         -5.9998,         -5.9997
         339,        2.816667,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9996,         -6.0001,         -6.0002,         -6.0000
         340,        2.825000,         -5.9999,         -6.0000,         -6.0004,         -6.0001,         -5.9997,         -5.9999,         -6.0000,         -5.9998
         341,        2.833333,         -6.0000,         -6.0000,         -5.9997,         -5.9998,         -6.0002,         -6.0000,         -6.0001,         -6.0006
         342,        2.841667,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0006
         343,        2.850000,         -6.0000,         -5.9999,         -6.0004,         -6.0001,         -6.0005,         -6.0000,         -6.0001,         -6.0000
         344,        2.858333,         -5.9998,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9999
         345,        2.866667,         -5.9996,         -5.9999,         -5.9999,         -6.0001,         -5.9993,         -5.9999,         -5.9999,         -6.0003
         346,        2.875000,         -6.0000,         -5.9999,         -5.9998,         -6.0002,         -5.9997,         -5.9998,         -5.9998,         -6.0001
         347,        2.883333,         -5.9996,         -5.9999,         -6.0002,         -6.0000,         -6.0003,         -6.0000,         -6.0001,         -5.9999
         348,        2.891667,         -5.9999,         -6.0000,         -5.9999,         -6.0002,         -5.9995,         -6.0000,         -6.0001,         -5.9999
         349,        2.900000,         -5.9999,         -5.9999,         -5.9996,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0006
         350,        2.908333,         -6.0004,         -6.0000,         -5.9998,         -6.0000,         -6.0004,         -5.9998,         -6.0002,         -5.9996
         351,        2.916667,         -5.9996,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0001,         -6.0000
         352,        2.925000,         -5.9999,         -6.0000,         -6.0005,         -5.9999,         -5.9997,         -6.0001,         -6.0002,         -6.0002
         353,        2.933333,         -5.9995,         -6.0001,         -6.0004,         -5.9999,         -5.9999,         -5.9998,         -6.0003,         -6.0004
         354,        2.941667,         -5.9994,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0002,         -6.0000,         -6.0000
         355,        2.950000,         -5.9994,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -5.9996,         -5.9999
         356,        2.958333,         -5.9993,         -6.0000,         -6.0001,         -5.9999,         -6.0004,         -6.0000,         -6.0001,         -5.9999
         357,        2.966667,         -5.9997,         -6.0001,         -5.9998,         -5.9999,         -6.0004,         -5.9998,         -6.0002,         -6.0001
         358,        2.975000,         -5.9996,         -5.9999,         -6.0005,         -5.9997,         -5.9997,         -6.0001,         -6.0001,         -5.9997
         359,        2.983333,         -5.9996,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -6.0002,         -6.0000,         -6.0004
         360,        2.991667,         -5.9998,         -6.0000,         -5.9998,         -6.0001,         -6.0006,         -6.0000,         -5.9998,         -6.0000
         361,        3.000000,         -6.0000,         -6.0001,         -5.9996,         -5.9996,         -5.9998,         -6.0000,         -5.9999,         -5.9996
         362,        3.008333,         -6.0003,         -6.0000,         -6.0001,         -6.0002,         -6.0001,         -6.0000,         -6.0000,         -5.9996
         363,        3.016667,         -6.0003,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9997
         364,        3.025000,         -6.0001,         -5.9999,         -5.9997,         -5.9999,         -5.9998,         -6.0002,         -6.0001,         -6.0003
         365,        3.033333,         -6.0006,         -6.0000,         -6.0000,         -6.0000,         -5.9994,         -5.9998,         -6.0000,         -6.0002
         366,        3.041667,         -5.9995,         -6.0000,         -5.9996,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9998
         367,        3.050000,         -5.9999,         -6.0000,         -5.9998,         -6.0003,         -5.9999,         -5.9999,         -5.9998,         -5.9999
         368,        3.058333,         -5.9997,         -5.9999,         -6.0005,         -6.0001,         -6.0002,         -6.0000,         -6.0002,         -5.9997
         369,        3.066667,         -5.9998,         -5.9999,         -6.0006,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -5.9996
         370,        3.075000,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -5.9993,         -6.0001,         -5.9999,         -6.0001
         371,        3.083333,         -6.0001,         -6.0000,         -6.0000,         -5.9998,         -6.0001,         -6.0000,         -6.0001,         -6.0000
         372,        3.091667,         -5.9998,         -5.9999,         -6.0003,         -5.9999,         -5.9998,         -5.9998,         -5.9999,         -6.0009
         373,        3.100000,         -6.0002,         -5.9999,         -5.9995,         -6.0000,         -5.9995,         -5.9999,         -6.0000,         -5.9997
         374,        3.108333,         -5.9997,         -6.0000,         -6.0000,         -6.0000,         -6.0004,         -6.0001,         -6.0001,         -5.9995
         375,        3.116667,         -6.0003,         -6.0000,         -5.9997,         -5.9998,         -6.0002,         -6.0000,         -5.9999,         -5.9997
         376,        3.125000,         -6.0004,         -6.0001,         -5.9994,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -6.0004
         377,        3.133333,         -5.9998,         -5.9999,         -6.0006,         -6.0000,         -5.9994,         -5.9998,         -5.9999,         -5.9997
         378,        3.141667,         -5.9999,         -6.0000,         -6.0002,         -5.9998,         -6.0003,         -6.0000,         -6.0003,         -6.0002
         379,        3.150000,         -5.9998,         -6.0000,         -6.0003,         -5.9999,         -5.9998,         -6.0001,         -6.0000,         -6.0002
         380,        3.158333,         -6.0002,         -6.0001,         -5.9999,         -6.0000,         -5.9994,         -6.0000,         -5.9999,         -6.0003
         381,        3.166667,         -6.0000,         -6.0000,         -5.9999,         -5.9998,         -5.9996,         -6.0000,         -6.0002,         -5.9996
         382,        3.175000,         -5.9999,         -6.0000,         -6.0003,         -6.0001,         -6.0003,         -6.0001,         -5.9999,         -5.9999
         383,        3.183333,         -6.0003,         -6.0000,         -6.0004,         -5.9999,         -6.0001,         -5.9999,         -6.0002,         -6.0000
         384,        3.191667,         -5.9996,         -6.0000,         -5.9998,         -6.0000,         -6.0003,         -5.9999,         -6.0001,         -6.0000
         385,        3.200000,         -6.0004,         -6.0000,         -6.0000,         -6.0002,         -5.9999,         -6.0000,         -5.9999,         -6.0006
         386,        3.208333,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9998,         -6.0000,         -6.0004
         387,        3.216667,         -6.0000,         -6.0001,         -6.0003,         -6.0002,         -6.0004,         -6.0000,         -6.0000,         -6.0002
         388,        3.225000,         -5.9997,         -6.0000,         -6.0007,         -6.0000,         -5.9999,         -5.9999,         -6.0002,         -6.0004
         389,        3.233333,         -5.9994,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9998,         -6.0001
         390,        3.241667,         -6.0001,         -6.0000,         -5.9998,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9995
         391,        3.250000,         -5.9995,         -6.0000,         -6.0001,         -6.0000,         -6.0003,         -5.9999,         -6.0001,         -6.0001
         392,        3.258333,         -6.0003,         -6.0001,         -6.0003,         -5.9999,         -6.0003,         -6.0001,         -6.0001,         -5.9997
         393,        3.266667,         -6.0003,         -6.0000,         -6.0004,         -6.0002,         -5.9996,         -6.0002,         -6.0001,         -6.0003
         394,        3.275000,         -6.0005,         -5.9999,         -5.9997,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001
         395,        3.283333,         -6.0004,         -6.0001,         -6.0001,         -5.9998,         -5.9998,         -6.0000,         -6.0000,         -5.9995
         396,        3.291667,         -6.0002,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -5.9996
         397,        3.300000,         -5.9997,         -6.0000,         -5.9999,         -6.0000,         -6.0002,         -6.0001,         -6.0002,         -5.9997
         398,        3.308333,         -6.0001,         -6.0000,         -5.9994,         -5.9999,         -6.0005,         -6.0002,         -6.0002,         -5.9995
         399,        3.316667,         -5.9995,         -5.9998,         -5.9996,         -6.0002,         -6.0003,         -6.0000,         -6.0000,         -6.0001
         400,        3.325000,         -6.0005,         -5.9999,         -6.0000,         -5.9998,         -5.9999,         -6.0000,         -6.0001,         -6.0001
         401,        3.333333,         -6.0002,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -5.9998,         -6.0001,         -5.9998
         402,        3.341667,         -6.0007,         -6.0000,         -5.9998,         -6.0002,         -6.0003,         -6.0001,         -6.0001,         -6.0000
         403,        3.350000,         -5.9996,         -6.0000,         -5.9994,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -5.9993
         404,        3.358333,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -5.9998,         -6.0003
         405,        3.366667,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9996,         -6.0000,         -6.0000,         -6.0002
         406,        3.375000,         -6.0001,         -6.0000,         -5.9997,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -5.9999
         407,        3.383333,         -6.0001,         -6.0000,         -6.0005,         -5.9999,         -5.9998,         -6.0000,         -6.0001,         -6.0002
         408,        3.391667,         -6.0005,         -6.0000,         -5.9990,         -6.0001,         -5.9995,         -6.0001,         -6.0001,         -5.9997
         409,        3.400000,         -6.0004,         -6.0003,         -5.9999,         -6.0002,         -6.0001,         -6.0001,         -5.9999,         -6.0003
         410,        3.408333,         -6.0000,         -5.9999,         -5.9994,         -6.0000,         -5.9997,         -5.9999,         -6.0000,         -6.0003
         411,        3.416667,         -6.0002,         -6.0000,         -6.0007,         -5.9996,         -5.9996,         -5.9999,         -6.0002,         -6.0001
         412,        3.425000,         -6.0000,         -6.0000,         -6.0002,         -6.0004,         -6.0005,         -6.0001,         -6.0000,         -5.9998
         413,        3.433333,         -6.0000,         -5.9999,         -6.0001,         -6.0002,         -6.0000,         -6.0001,         -5.9999,         -6.0006
         414,        3.441667,         -6.0001,         -6.0000,         -6.0007,         -6.0000,         -5.9994,         -6.0000,         -6.0002,         -5.9999
         415,        3.450000,         -6.0002,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -5.9999,         -5.9996
         416,        3.458333,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -5.9997
         417,        3.466667,         -6.0002,         -6.0000,         -5.9996,         -5.9998,         -6.0004,         -6.0001,         -6.0000,         -6.0001
         418,        3.475000,         -5.9999,         -6.0000,         -6.0000,         -6.0003,         -5.9999,         -5.9999,         -6.0000,         -6.0000
         419,        3.483333,         -6.0007,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0002
         420,        3.491667,         -6.0002,         -6.0000,         -5.9997,         -6.0000,         -5.9999,         -5.9998,         -6.0003,         -6.0000
         421,        3.500000,         -6.0002,         -6.0000,         -5.9999,         -5.9997,         -5.9996,         -6.0000,         -5.9999,         -5.9994
         422,        3.508333,         -6.0000,         -6.0000,         -6.0004,         -6.0001,         -6.0004,         -5.9998,         -6.0001,         -5.9996
