"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\001\sfe_25.tcf","Time","1","2","3","4","5","6","1","2","3","4"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\results\001\sfe_25_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.033333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.050000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.066667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.083333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.100000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.116667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.133333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.150000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.166667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.183333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.200000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.216667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.233333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.250000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.266667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.283333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.300000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.316667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.333333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.350000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.366667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.383333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.400000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.416667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.433333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.450000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.466667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.483333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.500000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.516667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.533333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.550000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.566667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.583333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.600000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.616667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.633333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.650000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.666667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.683333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.700000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.716667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.733333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.750000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.766667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.783333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.800000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.816667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.833333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.850000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.866667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.883333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.900000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.916667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.933333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.950000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.966667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.983333,          0.0998,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0030,          0.0000,          0.0000,          0.0000
,        1.000000,          0.3934,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0060,          0.0000,          0.0000,          0.0000
,        1.016667,          0.3109,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0078,          0.0000,          0.0000,          0.0000
,        1.033333,          0.2840,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0093,          0.0000,          0.0000,          0.0000
,        1.050000,          0.2715,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0106,          0.0000,          0.0000,          0.0000
,        1.066667,          0.1571,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0117,          0.0000,          0.0000,          0.0000
,        1.083333,          0.0792,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0127,          0.0000,          0.0000,          0.0000
,        1.100000,          0.0677,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0135,          0.0000,          0.0000,          0.0000
,        1.116667,          0.0580,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0143,          0.0000,          0.0000,          0.0000
,        1.133333,          0.0494,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0147,          0.0000,          0.0000,          0.0000
,        1.150000,          0.0458,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0155,          0.0000,          0.0000,          0.0000
,        1.166667,          0.0339,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0160,          0.0000,          0.0000,          0.0000
,        1.183333,          0.0271,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0164,          0.0000,          0.0000,          0.0000
,        1.200000,          0.0234,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0168,          0.0000,          0.0000,          0.0000
,        1.216667,          0.0211,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0171,          0.0000,          0.0000,          0.0000
,        1.233333,          0.0198,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0174,          0.0000,          0.0000,          0.0000
,        1.250000,          0.0191,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0176,          0.0000,          0.0000,          0.0000
,        1.266667,          0.0175,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0178,          0.0000,          0.0000,          0.0000
,        1.283333,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0180,          0.0000,          0.0000,          0.0000
,        1.300000,          0.0147,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0181,          0.0000,          0.0000,          0.0000
,        1.316667,          0.0137,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0182,          0.0000,          0.0000,          0.0000
,        1.333333,          0.0134,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0183,          0.0000,          0.0000,          0.0000
,        1.350000,          0.0137,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0184,          0.0000,          0.0000,          0.0000
,        1.366667,          0.0140,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0185,          0.0000,          0.0000,          0.0000
,        1.383333,          0.0145,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0185,          0.0000,          0.0000,          0.0000
,        1.400000,          0.0148,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0186,          0.0000,          0.0000,          0.0000
,        1.416667,          0.0149,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0187,          0.0000,          0.0000,          0.0000
,        1.433333,          0.0151,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0187,          0.0061,          0.0000,          0.0000
,        1.450000,          0.0153,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0187,          0.0069,          0.0000,          0.0000
,        1.466667,          0.0154,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0074,          0.0000,          0.0000
,        1.483333,          0.0154,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0066,          0.0000,          0.0000
,        1.500000,          0.0155,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0059,          0.0000,          0.0000
,        1.516667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0061,          0.0000,          0.0000
,        1.533333,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0063,          0.0000,          0.0000
,        1.550000,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0083,          0.0000,          0.0000
,        1.566667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0109,          0.0000,          0.0000
,        1.583333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0188,          0.0124,          0.0000,          0.0000
,        1.600000,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0189,          0.0139,          0.0000,          0.0000
,        1.616667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0189,          0.0158,          0.0000,          0.0000
,        1.633333,          0.0157,          0.0000,          0.0013,          0.0000,          0.0000,          0.0000,          0.0189,          0.0169,          0.0000,          0.0000
,        1.650000,          0.0157,          0.0000,          0.0232,          0.0000,          0.0000,          0.0000,          0.0189,          0.0175,          0.0000,          0.0000
,        1.666667,          0.0157,          0.0000,          0.0371,          0.0000,          0.0000,          0.0000,          0.0189,          0.0180,          0.0000,          0.0000
,        1.683333,          0.0157,          0.0000,          0.0605,          0.0000,          0.0000,          0.0000,          0.0189,          0.0183,          0.0000,          0.0000
,        1.700000,          0.0157,          0.0000,          0.0570,          0.0000,          0.0000,          0.0000,          0.0189,          0.0184,          0.0000,          0.0000
,        1.716667,          0.0157,          0.0000,          0.0526,          0.0000,          0.0000,          0.0000,          0.0189,          0.0186,          0.0000,          0.0000
,        1.733333,          0.0158,          0.0000,          0.0414,          0.0000,          0.0000,          0.0000,          0.0189,          0.0187,          0.0000,          0.0000
,        1.750000,          0.0157,          0.0000,          0.0342,          0.0000,          0.0000,          0.0000,          0.0189,          0.0187,          0.0000,          0.0000
,        1.766667,          0.0157,          0.0000,          0.0308,          0.0000,          0.0000,          0.0000,          0.0189,          0.0188,          0.0000,          0.0000
,        1.783333,          0.0157,          0.0000,          0.0277,          0.0000,          0.0000,          0.0000,          0.0189,          0.0187,          0.0000,          0.0000
,        1.800000,          0.0158,          0.0000,          0.0218,          0.0000,          0.0000,          0.0000,          0.0189,          0.0186,          0.0000,          0.0000
,        1.816667,          0.0157,          0.0000,          0.0200,          0.0000,          0.0000,          0.0000,          0.0189,          0.0186,          0.0000,          0.0000
,        1.833333,          0.0157,          0.0000,          0.0167,          0.0000,          0.0000,          0.0000,          0.0189,          0.0184,          0.0000,          0.0000
,        1.850000,          0.0156,          0.0000,          0.0146,          0.0000,          0.0000,          0.0000,          0.0189,          0.0181,          0.0000,          0.0000
,        1.866667,          0.0157,          0.0000,          0.0133,          0.0000,          0.0000,          0.0000,          0.0189,          0.0172,          0.0000,          0.0000
,        1.883333,          0.0157,          0.0000,          0.0106,          0.0000,          0.0000,          0.0000,          0.0189,          0.0156,          0.0000,          0.0000
,        1.900000,          0.0157,          0.0000,          0.0070,          0.0000,          0.0000,          0.0000,          0.0189,          0.0142,          0.0002,          0.0000
,        1.916667,          0.0156,          0.0000,          0.0064,          0.0000,          0.0000,          0.0000,          0.0189,          0.0142,          0.0002,          0.0000
,        1.933333,          0.0157,          0.0000,          0.0063,          0.0000,          0.0000,          0.0000,          0.0189,          0.0137,          0.0002,          0.0000
,        1.950000,          0.0157,          0.0000,          0.0058,          0.0000,          0.0000,          0.0000,          0.0189,          0.0139,          0.0002,          0.0000
,        1.966667,          0.0157,          0.0000,          0.0056,          0.0000,          0.0000,          0.0000,          0.0189,          0.0139,          0.0007,          0.0000
,        1.983333,          0.0156,          0.0000,          0.0054,          0.0000,          0.0000,          0.0000,          0.0189,          0.0141,          0.0016,          0.0000
,        2.000000,          0.0156,          0.0000,          0.0054,          0.0000,          0.0000,          0.0000,          0.0189,          0.0144,          0.0025,          0.0000
,        2.016667,          0.0157,          0.0000,          0.0056,          0.0000,          0.0000,          0.0000,          0.0189,          0.0148,          0.0031,          0.0000
,        2.033333,          0.0158,          0.0000,          0.0051,          0.0000,          0.0716,          0.0000,          0.0189,          0.0149,          0.0038,          0.0000
,        2.050000,          0.0158,          0.0000,          0.0042,          0.0000,          0.0911,          0.0000,          0.0189,          0.0152,          0.0046,          0.0000
,        2.066667,          0.0156,          0.0000,          0.0038,          0.0000,          0.1609,          0.0000,          0.0189,          0.0153,          0.0056,          0.0000
,        2.083333,          0.0157,          0.0000,          0.0030,          0.0000,          0.1146,          0.0000,          0.0189,          0.0156,          0.0065,          0.0000
,        2.100000,          0.0157,          0.0000,          0.0033,          0.0000,          0.0723,          0.0000,          0.0189,          0.0158,          0.0074,          0.0000
,        2.116667,          0.0157,          0.0000,          0.0028,          0.0000,          0.0603,          0.0000,          0.0189,          0.0159,          0.0082,          0.0000
,        2.133333,          0.0157,          0.0000,          0.0026,          0.0000,          0.0548,          0.0000,          0.0189,          0.0163,          0.0090,          0.0000
,        2.150000,          0.0157,          0.0000,          0.0025,          0.0000,          0.0519,          0.0000,          0.0189,          0.0164,          0.0097,          0.0000
,        2.166667,          0.0157,          0.0000,          0.0022,          0.0000,          0.0511,          0.0000,          0.0189,          0.0164,          0.0105,          0.0000
,        2.183333,          0.0157,          0.0000,          0.0021,          0.0000,          0.0500,          0.0000,          0.0189,          0.0167,          0.0112,          0.0000
,        2.200000,          0.0156,          0.0000,          0.0017,          0.0000,          0.0524,          0.0000,          0.0189,          0.0169,          0.0117,          0.0000
,        2.216667,          0.0156,          0.0000,          0.0017,          0.0000,          0.0542,          0.0000,          0.0189,          0.0171,          0.0122,          0.0000
,        2.233333,          0.0157,          0.0000,          0.0016,          0.0000,          0.0569,          0.0000,          0.0189,          0.0172,          0.0128,          0.0000
,        2.250000,          0.0157,          0.0000,          0.0013,          0.0000,          0.0579,          0.0000,          0.0189,          0.0172,          0.0131,          0.0000
,        2.266667,          0.0157,          0.0000,          0.0011,          0.0000,          0.0590,          0.0000,          0.0189,          0.0175,          0.0135,          0.0000
,        2.283333,          0.0157,          0.0000,          0.0012,          0.0000,          0.0720,          0.0868,          0.0189,          0.0175,          0.0142,          0.0024
,        2.300000,          0.0158,          0.0000,          0.0014,          0.0000,          0.0374,          0.2180,          0.0189,          0.0177,          0.0200,          0.0090
,        2.316667,          0.0156,          0.0000,          0.0011,          0.0000,          0.0652,          0.2484,          0.0189,          0.0179,          0.0130,          0.0115
,        2.333333,          0.0156,          0.0000,          0.0010,          0.0000,          0.0611,          0.2629,          0.0189,          0.0179,          0.0177,          0.0124
,        2.350000,          0.0157,          0.0000,          0.0011,          0.0000,          0.0649,          0.2708,          0.0189,          0.0178,          0.0149,          0.0134
,        2.366667,          0.0156,          0.0000,          0.0008,          0.0000,          0.0472,          0.2056,          0.0189,          0.0179,          0.0186,          0.0142
,        2.383333,          0.0157,          0.0000,          0.0006,          0.0000,          0.0732,          0.2101,          0.0189,          0.0179,          0.0132,          0.0147
,        2.400000,          0.0156,          0.0000,          0.0007,          0.0000,          0.0681,          0.2185,          0.0189,          0.0180,          0.0139,          0.0151
,        2.416667,          0.0156,          0.0000,          0.0004,          0.0000,          0.0628,          0.2204,          0.0189,          0.0181,          0.0161,          0.0152
,        2.433333,          0.0157,          0.0000,          0.0004,          0.0000,          0.0641,          0.2236,          0.0189,          0.0183,          0.0164,          0.0156
,        2.450000,          0.0157,          0.0000,          0.0005,          0.0000,          0.0651,          0.2127,          0.0189,          0.0184,          0.0167,          0.0157
,        2.466667,          0.0157,          0.0000,          0.0007,          0.0000,          0.0593,          0.2140,          0.0189,          0.0183,          0.0205,          0.0159
,        2.483333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0698,          0.2151,          0.0189,          0.0185,          0.0172,          0.0160
,        2.500000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0670,          0.2188,          0.0189,          0.0185,          0.0174,          0.0166
,        2.516667,          0.0156,          0.0000,          0.0004,          0.0000,          0.0663,          0.2206,          0.0189,          0.0186,          0.0174,          0.0167
,        2.533333,          0.0157,          0.0000,          0.0005,          0.0000,          0.0668,          0.2214,          0.0189,          0.0187,          0.0176,          0.0168
,        2.550000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0673,          0.2258,          0.0189,          0.0186,          0.0178,          0.0174
,        2.566667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0673,          0.2259,          0.0189,          0.0187,          0.0178,          0.0174
,        2.583333,          0.0157,          0.0000,          0.0004,          0.0000,          0.0496,          0.2269,          0.0189,          0.0185,          0.0179,          0.0175
,        2.600000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0732,          0.2281,          0.0189,          0.0187,          0.0180,          0.0176
,        2.616667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0735,          0.2293,          0.0189,          0.0187,          0.0181,          0.0178
,        2.633333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0469,          0.2303,          0.0189,          0.0188,          0.0182,          0.0179
,        2.650000,          0.0158,          0.0000,          0.0003,          0.0000,          0.0850,          0.2309,          0.0189,          0.0188,          0.0182,          0.0180
,        2.666667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0662,          0.2317,          0.0189,          0.0187,          0.0183,          0.0180
,        2.683333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0560,          0.2321,          0.0189,          0.0187,          0.0183,          0.0181
,        2.700000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0811,          0.2326,          0.0189,          0.0188,          0.0184,          0.0181
,        2.716667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0666,          0.2326,          0.0189,          0.0189,          0.0185,          0.0182
,        2.733333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0676,          0.2321,          0.0189,          0.0188,          0.0185,          0.0181
,        2.750000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0676,          0.2325,          0.0189,          0.0188,          0.0185,          0.0181
,        2.766667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0680,          0.2334,          0.0189,          0.0188,          0.0187,          0.0183
,        2.783333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2345,          0.0189,          0.0188,          0.0188,          0.0184
,        2.800000,          0.0158,          0.0000,          0.0002,          0.0000,          0.0680,          0.2353,          0.0189,          0.0189,          0.0188,          0.0185
,        2.816667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0681,          0.2361,          0.0189,          0.0190,          0.0188,          0.0186
,        2.833333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0680,          0.2369,          0.0189,          0.0190,          0.0188,          0.0187
,        2.850000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0681,          0.2374,          0.0189,          0.0189,          0.0188,          0.0187
,        2.866667,          0.0158,          0.0000,          0.0001,          0.0000,          0.0680,          0.2376,          0.0189,          0.0190,          0.0188,          0.0187
,        2.883333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2377,          0.0189,          0.0188,          0.0188,          0.0188
,        2.900000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2379,          0.0189,          0.0189,          0.0188,          0.0188
,        2.916667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0681,          0.2379,          0.0189,          0.0190,          0.0188,          0.0188
,        2.933333,          0.0157,          0.0000,          0.0004,          0.0000,          0.0681,          0.2379,          0.0189,          0.0189,          0.0188,          0.0188
,        2.950000,          0.0156,          0.0000,          0.0003,          0.0000,          0.0682,          0.2380,          0.0189,          0.0189,          0.0188,          0.0188
,        2.966667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2380,          0.0189,          0.0190,          0.0188,          0.0188
,        2.983333,          0.0156,          0.0000,          0.0000,          0.0000,          0.0681,          0.2381,          0.0189,          0.0190,          0.0188,          0.0188
,        3.000000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0680,          0.2381,          0.0189,          0.0189,          0.0188,          0.0188
,        3.016667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2381,          0.0189,          0.0189,          0.0188,          0.0188
,        3.033333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2381,          0.0189,          0.0188,          0.0188,          0.0188
,        3.050000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2381,          0.0189,          0.0188,          0.0188,          0.0188
