iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,0,0.0489807,0.00012207,4.89807
2,0.0504996,0.0255102,0.0254996,0,0.0499725,0.00012207,4.9471
3,0.0765193,0.0260308,0.0260197,3.05176e-05,0.0509949,0.000137329,4.99818
4,0.103081,0.0265621,0.0265618,9.15527e-05,0.0520325,0.000198364,5.05101
5,0.130184,0.0271041,0.0271027,0.000183105,0.0531006,0.000289917,5.10488
6,0.157837,0.0276573,0.0276535,0.000305176,0.054184,0.000427246,5.15968
7,0.186051,0.0282217,0.0282141,0.000473022,0.0552826,0.000610352,5.21535
8,0.214836,0.0287977,0.0287844,0.000671387,0.0564117,0.000823975,5.27205
9,0.244214,0.0293854,0.0293785,0.000900269,0.0575714,0.00109863,5.33024
10,0.274197,0.0299851,0.0299828,0.00119019,0.0587463,0.00143433,5.38972
11,0.304779,0.030597,0.0305816,0.00154114,0.0599365,0.0018158,5.45002
12,0.336,0.0312215,0.0312214,0.00193787,0.0611572,0.00224304,5.51187
13,0.367855,0.0318586,0.0318548,0.00238037,0.0624084,0.00274658,5.57493
14,0.400352,0.0325088,0.0324971,0.00288391,0.0636902,0.00331116,5.6392
15,0.433518,0.0331722,0.0331662,0.00344849,0.0649872,0.00395203,5.70487
16,0.467363,0.0338492,0.0338446,0.00404358,0.0663147,0.00466919,5.77191
17,0.501894,0.03454,0.0345317,0.00471497,0.0676575,0.00544739,5.84017
18,0.537121,0.0352449,0.0352268,0.00541687,0.069046,0.00630188,5.90975
19,0.573072,0.0359642,0.035951,0.00616455,0.0704498,0.00721741,5.9808
20,0.609755,0.0366982,0.0366833,0.00695801,0.0718994,0.00819397,6.05337
21,0.647202,0.0374471,0.0374466,0.00778198,0.0733643,0.00921631,6.1276
22,0.685396,0.0382114,0.0381936,0.00863647,0.0748596,0.0102844,6.2031
23,0.724367,0.0389912,0.0389715,0.00949097,0.0763855,0.0113831,6.28012
24,0.764149,0.0397869,0.0397823,0.010376,0.0779419,0.0124969,6.3589
25,0.804722,0.0405989,0.0405725,0.011261,0.0795288,0.0136108,6.439
26,0.846146,0.0414274,0.0414243,0.0121307,0.0811615,0.0147095,6.52108
27,0.888399,0.0422729,0.0422528,0.0130005,0.0828094,0.0158081,6.60459
28,0.931515,0.0431356,0.0431157,0.013855,0.0845032,0.016861,6.68984
29,0.97553,0.0440159,0.0440153,0.0146942,0.0862274,0.0178833,6.77705
30,1.02042,0.0449142,0.0448855,0.0155029,0.0879974,0.0188751,6.86577
31,1.06624,0.0458308,0.0458272,0.0162659,0.0897827,0.0198059,6.95654
32,1.11298,0.0467662,0.0467357,0.0169678,0.0916138,0.0206451,7.04887
33,1.1607,0.0477206,0.0477204,0.0175934,0.0934906,0.0214081,7.14344
34,1.20937,0.0486945,0.0486677,0.0181427,0.0953979,0.022049,7.23966
35,1.25902,0.0496882,0.0496543,0.0186157,0.0973511,0.0225983,7.33782
36,1.3097,0.0507023,0.0506825,0.0190277,0.0993347,0.0230255,7.43812
37,1.36141,0.051737,0.0517095,0.0194244,0.101364,0.0233612,7.5404
38,1.41419,0.0527929,0.05278,0.0197754,0.103424,0.0235901,7.64488
39,1.46804,0.0538703,0.0538472,0.0200653,0.10553,0.0237427,7.75138
40,1.523,0.0549697,0.0549596,0.0202942,0.107697,0.0237885,7.86023
41,1.57907,0.0560915,0.0560662,0.020462,0.109894,0.0237732,7.97116
42,1.63629,0.0572362,0.0572193,0.0214996,0.112137,0.0236664,8.08443
43,1.69465,0.0584043,0.0583637,0.022644,0.114426,0.0234985,8.19981
44,1.7542,0.0595962,0.059556,0.0238647,0.11676,0.0232544,8.31756
45,1.815,0.0608125,0.0607994,0.0251312,0.119141,0.0229492,8.43795
46,1.87704,0.0620536,0.0620309,0.0264435,0.121567,0.022583,8.5607
47,1.94035,0.06332,0.0633148,0.0278015,0.124054,0.022171,8.68612
48,2.00493,0.0646122,0.0645825,0.0292053,0.126587,0.021698,8.8139
49,2.07084,0.0659308,0.0659035,0.0306244,0.129166,0.0211792,8.94429
50,2.13804,0.0672763,0.0672032,0.032074,0.131805,0.0206451,9.077
51,2.20668,0.0686493,0.0686382,0.0335388,0.134491,0.0200806,9.21292
52,2.27664,0.0700503,0.0699677,0.0350189,0.137238,0.0195007,9.35105
53,2.34808,0.0714799,0.0714398,0.036499,0.140045,0.0189056,9.49239
54,2.42097,0.0729387,0.0728849,0.0379791,0.142899,0.0182953,9.63651
55,2.49536,0.0744272,0.0743915,0.0394287,0.145813,0.0178375,9.78371
56,2.57122,0.0759462,0.0758636,0.0408783,0.148788,0.0174713,9.93357
57,2.64862,0.0774961,0.0773973,0.0423126,0.151825,0.0170746,10.0864
58,2.72762,0.0790776,0.0789964,0.0437012,0.154922,0.0170441,10.2425
59,2.80828,0.0806915,0.0806653,0.0450134,0.158081,0.0173645,10.4022
60,2.89057,0.0823382,0.0822902,0.0462036,0.161316,0.0176544,10.565
61,2.97456,0.0840186,0.0839844,0.0472717,0.164612,0.0181274,10.7313
62,3.06018,0.0857333,0.0856238,0.048233,0.167969,0.0187225,10.9004
63,3.14765,0.0874829,0.0874652,0.0490875,0.171387,0.0195923,11.0737
64,3.2369,0.0892683,0.0892502,0.0498199,0.174896,0.020462,11.2505
65,3.32786,0.0910901,0.0909665,0.0504608,0.178467,0.0213165,11.4301
66,3.42077,0.0929491,0.0929051,0.0509796,0.182098,0.022171,11.614
67,3.51554,0.094846,0.0947726,0.0514069,0.185822,0.0229645,11.8015
68,3.61226,0.0967816,0.09672,0.0517273,0.189606,0.0238495,11.9929
69,3.71101,0.0987568,0.0987526,0.0519409,0.193481,0.0247192,12.1886
70,3.81171,0.100772,0.100696,0.052063,0.197433,0.0255432,12.3878
71,3.91443,0.102829,0.102721,0.0521088,0.201462,0.0262756,12.5908
72,4.01926,0.104927,0.104833,0.0540619,0.205566,0.0269165,12.7981
73,4.1263,0.107069,0.107038,0.0558624,0.209763,0.0275116,13.0101
74,4.23543,0.109254,0.109128,0.0573273,0.21405,0.0280914,13.2257
75,4.34674,0.111483,0.111307,0.0584412,0.218414,0.028656,13.4455
76,4.46031,0.113759,0.113578,0.0592346,0.22287,0.0291901,13.6697
77,4.57626,0.11608,0.115949,0.0597687,0.227417,0.0296936,13.8989
78,4.69469,0.118449,0.118427,0.0600739,0.232056,0.0301208,14.1336
79,4.81544,0.120867,0.120754,0.060257,0.236801,0.0305023,14.3724
80,4.93862,0.123333,0.12318,0.0603485,0.241638,0.0308075,14.6159
81,5.06434,0.12585,0.125711,0.0604248,0.246567,0.0309601,14.8644
82,5.19269,0.128419,0.128354,0.0605164,0.251602,0.0310211,15.1186
83,5.32349,0.131039,0.130805,0.0617676,0.256729,0.0309906,15.3768
84,5.45718,0.133714,0.133683,0.0639648,0.261963,0.0308838,15.6417
85,5.59353,0.136442,0.136357,0.0660858,0.267319,0.0307007,15.9117
86,5.73268,0.139227,0.139147,0.0680695,0.272766,0.0304871,16.1871
87,5.87474,0.142068,0.142061,0.069931,0.278336,0.0302124,16.4687
88,6.01946,0.144968,0.14472,0.0716248,0.284012,0.029953,16.7545
89,6.16735,0.147926,0.147892,0.0731812,0.28981,0.0296631,17.0475
90,6.31815,0.150945,0.150792,0.0745697,0.295731,0.0293732,17.3457
91,6.47196,0.154026,0.153816,0.0758209,0.301773,0.0290833,17.6497
92,6.62894,0.157169,0.156974,0.0769501,0.307922,0.0287933,17.96
93,6.78921,0.160377,0.160273,0.0779572,0.314209,0.0284729,18.2773
94,6.95243,0.16365,0.163223,0.0788727,0.320618,0.0281525,18.599
95,7.11925,0.166989,0.166816,0.0796967,0.327164,0.0278015,18.929
96,7.28928,0.170397,0.170035,0.0804291,0.333847,0.0281219,19.2645
97,7.46267,0.173875,0.173391,0.0810852,0.340652,0.0297394,19.6062
98,7.63957,0.177423,0.176893,0.0816803,0.34761,0.0313873,19.9547
99,7.82012,0.181044,0.180553,0.0823517,0.354706,0.0324707,20.3107
100,8.0045,0.184739,0.184381,0.08461,0.361938,0.030899,20.675
101,8.19289,0.188509,0.188389,0.0867615,0.369324,0.029541,21.0482
102,8.38477,0.192356,0.191878,0.0887604,0.376862,0.0286713,21.4268
103,8.58103,0.196282,0.196256,0.0904846,0.384552,0.0294342,21.8162
104,8.7811,0.200288,0.200074,0.0918884,0.39241,0.0301361,22.2122
105,8.98516,0.204375,0.204059,0.0929413,0.400406,0.0308075,22.6157
106,9.19338,0.208546,0.208224,0.0936584,0.408585,0.0313873,23.0275
107,9.40596,0.212802,0.21258,0.0940399,0.416916,0.0319061,23.4483
108,9.6231,0.217145,0.217142,0.0941925,0.42543,0.0323639,23.8792
109,9.84406,0.221576,0.220951,0.0948334,0.434113,0.0327606,24.3148
110,10.07,0.226098,0.225928,0.0979462,0.442978,0.0330811,24.7624
111,10.3001,0.230713,0.230092,0.100769,0.452011,0.0345306,25.2163
112,10.5345,0.235421,0.234434,0.103256,0.461243,0.0362244,25.6773
113,10.7746,0.240226,0.240124,0.105194,0.470657,0.0386353,26.1535
114,11.0195,0.245128,0.244902,0.106537,0.480255,0.0378723,26.6386
115,11.2694,0.250131,0.2499,0.107437,0.490051,0.0370789,27.1336
116,11.5246,0.255236,0.255134,0.108017,0.500061,0.0363464,27.6395
117,11.7838,0.260444,0.259227,0.108521,0.510269,0.0355377,28.1487
118,12.0487,0.26576,0.264924,0.109131,0.520676,0.0340424,28.671
119,12.3196,0.271183,0.270911,0.110001,0.531311,0.0344086,29.2077
120,12.5952,0.276718,0.275609,0.1129,0.542145,0.0373383,29.7502
121,12.8774,0.282365,0.282171,0.115585,0.553207,0.0400238,30.3097
122,13.1647,0.288127,0.287333,0.117935,0.564499,0.0435638,30.8768
123,13.4575,0.294008,0.29272,0.11998,0.576019,0.0444336,31.4526
124,13.7558,0.300008,0.29835,0.121857,0.587784,0.046463,32.0383
125,14.0601,0.30613,0.304238,0.123581,0.599777,0.0474548,32.6348
126,14.3705,0.312378,0.310405,0.125275,0.612015,0.0441284,33.2435
