"VanillaC4_002 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_002.tcf]","Time (h)","Q 2 [VanillaC4_002]","Q 3 [VanillaC4_002]","Q 4 [VanillaC4_002]","Q 5 [VanillaC4_002]","Q 6 [VanillaC4_002]","Q 7 [VanillaC4_002]","Q 1 [VanillaC4_002]","Q  8 [VanillaC4_002]"
          28,        0.225000,         -1.9998,         -1.9982,         -1.9855,         -1.9349,         -1.0893,          0.0000,         -2.0000,         -0.0001
          29,        0.233333,         -2.0000,         -1.9987,         -1.9896,         -1.9527,         -1.3776,          0.0000,         -2.0000,         -0.0002
          30,        0.241667,         -1.9999,         -1.9991,         -1.9926,         -1.9655,         -1.5595,          0.0000,         -2.0001,          0.0003
          31,        0.250000,         -1.9999,         -1.9993,         -1.9947,         -1.9749,         -1.6849,          0.0000,         -2.0000,          0.0000
          32,        0.258333,         -1.9999,         -1.9995,         -1.9963,         -1.9818,         -1.7707,          0.0000,         -1.9999,         -0.0002
          33,        0.266667,         -1.9999,         -1.9998,         -1.9973,         -1.9869,         -1.8306,         -0.8203,         -1.9999,         -0.0000
          34,        0.275000,         -2.0000,         -1.9998,         -1.9979,         -1.9903,         -1.8740,         -1.2173,         -2.0000,         -0.0000
          35,        0.283333,         -1.9999,         -1.9998,         -1.9987,         -1.9929,         -1.9069,         -1.4525,         -2.0000,         -0.0000
          36,        0.291667,         -1.9999,         -1.9999,         -1.9990,         -1.9949,         -1.9312,         -1.6079,         -2.0000,          0.0001
          37,        0.300000,         -1.9999,         -1.9999,         -1.9992,         -1.9963,         -1.9492,         -1.7155,         -1.9999,         -0.5200
          38,        0.308333,         -2.0000,         -1.9999,         -1.9994,         -1.9975,         -1.9625,         -1.7906,         -2.0000,         -1.0058
          39,        0.316667,         -2.0000,         -2.0000,         -1.9997,         -1.9981,         -1.9724,         -1.8431,         -2.0001,         -1.3059
          40,        0.325000,         -2.0000,         -2.0000,         -1.9997,         -1.9987,         -1.9798,         -1.8829,         -2.0001,         -1.5091
          41,        0.333333,         -2.0000,         -2.0000,         -1.9997,         -1.9990,         -1.9849,         -1.9128,         -2.0001,         -1.6529
          42,        0.341667,         -1.9999,         -2.0000,         -2.0000,         -1.9992,         -1.9890,         -1.9351,         -2.0002,         -1.7465
          43,        0.350000,         -1.9999,         -1.9999,         -1.9998,         -1.9995,         -1.9918,         -1.9517,         -1.9999,         -1.8107
          44,        0.358333,         -1.9999,         -2.0000,         -2.0001,         -1.9996,         -1.9939,         -1.9641,         -2.0001,         -1.8590
          45,        0.366667,         -2.0000,         -2.0000,         -1.9999,         -1.9996,         -1.9955,         -1.9735,         -2.0001,         -1.8950
          46,        0.375000,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -1.9967,         -1.9801,         -2.0000,         -1.9221
          47,        0.383333,         -2.0000,         -2.0001,         -1.9998,         -1.9999,         -1.9976,         -1.9853,         -2.0000,         -1.9420
          48,        0.391667,         -2.0000,         -2.0001,         -1.9999,         -1.9998,         -1.9983,         -1.9890,         -2.0000,         -1.9570
          49,        0.400000,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -1.9987,         -1.9918,         -2.0000,         -1.9679
          50,        0.408333,         -1.9999,         -2.0002,         -2.0000,         -2.0000,         -1.9990,         -1.9941,         -1.9999,         -1.9763
          51,        0.416667,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9994,         -1.9955,         -2.0000,         -1.9823
          52,        0.425000,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -1.9995,         -1.9968,         -1.9999,         -1.9869
          53,        0.433333,         -2.0001,         -2.0001,         -2.0000,         -1.9999,         -1.9997,         -1.9977,         -2.0000,         -1.9903
          54,        0.441667,         -1.9999,         -2.0000,         -1.9999,         -2.0001,         -1.9995,         -1.9981,         -2.0000,         -1.9929
          55,        0.450000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -1.9998,         -1.9987,         -2.0000,         -1.9947
          56,        0.458333,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -1.9990,         -1.9999,         -1.9961
          57,        0.466667,         -2.0000,         -2.0000,         -2.0000,         -2.0002,         -1.9999,         -1.9993,         -1.9999,         -1.9971
          58,        0.475000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -1.9998,         -1.9996,         -2.0000,         -1.9978
          59,        0.483333,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9997,         -2.0000,         -1.9984
          60,        0.491667,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -1.9999,         -1.9996,         -2.0000,         -1.9988
          61,        0.500000,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -1.9991
          62,        0.508333,         -2.0001,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -1.9998,         -2.0001,         -1.9993
          63,        0.516667,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -1.9994
          64,        0.525000,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9996
          65,        0.533333,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9997
          66,        0.541667,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9998
          67,        0.550000,         -2.0000,         -2.0001,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -1.9998
          68,        0.558333,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000
          69,        0.566667,         -1.9999,         -2.0001,         -2.0001,         -1.9999,         -2.0001,         -2.0000,         -1.9999,         -1.9998
          70,        0.575000,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -1.9998,         -1.9999,         -2.0000
          71,        0.583333,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999
          72,        0.591667,         -2.0001,         -2.0001,         -2.0001,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0001
          73,        0.600000,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000
          74,        0.608333,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -1.9999,         -2.0002,         -1.9998
          75,        0.616667,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0000
          76,        0.625000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -1.9999,         -2.0000
          77,        0.633333,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001
          78,        0.641667,         -2.0001,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -1.9999
          79,        0.650000,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -1.9999,         -2.0000
          80,        0.658333,         -2.0000,         -2.0002,         -1.9999,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -1.9999
          81,        0.666667,         -2.0002,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -1.9999
          82,        0.675000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000
          83,        0.683333,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000
          84,        0.691667,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -1.9999
          85,        0.700000,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000
          86,        0.708333,         -2.0002,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000
          87,        0.716667,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000
          88,        0.725000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -2.0001,         -1.9999
          89,        0.733333,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0001
          90,        0.741667,         -2.0000,         -2.0000,         -1.9998,         -1.9999,         -1.9999,         -2.0001,         -2.0000,         -2.0001
          91,        0.750000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000
          92,        0.758333,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0001
          93,        0.766667,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0000
          94,        0.775000,         -2.0000,         -1.9999,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000
          95,        0.783333,         -1.9999,         -2.0001,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000
          96,        0.791667,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0001
          97,        0.800000,         -2.0002,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -1.9999,         -2.0000
          98,        0.808333,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -1.9999
          99,        0.816667,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0001,         -2.0000
         100,        0.825000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -2.0001,         -2.0001,         -2.0001,         -1.9999
         101,        0.833333,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000
         102,        0.841667,         -2.0000,         -2.0001,         -2.0001,         -2.0001,         -2.0001,         -2.0000,         -2.0001,         -2.0001
         103,        0.850000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -1.9999
         104,        0.858333,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0001
         105,        0.866667,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -2.0000,         -2.0001
         106,        0.875000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000
         107,        0.883333,         -1.9999,         -2.0000,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -1.9999
         108,        0.891667,         -2.0000,         -1.9999,         -1.9999,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -1.9999
         109,        0.900000,         -2.0000,         -2.0000,         -1.9998,         -2.0001,         -1.9999,         -1.9999,         -2.0001,         -2.0000
         110,        0.908333,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0001,         -2.0000,         -1.9999
         111,        0.916667,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -2.0001,         -1.9998,         -2.0001
         112,        0.925000,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0001,         -2.0000,         -2.0001
         113,        0.933333,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0001
         114,        0.941667,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000
         115,        0.950000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9999
         116,        0.958333,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -2.0000
         117,        0.966667,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -1.9999,         -2.0001
         118,        0.975000,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0001
         119,        0.983333,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -1.9999,         -2.0000
         120,        0.991667,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000
         121,        1.000000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000
         122,        1.008333,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -2.0001,         -1.9999
         123,        1.016667,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0002,         -2.0001
         124,        1.025000,         -2.0000,         -2.0000,         -1.9998,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0001
         125,        1.033333,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0001
         126,        1.041667,         -2.0001,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -1.9999
         127,        1.050000,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0000
         128,        1.058333,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -1.9999,         -2.0001
         129,        1.066667,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -1.9999,         -1.9999
         130,        1.075000,         -1.9999,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0001
         131,        1.083333,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000
         132,        1.091667,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000
         133,        1.100000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -2.0000,         -2.0000
         134,        1.108333,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000
         135,        1.116667,         -2.0000,         -2.0001,         -2.0001,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -2.0000
         136,        1.125000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -1.9999
         137,        1.133333,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000
         138,        1.141667,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000
         139,        1.150000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0000
         140,        1.158333,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -1.9999,         -2.0000
         141,        1.166667,         -2.0000,         -1.9999,         -2.0001,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0001
         142,        1.175000,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -2.0001,         -2.0000
         143,        1.183333,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -1.9999
         144,        1.191667,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0001
         145,        1.200000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001
         146,        1.208333,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000
         147,        1.216667,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000
         148,        1.225000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000
         149,        1.233333,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0001,         -2.0000
         150,        1.241667,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000
         151,        1.250000,         -2.0000,         -1.9999,         -1.9999,         -2.0001,         -1.9999,         -2.0000,         -2.0001,         -2.0000
         152,        1.258333,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -1.9999,         -1.9999,         -1.9999
         153,        1.266667,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -2.0000,         -2.0001
         154,        1.275000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -2.0000,         -1.9999,         -2.0001,         -2.0000
         155,        1.283333,         -2.0000,         -2.0001,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0002,         -2.0000
         156,        1.291667,         -2.0001,         -2.0000,         -1.9999,         -1.9999,         -1.9999,         -1.9999,         -2.0000,         -2.0000
         157,        1.300000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -1.9999,         -2.0000
         158,        1.308333,         -1.9999,         -2.0001,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0000
         159,        1.316667,         -1.9999,         -2.0000,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000
         160,        1.325000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000
         161,        1.333333,         -2.0000,         -1.9999,         -1.9998,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000
         162,        1.341667,         -2.0001,         -2.0002,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0000
         163,        1.350000,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -2.0001
         164,        1.358333,         -2.0001,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000
         165,        1.366667,         -2.0000,         -2.0001,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -2.0000
         166,        1.375000,         -2.0000,         -2.0001,         -1.9999,         -2.0001,         -2.0001,         -2.0001,         -2.0000,         -2.0000
         167,        1.383333,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -1.9999,         -1.9999,         -2.0000
         168,        1.391667,         -2.0000,         -2.0000,         -1.9999,         -1.9998,         -2.0001,         -2.0001,         -2.0000,         -2.0000
         169,        1.400000,         -2.0000,         -2.0002,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000
         170,        1.408333,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -2.0000
         171,        1.416667,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -2.0000
         172,        1.425000,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0000
         173,        1.433333,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000
         174,        1.441667,         -1.9999,         -1.9999,         -2.0001,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -2.0001
         175,        1.450000,         -2.0000,         -1.9999,         -2.0001,         -2.0001,         -2.0001,         -2.0000,         -2.0001,         -2.0000
         176,        1.458333,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000
         177,        1.466667,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -1.9999
         178,        1.475000,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -1.9999
         179,        1.483333,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -1.9999,         -2.0000,         -2.0001,         -2.0000
         180,        1.491667,         -2.0000,         -1.9999,         -1.9998,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0000
         181,        1.500000,         -2.0000,         -2.0000,         -1.9998,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0000
         182,        1.508333,         -2.0001,         -2.0000,         -1.9999,         -1.9999,         -2.0001,         -2.0000,         -2.0000,         -2.0000
         183,        1.516667,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000
         184,        1.525000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0001
         185,        1.533333,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -2.0000
         186,        1.541667,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -2.0002
         187,        1.550000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000
         188,        1.558333,         -2.0001,         -2.0001,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000
         189,        1.566667,         -1.9999,         -1.9999,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0001
         190,        1.575000,         -2.0001,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0001,         -2.0000
         191,        1.583333,         -2.0000,         -2.0000,         -2.0000,         -2.0002,         -2.0001,         -2.0000,         -2.0000,         -1.9999
         192,        1.591667,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -2.0000,         -2.0001,         -2.0000
         193,        1.600000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0001
         194,        1.608333,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -2.0001
         195,        1.616667,         -2.0001,         -1.9999,         -2.0000,         -1.9999,         -2.0001,         -2.0001,         -1.9999,         -2.0000
         196,        1.625000,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000
         197,        1.633333,         -2.0001,         -2.0001,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0001,         -2.0001
         198,        1.641667,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0001
         199,        1.650000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999
         200,        1.658333,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -2.0001
         201,        1.666667,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -1.9999,         -2.0000
         202,        1.675000,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9999,         -2.0000
         203,        1.683333,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -1.9998,         -1.9999,         -2.0001
         204,        1.691667,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -1.9998,         -2.0000
         205,        1.700000,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0002
         206,        1.708333,         -2.0000,         -1.9999,         -1.9999,         -2.0000,         -2.0000,         -2.0000,         -2.0001,         -2.0000
         207,        1.716667,         -2.0001,         -2.0001,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000
         208,        1.725000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -1.9999
         209,        1.733333,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -1.9999
         210,        1.741667,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -1.9999,         -2.0001
         211,        1.750000,         -2.0000,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0000
