"VanillaC4_002 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_002.tcf]","Time (h)","V 2 [VanillaC4_002]","V 3 [VanillaC4_002]","V 4 [VanillaC4_002]","V 5 [VanillaC4_002]","V 6 [VanillaC4_002]","V 7 [VanillaC4_002]","V 8 [VanillaC4_002]","V 9 [VanillaC4_002]","V 10 [VanillaC4_002]","V 11 [VanillaC4_002]","V 12 [VanillaC4_002]","V 13 [VanillaC4_002]","V 14 [VanillaC4_002]","V 15 [VanillaC4_002]","V 16 [VanillaC4_002]","V  1 [VanillaC4_002]"
          11,        0.083333,          0.7227,          0.0000,          0.6468,          0.5630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.6991
          12,        0.091667,          0.7207,          0.0000,          0.6467,          0.6018,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6981
          13,        0.100000,          0.7194,          0.0000,          0.6455,          0.6121,          0.6424,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6972
          14,        0.108333,          0.7184,          0.0000,          0.6447,          0.6174,          0.6790,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6969
          15,        0.116667,          0.7179,          0.0000,          0.6441,          0.6188,          0.6846,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6965
          16,        0.125000,          0.7173,          0.0000,          0.6434,          0.6190,          0.6850,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6962
          17,        0.133333,          0.7171,          0.0000,          0.6428,          0.6193,          0.6844,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6962
          18,        0.141667,          0.7169,          0.0000,          0.6425,          0.6195,          0.6834,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6962
          19,        0.150000,          0.7166,          0.0000,          0.6422,          0.6196,          0.6826,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6960
          20,        0.158333,          0.7166,          0.0000,          0.6433,          0.6195,          0.6825,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6960
          21,        0.166667,          0.7164,          0.0000,          0.6413,          0.6192,          0.6822,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6959
          22,        0.175000,          0.7164,          0.0000,          0.6414,          0.6191,          0.6817,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.6958
          23,        0.183333,          0.7164,          0.0000,          0.6413,          0.6190,          0.6813,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.6959
          24,        0.191667,          0.7164,          0.0000,          0.6412,          0.6191,          0.6810,          0.0000,          0.0012,          0.0389,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.6959
          25,        0.200000,          0.7163,          0.0000,          0.6412,          0.6189,          0.6808,          0.0000,          0.0595,          0.1360,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.6958
          26,        0.208333,          0.7163,          0.0000,          0.6412,          0.6189,          0.6805,          0.0000,          0.0809,          0.1748,          0.1145,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6958
          27,        0.216667,          0.7164,          0.0000,          0.6412,          0.6190,          0.6805,          0.0000,          0.0944,          0.1974,          0.2048,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.6959
          28,        0.225000,          0.7163,          0.0000,          0.6411,          0.6189,          0.6804,          0.0000,          0.1033,          0.2117,          0.2471,          0.1929,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6959
          29,        0.233333,          0.7163,          0.0000,          0.6411,          0.6189,          0.6803,          0.0000,          0.1094,          0.2216,          0.2714,          0.2792,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.6958
          30,        0.241667,          0.7164,          0.0000,          0.6411,          0.6189,          0.6802,          0.0000,          0.1138,          0.2285,          0.2865,          0.3161,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6958
          31,        0.250000,          0.7163,          0.0000,          0.6411,          0.6189,          0.6802,          0.0000,          0.1168,          0.2333,          0.2965,          0.3338,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6958
          32,        0.258333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6802,          0.0000,          0.1189,          0.2368,          0.3010,          0.3456,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.6958
          33,        0.266667,          0.7163,          0.0000,          0.6412,          0.6188,          0.6801,          0.0000,          0.1207,          0.2393,          0.3045,          0.3536,          0.0000,          0.2043,          0.7110,          0.0000,          0.0001,          0.6958
          34,        0.275000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1218,          0.2411,          0.3071,          0.3594,          0.0000,          0.2822,          0.7155,          0.0000,          0.0001,          0.6958
          35,        0.283333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1226,          0.2425,          0.3090,          0.3636,          0.0000,          0.3159,          0.7171,          0.3522,          0.0002,          0.6959
          36,        0.291667,          0.7164,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1233,          0.2436,          0.3105,          0.3667,          0.0000,          0.3330,          0.7173,          0.6772,          0.0002,          0.6958
          37,        0.300000,          0.7164,          0.0000,          0.6411,          0.6189,          0.6802,          0.0000,          0.1237,          0.2442,          0.3115,          0.3689,          0.0000,          0.3447,          0.7179,          0.6850,          0.0381,          0.6958
          38,        0.308333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1240,          0.2447,          0.3122,          0.3705,          0.0000,          0.3527,          0.7175,          0.6879,          0.3654,          0.6958
          39,        0.316667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1243,          0.2450,          0.3128,          0.3716,          0.0000,          0.3584,          0.7170,          0.6899,          0.4938,          0.6958
          40,        0.325000,          0.7163,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1244,          0.2453,          0.3133,          0.3725,          0.0000,          0.3627,          0.7170,          0.6906,          0.5903,          0.6959
          41,        0.333333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1245,          0.2455,          0.3136,          0.3731,          0.0000,          0.3658,          0.7170,          0.6908,          0.6254,          0.6958
          42,        0.341667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1246,          0.2456,          0.3138,          0.3736,          0.0000,          0.3681,          0.7172,          0.6912,          0.6450,          0.6959
          43,        0.350000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1246,          0.2458,          0.3139,          0.3739,          0.0000,          0.3698,          0.7171,          0.6924,          0.6580,          0.6959
          44,        0.358333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1248,          0.2459,          0.3141,          0.3742,          0.0000,          0.3709,          0.7170,          0.6933,          0.6661,          0.6958
          45,        0.366667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1248,          0.2459,          0.3142,          0.3744,          0.0000,          0.3718,          0.7170,          0.6939,          0.6722,          0.6958
          46,        0.375000,          0.7163,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1247,          0.2459,          0.3142,          0.3744,          0.0000,          0.3724,          0.7169,          0.6943,          0.6767,          0.6959
          47,        0.383333,          0.7163,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1248,          0.2460,          0.3143,          0.3745,          0.0000,          0.3730,          0.7169,          0.6945,          0.6799,          0.6958
          48,        0.391667,          0.7163,          0.0000,          0.6412,          0.6188,          0.6800,          0.0000,          0.1249,          0.2462,          0.3143,          0.3746,          0.0000,          0.3734,          0.7168,          0.6949,          0.6822,          0.6958
          49,        0.400000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3143,          0.3747,          0.0000,          0.3736,          0.7169,          0.6949,          0.6838,          0.6958
          50,        0.408333,          0.7164,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3747,          0.0000,          0.3738,          0.7167,          0.6950,          0.6852,          0.6959
          51,        0.416667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3739,          0.7168,          0.6951,          0.6861,          0.6958
          52,        0.425000,          0.7163,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1249,          0.2462,          0.3144,          0.3748,          0.0000,          0.3741,          0.7168,          0.6952,          0.6868,          0.6959
          53,        0.433333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2460,          0.3144,          0.3748,          0.0000,          0.3741,          0.7168,          0.6951,          0.6873,          0.6958
          54,        0.441667,          0.7164,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3742,          0.7167,          0.6953,          0.6877,          0.6958
          55,        0.450000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2461,          0.3144,          0.3747,          0.0000,          0.3743,          0.7167,          0.6953,          0.6880,          0.6959
          56,        0.458333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1248,          0.2461,          0.3145,          0.3748,          0.0000,          0.3743,          0.7168,          0.6952,          0.6881,          0.6958
          57,        0.466667,          0.7163,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1250,          0.2460,          0.3145,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6883,          0.6959
          58,        0.475000,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6953,          0.6884,          0.6958
          59,        0.483333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1250,          0.2460,          0.3144,          0.3748,          0.0000,          0.3743,          0.7168,          0.6953,          0.6885,          0.6958
          60,        0.491667,          0.7163,          0.0000,          0.6410,          0.6188,          0.6800,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6885,          0.6959
          61,        0.500000,          0.7163,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1250,          0.2461,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6953,          0.6886,          0.6959
          62,        0.508333,          0.7163,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3743,          0.7168,          0.6953,          0.6887,          0.6959
          63,        0.516667,          0.7162,          0.0000,          0.6412,          0.6189,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6957
          64,        0.525000,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2459,          0.3145,          0.3749,          0.0000,          0.3743,          0.7166,          0.6952,          0.6888,          0.6958
          65,        0.533333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6958
          66,        0.541667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2460,          0.3143,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6887,          0.6958
          67,        0.550000,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6886,          0.6958
          68,        0.558333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          69,        0.566667,          0.7163,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1249,          0.2460,          0.3145,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6887,          0.6959
          70,        0.575000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2460,          0.3144,          0.3748,          0.0000,          0.3743,          0.7168,          0.6953,          0.6888,          0.6959
          71,        0.583333,          0.7164,          0.0000,          0.6411,          0.6189,          0.6800,          0.0000,          0.1249,          0.2461,          0.3145,          0.3748,          0.0000,          0.3744,          0.7168,          0.6954,          0.6887,          0.6958
          72,        0.591667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2460,          0.3145,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          73,        0.600000,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3145,          0.3749,          0.0000,          0.3744,          0.7166,          0.6952,          0.6887,          0.6958
          74,        0.608333,          0.7163,          0.0000,          0.6410,          0.6187,          0.6801,          0.0000,          0.1250,          0.2460,          0.3143,          0.3748,          0.0000,          0.3744,          0.7168,          0.6953,          0.6887,          0.6958
          75,        0.616667,          0.7164,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1248,          0.2462,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          76,        0.625000,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2460,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          77,        0.633333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3743,          0.7168,          0.6953,          0.6888,          0.6959
          78,        0.641667,          0.7164,          0.0000,          0.6412,          0.6188,          0.6800,          0.0000,          0.1249,          0.2460,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6954,          0.6888,          0.6959
          79,        0.650000,          0.7163,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1250,          0.2460,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6958
          80,        0.658333,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          81,        0.666667,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3145,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6958
          82,        0.675000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1250,          0.2461,          0.3143,          0.3749,          0.0000,          0.3744,          0.7168,          0.6952,          0.6888,          0.6959
          83,        0.683333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1250,          0.2461,          0.3145,          0.3749,          0.0000,          0.3744,          0.7168,          0.6953,          0.6888,          0.6958
          84,        0.691667,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2462,          0.3145,          0.3749,          0.0000,          0.3743,          0.7167,          0.6954,          0.6888,          0.6958
          85,        0.700000,          0.7164,          0.0000,          0.6410,          0.6188,          0.6802,          0.0000,          0.1249,          0.2460,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          86,        0.708333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2462,          0.3143,          0.3749,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6958
          87,        0.716667,          0.7163,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1249,          0.2461,          0.3145,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6958
          88,        0.725000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1248,          0.2461,          0.3144,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6887,          0.6959
          89,        0.733333,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          90,        0.741667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2460,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6958
          91,        0.750000,          0.7163,          0.0000,          0.6410,          0.6188,          0.6800,          0.0000,          0.1250,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6959
          92,        0.758333,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1248,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          93,        0.766667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2460,          0.3144,          0.3749,          0.0000,          0.3743,          0.7168,          0.6953,          0.6887,          0.6959
          94,        0.775000,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1248,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7168,          0.6953,          0.6888,          0.6958
          95,        0.783333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2460,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
          96,        0.791667,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1248,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6959
          97,        0.800000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1250,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6952,          0.6887,          0.6959
          98,        0.808333,          0.7163,          0.0000,          0.6411,          0.6187,          0.6800,          0.0000,          0.1250,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6952,          0.6887,          0.6958
          99,        0.816667,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2460,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6958
         100,        0.825000,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6958
         101,        0.833333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6802,          0.0000,          0.1250,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7166,          0.6953,          0.6887,          0.6958
         102,        0.841667,          0.7164,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1250,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
         103,        0.850000,          0.7163,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7166,          0.6953,          0.6887,          0.6958
         104,        0.858333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2462,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
         105,        0.866667,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
         106,        0.875000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6959
         107,        0.883333,          0.7163,          0.0000,          0.6410,          0.6188,          0.6802,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6959
         108,        0.891667,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2460,          0.3144,          0.3749,          0.0000,          0.3743,          0.7168,          0.6952,          0.6887,          0.6959
         109,        0.900000,          0.7163,          0.0000,          0.6411,          0.6187,          0.6800,          0.0000,          0.1249,          0.2460,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6954,          0.6887,          0.6958
         110,        0.908333,          0.7164,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6958
         111,        0.916667,          0.7163,          0.0000,          0.6410,          0.6188,          0.6800,          0.0000,          0.1249,          0.2461,          0.3145,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
         112,        0.925000,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6959
         113,        0.933333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2460,          0.3143,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6959
         114,        0.941667,          0.7164,          0.0000,          0.6411,          0.6187,          0.6801,          0.0000,          0.1249,          0.2460,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6959
         115,        0.950000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7166,          0.6953,          0.6887,          0.6959
         116,        0.958333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
         117,        0.966667,          0.7164,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1249,          0.2460,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6887,          0.6958
         118,        0.975000,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6952,          0.6888,          0.6958
         119,        0.983333,          0.7163,          0.0000,          0.6411,          0.6188,          0.6800,          0.0000,          0.1249,          0.2461,          0.3145,          0.3748,          0.0000,          0.3743,          0.7166,          0.6953,          0.6887,          0.6958
         120,        0.991667,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1250,          0.2461,          0.3144,          0.3749,          0.0000,          0.3743,          0.7167,          0.6953,          0.6887,          0.6959
         121,        1.000000,          0.7164,          0.0000,          0.6411,          0.6187,          0.6800,          0.0000,          0.1250,          0.2461,          0.3144,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6959
         122,        1.008333,          0.7163,          0.0000,          0.6410,          0.6188,          0.6800,          0.0000,          0.1249,          0.2460,          0.3144,          0.3748,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6959
         123,        1.016667,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6954,          0.6887,          0.6958
         124,        1.025000,          0.7163,          0.0000,          0.6411,          0.6188,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6958
         125,        1.033333,          0.7164,          0.0000,          0.6410,          0.6189,          0.6801,          0.0000,          0.1249,          0.2461,          0.3144,          0.3748,          0.0000,          0.3744,          0.7166,          0.6953,          0.6888,          0.6958
         126,        1.041667,          0.7162,          0.0000,          0.6411,          0.6189,          0.6801,          0.0000,          0.1249,          0.2462,          0.3144,          0.3748,          0.0000,          0.3743,          0.7167,          0.6953,          0.6888,          0.6959
         127,        1.050000,          0.7163,          0.0000,          0.6410,          0.6188,          0.6801,          0.0000,          0.1249,          0.2462,          0.3144,          0.3749,          0.0000,          0.3744,          0.7167,          0.6953,          0.6888,          0.6958
