"OutphaseC4_020 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_020.tcf]","Time (h)","Q 2 [OutphaseC4_020]","Q 3 [OutphaseC4_020]","Q 4 [OutphaseC4_020]","Q 5 [OutphaseC4_020]","Q 6 [OutphaseC4_020]","Q 7 [OutphaseC4_020]","Q 1 [OutphaseC4_020]","Q  8 [OutphaseC4_020]"
          19,        0.150000,        -89.9477,        -88.4438,        -87.1149,        -82.9974,        -73.0953,        -55.2454,        -89.9937,        -47.7028
          20,        0.158333,        -89.9441,        -88.7167,        -87.6321,        -83.9489,        -76.3305,        -61.2397,        -89.9959,        -54.6264
          21,        0.166667,        -89.9606,        -89.0162,        -88.1226,        -85.3240,        -78.6954,        -66.3166,        -89.9977,        -60.5644
          22,        0.175000,        -89.9665,        -89.2411,        -88.5480,        -86.2882,        -80.9200,        -70.4460,        -89.9983,        -65.3890
          23,        0.183333,        -89.9757,        -89.4110,        -88.8694,        -86.9787,        -82.6540,        -73.8911,        -89.9991,        -69.5672
          24,        0.191667,        -89.9834,        -89.5447,        -89.1277,        -87.5944,        -84.0654,        -76.7160,        -90.0008,        -73.0358
          25,        0.200000,        -89.9850,        -89.6443,        -89.3185,        -88.0829,        -85.2282,        -79.1124,        -89.9997,        -75.9773
          26,        0.208333,        -89.9874,        -89.7237,        -89.4720,        -88.4590,        -86.1526,        -81.1074,        -90.0004,        -78.4966
          27,        0.216667,        -89.9931,        -89.7865,        -89.5878,        -88.7695,        -86.9180,        -82.7596,        -90.0004,        -80.6015
          28,        0.225000,        -89.9906,        -89.8324,        -89.6812,        -89.0120,        -87.5293,        -84.1299,        -90.0003,        -82.3476
          29,        0.233333,        -89.9954,        -89.8710,        -89.7525,        -89.2043,        -88.0301,        -85.2456,        -89.9997,        -83.7944
          30,        0.241667,        -89.9936,        -89.8992,        -89.8079,        -89.3566,        -88.4133,        -86.1520,        -90.0002,        -84.9751
          31,        0.250000,        -89.9961,        -89.9239,        -89.8531,        -89.4763,        -88.7337,        -86.8883,        -89.9993,        -85.9341
          32,        0.258333,        -89.9969,        -89.9405,        -89.8859,        -89.5753,        -88.9938,        -87.4904,        -89.9990,        -86.7149
          33,        0.266667,        -89.9980,        -89.9544,        -89.9106,        -89.6487,        -89.1950,        -87.9769,        -89.9997,        -87.3505
          34,        0.275000,        -89.9982,        -89.9643,        -89.9328,        -89.7115,        -89.3595,        -88.3719,        -89.9998,        -87.8618
          35,        0.283333,        -89.9989,        -89.9725,        -89.9470,        -89.7566,        -89.4928,        -88.6929,        -90.0004,        -88.2784
          36,        0.291667,        -89.9990,        -89.9795,        -89.9595,        -89.7924,        -89.5937,        -88.9478,        -90.0015,        -88.6166
          37,        0.300000,        -89.9999,        -89.9841,        -89.9690,        -89.8229,        -89.6780,        -89.1569,        -89.9995,        -88.8878
          38,        0.308333,        -89.9992,        -89.9861,        -89.9735,        -89.8449,        -89.7445,        -89.3222,        -90.0001,        -89.1070
          39,        0.316667,        -89.9995,        -89.9893,        -89.9823,        -89.8655,        -89.7959,        -89.4552,        -89.9986,        -89.2832
          40,        0.325000,        -89.9999,        -89.9914,        -89.9834,        -89.8796,        -89.8393,        -89.5665,        -90.0005,        -89.4250
          41,        0.333333,        -89.9996,        -89.9939,        -89.9902,        -89.8922,        -89.8727,        -89.6510,        -90.0007,        -89.5393
          42,        0.341667,        -89.9996,        -89.9950,        -89.9919,        -89.8984,        -89.8976,        -89.7222,        -90.0002,        -89.6305
          43,        0.350000,        -90.0002,        -89.9965,        -89.9929,        -89.9048,        -89.9196,        -89.7785,        -90.0004,        -89.7043
          44,        0.358333,        -89.9998,        -89.9975,        -89.9955,        -89.9122,        -89.9365,        -89.8219,        -89.9994,        -89.7639
          45,        0.366667,        -89.9996,        -89.9975,        -89.9934,        -89.9146,        -89.9501,        -89.8568,        -89.9996,        -89.8115
          46,        0.375000,        -90.0001,        -89.9977,        -89.9969,        -89.9203,        -89.9603,        -89.8874,        -90.0000,        -89.8490
          47,        0.383333,        -90.0001,        -89.9987,        -89.9966,        -89.9233,        -89.9692,        -89.9095,        -90.0014,        -89.8799
          48,        0.391667,        -89.9995,        -89.9988,        -89.9998,        -89.9233,        -89.9752,        -89.9281,        -89.9999,        -89.9037
          49,        0.400000,        -90.0001,        -89.9994,        -89.9991,        -89.9287,        -89.9804,        -89.9430,        -89.9995,        -89.9234
          50,        0.408333,        -90.0000,        -90.0003,        -90.0002,        -89.9289,        -89.9847,        -89.9546,        -89.9995,        -89.9385
          51,        0.416667,        -90.0000,        -89.9990,        -90.0002,        -89.9290,        -89.9876,        -89.9636,        -89.9987,        -89.9510
          52,        0.425000,        -90.0002,        -90.0011,        -90.0003,        -89.9297,        -89.9902,        -89.9701,        -90.0003,        -89.9612
          53,        0.433333,        -89.9997,        -89.9994,        -90.0006,        -89.9304,        -89.9929,        -89.9768,        -89.9993,        -89.9690
          54,        0.441667,        -89.9999,        -89.9998,        -90.0000,        -89.9295,        -89.9942,        -89.9816,        -89.9984,        -89.9755
          55,        0.450000,        -90.0001,        -89.9992,        -90.0013,        -89.9326,        -89.9953,        -89.9857,        -89.9984,        -89.9804
          56,        0.458333,        -89.9996,        -90.0007,        -89.9990,        -89.9317,        -89.9960,        -89.9881,        -89.9990,        -89.9846
          57,        0.466667,        -89.9996,        -90.0004,        -90.0008,        -89.9333,        -89.9971,        -89.9898,        -89.9998,        -89.9880
          58,        0.475000,        -90.0002,        -89.9992,        -89.9974,        -89.9346,        -89.9978,        -89.9931,        -89.9996,        -89.9901
          59,        0.483333,        -90.0006,        -89.9998,        -90.0012,        -89.9321,        -89.9981,        -89.9943,        -89.9999,        -89.9922
          60,        0.491667,        -89.9996,        -89.9990,        -89.9978,        -89.9318,        -89.9991,        -89.9948,        -90.0002,        -89.9932
          61,        0.500000,        -90.0000,        -90.0005,        -90.0011,        -89.9323,        -89.9990,        -89.9967,        -89.9997,        -89.9950
          62,        0.508333,        -89.9999,        -90.0001,        -89.9979,        -89.9341,        -89.9990,        -89.9962,        -90.0004,        -89.9963
          63,        0.516667,        -90.0000,        -89.9999,        -90.0007,        -89.9328,        -89.9994,        -89.9985,        -89.9997,        -89.9966
          64,        0.525000,        -89.9997,        -90.0001,        -89.9972,        -89.9329,        -89.9992,        -89.9980,        -90.0000,        -89.9977
          65,        0.533333,        -90.0005,        -89.9991,        -90.0005,        -89.9338,        -89.9993,        -89.9989,        -90.0005,        -89.9977
          66,        0.541667,        -90.0001,        -90.0000,        -89.9972,        -89.9331,        -89.9996,        -89.9992,        -89.9998,        -89.9984
          67,        0.550000,        -89.9999,        -89.9999,        -90.0005,        -89.9337,        -89.9997,        -89.9996,        -89.9996,        -89.9992
          68,        0.558333,        -89.9995,        -89.9992,        -89.9973,        -89.9327,        -90.0001,        -89.9993,        -89.9999,        -89.9988
          69,        0.566667,        -90.0005,        -90.0003,        -90.0006,        -89.9328,        -89.9995,        -89.9999,        -90.0006,        -89.9991
          70,        0.575000,        -90.0000,        -90.0011,        -89.9985,        -89.9335,        -90.0004,        -89.9990,        -90.0000,        -89.9995
          71,        0.583333,        -89.9999,        -90.0006,        -90.0005,        -89.9337,        -90.0002,        -89.9994,        -89.9991,        -89.9997
          72,        0.591667,        -90.0001,        -89.9999,        -89.9998,        -89.9349,        -90.0002,        -89.9998,        -90.0016,        -89.9997
          73,        0.600000,        -90.0001,        -90.0005,        -90.0010,        -89.9353,        -89.9998,        -90.0002,        -89.9995,        -89.9994
          74,        0.608333,        -89.9999,        -90.0001,        -90.0006,        -89.9349,        -89.9997,        -89.9999,        -90.0014,        -90.0001
          75,        0.616667,        -89.9997,        -89.9992,        -90.0007,        -89.9354,        -90.0003,        -90.0001,        -90.0002,        -89.9998
          76,        0.625000,        -90.0006,        -90.0005,        -90.0005,        -89.9340,        -90.0916,        -89.9052,        -89.9986,        -90.1755
          77,        0.633333,        -90.0002,        -90.0002,        -90.0009,        -89.9339,        -89.9863,        -89.9579,        -89.9986,        -89.9895
          78,        0.641667,        -89.9999,        -89.9993,        -90.0012,        -89.9345,        -90.0018,        -89.9607,        -90.0004,        -89.9894
          79,        0.650000,        -89.9994,        -89.9997,        -90.0000,        -89.9345,        -89.9954,        -89.9934,        -89.9994,        -89.9892
          80,        0.658333,        -89.9998,        -89.9995,        -90.0019,        -89.9340,        -89.9997,        -89.9937,        -90.0008,        -89.9928
          81,        0.666667,        -89.9999,        -90.0003,        -89.9987,        -89.9338,        -90.0001,        -89.9966,        -90.0008,        -89.9928
          82,        0.675000,        -90.0005,        -89.9994,        -90.0009,        -89.9344,        -89.9987,        -89.9959,        -90.0012,        -89.9951
          83,        0.683333,        -90.0006,        -89.9993,        -89.9976,        -89.9344,        -89.9997,        -89.9968,        -90.0001,        -89.9955
          84,        0.691667,        -90.0005,        -89.9991,        -90.0011,        -89.9335,        -90.0000,        -89.9972,        -89.9999,        -89.9967
          85,        0.700000,        -89.9999,        -89.9993,        -89.9978,        -89.9348,        -89.9994,        -89.9985,        -90.0007,        -89.9974
          86,        0.708333,        -89.9996,        -90.0005,        -90.0005,        -89.9350,        -89.9997,        -89.9985,        -90.0001,        -89.9985
          87,        0.716667,        -90.0001,        -89.9999,        -89.9966,        -89.9337,        -89.9995,        -89.9984,        -90.0003,        -89.9982
          88,        0.725000,        -89.9993,        -90.0002,        -90.0000,        -89.9355,        -89.9995,        -89.9992,        -90.0004,        -89.9990
          89,        0.733333,        -90.0003,        -90.0004,        -89.9976,        -89.9338,        -89.9997,        -89.9992,        -89.9987,        -89.9989
          90,        0.741667,        -90.0000,        -90.0004,        -90.0004,        -89.9344,        -89.9998,        -89.9995,        -89.9976,        -89.9994
          91,        0.750000,        -90.0001,        -90.0000,        -89.9984,        -89.9354,        -90.0002,        -89.9991,        -89.9982,        -89.9991
          92,        0.758333,        -89.9998,        -90.0003,        -90.0007,        -89.9353,        -89.9998,        -89.9998,        -89.9997,        -89.9995
          93,        0.766667,        -90.0000,        -89.9990,        -89.9994,        -89.9346,        -89.9994,        -89.9991,        -90.0013,        -89.9993
          94,        0.775000,        -90.0003,        -90.0008,        -90.0016,        -89.9355,        -90.0001,        -89.9999,        -89.9999,        -89.9996
          95,        0.783333,        -89.9997,        -89.9999,        -90.0009,        -89.9342,        -89.9998,        -90.0000,        -90.0002,        -89.9995
          96,        0.791667,        -89.9999,        -89.9993,        -90.0011,        -89.9349,        -89.9995,        -89.9989,        -89.9996,        -90.0000
          97,        0.800000,        -90.0004,        -90.0009,        -90.0013,        -89.9358,        -89.9995,        -89.9999,        -90.0007,        -90.0000
          98,        0.808333,        -90.0001,        -90.0000,        -90.0009,        -89.9346,        -89.9999,        -89.9989,        -89.9998,        -90.0000
          99,        0.816667,        -89.9994,        -90.0001,        -90.0022,        -89.9351,        -89.9999,        -90.0000,        -89.9999,        -89.9997
         100,        0.825000,        -89.9997,        -90.0000,        -90.0001,        -89.9349,        -90.0002,        -89.9990,        -89.9996,        -89.9998
         101,        0.833333,        -90.0000,        -90.0008,        -90.0012,        -89.9353,        -89.9995,        -89.9992,        -89.9990,        -89.9998
         102,        0.841667,        -90.0000,        -89.9998,        -89.9991,        -89.9352,        -90.0000,        -89.9997,        -90.0003,        -89.9999
         103,        0.850000,        -90.0000,        -89.9994,        -90.0015,        -89.9362,        -89.9994,        -90.0001,        -89.9998,        -90.0000
         104,        0.858333,        -90.0005,        -90.0004,        -89.9978,        -89.9349,        -89.9998,        -89.9995,        -90.0000,        -89.9993
         105,        0.866667,        -89.9998,        -89.9987,        -90.0013,        -89.9346,        -89.9997,        -90.0002,        -89.9994,        -89.9994
         106,        0.875000,        -89.9997,        -89.9999,        -89.9974,        -89.9349,        -89.9999,        -89.9998,        -89.9997,        -90.0003
         107,        0.883333,        -90.0001,        -90.0001,        -90.0016,        -89.9353,        -89.9997,        -89.9997,        -90.0004,        -89.9995
         108,        0.891667,        -90.0003,        -89.9992,        -89.9969,        -89.9371,        -89.9997,        -89.9997,        -90.0012,        -90.0000
         109,        0.900000,        -90.0004,        -90.0007,        -90.0004,        -89.9349,        -90.0002,        -89.9994,        -90.0021,        -89.9997
         110,        0.908333,        -90.0003,        -90.0007,        -89.9968,        -89.9352,        -89.9993,        -90.0003,        -90.0009,        -89.9997
         111,        0.916667,        -90.0000,        -90.0014,        -90.0007,        -89.9352,        -90.0001,        -89.9999,        -89.9996,        -90.0002
         112,        0.925000,        -89.9995,        -89.9990,        -89.9964,        -89.9353,        -90.0000,        -90.0000,        -90.0012,        -89.9999
         113,        0.933333,        -89.9998,        -89.9998,        -90.0004,        -89.9346,        -90.0001,        -89.9999,        -90.0014,        -89.9999
         114,        0.941667,        -90.0000,        -89.9991,        -89.9976,        -89.9348,        -89.9994,        -89.9998,        -90.0011,        -89.9994
         115,        0.950000,        -89.9998,        -89.9985,        -90.0007,        -89.9358,        -90.0001,        -89.9987,        -89.9997,        -90.0000
         116,        0.958333,        -90.0004,        -89.9997,        -89.9977,        -89.9359,        -89.9999,        -90.0006,        -89.9986,        -90.0003
         117,        0.966667,        -90.0000,        -90.0005,        -90.0002,        -89.9356,        -90.0000,        -89.9999,        -89.9992,        -90.0001
         118,        0.975000,        -90.0001,        -89.9997,        -89.9969,        -89.9357,        -89.9994,        -89.9998,        -89.9996,        -89.9998
         119,        0.983333,        -90.0002,        -90.0007,        -90.0004,        -89.9353,        -89.9996,        -89.9996,        -89.9985,        -89.9998
         120,        0.991667,        -90.0001,        -90.0016,        -89.9984,        -89.9361,        -90.0000,        -89.9993,        -89.9988,        -90.0000
         121,        1.000000,        -89.9994,        -90.0008,        -90.0006,        -89.9345,        -89.9997,        -90.0001,        -89.9989,        -89.9999
         122,        1.008333,        -89.9997,        -90.0000,        -89.9989,        -89.9361,        -89.9997,        -89.9999,        -90.0000,        -90.0003
         123,        1.016667,        -90.0005,        -90.0000,        -90.0007,        -89.9365,        -89.9996,        -90.0005,        -90.0011,        -89.9999
         124,        1.025000,        -90.0002,        -90.0009,        -89.9989,        -89.9358,        -89.9999,        -90.0002,        -90.0000,        -89.9997
         125,        1.033333,        -90.0001,        -90.0009,        -90.0008,        -89.9357,        -89.9996,        -89.9998,        -89.9996,        -89.9998
         126,        1.041667,        -90.0000,        -90.0003,        -89.9995,        -89.9357,        -89.9996,        -89.9994,        -89.9996,        -89.9998
         127,        1.050000,        -89.9997,        -89.9997,        -89.9999,        -89.9351,        -89.9995,        -89.9999,        -89.9994,        -89.9998
         128,        1.058333,        -89.9997,        -89.9997,        -89.9991,        -89.9345,        -90.0002,        -89.9993,        -89.9999,        -89.9998
         129,        1.066667,        -90.0005,        -90.0004,        -90.0012,        -89.9350,        -89.9999,        -89.9990,        -89.9990,        -89.9999
         130,        1.075000,        -89.9999,        -89.9992,        -89.9999,        -89.9353,        -89.9995,        -89.9997,        -90.0004,        -90.0003
         131,        1.083333,        -89.9997,        -90.0007,        -90.0010,        -89.9336,        -90.0004,        -89.9995,        -89.9995,        -90.0001
         132,        1.091667,        -90.0000,        -89.9989,        -89.9994,        -89.9351,        -90.0004,        -89.9996,        -90.0003,        -89.9998
         133,        1.100000,        -90.0000,        -90.0007,        -90.0007,        -89.9350,        -90.0001,        -89.9995,        -89.9989,        -89.9996
         134,        1.108333,        -90.0002,        -90.0001,        -90.0000,        -89.9363,        -90.0001,        -89.9998,        -90.0001,        -89.9999
         135,        1.116667,        -90.0004,        -89.9995,        -90.0011,        -89.9355,        -90.0000,        -89.9996,        -89.9982,        -89.9997
         136,        1.125000,        -89.9996,        -89.9989,        -89.9998,        -89.9353,        -89.9999,        -89.9993,        -90.0013,        -89.9997
         137,        1.133333,        -90.0001,        -90.0002,        -90.0012,        -89.9347,        -90.0001,        -90.0008,        -89.9989,        -89.9996
         138,        1.141667,        -90.0005,        -90.0003,        -89.9999,        -89.9359,        -90.0002,        -90.0002,        -89.9986,        -89.9997
         139,        1.150000,        -90.0001,        -90.0001,        -90.0011,        -89.9357,        -90.0000,        -90.0002,        -90.0005,        -89.9999
         140,        1.158333,        -89.9994,        -89.9999,        -90.0001,        -89.9366,        -89.9998,        -90.0000,        -90.0008,        -89.9995
         141,        1.166667,        -90.0004,        -89.9992,        -90.0004,        -89.9361,        -90.0003,        -89.9997,        -90.0006,        -90.0000
         142,        1.175000,        -90.0006,        -90.0007,        -90.0011,        -89.9374,        -89.9995,        -89.9991,        -90.0006,        -90.0001
         143,        1.183333,        -90.0001,        -89.9999,        -90.0007,        -89.9350,        -89.9998,        -90.0002,        -90.0002,        -90.0002
         144,        1.191667,        -90.0001,        -89.9986,        -90.0007,        -89.9347,        -90.0000,        -90.0003,        -89.9993,        -90.0000
         145,        1.200000,        -90.0005,        -90.0000,        -90.0010,        -89.9358,        -90.0002,        -89.9993,        -90.0007,        -89.9996
         146,        1.208333,        -90.0001,        -90.0013,        -90.0013,        -89.9355,        -89.9993,        -89.9997,        -90.0005,        -89.9999
         147,        1.216667,        -90.0002,        -90.0001,        -90.0009,        -89.9350,        -89.9997,        -90.0000,        -90.0003,        -89.9999
         148,        1.225000,        -89.9999,        -90.0009,        -90.0009,        -89.9359,        -90.0004,        -90.0002,        -89.9997,        -89.9999
         149,        1.233333,        -89.9997,        -90.0007,        -90.0005,        -89.9355,        -89.9994,        -89.9994,        -89.9996,        -89.9996
         150,        1.241667,        -90.0000,        -89.9999,        -90.0014,        -89.9357,        -90.0006,        -90.0001,        -89.9992,        -90.0001
         151,        1.250000,        -90.0001,        -90.0004,        -90.0003,        -89.9352,        -90.0010,        -90.0000,        -90.0002,        -89.9999
         152,        1.258333,        -89.9999,        -89.9998,        -90.0012,        -89.9365,        -89.9999,        -90.0000,        -89.9993,        -89.9998
         153,        1.266667,        -89.9999,        -89.9987,        -90.0004,        -89.9361,        -90.0002,        -89.9999,        -90.0011,        -89.9997
         154,        1.275000,        -90.0004,        -89.9999,        -90.0009,        -89.9362,        -90.0002,        -89.9997,        -89.9990,        -90.0003
         155,        1.283333,        -89.9999,        -89.9999,        -89.9997,        -89.9356,        -90.0000,        -89.9999,        -90.0000,        -89.9997
         156,        1.291667,        -89.9996,        -89.9991,        -90.0013,        -89.9364,        -90.0000,        -90.0013,        -89.9999,        -89.9998
         157,        1.300000,        -89.9998,        -90.0007,        -90.0000,        -89.9357,        -90.0004,        -90.0005,        -89.9998,        -90.0001
         158,        1.308333,        -90.0004,        -90.0004,        -90.0016,        -89.9371,        -90.0002,        -89.9994,        -89.9986,        -90.0000
         159,        1.316667,        -89.9997,        -90.0005,        -89.9998,        -89.9360,        -90.0002,        -89.9999,        -89.9994,        -90.0001
         160,        1.325000,        -90.0001,        -90.0007,        -90.0021,        -89.9370,        -89.9995,        -89.9996,        -90.0009,        -90.0000
         161,        1.333333,        -90.0003,        -90.0005,        -89.9989,        -89.9352,        -90.0003,        -89.9997,        -90.0001,        -89.9998
         162,        1.341667,        -89.9998,        -90.0014,        -90.0020,        -89.9372,        -89.9998,        -89.9997,        -90.0000,        -90.0003
         163,        1.350000,        -89.9993,        -90.0011,        -89.9995,        -89.9344,        -90.0004,        -90.0006,        -90.0003,        -89.9996
         164,        1.358333,        -90.0005,        -89.9995,        -90.0020,        -89.9355,        -90.0002,        -90.0001,        -89.9996,        -90.0002
         165,        1.366667,        -89.9996,        -90.0005,        -89.9986,        -89.9356,        -89.9998,        -90.0006,        -90.0007,        -90.0000
         166,        1.375000,        -89.9998,        -89.9993,        -90.0017,        -89.9378,        -90.0000,        -90.0007,        -89.9996,        -89.9995
         167,        1.383333,        -90.0002,        -89.9993,        -89.9991,        -89.9369,        -89.9997,        -89.9997,        -89.9998,        -90.0003
         168,        1.391667,        -89.9997,        -89.9990,        -90.0014,        -89.9350,        -90.0002,        -89.9994,        -90.0001,        -89.9998
         169,        1.400000,        -90.0000,        -90.0000,        -89.9984,        -89.9357,        -89.9998,        -90.0004,        -89.9996,        -89.9997
         170,        1.408333,        -89.9996,        -89.9995,        -90.0013,        -89.9352,        -90.0000,        -90.0011,        -90.0002,        -90.0001
         171,        1.416667,        -90.0001,        -90.0013,        -89.9990,        -89.9360,        -89.9996,        -89.9982,        -89.9998,        -89.9998
         172,        1.425000,        -89.9996,        -89.9994,        -90.0013,        -89.9363,        -89.9999,        -89.9992,        -90.0009,        -90.0000
         173,        1.433333,        -90.0005,        -89.9996,        -89.9988,        -89.9358,        -90.0002,        -90.0003,        -89.9999,        -89.9999
         174,        1.441667,        -89.9997,        -89.9995,        -90.0013,        -89.9365,        -90.0002,        -90.0007,        -89.9999,        -90.0001
         175,        1.450000,        -89.9996,        -90.0001,        -89.9991,        -89.9375,        -89.9998,        -89.9997,        -89.9992,        -89.9998
         176,        1.458333,        -90.0002,        -90.0002,        -90.0016,        -89.9353,        -90.0001,        -89.9993,        -89.9991,        -89.9993
         177,        1.466667,        -90.0005,        -89.9997,        -89.9988,        -89.9370,        -90.0001,        -89.9990,        -89.9976,        -89.9998
         178,        1.475000,        -89.9998,        -89.9991,        -90.0015,        -89.9355,        -90.0003,        -89.9994,        -89.9994,        -90.0000
         179,        1.483333,        -90.0003,        -90.0001,        -89.9990,        -89.9356,        -90.0004,        -89.9989,        -89.9996,        -89.9995
         180,        1.491667,        -90.0002,        -90.0002,        -90.0014,        -89.9350,        -89.9997,        -90.0006,        -89.9999,        -89.9997
         181,        1.500000,        -89.9998,        -90.0002,        -89.9990,        -89.9351,        -90.0002,        -90.0003,        -90.0006,        -89.9999
         182,        1.508333,        -90.0001,        -90.0007,        -90.0011,        -89.9365,        -90.0000,        -90.0002,        -89.9994,        -90.0002
         183,        1.516667,        -90.0004,        -90.0000,        -89.9990,        -89.9358,        -89.9997,        -89.9991,        -90.0004,        -90.0001
         184,        1.525000,        -89.9995,        -89.9992,        -90.0011,        -89.9375,        -90.0000,        -89.9998,        -90.0004,        -89.9996
         185,        1.533333,        -90.0002,        -89.9995,        -89.9993,        -89.9360,        -90.0000,        -89.9996,        -89.9997,        -90.0001
         186,        1.541667,        -90.0005,        -89.9993,        -90.0015,        -89.9368,        -89.9999,        -90.0005,        -89.9997,        -89.9999
         187,        1.550000,        -89.9998,        -90.0003,        -89.9986,        -89.9351,        -90.0002,        -90.0003,        -89.9993,        -89.9995
         188,        1.558333,        -90.0005,        -90.0003,        -90.0015,        -89.9356,        -89.9993,        -90.0002,        -90.0007,        -89.9997
         189,        1.566667,        -89.9998,        -90.0000,        -89.9991,        -89.9365,        -89.9998,        -89.9998,        -89.9997,        -90.0000
         190,        1.575000,        -89.9999,        -89.9998,        -90.0014,        -89.9357,        -90.0000,        -89.9997,        -89.9999,        -89.9999
         191,        1.583333,        -90.0008,        -89.9992,        -89.9991,        -89.9367,        -90.0001,        -89.9998,        -89.9993,        -90.0003
         192,        1.591667,        -89.9999,        -89.9998,        -90.0017,        -89.9368,        -90.0001,        -90.0001,        -90.0003,        -89.9995
         193,        1.600000,        -89.9998,        -89.9990,        -89.9984,        -89.9354,        -90.0001,        -89.9988,        -89.9997,        -89.9996
         194,        1.608333,        -90.0001,        -89.9996,        -90.0013,        -89.9361,        -89.9998,        -89.9998,        -90.0007,        -89.9996
         195,        1.616667,        -89.9999,        -90.0009,        -89.9989,        -89.9370,        -89.9996,        -90.0002,        -90.0001,        -90.0003
         196,        1.625000,        -89.9999,        -90.0000,        -90.0011,        -89.9368,        -89.9999,        -90.0007,        -89.9996,        -90.0004
         197,        1.633333,        -90.0002,        -89.9998,        -89.9992,        -89.9358,        -90.0002,        -89.9995,        -89.9990,        -89.9998
         198,        1.641667,        -90.0001,        -90.0006,        -90.0016,        -89.9364,        -89.9999,        -90.0007,        -90.0007,        -90.0004
         199,        1.650000,        -89.9997,        -90.0007,        -89.9985,        -89.9367,        -89.9999,        -89.9994,        -90.0002,        -90.0001
         200,        1.658333,        -90.0002,        -90.0001,        -90.0013,        -89.9376,        -89.9997,        -90.0013,        -90.0003,        -90.0001
         201,        1.666667,        -90.0001,        -89.9999,        -89.9991,        -89.9371,        -90.0005,        -89.9999,        -89.9979,        -90.0000
         202,        1.675000,        -89.9997,        -90.0002,        -90.0012,        -89.9352,        -89.9997,        -89.9998,        -89.9997,        -89.9996
         203,        1.683333,        -90.0004,        -90.0003,        -89.9986,        -89.9366,        -89.9998,        -89.9997,        -90.0007,        -90.0001
         204,        1.691667,        -90.0003,        -90.0009,        -90.0011,        -89.9365,        -90.0000,        -90.0000,        -90.0005,        -89.9998
         205,        1.700000,        -89.9998,        -90.0005,        -89.9992,        -89.9371,        -90.0001,        -89.9987,        -90.0002,        -90.0002
         206,        1.708333,        -90.0001,        -89.9999,        -90.0011,        -89.9361,        -90.0004,        -90.0005,        -89.9999,        -89.9996
         207,        1.716667,        -90.0003,        -89.9991,        -89.9993,        -89.9370,        -90.0002,        -90.0001,        -90.0001,        -89.9999
         208,        1.725000,        -89.9998,        -90.0001,        -90.0017,        -89.9357,        -90.0000,        -90.0000,        -89.9994,        -90.0000
         209,        1.733333,        -89.9996,        -90.0006,        -89.9992,        -89.9362,        -90.0003,        -89.9999,        -89.9998,        -90.0003
