"OutphaseC4_007 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_007.tcf]","Time (h)","V 2 [OutphaseC4_007]","V 3 [OutphaseC4_007]","V 4 [OutphaseC4_007]","V 5 [OutphaseC4_007]","V 6 [OutphaseC4_007]","V 7 [OutphaseC4_007]","V 8 [OutphaseC4_007]","V 9 [OutphaseC4_007]","V 10 [OutphaseC4_007]","V 11 [OutphaseC4_007]","V 12 [OutphaseC4_007]","V 13 [OutphaseC4_007]","V 14 [OutphaseC4_007]","V 15 [OutphaseC4_007]","V 16 [OutphaseC4_007]","V  1 [OutphaseC4_007]"
          29,        0.233333,          0.9314,          0.0000,          0.4908,          0.2797,          0.3291,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2816
          30,        0.241667,          0.9320,          0.0000,          0.4848,          0.2892,          0.3518,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2814
          31,        0.250000,          0.9310,          0.0000,          0.4790,          0.2964,          0.3736,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2844
          32,        0.258333,          0.9326,          0.0000,          0.4735,          0.3034,          0.3935,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2805
          33,        0.266667,          0.9319,          0.0000,          0.4683,          0.3090,          0.4119,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2853
          34,        0.275000,          0.9323,          0.0000,          0.4627,          0.3148,          0.4293,          0.0000,          0.0000,          0.0498,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2820
          35,        0.283333,          0.9325,          0.0000,          0.4582,          0.3196,          0.4436,          0.0000,          0.0000,          0.0622,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2817
          36,        0.291667,          0.9316,          0.0000,          0.4541,          0.3229,          0.4569,          0.0000,          0.0955,          0.0715,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2847
          37,        0.300000,          0.9329,          0.0000,          0.4494,          0.3245,          0.4679,          0.0000,          0.1851,          0.0717,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2807
          38,        0.308333,          0.9325,          0.0000,          0.4463,          0.3247,          0.4783,          0.0000,          0.1954,          0.0701,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2858
          39,        0.316667,          0.9322,          0.0000,          0.4435,          0.3240,          0.4877,          0.0000,          0.2085,          0.0658,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2823
          40,        0.325000,          0.9325,          0.0000,          0.4422,          0.3225,          0.4949,          0.0000,          0.2122,          0.0646,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2818
          41,        0.333333,          0.9316,          0.0000,          0.4408,          0.3195,          0.5016,          0.0000,          0.2144,          0.0626,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2852
          42,        0.341667,          0.9331,          0.0000,          0.4396,          0.3174,          0.5069,          0.0000,          0.2168,          0.0570,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2805
          43,        0.350000,          0.9328,          0.0000,          0.4387,          0.3160,          0.5118,          0.0000,          0.2151,          0.0575,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2866
          44,        0.358333,          0.9321,          0.0000,          0.4380,          0.3160,          0.5163,          0.0000,          0.2145,          0.0585,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2827
          45,        0.366667,          0.9326,          0.0000,          0.4379,          0.3170,          0.5193,          0.0000,          0.2121,          0.0578,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2819
          46,        0.375000,          0.9315,          0.0000,          0.4379,          0.3180,          0.5236,          0.0000,          0.2078,          0.0595,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2859
          47,        0.383333,          0.9332,          0.0000,          0.4383,          0.3187,          0.5269,          0.0000,          0.2019,          0.0618,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2805
          48,        0.391667,          0.9328,          0.0000,          0.4403,          0.3192,          0.5302,          0.0000,          0.1965,          0.0650,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2877
          49,        0.400000,          0.9320,          0.0000,          0.4417,          0.3204,          0.5336,          0.0000,          0.1895,          0.0668,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2826
          50,        0.408333,          0.9327,          0.0000,          0.4421,          0.3210,          0.5353,          0.0000,          0.1834,          0.0700,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2823
          51,        0.416667,          0.9317,          0.0000,          0.4419,          0.3218,          0.5379,          0.0000,          0.1765,          0.0739,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2867
          52,        0.425000,          0.9332,          0.0000,          0.4424,          0.3255,          0.5393,          0.0000,          0.1687,          0.0779,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2806
          53,        0.433333,          0.9327,          0.0000,          0.4442,          0.3296,          0.5407,          0.0000,          0.1626,          0.0830,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2888
          54,        0.441667,          0.9320,          0.0000,          0.4453,          0.3316,          0.5424,          0.0000,          0.1567,          0.0884,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2822
          55,        0.450000,          0.9328,          0.0000,          0.4462,          0.3314,          0.5433,          0.0000,          0.1512,          0.0934,          0.0000,          0.0000,          0.0357,          0.0792,          0.0000,          0.0000,          0.0000,          0.2830
          56,        0.458333,          0.9319,          0.0000,          0.4459,          0.3315,          0.5456,          0.0000,          0.1458,          0.0974,          0.0000,          0.0000,          0.0743,          0.0690,          0.0000,          0.0000,          0.0000,          0.2873
          57,        0.466667,          0.9333,          0.0000,          0.4454,          0.3336,          0.5463,          0.0000,          0.1400,          0.0999,          0.0675,          0.0000,          0.0986,          0.0812,          0.0000,          0.0000,          0.0000,          0.2805
          58,        0.475000,          0.9325,          0.0000,          0.4454,          0.3363,          0.5462,          0.0000,          0.1351,          0.1028,          0.1136,          0.0000,          0.1195,          0.0849,          0.0000,          0.0000,          0.0000,          0.2899
          59,        0.483333,          0.9319,          0.0000,          0.4437,          0.3386,          0.5466,          0.0000,          0.1307,          0.1068,          0.1812,          0.0000,          0.1385,          0.0824,          0.1204,          0.0000,          0.0000,          0.2819
          60,        0.491667,          0.9327,          0.0000,          0.4420,          0.3393,          0.5467,          0.0000,          0.1267,          0.1113,          0.2765,          0.0000,          0.1552,          0.0806,          0.1187,          0.0000,          0.0000,          0.2840
          61,        0.500000,          0.9322,          0.0000,          0.4406,          0.3392,          0.5481,          0.0000,          0.1232,          0.1156,          0.3379,          0.0000,          0.1688,          0.0789,          0.1139,          0.0000,          0.0000,          0.2876
          62,        0.508333,          0.9332,          0.0000,          0.4397,          0.3397,          0.5485,          0.0000,          0.1191,          0.1190,          0.3823,          0.0000,          0.1792,          0.0768,          0.1175,          0.0000,          0.0000,          0.2804
          63,        0.516667,          0.9323,          0.0000,          0.4391,          0.3381,          0.5486,          0.0000,          0.1161,          0.1223,          0.4182,          0.0000,          0.1869,          0.0749,          0.1149,          0.0000,          0.0000,          0.2909
          64,        0.525000,          0.9318,          0.0000,          0.4378,          0.3353,          0.5487,          0.0000,          0.1128,          0.1255,          0.4459,          0.0000,          0.1926,          0.0725,          0.1133,          0.0000,          0.0000,          0.2819
          65,        0.533333,          0.9328,          0.0000,          0.4370,          0.3332,          0.5485,          0.0000,          0.1100,          0.1278,          0.4693,          0.0000,          0.1923,          0.0724,          0.1121,          0.0000,          0.0000,          0.2852
          66,        0.541667,          0.9326,          0.0000,          0.4362,          0.3322,          0.5489,          0.0000,          0.1079,          0.1292,          0.4883,          0.0000,          0.1921,          0.0721,          0.1128,          0.0000,          0.0000,          0.2878
          67,        0.550000,          0.9330,          0.0000,          0.4357,          0.3323,          0.5481,          0.0000,          0.1052,          0.1301,          0.5022,          0.0000,          0.1904,          0.0728,          0.1133,          0.0000,          0.0000,          0.2804
          68,        0.558333,          0.9320,          0.0000,          0.4356,          0.3319,          0.5481,          0.0000,          0.1033,          0.1305,          0.5176,          0.0000,          0.1860,          0.0748,          0.1172,          0.0000,          0.0000,          0.2917
          69,        0.566667,          0.9320,          0.0000,          0.4348,          0.3316,          0.5487,          0.0000,          0.1014,          0.1312,          0.5302,          0.0000,          0.1811,          0.0771,          0.1237,          0.3429,          0.0000,          0.2817
          70,        0.575000,          0.9327,          0.0000,          0.4345,          0.3315,          0.5490,          0.0000,          0.0999,          0.1324,          0.5366,          0.0000,          0.1740,          0.0791,          0.1344,          0.5530,          0.0000,          0.2863
          71,        0.583333,          0.9328,          0.0000,          0.4338,          0.3321,          0.5497,          0.0000,          0.0991,          0.1341,          0.5443,          0.0000,          0.1674,          0.0830,          0.1468,          0.6971,          0.0000,          0.2879
          72,        0.591667,          0.9330,          0.0000,          0.4332,          0.3333,          0.5496,          0.0000,          0.0976,          0.1360,          0.5524,          0.0000,          0.1586,          0.0871,          0.1616,          0.8165,          0.8124,          0.2805
          73,        0.600000,          0.9321,          0.0000,          0.4327,          0.3342,          0.5499,          0.0000,          0.0962,          0.1381,          0.5606,          0.0025,          0.1514,          0.0927,          0.1775,          0.9197,          1.0266,          0.2926
          74,        0.608333,          0.9322,          0.0000,          0.4318,          0.3351,          0.5503,          0.0000,          0.0948,          0.1413,          0.5683,          0.0516,          0.1436,          0.0987,          0.1937,          1.0077,          1.1879,          0.2816
          75,        0.616667,          0.9328,          0.0000,          0.4315,          0.3357,          0.5504,          0.0000,          0.0939,          0.1450,          0.5733,          0.0028,          0.1351,          0.1054,          0.2109,          1.0856,          1.3196,          0.2873
          76,        0.625000,          0.9329,          0.0000,          0.4311,          0.3362,          0.5509,          0.0000,          0.0936,          0.1473,          0.5763,          0.0029,          0.1276,          0.1130,          0.2270,          1.1518,          1.4312,          0.2880
          77,        0.633333,          0.9330,          0.0000,          0.4308,          0.3365,          0.5507,          0.0000,          0.0937,          0.1476,          0.5797,          0.0012,          0.1200,          0.1193,          0.2429,          1.2103,          1.5298,          0.2810
          78,        0.641667,          0.9323,          0.0000,          0.4307,          0.3365,          0.5508,          0.0000,          0.0936,          0.1469,          0.5826,          0.0404,          0.1127,          0.1245,          0.2575,          1.2616,          1.6141,          0.2935
          79,        0.650000,          0.9325,          0.0000,          0.4300,          0.3370,          0.5510,          0.0000,          0.0933,          0.1472,          0.5855,          0.0527,          0.1058,          0.1292,          0.2714,          1.3081,          1.6880,          0.2818
          80,        0.658333,          0.9326,          0.0000,          0.4296,          0.3379,          0.5507,          0.0000,          0.0925,          0.1490,          0.5878,          0.0559,          0.0994,          0.1332,          0.2838,          1.3494,          1.7552,          0.2883
          81,        0.666667,          0.9332,          0.0000,          0.4288,          0.3391,          0.5509,          0.0000,          0.0919,          0.1526,          0.5902,          0.0178,          0.0946,          0.1380,          0.2949,          1.3839,          1.8141,          0.2878
          82,        0.675000,          0.9331,          0.0000,          0.4282,          0.3404,          0.5508,          0.0000,          0.0915,          0.1555,          0.5907,          0.0043,          0.0890,          0.1420,          0.3048,          1.4140,          1.8657,          0.2813
          83,        0.683333,          0.9329,          0.0000,          0.4275,          0.3413,          0.5510,          0.0000,          0.0916,          0.1564,          0.5937,          0.0201,          0.0833,          0.1450,          0.3133,          1.4407,          1.9121,          0.2945
          84,        0.691667,          0.9331,          0.0000,          0.4266,          0.3422,          0.5512,          0.0000,          0.0919,          0.1549,          0.5956,          0.0230,          0.0778,          0.1469,          0.3212,          1.4643,          1.9529,          0.2826
          85,        0.700000,          0.9326,          0.0000,          0.4257,          0.3429,          0.5514,          0.0000,          0.0919,          0.1519,          0.5975,          0.0558,          0.0733,          0.1494,          0.3280,          1.4857,          1.9885,          0.2895
          86,        0.708333,          0.9332,          0.0000,          0.4247,          0.3437,          0.5514,          0.0000,          0.0920,          0.1496,          0.5990,          0.0603,          0.0706,          0.1539,          0.3341,          1.5040,          2.0199,          0.2868
          87,        0.716667,          0.9331,          0.0000,          0.4236,          0.3444,          0.5513,          0.0000,          0.0919,          0.1490,          0.6003,          0.0681,          0.0686,          0.1587,          0.3393,          1.5204,          2.0478,          0.2813
          88,        0.725000,          0.9334,          0.0000,          0.4226,          0.3450,          0.5513,          0.0000,          0.0919,          0.1500,          0.6014,          0.0735,          0.0666,          0.1625,          0.3441,          1.5345,          2.0720,          0.2951
          89,        0.733333,          0.9336,          0.0000,          0.4213,          0.3457,          0.5514,          0.0000,          0.0920,          0.1518,          0.6022,          0.0699,          0.0647,          0.1641,          0.3483,          1.5473,          2.0933,          0.2836
          90,        0.741667,          0.9327,          0.0000,          0.4200,          0.3463,          0.5514,          0.0000,          0.0922,          0.1533,          0.6031,          0.0687,          0.0627,          0.1644,          0.3522,          1.5586,          2.1121,          0.2906
          91,        0.750000,          0.9333,          0.0000,          0.4186,          0.3470,          0.5515,          0.0000,          0.0924,          0.1541,          0.6048,          0.0678,          0.0607,          0.1648,          0.3555,          1.5685,          2.1289,          0.2852
          92,        0.758333,          0.9329,          0.0000,          0.4172,          0.3477,          0.5514,          0.0000,          0.0926,          0.1545,          0.6055,          0.0661,          0.0579,          0.1652,          0.3582,          1.5776,          2.1437,          0.2813
          93,        0.766667,          0.9339,          0.0000,          0.4159,          0.3483,          0.5514,          0.0000,          0.0929,          0.1547,          0.6082,          0.0661,          0.0551,          0.1662,          0.3605,          1.5853,          2.1570,          0.2953
          94,        0.775000,          0.9340,          0.0000,          0.4144,          0.3489,          0.5515,          0.0000,          0.0931,          0.1549,          0.6086,          0.0657,          0.0537,          0.1689,          0.3626,          1.5925,          2.1686,          0.2849
          95,        0.783333,          0.9327,          0.0000,          0.4127,          0.3495,          0.5517,          0.0000,          0.0934,          0.1549,          0.6091,          0.0664,          0.0531,          0.1733,          0.3643,          1.5986,          2.1790,          0.2919
          96,        0.791667,          0.9329,          0.0000,          0.4110,          0.3503,          0.5516,          0.0000,          0.0937,          0.1549,          0.6095,          0.0656,          0.0526,          0.1773,          0.3656,          1.6043,          2.1882,          0.2834
          97,        0.800000,          0.9325,          0.0000,          0.4093,          0.3511,          0.5517,          0.0000,          0.0941,          0.1551,          0.6098,          0.0644,          0.0509,          0.1798,          0.3668,          1.6091,          2.1964,          0.2811
          98,        0.808333,          0.9343,          0.0000,          0.4076,          0.3519,          0.5517,          0.0000,          0.0944,          0.1555,          0.6101,          0.0634,          0.0486,          0.1812,          0.3680,          1.6133,          2.2035,          0.2951
          99,        0.816667,          0.9341,          0.0000,          0.4059,          0.3527,          0.5518,          0.0000,          0.0949,          0.1557,          0.6103,          0.0623,          0.0479,          0.1833,          0.3691,          1.6171,          2.2099,          0.2856
         100,        0.825000,          0.9327,          0.0000,          0.4039,          0.3535,          0.5520,          0.0000,          0.0952,          0.1559,          0.6107,          0.0614,          0.0495,          0.1876,          0.3702,          1.6209,          2.2155,          0.2932
         101,        0.833333,          0.9325,          0.0000,          0.4020,          0.3545,          0.5520,          0.0000,          0.0956,          0.1560,          0.6109,          0.0601,          0.0512,          0.1918,          0.3712,          1.6236,          2.2205,          0.2820
         102,        0.841667,          0.9317,          0.0000,          0.3999,          0.3554,          0.5521,          0.0000,          0.0960,          0.1561,          0.6111,          0.0591,          0.0518,          0.1922,          0.3719,          1.6262,          2.2249,          0.2808
         103,        0.850000,          0.9342,          0.0000,          0.3979,          0.3565,          0.5521,          0.0000,          0.0964,          0.1562,          0.6112,          0.0584,          0.0513,          0.1897,          0.3724,          1.6285,          2.2287,          0.2947
         104,        0.858333,          0.9338,          0.0000,          0.3959,          0.3576,          0.5523,          0.0000,          0.0968,          0.1564,          0.6114,          0.0576,          0.0504,          0.1870,          0.3730,          1.6305,          2.2322,          0.2857
         105,        0.866667,          0.9328,          0.0000,          0.3935,          0.3588,          0.5525,          0.0000,          0.0973,          0.1566,          0.6115,          0.0572,          0.0497,          0.1862,          0.3735,          1.6322,          2.2353,          0.2948
         106,        0.875000,          0.9320,          0.0000,          0.3911,          0.3600,          0.5525,          0.0000,          0.0978,          0.1569,          0.6116,          0.0565,          0.0500,          0.1874,          0.3739,          1.6340,          2.2380,          0.2813
         107,        0.883333,          0.9310,          0.0000,          0.3886,          0.3613,          0.5526,          0.0000,          0.0984,          0.1571,          0.6117,          0.0566,          0.0503,          0.1897,          0.3747,          1.6356,          2.2402,          0.2800
         108,        0.891667,          0.9340,          0.0000,          0.3862,          0.3626,          0.5526,          0.0000,          0.0987,          0.1574,          0.6117,          0.0568,          0.0505,          0.1914,          0.3752,          1.6368,          2.2424,          0.2945
         109,        0.900000,          0.9334,          0.0000,          0.3837,          0.3640,          0.5528,          0.0000,          0.0993,          0.1577,          0.6118,          0.0568,          0.0510,          0.1923,          0.3754,          1.6378,          2.2442,          0.2854
         110,        0.908333,          0.9325,          0.0000,          0.3807,          0.3657,          0.5531,          0.0000,          0.1000,          0.1581,          0.6120,          0.0569,          0.0521,          0.1932,          0.3758,          1.6388,          2.2457,          0.2962
         111,        0.916667,          0.9312,          0.0000,          0.3779,          0.3675,          0.5531,          0.0000,          0.1004,          0.1585,          0.6120,          0.0568,          0.0531,          0.1936,          0.3760,          1.6396,          2.2472,          0.2815
         112,        0.925000,          0.9302,          0.0000,          0.3748,          0.3693,          0.5533,          0.0000,          0.1011,          0.1590,          0.6120,          0.0576,          0.0538,          0.1930,          0.3761,          1.6402,          2.2484,          0.2793
         113,        0.933333,          0.9337,          0.0000,          0.3717,          0.3712,          0.5533,          0.0000,          0.1018,          0.1595,          0.6121,          0.0577,          0.0541,          0.1916,          0.3764,          1.6411,          2.2496,          0.2946
         114,        0.941667,          0.9327,          0.0000,          0.3687,          0.3728,          0.5535,          0.0000,          0.1024,          0.1600,          0.6120,          0.0575,          0.0546,          0.1905,          0.3766,          1.6415,          2.2505,          0.2846
         115,        0.950000,          0.9316,          0.0000,          0.3650,          0.3748,          0.5537,          0.0000,          0.1031,          0.1607,          0.6122,          0.0576,          0.0551,          0.1899,          0.3768,          1.6421,          2.2514,          0.2979
         116,        0.958333,          0.9308,          0.0000,          0.3615,          0.3766,          0.5536,          0.0000,          0.1037,          0.1613,          0.6121,          0.0575,          0.0558,          0.1899,          0.3770,          1.6425,          2.2521,          0.2823
         117,        0.966667,          0.9296,          0.0000,          0.3577,          0.3785,          0.5539,          0.0000,          0.1045,          0.1618,          0.6121,          0.0574,          0.0567,          0.1901,          0.3772,          1.6429,          2.2528,          0.2792
         118,        0.975000,          0.9334,          0.0000,          0.3539,          0.3805,          0.5538,          0.0000,          0.1052,          0.1626,          0.6122,          0.0575,          0.0574,          0.1903,          0.3774,          1.6433,          2.2534,          0.2952
         119,        0.983333,          0.9321,          0.0000,          0.3501,          0.3822,          0.5541,          0.0000,          0.1060,          0.1633,          0.6121,          0.0582,          0.0581,          0.1902,          0.3774,          1.6436,          2.2539,          0.2842
         120,        0.991667,          0.9308,          0.0000,          0.3456,          0.3843,          0.5544,          0.0000,          0.1067,          0.1640,          0.6122,          0.0582,          0.0584,          0.1900,          0.3775,          1.6438,          2.2544,          0.2996
         121,        1.000000,          0.9304,          0.0000,          0.3413,          0.3863,          0.5543,          0.0000,          0.1073,          0.1646,          0.6122,          0.0581,          0.0588,          0.1902,          0.3776,          1.6440,          2.2548,          0.2835
         122,        1.008333,          0.9292,          0.0000,          0.3365,          0.3883,          0.5547,          0.0000,          0.1082,          0.1653,          0.6122,          0.0581,          0.0592,          0.1910,          0.3776,          1.6442,          2.2551,          0.2798
         123,        1.016667,          0.9330,          0.0000,          0.3318,          0.3904,          0.5545,          0.0000,          0.1089,          0.1660,          0.6121,          0.0580,          0.0598,          0.1923,          0.3777,          1.6444,          2.2555,          0.2961
         124,        1.025000,          0.9316,          0.0000,          0.3271,          0.3924,          0.5549,          0.0000,          0.1098,          0.1666,          0.6122,          0.0579,          0.0608,          0.1940,          0.3776,          1.6446,          2.2558,          0.2842
         125,        1.033333,          0.9302,          0.0000,          0.3217,          0.3951,          0.5552,          0.0000,          0.1105,          0.1675,          0.6123,          0.0579,          0.0619,          0.1957,          0.3776,          1.6448,          2.2560,          0.3013
         126,        1.041667,          0.9301,          0.0000,          0.3166,          0.3978,          0.5551,          0.0000,          0.1112,          0.1681,          0.6121,          0.0577,          0.0630,          0.1968,          0.3775,          1.6448,          2.2562,          0.2844
