"VanillaC4_021","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_021.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\021\VanillaC4_021_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          3.6426,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.7467,          0.0000,          0.0000,         -0.0000,          0.0000,          0.0000,          0.0000,        -93.1581,          0.0014
,        0.016667,          2.9587,          2.6329,          3.1823,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0000,          0.0000,          2.8389,        -82.2185,         -3.3846,         -0.0000,          0.0000,         -0.0000,         -0.0005,        -97.1066,          0.0009
,        0.025000,          2.6769,          2.4098,          2.8048,          2.8454,          2.8391,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          2.6537,        -89.4288,        -68.0100,         -0.0000,          0.0000,         -0.0008,         -0.0003,        -97.2709,         -0.0011
,        0.033333,          2.5632,          2.3169,          2.6417,          2.6702,          2.7265,          2.1553,          1.7074,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          0.0001,          0.0001,          2.5551,        -93.2356,        -81.3198,        -56.8895,        -12.6587,          0.0005,          0.0003,        -98.1337,         -0.0005
,        0.041667,          2.4936,          2.2594,          2.5504,          2.5667,          2.6231,          2.2087,          2.0417,          1.6797,          0.7204,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.4903,        -95.3497,        -87.6998,        -73.4807,        -55.7346,         -0.0002,         -0.0002,        -98.6833,         -0.0014
,        0.050000,          2.4458,          2.2216,          2.4930,          2.5006,          2.5505,          2.1907,          2.1273,          1.9276,          1.6517,          1.3557,          0.3139,          0.0001,          0.0001,          0.0001,          0.0001,          2.4461,        -96.7063,        -91.3952,        -82.0939,        -70.7272,        -46.5893,         -0.0021,        -99.0562,          0.0004
,        0.058333,          2.4126,          2.1950,          2.4525,          2.4564,          2.5010,          2.1691,          2.1387,          2.0325,          1.8468,          1.6521,          1.2849,          1.1614,          1.0443,          0.2984,          0.0000,          2.4144,        -97.5988,        -93.7822,        -87.2002,        -79.3189,        -62.8831,        -48.5798,        -99.3088,          0.0000
,        0.066667,          2.3883,          2.1753,          2.4235,          2.4247,          2.4658,          2.1507,          2.1375,          2.0692,          1.9433,          1.8100,          1.4479,          1.4263,          1.3864,          1.1269,          0.9099,          2.3918,        -98.2221,        -95.3993,        -90.5849,        -84.8849,        -72.9336,        -65.1058,        -99.4870,        -54.2989
,        0.075000,          2.3706,          2.1605,          2.4018,          2.4013,          2.4400,          2.1354,          2.1312,          2.0890,          1.9993,          1.8966,          1.5542,          1.5754,          1.6107,          1.4740,          1.7665,          2.3751,        -98.6513,        -96.5292,        -92.9301,        -88.6835,        -79.8505,        -74.3147,        -99.6097,        -86.0262
,        0.083333,          2.3573,          2.1494,          2.3853,          2.3834,          2.4204,          2.1243,          2.1270,          2.0999,          2.0329,          1.9533,          1.6380,          1.7064,          1.8697,          1.9835,          1.9575,          2.3627,        -98.9725,        -97.3566,        -94.6237,        -91.3959,        -84.7339,        -83.9999,        -99.7038,        -93.2340
,        0.091667,          2.3470,          2.1409,          2.3727,          2.3697,          2.4057,          2.1148,          2.1223,          2.1061,          2.0563,          1.9908,          1.7580,          1.9364,          2.1325,          2.1236,          2.0437,          2.3530,        -99.2120,        -97.9631,        -95.8670,        -93.4417,        -88.3891,        -92.1672,        -99.7666,        -94.4162
,        0.100000,          2.3390,          2.1341,          2.3630,          2.3592,          2.3942,          2.1077,          2.1194,          2.1100,          2.0714,          2.0381,          1.9025,          2.0670,          2.2266,          2.1704,          2.0775,          2.3457,        -99.3861,        -98.4199,        -96.8102,        -94.9560,        -91.7518,        -94.5057,        -99.8231,        -94.8354
,        0.108333,          2.3328,          2.1288,          2.3555,          2.3511,          2.3854,          2.1025,          2.1167,          2.1129,          2.0920,          2.1094,          1.9686,          2.1057,          2.2600,          2.1911,          2.0935,          2.3401,        -99.5223,        -98.7705,        -97.5201,        -96.1022,        -94.6848,        -95.3827,        -99.8622,        -95.2547
,        0.116667,          2.3281,          2.1246,          2.3496,          2.3448,          2.3787,          2.0986,          2.1144,          2.1166,          2.1271,          2.1544,          1.9904,          2.1248,          2.2776,          2.2048,          2.1066,          2.3356,        -99.6255,        -99.0404,        -98.0727,        -96.9746,        -96.2725,        -96.0679,        -99.8924,        -95.7582
,        0.125000,          2.3243,          2.1214,          2.3450,          2.3398,          2.3735,          2.0956,          2.1131,          2.1283,          2.1518,          2.1741,          2.0017,          2.1349,          2.2883,          2.2152,          2.1187,          2.3322,        -99.7041,        -99.2485,        -98.4976,        -97.6677,        -97.1285,        -96.6605,        -99.9152,        -96.3295
,        0.133333,          2.3214,          2.1188,          2.3414,          2.3360,          2.3695,          2.0931,          2.1142,          2.1401,          2.1638,          2.1831,          2.0082,          2.1418,          2.2962,          2.2243,          2.1298,          2.3295,        -99.7676,        -99.4098,        -98.8272,        -98.2860,        -97.7238,        -97.2136,        -99.9329,        -96.8936
,        0.141667,          2.3191,          2.1169,          2.3386,          2.3330,          2.3664,          2.0915,          2.1180,          2.1467,          2.1691,          2.1881,          2.0127,          2.1470,          2.3023,          2.2323,          2.1399,          2.3275,        -99.8172,        -99.5349,        -99.0889,        -98.7574,        -98.1841,        -97.6968,        -99.9494,        -97.4199
,        0.150000,          2.3173,          2.1154,          2.3364,          2.3307,          2.3642,          2.0915,          2.1209,          2.1497,          2.1719,          2.1910,          2.0162,          2.1513,          2.3073,          2.2390,          2.1486,          2.3256,        -99.8568,        -99.6356,        -99.3105,        -99.0755,        -98.5422,        -98.1211,        -99.9575,        -97.8849
,        0.158333,          2.3159,          2.1142,          2.3347,          2.3290,          2.3631,          2.0922,          2.1224,          2.1511,          2.1736,          2.1928,          2.0189,          2.1557,          2.3230,          2.2601,          2.1561,          2.3243,        -99.8868,        -99.7146,        -99.4886,        -99.2912,        -98.8315,        -98.5840,        -99.9676,        -98.3552
,        0.166667,          2.3148,          2.1132,          2.3335,          2.3280,          2.3627,          2.0926,          2.1230,          2.1519,          2.1745,          2.1940,          2.0221,          2.1613,          2.3156,          2.2492,          2.1936,          2.3233,        -99.9105,        -99.7792,        -99.6166,        -99.4525,        -99.0621,        -98.7419,        -99.9746,        -98.5639
,        0.175000,          2.3139,          2.1125,          2.3325,          2.3274,          2.3624,          2.0927,          2.1232,          2.1521,          2.1750,          2.1950,          2.0249,          2.1605,          2.3173,          2.2534,          2.1664,          2.3226,        -99.9297,        -99.8333,        -99.7086,        -99.5719,        -99.2524,        -98.9942,        -99.9793,        -98.8841
,        0.183333,          2.3132,          2.1119,          2.3319,          2.3270,          2.3621,          2.0927,          2.1233,          2.1522,          2.1755,          2.1962,          2.0241,          2.1616,          2.3196,          2.2564,          2.1708,          2.3218,        -99.9462,        -99.8756,        -99.7750,        -99.6647,        -99.4127,        -99.1942,        -99.9851,        -99.0750
,        0.191667,          2.3127,          2.1116,          2.3316,          2.3266,          2.3618,          2.0926,          2.1232,          2.1523,          2.1759,          2.1963,          2.0255,          2.1635,          2.3214,          2.2585,          2.1743,          2.3213,        -99.9587,        -99.9053,        -99.8269,        -99.7374,        -99.5227,        -99.3637,        -99.9868,        -99.2658
,        0.200000,          2.3123,          2.1113,          2.3313,          2.3264,          2.3614,          2.0924,          2.1230,          2.1524,          2.1760,          2.1965,          2.0266,          2.1643,          2.3225,          2.2607,          2.1770,          2.3210,        -99.9689,        -99.9283,        -99.8652,        -99.7933,        -99.6175,        -99.4834,        -99.9889,        -99.4161
,        0.208333,          2.3120,          2.1112,          2.3310,          2.3261,          2.3612,          2.0922,          2.1229,          2.1523,          2.1760,          2.1969,          2.0272,          2.1652,          2.3237,          2.2624,          2.1793,          2.3207,        -99.9773,        -99.9457,        -99.8951,        -99.8376,        -99.6972,        -99.5922,        -99.9933,        -99.5377
,        0.216667,          2.3118,          2.1110,          2.3308,          2.3259,          2.3610,          2.0921,          2.1229,          2.1522,          2.1761,          2.1971,          2.0277,          2.1661,          2.3245,          2.2637,          2.1810,          2.3205,        -99.9825,        -99.9580,        -99.9177,        -99.8723,        -99.7605,        -99.6751,        -99.9944,        -99.6314
,        0.225000,          2.3117,          2.1109,          2.3306,          2.3257,          2.3608,          2.0920,          2.1228,          2.1522,          2.1761,          2.1972,          2.0281,          2.1667,          2.3252,          2.2649,          2.1825,          2.3204,        -99.9865,        -99.9679,        -99.9360,        -99.8994,        -99.8092,        -99.7463,        -99.9964,        -99.7081
,        0.233333,          2.3116,          2.1108,          2.3305,          2.3255,          2.3607,          2.0919,          2.1227,          2.1522,          2.1761,          2.1973,          2.0285,          2.1672,          2.3259,          2.2657,          2.1836,          2.3203,        -99.9903,        -99.9744,        -99.9495,        -99.9202,        -99.8493,        -99.7970,        -99.9974,        -99.7696
,        0.241667,          2.3115,          2.1107,          2.3304,          2.3254,          2.3605,          2.0918,          2.1226,          2.1521,          2.1762,          2.1975,          2.0288,          2.1676,          2.3263,          2.2663,          2.1844,          2.3202,        -99.9921,        -99.9797,        -99.9611,        -99.9368,        -99.8810,        -99.8400,        -99.9980,        -99.8169
,        0.250000,          2.3114,          2.1106,          2.3303,          2.3253,          2.3604,          2.0918,          2.1225,          2.1521,          2.1762,          2.1975,          2.0290,          2.1677,          2.3267,          2.2668,          2.1852,          2.3201,        -99.9939,        -99.9844,        -99.9685,        -99.9504,        -99.9054,        -99.8742,        -99.9992,        -99.8544
,        0.258333,          2.3114,          2.1106,          2.3302,          2.3253,          2.3603,          2.0917,          2.1225,          2.1521,          2.1762,          2.1976,          2.0293,          2.1681,          2.3269,          2.2673,          2.1857,          2.3200,        -99.9955,        -99.9875,        -99.9751,        -99.9603,        -99.9249,        -99.8988,        -99.9982,        -99.8844
,        0.266667,          2.3112,          2.1106,          2.3301,          2.3252,          2.3603,          2.0917,          2.1225,          2.1521,          2.1762,          2.1977,          2.0294,          2.1683,          2.3271,          2.2676,          2.1861,          2.3200,        -99.9964,        -99.9904,        -99.9806,        -99.9688,        -99.9407,        -99.9202,        -99.9992,        -99.9101
,        0.275000,          2.3113,          2.1105,          2.3301,          2.3251,          2.3602,          2.0916,          2.1224,          2.1520,          2.1762,          2.1977,          2.0295,          2.1685,          2.3273,          2.2678,          2.1865,          2.3199,        -99.9965,        -99.9922,        -99.9847,        -99.9756,        -99.9532,        -99.9374,        -99.9993,        -99.9282
,        0.283333,          2.3112,          2.1105,          2.3300,          2.3251,          2.3601,          2.0916,          2.1224,          2.1520,          2.1762,          2.1977,          2.0296,          2.1686,          2.3274,          2.2681,          2.1868,          2.3199,        -99.9969,        -99.9946,        -99.9877,        -99.9804,        -99.9632,        -99.9510,        -99.9998,        -99.9441
,        0.291667,          2.3112,          2.1105,          2.3300,          2.3251,          2.3601,          2.0916,          2.1224,          2.1521,          2.1763,          2.1978,          2.0296,          2.1686,          2.3275,          2.2682,          2.1870,          2.3199,        -99.9981,        -99.9956,        -99.9899,        -99.9840,        -99.9707,        -99.9626,       -100.0008,        -99.9550
,        0.300000,          2.3112,          2.1105,          2.3300,          2.3250,          2.3601,          2.0916,          2.1224,          2.1520,          2.1762,          2.1978,          2.0297,          2.1687,          2.3277,          2.2683,          2.1871,          2.3198,        -99.9984,        -99.9969,        -99.9927,        -99.9875,        -99.9771,        -99.9692,        -99.9998,        -99.9653
