"OutphaseC4_019","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_019.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\019\OutphaseC4_019_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          2.3005,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.8495,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -39.4086,          0.0003
,        0.016667,          1.8363,          0.0000,          2.8093,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.0376,        -24.7810,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -49.6326,          0.0008
,        0.025000,          2.0132,          2.0148,          3.7601,          1.7657,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.0855,        -46.2125,        -27.5257,          0.0000,          0.0000,          0.0000,          0.0000,        -61.9539,         -0.0007
,        0.033333,          2.0208,          2.6048,          4.2682,          1.3864,          1.1759,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          1.0600,        -60.7243,        -34.6300,          0.0000,          0.0000,          0.0000,          0.0000,        -71.9222,          0.0002
,        0.041667,          2.0029,          2.8526,          2.9694,          1.4594,          1.0509,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.0180,        -68.3033,        -37.8769,         -7.3375,          0.0000,          0.0000,          0.0000,        -74.1227,         -0.0012
,        0.050000,          2.0074,          2.9741,          3.1371,          1.8441,          1.2206,          0.0000,          0.9292,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.9995,        -72.8487,        -45.0500,        -19.0956,         -9.2859,          0.0000,          0.0000,        -76.0572,          0.0012
,        0.058333,          1.9966,          3.0471,          2.9149,          2.0131,          1.3690,          1.3312,          1.8911,          0.7268,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0014,        -75.4573,        -51.3317,        -31.6680,        -22.8277,          0.0000,          0.0000,        -77.9718,         -0.0003
,        0.066667,          1.9935,          3.0966,          2.7575,          2.0736,          1.5615,          1.8417,          2.4442,          0.4775,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9954,        -77.3004,        -57.9769,        -42.3759,        -29.6490,          0.0000,          0.0000,        -78.5509,          0.0004
