"OutphaseC4_008","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_008.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\008\OutphaseC4_008_POMM.csv","Maximum (Extracted from Time Series)",          0.9837,          0.0000,          1.7223,          0.3667,          0.5883,          0.0000,          0.2336,          0.4003,          0.6962,          0.2030,          0.2056,          0.4576,          0.4162,          1.7114,          2.3656,          0.7458,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Maximum",          1.4500,          0.0000,          0.1000,          0.2917,          0.5833,          0.0000,          0.3167,          3.6917,          4.7333,          0.5833,          0.4917,          2.7917,          1.1417,          2.4333,          3.4000,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.0104,         -8.0109,         -8.0018,         -8.0029,         -8.0005,         -8.0013,         -8.1498,         -8.0002
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.9833,          0.8250,          0.8333,          1.0000,          4.0167,          4.8500,          4.8583,          2.9167
