"OutphaseC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_019.tcf]","Time (h)","Q 2 [OutphaseC4_019]","Q 3 [OutphaseC4_019]","Q 4 [OutphaseC4_019]","Q 5 [OutphaseC4_019]","Q 6 [OutphaseC4_019]","Q 7 [OutphaseC4_019]","Q 1 [OutphaseC4_019]","Q  8 [OutphaseC4_019]"
          21,        0.166667,        -79.9553,        -78.8896,        -77.8823,        -74.8199,        -67.7681,        -53.5468,        -79.9977,        -47.7119
          22,        0.175000,        -79.9631,        -79.1298,        -78.3360,        -75.8179,        -69.9173,        -58.0643,        -79.9978,        -53.0101
          23,        0.183333,        -79.9693,        -79.3168,        -78.6919,        -76.6205,        -71.7119,        -61.8191,        -79.9973,        -57.4937
          24,        0.191667,        -79.9758,        -79.4603,        -78.9689,        -77.2603,        -73.2008,        -64.9279,        -79.9990,        -61.2180
          25,        0.200000,        -79.9836,        -79.5760,        -79.1873,        -77.7948,        -74.4379,        -67.5099,        -79.9991,        -64.3355
          26,        0.208333,        -79.9873,        -79.6673,        -79.3614,        -78.2202,        -75.4661,        -69.6601,        -79.9984,        -66.9408
          27,        0.216667,        -79.9941,        -79.7392,        -79.4984,        -78.5652,        -76.3106,        -71.4547,        -79.9998,        -69.1309
          28,        0.225000,        -79.9932,        -79.7944,        -79.6049,        -78.8448,        -77.0027,        -72.9425,        -79.9988,        -70.9720
          29,        0.233333,        -79.9911,        -79.8371,        -79.6888,        -79.0657,        -77.5603,        -74.1874,        -79.9985,        -72.5252
          30,        0.241667,        -79.9951,        -79.8730,        -79.7559,        -79.2479,        -78.0232,        -75.2159,        -79.9994,        -73.8294
          31,        0.250000,        -79.9952,        -79.9003,        -79.8079,        -79.3913,        -78.4041,        -76.0766,        -79.9999,        -74.9200
          32,        0.258333,        -79.9964,        -79.9232,        -79.8497,        -79.5095,        -78.7029,        -76.7842,        -79.9987,        -75.8285
          33,        0.266667,        -79.9972,        -79.9391,        -79.8830,        -79.6004,        -78.9519,        -77.3662,        -80.0003,        -76.5813
          34,        0.275000,        -79.9980,        -79.9512,        -79.9078,        -79.6746,        -79.1592,        -77.8553,        -79.9994,        -77.2013
          35,        0.283333,        -79.9987,        -79.9606,        -79.9279,        -79.7345,        -79.3201,        -78.2479,        -79.9995,        -77.7180
          36,        0.291667,        -79.9991,        -79.9705,        -79.9435,        -79.7812,        -79.4491,        -78.5707,        -80.0000,        -78.1365
          37,        0.300000,        -79.9986,        -79.9766,        -79.9551,        -79.8208,        -79.5589,        -78.8385,        -80.0001,        -78.4812
          38,        0.308333,        -79.9988,        -79.9822,        -79.9657,        -79.8510,        -79.6449,        -79.0572,        -80.0007,        -78.7644
          39,        0.316667,        -79.9987,        -79.9862,        -79.9738,        -79.8738,        -79.7155,        -79.2344,        -80.0011,        -78.9948
          40,        0.325000,        -79.9996,        -79.9902,        -79.9782,        -79.8938,        -79.7709,        -79.3789,        -79.9985,        -79.1845
          41,        0.333333,        -79.9994,        -79.9907,        -79.9838,        -79.9077,        -79.8173,        -79.4958,        -79.9998,        -79.3382
          42,        0.341667,        -79.9994,        -79.9921,        -79.9864,        -79.9211,        -79.8528,        -79.5903,        -80.0009,        -79.4623
          43,        0.350000,        -79.9997,        -79.9955,        -79.9898,        -79.9316,        -79.8811,        -79.6681,        -80.0005,        -79.5636
          44,        0.358333,        -79.9995,        -79.9949,        -79.9912,        -79.9398,        -79.9058,        -79.7317,        -79.9991,        -79.6466
          45,        0.366667,        -79.9992,        -79.9976,        -79.9938,        -79.9458,        -79.9245,        -79.7834,        -80.0002,        -79.7136
          46,        0.375000,        -80.0008,        -79.9968,        -79.9958,        -79.9513,        -79.9393,        -79.8240,        -80.0002,        -79.7685
          47,        0.383333,        -79.9994,        -79.9984,        -79.9958,        -79.9554,        -79.9522,        -79.8592,        -79.9998,        -79.8127
          48,        0.391667,        -80.0003,        -79.9988,        -79.9964,        -79.9572,        -79.9605,        -79.8860,        -80.0004,        -79.8488
          49,        0.400000,        -80.0000,        -79.9965,        -79.9970,        -79.9591,        -79.9693,        -79.9074,        -79.9989,        -79.8776
          50,        0.408333,        -80.0003,        -79.9995,        -79.9987,        -79.9614,        -79.9753,        -79.9253,        -79.9992,        -79.9009
          51,        0.416667,        -80.0001,        -79.9990,        -79.9992,        -79.9629,        -79.9800,        -79.9404,        -79.9990,        -79.9204
          52,        0.425000,        -79.9997,        -79.9987,        -79.9989,        -79.9626,        -79.9839,        -79.9514,        -80.0011,        -79.9366
          53,        0.433333,        -79.9999,        -79.9995,        -79.9985,        -79.9654,        -79.9871,        -79.9613,        -79.9995,        -79.9485
          54,        0.441667,        -80.0001,        -80.0004,        -79.9997,        -79.9665,        -79.9897,        -79.9689,        -79.9992,        -79.9578
          55,        0.450000,        -79.9998,        -80.0001,        -80.0008,        -79.9671,        -79.9918,        -79.9751,        -79.9995,        -79.9671
          56,        0.458333,        -80.0004,        -79.9991,        -80.0004,        -79.9656,        -79.9940,        -79.9804,        -80.0006,        -79.9732
          57,        0.466667,        -79.9997,        -79.9986,        -79.9995,        -79.9675,        -79.9945,        -79.9838,        -79.9993,        -79.9775
          58,        0.475000,        -79.9998,        -79.9995,        -79.9987,        -79.9683,        -79.9958,        -79.9872,        -80.0003,        -79.9830
          59,        0.483333,        -80.0005,        -79.9991,        -79.9988,        -79.9672,        -79.9969,        -79.9889,        -79.9987,        -79.9860
          60,        0.491667,        -79.9997,        -79.9999,        -80.0008,        -79.9683,        -79.9975,        -79.9916,        -79.9997,        -79.9893
          61,        0.500000,        -80.0000,        -79.9995,        -80.0012,        -79.9672,        -79.9978,        -79.9937,        -79.9998,        -79.9913
          62,        0.508333,        -80.0002,        -80.0003,        -79.9999,        -79.9673,        -79.9983,        -79.9946,        -80.0001,        -79.9930
          63,        0.516667,        -79.9994,        -80.0002,        -79.9997,        -79.9679,        -79.9987,        -79.9956,        -80.0011,        -79.9938
          64,        0.525000,        -80.0002,        -79.9997,        -79.9993,        -79.9674,        -79.9986,        -79.9960,        -79.9994,        -79.9952
          65,        0.533333,        -79.9996,        -80.0006,        -79.9992,        -79.9679,        -79.9989,        -79.9972,        -80.0002,        -79.9961
          66,        0.541667,        -79.9998,        -79.9990,        -80.0008,        -79.9697,        -79.9992,        -79.9973,        -79.9992,        -79.9968
          67,        0.550000,        -79.9997,        -80.0010,        -80.0009,        -79.9690,        -79.9995,        -79.9977,        -79.9998,        -79.9973
          68,        0.558333,        -79.9995,        -80.0015,        -80.0009,        -79.9679,        -80.0003,        -79.9987,        -79.9995,        -79.9981
          69,        0.566667,        -80.0001,        -79.9996,        -79.9997,        -79.9693,        -79.9997,        -79.9992,        -79.9991,        -79.9988
          70,        0.575000,        -80.0007,        -80.0002,        -79.9988,        -79.9695,        -79.9996,        -79.9986,        -79.9993,        -79.9986
          71,        0.583333,        -80.0000,        -79.9996,        -79.9992,        -79.9690,        -79.9998,        -79.9991,        -79.9994,        -79.9985
          72,        0.591667,        -80.0003,        -80.0002,        -80.0001,        -79.9677,        -79.9998,        -79.9991,        -79.9999,        -79.9994
          73,        0.600000,        -79.9995,        -80.0000,        -80.0017,        -79.9683,        -79.9994,        -79.9992,        -79.9988,        -79.9991
          74,        0.608333,        -80.0000,        -79.9997,        -80.0004,        -79.9692,        -79.9999,        -79.9995,        -80.0003,        -79.9988
          75,        0.616667,        -79.9994,        -80.0007,        -79.9992,        -79.9684,        -80.0004,        -79.9997,        -80.0000,        -80.0001
          76,        0.625000,        -79.9997,        -79.9993,        -79.9991,        -79.9688,        -79.9998,        -80.0006,        -79.9999,        -79.9996
          77,        0.633333,        -79.9999,        -80.0000,        -79.9993,        -79.9673,        -80.0003,        -79.9995,        -79.9986,        -80.0002
          78,        0.641667,        -80.0005,        -79.9989,        -80.0008,        -79.9683,        -80.0001,        -79.9999,        -80.0006,        -79.9999
          79,        0.650000,        -80.0005,        -80.0004,        -80.0017,        -79.9686,        -80.0000,        -79.9992,        -79.9997,        -79.9995
          80,        0.658333,        -80.0003,        -79.9994,        -80.0004,        -79.9681,        -80.0000,        -80.0001,        -79.9999,        -79.9998
          81,        0.666667,        -79.9999,        -80.0005,        -79.9996,        -79.9691,        -79.9998,        -79.9998,        -79.9988,        -79.9994
          82,        0.675000,        -80.0000,        -79.9997,        -79.9989,        -79.9692,        -80.0006,        -79.9998,        -80.0009,        -80.0004
          83,        0.683333,        -80.0001,        -80.0001,        -79.9989,        -79.9692,        -80.0001,        -79.9998,        -79.9994,        -80.0000
          84,        0.691667,        -80.0001,        -79.9994,        -80.0015,        -79.9684,        -79.9993,        -80.0001,        -79.9997,        -80.0004
          85,        0.700000,        -80.0004,        -80.0004,        -80.0017,        -79.9687,        -79.9998,        -79.9998,        -80.0003,        -80.0001
          86,        0.708333,        -79.9996,        -79.9999,        -80.0003,        -79.9701,        -80.0002,        -80.0004,        -80.0008,        -80.0001
          87,        0.716667,        -79.9999,        -80.0001,        -80.0003,        -79.9681,        -80.0005,        -79.9995,        -80.0006,        -79.9992
          88,        0.725000,        -79.9998,        -79.9999,        -79.9989,        -79.9676,        -80.0004,        -80.0004,        -79.9995,        -79.9999
          89,        0.733333,        -79.9999,        -79.9994,        -79.9987,        -79.9695,        -80.0000,        -79.9992,        -79.9993,        -79.9998
          90,        0.741667,        -80.0002,        -80.0001,        -80.0007,        -79.9668,        -80.0000,        -79.9997,        -80.0008,        -79.9996
          91,        0.750000,        -79.9996,        -79.9988,        -80.0008,        -79.9698,        -79.9995,        -79.9995,        -80.0001,        -79.9999
          92,        0.758333,        -79.9999,        -79.9998,        -79.9999,        -79.9674,        -79.9999,        -79.9995,        -79.9995,        -80.0005
          93,        0.766667,        -79.9995,        -79.9990,        -79.9992,        -79.9694,        -80.0002,        -80.0011,        -80.0004,        -80.0002
          94,        0.775000,        -80.0000,        -79.9994,        -79.9986,        -79.9677,        -80.0002,        -79.9992,        -79.9999,        -80.0000
          95,        0.783333,        -80.0002,        -79.9998,        -79.9986,        -79.9694,        -80.0004,        -80.0009,        -80.0000,        -80.0000
          96,        0.791667,        -80.0003,        -80.0008,        -80.0011,        -79.9685,        -80.0001,        -80.0007,        -79.9999,        -80.0002
          97,        0.800000,        -80.0004,        -79.9996,        -80.0011,        -79.9682,        -80.0005,        -79.9993,        -79.9990,        -79.9998
          98,        0.808333,        -79.9997,        -80.0005,        -80.0001,        -79.9698,        -80.0000,        -80.0011,        -79.9995,        -79.9996
          99,        0.816667,        -80.0000,        -79.9989,        -79.9994,        -79.9688,        -80.0002,        -80.0002,        -79.9989,        -79.9994
         100,        0.825000,        -80.0001,        -79.9998,        -79.9988,        -79.9691,        -80.0002,        -80.0005,        -79.9986,        -80.0003
         101,        0.833333,        -80.0003,        -79.9999,        -79.9992,        -79.9692,        -79.9995,        -79.9992,        -80.0000,        -80.0000
         102,        0.841667,        -79.9998,        -79.9987,        -80.0009,        -79.9688,        -79.9996,        -80.0003,        -80.0005,        -79.9997
         103,        0.850000,        -80.0001,        -79.9992,        -80.0013,        -79.9688,        -80.0004,        -79.9999,        -79.9993,        -79.9994
         104,        0.858333,        -79.9997,        -79.9989,        -79.9996,        -79.9686,        -79.9998,        -79.9997,        -80.0009,        -79.9998
         105,        0.866667,        -79.9998,        -80.0005,        -79.9997,        -79.9702,        -79.9994,        -80.0000,        -80.0006,        -79.9998
         106,        0.875000,        -80.0002,        -79.9991,        -79.9986,        -79.9683,        -79.9997,        -79.9996,        -79.9997,        -80.0002
         107,        0.883333,        -80.0003,        -80.0015,        -80.0004,        -79.9682,        -80.0003,        -80.0001,        -79.9998,        -80.0002
         108,        0.891667,        -79.9995,        -80.0010,        -80.0016,        -79.9673,        -80.0003,        -79.9995,        -79.9990,        -80.0001
         109,        0.900000,        -79.9999,        -80.0010,        -80.0006,        -79.9691,        -80.0003,        -80.0006,        -80.0004,        -79.9996
         110,        0.908333,        -79.9998,        -79.9990,        -79.9995,        -79.9689,        -80.0004,        -80.0001,        -80.0011,        -80.0005
         111,        0.916667,        -80.0004,        -80.0002,        -79.9990,        -79.9695,        -79.9998,        -80.0006,        -80.0008,        -79.9999
         112,        0.925000,        -79.9998,        -80.0008,        -79.9982,        -79.9672,        -80.0003,        -80.0003,        -80.0012,        -80.0000
         113,        0.933333,        -79.9998,        -80.0012,        -80.0005,        -79.9702,        -80.0003,        -80.0000,        -80.0004,        -79.9999
         114,        0.941667,        -79.9998,        -79.9986,        -80.0013,        -79.9697,        -80.0000,        -80.0002,        -80.0010,        -79.9999
         115,        0.950000,        -80.0002,        -80.0000,        -80.0005,        -79.9685,        -80.0000,        -80.0003,        -80.0000,        -80.0003
         116,        0.958333,        -80.0001,        -79.9997,        -79.9996,        -79.9677,        -79.9998,        -80.0006,        -79.9994,        -79.9999
         117,        0.966667,        -79.9999,        -79.9995,        -79.9992,        -79.9680,        -79.9995,        -79.9999,        -79.9996,        -79.9999
         118,        0.975000,        -80.0000,        -79.9997,        -79.9992,        -79.9689,        -80.0003,        -80.0000,        -79.9983,        -80.0002
         119,        0.983333,        -79.9999,        -79.9991,        -80.0007,        -79.9682,        -80.0004,        -80.0004,        -79.9992,        -80.0001
         120,        0.991667,        -80.0003,        -79.9992,        -80.0018,        -79.9682,        -80.0005,        -80.0006,        -80.0002,        -79.9997
         121,        1.000000,        -80.0003,        -79.9997,        -80.0012,        -79.9689,        -80.0002,        -80.0000,        -79.9994,        -80.0004
         122,        1.008333,        -80.0002,        -80.0010,        -80.0000,        -79.9678,        -80.0001,        -80.0002,        -79.9997,        -79.9993
         123,        1.016667,        -80.0000,        -80.0006,        -79.9987,        -79.9686,        -80.0001,        -80.0004,        -79.9995,        -80.0003
         124,        1.025000,        -80.0005,        -79.9995,        -79.9987,        -79.9691,        -79.9997,        -79.9995,        -80.0005,        -80.0002
         125,        1.033333,        -80.0002,        -79.9990,        -80.0010,        -79.9684,        -79.9996,        -79.9996,        -79.9999,        -79.9993
         126,        1.041667,        -79.9998,        -79.9985,        -80.0008,        -79.9687,        -80.0000,        -79.9995,        -80.0008,        -79.9998
         127,        1.050000,        -80.0004,        -80.0008,        -80.0003,        -79.9685,        -80.0002,        -80.0011,        -80.0004,        -79.9997
         128,        1.058333,        -80.0000,        -80.0003,        -80.0002,        -79.9690,        -79.9997,        -79.9996,        -80.0011,        -79.9998
         129,        1.066667,        -80.0003,        -80.0006,        -79.9995,        -79.9693,        -79.9999,        -79.9995,        -79.9982,        -80.0002
         130,        1.075000,        -80.0003,        -80.0000,        -79.9988,        -79.9691,        -79.9996,        -79.9998,        -80.0003,        -80.0001
         131,        1.083333,        -79.9996,        -80.0013,        -79.9996,        -79.9681,        -79.9995,        -80.0003,        -80.0005,        -80.0002
         132,        1.091667,        -80.0003,        -80.0012,        -80.0012,        -79.9683,        -80.0005,        -79.9999,        -79.9987,        -80.0004
         133,        1.100000,        -79.9998,        -80.0007,        -80.0011,        -79.9682,        -79.9998,        -80.0005,        -80.0003,        -79.9993
         134,        1.108333,        -80.0000,        -80.0008,        -80.0003,        -79.9674,        -80.0004,        -80.0001,        -80.0003,        -80.0000
         135,        1.116667,        -80.0002,        -80.0001,        -79.9990,        -79.9699,        -79.9995,        -79.9992,        -80.0004,        -80.0002
         136,        1.125000,        -79.9995,        -80.0004,        -79.9988,        -79.9687,        -80.0002,        -79.9999,        -79.9997,        -80.0001
         137,        1.133333,        -80.0003,        -80.0010,        -79.9992,        -79.9688,        -80.0002,        -80.0005,        -79.9990,        -80.0003
         138,        1.141667,        -80.0002,        -79.9999,        -80.0011,        -79.9701,        -79.9995,        -79.9996,        -80.0002,        -80.0006
         139,        1.150000,        -79.9995,        -79.9998,        -80.0007,        -79.9697,        -80.0004,        -79.9992,        -80.0011,        -80.0004
         140,        1.158333,        -79.9997,        -80.0006,        -80.0000,        -79.9703,        -80.0005,        -79.9998,        -80.0010,        -80.0000
         141,        1.166667,        -80.0000,        -79.9998,        -79.9999,        -79.9679,        -79.9997,        -80.0002,        -79.9996,        -79.9996
         142,        1.175000,        -79.9999,        -79.9998,        -79.9989,        -79.9688,        -80.0001,        -80.0002,        -79.9992,        -79.9999
         143,        1.183333,        -80.0003,        -80.0009,        -79.9999,        -79.9685,        -79.9997,        -80.0001,        -79.9994,        -80.0001
         144,        1.191667,        -80.0004,        -80.0006,        -80.0015,        -79.9675,        -79.9994,        -79.9991,        -79.9990,        -79.9997
         145,        1.200000,        -80.0000,        -80.0009,        -80.0008,        -79.9683,        -79.9996,        -80.0004,        -80.0002,        -79.9999
         146,        1.208333,        -80.0003,        -80.0003,        -79.9996,        -79.9678,        -79.9998,        -80.0001,        -80.0007,        -79.9998
         147,        1.216667,        -79.9997,        -80.0001,        -79.9992,        -79.9686,        -80.0001,        -79.9999,        -79.9986,        -79.9996
         148,        1.225000,        -80.0004,        -80.0005,        -79.9985,        -79.9697,        -80.0002,        -79.9999,        -80.0001,        -79.9998
         149,        1.233333,        -79.9998,        -79.9996,        -79.9997,        -79.9682,        -79.9997,        -80.0001,        -80.0001,        -80.0005
         150,        1.241667,        -80.0000,        -80.0001,        -80.0014,        -79.9689,        -80.0002,        -79.9998,        -80.0004,        -80.0001
         151,        1.250000,        -80.0006,        -79.9999,        -80.0013,        -79.9694,        -79.9998,        -80.0001,        -80.0015,        -80.0001
         152,        1.258333,        -79.9999,        -80.0015,        -80.0005,        -79.9679,        -79.9998,        -79.9999,        -80.0004,        -80.0005
         153,        1.266667,        -80.0004,        -79.9997,        -79.9988,        -79.9694,        -79.9997,        -79.9998,        -80.0010,        -80.0001
         154,        1.275000,        -79.9998,        -80.0007,        -79.9987,        -79.9685,        -80.0001,        -79.9999,        -80.0000,        -80.0005
         155,        1.283333,        -79.9998,        -80.0007,        -79.9999,        -79.9685,        -79.9997,        -80.0002,        -80.0018,        -79.9999
         156,        1.291667,        -80.0000,        -79.9997,        -80.0018,        -79.9678,        -80.0000,        -80.0001,        -80.0003,        -79.9996
         157,        1.300000,        -79.9997,        -79.9993,        -80.0009,        -79.9695,        -80.0004,        -80.0005,        -80.0007,        -79.9996
         158,        1.308333,        -79.9997,        -79.9987,        -79.9998,        -79.9694,        -80.0004,        -80.0005,        -80.0024,        -80.0004
         159,        1.316667,        -80.0010,        -79.9990,        -79.9992,        -79.9690,        -79.9995,        -79.9999,        -80.0007,        -79.9993
         160,        1.325000,        -79.9996,        -79.9997,        -79.9989,        -79.9692,        -80.0006,        -79.9998,        -80.0010,        -80.0002
         161,        1.333333,        -79.9999,        -80.0001,        -80.0000,        -79.9679,        -80.0000,        -79.9995,        -79.9998,        -80.0001
         162,        1.341667,        -80.0008,        -79.9995,        -80.0012,        -79.9707,        -79.9998,        -79.9997,        -79.9988,        -79.9992
         163,        1.350000,        -79.9996,        -80.0008,        -80.0008,        -79.9685,        -80.0001,        -79.9996,        -80.0005,        -80.0002
         164,        1.358333,        -80.0000,        -79.9984,        -80.0004,        -79.9700,        -80.0002,        -79.9999,        -79.9984,        -79.9996
         165,        1.366667,        -80.0004,        -80.0000,        -79.9991,        -79.9683,        -79.9999,        -80.0000,        -79.9993,        -79.9997
         166,        1.375000,        -80.0000,        -80.0001,        -79.9988,        -79.9696,        -80.0002,        -80.0000,        -79.9995,        -80.0002
         167,        1.383333,        -79.9998,        -79.9996,        -79.9998,        -79.9681,        -79.9994,        -79.9997,        -79.9998,        -80.0000
         168,        1.391667,        -80.0003,        -79.9991,        -80.0021,        -79.9701,        -80.0000,        -79.9999,        -79.9995,        -80.0004
         169,        1.400000,        -80.0003,        -80.0004,        -80.0012,        -79.9692,        -80.0000,        -79.9988,        -79.9980,        -79.9996
         170,        1.408333,        -79.9996,        -80.0009,        -80.0006,        -79.9685,        -79.9999,        -79.9997,        -79.9995,        -79.9997
         171,        1.416667,        -79.9996,        -79.9992,        -79.9988,        -79.9688,        -79.9999,        -80.0004,        -80.0003,        -79.9996
         172,        1.425000,        -79.9994,        -80.0003,        -79.9990,        -79.9698,        -80.0001,        -79.9998,        -80.0003,        -80.0002
         173,        1.433333,        -80.0002,        -80.0012,        -79.9997,        -79.9672,        -80.0000,        -79.9998,        -79.9998,        -80.0005
         174,        1.441667,        -79.9991,        -80.0012,        -80.0011,        -79.9684,        -79.9993,        -80.0005,        -79.9998,        -80.0002
         175,        1.450000,        -79.9998,        -80.0004,        -80.0015,        -79.9692,        -80.0003,        -80.0013,        -80.0008,        -80.0008
         176,        1.458333,        -80.0002,        -80.0002,        -79.9999,        -79.9687,        -80.0008,        -80.0000,        -79.9984,        -80.0005
         177,        1.466667,        -80.0001,        -80.0008,        -79.9996,        -79.9681,        -80.0007,        -79.9995,        -80.0015,        -79.9999
         178,        1.475000,        -80.0000,        -80.0003,        -79.9988,        -79.9691,        -80.0001,        -79.9990,        -80.0000,        -80.0003
         179,        1.483333,        -79.9999,        -79.9999,        -79.9991,        -79.9686,        -79.9999,        -79.9998,        -79.9997,        -80.0002
         180,        1.491667,        -80.0000,        -80.0009,        -80.0012,        -79.9702,        -79.9999,        -79.9993,        -80.0009,        -80.0008
         181,        1.500000,        -80.0001,        -79.9998,        -80.0011,        -79.9697,        -79.9997,        -79.9993,        -80.0013,        -79.9998
         182,        1.508333,        -79.9997,        -80.0000,        -80.0005,        -79.9688,        -79.9999,        -79.9997,        -80.0009,        -80.0007
         183,        1.516667,        -80.0004,        -80.0011,        -79.9998,        -79.9677,        -80.0000,        -80.0003,        -79.9999,        -79.9999
         184,        1.525000,        -80.0001,        -80.0003,        -79.9989,        -79.9696,        -79.9997,        -79.9997,        -79.9986,        -80.0011
         185,        1.533333,        -80.0000,        -79.9998,        -79.9991,        -79.9686,        -79.9997,        -80.0003,        -79.9997,        -79.9997
         186,        1.541667,        -80.0007,        -79.9982,        -80.0008,        -79.9688,        -80.0002,        -79.9989,        -80.0005,        -79.9998
         187,        1.550000,        -79.9997,        -79.9994,        -80.0014,        -79.9695,        -80.0002,        -79.9996,        -79.9987,        -80.0006
         188,        1.558333,        -80.0000,        -79.9990,        -80.0007,        -79.9687,        -79.9999,        -80.0006,        -79.9996,        -79.9996
         189,        1.566667,        -80.0001,        -79.9998,        -79.9999,        -79.9690,        -79.9998,        -79.9995,        -80.0001,        -80.0002
         190,        1.575000,        -79.9998,        -80.0008,        -79.9991,        -79.9696,        -80.0002,        -79.9998,        -79.9997,        -80.0005
         191,        1.583333,        -80.0002,        -80.0008,        -79.9986,        -79.9691,        -79.9996,        -79.9996,        -80.0005,        -79.9999
         192,        1.591667,        -79.9996,        -79.9996,        -80.0001,        -79.9689,        -80.0000,        -79.9998,        -79.9991,        -80.0005
         193,        1.600000,        -80.0000,        -80.0003,        -80.0011,        -79.9684,        -79.9998,        -79.9995,        -80.0006,        -80.0001
         194,        1.608333,        -79.9998,        -80.0003,        -80.0010,        -79.9702,        -80.0002,        -80.0003,        -80.0004,        -79.9993
         195,        1.616667,        -80.0000,        -79.9995,        -80.0000,        -79.9699,        -80.0001,        -79.9998,        -79.9997,        -79.9993
         196,        1.625000,        -79.9998,        -80.0003,        -79.9999,        -79.9700,        -80.0000,        -80.0000,        -80.0010,        -80.0002
         197,        1.633333,        -80.0000,        -79.9999,        -79.9990,        -79.9691,        -79.9997,        -79.9994,        -80.0003,        -80.0007
         198,        1.641667,        -80.0000,        -80.0012,        -79.9999,        -79.9682,        -80.0005,        -80.0004,        -79.9995,        -80.0002
         199,        1.650000,        -79.9999,        -79.9993,        -80.0011,        -79.9691,        -80.0000,        -79.9991,        -79.9998,        -80.0001
         200,        1.658333,        -79.9999,        -80.0014,        -80.0009,        -79.9684,        -80.0002,        -79.9996,        -80.0003,        -79.9997
         201,        1.666667,        -79.9995,        -79.9994,        -80.0001,        -79.9714,        -80.0006,        -79.9999,        -79.9999,        -79.9990
         202,        1.675000,        -79.9996,        -80.0001,        -79.9988,        -79.9677,        -80.0000,        -80.0008,        -79.9998,        -79.9997
         203,        1.683333,        -80.0002,        -79.9992,        -79.9985,        -79.9684,        -80.0000,        -79.9998,        -79.9997,        -80.0000
         204,        1.691667,        -79.9997,        -80.0014,        -79.9994,        -79.9681,        -80.0003,        -79.9999,        -80.0008,        -79.9998
         205,        1.700000,        -79.9998,        -80.0006,        -80.0009,        -79.9689,        -80.0001,        -80.0000,        -79.9992,        -79.9994
         206,        1.708333,        -80.0006,        -80.0002,        -80.0012,        -79.9695,        -79.9998,        -80.0009,        -80.0007,        -80.0000
         207,        1.716667,        -79.9995,        -79.9995,        -80.0003,        -79.9696,        -80.0001,        -79.9999,        -79.9995,        -79.9993
         208,        1.725000,        -80.0005,        -79.9996,        -79.9993,        -79.9689,        -80.0004,        -79.9998,        -79.9979,        -79.9992
         209,        1.733333,        -80.0003,        -80.0002,        -79.9991,        -79.9687,        -79.9996,        -80.0009,        -79.9992,        -79.9996
