"OutphaseC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_019.tcf]","Time (h)","V 2 [OutphaseC4_019]","V 3 [OutphaseC4_019]","V 4 [OutphaseC4_019]","V 5 [OutphaseC4_019]","V 6 [OutphaseC4_019]","V 7 [OutphaseC4_019]","V 8 [OutphaseC4_019]","V 9 [OutphaseC4_019]","V 10 [OutphaseC4_019]","V 11 [OutphaseC4_019]","V 12 [OutphaseC4_019]","V 13 [OutphaseC4_019]","V 14 [OutphaseC4_019]","V 15 [OutphaseC4_019]","V 16 [OutphaseC4_019]","V  1 [OutphaseC4_019]"
          23,        0.183333,          1.9874,          1.9173,          2.2483,          1.8159,          1.8187,          2.7133,          0.5150,          1.0063,          1.9525,          2.2474,          0.3648,          1.1510,          1.7767,          3.0586,          4.5292,          0.9934
          24,        0.191667,          1.9875,          1.9015,          2.2422,          1.8154,          1.8222,          2.7121,          0.5229,          1.0266,          1.9605,          2.1887,          0.3665,          1.1857,          1.7992,          3.1052,          4.6165,          0.9934
          25,        0.200000,          1.9875,          1.8908,          2.2398,          1.8040,          1.8168,          2.7078,          0.5270,          1.0286,          1.9641,          2.1520,          0.3671,          1.1902,          1.8186,          3.1448,          4.6891,          0.9935
          26,        0.208333,          1.9875,          1.8819,          2.2382,          1.8084,          1.8187,          2.7085,          0.5314,          1.0245,          1.9564,          2.1269,          0.3683,          1.1867,          1.8349,          3.1684,          4.7452,          0.9935
          27,        0.216667,          1.9875,          1.8748,          2.2345,          1.8047,          1.8207,          2.7023,          0.5326,          1.0261,          1.9644,          2.1093,          0.3707,          1.1883,          1.8461,          3.1757,          4.7928,          0.9935
          28,        0.225000,          1.9875,          1.8697,          2.2326,          1.7974,          1.8159,          2.7011,          0.5333,          1.0228,          1.9657,          2.0950,          0.3712,          1.1855,          1.8537,          3.1729,          4.8284,          0.9935
          29,        0.233333,          1.9875,          1.8657,          2.2308,          1.7993,          1.8182,          2.7020,          0.5352,          1.0196,          1.9655,          2.0836,          0.3746,          1.1820,          1.8601,          3.1687,          4.8610,          0.9935
          30,        0.241667,          1.9875,          1.8627,          2.2303,          1.7973,          1.8193,          2.7010,          0.5364,          1.0197,          1.9695,          2.0754,          0.3769,          1.1969,          1.8623,          3.1633,          4.8859,          0.9934
          31,        0.250000,          1.9875,          1.8604,          2.2297,          1.7982,          1.8188,          2.7009,          0.5361,          1.0222,          1.9722,          2.0685,          0.3782,          1.1962,          1.8647,          3.1564,          4.9059,          0.9935
          32,        0.258333,          1.9875,          1.8584,          2.2291,          1.7971,          1.8188,          2.7006,          0.5398,          1.0148,          1.9704,          2.0646,          0.3782,          1.1943,          1.8671,          3.1548,          4.9209,          0.9935
          33,        0.266667,          1.9875,          1.8569,          2.2287,          1.7959,          1.8179,          2.7005,          0.5416,          1.0242,          1.9735,          2.0612,          0.3794,          1.1945,          1.8688,          3.1516,          4.9355,          0.9934
          34,        0.275000,          1.9875,          1.8559,          2.2286,          1.7956,          1.8182,          2.7006,          0.5441,          1.0240,          1.9765,          2.0573,          0.3784,          1.1917,          1.8696,          3.1490,          4.9497,          0.9935
          35,        0.283333,          1.9875,          1.8551,          2.2290,          1.7962,          1.8184,          2.7004,          0.5438,          1.0263,          1.9727,          2.0542,          0.3740,          1.1821,          1.8713,          3.1479,          4.9601,          0.9934
          36,        0.291667,          1.9875,          1.8544,          2.2289,          1.7962,          1.8185,          2.7003,          0.5425,          1.0243,          1.9759,          2.0521,          0.3731,          1.1820,          1.8721,          3.1470,          4.9660,          0.9935
          37,        0.300000,          1.9875,          1.8540,          2.2289,          1.7949,          1.8177,          2.7001,          0.5440,          1.0177,          1.9712,          2.0498,          0.3755,          1.1998,          1.8708,          3.1445,          4.9730,          0.9934
          38,        0.308333,          1.9875,          1.8536,          2.2287,          1.7942,          1.8176,          2.7001,          0.5450,          1.0228,          1.9760,          2.0493,          0.3733,          1.1896,          1.8708,          3.1417,          4.9773,          0.9934
          39,        0.316667,          1.9875,          1.8533,          2.2286,          1.7937,          1.8178,          2.7002,          0.5453,          1.0236,          1.9768,          2.0476,          0.3746,          1.1897,          1.8724,          3.1452,          4.9821,          0.9934
          40,        0.325000,          1.9875,          1.8531,          2.2287,          1.7932,          1.8179,          2.7001,          0.5451,          1.0224,          1.9751,          2.0470,          0.3727,          1.1890,          1.8718,          3.1424,          4.9859,          0.9935
          41,        0.333333,          1.9875,          1.8529,          2.2287,          1.7931,          1.8180,          2.7003,          0.5451,          1.0208,          1.9751,          2.0464,          0.3737,          1.1864,          1.8726,          3.1426,          4.9885,          0.9935
          42,        0.341667,          1.9875,          1.8528,          2.2288,          1.7927,          1.8181,          2.7001,          0.5453,          1.0204,          1.9755,          2.0455,          0.3740,          1.1900,          1.8720,          3.1419,          4.9906,          0.9934
          43,        0.350000,          1.9875,          1.8527,          2.2288,          1.7922,          1.8179,          2.7000,          0.5455,          1.0206,          1.9761,          2.0448,          0.3732,          1.1835,          1.8723,          3.1412,          4.9927,          0.9935
          44,        0.358333,          1.9875,          1.8525,          2.2288,          1.7918,          1.8179,          2.7003,          0.5457,          1.0204,          1.9761,          2.0441,          0.3734,          1.1850,          1.8724,          3.1421,          4.9949,          0.9934
          45,        0.366667,          1.9876,          1.8525,          2.2288,          1.7915,          1.8180,          2.7001,          0.5457,          1.0202,          1.9761,          2.0436,          0.3744,          1.1882,          1.8721,          3.1409,          4.9954,          0.9935
          46,        0.375000,          1.9875,          1.8524,          2.2289,          1.7913,          1.8180,          2.7002,          0.5457,          1.0200,          1.9762,          2.0431,          0.3751,          1.1882,          1.8719,          3.1406,          4.9963,          0.9934
          47,        0.383333,          1.9875,          1.8524,          2.2290,          1.7910,          1.8181,          2.7001,          0.5456,          1.0195,          1.9761,          2.0428,          0.3757,          1.1874,          1.8720,          3.1410,          4.9973,          0.9934
          48,        0.391667,          1.9875,          1.8524,          2.2291,          1.7907,          1.8181,          2.7001,          0.5456,          1.0193,          1.9762,          2.0426,          0.3758,          1.1864,          1.8720,          3.1409,          4.9980,          0.9935
          49,        0.400000,          1.9876,          1.8523,          2.2291,          1.7903,          1.8181,          2.7001,          0.5458,          1.0192,          1.9764,          2.0423,          0.3761,          1.1860,          1.8720,          3.1408,          4.9986,          0.9934
          50,        0.408333,          1.9875,          1.8523,          2.2292,          1.7900,          1.8181,          2.7001,          0.5460,          1.0195,          1.9765,          2.0418,          0.3765,          1.1865,          1.8720,          3.1408,          4.9992,          0.9935
          51,        0.416667,          1.9875,          1.8523,          2.2293,          1.7898,          1.8182,          2.7002,          0.5461,          1.0193,          1.9764,          2.0415,          0.3767,          1.1862,          1.8719,          3.1406,          4.9994,          0.9935
          52,        0.425000,          1.9875,          1.8522,          2.2293,          1.7895,          1.8182,          2.7002,          0.5461,          1.0193,          1.9764,          2.0413,          0.3772,          1.1865,          1.8719,          3.1407,          4.9997,          0.9934
          53,        0.433333,          1.9875,          1.8523,          2.2294,          1.7893,          1.8182,          2.7002,          0.5461,          1.0191,          1.9765,          2.0412,          0.3779,          1.1876,          1.8718,          3.1405,          5.0000,          0.9934
          54,        0.441667,          1.9875,          1.8522,          2.2295,          1.7889,          1.8182,          2.7001,          0.5462,          1.0189,          1.9763,          2.0411,          0.3783,          1.1868,          1.8718,          3.1404,          5.0001,          0.9935
          55,        0.450000,          1.9875,          1.8522,          2.2296,          1.7887,          1.8182,          2.7002,          0.5463,          1.0189,          1.9765,          2.0411,          0.3786,          1.1858,          1.8719,          3.1407,          5.0003,          0.9934
          56,        0.458333,          1.9875,          1.8523,          2.2297,          1.7885,          1.8183,          2.7002,          0.5464,          1.0190,          1.9765,          2.0410,          0.3789,          1.1857,          1.8719,          3.1406,          5.0004,          0.9934
          57,        0.466667,          1.9875,          1.8522,          2.2297,          1.7882,          1.8183,          2.7004,          0.5464,          1.0188,          1.9764,          2.0409,          0.3790,          1.1848,          1.8719,          3.1405,          5.0006,          0.9934
          58,        0.475000,          1.9875,          1.8522,          2.2298,          1.7880,          1.8183,          2.7002,          0.5464,          1.0187,          1.9764,          2.0409,          0.3794,          1.1849,          1.8720,          3.1406,          5.0005,          0.9934
          59,        0.483333,          1.9875,          1.8522,          2.2299,          1.7877,          1.8183,          2.7002,          0.5465,          1.0186,          1.9764,          2.0409,          0.3798,          1.1849,          1.8720,          3.1405,          5.0006,          0.9934
          60,        0.491667,          1.9875,          1.8521,          2.2299,          1.7875,          1.8184,          2.7002,          0.5465,          1.0185,          1.9765,          2.0409,          0.3800,          1.1843,          1.8720,          3.1405,          5.0007,          0.9934
          61,        0.500000,          1.9875,          1.8522,          2.2301,          1.7873,          1.8185,          2.7002,          0.5465,          1.0183,          1.9765,          2.0409,          0.3802,          1.1837,          1.8721,          3.1406,          5.0007,          0.9934
          62,        0.508333,          1.9875,          1.8522,          2.2301,          1.7870,          1.8184,          2.7003,          0.5466,          1.0183,          1.9765,          2.0408,          0.3803,          1.1834,          1.8721,          3.1406,          5.0008,          0.9934
          63,        0.516667,          1.9875,          1.8521,          2.2302,          1.7868,          1.8184,          2.7003,          0.5467,          1.0182,          1.9764,          2.0408,          0.3806,          1.1832,          1.8722,          3.1405,          5.0008,          0.9935
          64,        0.525000,          1.9875,          1.8522,          2.2303,          1.7866,          1.8184,          2.7002,          0.5467,          1.0181,          1.9765,          2.0408,          0.3808,          1.1829,          1.8722,          3.1405,          5.0009,          0.9934
          65,        0.533333,          1.9875,          1.8521,          2.2303,          1.7864,          1.8185,          2.7002,          0.5467,          1.0180,          1.9765,          2.0407,          0.3810,          1.1826,          1.8722,          3.1405,          5.0009,          0.9935
          66,        0.541667,          1.9875,          1.8522,          2.2304,          1.7861,          1.8184,          2.7001,          0.5468,          1.0180,          1.9765,          2.0407,          0.3812,          1.1823,          1.8722,          3.1405,          5.0009,          0.9934
          67,        0.550000,          1.9875,          1.8521,          2.2305,          1.7859,          1.8185,          2.7002,          0.5468,          1.0178,          1.9765,          2.0406,          0.3814,          1.1820,          1.8723,          3.1405,          5.0009,          0.9935
          68,        0.558333,          1.9875,          1.8521,          2.2306,          1.7857,          1.8185,          2.7003,          0.5468,          1.0178,          1.9765,          2.0406,          0.3815,          1.1816,          1.8723,          3.1405,          5.0010,          0.9935
          69,        0.566667,          1.9875,          1.8522,          2.2306,          1.7855,          1.8185,          2.7004,          0.5469,          1.0177,          1.9765,          2.0406,          0.3817,          1.1815,          1.8723,          3.1406,          5.0009,          0.9934
          70,        0.575000,          1.9875,          1.8521,          2.2307,          1.7853,          1.8186,          2.7004,          0.5469,          1.0176,          1.9764,          2.0406,          0.3819,          1.1812,          1.8723,          3.1405,          5.0009,          0.9935
          71,        0.583333,          1.9875,          1.8521,          2.2308,          1.7850,          1.8185,          2.7002,          0.5470,          1.0175,          1.9765,          2.0406,          0.3822,          1.1809,          1.8724,          3.1406,          5.0009,          0.9934
          72,        0.591667,          1.9875,          1.8521,          2.2309,          1.7849,          1.8186,          2.7002,          0.5470,          1.0174,          1.9765,          2.0406,          0.3823,          1.1806,          1.8724,          3.1405,          5.0009,          0.9934
          73,        0.600000,          1.9875,          1.8521,          2.2309,          1.7846,          1.8186,          2.7002,          0.5470,          1.0173,          1.9765,          2.0406,          0.3824,          1.1803,          1.8725,          3.1405,          5.0009,          0.9935
          74,        0.608333,          1.9875,          1.8521,          2.2310,          1.7844,          1.8186,          2.7003,          0.5471,          1.0173,          1.9765,          2.0405,          0.3826,          1.1801,          1.8724,          3.1406,          5.0009,          0.9934
          75,        0.616667,          1.9876,          1.8520,          2.2311,          1.7842,          1.8186,          2.7003,          0.5471,          1.0171,          1.9765,          2.0405,          0.3828,          1.1798,          1.8724,          3.1405,          5.0010,          0.9934
          76,        0.625000,          1.9875,          1.8521,          2.2311,          1.7840,          1.8186,          2.7003,          0.5471,          1.0171,          1.9765,          2.0405,          0.3829,          1.1796,          1.8725,          3.1405,          5.0008,          0.9934
          77,        0.633333,          1.9875,          1.8520,          2.2312,          1.7838,          1.8186,          2.7003,          0.5472,          1.0171,          1.9765,          2.0405,          0.3831,          1.1794,          1.8725,          3.1406,          5.0009,          0.9935
          78,        0.641667,          1.9875,          1.8520,          2.2313,          1.7836,          1.8186,          2.7002,          0.5472,          1.0169,          1.9765,          2.0405,          0.3833,          1.1792,          1.8725,          3.1406,          5.0009,          0.9934
          79,        0.650000,          1.9875,          1.8520,          2.2313,          1.7834,          1.8187,          2.7003,          0.5473,          1.0169,          1.9765,          2.0404,          0.3834,          1.1788,          1.8726,          3.1405,          5.0010,          0.9935
          80,        0.658333,          1.9875,          1.8520,          2.2314,          1.7832,          1.8187,          2.7004,          0.5474,          1.0168,          1.9765,          2.0404,          0.3836,          1.1786,          1.8725,          3.1406,          5.0009,          0.9934
          81,        0.666667,          1.9875,          1.8520,          2.2315,          1.7830,          1.8187,          2.7004,          0.5474,          1.0167,          1.9765,          2.0404,          0.3837,          1.1784,          1.8726,          3.1405,          5.0009,          0.9935
          82,        0.675000,          1.9875,          1.8520,          2.2316,          1.7828,          1.8187,          2.7004,          0.5474,          1.0166,          1.9765,          2.0404,          0.3839,          1.1781,          1.8726,          3.1405,          5.0009,          0.9935
          83,        0.683333,          1.9875,          1.8520,          2.2316,          1.7826,          1.8187,          2.7003,          0.5475,          1.0165,          1.9765,          2.0403,          0.3841,          1.1780,          1.8727,          3.1406,          5.0010,          0.9934
          84,        0.691667,          1.9875,          1.8520,          2.2316,          1.7824,          1.8188,          2.7003,          0.5475,          1.0165,          1.9765,          2.0404,          0.3842,          1.1777,          1.8727,          3.1405,          5.0010,          0.9934
          85,        0.700000,          1.9875,          1.8520,          2.2318,          1.7822,          1.8188,          2.7003,          0.5476,          1.0163,          1.9765,          2.0403,          0.3843,          1.1774,          1.8727,          3.1406,          5.0009,          0.9934
          86,        0.708333,          1.9875,          1.8520,          2.2318,          1.7820,          1.8188,          2.7004,          0.5476,          1.0163,          1.9765,          2.0403,          0.3844,          1.1772,          1.8727,          3.1406,          5.0009,          0.9934
          87,        0.716667,          1.9875,          1.8520,          2.2319,          1.7818,          1.8188,          2.7004,          0.5476,          1.0162,          1.9765,          2.0403,          0.3846,          1.1770,          1.8727,          3.1406,          5.0010,          0.9934
          88,        0.725000,          1.9875,          1.8519,          2.2319,          1.7817,          1.8188,          2.7003,          0.5477,          1.0161,          1.9765,          2.0402,          0.3847,          1.1768,          1.8728,          3.1406,          5.0010,          0.9934
          89,        0.733333,          1.9875,          1.8519,          2.2320,          1.7815,          1.8188,          2.7004,          0.5477,          1.0160,          1.9765,          2.0403,          0.3849,          1.1765,          1.8727,          3.1405,          5.0009,          0.9934
          90,        0.741667,          1.9875,          1.8520,          2.2321,          1.7813,          1.8188,          2.7002,          0.5478,          1.0159,          1.9765,          2.0403,          0.3851,          1.1763,          1.8728,          3.1405,          5.0009,          0.9935
          91,        0.750000,          1.9875,          1.8519,          2.2322,          1.7811,          1.8189,          2.7003,          0.5478,          1.0159,          1.9765,          2.0402,          0.3852,          1.1761,          1.8728,          3.1406,          5.0009,          0.9934
          92,        0.758333,          1.9875,          1.8520,          2.2322,          1.7809,          1.8188,          2.7005,          0.5479,          1.0157,          1.9765,          2.0402,          0.3853,          1.1759,          1.8728,          3.1406,          5.0009,          0.9934
          93,        0.766667,          1.9875,          1.8519,          2.2323,          1.7807,          1.8189,          2.7005,          0.5479,          1.0158,          1.9765,          2.0401,          0.3855,          1.1757,          1.8728,          3.1406,          5.0009,          0.9934
          94,        0.775000,          1.9875,          1.8519,          2.2324,          1.7805,          1.8189,          2.7004,          0.5479,          1.0156,          1.9765,          2.0402,          0.3857,          1.1755,          1.8729,          3.1406,          5.0009,          0.9934
          95,        0.783333,          1.9875,          1.8519,          2.2324,          1.7805,          1.8189,          2.7003,          0.5480,          1.0156,          1.9765,          2.0401,          0.3857,          1.1753,          1.8729,          3.1406,          5.0010,          0.9935
          96,        0.791667,          1.9875,          1.8519,          2.2325,          1.7802,          1.8189,          2.7003,          0.5480,          1.0154,          1.9766,          2.0401,          0.3859,          1.1751,          1.8729,          3.1406,          5.0009,          0.9934
          97,        0.800000,          1.9875,          1.8520,          2.2325,          1.7801,          1.8189,          2.7003,          0.5480,          1.0154,          1.9765,          2.0401,          0.3860,          1.1748,          1.8729,          3.1406,          5.0009,          0.9934
          98,        0.808333,          1.9875,          1.8519,          2.2326,          1.7798,          1.8189,          2.7005,          0.5481,          1.0154,          1.9765,          2.0401,          0.3862,          1.1746,          1.8729,          3.1406,          5.0010,          0.9935
          99,        0.816667,          1.9875,          1.8519,          2.2326,          1.7797,          1.8189,          2.7005,          0.5481,          1.0153,          1.9765,          2.0401,          0.3863,          1.1745,          1.8730,          3.1406,          5.0010,          0.9934
         100,        0.825000,          1.9875,          1.8519,          2.2327,          1.7795,          1.8190,          2.7004,          0.5481,          1.0151,          1.9765,          2.0401,          0.3864,          1.1742,          1.8730,          3.1405,          5.0009,          0.9934
         101,        0.833333,          1.9875,          1.8519,          2.2328,          1.7794,          1.8190,          2.7004,          0.5482,          1.0150,          1.9765,          2.0401,          0.3866,          1.1741,          1.8729,          3.1406,          5.0010,          0.9934
         102,        0.841667,          1.9875,          1.8519,          2.2328,          1.7791,          1.8190,          2.7003,          0.5482,          1.0150,          1.9766,          2.0401,          0.3867,          1.1739,          1.8730,          3.1406,          5.0010,          0.9935
         103,        0.850000,          1.9875,          1.8519,          2.2329,          1.7790,          1.8190,          2.7004,          0.5483,          1.0149,          1.9765,          2.0400,          0.3868,          1.1737,          1.8730,          3.1406,          5.0009,          0.9935
         104,        0.858333,          1.9875,          1.8518,          2.2329,          1.7788,          1.8190,          2.7005,          0.5483,          1.0149,          1.9765,          2.0400,          0.3869,          1.1734,          1.8730,          3.1406,          5.0009,          0.9934
         105,        0.866667,          1.9875,          1.8519,          2.2330,          1.7787,          1.8191,          2.7005,          0.5483,          1.0147,          1.9765,          2.0400,          0.3871,          1.1734,          1.8731,          3.1406,          5.0010,          0.9934
         106,        0.875000,          1.9875,          1.8518,          2.2330,          1.7784,          1.8190,          2.7004,          0.5484,          1.0146,          1.9765,          2.0400,          0.3872,          1.1731,          1.8731,          3.1406,          5.0009,          0.9934
         107,        0.883333,          1.9875,          1.8518,          2.2331,          1.7784,          1.8190,          2.7004,          0.5484,          1.0146,          1.9765,          2.0400,          0.3873,          1.1729,          1.8730,          3.1406,          5.0009,          0.9934
         108,        0.891667,          1.9875,          1.8519,          2.2331,          1.7782,          1.8191,          2.7004,          0.5485,          1.0146,          1.9766,          2.0399,          0.3874,          1.1728,          1.8730,          3.1406,          5.0009,          0.9934
         109,        0.900000,          1.9875,          1.8518,          2.2332,          1.7779,          1.8190,          2.7004,          0.5485,          1.0145,          1.9766,          2.0399,          0.3876,          1.1726,          1.8731,          3.1406,          5.0009,          0.9934
         110,        0.908333,          1.9875,          1.8519,          2.2333,          1.7779,          1.8191,          2.7005,          0.5485,          1.0143,          1.9765,          2.0399,          0.3876,          1.1724,          1.8731,          3.1406,          5.0009,          0.9934
         111,        0.916667,          1.9875,          1.8518,          2.2333,          1.7777,          1.8191,          2.7005,          0.5486,          1.0143,          1.9765,          2.0399,          0.3878,          1.1722,          1.8731,          3.1406,          5.0009,          0.9935
         112,        0.925000,          1.9875,          1.8518,          2.2334,          1.7775,          1.8191,          2.7004,          0.5486,          1.0142,          1.9766,          2.0399,          0.3879,          1.1721,          1.8731,          3.1406,          5.0010,          0.9934
         113,        0.933333,          1.9875,          1.8518,          2.2334,          1.7774,          1.8192,          2.7004,          0.5487,          1.0140,          1.9765,          2.0398,          0.3880,          1.1718,          1.8731,          3.1406,          5.0009,          0.9934
         114,        0.941667,          1.9875,          1.8518,          2.2335,          1.7772,          1.8192,          2.7004,          0.5487,          1.0140,          1.9765,          2.0398,          0.3881,          1.1717,          1.8732,          3.1406,          5.0010,          0.9934
         115,        0.950000,          1.9875,          1.8518,          2.2335,          1.7771,          1.8191,          2.7005,          0.5487,          1.0140,          1.9765,          2.0399,          0.3883,          1.1716,          1.8732,          3.1406,          5.0010,          0.9935
         116,        0.958333,          1.9875,          1.8518,          2.2336,          1.7768,          1.8192,          2.7005,          0.5488,          1.0138,          1.9765,          2.0398,          0.3883,          1.1713,          1.8732,          3.1406,          5.0009,          0.9935
         117,        0.966667,          1.9875,          1.8518,          2.2336,          1.7768,          1.8191,          2.7004,          0.5488,          1.0138,          1.9766,          2.0398,          0.3885,          1.1712,          1.8732,          3.1407,          5.0009,          0.9934
         118,        0.975000,          1.9875,          1.8518,          2.2337,          1.7766,          1.8192,          2.7005,          0.5488,          1.0137,          1.9766,          2.0398,          0.3886,          1.1711,          1.8732,          3.1406,          5.0010,          0.9934
         119,        0.983333,          1.9875,          1.8518,          2.2337,          1.7764,          1.8192,          2.7004,          0.5489,          1.0136,          1.9765,          2.0398,          0.3887,          1.1708,          1.8732,          3.1406,          5.0009,          0.9934
         120,        0.991667,          1.9876,          1.8518,          2.2337,          1.7763,          1.8192,          2.7004,          0.5489,          1.0136,          1.9766,          2.0398,          0.3888,          1.1708,          1.8732,          3.1407,          5.0010,          0.9935
         121,        1.000000,          1.9875,          1.8518,          2.2339,          1.7761,          1.8193,          2.7005,          0.5490,          1.0135,          1.9766,          2.0397,          0.3889,          1.1706,          1.8732,          3.1406,          5.0010,          0.9934
         122,        1.008333,          1.9875,          1.8517,          2.2339,          1.7760,          1.8192,          2.7005,          0.5490,          1.0134,          1.9766,          2.0397,          0.3890,          1.1703,          1.8733,          3.1406,          5.0009,          0.9934
         123,        1.016667,          1.9875,          1.8518,          2.2339,          1.7759,          1.8193,          2.7006,          0.5490,          1.0133,          1.9765,          2.0397,          0.3891,          1.1703,          1.8733,          3.1406,          5.0009,          0.9935
         124,        1.025000,          1.9875,          1.8518,          2.2340,          1.7757,          1.8192,          2.7004,          0.5490,          1.0133,          1.9765,          2.0397,          0.3892,          1.1702,          1.8733,          3.1406,          5.0010,          0.9935
         125,        1.033333,          1.9875,          1.8517,          2.2340,          1.7756,          1.8193,          2.7004,          0.5491,          1.0131,          1.9765,          2.0397,          0.3893,          1.1699,          1.8733,          3.1406,          5.0009,          0.9934
         126,        1.041667,          1.9875,          1.8518,          2.2341,          1.7754,          1.8193,          2.7004,          0.5491,          1.0131,          1.9766,          2.0397,          0.3894,          1.1698,          1.8733,          3.1406,          5.0010,          0.9934
