"VanillaC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_019.tcf]","Time (h)","Q 2 [VanillaC4_019]","Q 3 [VanillaC4_019]","Q 4 [VanillaC4_019]","Q 5 [VanillaC4_019]","Q 6 [VanillaC4_019]","Q 7 [VanillaC4_019]","Q 1 [VanillaC4_019]","Q  8 [VanillaC4_019]"
         210,        1.741667,        -79.9999,        -80.0002,        -80.0003,        -79.9999,        -79.9997,        -80.0009,        -79.9998,        -80.0013
         211,        1.750000,        -80.0001,        -80.0001,        -79.9992,        -80.0001,        -80.0003,        -80.0003,        -79.9999,        -80.0001
         212,        1.758333,        -80.0003,        -79.9999,        -80.0001,        -79.9999,        -79.9999,        -80.0001,        -80.0002,        -79.9994
         213,        1.766667,        -79.9998,        -79.9999,        -80.0002,        -79.9998,        -79.9997,        -80.0010,        -80.0002,        -79.9991
         214,        1.775000,        -79.9999,        -80.0001,        -80.0003,        -80.0003,        -80.0000,        -79.9998,        -80.0006,        -79.9993
         215,        1.783333,        -80.0000,        -80.0004,        -80.0000,        -79.9998,        -80.0000,        -79.9989,        -79.9996,        -79.9996
         216,        1.791667,        -79.9999,        -80.0001,        -80.0003,        -79.9997,        -80.0001,        -80.0009,        -80.0002,        -80.0000
         217,        1.800000,        -80.0000,        -80.0001,        -79.9995,        -80.0000,        -79.9994,        -80.0002,        -80.0004,        -79.9995
         218,        1.808333,        -80.0000,        -80.0000,        -80.0000,        -80.0000,        -80.0002,        -79.9998,        -80.0002,        -80.0000
         219,        1.816667,        -80.0003,        -80.0002,        -79.9999,        -79.9999,        -80.0000,        -80.0017,        -80.0002,        -80.0000
         220,        1.825000,        -79.9998,        -80.0000,        -80.0001,        -79.9997,        -80.0001,        -79.9993,        -80.0006,        -79.9994
         221,        1.833333,        -80.0005,        -79.9999,        -80.0002,        -79.9997,        -79.9999,        -80.0015,        -79.9997,        -80.0011
         222,        1.841667,        -80.0002,        -80.0002,        -79.9999,        -79.9995,        -79.9995,        -79.9984,        -80.0001,        -79.9294
         223,        1.850000,        -80.0004,        -80.0001,        -79.9999,        -80.0000,        -79.9997,        -80.0118,        -80.0005,        -80.2729
         224,        1.858333,        -79.9999,        -80.0001,        -80.0005,        -80.0002,        -80.0001,        -80.0539,        -79.9988,        -79.9324
         225,        1.866667,        -80.0000,        -80.0002,        -79.9999,        -80.0000,        -80.0030,        -79.9941,        -79.9992,        -79.9796
         226,        1.875000,        -80.0000,        -80.0000,        -80.0002,        -80.0000,        -80.0057,        -79.9857,        -80.0001,        -79.9710
         227,        1.883333,        -80.0001,        -79.9998,        -80.0002,        -80.0002,        -80.0036,        -79.9933,        -79.9999,        -79.9838
         228,        1.891667,        -80.0003,        -80.0002,        -79.9998,        -80.0004,        -79.9980,        -79.9908,        -79.9997,        -79.9904
         229,        1.900000,        -79.9999,        -80.0003,        -80.0002,        -80.0004,        -79.9982,        -79.9955,        -79.9998,        -79.9938
         230,        1.908333,        -80.0002,        -80.0001,        -80.0000,        -80.0004,        -79.9984,        -79.9973,        -79.9993,        -79.9945
         231,        1.916667,        -80.0005,        -80.0000,        -79.9998,        -80.0001,        -79.9980,        -79.9961,        -80.0010,        -79.9963
         232,        1.925000,        -80.0000,        -80.0000,        -80.0002,        -80.0005,        -79.9987,        -79.9986,        -79.9999,        -79.9971
         233,        1.933333,        -79.9999,        -79.9994,        -79.9998,        -80.0000,        -79.9991,        -79.9989,        -80.0001,        -79.9983
         234,        1.941667,        -79.9997,        -80.0004,        -79.9998,        -79.9999,        -79.9992,        -79.9991,        -80.0004,        -79.9986
         235,        1.950000,        -79.9997,        -79.9998,        -80.0000,        -80.0000,        -79.9997,        -79.9977,        -80.0008,        -79.9990
         236,        1.958333,        -79.9998,        -79.9998,        -79.9999,        -79.9999,        -79.9995,        -79.9998,        -79.9995,        -79.9995
         237,        1.966667,        -79.9996,        -80.0000,        -80.0003,        -80.0000,        -79.9995,        -79.9991,        -79.9995,        -79.9997
         238,        1.975000,        -79.9996,        -80.0000,        -79.9999,        -80.0002,        -80.0001,        -80.0006,        -79.9998,        -79.9984
         239,        1.983333,        -80.0003,        -80.0003,        -80.0000,        -80.0000,        -79.9997,        -80.0008,        -79.9996,        -80.0001
         240,        1.991667,        -79.9993,        -79.9996,        -80.0002,        -80.0000,        -80.0002,        -79.9988,        -79.9998,        -79.9995
         241,        2.000000,        -79.9997,        -79.9997,        -80.0003,        -79.9998,        -80.0002,        -79.9989,        -80.0000,        -80.0004
         242,        2.008333,        -80.0000,        -80.0000,        -79.9998,        -79.9997,        -80.0002,        -79.9999,        -79.9994,        -79.9998
         243,        2.016667,        -80.0002,        -80.0002,        -79.9998,        -80.0002,        -80.0002,        -80.0005,        -80.0004,        -79.9999
         244,        2.025000,        -80.0004,        -79.9999,        -79.9999,        -80.0000,        -80.0001,        -79.9998,        -80.0003,        -79.9995
         245,        2.033333,        -79.9999,        -79.9999,        -79.9999,        -80.0002,        -79.9999,        -79.9993,        -80.0005,        -79.9995
         246,        2.041667,        -79.9999,        -80.0002,        -80.0000,        -80.0000,        -80.0001,        -80.0004,        -80.0000,        -79.9996
         247,        2.050000,        -79.9997,        -80.0003,        -80.0000,        -79.9997,        -79.9997,        -80.0014,        -79.9999,        -79.9998
         248,        2.058333,        -79.9999,        -79.9997,        -80.0003,        -80.0002,        -80.0000,        -80.0018,        -80.0004,        -80.0003
         249,        2.066667,        -79.9997,        -80.0000,        -80.0002,        -79.9996,        -79.9998,        -79.9996,        -79.9999,        -79.9996
         250,        2.075000,        -79.9999,        -80.0000,        -79.9998,        -80.0001,        -80.0002,        -79.9992,        -80.0007,        -79.9996
         251,        2.083333,        -79.9999,        -80.0001,        -80.0004,        -80.0002,        -79.9998,        -79.9990,        -79.9991,        -79.9998
         252,        2.091667,        -80.0006,        -80.0002,        -79.9995,        -80.0000,        -80.0001,        -80.0002,        -79.9986,        -79.9999
         253,        2.100000,        -80.0001,        -79.9999,        -80.0005,        -80.0001,        -80.0000,        -79.9999,        -79.9998,        -80.0011
         254,        2.108333,        -79.9999,        -80.0000,        -79.9997,        -79.9998,        -80.0000,        -80.0008,        -80.0004,        -80.0006
         255,        2.116667,        -80.0002,        -79.9998,        -80.0003,        -80.0000,        -80.0000,        -79.9987,        -80.0000,        -80.0005
         256,        2.125000,        -79.9998,        -79.9998,        -79.9999,        -79.9999,        -80.0001,        -79.9992,        -79.9997,        -79.9998
         257,        2.133333,        -80.0002,        -80.0001,        -80.0003,        -79.9999,        -79.9999,        -80.0009,        -80.0002,        -80.0005
         258,        2.141667,        -79.9997,        -79.9998,        -79.9997,        -80.0001,        -80.0001,        -80.0002,        -80.0002,        -80.0009
         259,        2.150000,        -80.0001,        -80.0001,        -79.9997,        -80.0004,        -80.0000,        -79.9995,        -79.9999,        -79.9999
         260,        2.158333,        -79.9998,        -79.9997,        -80.0000,        -79.9999,        -79.9999,        -79.9995,        -79.9989,        -80.0013
         261,        2.166667,        -79.9999,        -80.0001,        -79.9998,        -80.0001,        -79.9998,        -79.9989,        -80.0007,        -79.9992
         262,        2.175000,        -80.0002,        -80.0000,        -80.0003,        -79.9999,        -80.0002,        -80.0002,        -80.0002,        -79.9990
         263,        2.183333,        -79.9999,        -80.0003,        -80.0005,        -80.0002,        -79.9998,        -79.9988,        -80.0005,        -80.0000
         264,        2.191667,        -79.9996,        -80.0003,        -80.0000,        -80.0001,        -79.9998,        -79.9995,        -79.9997,        -80.0001
         265,        2.200000,        -80.0001,        -80.0000,        -80.0001,        -80.0004,        -79.9998,        -79.9993,        -80.0011,        -80.0007
         266,        2.208333,        -79.9994,        -80.0001,        -80.0002,        -80.0002,        -80.0002,        -79.9988,        -79.9991,        -79.9996
         267,        2.216667,        -80.0003,        -79.9998,        -80.0001,        -79.9998,        -79.9996,        -80.0004,        -80.0001,        -79.9998
         268,        2.225000,        -79.9997,        -80.0002,        -80.0000,        -79.9999,        -79.9998,        -79.9990,        -79.9995,        -80.0003
         269,        2.233333,        -80.0000,        -80.0000,        -80.0002,        -80.0003,        -79.9999,        -79.9990,        -79.9995,        -80.0005
         270,        2.241667,        -80.0000,        -80.0006,        -79.9998,        -79.9998,        -79.9998,        -79.9998,        -80.0006,        -79.9998
         271,        2.250000,        -79.9991,        -79.9999,        -79.9997,        -79.9998,        -80.0001,        -80.0003,        -80.0003,        -80.0004
         272,        2.258333,        -79.9999,        -80.0002,        -80.0001,        -80.0002,        -79.9999,        -79.9982,        -80.0007,        -80.0005
         273,        2.266667,        -80.0001,        -80.0002,        -79.9999,        -80.0002,        -80.0001,        -79.9996,        -80.0000,        -79.9994
         274,        2.275000,        -80.0002,        -79.9995,        -80.0001,        -80.0006,        -79.9998,        -79.9992,        -79.9998,        -79.9992
         275,        2.283333,        -79.9999,        -79.9999,        -80.0003,        -80.0000,        -80.0004,        -79.9994,        -79.9998,        -80.0004
         276,        2.291667,        -80.0007,        -80.0003,        -80.0000,        -80.0002,        -80.0002,        -80.0002,        -80.0001,        -80.0004
         277,        2.300000,        -80.0000,        -79.9997,        -80.0002,        -80.0001,        -80.0001,        -80.0002,        -80.0002,        -79.9995
         278,        2.308333,        -79.9999,        -79.9997,        -79.9999,        -79.9998,        -80.0000,        -80.0017,        -80.0001,        -79.9996
         279,        2.316667,        -79.9997,        -80.0003,        -79.9996,        -79.9996,        -80.0003,        -79.9987,        -80.0001,        -80.0011
         280,        2.325000,        -79.9992,        -79.9998,        -80.0001,        -80.0002,        -79.9999,        -79.9995,        -80.0007,        -80.0003
         281,        2.333333,        -79.9998,        -80.0000,        -79.9998,        -80.0001,        -80.0001,        -80.0004,        -79.9998,        -80.0000
         282,        2.341667,        -79.9998,        -79.9999,        -80.0003,        -79.9993,        -79.9996,        -80.0002,        -79.9997,        -79.9990
         283,        2.350000,        -80.0002,        -79.9999,        -80.0001,        -79.9999,        -80.0002,        -79.9984,        -80.0000,        -80.0002
         284,        2.358333,        -80.0002,        -80.0003,        -79.9997,        -80.0000,        -79.9999,        -79.9991,        -79.9994,        -80.0002
         285,        2.366667,        -80.0003,        -79.9999,        -79.9998,        -80.0000,        -79.9999,        -80.0011,        -79.9999,        -80.0004
         286,        2.375000,        -80.0005,        -80.0000,        -79.9996,        -80.0000,        -80.0001,        -79.9984,        -80.0001,        -79.9992
         287,        2.383333,        -80.0003,        -80.0004,        -79.9999,        -79.9999,        -80.0000,        -79.9996,        -80.0002,        -79.9996
         288,        2.391667,        -79.9996,        -79.9998,        -80.0002,        -80.0002,        -80.0001,        -80.0001,        -80.0003,        -80.0001
         289,        2.400000,        -79.9998,        -79.9997,        -80.0004,        -80.0003,        -80.0004,        -79.9998,        -80.0000,        -79.9999
         290,        2.408333,        -80.0002,        -79.9997,        -79.9999,        -79.9992,        -80.0003,        -79.9997,        -80.0003,        -80.0008
         291,        2.416667,        -80.0001,        -79.9999,        -79.9998,        -79.9999,        -80.0004,        -80.0005,        -80.0003,        -79.9995
         292,        2.425000,        -79.9998,        -80.0000,        -79.9999,        -79.9996,        -80.0000,        -79.9995,        -79.9998,        -80.0001
         293,        2.433333,        -80.0001,        -79.9999,        -80.0004,        -79.9998,        -80.0002,        -79.9973,        -80.0003,        -79.9990
         294,        2.441667,        -80.0000,        -80.0004,        -80.0003,        -79.9996,        -79.9992,        -80.0012,        -80.0001,        -79.9838
         295,        2.450000,        -80.0003,        -80.0002,        -80.0002,        -80.0001,        -79.9999,        -79.9978,        -79.9999,        -80.0006
         296,        2.458333,        -80.0000,        -80.0002,        -79.9993,        -79.9998,        -80.0001,        -79.9854,        -80.0000,        -79.9877
         297,        2.466667,        -79.9998,        -80.0002,        -80.0002,        -79.9999,        -80.0024,        -79.9968,        -80.0005,        -79.9916
         298,        2.475000,        -79.9997,        -80.0004,        -79.9999,        -80.0000,        -80.0014,        -79.9940,        -79.9995,        -79.9933
         299,        2.483333,        -80.0002,        -80.0004,        -79.9999,        -80.0003,        -79.9993,        -79.9972,        -79.9992,        -79.9961
         300,        2.491667,        -80.0001,        -80.0000,        -80.0002,        -80.0001,        -79.9996,        -79.9987,        -79.9999,        -79.9977
         301,        2.500000,        -80.0003,        -80.0001,        -79.9996,        -80.0001,        -79.9989,        -79.9996,        -80.0013,        -79.9988
         302,        2.508333,        -80.0003,        -79.9999,        -79.9997,        -80.0000,        -79.9995,        -79.9989,        -80.0004,        -79.9994
         303,        2.516667,        -80.0000,        -79.9999,        -79.9996,        -80.0001,        -79.9996,        -79.9989,        -79.9999,        -80.0001
         304,        2.525000,        -80.0000,        -79.9996,        -80.0001,        -80.0001,        -79.9996,        -79.9990,        -80.0004,        -79.9988
         305,        2.533333,        -80.0001,        -79.9999,        -80.0000,        -80.0002,        -79.9998,        -79.9997,        -79.9998,        -79.9992
         306,        2.541667,        -80.0000,        -80.0002,        -79.9995,        -79.9997,        -80.0002,        -80.0007,        -80.0001,        -79.9995
         307,        2.550000,        -80.0003,        -80.0000,        -80.0003,        -79.9998,        -80.0000,        -80.0015,        -79.9992,        -79.9995
         308,        2.558333,        -80.0004,        -79.9998,        -79.9997,        -79.9998,        -79.9999,        -79.9991,        -79.9999,        -79.9992
         309,        2.566667,        -79.9998,        -79.9999,        -80.0000,        -79.9999,        -79.9995,        -80.0016,        -79.9992,        -80.0001
         310,        2.575000,        -80.0001,        -79.9998,        -80.0004,        -80.0001,        -79.9999,        -79.9996,        -80.0001,        -79.9997
         311,        2.583333,        -79.9996,        -80.0000,        -80.0000,        -79.9997,        -80.0003,        -80.0005,        -80.0002,        -79.9996
         312,        2.591667,        -79.9998,        -80.0002,        -80.0002,        -80.0003,        -80.0001,        -79.9992,        -79.9993,        -79.9997
         313,        2.600000,        -80.0003,        -79.9998,        -80.0002,        -80.0001,        -80.0003,        -79.9982,        -80.0012,        -79.9996
         314,        2.608333,        -80.0000,        -80.0005,        -79.9996,        -80.0002,        -79.9999,        -79.9989,        -80.0009,        -79.9993
         315,        2.616667,        -80.0003,        -80.0000,        -79.9998,        -80.0000,        -79.9999,        -79.9989,        -80.0005,        -79.9992
         316,        2.625000,        -79.9998,        -79.9999,        -80.0001,        -79.9999,        -80.0005,        -79.9992,        -80.0004,        -80.0006
         317,        2.633333,        -80.0002,        -79.9996,        -80.0003,        -79.9998,        -79.9999,        -80.0007,        -79.9999,        -79.9990
         318,        2.641667,        -79.9994,        -79.9996,        -79.9995,        -79.9998,        -80.0000,        -80.0006,        -79.9997,        -80.0002
         319,        2.650000,        -79.9993,        -79.9999,        -80.0001,        -79.9995,        -80.0002,        -80.0004,        -79.9991,        -80.0009
         320,        2.658333,        -80.0003,        -80.0001,        -80.0005,        -79.9999,        -79.9999,        -79.9994,        -79.9991,        -79.9998
         321,        2.666667,        -80.0007,        -80.0001,        -79.9998,        -79.9999,        -80.0002,        -80.0001,        -79.9997,        -79.9999
         322,        2.675000,        -80.0000,        -80.0000,        -79.9998,        -79.9998,        -80.0000,        -79.9994,        -80.0008,        -79.9998
         323,        2.683333,        -80.0000,        -80.0002,        -80.0002,        -80.0001,        -80.0000,        -80.0008,        -80.0011,        -80.0008
         324,        2.691667,        -79.9996,        -80.0003,        -79.9993,        -80.0001,        -79.9998,        -80.0004,        -80.0003,        -79.9995
         325,        2.700000,        -80.0000,        -79.9997,        -80.0000,        -80.0004,        -79.9999,        -79.9998,        -79.9993,        -79.9994
         326,        2.708333,        -79.9999,        -80.0003,        -80.0002,        -79.9996,        -80.0004,        -79.9992,        -79.9994,        -80.0001
         327,        2.716667,        -79.9998,        -80.0000,        -79.9999,        -79.9999,        -80.0000,        -79.9998,        -80.0005,        -80.0008
         328,        2.725000,        -79.9994,        -80.0002,        -79.9998,        -80.0001,        -80.0004,        -79.9995,        -80.0002,        -79.9990
         329,        2.733333,        -79.9999,        -80.0001,        -80.0003,        -79.9996,        -79.9997,        -80.0000,        -80.0005,        -79.9993
         330,        2.741667,        -79.9996,        -79.9999,        -79.9999,        -80.0003,        -79.9998,        -79.9979,        -80.0003,        -80.0001
         331,        2.750000,        -80.0003,        -80.0004,        -80.0003,        -80.0004,        -80.0005,        -80.0002,        -79.9996,        -79.9999
         332,        2.758333,        -79.9998,        -79.9999,        -80.0005,        -80.0000,        -80.0005,        -79.9990,        -79.9998,        -80.0007
         333,        2.766667,        -80.0001,        -80.0004,        -79.9996,        -80.0000,        -80.0001,        -79.9984,        -80.0006,        -80.0002
         334,        2.775000,        -79.9999,        -79.9998,        -79.9997,        -79.9998,        -79.9997,        -79.9995,        -80.0003,        -80.0006
         335,        2.783333,        -80.0005,        -79.9998,        -79.9998,        -80.0000,        -79.9997,        -79.9996,        -79.9993,        -79.9991
         336,        2.791667,        -80.0002,        -80.0005,        -79.9999,        -80.0002,        -79.9999,        -80.0004,        -80.0002,        -80.0004
         337,        2.800000,        -80.0001,        -79.9997,        -80.0003,        -79.9998,        -80.0001,        -80.0000,        -80.0000,        -79.9995
         338,        2.808333,        -80.0003,        -80.0002,        -80.0000,        -80.0000,        -80.0000,        -79.9993,        -79.9999,        -80.0004
         339,        2.816667,        -79.9995,        -80.0000,        -79.9999,        -80.0002,        -79.9998,        -80.0006,        -80.0002,        -80.0002
         340,        2.825000,        -80.0000,        -80.0000,        -80.0003,        -80.0002,        -80.0001,        -80.0010,        -80.0008,        -80.0006
         341,        2.833333,        -79.9996,        -79.9998,        -80.0002,        -79.9996,        -80.0002,        -79.9995,        -79.9987,        -79.9999
         342,        2.841667,        -80.0000,        -80.0002,        -79.9995,        -79.9998,        -80.0003,        -80.0014,        -79.9993,        -79.9997
         343,        2.850000,        -80.0001,        -80.0000,        -80.0000,        -79.9996,        -79.9997,        -80.0023,        -79.9999,        -79.9993
         344,        2.858333,        -80.0002,        -79.9998,        -79.9998,        -79.9998,        -80.0000,        -79.9997,        -80.0000,        -80.0010
         345,        2.866667,        -80.0001,        -80.0000,        -79.9996,        -79.9998,        -80.0003,        -79.9994,        -79.9997,        -80.0005
         346,        2.875000,        -79.9996,        -80.0003,        -80.0001,        -80.0005,        -80.0000,        -80.0009,        -80.0009,        -79.9992
         347,        2.883333,        -80.0002,        -80.0003,        -79.9999,        -80.0000,        -79.9999,        -79.9984,        -80.0004,        -80.0006
         348,        2.891667,        -79.9997,        -80.0003,        -80.0003,        -80.0001,        -80.0000,        -80.0015,        -80.0000,        -79.9996
         349,        2.900000,        -80.0000,        -79.9997,        -80.0000,        -80.0000,        -79.9997,        -80.0001,        -79.9999,        -79.9994
         350,        2.908333,        -79.9998,        -79.9999,        -79.9997,        -79.9998,        -79.9999,        -80.0022,        -80.0006,        -79.9994
         351,        2.916667,        -80.0003,        -80.0002,        -79.9996,        -80.0000,        -79.9999,        -79.9998,        -80.0004,        -79.9998
         352,        2.925000,        -80.0000,        -79.9997,        -80.0002,        -80.0004,        -79.9997,        -79.9995,        -80.0014,        -80.0008
         353,        2.933333,        -79.9997,        -79.9998,        -79.9996,        -80.0004,        -80.0002,        -79.9999,        -80.0008,        -80.0009
         354,        2.941667,        -80.0000,        -80.0002,        -80.0001,        -79.9997,        -80.0000,        -80.0006,        -79.9999,        -80.0000
         355,        2.950000,        -80.0002,        -79.9996,        -79.9997,        -80.0000,        -80.0000,        -79.9995,        -80.0001,        -80.0009
         356,        2.958333,        -79.9999,        -79.9998,        -79.9998,        -80.0000,        -80.0001,        -79.9991,        -79.9998,        -79.9992
         357,        2.966667,        -80.0000,        -80.0001,        -80.0001,        -80.0000,        -80.0004,        -80.0003,        -79.9996,        -79.9999
         358,        2.975000,        -80.0002,        -80.0004,        -80.0005,        -79.9998,        -80.0003,        -79.9997,        -79.9994,        -79.9999
         359,        2.983333,        -79.9999,        -79.9999,        -79.9999,        -80.0000,        -79.9999,        -80.0000,        -79.9996,        -80.0007
         360,        2.991667,        -79.9999,        -80.0002,        -79.9993,        -80.0002,        -80.0005,        -79.9991,        -79.9999,        -79.9998
         361,        3.000000,        -80.0005,        -80.0004,        -80.0004,        -80.0002,        -79.9994,        -79.9994,        -79.9992,        -79.9995
         362,        3.008333,        -80.0004,        -80.0000,        -79.9996,        -79.9998,        -80.0001,        -79.9990,        -79.9997,        -79.9996
         363,        3.016667,        -80.0002,        -79.9999,        -79.9997,        -79.9999,        -80.0002,        -80.0000,        -80.0004,        -80.0003
         364,        3.025000,        -80.0002,        -79.9999,        -79.9998,        -79.9998,        -80.0007,        -79.9997,        -80.0004,        -79.9999
         365,        3.033333,        -79.9997,        -80.0001,        -79.9998,        -79.9996,        -80.0001,        -80.0002,        -80.0004,        -80.0006
         366,        3.041667,        -80.0002,        -79.9998,        -79.9999,        -80.0002,        -79.9999,        -79.9965,        -79.9995,        -80.0027
         367,        3.050000,        -79.9997,        -80.0001,        -80.0001,        -80.0001,        -80.0000,        -80.0012,        -79.9994,        -79.9367
         368,        3.058333,        -80.0001,        -80.0002,        -79.9998,        -80.0002,        -79.9997,        -80.0429,        -79.9987,        -79.9854
         369,        3.066667,        -79.9999,        -79.9998,        -80.0000,        -80.0001,        -79.9999,        -79.9974,        -79.9991,        -79.9780
         370,        3.075000,        -80.0000,        -80.0001,        -80.0002,        -80.0003,        -80.0020,        -80.0008,        -80.0003,        -79.9845
         371,        3.083333,        -80.0004,        -80.0000,        -80.0002,        -79.9995,        -80.0037,        -79.9895,        -80.0000,        -79.9909
         372,        3.091667,        -80.0003,        -80.0001,        -79.9999,        -79.9994,        -79.9991,        -79.9945,        -80.0001,        -79.9952
         373,        3.100000,        -79.9997,        -80.0002,        -80.0001,        -80.0004,        -79.9990,        -79.9960,        -80.0011,        -79.9964
         374,        3.108333,        -80.0000,        -80.0001,        -79.9998,        -80.0006,        -79.9990,        -79.9954,        -79.9993,        -79.9977
         375,        3.116667,        -80.0006,        -79.9997,        -80.0005,        -80.0005,        -79.9992,        -79.9980,        -79.9993,        -79.9982
         376,        3.125000,        -80.0003,        -80.0000,        -80.0001,        -79.9996,        -79.9990,        -80.0005,        -80.0002,        -79.9990
         377,        3.133333,        -80.0002,        -79.9998,        -79.9996,        -80.0004,        -79.9992,        -79.9982,        -80.0004,        -79.9995
         378,        3.141667,        -79.9997,        -80.0000,        -79.9996,        -80.0002,        -79.9997,        -79.9995,        -80.0004,        -79.9989
         379,        3.150000,        -80.0000,        -80.0000,        -80.0001,        -79.9998,        -79.9997,        -80.0008,        -80.0004,        -79.9996
         380,        3.158333,        -79.9999,        -80.0000,        -79.9999,        -80.0003,        -79.9997,        -80.0010,        -80.0001,        -79.9998
         381,        3.166667,        -79.9999,        -80.0004,        -80.0004,        -80.0000,        -80.0000,        -80.0007,        -79.9996,        -80.0000
         382,        3.175000,        -79.9998,        -80.0001,        -80.0000,        -80.0000,        -79.9997,        -80.0004,        -79.9994,        -79.9999
         383,        3.183333,        -80.0001,        -80.0004,        -79.9997,        -79.9998,        -79.9997,        -79.9999,        -79.9995,        -80.0001
         384,        3.191667,        -80.0003,        -80.0001,        -79.9998,        -79.9997,        -79.9999,        -80.0012,        -80.0007,        -80.0001
         385,        3.200000,        -80.0000,        -79.9999,        -79.9999,        -79.9996,        -79.9999,        -80.0000,        -79.9999,        -80.0000
         386,        3.208333,        -79.9999,        -80.0004,        -80.0001,        -80.0001,        -79.9999,        -80.0001,        -79.9994,        -80.0001
         387,        3.216667,        -80.0003,        -79.9999,        -79.9999,        -80.0000,        -80.0002,        -79.9988,        -80.0007,        -80.0000
         388,        3.225000,        -79.9996,        -80.0003,        -79.9998,        -79.9998,        -80.0004,        -79.9998,        -80.0000,        -79.9997
         389,        3.233333,        -79.9997,        -80.0003,        -79.9999,        -80.0000,        -80.0001,        -80.0002,        -79.9993,        -79.9990
         390,        3.241667,        -80.0002,        -80.0003,        -80.0003,        -79.9999,        -79.9999,        -79.9999,        -80.0001,        -80.0000
         391,        3.250000,        -79.9998,        -80.0002,        -79.9997,        -80.0003,        -80.0000,        -80.0005,        -80.0005,        -80.0008
         392,        3.258333,        -79.9995,        -80.0007,        -79.9999,        -80.0000,        -79.9996,        -80.0006,        -79.9995,        -80.0004
         393,        3.266667,        -80.0004,        -80.0003,        -80.0003,        -79.9997,        -80.0003,        -79.9987,        -80.0006,        -80.0003
         394,        3.275000,        -79.9997,        -79.9995,        -80.0002,        -79.9998,        -80.0002,        -80.0005,        -79.9999,        -79.9996
         395,        3.283333,        -79.9998,        -80.0003,        -80.0001,        -80.0003,        -80.0002,        -79.9989,        -80.0005,        -79.9986
         396,        3.291667,        -79.9996,        -80.0001,        -80.0000,        -79.9997,        -79.9999,        -79.9984,        -79.9999,        -80.0001
         397,        3.300000,        -79.9995,        -79.9999,        -79.9996,        -80.0002,        -79.9998,        -79.9993,        -79.9999,        -80.0009
         398,        3.308333,        -80.0003,        -80.0002,        -80.0000,        -79.9997,        -80.0003,        -80.0003,        -80.0010,        -79.9997
         399,        3.316667,        -80.0000,        -79.9998,        -80.0000,        -80.0000,        -79.9999,        -80.0008,        -79.9997,        -80.0008
         400,        3.325000,        -80.0000,        -80.0002,        -79.9995,        -80.0004,        -80.0001,        -79.9975,        -80.0003,        -79.9998
         401,        3.333333,        -79.9998,        -80.0001,        -80.0000,        -79.9996,        -79.9998,        -80.0002,        -80.0014,        -79.9993
         402,        3.341667,        -79.9994,        -79.9998,        -80.0006,        -79.9998,        -79.9997,        -79.9986,        -79.9995,        -79.9995
         403,        3.350000,        -80.0002,        -79.9998,        -80.0001,        -79.9999,        -80.0000,        -79.9986,        -79.9982,        -80.0001
         404,        3.358333,        -79.9997,        -80.0002,        -80.0001,        -80.0003,        -79.9995,        -79.9974,        -80.0006,        -79.9996
         405,        3.366667,        -80.0002,        -79.9998,        -80.0004,        -79.9998,        -80.0000,        -79.9997,        -80.0009,        -79.9994
         406,        3.375000,        -79.9999,        -80.0000,        -79.9997,        -80.0001,        -79.9998,        -80.0016,        -80.0008,        -80.0004
         407,        3.383333,        -79.9999,        -80.0001,        -80.0003,        -80.0003,        -80.0001,        -79.9996,        -80.0005,        -79.9995
         408,        3.391667,        -79.9995,        -80.0001,        -80.0000,        -80.0002,        -80.0001,        -79.9998,        -79.9996,        -80.0006
         409,        3.400000,        -80.0004,        -80.0000,        -79.9999,        -80.0002,        -79.9997,        -79.9989,        -79.9999,        -80.0002
         410,        3.408333,        -79.9999,        -79.9999,        -80.0001,        -80.0001,        -79.9999,        -80.0002,        -79.9994,        -80.0005
         411,        3.416667,        -80.0003,        -80.0001,        -79.9999,        -79.9998,        -79.9994,        -79.9991,        -79.9999,        -80.0000
         412,        3.425000,        -80.0002,        -80.0000,        -79.9998,        -79.9999,        -80.0001,        -79.9986,        -79.9995,        -79.9998
         413,        3.433333,        -80.0003,        -80.0001,        -80.0001,        -79.9997,        -79.9998,        -80.0003,        -79.9994,        -79.9993
         414,        3.441667,        -80.0000,        -80.0000,        -80.0000,        -79.9995,        -80.0000,        -80.0006,        -79.9992,        -80.0005
         415,        3.450000,        -79.9997,        -79.9998,        -79.9997,        -79.9991,        -79.9999,        -80.0000,        -80.0000,        -80.0000
         416,        3.458333,        -80.0000,        -79.9997,        -79.9999,        -79.9999,        -80.0004,        -79.9997,        -80.0002,        -79.9987
         417,        3.466667,        -79.9994,        -79.9999,        -79.9998,        -80.0000,        -79.9996,        -80.0004,        -79.9996,        -79.9995
         418,        3.475000,        -80.0002,        -79.9999,        -79.9999,        -80.0001,        -80.0000,        -80.0012,        -79.9994,        -79.9997
         419,        3.483333,        -80.0003,        -80.0004,        -80.0000,        -80.0000,        -79.9998,        -79.9974,        -79.9998,        -80.0004
         420,        3.491667,        -80.0002,        -80.0000,        -80.0002,        -79.9999,        -80.0004,        -80.0008,        -79.9993,        -80.0000
         421,        3.500000,        -80.0007,        -80.0004,        -80.0001,        -79.9996,        -80.0000,        -79.9992,        -80.0007,        -79.9996
