"OutphaseC4_012","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_012.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\012\OutphaseC4_012_POMM.csv","Maximum (Extracted from Time Series)",          1.2366,          0.0000,          2.2555,          0.6168,          0.8110,          0.0821,          0.2783,          0.7050,          1.0855,          1.3838,          0.2601,          0.7585,          0.6470,          2.0566,          2.9354,          0.9021,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Maximum",          5.2917,          0.0000,          0.0750,          0.1833,          3.1000,          0.3667,          0.2000,          4.0417,          1.3000,          0.3833,          0.3250,          3.9667,          0.8250,          0.8583,          2.5167,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -15.0343,        -15.0206,        -15.0078,        -15.0091,        -15.0025,        -15.0031,        -15.5344,        -15.0010
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.6167,          3.2083,          4.2833,          4.9167,          4.7083,          5.2917,          0.6000,          3.3583
