"VanillaC4_020","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_020.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\results\020\VanillaC4_020_POMM.csv","Maximum (Extracted from Time Series)",          3.4523,          2.4451,          2.9381,          2.7144,          2.7598,          2.1243,          2.0775,          2.0745,          2.0999,          2.1233,          1.9559,          2.1036,          2.2925,          2.2699,          2.1754,          3.2212,          0.0000,          0.0000,          0.0000,          0.0000,          0.0010,          0.0016,          0.0000,          0.0027
"","Time of Maximum",          0.0083,          0.0167,          0.0167,          0.0250,          0.0250,          0.0417,          0.0583,          0.1917,          3.5833,          3.5750,          0.6083,          0.6000,          1.1833,          1.7750,          3.5417,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0417,          0.0250,          0.0000,          0.0167
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -90.0010,        -90.0006,        -90.0009,        -90.0012,        -90.0177,        -90.3236,        -90.0010,        -90.5734
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0583,          2.9833,          0.6500,          3.6000,          0.6167,          1.1833,          3.9167,          3.5500
