"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11303.81    ,     0.000
         4.000,       71581,         0,         8, 0.2086490    ,  3.997569    ,  3.123289    ,  1271831.    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1296000.    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24171.81    ,  24171.73    ,-0.8529878E-01,  35475.54    ,    -0.000
         4.500,       80553,         0,         9, 0.2054346    ,  4.495805    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.3069878E-02,-0.3906250E-02,-0.6976128E-02,  35475.53    ,    -0.000
         5.000,       89498,         0,        10, 0.2022192    ,  4.994295    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.4191399E-02, 0.3906250E-02,-0.2851486E-03,  35475.54    ,    -0.000
         5.500,       98426,         0,        11, 0.1990206    ,  5.498289    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.4289627E-02,-0.1171875E-01,-0.7429123E-02,  35475.52    ,    -0.000
         6.000,      107323,         0,        12, 0.1958049    ,  5.995887    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  162000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.3931904E-01,-0.4687500E-01,-0.7555962E-02,  35475.48    ,    -0.000
         6.000,      107324,         0,        12, 0.1958093    ,  5.995887    ,  0.000000    ,  11.27812    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11.27815    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.3623962E-04,-0.2343750E-01,-0.2347374E-01,  35475.45    ,    -0.104
