"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\011\sfe_25.tcf]","Time (h)","V 1 [sfe_25]","V 2 [sfe_25]","V 3 [sfe_25]","V 4 [sfe_25]","V 5 [sfe_25]","V 6 [sfe_25]"
          67,        1.100000,          1.6986,          2.1178,          0.1700,          2.3797,          2.0554,          2.4857
          68,        1.116667,          1.6986,          2.1177,          0.1700,          2.3797,          2.0554,          2.4857
          69,        1.133333,          1.6987,          2.1178,          0.1701,          2.3798,          2.0554,          2.4857
          70,        1.150000,          1.6987,          2.1176,          0.1701,          2.3797,          2.0553,          2.4857
          71,        1.166667,          1.6987,          2.1178,          0.1701,          2.3799,          2.0554,          2.4857
          72,        1.183333,          1.6986,          2.1177,          0.1701,          2.3796,          2.0554,          2.4857
          73,        1.200000,          1.6986,          2.1176,          0.1701,          2.3797,          2.0553,          2.4856
          74,        1.216667,          1.6986,          2.1177,          0.1700,          2.3797,          2.0554,          2.4856
          75,        1.233333,          1.6987,          2.1177,          0.1701,          2.3799,          2.0554,          2.4857
          76,        1.250000,          1.6987,          2.1178,          0.1701,          2.3797,          2.0553,          2.4857
          77,        1.266667,          1.6986,          2.1177,          0.1700,          2.3798,          2.0553,          2.4856
          78,        1.283333,          1.6986,          2.1176,          0.1701,          2.3798,          2.0554,          2.4857
          79,        1.300000,          1.6986,          2.1177,          0.1701,          2.3797,          2.0553,          2.4857
          80,        1.316667,          1.6986,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
          81,        1.333333,          1.6987,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
          82,        1.350000,          1.6986,          2.1177,          0.1701,          2.3798,          2.0554,          2.4857
          83,        1.366667,          1.6987,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
          84,        1.383333,          1.6986,          2.1176,          0.1701,          2.3796,          2.0554,          2.4857
          85,        1.400000,          1.6987,          2.1177,          0.1702,          2.3797,          2.0554,          2.4857
          86,        1.416667,          1.6986,          2.1177,          0.1700,          2.3798,          2.0553,          2.4857
          87,        1.433333,          1.6987,          2.1177,          0.1701,          2.3798,          2.0554,          2.4857
          88,        1.450000,          1.6987,          2.1178,          0.1701,          2.3798,          2.0554,          2.4857
          89,        1.466667,          1.6986,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
          90,        1.483333,          1.6986,          2.1178,          0.1701,          2.3798,          2.0554,          2.4856
          91,        1.500000,          1.6987,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
          92,        1.516667,          1.6986,          2.1177,          0.1701,          2.3798,          2.0554,          2.4858
          93,        1.533333,          1.6986,          2.1177,          0.1701,          2.3798,          2.0554,          2.4857
          94,        1.550000,          1.6987,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
          95,        1.566667,          1.6986,          2.1177,          0.1700,          2.3797,          2.0554,          2.4857
          96,        1.583333,          1.6986,          2.1177,          0.1701,          2.3798,          2.0553,          2.4857
          97,        1.600000,          1.6987,          2.1177,          0.1701,          2.3798,          2.0554,          2.4857
          98,        1.616667,          1.6986,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
          99,        1.633333,          1.6987,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
         100,        1.650000,          1.6986,          2.1176,          0.1701,          2.3797,          2.0553,          2.4857
         101,        1.666667,          1.6986,          2.1176,          0.1701,          2.3798,          2.0554,          2.4856
         102,        1.683333,          1.6986,          2.1178,          0.1701,          2.3798,          2.0554,          2.4857
         103,        1.700000,          1.6986,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
         104,        1.716667,          1.6987,          2.1177,          0.1701,          2.3797,          2.0554,          2.4856
         105,        1.733333,          1.6986,          2.1177,          0.1701,          2.3798,          2.0553,          2.4857
         106,        1.750000,          1.6987,          2.1177,          0.1701,          2.3798,          2.0553,          2.4857
         107,        1.766667,          1.6987,          2.1178,          0.1701,          2.3799,          2.0553,          2.4856
         108,        1.783333,          1.6986,          2.1176,          0.1700,          2.3797,          2.0554,          2.4857
         109,        1.800000,          1.6987,          2.1177,          0.1701,          2.3798,          2.0554,          2.4857
         110,        1.816667,          1.6987,          2.1177,          0.1700,          2.3797,          2.0554,          2.4857
         111,        1.833333,          1.6986,          2.1178,          0.1701,          2.3797,          2.0554,          2.4857
         112,        1.850000,          1.6986,          2.1177,          0.1701,          2.3797,          2.0553,          2.4857
         113,        1.866667,          1.6987,          2.1176,          0.1701,          2.3797,          2.0554,          2.4857
         114,        1.883333,          1.6986,          2.1177,          0.1701,          2.3798,          2.0554,          2.4857
         115,        1.900000,          1.6987,          2.1177,          0.1700,          2.3798,          2.0554,          2.4857
         116,        1.916667,          1.6986,          2.1178,          0.1701,          2.3797,          2.0554,          2.4857
         117,        1.933333,          1.6985,          2.1177,          0.1701,          2.3799,          2.0554,          2.4857
         118,        1.950000,          1.6986,          2.1178,          0.1701,          2.3798,          2.0554,          2.4857
         119,        1.966667,          1.6986,          2.1178,          0.1701,          2.3796,          2.0553,          2.4856
         120,        1.983333,          1.6987,          2.1177,          0.1701,          2.3797,          2.0554,          2.4857
         121,        2.000000,          1.6988,          2.1178,          0.1700,          2.3799,          2.0554,          2.4857

