"InphaseC4_016 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_016.tcf]","Time (h)","Q 2 [InphaseC4_016]","Q 3 [InphaseC4_016]","Q 4 [InphaseC4_016]","Q 5 [InphaseC4_016]","Q 6 [InphaseC4_016]","Q 7 [InphaseC4_016]","Q 1 [InphaseC4_016]","Q  8 [InphaseC4_016]"
          38,        0.308333,        -50.0006,        -49.9997,        -49.9992,        -50.0002,        -50.0001,        -49.9998,        -50.0000,        -49.9995
          39,        0.316667,        -50.0007,        -49.9999,        -49.9998,        -49.9998,        -50.0003,        -50.0000,        -49.9999,        -50.0002
          40,        0.325000,        -49.9998,        -50.0000,        -50.0002,        -50.0000,        -50.0004,        -49.9992,        -49.9998,        -49.9992
          41,        0.333333,        -50.0002,        -50.0000,        -49.9999,        -50.0004,        -49.9994,        -50.0003,        -50.0003,        -50.0001
          42,        0.341667,        -49.9994,        -49.9998,        -49.9996,        -50.0001,        -50.0000,        -49.9998,        -50.0000,        -49.9999
          43,        0.350000,        -49.9992,        -50.0000,        -49.9993,        -50.0000,        -50.0005,        -50.0000,        -49.9993,        -49.9996
          44,        0.358333,        -50.0003,        -50.0000,        -50.0005,        -50.0001,        -50.0000,        -49.9999,        -50.0000,        -50.0000
          45,        0.366667,        -49.9998,        -50.0000,        -50.0004,        -50.0001,        -49.9996,        -50.0000,        -49.9994,        -50.0005
          46,        0.375000,        -50.0006,        -49.9999,        -49.9998,        -50.0001,        -50.0002,        -50.0001,        -50.0002,        -49.9998
          47,        0.383333,        -49.9998,        -50.0004,        -49.9997,        -50.0001,        -50.0003,        -50.0001,        -49.9998,        -50.0002
          48,        0.391667,        -49.9999,        -50.0001,        -49.9995,        -50.0001,        -50.0004,        -49.9998,        -50.0002,        -50.0013
          49,        0.400000,        -50.0004,        -50.0002,        -50.0002,        -50.0000,        -49.9999,        -49.9998,        -50.0002,        -50.0004
          50,        0.408333,        -50.0007,        -50.0000,        -50.0008,        -49.9995,        -50.0001,        -50.0002,        -50.0008,        -50.0004
          51,        0.416667,        -50.0003,        -50.0004,        -49.9997,        -49.9999,        -49.9997,        -49.9994,        -50.0003,        -49.9997
          52,        0.425000,        -50.0002,        -49.9999,        -49.9996,        -49.9997,        -50.0000,        -49.9996,        -50.0000,        -49.9996
          53,        0.433333,        -50.0001,        -50.0003,        -50.0006,        -50.0002,        -50.0001,        -50.0002,        -49.9998,        -50.0001
          54,        0.441667,        -50.0000,        -50.0001,        -50.0000,        -49.9995,        -50.0001,        -49.9997,        -49.9997,        -49.9999
          55,        0.450000,        -49.9996,        -50.0004,        -50.0001,        -50.0003,        -50.0000,        -49.9998,        -50.0002,        -49.9999
          56,        0.458333,        -49.9994,        -50.0002,        -50.0000,        -50.0001,        -49.9994,        -50.0003,        -49.9998,        -49.9993
          57,        0.466667,        -50.0001,        -50.0001,        -50.0007,        -50.0003,        -49.9996,        -49.9998,        -49.9996,        -49.9997
          58,        0.475000,        -50.0000,        -49.9998,        -49.9995,        -50.0003,        -49.9998,        -50.0006,        -50.0001,        -50.0004
          59,        0.483333,        -49.9997,        -49.9993,        -50.0004,        -50.0002,        -50.0010,        -49.9998,        -49.9998,        -49.9994
          60,        0.491667,        -50.0003,        -49.9994,        -50.0002,        -50.0003,        -49.9994,        -50.0002,        -50.0003,        -50.0003
          61,        0.500000,        -50.0003,        -50.0000,        -50.0002,        -49.9997,        -50.0002,        -50.0004,        -49.9999,        -49.9999
          62,        0.508333,        -50.0005,        -49.9999,        -50.0000,        -49.9996,        -50.0004,        -50.0000,        -49.9995,        -49.9999
          63,        0.516667,        -50.0004,        -49.9999,        -49.9998,        -50.0002,        -49.9993,        -49.9997,        -49.9998,        -50.0002
          64,        0.525000,        -50.0002,        -50.0000,        -49.9995,        -50.0002,        -49.9998,        -50.0007,        -49.9999,        -50.0000
          65,        0.533333,        -50.0002,        -50.0003,        -50.0000,        -49.9998,        -50.0000,        -49.9994,        -49.9994,        -50.0010
          66,        0.541667,        -50.0006,        -50.0000,        -50.0005,        -49.9996,        -49.9995,        -49.9995,        -49.9998,        -50.0004
          67,        0.550000,        -50.0002,        -50.0000,        -49.9997,        -50.0004,        -49.9995,        -50.0001,        -50.0005,        -49.9997
          68,        0.558333,        -49.9993,        -49.9997,        -50.0002,        -50.0000,        -50.0004,        -50.0000,        -49.9999,        -50.0010
          69,        0.566667,        -50.0000,        -50.0001,        -50.0000,        -49.9998,        -50.0001,        -49.9999,        -49.9999,        -49.9996
          70,        0.575000,        -49.9997,        -50.0007,        -49.9995,        -49.9998,        -49.9996,        -49.9997,        -49.9999,        -50.0002
          71,        0.583333,        -49.9999,        -50.0000,        -50.0000,        -50.0003,        -50.0000,        -50.0002,        -50.0001,        -50.0001
          72,        0.591667,        -49.9997,        -50.0001,        -49.9995,        -50.0004,        -50.0005,        -50.0000,        -50.0001,        -50.0004
          73,        0.600000,        -50.0002,        -50.0003,        -50.0001,        -49.9996,        -49.9996,        -50.0002,        -50.0002,        -50.0004
          74,        0.608333,        -50.0004,        -49.9998,        -49.9997,        -49.9999,        -50.0003,        -50.0000,        -50.0001,        -49.9995
          75,        0.616667,        -49.9998,        -49.9998,        -49.9996,        -50.0002,        -49.9999,        -50.0000,        -50.0000,        -50.0000
          76,        0.625000,        -49.9997,        -49.9998,        -49.9999,        -50.0002,        -50.0001,        -50.0001,        -49.9998,        -50.0005
          77,        0.633333,        -49.9998,        -49.9997,        -50.0005,        -49.9996,        -49.9998,        -49.9996,        -49.9999,        -50.0005
          78,        0.641667,        -49.9998,        -49.9999,        -49.9996,        -50.0000,        -50.0005,        -49.9999,        -50.0003,        -49.9996
          79,        0.650000,        -50.0007,        -49.9999,        -49.9999,        -49.9996,        -49.9994,        -50.0002,        -50.0003,        -50.0001
          80,        0.658333,        -50.0004,        -50.0002,        -49.9996,        -50.0003,        -49.9999,        -49.9994,        -49.9991,        -49.9997
          81,        0.666667,        -49.9999,        -50.0000,        -49.9997,        -50.0003,        -50.0002,        -50.0002,        -50.0002,        -50.0003
          82,        0.675000,        -50.0002,        -49.9999,        -49.9996,        -49.9997,        -50.0003,        -50.0006,        -50.0002,        -50.0000
          83,        0.683333,        -50.0006,        -50.0000,        -49.9994,        -50.0003,        -50.0006,        -50.0004,        -50.0002,        -50.0001
          84,        0.691667,        -50.0000,        -50.0002,        -50.0001,        -50.0002,        -49.9996,        -50.0007,        -50.0003,        -49.9998
          85,        0.700000,        -50.0001,        -50.0005,        -50.0000,        -50.0002,        -49.9997,        -49.9998,        -50.0002,        -49.9995
          86,        0.708333,        -50.0003,        -49.9998,        -50.0002,        -49.9996,        -49.9999,        -49.9999,        -50.0002,        -49.9996
          87,        0.716667,        -50.0000,        -50.0000,        -50.0002,        -49.9999,        -49.9998,        -50.0001,        -50.0001,        -49.9995
          88,        0.725000,        -49.9999,        -50.0000,        -49.9996,        -50.0005,        -50.0001,        -49.9999,        -50.0000,        -50.0001
          89,        0.733333,        -50.0001,        -50.0001,        -50.0001,        -50.0001,        -49.9997,        -49.9999,        -50.0004,        -50.0004
          90,        0.741667,        -50.0002,        -50.0005,        -50.0003,        -49.9998,        -50.0000,        -50.0005,        -50.0002,        -50.0002
          91,        0.750000,        -50.0000,        -50.0001,        -49.9998,        -49.9998,        -49.9997,        -50.0004,        -49.9995,        -50.0001
          92,        0.758333,        -50.0006,        -50.0004,        -49.9996,        -50.0007,        -49.9993,        -50.0002,        -49.9999,        -50.0001
          93,        0.766667,        -50.0000,        -50.0002,        -50.0007,        -50.0000,        -49.9996,        -50.0000,        -49.9994,        -50.0002
          94,        0.775000,        -50.0001,        -49.9997,        -49.9997,        -49.9997,        -49.9996,        -49.9989,        -50.0005,        -49.9998
          95,        0.783333,        -50.0001,        -49.9999,        -50.0006,        -49.9997,        -49.9996,        -50.0004,        -49.9999,        -50.0002
          96,        0.791667,        -49.9997,        -50.0002,        -49.9999,        -49.9996,        -49.9998,        -49.9999,        -50.0003,        -49.9995
          97,        0.800000,        -49.9999,        -49.9999,        -50.0000,        -50.0002,        -50.0002,        -49.9998,        -50.0005,        -50.0002
          98,        0.808333,        -49.9997,        -49.9995,        -50.0006,        -50.0003,        -50.0002,        -50.0000,        -49.9998,        -49.9999
          99,        0.816667,        -50.0000,        -50.0001,        -49.9993,        -49.9997,        -50.0002,        -50.0001,        -50.0000,        -50.0003
         100,        0.825000,        -49.9994,        -49.9998,        -50.0000,        -49.9998,        -50.0002,        -50.0001,        -49.9997,        -49.9997
         101,        0.833333,        -50.0003,        -49.9996,        -49.9996,        -50.0001,        -50.0001,        -49.9995,        -50.0000,        -50.0000
         102,        0.841667,        -49.9994,        -50.0003,        -50.0007,        -49.9999,        -50.0004,        -49.9995,        -49.9998,        -50.0014
         103,        0.850000,        -50.0008,        -50.0001,        -49.9997,        -49.9993,        -50.0007,        -50.0000,        -49.9999,        -49.9995
         104,        0.858333,        -50.0001,        -50.0000,        -50.0010,        -49.9998,        -49.9997,        -50.0000,        -49.9997,        -49.9994
         105,        0.866667,        -49.9988,        -50.0002,        -49.9994,        -49.9997,        -49.9997,        -49.9999,        -50.0001,        -49.9997
         106,        0.875000,        -49.9999,        -49.9997,        -49.9997,        -50.0001,        -50.0003,        -49.9999,        -50.0006,        -49.9993
         107,        0.883333,        -50.0004,        -49.9999,        -50.0004,        -49.9998,        -49.9997,        -49.9999,        -49.9999,        -49.9990
         108,        0.891667,        -50.0003,        -50.0000,        -50.0001,        -49.9999,        -50.0004,        -50.0002,        -49.9997,        -49.9999
         109,        0.900000,        -49.9995,        -49.9997,        -50.0005,        -50.0000,        -50.0001,        -49.9997,        -50.0001,        -50.0002
         110,        0.908333,        -49.9999,        -49.9997,        -49.9998,        -50.0002,        -49.9993,        -49.9999,        -50.0002,        -49.9992
         111,        0.916667,        -49.9998,        -49.9995,        -49.9999,        -49.9995,        -50.0004,        -49.9999,        -50.0002,        -49.9998
         112,        0.925000,        -49.9993,        -49.9995,        -50.0001,        -50.0006,        -49.9997,        -50.0002,        -49.9998,        -50.0000
         113,        0.933333,        -49.9998,        -49.9999,        -50.0003,        -50.0005,        -49.9999,        -50.0004,        -50.0001,        -50.0000
         114,        0.941667,        -50.0005,        -49.9998,        -50.0003,        -49.9991,        -49.9993,        -50.0004,        -49.9996,        -49.9996
         115,        0.950000,        -49.9999,        -49.9997,        -49.9990,        -49.9994,        -50.0007,        -50.0000,        -50.0001,        -50.0002
         116,        0.958333,        -50.0004,        -49.9994,        -50.0007,        -50.0001,        -50.0003,        -50.0000,        -50.0000,        -50.0000
         117,        0.966667,        -50.0002,        -50.0000,        -50.0003,        -50.0003,        -50.0001,        -50.0002,        -49.9995,        -49.9999
         118,        0.975000,        -50.0001,        -50.0002,        -49.9996,        -50.0000,        -50.0002,        -50.0005,        -50.0001,        -49.9998
         119,        0.983333,        -49.9997,        -50.0002,        -50.0001,        -50.0003,        -50.0001,        -50.0000,        -49.9999,        -49.9998
         120,        0.991667,        -49.9998,        -50.0001,        -50.0001,        -49.9994,        -50.0003,        -50.0003,        -49.9999,        -50.0001
         121,        1.000000,        -49.9995,        -49.9997,        -50.0002,        -49.9995,        -50.0003,        -49.9997,        -50.0001,        -50.0004
         122,        1.008333,        -50.0001,        -50.0006,        -50.0001,        -49.9998,        -49.9995,        -50.0002,        -49.9998,        -49.9997
         123,        1.016667,        -50.0006,        -50.0001,        -50.0002,        -50.0001,        -49.9999,        -50.0006,        -50.0001,        -49.9994
         124,        1.025000,        -50.0002,        -50.0000,        -50.0002,        -49.9994,        -49.9996,        -50.0005,        -50.0002,        -50.0000
         125,        1.033333,        -49.9996,        -50.0000,        -50.0000,        -50.0001,        -50.0001,        -50.0004,        -50.0005,        -49.9995
         126,        1.041667,        -49.9998,        -50.0003,        -49.9997,        -49.9999,        -49.9994,        -50.0000,        -50.0000,        -50.0000
         127,        1.050000,        -50.0002,        -50.0006,        -50.0005,        -50.0001,        -50.0007,        -50.0001,        -50.0001,        -49.9998
         128,        1.058333,        -49.9999,        -49.9999,        -49.9995,        -49.9997,        -50.0000,        -50.0000,        -49.9999,        -49.9999
         129,        1.066667,        -50.0000,        -50.0000,        -49.9998,        -50.0004,        -50.0004,        -50.0000,        -50.0000,        -50.0000
         130,        1.075000,        -49.9998,        -49.9998,        -49.9995,        -49.9993,        -50.0001,        -50.0002,        -50.0004,        -50.0006
         131,        1.083333,        -49.9998,        -50.0003,        -50.0013,        -50.0003,        -50.0002,        -50.0005,        -49.9995,        -50.0003
         132,        1.091667,        -49.9999,        -49.9996,        -49.9993,        -50.0005,        -49.9986,        -50.0001,        -49.9994,        -49.9997
         133,        1.100000,        -50.0000,        -50.0002,        -50.0004,        -49.9994,        -49.9992,        -50.0000,        -49.9996,        -49.9998
         134,        1.108333,        -49.9996,        -49.9998,        -50.0003,        -50.0005,        -49.9997,        -50.0003,        -49.9997,        -49.9997
         135,        1.116667,        -50.0004,        -50.0002,        -49.9999,        -50.0002,        -49.9996,        -49.9997,        -50.0001,        -50.0005
         136,        1.125000,        -50.0003,        -49.9997,        -49.9999,        -50.0012,        -50.0001,        -49.9998,        -50.0001,        -49.9998
         137,        1.133333,        -49.9999,        -49.9998,        -50.0004,        -50.0001,        -50.0002,        -49.9995,        -50.0003,        -49.9997
         138,        1.141667,        -49.9998,        -49.9995,        -50.0001,        -49.9994,        -50.0000,        -49.9999,        -49.9999,        -50.0001
         139,        1.150000,        -49.9998,        -49.9997,        -49.9993,        -50.0002,        -49.9997,        -49.9995,        -49.9998,        -50.0004
         140,        1.158333,        -50.0001,        -49.9992,        -50.0001,        -50.0000,        -49.9998,        -50.0000,        -49.9997,        -49.9991
         141,        1.166667,        -50.0007,        -50.0000,        -50.0003,        -49.9999,        -50.0003,        -49.9999,        -50.0000,        -50.0001
         142,        1.175000,        -50.0000,        -49.9998,        -50.0008,        -49.9999,        -50.0002,        -50.0001,        -50.0001,        -49.9994
         143,        1.183333,        -50.0002,        -49.9998,        -50.0006,        -50.0002,        -49.9999,        -49.9999,        -50.0000,        -50.0005
         144,        1.191667,        -50.0001,        -49.9998,        -49.9996,        -50.0003,        -49.9997,        -50.0001,        -50.0001,        -49.9996
         145,        1.200000,        -50.0001,        -50.0000,        -50.0006,        -50.0001,        -49.9993,        -50.0006,        -50.0005,        -49.9999
         146,        1.208333,        -50.0000,        -49.9997,        -50.0004,        -49.9999,        -49.9997,        -49.9999,        -49.9996,        -49.9999
         147,        1.216667,        -50.0004,        -50.0004,        -50.0008,        -50.0005,        -50.0004,        -50.0002,        -49.9996,        -49.9999
         148,        1.225000,        -49.9999,        -49.9999,        -49.9996,        -49.9994,        -50.0006,        -49.9993,        -50.0001,        -49.9996
         149,        1.233333,        -49.9997,        -49.9998,        -49.9998,        -49.9997,        -49.9999,        -50.0005,        -50.0004,        -49.9997
         150,        1.241667,        -50.0002,        -49.9999,        -50.0001,        -49.9995,        -50.0005,        -49.9999,        -49.9998,        -49.9998
         151,        1.250000,        -50.0004,        -50.0004,        -49.9999,        -49.9996,        -50.0001,        -49.9999,        -50.0003,        -50.0006
         152,        1.258333,        -49.9999,        -49.9997,        -49.9995,        -50.0002,        -50.0005,        -50.0003,        -50.0002,        -49.9997
         153,        1.266667,        -50.0003,        -50.0001,        -50.0001,        -50.0001,        -49.9994,        -49.9996,        -50.0003,        -49.9990
         154,        1.275000,        -49.9999,        -49.9997,        -49.9999,        -50.0003,        -50.0003,        -50.0007,        -50.0001,        -50.0002
         155,        1.283333,        -50.0000,        -50.0003,        -49.9995,        -50.0004,        -50.0001,        -50.0005,        -50.0001,        -49.9999
         156,        1.291667,        -50.0000,        -49.9996,        -50.0001,        -49.9997,        -49.9996,        -50.0001,        -50.0000,        -49.9999
         157,        1.300000,        -49.9993,        -50.0002,        -49.9998,        -50.0001,        -50.0005,        -50.0004,        -50.0001,        -50.0007
         158,        1.308333,        -50.0006,        -49.9999,        -49.9994,        -49.9999,        -49.9997,        -50.0001,        -50.0002,        -49.9998
         159,        1.316667,        -50.0002,        -50.0000,        -50.0002,        -50.0000,        -49.9997,        -50.0000,        -50.0000,        -49.9994
         160,        1.325000,        -50.0004,        -50.0001,        -50.0005,        -49.9993,        -49.9998,        -49.9998,        -49.9995,        -49.9999
         161,        1.333333,        -50.0000,        -49.9998,        -50.0002,        -49.9997,        -49.9996,        -49.9992,        -50.0002,        -50.0002
         162,        1.341667,        -49.9994,        -50.0000,        -49.9996,        -49.9996,        -49.9999,        -50.0001,        -49.9998,        -50.0005
         163,        1.350000,        -50.0004,        -50.0000,        -49.9999,        -49.9999,        -49.9993,        -49.9999,        -49.9997,        -49.9997
         164,        1.358333,        -50.0003,        -50.0000,        -50.0000,        -49.9991,        -50.0008,        -50.0003,        -50.0001,        -49.9996
         165,        1.366667,        -50.0001,        -50.0000,        -50.0000,        -50.0000,        -50.0002,        -49.9997,        -50.0004,        -50.0000
         166,        1.375000,        -50.0004,        -49.9997,        -49.9999,        -50.0002,        -49.9998,        -50.0002,        -49.9999,        -50.0004
         167,        1.383333,        -50.0002,        -50.0000,        -50.0003,        -49.9995,        -50.0002,        -49.9998,        -49.9999,        -49.9998
         168,        1.391667,        -50.0002,        -50.0001,        -50.0003,        -50.0006,        -50.0004,        -50.0006,        -49.9997,        -49.9993
         169,        1.400000,        -50.0001,        -50.0000,        -50.0003,        -50.0000,        -50.0005,        -50.0003,        -49.9999,        -50.0000
         170,        1.408333,        -50.0003,        -50.0001,        -50.0005,        -50.0002,        -49.9996,        -50.0001,        -50.0003,        -49.9996
         171,        1.416667,        -50.0001,        -49.9999,        -50.0001,        -50.0001,        -50.0000,        -50.0004,        -50.0003,        -49.9999
         172,        1.425000,        -50.0005,        -49.9998,        -50.0001,        -50.0002,        -49.9998,        -50.0000,        -49.9996,        -50.0004
         173,        1.433333,        -50.0001,        -49.9999,        -49.9996,        -50.0000,        -50.0001,        -49.9995,        -49.9997,        -49.9995
         174,        1.441667,        -50.0001,        -49.9998,        -50.0011,        -50.0003,        -50.0001,        -49.9993,        -50.0003,        -50.0005
         175,        1.450000,        -50.0006,        -49.9998,        -50.0004,        -50.0000,        -50.0000,        -50.0001,        -50.0000,        -50.0002
         176,        1.458333,        -49.9999,        -50.0000,        -50.0001,        -49.9999,        -49.9999,        -50.0001,        -50.0002,        -50.0001
         177,        1.466667,        -50.0005,        -49.9997,        -50.0001,        -50.0001,        -49.9995,        -50.0001,        -49.9998,        -50.0000
         178,        1.475000,        -50.0005,        -50.0002,        -49.9999,        -49.9998,        -49.9999,        -49.9998,        -49.9997,        -49.9998
         179,        1.483333,        -50.0002,        -49.9997,        -50.0001,        -50.0000,        -50.0003,        -50.0000,        -49.9997,        -50.0005
         180,        1.491667,        -50.0002,        -49.9996,        -49.9997,        -50.0000,        -50.0000,        -49.9997,        -50.0002,        -50.0007
         181,        1.500000,        -49.9996,        -50.0000,        -49.9997,        -49.9998,        -50.0010,        -50.0003,        -49.9997,        -49.9998
         182,        1.508333,        -49.9998,        -50.0000,        -50.0003,        -49.9997,        -49.9999,        -50.0006,        -49.9996,        -49.9999
         183,        1.516667,        -49.9997,        -49.9998,        -50.0000,        -49.9999,        -50.0002,        -49.9999,        -49.9995,        -49.9998
         184,        1.525000,        -50.0001,        -50.0000,        -50.0002,        -50.0001,        -49.9995,        -49.9997,        -50.0000,        -49.9991
         185,        1.533333,        -49.9997,        -49.9999,        -49.9998,        -49.9998,        -49.9997,        -49.9997,        -49.9995,        -50.0002
         186,        1.541667,        -50.0007,        -49.9997,        -50.0004,        -50.0008,        -50.0004,        -50.0002,        -49.9997,        -49.9994
         187,        1.550000,        -50.0001,        -50.0001,        -50.0003,        -50.0005,        -49.9989,        -50.0000,        -50.0004,        -49.9997
         188,        1.558333,        -50.0008,        -50.0000,        -49.9999,        -50.0001,        -50.0002,        -50.0001,        -50.0000,        -49.9993
         189,        1.566667,        -49.9995,        -49.9996,        -50.0002,        -50.0007,        -49.9999,        -50.0005,        -50.0002,        -49.9998
         190,        1.575000,        -50.0006,        -49.9997,        -50.0000,        -50.0000,        -49.9994,        -50.0003,        -49.9999,        -50.0013
         191,        1.583333,        -49.9999,        -50.0004,        -50.0003,        -49.9999,        -50.0008,        -49.9998,        -50.0005,        -50.0002
         192,        1.591667,        -49.9994,        -50.0004,        -49.9994,        -49.9999,        -49.9995,        -50.0001,        -49.9997,        -49.9991
         193,        1.600000,        -49.9994,        -49.9999,        -49.9993,        -50.0003,        -50.0005,        -49.9996,        -49.9991,        -50.0000
         194,        1.608333,        -50.0001,        -50.0003,        -49.9996,        -50.0000,        -49.9998,        -49.9999,        -49.9999,        -50.0003
         195,        1.616667,        -50.0000,        -50.0001,        -50.0005,        -50.0007,        -50.0006,        -50.0000,        -50.0002,        -50.0000
         196,        1.625000,        -50.0000,        -49.9999,        -50.0005,        -49.9999,        -49.9994,        -50.0002,        -50.0000,        -50.0003
         197,        1.633333,        -49.9999,        -50.0001,        -49.9997,        -49.9995,        -49.9993,        -49.9997,        -50.0002,        -50.0005
         198,        1.641667,        -49.9999,        -49.9998,        -50.0008,        -49.9997,        -50.0000,        -49.9998,        -50.0001,        -49.9997
         199,        1.650000,        -50.0000,        -49.9996,        -49.9996,        -50.0004,        -49.9993,        -50.0003,        -50.0004,        -49.9998
         200,        1.658333,        -50.0007,        -50.0006,        -49.9995,        -50.0001,        -49.9996,        -49.9998,        -50.0001,        -50.0006
         201,        1.666667,        -50.0001,        -50.0003,        -49.9994,        -50.0002,        -49.9998,        -49.9998,        -50.0007,        -50.0005
         202,        1.675000,        -49.9996,        -50.0002,        -50.0003,        -50.0000,        -50.0003,        -49.9999,        -50.0002,        -50.0004
         203,        1.683333,        -49.9999,        -50.0001,        -50.0000,        -49.9997,        -50.0001,        -50.0000,        -49.9997,        -50.0005
         204,        1.691667,        -49.9999,        -50.0002,        -50.0002,        -50.0000,        -50.0008,        -50.0002,        -49.9997,        -49.9999
         205,        1.700000,        -50.0002,        -49.9999,        -50.0001,        -49.9997,        -49.9996,        -50.0000,        -49.9999,        -49.9997
         206,        1.708333,        -50.0004,        -50.0002,        -50.0004,        -49.9998,        -49.9998,        -50.0000,        -50.0005,        -49.9998
         207,        1.716667,        -50.0005,        -49.9998,        -49.9992,        -49.9992,        -49.9995,        -49.9999,        -49.9998,        -49.9999
         208,        1.725000,        -50.0002,        -50.0001,        -50.0001,        -50.0006,        -50.0001,        -49.9996,        -49.9997,        -49.9994
         209,        1.733333,        -50.0000,        -50.0006,        -49.9997,        -50.0000,        -49.9998,        -49.9999,        -50.0002,        -49.9998
