"OutphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_012.tcf]","Time (h)","Q 2 [OutphaseC4_012]","Q 3 [OutphaseC4_012]","Q 4 [OutphaseC4_012]","Q 5 [OutphaseC4_012]","Q 6 [OutphaseC4_012]","Q 7 [OutphaseC4_012]","Q 1 [OutphaseC4_012]","Q  8 [OutphaseC4_012]"
          17,        0.133333,        -14.7243,         -8.5456,         -3.1014,         -0.8550,          0.0000,          0.0000,        -14.8146,          0.0000
          18,        0.141667,        -14.8170,         -9.2185,         -4.3131,         -2.6857,          0.0000,          0.0000,        -14.9179,          0.0000
          19,        0.150000,        -14.8786,         -9.8397,         -5.5179,         -3.9109,          0.0000,          0.0000,        -14.9027,          0.0000
          20,        0.158333,        -14.9044,        -10.4908,         -6.6625,         -4.4937,          0.0000,          0.0000,        -15.0120,          0.0000
          21,        0.166667,        -14.9443,        -11.0380,         -7.7278,         -5.2391,          0.0000,          0.0000,        -14.9002,          0.0000
          22,        0.175000,        -14.9490,        -11.5891,         -8.7003,         -5.8672,          0.0000,          0.0000,        -15.0136,          0.0000
          23,        0.183333,        -14.9657,        -12.0201,         -9.5693,         -6.3948,          0.0000,          0.0000,        -14.9804,          0.0000
          24,        0.191667,        -14.9790,        -12.4714,        -10.3316,         -6.9125,          0.0000,          0.0000,        -14.9619,          0.0000
          25,        0.200000,        -14.9910,        -12.8181,        -11.0079,         -7.2977,          0.0000,          0.0000,        -15.0189,          0.0000
          26,        0.208333,        -14.9996,        -13.1175,        -11.5904,         -7.7059,          0.0000,          0.0000,        -14.9478,          0.0000
          27,        0.216667,        -14.9948,        -13.4261,        -12.0950,         -8.1025,          0.0000,          0.0000,        -15.0428,          0.0000
          28,        0.225000,        -14.9818,        -13.6234,        -12.5377,         -8.5228,          0.0000,          0.0000,        -14.9613,          0.0000
          29,        0.233333,        -14.9891,        -13.8694,        -12.8985,         -8.9512,         -0.7825,          0.0000,        -15.0116,          0.0000
          30,        0.241667,        -15.0033,        -14.0225,        -13.2321,         -9.4574,         -1.7656,          0.0000,        -15.0200,          0.0000
          31,        0.250000,        -15.0044,        -14.1650,        -13.4888,         -9.9257,         -2.8196,          0.0000,        -14.9645,          0.0000
          32,        0.258333,        -15.0109,        -14.3086,        -13.7300,        -10.4145,         -3.9241,          0.0000,        -15.0258,          0.0000
          33,        0.266667,        -14.9840,        -14.3877,        -13.9213,        -10.8924,         -5.0280,          0.0000,        -14.9938,          0.0000
          34,        0.275000,        -14.9994,        -14.5143,        -14.0887,        -11.3340,         -6.1013,          0.0000,        -15.0197,          0.0000
          35,        0.283333,        -14.9986,        -14.5777,        -14.2367,        -11.7642,         -7.1205,         -0.1249,        -14.9735,          0.0000
          36,        0.291667,        -15.0031,        -14.6371,        -14.3468,        -12.1424,         -8.0626,         -0.3575,        -14.9743,          0.0000
          37,        0.300000,        -15.0042,        -14.7062,        -14.4561,        -12.5255,         -8.9218,         -0.6757,        -15.0188,          0.0000
          38,        0.308333,        -14.9906,        -14.7386,        -14.5360,        -12.8308,         -9.6992,         -0.9686,        -15.0258,          0.0000
          39,        0.316667,        -15.0089,        -14.7953,        -14.6092,        -13.1213,        -10.3958,         -1.3374,        -14.9843,          0.0000
          40,        0.325000,        -15.0010,        -14.8116,        -14.6730,        -13.3725,        -11.0128,         -1.7346,        -14.9376,          0.0000
          41,        0.333333,        -15.0009,        -14.8414,        -14.7206,        -13.5893,        -11.5532,         -2.2061,        -14.9699,          0.0000
          42,        0.341667,        -14.9885,        -14.8761,        -14.7678,        -13.7910,        -12.0279,         -2.8225,        -15.0034,          0.0000
          43,        0.350000,        -14.9966,        -14.8995,        -14.8036,        -13.9574,        -12.4413,         -3.5056,        -15.0138,         -0.7568
          44,        0.358333,        -15.0077,        -14.9132,        -14.8358,        -14.1122,        -12.8067,         -4.3478,        -14.9749,         -1.6931
          45,        0.366667,        -15.0112,        -14.9124,        -14.8596,        -14.2336,        -13.0546,         -5.2204,        -14.9366,         -2.7044
          46,        0.375000,        -14.9986,        -14.9333,        -14.8829,        -14.3475,        -13.2122,         -6.1031,        -15.0177,         -3.7698
          47,        0.383333,        -14.9831,        -14.9406,        -14.8995,        -14.4349,        -13.3900,         -6.9896,        -14.9957,         -4.8432
          48,        0.391667,        -15.0005,        -14.9707,        -14.9162,        -14.5217,        -13.5698,         -7.8446,        -15.0207,         -5.9019
          49,        0.400000,        -14.9955,        -14.9545,        -14.9316,        -14.5892,        -13.7342,         -8.6508,        -15.0031,         -6.9017
          50,        0.408333,        -15.0060,        -14.9641,        -14.9377,        -14.6438,        -13.8824,         -9.3846,        -15.0194,         -7.8420
          51,        0.416667,        -14.9921,        -14.9757,        -14.9533,        -14.7077,        -14.0271,        -10.0669,        -15.1271,         -8.6980
          52,        0.425000,        -14.9900,        -14.9677,        -14.9543,        -14.7407,        -14.1439,        -10.6845,        -15.0924,         -9.4811
          53,        0.433333,        -15.0012,        -14.9950,        -14.9650,        -14.7857,        -14.2565,        -11.2351,        -15.0752,        -10.1842
          54,        0.441667,        -14.9875,        -14.9690,        -14.9705,        -14.8167,        -14.3486,        -11.7336,        -15.0715,        -10.8107
          55,        0.450000,        -14.9949,        -14.9924,        -14.9712,        -14.8356,        -14.4400,        -12.1548,        -15.0868,        -11.3638
          56,        0.458333,        -14.9889,        -14.9907,        -14.9828,        -14.8734,        -14.5160,        -12.5429,        -15.2119,        -11.8483
          57,        0.466667,        -14.9992,        -14.9819,        -14.9785,        -14.8784,        -14.5771,        -12.8766,        -15.1951,        -12.2777
          58,        0.475000,        -15.0044,        -14.9980,        -14.9859,        -14.9073,        -14.6394,        -13.1653,        -15.1836,        -12.6498
          59,        0.483333,        -14.9952,        -14.9857,        -14.9871,        -14.9182,        -14.6875,        -13.4213,        -15.0592,        -12.9764
          60,        0.491667,        -14.9835,        -14.9934,        -14.9868,        -14.9277,        -14.7332,        -13.6377,        -15.0610,        -13.2572
          61,        0.500000,        -14.9867,        -14.9991,        -14.9915,        -14.9419,        -14.7701,        -13.8343,        -15.0914,        -13.5018
          62,        0.508333,        -14.9990,        -14.9929,        -14.9923,        -14.9475,        -14.8024,        -13.9946,        -15.1473,        -13.7126
          63,        0.516667,        -15.0156,        -14.9976,        -14.9922,        -14.9560,        -14.8321,        -14.1385,        -15.1867,        -13.8944
          64,        0.525000,        -15.0138,        -15.0023,        -14.9956,        -14.9653,        -14.8557,        -14.2633,        -15.0067,        -14.0520
          65,        0.533333,        -14.9879,        -14.9810,        -14.9925,        -14.9674,        -14.8757,        -14.3659,        -14.8780,        -14.1873
          66,        0.541667,        -14.9806,        -14.9998,        -14.9932,        -14.9733,        -14.8953,        -14.4568,        -14.9983,        -14.3029
          67,        0.550000,        -14.9865,        -14.9993,        -14.9984,        -14.9800,        -14.9081,        -14.5358,        -15.0475,        -14.4038
          68,        0.558333,        -15.0170,        -15.0093,        -14.9958,        -14.9742,        -14.9218,        -14.6011,        -15.0711,        -14.4878
          69,        0.566667,        -15.0198,        -15.0065,        -15.0005,        -14.9870,        -14.9354,        -14.6590,        -15.0042,        -14.5622
          70,        0.575000,        -15.0009,        -14.9764,        -14.9945,        -14.9825,        -14.9423,        -14.7076,        -14.8287,        -14.6257
          71,        0.583333,        -14.9801,        -14.9931,        -14.9941,        -14.9884,        -14.9520,        -14.7486,        -15.0775,        -14.6788
          72,        0.591667,        -14.9748,        -14.9965,        -14.9980,        -14.9924,        -14.9566,        -14.7887,        -15.1240,        -14.7259
          73,        0.600000,        -15.0137,        -15.0168,        -14.9976,        -14.9861,        -14.9643,        -14.8152,        -14.9554,        -14.7645
          74,        0.608333,        -15.0127,        -15.0047,        -15.0022,        -14.9949,        -14.9694,        -14.8447,        -15.0284,        -14.7998
          75,        0.616667,        -14.9957,        -14.9834,        -14.9959,        -14.9899,        -14.9722,        -14.8656,        -14.8801,        -14.8284
          76,        0.625000,        -14.9763,        -14.9892,        -14.9962,        -14.9976,        -14.9785,        -14.8852,        -15.1053,        -14.8533
          77,        0.633333,        -14.9774,        -14.9938,        -14.9944,        -14.9925,        -14.9792,        -14.9031,        -15.3136,        -14.8748
          78,        0.641667,        -15.0149,        -15.0223,        -15.0003,        -14.9939,        -14.9841,        -14.9152,        -15.1077,        -14.8922
          79,        0.650000,        -15.0142,        -14.9965,        -15.0013,        -14.9952,        -14.9842,        -14.9292,        -14.9374,        -14.9083
          80,        0.658333,        -14.9969,        -14.9937,        -14.9958,        -14.9910,        -14.9876,        -14.9376,        -14.8878,        -14.9208
          81,        0.666667,        -14.9717,        -14.9807,        -14.9981,        -15.0043,        -14.9887,        -14.9478,        -14.9893,        -14.9322
          82,        0.675000,        -14.9797,        -14.9930,        -14.9918,        -14.9909,        -14.9891,        -14.9537,        -15.2338,        -14.9417
          83,        0.683333,        -15.0097,        -15.0232,        -15.0023,        -15.0015,        -14.9927,        -14.9614,        -15.4034,        -14.9497
          84,        0.691667,        -15.0231,        -14.9966,        -14.9995,        -14.9927,        -14.9902,        -14.9673,        -14.8495,        -14.9578
          85,        0.700000,        -15.0137,        -15.0016,        -14.9970,        -14.9950,        -14.9951,        -14.9692,        -14.9404,        -14.9626
          86,        0.708333,        -14.9684,        -14.9737,        -14.9979,        -15.0034,        -14.9926,        -14.9777,        -14.8484,        -14.9688
          87,        0.716667,        -14.9766,        -14.9925,        -14.9907,        -14.9916,        -14.9940,        -14.9757,        -15.1129,        -14.9721
          88,        0.725000,        -14.9975,        -15.0175,        -15.0016,        -15.0034,        -14.9961,        -14.9818,        -15.3850,        -14.9763
          89,        0.733333,        -15.0262,        -15.0029,        -14.9980,        -14.9902,        -14.9932,        -14.9822,        -14.9548,        -14.9797
          90,        0.741667,        -15.0284,        -15.0062,        -14.9977,        -14.9963,        -14.9978,        -14.9846,        -14.8724,        -14.9813
          91,        0.750000,        -14.9754,        -14.9681,        -14.9974,        -15.0004,        -14.9939,        -14.9890,        -14.7816,        -14.9850
          92,        0.758333,        -14.9721,        -14.9849,        -14.9905,        -14.9935,        -14.9960,        -14.9859,        -15.0913,        -14.9855
          93,        0.766667,        -14.9863,        -15.0108,        -14.9997,        -15.0023,        -14.9965,        -14.9924,        -15.2589,        -14.9878
          94,        0.775000,        -15.0204,        -15.0058,        -14.9960,        -14.9901,        -14.9944,        -14.9901,        -15.1995,        -14.9893
          95,        0.783333,        -15.0300,        -15.0108,        -14.9984,        -14.9978,        -14.9980,        -14.9907,        -14.7328,        -14.9897
          96,        0.791667,        -14.9877,        -14.9719,        -14.9967,        -14.9988,        -14.9940,        -14.9945,        -14.8631,        -14.9920
          97,        0.800000,        -14.9659,        -14.9814,        -14.9911,        -14.9933,        -14.9961,        -14.9899,        -15.0767,        -14.9915
          98,        0.808333,        -14.9814,        -15.0024,        -14.9971,        -15.0001,        -14.9961,        -14.9942,        -15.2853,        -14.9931
          99,        0.816667,        -15.0139,        -15.0042,        -14.9944,        -14.9902,        -14.9941,        -14.9924,        -15.2180,        -14.9930
         100,        0.825000,        -15.0281,        -15.0116,        -14.9967,        -14.9967,        -14.9969,        -14.9935,        -14.7554,        -14.9934
         101,        0.833333,        -14.9959,        -14.9793,        -14.9961,        -14.9956,        -14.9941,        -14.9954,        -14.9531,        -14.9943
         102,        0.841667,        -14.9669,        -14.9776,        -14.9918,        -14.9928,        -14.9958,        -14.9924,        -15.0444,        -14.9935
         103,        0.850000,        -14.9806,        -14.9946,        -14.9961,        -15.0007,        -14.9950,        -14.9959,        -15.4239,        -14.9943
         104,        0.858333,        -15.0085,        -14.9994,        -14.9932,        -14.9920,        -14.9940,        -14.9930,        -15.1522,        -14.9942
         105,        0.866667,        -15.0290,        -15.0116,        -14.9946,        -14.9952,        -14.9958,        -14.9948,        -14.9369,        -14.9941
         106,        0.875000,        -14.9982,        -14.9873,        -14.9949,        -14.9950,        -14.9935,        -14.9951,        -14.8386,        -14.9946
         107,        0.883333,        -14.9740,        -14.9782,        -14.9929,        -14.9917,        -14.9947,        -14.9924,        -15.0182,        -14.9940
         108,        0.891667,        -14.9822,        -14.9872,        -14.9965,        -14.9978,        -14.9942,        -14.9951,        -15.3822,        -14.9944
         109,        0.900000,        -15.0066,        -14.9928,        -14.9935,        -14.9907,        -14.9933,        -14.9938,        -15.2401,        -14.9938
         110,        0.908333,        -15.0288,        -15.0107,        -14.9931,        -14.9959,        -14.9950,        -14.9930,        -14.9811,        -14.9939
         111,        0.916667,        -15.0053,        -14.9924,        -14.9925,        -14.9962,        -14.9931,        -14.9936,        -14.6365,        -14.9939
         112,        0.925000,        -14.9815,        -14.9814,        -14.9923,        -14.9926,        -14.9942,        -14.9925,        -14.9903,        -14.9933
         113,        0.933333,        -14.9799,        -14.9824,        -14.9976,        -14.9956,        -14.9937,        -14.9937,        -15.1877,        -14.9938
         114,        0.941667,        -15.0019,        -14.9893,        -14.9947,        -14.9900,        -14.9929,        -14.9922,        -15.4011,        -14.9935
         115,        0.950000,        -15.0287,        -15.0112,        -14.9937,        -14.9963,        -14.9943,        -14.9918,        -14.9064,        -14.9929
         116,        0.958333,        -15.0175,        -15.0002,        -14.9927,        -14.9965,        -14.9926,        -14.9936,        -14.5888,        -14.9935
         117,        0.966667,        -14.9883,        -14.9883,        -14.9920,        -14.9934,        -14.9935,        -14.9921,        -14.7804,        -14.9927
         118,        0.975000,        -14.9782,        -14.9802,        -14.9979,        -14.9961,        -14.9933,        -14.9932,        -15.0633,        -14.9928
         119,        0.983333,        -14.9943,        -14.9859,        -14.9970,        -14.9911,        -14.9929,        -14.9921,        -15.3601,        -14.9928
         120,        0.991667,        -15.0289,        -15.0098,        -14.9955,        -14.9947,        -14.9940,        -14.9923,        -14.9984,        -14.9923
         121,        1.000000,        -15.0280,        -15.0025,        -14.9933,        -14.9967,        -14.9925,        -14.9926,        -14.6832,        -14.9926
         122,        1.008333,        -14.9990,        -14.9945,        -14.9913,        -14.9943,        -14.9933,        -14.9918,        -14.5032,        -14.9919
         123,        1.016667,        -14.9754,        -14.9818,        -14.9974,        -14.9965,        -14.9932,        -14.9927,        -15.0189,        -14.9922
         124,        1.025000,        -14.9850,        -14.9864,        -14.9981,        -14.9912,        -14.9920,        -14.9911,        -15.2402,        -14.9918
         125,        1.033333,        -15.0272,        -15.0066,        -14.9980,        -14.9941,        -14.9939,        -14.9910,        -15.2532,        -14.9912
         126,        1.041667,        -15.0327,        -15.0041,        -14.9943,        -14.9964,        -14.9924,        -14.9914,        -14.7209,        -14.9913
         127,        1.050000,        -15.0136,        -14.9998,        -14.9905,        -14.9956,        -14.9928,        -14.9902,        -14.4304,        -14.9908
         128,        1.058333,        -14.9700,        -14.9879,        -14.9959,        -14.9977,        -14.9928,        -14.9903,        -14.8826,        -14.9905
         129,        1.066667,        -14.9731,        -14.9851,        -14.9985,        -14.9903,        -14.9920,        -14.9893,        -15.2118,        -14.9903
         130,        1.075000,        -15.0176,        -15.0026,        -15.0002,        -14.9937,        -14.9931,        -14.9898,        -15.3770,        -14.9902
         131,        1.083333,        -15.0370,        -15.0040,        -14.9962,        -14.9964,        -14.9912,        -14.9891,        -14.7552,        -14.9898
         132,        1.091667,        -15.0223,        -15.0006,        -14.9910,        -14.9964,        -14.9921,        -14.9876,        -14.5699,        -14.9889
         133,        1.100000,        -14.9694,        -14.9908,        -14.9953,        -14.9989,        -14.9919,        -14.9903,        -14.7013,        -14.9892
         134,        1.108333,        -14.9644,        -14.9871,        -14.9983,        -14.9920,        -14.9913,        -14.9872,        -15.2426,        -14.9886
         135,        1.116667,        -15.0041,        -14.9999,        -15.0022,        -14.9936,        -14.9922,        -14.9882,        -15.3099,        -14.9883
         136,        1.125000,        -15.0384,        -14.9991,        -14.9983,        -14.9956,        -14.9909,        -14.9882,        -14.9872,        -14.9882
         137,        1.133333,        -15.0217,        -15.0025,        -14.9920,        -14.9957,        -14.9915,        -14.9855,        -14.6798,        -14.9872
         138,        1.141667,        -14.9752,        -14.9983,        -14.9944,        -14.9998,        -14.9911,        -14.9871,        -14.6901,        -14.9873
         139,        1.150000,        -14.9593,        -14.9913,        -14.9977,        -14.9901,        -14.9905,        -14.9871,        -15.2212,        -14.9868
         140,        1.158333,        -14.9907,        -14.9993,        -15.0035,        -14.9927,        -14.9919,        -14.9861,        -15.2946,        -14.9865
         141,        1.166667,        -15.0342,        -14.9942,        -15.0006,        -14.9944,        -14.9903,        -14.9856,        -15.2088,        -14.9867
         142,        1.175000,        -15.0217,        -15.0031,        -14.9935,        -14.9965,        -14.9915,        -14.9853,        -14.6591,        -14.9859
         143,        1.183333,        -14.9828,        -15.0025,        -14.9944,        -15.0017,        -14.9908,        -14.9862,        -14.8512,        -14.9859
         144,        1.191667,        -14.9551,        -14.9953,        -14.9963,        -14.9927,        -14.9906,        -14.9844,        -15.1331,        -14.9853
         145,        1.200000,        -14.9872,        -15.0020,        -15.0035,        -14.9928,        -14.9919,        -14.9851,        -15.4352,        -14.9853
         146,        1.208333,        -15.0226,        -14.9896,        -15.0028,        -14.9904,        -14.9908,        -14.9857,        -15.1976,        -14.9852
         147,        1.216667,        -15.0252,        -15.0004,        -14.9956,        -14.9956,        -14.9918,        -14.9845,        -14.7635,        -14.9847
         148,        1.225000,        -14.9905,        -15.0037,        -14.9940,        -15.0006,        -14.9915,        -14.9854,        -14.9715,        -14.9849
         149,        1.233333,        -14.9587,        -15.0002,        -14.9954,        -14.9929,        -14.9919,        -14.9857,        -15.0270,        -14.9845
         150,        1.241667,        -14.9872,        -15.0007,        -15.0031,        -14.9934,        -14.9926,        -14.9850,        -15.5049,        -14.9851
         151,        1.250000,        -15.0130,        -14.9873,        -15.0037,        -14.9902,        -14.9915,        -14.9850,        -15.1695,        -14.9854
         152,        1.258333,        -15.0292,        -14.9977,        -14.9981,        -14.9953,        -14.9931,        -14.9845,        -14.9672,        -14.9853
         153,        1.266667,        -14.9983,        -15.0028,        -14.9949,        -14.9998,        -14.9926,        -14.9865,        -14.8267,        -14.9856
         154,        1.275000,        -14.9677,        -15.0012,        -14.9938,        -14.9960,        -14.9930,        -14.9852,        -14.9964,        -14.9858
         155,        1.283333,        -14.9838,        -15.0025,        -15.0020,        -14.9945,        -14.9941,        -14.9870,        -15.3641,        -14.9863
         156,        1.291667,        -15.0063,        -14.9897,        -15.0036,        -14.9892,        -14.9927,        -14.9871,        -15.3176,        -14.9867
         157,        1.300000,        -15.0299,        -14.9982,        -14.9999,        -14.9928,        -14.9942,        -14.9869,        -14.9727,        -14.9864
         158,        1.308333,        -15.0086,        -15.0027,        -14.9959,        -15.0006,        -14.9934,        -14.9874,        -14.6203,        -14.9872
         159,        1.316667,        -14.9776,        -15.0055,        -14.9930,        -14.9968,        -14.9939,        -14.9877,        -14.9762,        -14.9873
         160,        1.325000,        -14.9787,        -15.0014,        -15.0016,        -14.9979,        -14.9948,        -14.9896,        -15.1406,        -14.9877
         161,        1.333333,        -15.0019,        -14.9904,        -15.0043,        -14.9907,        -14.9943,        -14.9881,        -15.4250,        -14.9880
         162,        1.341667,        -15.0301,        -14.9982,        -15.0018,        -14.9921,        -14.9954,        -14.9880,        -14.9092,        -14.9880
         163,        1.350000,        -15.0194,        -15.0024,        -14.9971,        -14.9986,        -14.9942,        -14.9895,        -14.5875,        -14.9889
         164,        1.358333,        -14.9864,        -15.0063,        -14.9926,        -14.9989,        -14.9950,        -14.9881,        -14.7478,        -14.9892
         165,        1.366667,        -14.9774,        -15.0016,        -15.0003,        -14.9987,        -14.9956,        -14.9902,        -15.0488,        -14.9896
         166,        1.375000,        -14.9941,        -14.9940,        -15.0036,        -14.9910,        -14.9951,        -14.9896,        -15.3431,        -14.9899
         167,        1.383333,        -15.0298,        -14.9986,        -15.0036,        -14.9926,        -14.9966,        -14.9900,        -15.0360,        -14.9898
         168,        1.391667,        -15.0280,        -14.9988,        -14.9984,        -14.9988,        -14.9951,        -14.9909,        -14.6791,        -14.9902
         169,        1.400000,        -15.0014,        -15.0060,        -14.9927,        -14.9989,        -14.9958,        -14.9897,        -14.4699,        -14.9904
         170,        1.408333,        -14.9745,        -15.0012,        -14.9985,        -15.0030,        -14.9961,        -14.9916,        -15.0218,        -14.9909
         171,        1.416667,        -14.9830,        -14.9960,        -15.0026,        -14.9953,        -14.9960,        -14.9913,        -15.2237,        -14.9911
         172,        1.425000,        -15.0278,        -14.9987,        -15.0048,        -14.9942,        -14.9975,        -14.9923,        -15.2949,        -14.9914
         173,        1.433333,        -15.0334,        -14.9973,        -15.0001,        -14.9974,        -14.9957,        -14.9927,        -14.7045,        -14.9922
         174,        1.441667,        -15.0147,        -15.0045,        -14.9932,        -14.9984,        -14.9967,        -14.9918,        -14.4167,        -14.9923
         175,        1.450000,        -14.9690,        -15.0029,        -14.9973,        -15.0048,        -14.9967,        -14.9931,        -14.8658,        -14.9927
         176,        1.458333,        -14.9715,        -14.9979,        -15.0013,        -14.9963,        -14.9967,        -14.9926,        -15.2158,        -14.9927
         177,        1.466667,        -15.0160,        -15.0022,        -15.0058,        -14.9963,        -14.9984,        -14.9935,        -15.3661,        -14.9931
         178,        1.475000,        -15.0360,        -14.9947,        -15.0017,        -14.9963,        -14.9966,        -14.9942,        -14.7750,        -14.9934
         179,        1.483333,        -15.0219,        -15.0010,        -14.9943,        -14.9984,        -14.9974,        -14.9929,        -14.5872,        -14.9935
         180,        1.491667,        -14.9684,        -15.0050,        -14.9960,        -15.0046,        -14.9975,        -14.9952,        -14.6881,        -14.9946
         181,        1.500000,        -14.9617,        -14.9995,        -14.9999,        -14.9978,        -14.9975,        -14.9945,        -15.2672,        -14.9947
         182,        1.508333,        -15.0032,        -15.0036,        -15.0061,        -14.9969,        -14.9989,        -14.9949,        -15.2920,        -14.9944
         183,        1.516667,        -15.0373,        -14.9906,        -15.0035,        -14.9958,        -14.9973,        -14.9959,        -15.0386,        -14.9951
         184,        1.525000,        -15.0213,        -14.9975,        -14.9957,        -14.9959,        -14.9981,        -14.9951,        -14.6745,        -14.9951
         185,        1.533333,        -14.9756,        -15.0033,        -14.9955,        -15.0047,        -14.9981,        -14.9966,        -14.6960,        -14.9954
         186,        1.541667,        -14.9580,        -15.0020,        -14.9981,        -14.9986,        -14.9984,        -14.9958,        -15.2328,        -14.9958
         187,        1.550000,        -14.9930,        -15.0048,        -15.0054,        -14.9988,        -14.9996,        -14.9973,        -15.3204,        -14.9959
         188,        1.558333,        -15.0326,        -14.9890,        -15.0041,        -14.9957,        -14.9981,        -14.9969,        -15.2166,        -14.9968
         189,        1.566667,        -15.0204,        -14.9957,        -14.9969,        -14.9983,        -14.9989,        -14.9962,        -14.6633,        -14.9958
         190,        1.575000,        -14.9858,        -15.0033,        -14.9952,        -15.0048,        -14.9985,        -14.9973,        -14.8827,        -14.9969
         191,        1.583333,        -14.9567,        -15.0032,        -14.9965,        -15.0005,        -14.9983,        -14.9965,        -15.1181,        -14.9970
         192,        1.591667,        -14.9875,        -15.0065,        -15.0045,        -14.9992,        -15.0000,        -14.9982,        -15.4742,        -14.9970
         193,        1.600000,        -15.0234,        -14.9887,        -15.0047,        -14.9953,        -14.9984,        -14.9975,        -15.1898,        -14.9976
         194,        1.608333,        -15.0254,        -14.9965,        -14.9983,        -14.9983,        -14.9991,        -14.9972,        -14.7876,        -14.9973
         195,        1.616667,        -14.9922,        -15.0040,        -14.9958,        -15.0046,        -14.9986,        -14.9989,        -14.9613,        -14.9977
         196,        1.625000,        -14.9600,        -15.0060,        -14.9953,        -15.0007,        -14.9992,        -14.9963,        -15.0093,        -14.9977
         197,        1.633333,        -14.9854,        -15.0086,        -15.0040,        -14.9999,        -15.0000,        -14.9989,        -15.5040,        -14.9982
         198,        1.641667,        -15.0116,        -14.9886,        -15.0056,        -14.9950,        -14.9987,        -14.9990,        -15.1943,        -14.9985
         199,        1.650000,        -15.0294,        -14.9953,        -14.9999,        -14.9967,        -14.9998,        -14.9974,        -14.9890,        -14.9979
         200,        1.658333,        -14.9974,        -14.9999,        -14.9962,        -15.0034,        -14.9986,        -14.9982,        -14.7935,        -14.9983
         201,        1.666667,        -14.9681,        -15.0062,        -14.9943,        -15.0008,        -14.9988,        -14.9987,        -14.9992,        -14.9981
         202,        1.675000,        -14.9837,        -15.0068,        -15.0025,        -15.0009,        -15.0002,        -14.9985,        -15.3273,        -14.9986
         203,        1.683333,        -15.0068,        -14.9904,        -15.0052,        -14.9966,        -14.9992,        -14.9995,        -15.3405,        -14.9990
         204,        1.691667,        -15.0305,        -14.9933,        -15.0019,        -14.9966,        -15.0003,        -14.9979,        -14.9655,        -14.9989
         205,        1.700000,        -15.0095,        -14.9980,        -14.9972,        -15.0016,        -14.9985,        -14.9993,        -14.5953,        -14.9990
         206,        1.708333,        -14.9786,        -15.0063,        -14.9933,        -15.0011,        -14.9993,        -14.9986,        -14.9529,        -14.9992
         207,        1.716667,        -14.9796,        -15.0060,        -15.0011,        -15.0050,        -15.0003,        -14.9998,        -15.1190,        -14.9991
         208,        1.725000,        -15.0025,        -14.9919,        -15.0048,        -14.9964,        -14.9993,        -14.9990,        -15.4302,        -14.9994
         209,        1.733333,        -15.0309,        -14.9958,        -15.0032,        -14.9961,        -15.0009,        -14.9986,        -14.9156,        -14.9990
         210,        1.741667,        -15.0219,        -14.9984,        -14.9981,        -15.0022,        -14.9993,        -14.9999,        -14.6003,        -14.9995
         211,        1.750000,        -14.9889,        -15.0070,        -14.9927,        -15.0001,        -14.9994,        -14.9983,        -14.7054,        -14.9990
