"InphaseC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_014.tcf]","Time (h)","V 2 [InphaseC4_014]","V 3 [InphaseC4_014]","V 4 [InphaseC4_014]","V 5 [InphaseC4_014]","V 6 [InphaseC4_014]","V 7 [InphaseC4_014]","V 8 [InphaseC4_014]","V 9 [InphaseC4_014]","V 10 [InphaseC4_014]","V 11 [InphaseC4_014]","V 12 [InphaseC4_014]","V 13 [InphaseC4_014]","V 14 [InphaseC4_014]","V 15 [InphaseC4_014]","V 16 [InphaseC4_014]","V  1 [InphaseC4_014]"
          29,        0.233333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4588,          0.5074,          1.0333,          2.1114,          0.6675,          0.8075,          1.4144,          2.0861,          1.6367,          1.2378,          1.0943,          1.7817
          30,        0.241667,          1.4242,          0.5522,          1.2203,          2.2442,          1.4587,          0.5074,          1.0334,          2.1096,          0.6679,          0.8078,          1.4147,          2.0873,          1.6377,          1.2388,          1.0953,          1.7816
          31,        0.250000,          1.4242,          0.5522,          1.2204,          2.2441,          1.4587,          0.5075,          1.0334,          2.1089,          0.6682,          0.8080,          1.4149,          2.0881,          1.6383,          1.2394,          1.0960,          1.7816
          32,        0.258333,          1.4242,          0.5522,          1.2203,          2.2441,          1.4587,          0.5075,          1.0334,          2.1084,          0.6685,          0.8082,          1.4151,          2.0887,          1.6388,          1.2399,          1.0964,          1.7816
          33,        0.266667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1080,          0.6686,          0.8083,          1.4152,          2.0891,          1.6391,          1.2402,          1.0968,          1.7816
          34,        0.275000,          1.4242,          0.5522,          1.2204,          2.2442,          1.4587,          0.5075,          1.0334,          2.1076,          0.6687,          0.8083,          1.4153,          2.0894,          1.6393,          1.2404,          1.0970,          1.7816
          35,        0.283333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4587,          0.5075,          1.0334,          2.1076,          0.6688,          0.8084,          1.4153,          2.0895,          1.6394,          1.2405,          1.0971,          1.7816
          36,        0.291667,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1073,          0.6688,          0.8084,          1.4153,          2.0896,          1.6395,          1.2406,          1.0972,          1.7816
          37,        0.300000,          1.4242,          0.5521,          1.2203,          2.2442,          1.4586,          0.5075,          1.0335,          2.1074,          0.6689,          0.8084,          1.4153,          2.0897,          1.6396,          1.2407,          1.0972,          1.7816
          38,        0.308333,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1073,          0.6688,          0.8085,          1.4154,          2.0898,          1.6397,          1.2407,          1.0973,          1.7816
          39,        0.316667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5076,          1.0334,          2.1073,          0.6689,          0.8084,          1.4153,          2.0898,          1.6397,          1.2408,          1.0973,          1.7816
          40,        0.325000,          1.4242,          0.5521,          1.2203,          2.2441,          1.4587,          0.5075,          1.0334,          2.1072,          0.6688,          0.8085,          1.4153,          2.0898,          1.6397,          1.2408,          1.0973,          1.7816
          41,        0.333333,          1.4242,          0.5522,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6688,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          42,        0.341667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4587,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          43,        0.350000,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          44,        0.358333,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8084,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          45,        0.366667,          1.4242,          0.5521,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          46,        0.375000,          1.4243,          0.5522,          1.2203,          2.2441,          1.4587,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          47,        0.383333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6688,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          48,        0.391667,          1.4241,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          49,        0.400000,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          50,        0.408333,          1.4242,          0.5522,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          51,        0.416667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          52,        0.425000,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8084,          1.4154,          2.0898,          1.6397,          1.2408,          1.0973,          1.7816
          53,        0.433333,          1.4242,          0.5521,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          54,        0.441667,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5076,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0975,          1.7816
          55,        0.450000,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6688,          0.8085,          1.4155,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          56,        0.458333,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5076,          1.0334,          2.1072,          0.6689,          0.8085,          1.4155,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          57,        0.466667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          58,        0.475000,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6688,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          59,        0.483333,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          60,        0.491667,          1.4242,          0.5522,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6690,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
          61,        0.500000,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5076,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          62,        0.508333,          1.4242,          0.5522,          1.2204,          2.2442,          1.4586,          0.5075,          1.0334,          2.1072,          0.6688,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
          63,        0.516667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4153,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          64,        0.525000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          65,        0.533333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          66,        0.541667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          67,        0.550000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4155,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          68,        0.558333,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4155,          2.0899,          1.6398,          1.2408,          1.0973,          1.7816
          69,        0.566667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          70,        0.575000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4587,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
          71,        0.583333,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          72,        0.591667,          1.4242,          0.5522,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
          73,        0.600000,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          74,        0.608333,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8084,          1.4154,          2.0898,          1.6397,          1.2408,          1.0973,          1.7816
          75,        0.616667,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          76,        0.625000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
          77,        0.633333,          1.4242,          0.5521,          1.2203,          2.2441,          1.4587,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          78,        0.641667,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0973,          1.7816
          79,        0.650000,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          80,        0.658333,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          81,        0.666667,          1.4243,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          82,        0.675000,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          83,        0.683333,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          84,        0.691667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5076,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
          85,        0.700000,          1.4242,          0.5521,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          86,        0.708333,          1.4242,          0.5521,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2409,          1.0974,          1.7816
          87,        0.716667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          88,        0.725000,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0973,          1.7816
          89,        0.733333,          1.4241,          0.5521,          1.2203,          2.2441,          1.4586,          0.5076,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          90,        0.741667,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          91,        0.750000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          92,        0.758333,          1.4242,          0.5521,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          93,        0.766667,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
          94,        0.775000,          1.4242,          0.5521,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4155,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          95,        0.783333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
          96,        0.791667,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          97,        0.800000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0334,          2.1072,          0.6688,          0.8085,          1.4154,          2.0899,          1.6397,          1.2407,          1.0974,          1.7816
          98,        0.808333,          1.4242,          0.5521,          1.2204,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
          99,        0.816667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4587,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         100,        0.825000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6688,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
         101,        0.833333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4587,          0.5076,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         102,        0.841667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2409,          1.0974,          1.7816
         103,        0.850000,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         104,        0.858333,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4155,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         105,        0.866667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         106,        0.875000,          1.4243,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0973,          1.7816
         107,        0.883333,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6398,          1.2408,          1.0974,          1.7816
         108,        0.891667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2409,          1.0974,          1.7816
         109,        0.900000,          1.4243,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         110,        0.908333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         111,        0.916667,          1.4242,          0.5522,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
         112,        0.925000,          1.4242,          0.5522,          1.2202,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4153,          2.0899,          1.6398,          1.2408,          1.0974,          1.7816
         113,        0.933333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         114,        0.941667,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6398,          1.2408,          1.0974,          1.7816
         115,        0.950000,          1.4242,          0.5521,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         116,        0.958333,          1.4242,          0.5521,          1.2203,          2.2441,          1.4587,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2409,          1.0974,          1.7816
         117,        0.966667,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0973,          1.7816
         118,        0.975000,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         119,        0.983333,          1.4242,          0.5521,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
         120,        0.991667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         121,        1.000000,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5076,          1.0334,          2.1072,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0974,          1.7816
         122,        1.008333,          1.4242,          0.5522,          1.2204,          2.2441,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4153,          2.0899,          1.6397,          1.2408,          1.0975,          1.7816
         123,        1.016667,          1.4242,          0.5522,          1.2203,          2.2441,          1.4586,          0.5075,          1.0334,          2.1071,          0.6689,          0.8085,          1.4154,          2.0899,          1.6397,          1.2408,          1.0973,          1.7816
         124,        1.025000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0335,          2.1071,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
         125,        1.033333,          1.4242,          0.5521,          1.2204,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8084,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
         126,        1.041667,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
         127,        1.050000,          1.4242,          0.5522,          1.2203,          2.2442,          1.4586,          0.5075,          1.0335,          2.1072,          0.6689,          0.8085,          1.4154,          2.0898,          1.6397,          1.2408,          1.0974,          1.7816
