"InphaseC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_014.tcf]","Time (h)","Q 2 [InphaseC4_014]","Q 3 [InphaseC4_014]","Q 4 [InphaseC4_014]","Q 5 [InphaseC4_014]","Q 6 [InphaseC4_014]","Q 7 [InphaseC4_014]","Q 1 [InphaseC4_014]","Q  8 [InphaseC4_014]"
         102,        0.841667,        -29.9999,        -30.0001,        -29.9998,        -30.0000,        -30.0001,        -30.0003,        -30.0001,        -29.9997
         103,        0.850000,        -30.0005,        -29.9999,        -29.9996,        -29.9995,        -30.0000,        -30.0000,        -30.0002,        -30.0007
         104,        0.858333,        -30.0000,        -30.0000,        -29.9999,        -29.9995,        -30.0005,        -29.9999,        -29.9998,        -30.0006
         105,        0.866667,        -30.0002,        -29.9999,        -30.0001,        -30.0004,        -29.9994,        -30.0002,        -30.0002,        -29.9994
         106,        0.875000,        -30.0003,        -29.9999,        -30.0005,        -30.0006,        -29.9999,        -29.9997,        -30.0002,        -29.9997
         107,        0.883333,        -30.0003,        -30.0001,        -30.0000,        -30.0001,        -30.0005,        -29.9998,        -30.0003,        -30.0000
         108,        0.891667,        -30.0004,        -29.9999,        -30.0005,        -29.9999,        -29.9998,        -30.0002,        -29.9998,        -29.9997
         109,        0.900000,        -30.0008,        -29.9997,        -30.0002,        -30.0000,        -30.0001,        -29.9999,        -29.9997,        -29.9993
         110,        0.908333,        -30.0001,        -29.9999,        -29.9998,        -30.0000,        -29.9996,        -30.0000,        -29.9997,        -30.0000
         111,        0.916667,        -29.9998,        -29.9998,        -29.9998,        -30.0003,        -29.9991,        -30.0004,        -29.9997,        -30.0000
         112,        0.925000,        -30.0002,        -29.9999,        -29.9999,        -30.0001,        -30.0000,        -30.0002,        -30.0001,        -29.9992
         113,        0.933333,        -29.9997,        -30.0000,        -30.0002,        -30.0004,        -30.0000,        -29.9998,        -29.9998,        -30.0001
         114,        0.941667,        -29.9998,        -30.0002,        -30.0005,        -29.9999,        -29.9998,        -30.0000,        -30.0003,        -29.9995
         115,        0.950000,        -30.0000,        -30.0002,        -30.0000,        -30.0004,        -30.0000,        -30.0001,        -30.0001,        -30.0007
         116,        0.958333,        -29.9997,        -29.9999,        -29.9996,        -30.0000,        -30.0003,        -30.0002,        -30.0003,        -30.0001
         117,        0.966667,        -30.0001,        -30.0000,        -29.9997,        -29.9998,        -30.0004,        -29.9999,        -29.9998,        -29.9999
         118,        0.975000,        -30.0005,        -30.0000,        -30.0000,        -30.0001,        -30.0005,        -30.0000,        -30.0001,        -29.9998
         119,        0.983333,        -29.9999,        -29.9997,        -30.0001,        -30.0002,        -29.9996,        -29.9998,        -30.0000,        -30.0001
         120,        0.991667,        -30.0002,        -30.0001,        -29.9996,        -30.0000,        -30.0003,        -30.0001,        -30.0004,        -30.0004
         121,        1.000000,        -29.9994,        -29.9998,        -29.9996,        -30.0004,        -30.0007,        -29.9999,        -30.0000,        -29.9995
         122,        1.008333,        -29.9998,        -29.9998,        -30.0001,        -30.0001,        -29.9998,        -29.9998,        -30.0001,        -29.9998
         123,        1.016667,        -30.0002,        -30.0000,        -30.0002,        -29.9991,        -29.9997,        -30.0000,        -30.0001,        -29.9992
         124,        1.025000,        -29.9999,        -29.9999,        -29.9998,        -30.0002,        -29.9996,        -29.9999,        -29.9998,        -30.0004
         125,        1.033333,        -29.9991,        -29.9999,        -30.0001,        -30.0002,        -29.9995,        -30.0002,        -30.0002,        -30.0002
         126,        1.041667,        -30.0004,        -29.9999,        -30.0001,        -30.0002,        -30.0007,        -29.9999,        -29.9997,        -30.0000
         127,        1.050000,        -29.9997,        -30.0002,        -29.9994,        -29.9996,        -30.0001,        -30.0000,        -29.9998,        -30.0007
         128,        1.058333,        -30.0008,        -29.9997,        -30.0004,        -30.0000,        -30.0002,        -30.0001,        -30.0004,        -30.0000
         129,        1.066667,        -29.9997,        -29.9997,        -30.0000,        -30.0003,        -30.0002,        -30.0000,        -30.0004,        -30.0006
         130,        1.075000,        -29.9999,        -30.0002,        -30.0008,        -30.0001,        -29.9997,        -30.0002,        -29.9997,        -29.9999
         131,        1.083333,        -30.0001,        -29.9999,        -29.9994,        -30.0003,        -29.9999,        -30.0001,        -29.9996,        -29.9996
         132,        1.091667,        -30.0000,        -30.0001,        -30.0001,        -30.0000,        -30.0003,        -30.0001,        -30.0001,        -29.9999
         133,        1.100000,        -30.0000,        -30.0001,        -29.9997,        -29.9997,        -30.0006,        -29.9997,        -30.0000,        -30.0006
         134,        1.108333,        -29.9997,        -29.9996,        -29.9997,        -29.9999,        -30.0005,        -30.0000,        -30.0001,        -30.0004
         135,        1.116667,        -29.9999,        -29.9999,        -29.9998,        -30.0001,        -30.0003,        -30.0001,        -29.9997,        -30.0000
         136,        1.125000,        -30.0003,        -30.0003,        -29.9999,        -29.9997,        -30.0002,        -30.0001,        -29.9999,        -30.0001
         137,        1.133333,        -30.0001,        -30.0002,        -29.9995,        -29.9998,        -29.9995,        -30.0001,        -29.9998,        -29.9993
         138,        1.141667,        -29.9999,        -30.0000,        -30.0002,        -29.9999,        -30.0002,        -29.9998,        -30.0005,        -30.0005
         139,        1.150000,        -30.0003,        -30.0002,        -30.0004,        -30.0000,        -30.0005,        -29.9999,        -29.9999,        -30.0006
         140,        1.158333,        -30.0002,        -30.0001,        -29.9999,        -29.9996,        -30.0001,        -30.0005,        -29.9999,        -29.9996
         141,        1.166667,        -29.9998,        -30.0000,        -30.0001,        -30.0001,        -29.9997,        -29.9999,        -30.0001,        -29.9997
         142,        1.175000,        -29.9995,        -29.9999,        -30.0005,        -29.9996,        -29.9994,        -29.9998,        -29.9996,        -30.0000
         143,        1.183333,        -29.9999,        -30.0000,        -29.9995,        -30.0002,        -29.9994,        -30.0001,        -29.9999,        -29.9996
         144,        1.191667,        -30.0003,        -30.0003,        -30.0005,        -30.0000,        -29.9996,        -30.0001,        -29.9998,        -29.9997
         145,        1.200000,        -29.9998,        -30.0002,        -29.9991,        -29.9998,        -30.0008,        -30.0001,        -30.0001,        -29.9997
         146,        1.208333,        -29.9995,        -30.0000,        -30.0000,        -29.9999,        -30.0004,        -30.0000,        -29.9996,        -29.9996
         147,        1.216667,        -30.0002,        -29.9997,        -29.9998,        -30.0001,        -29.9997,        -30.0000,        -30.0001,        -29.9988
         148,        1.225000,        -30.0000,        -29.9997,        -29.9999,        -29.9997,        -29.9994,        -30.0001,        -29.9998,        -30.0002
         149,        1.233333,        -30.0000,        -29.9997,        -29.9999,        -30.0000,        -30.0000,        -30.0000,        -29.9999,        -29.9999
         150,        1.241667,        -29.9998,        -30.0001,        -29.9993,        -29.9998,        -30.0001,        -30.0000,        -29.9999,        -30.0002
         151,        1.250000,        -30.0002,        -29.9996,        -30.0007,        -29.9999,        -30.0000,        -30.0000,        -30.0005,        -30.0003
         152,        1.258333,        -30.0003,        -30.0001,        -29.9997,        -29.9998,        -30.0001,        -29.9999,        -30.0000,        -30.0003
         153,        1.266667,        -30.0000,        -30.0002,        -29.9996,        -30.0000,        -30.0000,        -29.9997,        -30.0006,        -29.9997
         154,        1.275000,        -30.0004,        -30.0001,        -30.0001,        -30.0002,        -30.0002,        -29.9997,        -29.9998,        -29.9994
         155,        1.283333,        -29.9998,        -29.9999,        -30.0000,        -30.0006,        -29.9999,        -29.9998,        -29.9999,        -30.0004
         156,        1.291667,        -29.9998,        -30.0001,        -30.0007,        -30.0000,        -30.0003,        -30.0000,        -29.9992,        -29.9995
         157,        1.300000,        -29.9999,        -30.0002,        -30.0001,        -29.9998,        -30.0002,        -29.9997,        -30.0001,        -30.0002
         158,        1.308333,        -30.0000,        -30.0002,        -29.9998,        -29.9999,        -29.9995,        -30.0001,        -30.0004,        -30.0008
         159,        1.316667,        -30.0006,        -30.0003,        -29.9999,        -30.0000,        -30.0001,        -30.0002,        -30.0003,        -29.9995
         160,        1.325000,        -30.0005,        -29.9998,        -30.0005,        -29.9999,        -30.0005,        -29.9997,        -29.9995,        -29.9990
         161,        1.333333,        -29.9998,        -30.0004,        -30.0006,        -30.0002,        -30.0003,        -30.0001,        -29.9998,        -30.0002
         162,        1.341667,        -30.0000,        -30.0000,        -29.9995,        -29.9999,        -29.9998,        -30.0000,        -29.9998,        -30.0000
         163,        1.350000,        -29.9997,        -29.9999,        -30.0002,        -30.0003,        -29.9999,        -30.0002,        -30.0002,        -30.0000
         164,        1.358333,        -30.0006,        -30.0002,        -29.9998,        -29.9998,        -30.0000,        -29.9999,        -29.9999,        -30.0001
         165,        1.366667,        -29.9996,        -30.0000,        -29.9996,        -29.9999,        -30.0000,        -29.9999,        -30.0003,        -30.0000
         166,        1.375000,        -29.9999,        -30.0000,        -30.0001,        -30.0006,        -30.0006,        -30.0001,        -29.9998,        -30.0008
         167,        1.383333,        -29.9998,        -30.0000,        -29.9997,        -29.9995,        -29.9995,        -29.9996,        -29.9999,        -29.9996
         168,        1.391667,        -30.0002,        -29.9998,        -30.0001,        -30.0002,        -29.9996,        -30.0001,        -29.9998,        -30.0000
         169,        1.400000,        -30.0000,        -30.0000,        -29.9997,        -30.0000,        -29.9998,        -29.9998,        -30.0005,        -29.9998
         170,        1.408333,        -30.0003,        -29.9999,        -30.0000,        -29.9999,        -29.9995,        -30.0000,        -29.9999,        -30.0002
         171,        1.416667,        -30.0003,        -30.0000,        -30.0000,        -30.0003,        -30.0000,        -30.0003,        -30.0001,        -29.9998
         172,        1.425000,        -30.0000,        -30.0002,        -29.9996,        -30.0002,        -30.0001,        -30.0001,        -30.0001,        -30.0003
         173,        1.433333,        -30.0001,        -30.0000,        -30.0000,        -30.0000,        -29.9996,        -29.9998,        -29.9999,        -30.0000
         174,        1.441667,        -30.0003,        -30.0001,        -29.9999,        -30.0001,        -29.9998,        -30.0000,        -29.9999,        -29.9996
         175,        1.450000,        -29.9999,        -29.9999,        -29.9998,        -29.9994,        -29.9990,        -30.0001,        -30.0001,        -29.9994
         176,        1.458333,        -30.0001,        -29.9998,        -30.0004,        -30.0000,        -30.0002,        -30.0002,        -29.9998,        -29.9993
         177,        1.466667,        -29.9999,        -29.9999,        -29.9993,        -29.9998,        -30.0002,        -30.0001,        -30.0001,        -30.0001
         178,        1.475000,        -30.0002,        -29.9999,        -30.0000,        -29.9996,        -29.9995,        -30.0002,        -30.0001,        -30.0002
         179,        1.483333,        -30.0001,        -29.9998,        -29.9999,        -30.0003,        -30.0006,        -29.9998,        -29.9999,        -30.0007
         180,        1.491667,        -29.9999,        -30.0002,        -30.0005,        -30.0001,        -29.9991,        -30.0001,        -30.0000,        -30.0000
         181,        1.500000,        -30.0003,        -30.0002,        -30.0006,        -29.9995,        -30.0001,        -30.0001,        -29.9997,        -29.9997
         182,        1.508333,        -30.0004,        -29.9999,        -29.9995,        -30.0001,        -30.0006,        -30.0001,        -30.0002,        -30.0002
         183,        1.516667,        -30.0001,        -29.9999,        -29.9994,        -29.9996,        -30.0000,        -29.9999,        -30.0002,        -30.0000
         184,        1.525000,        -30.0000,        -29.9999,        -29.9996,        -30.0003,        -29.9995,        -30.0000,        -29.9998,        -30.0006
         185,        1.533333,        -29.9996,        -29.9997,        -30.0004,        -30.0004,        -30.0003,        -29.9997,        -29.9999,        -29.9998
         186,        1.541667,        -29.9996,        -30.0000,        -29.9999,        -30.0001,        -29.9995,        -30.0001,        -30.0001,        -30.0002
         187,        1.550000,        -30.0001,        -30.0004,        -29.9998,        -29.9994,        -29.9993,        -29.9998,        -30.0001,        -29.9997
         188,        1.558333,        -30.0004,        -29.9998,        -30.0003,        -29.9995,        -29.9995,        -29.9998,        -30.0001,        -30.0003
         189,        1.566667,        -29.9992,        -30.0000,        -30.0002,        -30.0005,        -30.0001,        -29.9999,        -29.9998,        -30.0002
         190,        1.575000,        -30.0006,        -29.9999,        -30.0001,        -29.9999,        -29.9999,        -29.9998,        -30.0000,        -30.0000
         191,        1.583333,        -29.9999,        -30.0001,        -29.9999,        -29.9996,        -30.0003,        -30.0002,        -29.9999,        -30.0005
         192,        1.591667,        -30.0008,        -30.0002,        -29.9991,        -29.9997,        -29.9996,        -29.9999,        -29.9998,        -30.0007
         193,        1.600000,        -29.9998,        -29.9998,        -30.0003,        -30.0008,        -30.0003,        -30.0000,        -30.0003,        -29.9996
         194,        1.608333,        -30.0003,        -29.9999,        -30.0007,        -30.0005,        -29.9998,        -29.9999,        -29.9997,        -30.0004
         195,        1.616667,        -30.0003,        -29.9997,        -30.0000,        -29.9997,        -29.9998,        -30.0002,        -30.0004,        -30.0000
         196,        1.625000,        -30.0005,        -29.9999,        -29.9999,        -30.0002,        -30.0002,        -30.0001,        -29.9994,        -30.0001
         197,        1.633333,        -30.0005,        -30.0000,        -30.0009,        -29.9998,        -29.9998,        -29.9999,        -30.0002,        -30.0004
         198,        1.641667,        -30.0004,        -29.9997,        -29.9994,        -30.0000,        -30.0002,        -30.0000,        -29.9997,        -30.0003
         199,        1.650000,        -30.0002,        -30.0002,        -30.0008,        -30.0002,        -30.0006,        -30.0002,        -29.9995,        -29.9997
         200,        1.658333,        -30.0001,        -30.0000,        -30.0002,        -30.0002,        -29.9994,        -29.9999,        -30.0001,        -29.9996
         201,        1.666667,        -30.0000,        -30.0003,        -30.0005,        -30.0001,        -30.0002,        -29.9998,        -30.0000,        -30.0007
         202,        1.675000,        -29.9995,        -30.0002,        -29.9996,        -30.0001,        -29.9996,        -30.0000,        -29.9998,        -30.0004
         203,        1.683333,        -30.0000,        -29.9997,        -29.9996,        -30.0004,        -30.0003,        -30.0000,        -30.0002,        -30.0004
         204,        1.691667,        -29.9997,        -30.0000,        -29.9999,        -30.0003,        -29.9991,        -29.9998,        -30.0000,        -29.9996
         205,        1.700000,        -30.0006,        -30.0000,        -29.9999,        -30.0002,        -29.9998,        -30.0002,        -29.9998,        -29.9994
         206,        1.708333,        -29.9999,        -30.0000,        -29.9997,        -29.9995,        -30.0004,        -30.0001,        -30.0002,        -30.0005
         207,        1.716667,        -30.0001,        -29.9999,        -29.9996,        -30.0001,        -29.9996,        -30.0000,        -29.9998,        -29.9998
         208,        1.725000,        -30.0000,        -30.0001,        -29.9992,        -30.0000,        -30.0002,        -30.0000,        -30.0001,        -29.9998
         209,        1.733333,        -30.0000,        -30.0001,        -30.0004,        -29.9997,        -30.0000,        -30.0000,        -29.9995,        -30.0003
