"OutphaseC4_010 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_010.tcf]","Time (h)","Q 2 [OutphaseC4_010]","Q 3 [OutphaseC4_010]","Q 4 [OutphaseC4_010]","Q 5 [OutphaseC4_010]","Q 6 [OutphaseC4_010]","Q 7 [OutphaseC4_010]","Q 1 [OutphaseC4_010]","Q  8 [OutphaseC4_010]"
         347,        2.883333,         -9.9956,         -9.9965,         -9.9985,         -9.9974,         -9.9992,        -10.0006,        -10.0200,        -10.0001
         348,        2.891667,        -10.0012,        -10.0009,        -10.0002,        -10.0025,        -10.0007,         -9.9992,        -10.2066,        -10.0000
         349,        2.900000,        -10.0114,         -9.9917,         -9.9989,        -10.0013,        -10.0000,        -10.0010,        -10.0896,         -9.9998
         350,        2.908333,        -10.0063,        -10.0104,         -9.9988,         -9.9973,         -9.9996,         -9.9997,         -9.8651,        -10.0002
         351,        2.916667,         -9.9883,         -9.9987,        -10.0036,        -10.0034,        -10.0009,        -10.0001,         -9.9348,         -9.9998
         352,        2.925000,         -9.9954,        -10.0000,         -9.9988,         -9.9966,         -9.9989,        -10.0008,        -10.0051,        -10.0002
         353,        2.933333,         -9.9973,        -10.0001,        -10.0002,        -10.0007,        -10.0004,         -9.9991,        -10.1800,        -10.0000
         354,        2.941667,        -10.0097,         -9.9901,         -9.9985,        -10.0013,        -10.0000,        -10.0013,        -10.1817,         -9.9999
         355,        2.950000,        -10.0059,        -10.0107,         -9.9987,         -9.9982,         -9.9996,         -9.9997,         -9.8707,        -10.0002
         356,        2.958333,         -9.9905,         -9.9991,        -10.0035,        -10.0036,        -10.0009,        -10.0001,         -9.8625,         -9.9998
         357,        2.966667,         -9.9956,        -10.0024,         -9.9991,         -9.9951,         -9.9990,        -10.0007,         -9.9912,        -10.0002
         358,        2.975000,         -9.9934,         -9.9987,        -10.0009,        -10.0017,        -10.0005,         -9.9990,        -10.1245,         -9.9999
         359,        2.983333,        -10.0092,         -9.9903,         -9.9979,        -10.0007,         -9.9999,        -10.0000,        -10.2054,        -10.0000
         360,        2.991667,        -10.0074,        -10.0111,         -9.9986,         -9.9979,         -9.9997,         -9.9998,         -9.9771,        -10.0002
         361,        3.000000,         -9.9918,         -9.9989,        -10.0029,        -10.0021,        -10.0008,         -9.9997,         -9.7665,         -9.9998
         362,        3.008333,         -9.9956,        -10.0039,         -9.9992,         -9.9957,         -9.9990,         -9.9996,         -9.9674,        -10.0002
         363,        3.016667,         -9.9929,         -9.9977,        -10.0013,        -10.0021,        -10.0006,         -9.9988,        -10.0796,        -10.0000
         364,        3.025000,        -10.0085,         -9.9902,         -9.9976,        -10.0006,         -9.9999,        -10.0018,        -10.1527,         -9.9999
         365,        3.033333,        -10.0082,        -10.0098,         -9.9986,         -9.9986,         -9.9998,         -9.9997,        -10.1133,        -10.0002
         366,        3.041667,         -9.9919,         -9.9972,        -10.0026,        -10.0047,        -10.0008,        -10.0001,         -9.7219,         -9.9998
         367,        3.050000,         -9.9949,        -10.0055,         -9.9995,         -9.9964,         -9.9990,        -10.0009,         -9.9077,        -10.0002
         368,        3.058333,         -9.9915,         -9.9973,        -10.0017,        -10.0025,        -10.0007,         -9.9995,        -10.0195,         -9.9999
         369,        3.066667,        -10.0091,         -9.9905,         -9.9973,         -9.9998,         -9.9996,        -10.0014,        -10.0855,         -9.9999
         370,        3.075000,        -10.0105,        -10.0094,         -9.9986,         -9.9986,         -9.9997,         -9.9996,        -10.1705,        -10.0001
         371,        3.083333,         -9.9943,         -9.9960,        -10.0021,        -10.0029,        -10.0007,        -10.0001,         -9.8160,         -9.9997
         372,        3.091667,         -9.9935,        -10.0069,         -9.9997,         -9.9963,         -9.9991,        -10.0015,         -9.8402,        -10.0002
         373,        3.100000,         -9.9918,         -9.9966,        -10.0024,        -10.0020,        -10.0008,         -9.9996,         -9.9502,         -9.9999
         374,        3.108333,        -10.0077,         -9.9897,         -9.9973,         -9.9999,         -9.9996,        -10.0007,        -10.0494,        -10.0001
         375,        3.116667,        -10.0127,        -10.0086,         -9.9987,         -9.9999,         -9.9998,         -9.9994,        -10.1298,        -10.0001
         376,        3.125000,         -9.9987,         -9.9974,        -10.0018,        -10.0021,        -10.0007,         -9.9994,         -9.9887,         -9.9997
         377,        3.133333,         -9.9925,        -10.0086,         -9.9995,         -9.9951,         -9.9991,         -9.9997,         -9.8103,        -10.0002
         378,        3.141667,         -9.9891,         -9.9976,        -10.0025,        -10.0030,        -10.0009,         -9.9983,         -9.8973,        -10.0000
         379,        3.150000,        -10.0070,         -9.9914,         -9.9975,         -9.9988,         -9.9994,        -10.0006,        -10.0328,        -10.0000
         380,        3.158333,        -10.0134,        -10.0057,         -9.9987,         -9.9988,         -9.9998,        -10.0001,        -10.0543,        -10.0001
         381,        3.166667,        -10.0035,         -9.9956,        -10.0013,        -10.0036,        -10.0004,        -10.0005,        -10.0894,         -9.9997
         382,        3.175000,         -9.9933,        -10.0099,         -9.9996,         -9.9962,         -9.9993,        -10.0001,         -9.8534,        -10.0002
         383,        3.183333,         -9.9860,         -9.9982,        -10.0031,        -10.0025,        -10.0006,         -9.9992,         -9.8727,         -9.9998
         384,        3.191667,        -10.0044,         -9.9916,         -9.9978,         -9.9986,         -9.9993,        -10.0002,        -10.0554,        -10.0000
         385,        3.200000,        -10.0130,        -10.0048,         -9.9989,        -10.0016,        -10.0003,         -9.9988,        -10.0180,        -10.0001
         386,        3.208333,        -10.0081,         -9.9937,        -10.0006,        -10.0027,        -10.0004,         -9.9995,        -10.0612,         -9.9998
         387,        3.216667,         -9.9969,        -10.0096,         -9.9993,         -9.9956,         -9.9991,         -9.9994,         -9.9378,        -10.0002
         388,        3.225000,         -9.9822,         -9.9989,        -10.0034,        -10.0035,        -10.0009,         -9.9991,         -9.8799,         -9.9998
         389,        3.233333,        -10.0016,         -9.9942,         -9.9980,         -9.9983,         -9.9992,        -10.0006,        -10.0766,        -10.0000
         390,        3.241667,        -10.0111,        -10.0037,         -9.9990,        -10.0000,        -10.0002,         -9.9992,        -10.0560,        -10.0001
         391,        3.250000,        -10.0101,         -9.9931,        -10.0000,        -10.0023,        -10.0004,        -10.0002,         -9.9899,         -9.9997
         392,        3.258333,        -10.0012,        -10.0108,         -9.9993,         -9.9949,         -9.9991,        -10.0002,         -9.9906,        -10.0002
         393,        3.266667,         -9.9814,         -9.9993,        -10.0037,        -10.0037,        -10.0010,         -9.9991,         -9.9110,         -9.9997
         394,        3.275000,         -9.9991,         -9.9943,         -9.9983,         -9.9971,         -9.9994,        -10.0012,        -10.0744,        -10.0001
         395,        3.283333,        -10.0075,        -10.0020,         -9.9996,        -10.0008,        -10.0004,         -9.9991,        -10.1400,        -10.0001
         396,        3.291667,        -10.0123,         -9.9929,         -9.9995,        -10.0027,        -10.0002,        -10.0006,         -9.9730,         -9.9999
         397,        3.300000,        -10.0048,        -10.0101,         -9.9993,         -9.9966,         -9.9992,         -9.9997,         -9.9462,        -10.0002
         398,        3.308333,         -9.9834,         -9.9982,        -10.0037,        -10.0035,        -10.0009,         -9.9999,         -9.9498,         -9.9999
         399,        3.316667,         -9.9969,         -9.9966,         -9.9985,         -9.9969,         -9.9990,        -10.0012,        -10.0371,        -10.0001
         400,        3.325000,        -10.0034,        -10.0009,         -9.9996,        -10.0013,        -10.0005,         -9.9995,        -10.2022,        -10.0001
         401,        3.333333,        -10.0116,         -9.9918,         -9.9990,        -10.0030,        -10.0002,        -10.0012,        -10.0343,         -9.9998
         402,        3.341667,        -10.0062,        -10.0117,         -9.9990,         -9.9961,         -9.9997,        -10.0005,         -9.8809,        -10.0002
         403,        3.350000,         -9.9865,         -9.9987,        -10.0038,        -10.0019,        -10.0011,         -9.9994,         -9.9505,         -9.9998
         404,        3.358333,         -9.9947,         -9.9993,         -9.9988,         -9.9971,         -9.9990,        -10.0014,        -10.0060,        -10.0002
         405,        3.366667,         -9.9986,        -10.0000,        -10.0002,        -10.0016,        -10.0008,         -9.9989,        -10.1935,        -10.0001
         406,        3.375000,        -10.0106,         -9.9908,         -9.9985,        -10.0010,        -10.0000,         -9.9996,        -10.1535,         -9.9999
         407,        3.383333,        -10.0062,        -10.0108,         -9.9990,         -9.9963,         -9.9995,        -10.0005,         -9.8604,        -10.0002
         408,        3.391667,         -9.9898,         -9.9982,        -10.0036,        -10.0026,        -10.0007,        -10.0002,         -9.8952,         -9.9998
         409,        3.400000,         -9.9954,        -10.0005,         -9.9989,         -9.9973,         -9.9992,        -10.0008,         -9.9975,        -10.0001
         410,        3.408333,         -9.9952,         -9.9986,        -10.0004,        -10.0024,        -10.0006,         -9.9984,        -10.1507,        -10.0000
         411,        3.416667,        -10.0090,         -9.9906,         -9.9980,        -10.0019,        -10.0001,        -10.0008,        -10.2051,         -9.9999
         412,        3.425000,        -10.0058,        -10.0111,         -9.9987,         -9.9972,         -9.9996,         -9.9999,         -9.9202,        -10.0001
         413,        3.433333,         -9.9911,         -9.9980,        -10.0033,        -10.0036,        -10.0009,         -9.9999,         -9.8046,         -9.9998
         414,        3.441667,         -9.9958,        -10.0032,         -9.9989,         -9.9956,         -9.9990,        -10.0016,         -9.9774,        -10.0001
         415,        3.450000,         -9.9927,         -9.9993,        -10.0010,        -10.0025,        -10.0008,        -10.0001,        -10.0964,         -9.9999
         416,        3.458333,        -10.0089,         -9.9897,         -9.9978,        -10.0003,         -9.9999,        -10.0011,        -10.1803,        -10.0000
         417,        3.466667,        -10.0079,        -10.0105,         -9.9986,         -9.9980,         -9.9996,        -10.0002,        -10.0605,        -10.0001
         418,        3.475000,         -9.9915,         -9.9976,        -10.0027,        -10.0033,        -10.0005,         -9.9995,         -9.7287,         -9.9997
         419,        3.483333,         -9.9952,        -10.0054,         -9.9994,         -9.9961,         -9.9992,        -10.0007,         -9.9370,        -10.0001
         420,        3.491667,         -9.9928,         -9.9989,        -10.0018,        -10.0024,        -10.0007,         -9.9991,        -10.0458,         -9.9999
         421,        3.500000,        -10.0086,         -9.9889,         -9.9975,         -9.9997,         -9.9998,        -10.0014,        -10.1152,        -10.0000
         422,        3.508333,        -10.0095,        -10.0098,         -9.9986,         -9.9989,         -9.9998,         -9.9995,        -10.1610,        -10.0001
         423,        3.516667,         -9.9930,         -9.9974,        -10.0024,        -10.0029,        -10.0007,         -9.9991,         -9.7583,         -9.9997
         424,        3.525000,         -9.9941,        -10.0057,         -9.9995,         -9.9968,         -9.9992,        -10.0004,         -9.8667,        -10.0002
         425,        3.533333,         -9.9914,         -9.9974,        -10.0020,        -10.0015,        -10.0008,         -9.9993,         -9.9802,         -9.9998
         426,        3.541667,        -10.0077,         -9.9915,         -9.9973,        -10.0005,         -9.9993,        -10.0008,        -10.0583,        -10.0000
         427,        3.550000,        -10.0118,        -10.0082,         -9.9988,         -9.9996,         -9.9998,        -10.0001,        -10.1531,        -10.0001
         428,        3.558333,         -9.9958,         -9.9965,        -10.0020,        -10.0031,        -10.0007,         -9.9988,         -9.9186,         -9.9997
         429,        3.566667,         -9.9925,        -10.0090,         -9.9994,         -9.9957,         -9.9992,        -10.0009,         -9.8178,        -10.0002
         430,        3.575000,         -9.9906,         -9.9958,        -10.0027,        -10.0029,        -10.0007,         -9.9986,         -9.9156,        -10.0000
         431,        3.583333,        -10.0070,         -9.9920,         -9.9976,        -10.0003,         -9.9996,        -10.0009,        -10.0393,        -10.0001
         432,        3.591667,        -10.0135,        -10.0065,         -9.9987,        -10.0006,         -9.9998,         -9.9992,        -10.0860,        -10.0001
         433,        3.600000,        -10.0017,         -9.9965,        -10.0015,        -10.0025,        -10.0007,        -10.0004,        -10.0672,         -9.9998
         434,        3.608333,         -9.9926,        -10.0100,         -9.9994,         -9.9963,         -9.9990,         -9.9999,         -9.8231,        -10.0003
         435,        3.616667,         -9.9871,         -9.9976,        -10.0031,        -10.0031,        -10.0008,         -9.9998,         -9.8778,        -10.0000
         436,        3.625000,        -10.0052,         -9.9922,         -9.9976,         -9.9987,         -9.9992,        -10.0009,        -10.0397,        -10.0000
         437,        3.633333,        -10.0132,        -10.0057,         -9.9987,         -9.9994,        -10.0000,         -9.9989,        -10.0239,        -10.0000
         438,        3.641667,        -10.0062,         -9.9942,        -10.0011,        -10.0023,        -10.0003,         -9.9997,        -10.0836,         -9.9998
         439,        3.650000,         -9.9950,        -10.0111,         -9.9994,         -9.9961,         -9.9994,         -9.9992,         -9.9072,        -10.0002
         440,        3.658333,         -9.9839,         -9.9963,        -10.0035,        -10.0024,        -10.0008,         -9.9989,         -9.8726,         -9.9998
         441,        3.666667,        -10.0026,         -9.9925,         -9.9978,         -9.9985,         -9.9992,        -10.0007,        -10.0725,        -10.0001
         442,        3.675000,        -10.0121,        -10.0041,         -9.9989,         -9.9990,        -10.0004,         -9.9992,        -10.0307,        -10.0001
         443,        3.683333,        -10.0102,         -9.9935,        -10.0004,        -10.0015,         -9.9999,        -10.0003,        -10.0197,        -10.0000
         444,        3.691667,         -9.9991,        -10.0092,         -9.9993,         -9.9963,         -9.9991,        -10.0000,         -9.9756,        -10.0001
         445,        3.700000,         -9.9812,         -9.9974,        -10.0036,        -10.0034,        -10.0007,         -9.9989,         -9.8953,         -9.9998
         446,        3.708333,         -9.9997,         -9.9956,         -9.9982,         -9.9976,         -9.9994,        -10.0013,        -10.0802,        -10.0000
         447,        3.716667,        -10.0089,        -10.0032,         -9.9992,        -10.0001,        -10.0004,         -9.9998,        -10.1046,        -10.0001
         448,        3.725000,        -10.0115,         -9.9926,         -9.9996,        -10.0014,        -10.0003,        -10.0004,         -9.9686,         -9.9997
         449,        3.733333,        -10.0032,        -10.0116,         -9.9993,         -9.9968,         -9.9993,        -10.0005,         -9.9745,        -10.0003
         450,        3.741667,         -9.9818,         -9.9986,        -10.0041,        -10.0023,        -10.0011,         -9.9992,         -9.9350,         -9.9999
         451,        3.750000,         -9.9974,         -9.9967,         -9.9985,         -9.9977,         -9.9992,        -10.0004,        -10.0539,        -10.0001
         452,        3.758333,        -10.0048,        -10.0005,         -9.9998,        -10.0011,        -10.0004,         -9.9986,        -10.1834,        -10.0000
         453,        3.766667,        -10.0120,         -9.9932,         -9.9991,        -10.0026,         -9.9998,        -10.0003,        -10.0018,         -9.9999
         454,        3.775000,        -10.0057,        -10.0115,         -9.9990,         -9.9967,         -9.9994,        -10.0003,         -9.9074,        -10.0002
         455,        3.783333,         -9.9849,         -9.9987,        -10.0036,        -10.0037,        -10.0008,         -9.9994,         -9.9580,         -9.9999
         456,        3.791667,         -9.9954,         -9.9991,         -9.9987,         -9.9970,         -9.9992,        -10.0018,        -10.0164,        -10.0001
         457,        3.800000,        -10.0006,        -10.0001,         -9.9999,        -10.0012,        -10.0004,         -9.9988,        -10.2049,        -10.0001
         458,        3.808333,        -10.0109,         -9.9903,         -9.9986,        -10.0019,        -10.0001,        -10.0008,        -10.1006,         -9.9998
         459,        3.816667,        -10.0062,        -10.0120,         -9.9988,         -9.9963,         -9.9997,         -9.9989,         -9.8586,        -10.0002
         460,        3.825000,         -9.9883,         -9.9996,        -10.0038,        -10.0030,        -10.0006,        -10.0000,         -9.9248,         -9.9998
         461,        3.833333,         -9.9948,        -10.0002,         -9.9988,         -9.9956,         -9.9990,        -10.0006,         -9.9993,        -10.0001
         462,        3.841667,         -9.9960,         -9.9993,        -10.0004,        -10.0020,        -10.0005,        -10.0001,        -10.1692,        -10.0000
         463,        3.850000,        -10.0099,         -9.9888,         -9.9983,        -10.0016,        -10.0001,        -10.0010,        -10.1953,         -9.9999
         464,        3.858333,        -10.0061,        -10.0101,         -9.9987,         -9.9975,         -9.9996,         -9.9997,         -9.8852,        -10.0001
         465,        3.866667,         -9.9904,         -9.9982,        -10.0033,        -10.0041,        -10.0008,         -9.9994,         -9.8447,         -9.9998
         466,        3.875000,         -9.9957,        -10.0020,         -9.9994,         -9.9966,         -9.9992,        -10.0001,         -9.9903,        -10.0001
         467,        3.883333,         -9.9940,         -9.9981,        -10.0007,        -10.0024,        -10.0008,         -9.9996,        -10.1214,        -10.0001
         468,        3.891667,        -10.0085,         -9.9899,         -9.9977,        -10.0000,         -9.9996,        -10.0008,        -10.1975,         -9.9999
         469,        3.900000,        -10.0067,        -10.0114,         -9.9988,         -9.9971,         -9.9996,         -9.9999,         -9.9961,        -10.0002
         470,        3.908333,         -9.9914,         -9.9970,        -10.0030,        -10.0034,        -10.0007,        -10.0001,         -9.7527,         -9.9998
         471,        3.916667,         -9.9956,        -10.0038,         -9.9990,         -9.9961,         -9.9992,        -10.0006,         -9.9532,        -10.0002
         472,        3.925000,         -9.9922,         -9.9986,        -10.0017,        -10.0026,        -10.0008,         -9.9993,        -10.0660,         -9.9999
         473,        3.933333,        -10.0092,         -9.9895,         -9.9979,        -10.0010,         -9.9997,        -10.0008,        -10.1422,        -10.0000
         474,        3.941667,        -10.0087,        -10.0096,         -9.9985,         -9.9989,        -10.0000,         -9.9991,        -10.1306,        -10.0001
         475,        3.950000,         -9.9920,         -9.9992,        -10.0026,        -10.0032,        -10.0008,         -9.9998,         -9.7288,         -9.9998
         476,        3.958333,         -9.9946,        -10.0056,         -9.9994,         -9.9961,         -9.9990,        -10.0009,         -9.8985,        -10.0002
         477,        3.966667,         -9.9925,         -9.9972,        -10.0020,        -10.0024,        -10.0007,         -9.9996,        -10.0098,         -9.9999
         478,        3.975000,        -10.0092,         -9.9897,         -9.9978,        -10.0002,         -9.9999,        -10.0010,        -10.0819,        -10.0000
         479,        3.983333,        -10.0108,        -10.0096,         -9.9985,         -9.9981,         -9.9998,        -10.0004,        -10.1689,        -10.0001
         480,        3.991667,         -9.9949,         -9.9970,        -10.0024,        -10.0032,        -10.0007,         -9.9995,         -9.8381,         -9.9996
         481,        4.000000,         -9.9929,        -10.0069,         -9.9995,         -9.9953,         -9.9989,        -10.0004,         -9.8305,        -10.0001
         482,        4.008333,         -9.9907,         -9.9974,        -10.0024,        -10.0027,        -10.0010,         -9.9993,         -9.9406,         -9.9998
         483,        4.016667,        -10.0073,         -9.9919,         -9.9973,         -9.9994,         -9.9996,         -9.9998,        -10.0416,        -10.0000
         484,        4.025000,        -10.0130,        -10.0071,         -9.9985,         -9.9990,        -10.0002,         -9.9989,        -10.1159,        -10.0002
         485,        4.033333,         -9.9992,         -9.9967,        -10.0015,        -10.0024,        -10.0008,        -10.0003,        -10.0179,         -9.9999
         486,        4.041667,         -9.9920,        -10.0085,         -9.9996,         -9.9957,         -9.9989,        -10.0000,         -9.8149,        -10.0003
         487,        4.050000,         -9.9888,         -9.9987,        -10.0027,        -10.0035,        -10.0009,         -9.9986,         -9.8890,         -9.9999
         488,        4.058333,        -10.0060,         -9.9915,         -9.9977,         -9.9989,         -9.9994,        -10.0005,        -10.0395,         -9.9999
         489,        4.066667,        -10.0134,        -10.0066,         -9.9987,         -9.9992,        -10.0001,        -10.0000,        -10.0451,        -10.0001
         490,        4.075000,        -10.0050,         -9.9959,        -10.0011,        -10.0036,        -10.0006,         -9.9999,        -10.0941,         -9.9998
         491,        4.083333,         -9.9936,        -10.0109,         -9.9996,         -9.9955,         -9.9991,        -10.0007,         -9.8652,        -10.0002
         492,        4.091667,         -9.9851,         -9.9977,        -10.0032,        -10.0034,        -10.0009,         -9.9995,         -9.8714,         -9.9999
         493,        4.100000,        -10.0038,         -9.9936,         -9.9979,         -9.9990,         -9.9994,        -10.0005,        -10.0565,        -10.0000
         494,        4.108333,        -10.0128,        -10.0049,         -9.9990,        -10.0000,        -10.0002,         -9.9992,        -10.0207,        -10.0000
         495,        4.116667,        -10.0084,         -9.9939,        -10.0006,        -10.0021,        -10.0004,        -10.0006,        -10.0482,         -9.9997
         496,        4.125000,         -9.9976,        -10.0111,         -9.9993,         -9.9968,         -9.9993,        -10.0007,         -9.9581,        -10.0002
         497,        4.133333,         -9.9820,         -9.9970,        -10.0034,        -10.0033,        -10.0007,         -9.9988,         -9.8833,         -9.9997
         498,        4.141667,        -10.0007,         -9.9946,         -9.9981,         -9.9983,         -9.9993,        -10.0015,        -10.0812,        -10.0000
         499,        4.150000,        -10.0104,        -10.0022,         -9.9993,         -9.9999,        -10.0002,         -9.9986,        -10.0671,        -10.0001
         500,        4.158333,        -10.0112,         -9.9933,         -9.9997,        -10.0014,        -10.0001,        -10.0006,         -9.9869,         -9.9998
         501,        4.166667,        -10.0017,        -10.0104,         -9.9993,         -9.9951,         -9.9995,        -10.0003,         -9.9838,        -10.0002
         502,        4.175000,         -9.9813,         -9.9974,        -10.0040,        -10.0036,        -10.0009,         -9.9992,         -9.9185,         -9.9997
         503,        4.183333,         -9.9985,         -9.9953,         -9.9983,         -9.9975,         -9.9992,        -10.0012,        -10.0706,        -10.0002
         504,        4.191667,        -10.0069,        -10.0012,         -9.9993,        -10.0010,        -10.0003,         -9.9998,        -10.1542,         -9.9999
         505,        4.200000,        -10.0116,         -9.9916,         -9.9994,        -10.0028,        -10.0001,        -10.0002,         -9.9746,        -10.0000
         506,        4.208333,        -10.0051,        -10.0123,         -9.9991,         -9.9965,         -9.9992,         -9.9998,         -9.9388,        -10.0002
         507,        4.216667,         -9.9838,         -9.9980,        -10.0041,        -10.0033,        -10.0010,         -9.9992,         -9.9527,         -9.9997
         508,        4.225000,         -9.9961,         -9.9983,         -9.9982,         -9.9974,         -9.9991,        -10.0007,        -10.0290,        -10.0000
         509,        4.233333,        -10.0019,        -10.0009,        -10.0000,        -10.0022,        -10.0006,         -9.9999,        -10.2059,         -9.9999
         510,        4.241667,        -10.0115,         -9.9905,         -9.9987,        -10.0015,         -9.9998,        -10.0008,        -10.0554,        -10.0000
         511,        4.250000,        -10.0062,        -10.0112,         -9.9992,         -9.9959,         -9.9994,         -9.9996,         -9.8741,        -10.0002
         512,        4.258333,         -9.9874,         -9.9990,        -10.0035,        -10.0031,        -10.0009,         -9.9994,         -9.9470,         -9.9998
         513,        4.266667,         -9.9950,        -10.0007,         -9.9986,         -9.9960,         -9.9992,        -10.0015,        -10.0061,        -10.0001
         514,        4.275000,         -9.9980,        -10.0001,        -10.0002,        -10.0020,        -10.0005,         -9.9992,        -10.1894,        -10.0001
         515,        4.283333,        -10.0100,         -9.9898,         -9.9983,        -10.0002,        -10.0000,        -10.0003,        -10.1638,         -9.9999
         516,        4.291667,        -10.0062,        -10.0120,         -9.9987,         -9.9983,         -9.9997,         -9.9993,         -9.8593,        -10.0001
         517,        4.300000,         -9.9898,         -9.9991,        -10.0036,        -10.0037,        -10.0008,         -9.9990,         -9.8828,         -9.9998
         518,        4.308333,         -9.9947,        -10.0020,         -9.9988,         -9.9960,         -9.9988,        -10.0007,         -9.9946,        -10.0001
         519,        4.316667,         -9.9945,         -9.9979,        -10.0009,        -10.0033,        -10.0005,         -9.9984,        -10.1397,        -10.0000
         520,        4.325000,        -10.0090,         -9.9907,         -9.9980,        -10.0002,         -9.9996,        -10.0007,        -10.2082,        -10.0000
         521,        4.333333,        -10.0063,        -10.0107,         -9.9986,         -9.9978,         -9.9995,         -9.9999,         -9.9428,        -10.0000
         522,        4.341667,         -9.9910,         -9.9982,        -10.0032,        -10.0047,        -10.0009,         -9.9997,         -9.7892,         -9.9998
         523,        4.350000,         -9.9959,        -10.0021,         -9.9991,         -9.9966,         -9.9991,        -10.0013,         -9.9753,        -10.0003
         524,        4.358333,         -9.9932,         -9.9980,        -10.0014,        -10.0032,        -10.0005,        -10.0003,        -10.0924,         -9.9999
         525,        4.366667,        -10.0086,         -9.9904,         -9.9975,         -9.9993,        -10.0002,        -10.0005,        -10.1679,         -9.9999
         526,        4.375000,        -10.0075,        -10.0096,         -9.9986,         -9.9982,         -9.9995,        -10.0006,        -10.0823,        -10.0001
         527,        4.383333,         -9.9918,         -9.9986,        -10.0026,        -10.0027,        -10.0009,         -9.9996,         -9.7258,         -9.9997
         528,        4.391667,         -9.9953,        -10.0060,         -9.9993,         -9.9957,         -9.9991,        -10.0003,         -9.9216,        -10.0002
         529,        4.400000,         -9.9921,         -9.9981,        -10.0019,        -10.0020,        -10.0007,         -9.9989,        -10.0332,         -9.9999
         530,        4.408333,        -10.0092,         -9.9898,         -9.9977,         -9.9998,         -9.9996,        -10.0014,        -10.1040,        -10.0000
         531,        4.416667,        -10.0099,        -10.0090,         -9.9986,         -9.9992,        -10.0000,         -9.9997,        -10.1663,        -10.0002
         532,        4.425000,         -9.9934,         -9.9981,        -10.0021,        -10.0037,        -10.0008,        -10.0005,         -9.7779,         -9.9998
         533,        4.433333,         -9.9935,        -10.0064,         -9.9992,         -9.9957,         -9.9990,        -10.0005,         -9.8593,        -10.0001
         534,        4.441667,         -9.9920,         -9.9976,        -10.0024,        -10.0024,        -10.0008,         -9.9991,         -9.9697,         -9.9999
         535,        4.450000,        -10.0089,         -9.9905,         -9.9976,         -9.9997,         -9.9996,        -10.0007,        -10.0564,         -9.9999
         536,        4.458333,        -10.0122,        -10.0081,         -9.9988,         -9.9982,         -9.9999,         -9.9996,        -10.1461,        -10.0001
         537,        4.466667,         -9.9977,         -9.9974,        -10.0021,        -10.0026,        -10.0006,        -10.0001,         -9.9420,         -9.9998
         538,        4.475000,         -9.9922,        -10.0084,         -9.9994,         -9.9966,         -9.9989,        -10.0010,         -9.8099,        -10.0002
         539,        4.483333,         -9.9897,         -9.9967,        -10.0027,        -10.0024,        -10.0008,         -9.9983,         -9.9080,         -9.9999
         540,        4.491667,        -10.0062,         -9.9912,         -9.9975,         -9.9994,         -9.9997,        -10.0015,        -10.0342,         -9.9999
         541,        4.500000,        -10.0135,        -10.0062,         -9.9987,         -9.9999,        -10.0001,         -9.9988,        -10.0717,        -10.0000
         542,        4.508333,        -10.0017,         -9.9962,        -10.0015,        -10.0026,        -10.0008,        -10.0006,        -10.0816,         -9.9998
         543,        4.516667,         -9.9928,        -10.0092,         -9.9995,         -9.9960,         -9.9992,        -10.0004,         -9.8376,        -10.0002
         544,        4.525000,         -9.9871,         -9.9976,        -10.0029,        -10.0025,        -10.0008,        -10.0002,         -9.8740,         -9.9999
         545,        4.533333,        -10.0049,         -9.9917,         -9.9976,         -9.9988,         -9.9991,        -10.0005,        -10.0480,        -10.0001
         546,        4.541667,        -10.0133,        -10.0049,         -9.9989,         -9.9999,         -9.9999,        -10.0000,        -10.0213,        -10.0003
         547,        4.550000,        -10.0077,         -9.9956,        -10.0008,        -10.0015,        -10.0004,        -10.0006,        -10.0790,         -9.9998
         548,        4.558333,         -9.9958,        -10.0106,         -9.9995,         -9.9962,         -9.9992,        -10.0005,         -9.9196,        -10.0004
         549,        4.566667,         -9.9830,         -9.9987,        -10.0036,        -10.0034,        -10.0009,         -9.9990,         -9.8746,         -9.9999
         550,        4.575000,        -10.0026,         -9.9941,         -9.9980,         -9.9985,         -9.9991,        -10.0007,        -10.0718,        -10.0000
         551,        4.583333,        -10.0116,        -10.0025,         -9.9991,        -10.0000,        -10.0003,         -9.9988,        -10.0386,        -10.0000
         552,        4.591667,        -10.0097,         -9.9943,        -10.0004,        -10.0031,        -10.0005,         -9.9993,        -10.0060,         -9.9998
         553,        4.600000,        -10.0000,        -10.0098,         -9.9992,         -9.9957,         -9.9993,        -10.0016,         -9.9888,        -10.0003
         554,        4.608333,         -9.9813,         -9.9982,        -10.0036,        -10.0028,        -10.0007,        -10.0000,         -9.9013,         -9.9999
         555,        4.616667,         -9.9989,         -9.9952,         -9.9982,         -9.9980,         -9.9988,        -10.0000,        -10.0774,        -10.0000
         556,        4.625000,        -10.0084,        -10.0021,         -9.9993,        -10.0005,        -10.0003,         -9.9993,        -10.1165,        -10.0000
         557,        4.633333,        -10.0118,         -9.9933,         -9.9993,        -10.0028,        -10.0005,        -10.0018,         -9.9727,         -9.9999
         558,        4.641667,        -10.0036,        -10.0117,         -9.9993,         -9.9960,         -9.9992,        -10.0002,         -9.9627,        -10.0001
