"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\003\sfe_25.tcf","Time","1","2","3","4","5","6","1","2","3","4"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\results\003\sfe_25_POMM.csv","Maximum (Extracted from Time Series)",          0.7350,          0.3130,          0.3531,          0.5192,          0.3057,          0.6853,          0.1880,          0.1881,          0.1878,          0.1878
"","Time of Maximum",          0.2667,          0.4833,          0.4167,          2.7667,          4.0167,          3.0000,          0.8333,          2.4000,          4.4500,          2.5000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
