"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
,        0.633333,          0.1127,          0.2772,          0.0045,          0.4902,          0.2854,          0.6246,          0.1878,          0.1832,          0.1689,          0.1453
,        0.650000,          0.1127,          0.2759,          0.0039,          0.4914,          0.2887,          0.6506,          0.1879,          0.1826,          0.1726,          0.1608
,        0.666667,          0.1127,          0.2751,          0.0037,          0.4979,          0.2915,          0.6621,          0.1878,          0.1853,          0.1755,          0.1690
,        0.683333,          0.1126,          0.2748,          0.0032,          0.5049,          0.2949,          0.6665,          0.1879,          0.1854,          0.1785,          0.1731
,        0.700000,          0.1127,          0.2743,          0.0029,          0.5087,          0.2976,          0.6708,          0.1878,          0.1861,          0.1809,          0.1764
,        0.716667,          0.1127,          0.2741,          0.0027,          0.5112,          0.2995,          0.6748,          0.1878,          0.1864,          0.1826,          0.1795
,        0.733333,          0.1127,          0.2740,          0.0025,          0.5131,          0.3011,          0.6774,          0.1878,          0.1868,          0.1839,          0.1814
,        0.750000,          0.1126,          0.2738,          0.0022,          0.5146,          0.3022,          0.6795,          0.1878,          0.1871,          0.1849,          0.1830
,        0.766667,          0.1128,          0.2737,          0.0021,          0.5158,          0.3030,          0.6810,          0.1877,          0.1872,          0.1857,          0.1842
,        0.783333,          0.1126,          0.2736,          0.0018,          0.5167,          0.3038,          0.6821,          0.1878,          0.1874,          0.1862,          0.1851
,        0.800000,          0.1128,          0.2734,          0.0017,          0.5174,          0.3042,          0.6829,          0.1878,          0.1877,          0.1866,          0.1858
,        0.816667,          0.1127,          0.2734,          0.0016,          0.5179,          0.3044,          0.6835,          0.1878,          0.1875,          0.1869,          0.1863
,        0.833333,          0.1128,          0.2734,          0.0015,          0.5181,          0.3049,          0.6841,          0.1880,          0.1876,          0.1871,          0.1869
,        0.850000,          0.1127,          0.2734,          0.0014,          0.5184,          0.3050,          0.6844,          0.1878,          0.1877,          0.1873,          0.1870
,        0.866667,          0.1127,          0.2734,          0.0014,          0.5185,          0.3052,          0.6845,          0.1878,          0.1877,          0.1874,          0.1872
,        0.883333,          0.1127,          0.2734,          0.0013,          0.5187,          0.3053,          0.6848,          0.1879,          0.1876,          0.1875,          0.1874
,        0.900000,          0.1127,          0.2734,          0.0012,          0.5189,          0.3054,          0.6849,          0.1878,          0.1878,          0.1876,          0.1875
,        0.916667,          0.1127,          0.2734,          0.0010,          0.5190,          0.3054,          0.6850,          0.1878,          0.1878,          0.1876,          0.1876
,        0.933333,          0.1128,          0.2733,          0.0010,          0.5190,          0.3055,          0.6852,          0.1878,          0.1880,          0.1876,          0.1876
,        0.950000,          0.1127,          0.2733,          0.0011,          0.5191,          0.3055,          0.6852,          0.1878,          0.1879,          0.1877,          0.1877
,        0.966667,          0.1127,          0.2732,          0.0011,          0.5191,          0.3055,          0.6852,          0.1878,          0.1878,          0.1877,          0.1877
,        0.983333,          0.1126,          0.2733,          0.0008,          0.5192,          0.3055,          0.6852,          0.1878,          0.1878,          0.1877,          0.1877
,        1.000000,          0.1127,          0.2733,          0.0010,          0.5192,          0.3056,          0.6852,          0.1878,          0.1876,          0.1878,          0.1878
,        1.016667,          0.1127,          0.2733,          0.0008,          0.5192,          0.3056,          0.6852,          0.1880,          0.1878,          0.1878,          0.1878
,        1.033333,          0.1127,          0.2733,          0.0009,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        1.050000,          0.1127,          0.2733,          0.0008,          0.5192,          0.3056,          0.6852,          0.1879,          0.1879,          0.1878,          0.1878
,        1.066667,          0.1128,          0.2733,          0.0008,          0.5192,          0.3055,          0.6852,          0.1878,          0.1876,          0.1878,          0.1878
,        1.083333,          0.1127,          0.2733,          0.0009,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        1.100000,          0.1126,          0.2733,          0.0008,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.116667,          0.1127,          0.2733,          0.0008,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.133333,          0.1127,          0.2732,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.150000,          0.1128,          0.2732,          0.0007,          0.5192,          0.3055,          0.6852,          0.1878,          0.1880,          0.1878,          0.1878
,        1.166667,          0.1127,          0.2733,          0.0007,          0.5192,          0.3055,          0.6852,          0.1878,          0.1876,          0.1878,          0.1878
,        1.183333,          0.1127,          0.2733,          0.0007,          0.5192,          0.3056,          0.6852,          0.1877,          0.1876,          0.1878,          0.1878
,        1.200000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3055,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.216667,          0.1127,          0.2733,          0.0007,          0.5192,          0.3056,          0.6853,          0.1879,          0.1880,          0.1878,          0.1878
,        1.233333,          0.1127,          0.2733,          0.0007,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        1.250000,          0.1128,          0.2733,          0.0006,          0.5192,          0.3055,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.266667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.283333,          0.1128,          0.2733,          0.0007,          0.5192,          0.3056,          0.6853,          0.1878,          0.1876,          0.1878,          0.1878
,        1.300000,          0.1127,          0.2733,          0.0007,          0.5192,          0.3056,          0.6853,          0.1877,          0.1878,          0.1878,          0.1878
,        1.316667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        1.333333,          0.1127,          0.2733,          0.0007,          0.5192,          0.3055,          0.6853,          0.1878,          0.1880,          0.1878,          0.1878
,        1.350000,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1877,          0.1878,          0.1878
,        1.366667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1877,          0.1878,          0.1878
,        1.383333,          0.1129,          0.2732,          0.0006,          0.5192,          0.3056,          0.6853,          0.1879,          0.1879,          0.1878,          0.1878
,        1.400000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1877,          0.1880,          0.1878,          0.1878
,        1.416667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        1.433333,          0.1128,          0.2733,          0.0006,          0.5192,          0.3055,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.450000,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        1.466667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.483333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        1.500000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.516667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1879,          0.1879,          0.1878,          0.1878
,        1.533333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        1.550000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        1.566667,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.583333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        1.600000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1879,          0.1878,          0.1878,          0.1878
,        1.616667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.633333,          0.1127,          0.2732,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.650000,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.666667,          0.1127,          0.2733,          0.0007,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        1.683333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1878,          0.1880,          0.1878,          0.1878
,        1.700000,          0.1126,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        1.716667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.733333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3055,          0.6852,          0.1879,          0.1879,          0.1878,          0.1878
,        1.750000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        1.766667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6852,          0.1878,          0.1880,          0.1878,          0.1878
,        1.783333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1877,          0.1878,          0.1878
,        1.800000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1877,          0.1878,          0.1878
,        1.816667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1877,          0.1878,          0.1878,          0.1878
,        1.833333,          0.1127,          0.2733,          0.0003,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        1.850000,          0.1128,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        1.866667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1879,          0.1879,          0.1878,          0.1878
,        1.883333,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1881,          0.1878,          0.1878
,        1.900000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1877,          0.1877,          0.1878,          0.1878
,        1.916667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        1.933333,          0.1126,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        1.950000,          0.1128,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        1.966667,          0.1128,          0.2733,          0.0004,          0.5192,          0.3055,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        1.983333,          0.1126,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1877,          0.1879,          0.1878,          0.1878
,        2.000000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1879,          0.1878,          0.1878,          0.1878
,        2.016667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1877,          0.1880,          0.1878,          0.1878
,        2.033333,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        2.050000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3055,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        2.066667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1880,          0.1878,          0.1878
,        2.083333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.100000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3055,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        2.116667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        2.133333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1879,          0.1879,          0.1878,          0.1878
,        2.150000,          0.1126,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        2.166667,          0.1127,          0.2733,          0.0003,          0.5192,          0.3056,          0.6853,          0.1877,          0.1878,          0.1878,          0.1878
,        2.183333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.200000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1877,          0.1877,          0.1878,          0.1878
,        2.216667,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        2.233333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3055,          0.6852,          0.1876,          0.1877,          0.1878,          0.1878
,        2.250000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1879,          0.1878,          0.1878,          0.1878
,        2.266667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1877,          0.1878,          0.1878,          0.1878
,        2.283333,          0.1126,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        2.300000,          0.1127,          0.2732,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        2.316667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.333333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3055,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        2.350000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        2.366667,          0.1127,          0.2732,          0.0005,          0.5192,          0.3055,          0.6853,          0.1879,          0.1877,          0.1878,          0.1878
,        2.383333,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        2.400000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1881,          0.1878,          0.1878
,        2.416667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        2.433333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.450000,          0.1127,          0.2733,          0.0007,          0.5192,          0.3056,          0.6853,          0.1878,          0.1880,          0.1878,          0.1878
,        2.466667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3055,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.483333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        2.500000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.516667,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1877,          0.1878,          0.1878
,        2.533333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1876,          0.1878,          0.1878
,        2.550000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1877,          0.1879,          0.1878,          0.1878
,        2.566667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        2.583333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1876,          0.1878,          0.1878
,        2.600000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1877,          0.1879,          0.1878,          0.1878
,        2.616667,          0.1127,          0.2733,          0.0007,          0.5192,          0.3056,          0.6853,          0.1880,          0.1880,          0.1878,          0.1878
,        2.633333,          0.1127,          0.2732,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        2.650000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1876,          0.1877,          0.1878,          0.1878
,        2.666667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1877,          0.1878,          0.1878,          0.1878
,        2.683333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        2.700000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1879,          0.1877,          0.1878,          0.1878
,        2.716667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1877,          0.1878,          0.1878,          0.1878
,        2.733333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        2.750000,          0.1128,          0.2733,          0.0003,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        2.766667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.783333,          0.1127,          0.2733,          0.0003,          0.5192,          0.3056,          0.6853,          0.1878,          0.1880,          0.1878,          0.1878
,        2.800000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.816667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1878,          0.1875,          0.1878,          0.1878
,        2.833333,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1877,          0.1879,          0.1878,          0.1878
,        2.850000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        2.866667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6852,          0.1879,          0.1879,          0.1878,          0.1878
,        2.883333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        2.900000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.916667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.933333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1880,          0.1878,          0.1878
,        2.950000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1879,          0.1878,          0.1878,          0.1878
,        2.966667,          0.1128,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        2.983333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        3.000000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3055,          0.6853,          0.1878,          0.1875,          0.1878,          0.1878
,        3.016667,          0.1128,          0.2733,          0.0003,          0.5192,          0.3055,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        3.033333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3055,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        3.050000,          0.1128,          0.2733,          0.0006,          0.5192,          0.3055,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.066667,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852,          0.1878,          0.1878,          0.1878,          0.1878
,        3.083333,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.100000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.116667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.133333,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.150000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        3.166667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6852,          0.1878,          0.1876,          0.1878,          0.1878
,        3.183333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        3.200000,          0.1126,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1879,          0.1878,          0.1878
,        3.216667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1877,          0.1880,          0.1878,          0.1878
,        3.233333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1878,          0.1879,          0.1878,          0.1878
,        3.250000,          0.1128,          0.2733,          0.0003,          0.5192,          0.3056,          0.6852,          0.1878,          0.1880,          0.1878,          0.1878
,        3.266667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1877,          0.1878,          0.1878
,        3.283333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.300000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.316667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853,          0.1879,          0.1878,          0.1878,          0.1878
,        3.333333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1879,          0.1879,          0.1878,          0.1878
,        3.350000,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853,          0.1878,          0.1878,          0.1878,          0.1878
,        3.366667,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852,          0.1879,          0.1879,          0.1878,          0.1878
,        3.383333,          0.1128,          0.2732,          0.0005,          0.5192,          0.3055,          0.6852,          0.1877,          0.1878,          0.1878,          0.1878
,        3.400000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852,          0.1879,          0.1879,          0.1878,          0.1878
