"OutphaseC4_003 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_003.tcf]","Time (h)","Q 2 [OutphaseC4_003]","Q 3 [OutphaseC4_003]","Q 4 [OutphaseC4_003]","Q 5 [OutphaseC4_003]","Q 6 [OutphaseC4_003]","Q 7 [OutphaseC4_003]","Q 1 [OutphaseC4_003]","Q  8 [OutphaseC4_003]"
          28,        0.225000,         -2.6278,         -0.9889,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7634,          0.0000
          29,        0.233333,         -2.6900,         -1.0318,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8025,          0.0000
          30,        0.241667,         -2.7415,         -1.0601,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8380,          0.0000
          31,        0.250000,         -2.7858,         -1.1030,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8636,          0.0000
          32,        0.258333,         -2.8221,         -1.1337,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8886,          0.0000
          33,        0.266667,         -2.8525,         -1.1437,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9059,          0.0000
          34,        0.275000,         -2.8780,         -1.1708,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9238,          0.0000
          35,        0.283333,         -2.8984,         -1.1915,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9375,          0.0000
          36,        0.291667,         -2.9165,         -1.2094,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9470,          0.0000
          37,        0.300000,         -2.9303,         -1.2379,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9561,          0.0000
          38,        0.308333,         -2.9427,         -1.2502,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9651,          0.0000
          39,        0.316667,         -2.9529,         -1.2685,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9678,          0.0000
          40,        0.325000,         -2.9605,         -1.2774,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9741,          0.0000
          41,        0.333333,         -2.9680,         -1.2856,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9809,          0.0000
          42,        0.341667,         -2.9726,         -1.3005,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9828,          0.0000
          43,        0.350000,         -2.9778,         -1.3172,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9897,          0.0000
          44,        0.358333,         -2.9819,         -1.3396,         -0.0001,          0.0000,          0.0000,          0.0000,         -2.9855,          0.0000
          45,        0.366667,         -2.9843,         -1.3739,         -0.0013,          0.0000,          0.0000,          0.0000,         -2.9904,          0.0000
          46,        0.375000,         -2.9882,         -1.4010,         -0.0599,          0.0000,          0.0000,          0.0000,         -2.9931,          0.0000
          47,        0.383333,         -2.9892,         -1.4396,         -0.1243,         -0.0000,          0.0000,          0.0000,         -2.9923,          0.0000
          48,        0.391667,         -2.9914,         -1.4825,         -0.1996,         -0.0001,          0.0000,          0.0000,         -2.9990,          0.0000
          49,        0.400000,         -2.9934,         -1.5279,         -0.2877,         -0.0001,          0.0000,          0.0000,         -2.9918,          0.0000
          50,        0.408333,         -2.9935,         -1.5857,         -0.3826,         -0.0002,          0.0000,          0.0000,         -2.9957,          0.0000
          51,        0.416667,         -2.9961,         -1.6456,         -0.4877,         -0.1878,          0.0000,          0.0000,         -2.9981,          0.0000
          52,        0.425000,         -2.9955,         -1.7077,         -0.5961,         -0.3276,          0.0000,          0.0000,         -2.9952,          0.0000
          53,        0.433333,         -2.9966,         -1.7636,         -0.7104,         -0.4465,          0.0000,          0.0000,         -3.0024,          0.0000
          54,        0.441667,         -2.9977,         -1.8288,         -0.8272,         -0.5536,          0.0000,          0.0000,         -2.9940,          0.0000
          55,        0.450000,         -2.9971,         -1.8951,         -0.9446,         -0.6334,          0.0000,          0.0000,         -2.9981,          0.0000
          56,        0.458333,         -2.9990,         -1.9522,         -1.0606,         -0.7202,          0.0000,          0.0000,         -3.0004,          0.0000
          57,        0.466667,         -2.9979,         -2.0211,         -1.1770,         -0.7990,          0.0000,          0.0000,         -2.9964,          0.0000
          58,        0.475000,         -2.9986,         -2.0778,         -1.2899,         -0.8760,          0.0000,          0.0000,         -3.0046,          0.0000
          59,        0.483333,         -2.9994,         -2.1381,         -1.4005,         -0.9416,          0.0000,          0.0000,         -2.9955,          0.0000
          60,        0.491667,         -2.9984,         -2.1968,         -1.5065,         -1.0269,          0.0000,          0.0000,         -2.9991,          0.0000
          61,        0.500000,         -3.0001,         -2.2476,         -1.6087,         -1.0870,          0.0000,          0.0000,         -3.0003,          0.0000
          62,        0.508333,         -2.9986,         -2.3033,         -1.7066,         -1.1527,          0.0000,          0.0000,         -2.9972,          0.0000
          63,        0.516667,         -2.9995,         -2.3536,         -1.7992,         -1.2122,          0.0000,          0.0000,         -3.0061,          0.0000
          64,        0.525000,         -3.0001,         -2.3994,         -1.8875,         -1.2699,          0.0000,          0.0000,         -2.9949,          0.0000
          65,        0.533333,         -2.9989,         -2.4457,         -1.9710,         -1.3279,          0.0000,          0.0000,         -2.9982,          0.0000
          66,        0.541667,         -3.0009,         -2.4857,         -2.0492,         -1.3720,          0.0000,          0.0000,         -3.0011,          0.0000
          67,        0.550000,         -2.9990,         -2.5286,         -2.1227,         -1.4212,          0.0000,          0.0000,         -2.9974,          0.0000
          68,        0.558333,         -2.9998,         -2.5637,         -2.1905,         -1.4547,          0.0000,          0.0000,         -3.0070,          0.0000
          69,        0.566667,         -3.0003,         -2.5987,         -2.2553,         -1.4982,          0.0000,          0.0000,         -2.9943,          0.0000
          70,        0.575000,         -2.9992,         -2.6301,         -2.3146,         -1.5340,          0.0000,          0.0000,         -3.0000,          0.0000
          71,        0.583333,         -3.0010,         -2.6574,         -2.3703,         -1.5692,          0.0000,          0.0000,         -3.0007,          0.0000
          72,        0.591667,         -2.9990,         -2.6891,         -2.4213,         -1.5932,          0.0000,          0.0000,         -2.9968,          0.0000
          73,        0.600000,         -2.9999,         -2.7117,         -2.4686,         -1.6355,          0.0000,          0.0000,         -3.0074,          0.0000
          74,        0.608333,         -3.0005,         -2.7360,         -2.5133,         -1.6486,          0.0000,          0.0000,         -2.9941,          0.0000
          75,        0.616667,         -2.9992,         -2.7614,         -2.5531,         -1.6802,          0.0000,          0.0000,         -2.9992,          0.0000
          76,        0.625000,         -3.0012,         -2.7767,         -2.5912,         -1.6967,          0.0000,          0.0000,         -3.0014,          0.0000
          77,        0.633333,         -2.9990,         -2.8000,         -2.6255,         -1.7206,          0.0000,          0.0000,         -2.9978,          0.0000
          78,        0.641667,         -3.0000,         -2.8137,         -2.6570,         -1.7392,          0.0000,          0.0000,         -3.0077,          0.0000
          79,        0.650000,         -3.0006,         -2.8292,         -2.6866,         -1.7629,          0.0000,          0.0000,         -2.9927,          0.0000
          80,        0.658333,         -2.9991,         -2.8475,         -2.7125,         -1.7788,          0.0000,          0.0000,         -2.9997,          0.0000
          81,        0.666667,         -3.0013,         -2.8564,         -2.7378,         -1.7909,          0.0000,          0.0000,         -3.0012,          0.0000
          82,        0.675000,         -2.9989,         -2.8733,         -2.7604,         -1.8072,          0.0000,          0.0000,         -2.9973,          0.0000
          83,        0.683333,         -3.0001,         -2.8803,         -2.7808,         -1.8144,          0.0000,          0.0000,         -3.0085,          0.0000
          84,        0.691667,         -3.0005,         -2.8900,         -2.8005,         -1.8328,          0.0000,          0.0000,         -2.9928,          0.0000
          85,        0.700000,         -2.9990,         -2.9046,         -2.8166,         -1.8578,          0.0000,          0.0000,         -2.9988,          0.0000
          86,        0.708333,         -3.0014,         -2.9064,         -2.8334,         -1.8646,          0.0000,          0.0000,         -3.0013,          0.0000
          87,        0.716667,         -2.9988,         -2.9208,         -2.8479,         -1.8968,         -0.0001,          0.0000,         -2.9979,          0.0000
          88,        0.725000,         -3.0000,         -2.9248,         -2.8607,         -1.9245,         -0.0003,          0.0000,         -3.0085,          0.0000
          89,        0.733333,         -3.0006,         -2.9307,         -2.8737,         -1.9457,         -0.0746,          0.0000,         -2.9917,          0.0000
          90,        0.741667,         -2.9990,         -2.9391,         -2.8840,         -1.9825,         -0.1662,          0.0000,         -2.9988,          0.0000
          91,        0.750000,         -3.0016,         -2.9399,         -2.8947,         -2.0177,         -0.2543,          0.0000,         -3.0005,          0.0000
          92,        0.758333,         -2.9988,         -2.9499,         -2.9043,         -2.0500,         -0.3517,          0.0000,         -2.9977,          0.0000
          93,        0.766667,         -3.0001,         -2.9515,         -2.9119,         -2.0903,         -0.4538,          0.0000,         -3.0088,          0.0000
          94,        0.775000,         -3.0005,         -2.9570,         -2.9203,         -2.1349,         -0.5654,          0.0000,         -2.9912,          0.0000
          95,        0.783333,         -2.9990,         -2.9629,         -2.9266,         -2.1750,         -0.6774,          0.0000,         -2.9998,          0.0000
          96,        0.791667,         -3.0017,         -2.9612,         -2.9336,         -2.2153,         -0.7916,          0.0000,         -3.0013,          0.0000
          97,        0.800000,         -2.9986,         -2.9690,         -2.9392,         -2.2549,         -0.9094,          0.0000,         -2.9980,          0.0000
          98,        0.808333,         -3.0002,         -2.9674,         -2.9444,         -2.2994,         -1.0260,          0.0000,         -3.0091,          0.0000
          99,        0.816667,         -3.0005,         -2.9731,         -2.9499,         -2.3352,         -1.1395,          0.0000,         -2.9921,          0.0000
         100,        0.825000,         -2.9989,         -2.9762,         -2.9536,         -2.3799,         -1.2515,          0.0000,         -3.0001,          0.0000
         101,        0.833333,         -3.0018,         -2.9752,         -2.9584,         -2.4168,         -1.3619,          0.0000,         -3.0002,          0.0000
         102,        0.841667,         -2.9984,         -2.9826,         -2.9617,         -2.4555,         -1.4688,          0.0000,         -2.9982,          0.0000
         103,        0.850000,         -3.0002,         -2.9791,         -2.9649,         -2.4925,         -1.5706,          0.0000,         -3.0096,          0.0000
         104,        0.858333,         -3.0005,         -2.9833,         -2.9687,         -2.5269,         -1.6685,          0.0000,         -2.9910,          0.0000
         105,        0.866667,         -2.9988,         -2.9858,         -2.9706,         -2.5593,         -1.7613,          0.0000,         -3.0005,          0.0000
         106,        0.875000,         -3.0018,         -2.9829,         -2.9742,         -2.5887,         -1.8501,          0.0000,         -3.0006,          0.0000
         107,        0.883333,         -2.9985,         -2.9901,         -2.9757,         -2.6209,         -1.9336,         -0.0019,         -2.9976,          0.0000
         108,        0.891667,         -3.0005,         -2.9863,         -2.9779,         -2.6493,         -2.0125,         -0.0100,         -3.0101,          0.0000
         109,        0.900000,         -3.0004,         -2.9893,         -2.9805,         -2.6747,         -2.0871,         -0.0262,         -2.9896,          0.0000
         110,        0.908333,         -2.9986,         -2.9920,         -2.9813,         -2.6993,         -2.1568,         -0.0391,         -3.0021,          0.0000
         111,        0.916667,         -3.0020,         -2.9872,         -2.9839,         -2.7204,         -2.2221,         -0.0596,         -3.0004,          0.0000
         112,        0.925000,         -2.9983,         -2.9949,         -2.9847,         -2.7440,         -2.2827,         -0.0791,         -2.9975,          0.0000
         113,        0.933333,         -3.0007,         -2.9909,         -2.9860,         -2.7640,         -2.3391,         -0.0959,         -3.0103,          0.0000
         114,        0.941667,         -3.0003,         -2.9928,         -2.9879,         -2.7819,         -2.3920,         -0.1231,         -2.9887,          0.0000
         115,        0.950000,         -2.9985,         -2.9953,         -2.9880,         -2.7997,         -2.4409,         -0.1382,         -3.0029,          0.0000
         116,        0.958333,         -3.0019,         -2.9909,         -2.9901,         -2.8149,         -2.4862,         -0.1668,         -3.0014,          0.0000
         117,        0.966667,         -2.9982,         -2.9992,         -2.9903,         -2.8328,         -2.5275,         -0.1807,         -2.9983,          0.0000
         118,        0.975000,         -3.0007,         -2.9930,         -2.9913,         -2.8444,         -2.5667,         -0.2067,         -3.0095,          0.0000
         119,        0.983333,         -3.0003,         -2.9957,         -2.9926,         -2.8575,         -2.6023,         -0.2225,         -2.9876,          0.0000
         120,        0.991667,         -2.9984,         -2.9976,         -2.9923,         -2.8716,         -2.6348,         -0.2479,         -3.0034,          0.0000
         121,        1.000000,         -3.0022,         -2.9933,         -2.9941,         -2.8784,         -2.6656,         -0.2718,         -3.0013,          0.0000
         122,        1.008333,         -2.9981,         -2.9995,         -2.9938,         -2.8909,         -2.6934,         -0.2926,         -2.9972,          0.0000
         123,        1.016667,         -3.0010,         -2.9946,         -2.9944,         -2.8994,         -2.7194,         -0.3168,         -3.0100,          0.0000
         124,        1.025000,         -3.0005,         -2.9986,         -2.9956,         -2.9087,         -2.7429,         -0.3389,         -2.9858,          0.0000
         125,        1.033333,         -2.9985,         -2.9996,         -2.9950,         -2.9163,         -2.7645,         -0.3640,         -3.0050,          0.0000
         126,        1.041667,         -3.0020,         -2.9937,         -2.9964,         -2.9221,         -2.7846,         -0.3992,         -3.0010,          0.0000
         127,        1.050000,         -2.9982,         -3.0012,         -2.9960,         -2.9299,         -2.8027,         -0.4284,         -2.9981,          0.0000
         128,        1.058333,         -3.0012,         -2.9953,         -2.9965,         -2.9346,         -2.8197,         -0.4743,         -3.0103,         -0.0001
         129,        1.066667,         -3.0003,         -2.9989,         -2.9975,         -2.9413,         -2.8351,         -0.5244,         -2.9866,         -0.0001
         130,        1.075000,         -2.9984,         -3.0015,         -2.9967,         -2.9462,         -2.8495,         -0.5857,         -3.0075,         -0.0003
         131,        1.083333,         -3.0022,         -2.9951,         -2.9982,         -2.9500,         -2.8619,         -0.6503,         -3.0020,         -0.0967
         132,        1.091667,         -2.9979,         -3.0031,         -2.9975,         -2.9554,         -2.8662,         -0.7286,         -2.9982,         -0.1822
         133,        1.100000,         -3.0014,         -2.9956,         -2.9978,         -2.9563,         -2.8706,         -0.8122,         -3.0100,         -0.2770
         134,        1.108333,         -3.0002,         -3.0002,         -2.9986,         -2.9633,         -2.8740,         -0.8968,         -2.9839,         -0.3713
         135,        1.116667,         -2.9982,         -2.9999,         -2.9976,         -2.9665,         -2.8779,         -0.9844,         -3.0085,         -0.4783
         136,        1.125000,         -3.0020,         -2.9948,         -2.9992,         -2.9676,         -2.8824,         -1.0822,         -3.0015,         -0.5892
         137,        1.133333,         -2.9976,         -3.0043,         -2.9983,         -2.9727,         -2.8870,         -1.1751,         -2.9979,         -0.6997
         138,        1.141667,         -3.0014,         -2.9955,         -2.9986,         -2.9721,         -2.8916,         -1.2706,         -3.0091,         -0.8161
         139,        1.150000,         -3.0003,         -3.0010,         -2.9993,         -2.9765,         -2.8970,         -1.3678,         -2.9830,         -0.9336
         140,        1.158333,         -2.9982,         -3.0013,         -2.9982,         -2.9790,         -2.9003,         -1.4614,         -3.0106,         -1.0486
         141,        1.166667,         -3.0021,         -2.9964,         -2.9998,         -2.9792,         -2.9062,         -1.5554,         -3.0008,         -1.1619
         142,        1.175000,         -2.9976,         -3.0035,         -2.9988,         -2.9827,         -2.9116,         -1.6421,         -2.9982,         -1.2730
         143,        1.183333,         -3.0018,         -2.9965,         -2.9991,         -2.9824,         -2.9152,         -1.7309,         -3.0108,         -1.3829
         144,        1.191667,         -3.0002,         -3.0022,         -2.9998,         -2.9838,         -2.9217,         -1.8147,         -2.9818,         -1.4883
         145,        1.200000,         -2.9982,         -3.0020,         -2.9985,         -2.9868,         -2.9250,         -1.8950,         -3.0120,         -1.5894
         146,        1.208333,         -3.0021,         -2.9958,         -3.0001,         -2.9866,         -2.9293,         -1.9717,         -3.0008,         -1.6859
         147,        1.216667,         -2.9973,         -3.0050,         -2.9991,         -2.9893,         -2.9351,         -2.0441,         -2.9990,         -1.7778
         148,        1.225000,         -3.0021,         -2.9959,         -2.9994,         -2.9868,         -2.9384,         -2.1151,         -3.0091,         -1.8653
         149,        1.233333,         -3.0002,         -3.0020,         -3.0000,         -2.9918,         -2.9422,         -2.1795,         -2.9809,         -1.9481
         150,        1.241667,         -2.9983,         -3.0018,         -2.9988,         -2.9908,         -2.9468,         -2.2398,         -3.0124,         -2.0260
         151,        1.250000,         -3.0023,         -2.9960,         -3.0004,         -2.9913,         -2.9508,         -2.2973,         -3.0014,         -2.0994
         152,        1.258333,         -2.9971,         -3.0044,         -2.9992,         -2.9936,         -2.9540,         -2.3510,         -3.0007,         -2.1681
         153,        1.266667,         -3.0023,         -2.9951,         -2.9996,         -2.9929,         -2.9568,         -2.4023,         -3.0094,         -2.2324
         154,        1.275000,         -3.0003,         -3.0014,         -3.0002,         -2.9942,         -2.9599,         -2.4479,         -2.9795,         -2.2925
         155,        1.283333,         -2.9983,         -3.0016,         -2.9989,         -2.9939,         -2.9634,         -2.4932,         -3.0140,         -2.3480
         156,        1.291667,         -3.0022,         -2.9958,         -3.0006,         -2.9940,         -2.9662,         -2.5338,         -2.9997,         -2.4000
         157,        1.300000,         -2.9968,         -3.0050,         -2.9991,         -2.9961,         -2.9692,         -2.5708,         -3.0005,         -2.4480
         158,        1.308333,         -3.0025,         -2.9947,         -2.9996,         -2.9954,         -2.9715,         -2.6054,         -3.0084,         -2.4927
         159,        1.316667,         -3.0001,         -3.0017,         -3.0002,         -2.9968,         -2.9732,         -2.6382,         -2.9783,         -2.5337
         160,        1.325000,         -2.9982,         -3.0014,         -2.9990,         -2.9975,         -2.9750,         -2.6668,         -3.0146,         -2.5720
         161,        1.333333,         -3.0021,         -2.9966,         -3.0007,         -2.9959,         -2.9774,         -2.6949,         -2.9997,         -2.6069
         162,        1.341667,         -2.9969,         -3.0057,         -2.9993,         -2.9983,         -2.9791,         -2.7201,         -3.0012,         -2.6398
         163,        1.350000,         -3.0026,         -2.9946,         -2.9999,         -2.9973,         -2.9811,         -2.7435,         -3.0085,         -2.6696
         164,        1.358333,         -3.0000,         -3.0032,         -3.0003,         -2.9984,         -2.9825,         -2.7648,         -2.9775,         -2.6970
         165,        1.366667,         -2.9984,         -3.0004,         -2.9989,         -3.0000,         -2.9838,         -2.7850,         -3.0151,         -2.7223
         166,        1.375000,         -3.0022,         -2.9959,         -3.0008,         -2.9978,         -2.9855,         -2.8021,         -2.9999,         -2.7458
         167,        1.383333,         -2.9967,         -3.0057,         -2.9993,         -2.9999,         -2.9864,         -2.8196,         -3.0015,         -2.7676
         168,        1.391667,         -3.0028,         -2.9944,         -2.9999,         -2.9965,         -2.9878,         -2.8341,         -3.0079,         -2.7870
         169,        1.400000,         -3.0001,         -3.0027,         -3.0004,         -2.9981,         -2.9885,         -2.8490,         -2.9756,         -2.8049
         170,        1.408333,         -2.9986,         -2.9999,         -2.9990,         -2.9986,         -2.9894,         -2.8613,         -3.0162,         -2.8214
         171,        1.416667,         -3.0022,         -2.9956,         -3.0009,         -2.9980,         -2.9904,         -2.8724,         -2.9995,         -2.8367
         172,        1.425000,         -2.9965,         -3.0051,         -2.9993,         -2.9996,         -2.9910,         -2.8844,         -3.0008,         -2.8507
         173,        1.433333,         -3.0028,         -2.9935,         -3.0000,         -2.9972,         -2.9921,         -2.8940,         -3.0089,         -2.8633
         174,        1.441667,         -3.0000,         -3.0036,         -3.0004,         -2.9991,         -2.9925,         -2.9029,         -2.9750,         -2.8753
         175,        1.450000,         -2.9989,         -3.0011,         -2.9990,         -2.9983,         -2.9932,         -2.9118,         -3.0170,         -2.8859
         176,        1.458333,         -3.0021,         -2.9953,         -3.0009,         -2.9983,         -2.9939,         -2.9186,         -2.9995,         -2.8958
         177,        1.466667,         -2.9962,         -3.0058,         -2.9991,         -3.0007,         -2.9940,         -2.9257,         -3.0013,         -2.9047
         178,        1.475000,         -3.0030,         -2.9942,         -3.0001,         -2.9986,         -2.9948,         -2.9319,         -3.0088,         -2.9129
         179,        1.483333,         -2.9998,         -3.0030,         -3.0003,         -2.9999,         -2.9950,         -2.9379,         -2.9738,         -2.9202
         180,        1.491667,         -2.9989,         -2.9999,         -2.9989,         -2.9987,         -2.9954,         -2.9433,         -3.0172,         -2.9271
         181,        1.500000,         -3.0021,         -2.9968,         -3.0011,         -2.9998,         -2.9961,         -2.9480,         -3.0003,         -2.9335
         182,        1.508333,         -2.9961,         -3.0056,         -2.9991,         -3.0011,         -2.9962,         -2.9524,         -3.0025,         -2.9391
         183,        1.516667,         -3.0030,         -2.9936,         -2.9999,         -2.9979,         -2.9968,         -2.9568,         -3.0086,         -2.9444
         184,        1.525000,         -2.9998,         -3.0030,         -3.0003,         -3.0003,         -2.9968,         -2.9604,         -2.9736,         -2.9492
         185,        1.533333,         -2.9993,         -3.0014,         -2.9989,         -2.9985,         -2.9972,         -2.9639,         -3.0179,         -2.9536
         186,        1.541667,         -3.0020,         -2.9963,         -3.0010,         -2.9983,         -2.9975,         -2.9666,         -3.0003,         -2.9576
         187,        1.550000,         -2.9959,         -3.0063,         -2.9991,         -3.0008,         -2.9976,         -2.9703,         -3.0020,         -2.9612
         188,        1.558333,         -3.0031,         -2.9928,         -3.0001,         -2.9985,         -2.9981,         -2.9717,         -3.0087,         -2.9646
         189,        1.566667,         -2.9997,         -3.0039,         -3.0003,         -3.0004,         -2.9978,         -2.9749,         -2.9746,         -2.9676
         190,        1.575000,         -2.9994,         -3.0002,         -2.9989,         -2.9999,         -2.9981,         -2.9778,         -3.0172,         -2.9705
         191,        1.583333,         -3.0020,         -2.9962,         -3.0009,         -2.9994,         -2.9983,         -2.9792,         -3.0005,         -2.9730
         192,        1.591667,         -2.9957,         -3.0061,         -2.9990,         -3.0007,         -2.9983,         -2.9804,         -3.0029,         -2.9753
         193,        1.600000,         -3.0031,         -2.9939,         -3.0001,         -2.9983,         -2.9986,         -2.9825,         -3.0079,         -2.9775
         194,        1.608333,         -2.9997,         -3.0042,         -3.0002,         -3.0008,         -2.9987,         -2.9833,         -2.9741,         -2.9794
         195,        1.616667,         -2.9998,         -2.9994,         -2.9989,         -2.9992,         -2.9988,         -2.9851,         -3.0179,         -2.9812
         196,        1.625000,         -3.0018,         -2.9970,         -3.0010,         -2.9997,         -2.9989,         -2.9861,         -3.0003,         -2.9829
         197,        1.633333,         -2.9959,         -3.0045,         -2.9989,         -3.0004,         -2.9986,         -2.9882,         -3.0037,         -2.9843
         198,        1.641667,         -3.0032,         -2.9930,         -3.0002,         -2.9981,         -2.9991,         -2.9882,         -3.0073,         -2.9856
         199,        1.650000,         -2.9995,         -3.0040,         -3.0001,         -3.0004,         -2.9990,         -2.9900,         -2.9745,         -2.9869
         200,        1.658333,         -2.9998,         -2.9987,         -2.9989,         -2.9989,         -2.9993,         -2.9907,         -3.0169,         -2.9879
         201,        1.666667,         -3.0018,         -2.9961,         -3.0009,         -2.9981,         -2.9993,         -2.9916,         -2.9988,         -2.9890
         202,        1.675000,         -2.9957,         -3.0061,         -2.9989,         -3.0012,         -2.9990,         -2.9927,         -3.0033,         -2.9899
         203,        1.683333,         -3.0033,         -2.9922,         -3.0002,         -2.9973,         -2.9994,         -2.9920,         -3.0076,         -2.9908
         204,        1.691667,         -2.9993,         -3.0053,         -3.0000,         -3.0010,         -2.9991,         -2.9935,         -2.9763,         -2.9915
         205,        1.700000,         -3.0002,         -2.9980,         -2.9989,         -2.9992,         -2.9993,         -2.9943,         -3.0180,         -2.9922
         206,        1.708333,         -3.0018,         -2.9971,         -3.0009,         -2.9995,         -2.9994,         -2.9937,         -2.9996,         -2.9929
         207,        1.716667,         -2.9956,         -3.0054,         -2.9988,         -3.0015,         -2.9990,         -2.9948,         -3.0042,         -2.9934
         208,        1.725000,         -3.0033,         -2.9923,         -3.0002,         -2.9966,         -2.9995,         -2.9955,         -3.0079,         -2.9940
         209,        1.733333,         -2.9992,         -3.0051,         -2.9999,         -3.0010,         -2.9993,         -2.9955,         -2.9768,         -2.9945
         210,        1.741667,         -3.0005,         -2.9988,         -2.9988,         -3.0003,         -2.9997,         -2.9964,         -3.0181,         -2.9949
         211,        1.750000,         -3.0018,         -2.9978,         -3.0008,         -2.9988,         -2.9995,         -2.9959,         -2.9987,         -2.9954
         212,        1.758333,         -2.9956,         -3.0060,         -2.9987,         -3.0013,         -2.9994,         -2.9970,         -3.0053,         -2.9958
         213,        1.766667,         -3.0033,         -2.9935,         -3.0001,         -2.9975,         -2.9997,         -2.9959,         -3.0073,         -2.9961
         214,        1.775000,         -2.9991,         -3.0052,         -2.9999,         -3.0015,         -2.9991,         -2.9971,         -2.9785,         -2.9964
         215,        1.783333,         -3.0004,         -2.9972,         -2.9988,         -2.9979,         -2.9994,         -2.9969,         -3.0170,         -2.9967
