"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4049.028    ,     0.000
         4.000,       61453,         0,         0, 0.2349442    ,  3.993685    , 0.4920729    ,  163575.1    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  172800.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9225.401    ,  9225.405    , 0.3364899E-02,  13274.43    ,     0.000
         4.500,       69133,         0,         0, 0.2349406    ,  4.494206    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1239538E-02, 0.9765625E-03,-0.2629757E-03,  13274.43    ,    -0.000
         5.000,       76813,         0,         0, 0.2349410    ,  4.998047    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.3719330E-04,  0.000000    , 0.3719330E-04,  13274.43    ,     0.000
         5.500,       84493,         0,         0, 0.2349408    ,  5.498893    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.4563332E-03,-0.9765625E-03,-0.1432896E-02,  13274.43    ,    -0.000
         6.000,       92173,         0,         0, 0.2349409    ,  5.996094    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.4911423E-03,-0.9765625E-03,-0.1467705E-02,  13274.43    ,    -0.000
         6.000,       92174,         0,         0, 0.2349409    ,  5.996094    ,  0.000000    ,  1.503749    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.503754    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.4649162E-05, 0.2929688E-02, 0.2925038E-02,  13274.43    ,     0.097
