"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\012\sfe_25.tcf","Time","1","2","3","4","5","6","1","2","3","4"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\results\012\sfe_25_POMM.csv","Maximum (Extracted from Time Series)",          2.4679,          2.9296,          1.2463,          2.6071,          2.5427,          2.9636,         22.0636,         28.5406,         28.5403,         28.5408
"","Time of Maximum",          0.0500,          0.2500,          0.0667,          0.1000,          1.1167,          1.7167,          1.4333,          1.1333,          1.9667,          1.6833
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
