"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  737.4218    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         1.000,              ,  0.000000    ,  91560.32    ,  102742.5    ,  0.000000    ,  102742.5    ,  91560.32    ,  11182.17    ,  11182.18    , 0.1274918E-01, 0.6561500E-05,  194302.8    ,  11919.60    ,  194302.8    , 0.1274918E-01, 0.6561500E-05, 0.6561500E-05
         1.500,              ,  0.000000    ,  51371.23    ,  51371.25    ,  0.000000    ,  51371.25    ,  51371.23    , 0.1566362E-01, 0.1269531E-01,-0.2968311E-02,-0.2889079E-05,  102742.5    ,  11919.62    ,  297045.3    , 0.9780867E-02, 0.3292719E-05, 0.3292719E-05
         2.000,              ,  0.000000    ,  51371.25    ,  51371.25    ,  0.000000    ,  51371.25    ,  51371.25    ,-0.7907391E-02,-0.6835938E-02, 0.1071453E-02, 0.1042853E-05,  102742.5    ,  11919.61    ,  399787.8    , 0.1085232E-01, 0.2714520E-05, 0.2714520E-05
         2.000,              ,  0.000000    ,  3.576397    ,  3.576375    ,  0.000000    ,  3.576375    ,  3.576397    ,-0.2217293E-04, 0.2929688E-02, 0.2951860E-02, 0.4126877E-01,  7.152771    ,  11919.61    ,  399794.9    , 0.1380418E-01, 0.3452815E-05, 0.3452815E-05
