iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,4.57764e-05,0.0599976,0.000167847,5.99976
2,0.0504996,0.0255102,0.0254996,0.000259399,0.0612183,0.000411987,6.06011
3,0.0765193,0.0260308,0.0260197,0.000640869,0.0624695,0.00088501,6.12274
4,0.103081,0.0265621,0.0265618,0.00123596,0.063736,0.00163269,6.18736
5,0.130184,0.0271041,0.0271027,0.00201416,0.0650482,0.00267029,6.25338
6,0.157837,0.0276573,0.0276535,0.00299072,0.0663757,0.00401306,6.32053
7,0.186051,0.0282217,0.0282141,0.00419617,0.0677185,0.00564575,6.3887
8,0.214836,0.0287977,0.0287844,0.00556946,0.0691071,0.0075531,6.45821
9,0.244214,0.0293854,0.0293785,0.00714111,0.0705109,0.00970459,6.52933
10,0.274197,0.0299851,0.0299828,0.0088501,0.0719604,0.0120697,6.60218
11,0.304779,0.030597,0.0305816,0.0106659,0.0734253,0.0145721,6.67609
12,0.336,0.0312215,0.0312214,0.0125427,0.0749207,0.0171661,6.75191
13,0.367855,0.0318586,0.0318548,0.0144196,0.0764465,0.0197754,6.82914
14,0.400352,0.0325088,0.0324971,0.0162659,0.0780182,0.0223236,6.90786
15,0.433518,0.0331722,0.0331662,0.0180359,0.0796051,0.0247498,7.01042
16,0.467363,0.0338492,0.0338446,0.0196991,0.0812378,0.0270386,7.15534
17,0.501894,0.03454,0.0345317,0.0212402,0.0828857,0.029129,7.33092
18,0.537121,0.0352449,0.0352268,0.0226593,0.0845795,0.0310364,7.52828
19,0.573072,0.0359642,0.035951,0.0239258,0.0863037,0.0327454,7.7405
20,0.609755,0.0366982,0.0366833,0.0250702,0.0880737,0.0342407,7.96119
21,0.647202,0.0374471,0.0374466,0.0260162,0.089859,0.0354309,8.18389
22,0.685396,0.0382114,0.0381936,0.0266724,0.0917053,0.0362701,8.40125
23,0.724367,0.0389912,0.0389715,0.0270844,0.0935669,0.0367584,8.60813
24,0.764149,0.0397869,0.0397823,0.02742,0.0954742,0.036972,8.80151
25,0.804722,0.0405989,0.0405725,0.0292511,0.0974274,0.0369263,8.97793
26,0.846146,0.0414274,0.0414243,0.0311127,0.099411,0.0366974,9.13722
27,0.888399,0.0422729,0.0422528,0.0330353,0.10144,0.0362854,9.27762
28,0.931515,0.0431356,0.0431157,0.0350037,0.103516,0.0357361,9.3993
29,0.97553,0.0440159,0.0440153,0.0369873,0.105637,0.0350647,9.50257
30,1.02042,0.0449142,0.0448855,0.0389709,0.107788,0.0343323,9.58765
31,1.06624,0.0458308,0.0458272,0.0409546,0.109985,0.0335388,9.65604
32,1.11298,0.0467662,0.0467357,0.042923,0.112228,0.0327301,9.72152
33,1.1607,0.0477206,0.0477204,0.0448608,0.114517,0.0318756,9.79266
34,1.20937,0.0486945,0.0486677,0.0467987,0.116852,0.0309906,9.86856
35,1.25902,0.0496882,0.0496543,0.0487061,0.119247,0.0300598,9.94933
36,1.3097,0.0507023,0.0506825,0.0505829,0.121674,0.0290985,10.035
37,1.36141,0.051737,0.0517095,0.0523834,0.124161,0.0280914,10.1252
38,1.41419,0.0527929,0.05278,0.0540771,0.126694,0.0270691,10.22
39,1.46804,0.0538703,0.0538472,0.0555725,0.129288,0.0260315,10.3192
40,1.523,0.0549697,0.0549596,0.0568695,0.131912,0.0249939,10.4227
41,1.57907,0.0560915,0.0560662,0.0579681,0.134613,0.0259552,10.5304
42,1.63629,0.0572362,0.0572193,0.0589294,0.13736,0.0272369,10.6423
43,1.69465,0.0584043,0.0583637,0.0597382,0.140167,0.0284729,10.7582
44,1.7542,0.0595962,0.059556,0.0604401,0.143021,0.0295563,10.8782
45,1.815,0.0608125,0.0607994,0.0628967,0.145935,0.0304871,11.0026
46,1.87704,0.0620536,0.0620309,0.0655975,0.148926,0.0312958,11.1309
47,1.94035,0.06332,0.0633148,0.068222,0.151962,0.0324402,11.2635
48,2.00493,0.0646122,0.0645825,0.0706482,0.15506,0.0335541,11.4
49,2.07084,0.0659308,0.0659035,0.0727692,0.158234,0.0346222,11.5405
50,2.13804,0.0672763,0.0672032,0.0745392,0.161453,0.0355988,11.6847
51,2.20668,0.0686493,0.0686382,0.0759583,0.164749,0.036438,11.8336
52,2.27664,0.0700503,0.0699677,0.0770416,0.168106,0.0371246,11.986
53,2.34808,0.0714799,0.0714398,0.0778503,0.171539,0.0376434,12.1429
54,2.42097,0.0729387,0.0728849,0.0783997,0.175049,0.0379791,12.304
55,2.49536,0.0744272,0.0743915,0.0787506,0.178619,0.0381775,12.4694
56,2.57122,0.0759462,0.0758636,0.0790253,0.182266,0.0382538,12.6387
57,2.64862,0.0774961,0.0773973,0.0813446,0.185989,0.038269,12.8122
58,2.72762,0.0790776,0.0789964,0.0839233,0.189774,0.0381775,12.9901
59,2.80828,0.0806915,0.0806653,0.0863953,0.193649,0.0379944,13.1731
60,2.89057,0.0823382,0.0822902,0.0886993,0.197601,0.037735,13.3603
61,2.97456,0.0840186,0.0839844,0.0907745,0.201645,0.0374298,13.5522
62,3.06018,0.0857333,0.0856238,0.0926056,0.20575,0.0370178,13.7479
63,3.14765,0.0874829,0.0874652,0.094223,0.209946,0.0380402,13.9492
64,3.2369,0.0892683,0.0892502,0.0955811,0.214233,0.0397034,14.1551
65,3.32786,0.0910901,0.0909665,0.0966949,0.218613,0.0413818,14.365
66,3.42077,0.0929491,0.0929051,0.09758,0.223068,0.0428162,14.5804
67,3.51554,0.094846,0.0947726,0.0982513,0.227631,0.0438843,14.8005
68,3.61226,0.0967816,0.09672,0.0986938,0.232269,0.0445862,15.0257
69,3.71101,0.0987568,0.0987526,0.098938,0.237015,0.0449982,15.2566
70,3.81171,0.100772,0.100696,0.100784,0.241852,0.0451965,15.4919
71,3.91443,0.102829,0.102721,0.102966,0.24678,0.0452118,15.7323
72,4.01926,0.104927,0.104833,0.105042,0.251816,0.0450745,15.9782
73,4.1263,0.107069,0.107038,0.107422,0.256958,0.0447388,16.2301
74,4.23543,0.109254,0.109128,0.112381,0.262207,0.0442505,16.4867
75,4.34674,0.111483,0.111307,0.11676,0.267548,0.0436096,16.7486
76,4.46031,0.113759,0.113578,0.120377,0.27301,0.0428314,17.0162
77,4.57626,0.11608,0.115949,0.123093,0.27858,0.0423126,17.2901
78,4.69469,0.118449,0.118427,0.12468,0.284271,0.0440521,17.5709
79,4.81544,0.120867,0.120754,0.129547,0.29007,0.0448303,17.857
80,4.93862,0.123333,0.12318,0.134811,0.29599,0.0447388,18.1489
81,5.06434,0.12585,0.125711,0.139008,0.302032,0.0439606,18.4473
82,5.19269,0.128419,0.128354,0.141769,0.308197,0.0427246,18.7528
83,5.32349,0.131039,0.130805,0.142975,0.314484,0.0412292,19.0633
84,5.45718,0.133714,0.133683,0.1427,0.320908,0.0396423,19.3823
85,5.59353,0.136442,0.136357,0.14299,0.327454,0.0390625,19.7075
86,5.73268,0.139227,0.139147,0.147263,0.334137,0.0397339,20.0398
87,5.87474,0.142068,0.142061,0.150299,0.340958,0.046814,20.3796
88,6.01946,0.144968,0.14472,0.151535,0.347916,0.0487213,20.7247
89,6.16735,0.147926,0.147892,0.151657,0.355011,0.0503082,21.0788
90,6.31815,0.150945,0.150792,0.15564,0.362259,0.05159,21.4394
91,6.47196,0.154026,0.153816,0.161819,0.369659,0.0564117,21.8073
92,6.62894,0.157169,0.156974,0.166809,0.377197,0.0571136,22.183
93,6.78921,0.160377,0.160273,0.170044,0.384903,0.0579376,22.5673
94,6.95243,0.16365,0.163223,0.17131,0.392746,0.0587616,22.9572
95,7.11925,0.166989,0.166816,0.169922,0.400772,0.0604858,23.3574
96,7.28928,0.170397,0.170035,0.174698,0.408951,0.0622406,23.7644
97,7.46267,0.173875,0.173391,0.178452,0.417297,0.0657196,24.1791
98,7.63957,0.177423,0.176893,0.180237,0.425812,0.0629578,24.6023
99,7.82012,0.181044,0.180553,0.181259,0.434494,0.062851,25.0347
100,8.0045,0.184739,0.184381,0.182159,0.443359,0.0657501,25.4773
101,8.19289,0.188509,0.188389,0.186752,0.452408,0.0681,25.9311
102,8.38477,0.192356,0.191878,0.191666,0.461655,0.0676727,26.3915
103,8.58103,0.196282,0.196256,0.194077,0.471069,0.069931,26.8652
104,8.7811,0.200288,0.200074,0.195099,0.480682,0.0723724,27.3471
105,8.98516,0.204375,0.204059,0.195526,0.490494,0.0748596,27.8383
106,9.19338,0.208546,0.208224,0.19957,0.500504,0.0772095,28.3396
107,9.40596,0.212802,0.21258,0.204178,0.510712,0.0792236,28.8521
108,9.6231,0.217145,0.217142,0.208633,0.521149,0.0807343,29.377
109,9.84406,0.221576,0.220951,0.213028,0.531784,0.0816498,29.9079
110,10.07,0.226098,0.225928,0.218063,0.542633,0.0819397,30.4534
111,10.3001,0.230713,0.230092,0.222778,0.553711,0.0818024,31.0067
112,10.5345,0.235421,0.234434,0.226318,0.565002,0.0817719,31.5688
113,10.7746,0.240226,0.240124,0.230179,0.576538,0.0825043,32.1496
114,11.0195,0.245128,0.244902,0.234512,0.588303,0.084671,32.7413
115,11.2694,0.250131,0.2499,0.243484,0.600311,0.0882416,33.3452
116,11.5246,0.255236,0.255134,0.250763,0.612564,0.0933228,33.9626
117,11.7838,0.260444,0.259227,0.26387,0.625061,0.0997162,34.5841
118,12.0487,0.26576,0.264924,0.274597,0.637817,0.106949,35.2217
119,12.3196,0.271183,0.270911,0.281921,0.650833,0.114273,35.8769
120,12.5952,0.276718,0.275609,0.289932,0.664124,0.121307,36.5393
121,12.8774,0.282365,0.282171,0.295898,0.677673,0.127625,37.2225
122,13.1647,0.288127,0.287333,0.302582,0.691498,0.132233,37.9152
123,13.4575,0.294008,0.29272,0.308456,0.705612,0.13472,38.6186
124,13.7558,0.300008,0.29835,0.315811,0.720016,0.135559,39.334
125,14.0601,0.30613,0.304238,0.325897,0.734711,0.135895,40.0628
126,14.3705,0.312378,0.310405,0.338654,0.749695,0.13739,40.8066
127,14.6873,0.318753,0.316872,0.351715,0.764999,0.140121,41.5669
128,15.011,0.325258,0.323662,0.362961,0.780609,0.143265,42.3455
129,15.3418,0.331896,0.330802,0.371323,0.796539,0.145859,43.1443
130,15.6801,0.33867,0.33832,0.377472,0.812805,0.147385,43.9653
131,16.0237,0.345581,0.343565,0.383301,0.829391,0.147903,44.7906
132,16.3755,0.352634,0.351811,0.390213,0.846313,0.147919,45.6423
133,16.7331,0.35983,0.357578,0.397827,0.863586,0.148102,46.5008
134,17.0997,0.367174,0.366669,0.404663,0.88121,0.148788,47.3907
135,17.4728,0.374667,0.373046,0.40979,0.8992,0.151779,48.2904
136,17.8525,0.382314,0.379707,0.412964,0.917542,0.15419,49.2015
137,18.2392,0.390116,0.386674,0.414566,0.936279,0.157639,50.1259
138,18.6369,0.398077,0.397722,0.417007,0.955383,0.161224,51.0932
139,19.0424,0.406201,0.405521,0.422592,0.974884,0.165405,52.0777
140,19.4561,0.414491,0.413713,0.428421,0.994766,0.168991,53.0816
141,19.8698,0.416672,0.413713,0.420975,1,0.168579,54.0437
142,20.2835,0.416672,0.413713,0.415497,1,0.166412,54.9666
143,20.6973,0.416672,0.413713,0.414978,1,0.164688,55.8526
144,21.111,0.416672,0.413713,0.414322,1,0.163895,56.7038
145,21.5247,0.416672,0.413713,0.412949,1,0.163452,57.5223
146,21.9384,0.416672,0.413713,0.411667,1,0.162415,58.31
147,22.3521,0.416672,0.413713,0.410721,1,0.160583,59.0685
148,22.7658,0.416672,0.413713,0.410034,1,0.158752,59.7994
