"InphaseC4_007","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_007.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\007\InphaseC4_007_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.0039,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.6547,          0.0003
,        0.016667,          2.1573,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.0177,         -1.5690,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0000,         -6.9716,          0.0015
,        0.025000,          2.0624,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          2.0151,         -4.5423,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,         -6.9864,          0.0004
,        0.033333,          1.6121,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          2.0153,         -3.1751,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,         -7.0010,          0.0011
,        0.041667,          1.1413,          0.0000,          0.2175,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.0001,          0.0000,          0.0000,          2.0158,         -3.2564,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,         -7.0016,         -0.0006
,        0.050000,          1.0058,          0.0000,          0.2991,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0000,          2.0160,         -4.0534,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -6.9995,         -0.0001
,        0.058333,          0.8863,          0.0000,          0.2944,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.0001,          2.0168,         -3.9843,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0004,         -7.0012,         -0.0006
,        0.066667,          0.8062,          0.0138,          0.2906,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          2.0126,         -3.9924,         -0.0019,          0.0000,          0.0000,          0.0000,          0.0003,         -6.9125,          0.0003
,        0.075000,          0.7668,          0.0311,          0.3338,          0.6447,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          1.9516,         -4.4729,         -0.8396,          0.0000,          0.0000,          0.0000,          0.0001,         -6.7535,         -0.0001
,        0.083333,          0.7372,          0.0495,          0.3771,          0.9097,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.0000,          0.0001,          0.0001,          1.5973,         -4.8611,         -1.7024,          0.0000,          0.0000,          0.0000,         -0.0005,         -6.7340,          0.0001
,        0.091667,          0.7097,          0.0587,          0.4076,          1.0775,          1.2218,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.0000,          0.0001,          0.0001,          1.4152,         -5.1245,         -2.6046,         -0.0000,          0.0000,          0.0000,          0.0001,         -6.7081,          0.0000
,        0.100000,          0.6918,          0.0739,          0.4346,          1.1864,          1.4681,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.0000,          0.0001,          0.0001,          1.3099,         -5.4561,         -3.3986,         -1.6304,          0.0000,          0.0000,         -0.0002,         -6.7217,         -0.0003
,        0.108333,          0.6803,          0.0895,          0.4604,          1.2648,          1.6205,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.0001,          0.0001,          0.0001,          1.2436,         -5.7814,         -4.0954,         -1.9537,          0.0000,          0.0000,         -0.0002,         -6.7648,         -0.0005
,        0.116667,          0.6706,          0.0993,          0.4796,          1.3241,          1.7229,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          1.1959,         -6.0319,         -4.7029,         -2.4103,          0.0000,          0.0000,          0.0001,         -6.8023,         -0.0002
,        0.125000,          0.6618,          0.1068,          0.4944,          1.3681,          1.8000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.1618,         -6.2301,         -5.1996,         -2.8844,          0.0000,          0.0000,         -0.0004,         -6.8334,          0.0014
