"OutphaseC4_015","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_015.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\015\OutphaseC4_015_POMM.csv","Maximum (Extracted from Time Series)",          1.7133,          1.7869,          3.2198,          1.5245,          1.3282,          1.7449,          1.3680,          1.2908,          1.6989,          2.6759,          0.7822,          0.6949,          1.2431,          2.7201,          4.0537,          1.2861,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005
"","Time of Maximum",          2.3250,          0.1250,          0.0417,          1.0500,          0.2417,          0.8083,          0.0917,          3.3750,          1.1000,          0.2167,          2.6667,          0.2583,          0.4667,          1.1250,          2.1333,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1417
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -40.1091,        -40.0374,        -40.0162,        -40.0186,        -40.0048,        -40.0047,        -40.4616,        -40.0021
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          5.1417,          0.7583,          0.8083,          0.5583,          0.7000,          3.8583,          2.6000,          4.1167
