"OutphaseC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_018.tcf]","Time (h)","Q 2 [OutphaseC4_018]","Q 3 [OutphaseC4_018]","Q 4 [OutphaseC4_018]","Q 5 [OutphaseC4_018]","Q 6 [OutphaseC4_018]","Q 7 [OutphaseC4_018]","Q 1 [OutphaseC4_018]","Q  8 [OutphaseC4_018]"
          19,        0.150000,        -69.9435,        -68.0871,        -66.4177,        -61.3797,        -52.0685,        -29.4673,        -69.9864,        -20.4675
          20,        0.158333,        -69.9504,        -68.4824,        -67.1342,        -63.0110,        -54.5589,        -35.3114,        -69.9938,        -27.5756
          21,        0.166667,        -69.9515,        -68.7883,        -67.7077,        -64.3449,        -57.0905,        -40.6023,        -69.9962,        -34.0764
          22,        0.175000,        -69.9602,        -69.0397,        -68.1695,        -65.4178,        -59.2667,        -45.2783,        -69.9991,        -39.8274
          23,        0.183333,        -69.9691,        -69.2297,        -68.5341,        -66.2676,        -61.0709,        -49.3646,        -70.0011,        -44.7586
          24,        0.191667,        -69.9762,        -69.3848,        -68.8288,        -66.9662,        -62.6133,        -52.8805,        -69.9996,        -48.9372
          25,        0.200000,        -69.9784,        -69.5104,        -69.0676,        -67.5307,        -63.8882,        -55.7914,        -69.9994,        -52.4497
          26,        0.208333,        -69.9807,        -69.6054,        -69.2499,        -67.9796,        -64.9361,        -58.2020,        -69.9984,        -55.3795
          27,        0.216667,        -69.9864,        -69.6859,        -69.4008,        -68.3617,        -65.8142,        -60.1997,        -69.9993,        -57.8142
          28,        0.225000,        -69.9890,        -69.7507,        -69.5216,        -68.6560,        -66.5548,        -61.8657,        -69.9997,        -59.8478
          29,        0.233333,        -69.9908,        -69.8002,        -69.6186,        -68.9001,        -67.1573,        -63.2361,        -69.9996,        -61.5324
          30,        0.241667,        -69.9934,        -69.8400,        -69.6946,        -69.1110,        -67.6610,        -64.3837,        -69.9996,        -62.9338
          31,        0.250000,        -69.9945,        -69.8720,        -69.7579,        -69.2720,        -68.0773,        -65.3360,        -69.9997,        -64.1096
          32,        0.258333,        -69.9958,        -69.8990,        -69.8055,        -69.4017,        -68.4153,        -66.1251,        -69.9999,        -65.0912
          33,        0.266667,        -69.9964,        -69.9197,        -69.8445,        -69.5174,        -68.6977,        -66.7795,        -70.0002,        -65.9117
          34,        0.275000,        -69.9969,        -69.9365,        -69.8762,        -69.6043,        -68.9336,        -67.3293,        -70.0001,        -66.5965
          35,        0.283333,        -69.9982,        -69.9482,        -69.9012,        -69.6760,        -69.1222,        -67.7844,        -70.0002,        -67.1720
          36,        0.291667,        -69.9979,        -69.9580,        -69.9209,        -69.7323,        -69.2815,        -68.1636,        -70.0008,        -67.6487
          37,        0.300000,        -69.9985,        -69.9674,        -69.9369,        -69.7841,        -69.4118,        -68.4789,        -70.0002,        -68.0497
          38,        0.308333,        -69.9987,        -69.9738,        -69.9493,        -69.8180,        -69.5173,        -68.7412,        -69.9995,        -68.3827
          39,        0.316667,        -69.9992,        -69.9793,        -69.9592,        -69.8531,        -69.6058,        -68.9589,        -70.0008,        -68.6602
          40,        0.325000,        -69.9995,        -69.9845,        -69.9677,        -69.8786,        -69.6772,        -69.1392,        -69.9989,        -68.8937
          41,        0.333333,        -69.9993,        -69.9869,        -69.9737,        -69.8982,        -69.7347,        -69.2899,        -69.9998,        -69.0840
          42,        0.341667,        -69.9993,        -69.9895,        -69.9791,        -69.9152,        -69.7849,        -69.4138,        -70.0002,        -69.2426
          43,        0.350000,        -69.9995,        -69.9919,        -69.9831,        -69.9294,        -69.8232,        -69.5163,        -69.9991,        -69.3753
          44,        0.358333,        -69.9997,        -69.9930,        -69.9871,        -69.9403,        -69.8549,        -69.6011,        -70.0009,        -69.4836
          45,        0.366667,        -69.9997,        -69.9940,        -69.9887,        -69.9484,        -69.8807,        -69.6709,        -70.0007,        -69.5728
          46,        0.375000,        -69.9997,        -69.9958,        -69.9912,        -69.9552,        -69.9030,        -69.7289,        -70.0009,        -69.6477
          47,        0.383333,        -69.9998,        -69.9957,        -69.9929,        -69.9620,        -69.9210,        -69.7759,        -69.9998,        -69.7098
          48,        0.391667,        -69.9999,        -69.9975,        -69.9936,        -69.9666,        -69.9348,        -69.8165,        -69.9999,        -69.7610
          49,        0.400000,        -70.0003,        -69.9969,        -69.9952,        -69.9717,        -69.9475,        -69.8491,        -69.9993,        -69.8032
          50,        0.408333,        -69.9997,        -69.9976,        -69.9956,        -69.9747,        -69.9572,        -69.8753,        -70.0009,        -69.8389
          51,        0.416667,        -70.0002,        -69.9981,        -69.9960,        -69.9760,        -69.9640,        -69.8969,        -70.0001,        -69.8661
          52,        0.425000,        -70.0000,        -69.9989,        -69.9970,        -69.9789,        -69.9704,        -69.9157,        -70.0013,        -69.8900
          53,        0.433333,        -69.9996,        -69.9991,        -69.9968,        -69.9814,        -69.9760,        -69.9298,        -69.9998,        -69.9089
          54,        0.441667,        -69.9998,        -69.9988,        -69.9975,        -69.9811,        -69.9795,        -69.9424,        -70.0001,        -69.9249
          55,        0.450000,        -69.9999,        -69.9983,        -69.9980,        -69.9842,        -69.9829,        -69.9514,        -69.9997,        -69.9382
          56,        0.458333,        -70.0000,        -69.9971,        -69.9977,        -69.9858,        -69.9865,        -69.9597,        -70.0009,        -69.9485
          57,        0.466667,        -69.9998,        -69.9985,        -69.9981,        -69.9855,        -69.9878,        -69.9667,        -70.0000,        -69.9574
          58,        0.475000,        -70.0000,        -69.9982,        -69.9981,        -69.9853,        -69.9906,        -69.9714,        -69.9993,        -69.9644
          59,        0.483333,        -70.0001,        -69.9978,        -69.9980,        -69.9876,        -69.9912,        -69.9757,        -69.9992,        -69.9705
          60,        0.491667,        -70.0000,        -69.9995,        -69.9980,        -69.9863,        -69.9930,        -69.9816,        -70.0014,        -69.9757
          61,        0.500000,        -69.9999,        -69.9990,        -69.9981,        -69.9891,        -69.9936,        -69.9847,        -69.9992,        -69.9792
          62,        0.508333,        -70.0001,        -69.9986,        -69.9978,        -69.9862,        -69.9943,        -69.9847,        -69.9995,        -69.9822
          63,        0.516667,        -70.0002,        -69.9983,        -69.9983,        -69.9877,        -69.9950,        -69.9879,        -70.0001,        -69.9855
          64,        0.525000,        -69.9998,        -69.9990,        -69.9986,        -69.9861,        -69.9949,        -69.9897,        -69.9995,        -69.9875
          65,        0.533333,        -70.0003,        -69.9993,        -69.9980,        -69.9882,        -69.9955,        -69.9909,        -70.0000,        -69.9890
          66,        0.541667,        -69.9998,        -69.9996,        -69.9978,        -69.9891,        -69.9959,        -69.9912,        -70.0010,        -69.9899
          67,        0.550000,        -70.0002,        -69.9990,        -69.9979,        -69.9880,        -69.9960,        -69.9916,        -70.0001,        -69.9916
          68,        0.558333,        -70.0000,        -69.9985,        -69.9979,        -69.9893,        -69.9967,        -69.9921,        -70.0011,        -69.9921
          69,        0.566667,        -69.9995,        -69.9977,        -69.9976,        -69.9903,        -69.9960,        -69.9929,        -70.0005,        -69.9927
          70,        0.575000,        -70.0002,        -69.9985,        -69.9976,        -69.9889,        -69.9963,        -69.9937,        -70.0010,        -69.9931
          71,        0.583333,        -70.0001,        -69.9986,        -69.9982,        -69.9898,        -69.9971,        -69.9938,        -69.9998,        -69.9935
          72,        0.591667,        -70.0001,        -69.9979,        -69.9977,        -69.9898,        -69.9958,        -69.9943,        -70.0009,        -69.9938
          73,        0.600000,        -69.9999,        -69.9969,        -69.9977,        -69.9891,        -69.9965,        -69.9938,        -69.9992,        -69.9940
          74,        0.608333,        -69.9999,        -70.0001,        -69.9979,        -69.9892,        -69.9967,        -69.9937,        -70.0009,        -69.9944
          75,        0.616667,        -70.0000,        -69.9994,        -69.9979,        -69.9895,        -69.9961,        -69.9944,        -69.9997,        -69.9943
          76,        0.625000,        -69.9999,        -69.9981,        -69.9977,        -69.9890,        -69.9965,        -69.9944,        -69.9996,        -69.9944
          77,        0.633333,        -70.0001,        -69.9974,        -69.9978,        -69.9901,        -69.9960,        -69.9944,        -70.0000,        -69.9949
          78,        0.641667,        -69.9999,        -69.9981,        -69.9975,        -69.9904,        -69.9962,        -69.9934,        -69.9990,        -69.9946
          79,        0.650000,        -69.9996,        -69.9980,        -69.9973,        -69.9895,        -69.9961,        -69.9944,        -69.9996,        -69.9941
          80,        0.658333,        -70.0005,        -69.9982,        -69.9970,        -69.9892,        -69.9961,        -69.9938,        -69.9997,        -69.9946
          81,        0.666667,        -70.0000,        -69.9985,        -69.9975,        -69.9885,        -69.9957,        -69.9944,        -70.0000,        -69.9938
          82,        0.675000,        -69.9997,        -69.9981,        -69.9972,        -69.9888,        -69.9957,        -69.9947,        -69.9999,        -69.9948
          83,        0.683333,        -70.0003,        -69.9975,        -69.9976,        -69.9880,        -69.9951,        -69.9940,        -70.0015,        -69.9944
          84,        0.691667,        -69.9998,        -69.9972,        -69.9977,        -69.9905,        -69.9951,        -69.9943,        -69.9999,        -69.9943
          85,        0.700000,        -70.0004,        -69.9980,        -69.9978,        -69.9881,        -69.9960,        -69.9935,        -69.9994,        -69.9941
          86,        0.708333,        -69.9998,        -69.9982,        -69.9980,        -69.9898,        -69.9957,        -69.9931,        -69.9992,        -69.9941
          87,        0.716667,        -69.9998,        -69.9980,        -69.9977,        -69.9892,        -69.9961,        -69.9952,        -70.0009,        -69.9948
          88,        0.725000,        -70.0002,        -69.9974,        -69.9975,        -69.9901,        -69.9957,        -69.9939,        -70.0005,        -69.9930
          89,        0.733333,        -69.9997,        -69.9965,        -69.9971,        -69.9888,        -69.9954,        -69.9934,        -70.0003,        -69.9943
          90,        0.741667,        -70.0000,        -69.9976,        -69.9974,        -69.9894,        -69.9955,        -69.9932,        -69.9992,        -69.9943
          91,        0.750000,        -70.0003,        -69.9964,        -69.9973,        -69.9897,        -69.9962,        -69.9942,        -69.9991,        -69.9941
          92,        0.758333,        -69.9999,        -69.9979,        -69.9973,        -69.9898,        -69.9952,        -69.9922,        -70.0002,        -69.9937
          93,        0.766667,        -70.0001,        -69.9970,        -69.9982,        -69.9892,        -69.9954,        -69.9934,        -70.0006,        -69.9940
          94,        0.775000,        -70.0000,        -69.9977,        -69.9973,        -69.9889,        -69.9959,        -69.9939,        -70.0010,        -69.9938
          95,        0.783333,        -70.0002,        -69.9979,        -69.9973,        -69.9902,        -69.9951,        -69.9935,        -69.9994,        -69.9935
          96,        0.791667,        -70.0000,        -69.9982,        -69.9969,        -69.9897,        -69.9951,        -69.9939,        -69.9988,        -69.9947
          97,        0.800000,        -69.9999,        -69.9984,        -69.9968,        -69.9899,        -69.9960,        -69.9940,        -70.0008,        -69.9941
          98,        0.808333,        -70.0000,        -69.9973,        -69.9977,        -69.9912,        -69.9958,        -69.9940,        -69.9989,        -69.9937
          99,        0.816667,        -70.0001,        -69.9979,        -69.9974,        -69.9904,        -69.9956,        -69.9937,        -70.0008,        -69.9940
         100,        0.825000,        -70.0003,        -69.9972,        -69.9978,        -69.9885,        -69.9948,        -69.9927,        -70.0004,        -69.9939
         101,        0.833333,        -69.9996,        -69.9983,        -69.9974,        -69.9926,        -69.9963,        -69.9930,        -69.9999,        -69.9938
         102,        0.841667,        -70.0000,        -69.9984,        -69.9976,        -69.9912,        -69.9958,        -69.9934,        -69.9990,        -69.9939
         103,        0.850000,        -70.0001,        -69.9984,        -69.9979,        -69.9878,        -69.9952,        -69.9942,        -69.9988,        -69.9941
         104,        0.858333,        -69.9997,        -69.9982,        -69.9974,        -69.9888,        -69.9951,        -69.9925,        -69.9991,        -69.9947
         105,        0.866667,        -70.0001,        -69.9985,        -69.9979,        -69.9900,        -69.9958,        -69.9943,        -69.9996,        -69.9938
         106,        0.875000,        -70.0003,        -69.9981,        -69.9977,        -69.9887,        -69.9950,        -69.9939,        -69.9999,        -69.9934
         107,        0.883333,        -70.0000,        -69.9977,        -69.9980,        -69.9904,        -69.9946,        -69.9933,        -69.9997,        -69.9937
         108,        0.891667,        -70.0000,        -69.9987,        -69.9982,        -69.9908,        -69.9957,        -69.9943,        -70.0003,        -69.9936
         109,        0.900000,        -69.9999,        -69.9978,        -69.9977,        -69.9914,        -69.9957,        -69.9929,        -69.9996,        -69.9955
         110,        0.908333,        -70.0001,        -69.9983,        -69.9983,        -69.9902,        -69.9958,        -69.9932,        -70.0004,        -69.9942
         111,        0.916667,        -70.0002,        -69.9978,        -69.9976,        -69.9900,        -69.9961,        -69.9941,        -69.9994,        -69.9945
         112,        0.925000,        -69.9998,        -69.9980,        -69.9984,        -69.9905,        -69.9955,        -69.9937,        -70.0002,        -69.9939
         113,        0.933333,        -69.9998,        -69.9983,        -69.9987,        -69.9909,        -69.9953,        -69.9940,        -70.0001,        -69.9945
         114,        0.941667,        -70.0001,        -69.9988,        -69.9987,        -69.9908,        -69.9962,        -69.9933,        -69.9994,        -69.9948
         115,        0.950000,        -69.9998,        -69.9985,        -69.9983,        -69.9921,        -69.9959,        -69.9934,        -69.9998,        -69.9947
         116,        0.958333,        -69.9999,        -69.9986,        -69.9982,        -69.9900,        -69.9961,        -69.9936,        -70.0001,        -69.9936
         117,        0.966667,        -69.9997,        -69.9999,        -69.9988,        -69.9898,        -69.9965,        -69.9944,        -70.0006,        -69.9945
         118,        0.975000,        -69.9999,        -69.9988,        -69.9982,        -69.9918,        -69.9958,        -69.9952,        -69.9993,        -69.9959
         119,        0.983333,        -70.0000,        -70.0005,        -69.9985,        -69.9902,        -69.9961,        -69.9942,        -70.0002,        -69.9952
         120,        0.991667,        -69.9998,        -69.9977,        -69.9987,        -69.9885,        -69.9968,        -69.9953,        -70.0010,        -69.9950
         121,        1.000000,        -69.9998,        -69.9986,        -69.9984,        -69.9898,        -69.9967,        -69.9939,        -69.9996,        -69.9950
         122,        1.008333,        -70.0003,        -69.9988,        -69.9986,        -69.9899,        -69.9961,        -69.9949,        -70.0002,        -69.9946
         123,        1.016667,        -69.9999,        -70.0004,        -69.9980,        -69.9919,        -69.9965,        -69.9954,        -69.9995,        -69.9955
         124,        1.025000,        -69.9999,        -69.9998,        -69.9992,        -69.9911,        -69.9964,        -69.9952,        -70.0012,        -69.9961
         125,        1.033333,        -69.9998,        -69.9986,        -69.9989,        -69.9889,        -69.9967,        -69.9968,        -70.0007,        -69.9954
         126,        1.041667,        -69.9999,        -69.9984,        -69.9986,        -69.9898,        -69.9972,        -69.9942,        -70.0002,        -69.9956
         127,        1.050000,        -69.9999,        -69.9979,        -69.9993,        -69.9913,        -69.9966,        -69.9960,        -69.9992,        -69.9957
         128,        1.058333,        -70.0000,        -69.9997,        -69.9992,        -69.9911,        -69.9975,        -69.9950,        -69.9988,        -69.9957
         129,        1.066667,        -69.9999,        -69.9982,        -69.9994,        -69.9908,        -69.9969,        -69.9962,        -69.9994,        -69.9960
         130,        1.075000,        -69.9998,        -69.9999,        -69.9988,        -69.9914,        -69.9971,        -69.9955,        -70.0005,        -69.9968
         131,        1.083333,        -69.9998,        -69.9992,        -69.9991,        -69.9916,        -69.9971,        -69.9959,        -70.0000,        -69.9965
         132,        1.091667,        -69.9998,        -69.9996,        -69.9990,        -69.9905,        -69.9974,        -69.9951,        -70.0000,        -69.9964
         133,        1.100000,        -69.9998,        -69.9993,        -69.9991,        -69.9917,        -69.9978,        -69.9961,        -69.9998,        -69.9963
         134,        1.108333,        -70.0001,        -69.9996,        -69.9988,        -69.9912,        -69.9977,        -69.9963,        -70.0005,        -69.9961
         135,        1.116667,        -70.0003,        -69.9989,        -69.9991,        -69.9906,        -69.9975,        -69.9970,        -70.0002,        -69.9964
         136,        1.125000,        -70.0000,        -69.9994,        -69.9993,        -69.9913,        -69.9973,        -69.9961,        -70.0003,        -69.9968
         137,        1.133333,        -69.9999,        -70.0006,        -69.9993,        -69.9902,        -69.9977,        -69.9964,        -69.9995,        -69.9974
         138,        1.141667,        -69.9997,        -69.9999,        -69.9987,        -69.9915,        -69.9978,        -69.9969,        -70.0005,        -69.9970
         139,        1.150000,        -70.0001,        -70.0008,        -69.9993,        -69.9904,        -69.9982,        -69.9965,        -70.0008,        -69.9967
         140,        1.158333,        -69.9997,        -70.0012,        -69.9992,        -69.9908,        -69.9980,        -69.9980,        -69.9998,        -69.9976
         141,        1.166667,        -70.0000,        -69.9994,        -69.9995,        -69.9915,        -69.9981,        -69.9974,        -70.0015,        -69.9972
         142,        1.175000,        -70.0001,        -69.9999,        -69.9993,        -69.9913,        -69.9980,        -69.9971,        -70.0001,        -69.9973
         143,        1.183333,        -70.0001,        -69.9991,        -69.9994,        -69.9906,        -69.9978,        -69.9970,        -69.9991,        -69.9976
         144,        1.191667,        -69.9999,        -70.0001,        -69.9994,        -69.9910,        -69.9980,        -69.9981,        -69.9990,        -69.9974
         145,        1.200000,        -70.0001,        -69.9992,        -69.9997,        -69.9913,        -69.9983,        -69.9972,        -70.0007,        -69.9977
         146,        1.208333,        -70.0000,        -70.0001,        -69.9997,        -69.9920,        -69.9988,        -69.9975,        -69.9995,        -69.9980
         147,        1.216667,        -69.9997,        -70.0003,        -69.9996,        -69.9922,        -69.9983,        -69.9981,        -69.9996,        -69.9971
         148,        1.225000,        -70.0000,        -70.0004,        -70.0000,        -69.9915,        -69.9981,        -69.9980,        -69.9999,        -69.9982
         149,        1.233333,        -70.0003,        -69.9986,        -69.9995,        -69.9934,        -69.9989,        -69.9985,        -70.0007,        -69.9977
         150,        1.241667,        -70.0001,        -69.9999,        -69.9996,        -69.9912,        -69.9988,        -69.9984,        -70.0000,        -69.9982
         151,        1.250000,        -70.0003,        -69.9987,        -69.9996,        -69.9904,        -69.9985,        -69.9984,        -70.0008,        -69.9979
         152,        1.258333,        -70.0003,        -69.9995,        -70.0001,        -69.9915,        -69.9988,        -69.9979,        -69.9995,        -69.9980
         153,        1.266667,        -69.9998,        -70.0000,        -70.0002,        -69.9907,        -69.9987,        -69.9981,        -70.0005,        -69.9987
         154,        1.275000,        -69.9999,        -69.9992,        -69.9997,        -69.9911,        -69.9987,        -69.9985,        -69.9996,        -69.9982
         155,        1.283333,        -70.0004,        -70.0002,        -69.9995,        -69.9920,        -69.9991,        -69.9986,        -69.9996,        -69.9983
         156,        1.291667,        -70.0001,        -70.0004,        -69.9994,        -69.9912,        -69.9991,        -69.9984,        -70.0006,        -69.9981
         157,        1.300000,        -69.9998,        -69.9999,        -69.9993,        -69.9910,        -69.9990,        -69.9985,        -69.9999,        -69.9990
         158,        1.308333,        -69.9999,        -69.9991,        -69.9997,        -69.9919,        -69.9996,        -70.0000,        -70.0005,        -69.9987
         159,        1.316667,        -69.9997,        -69.9986,        -69.9996,        -69.9916,        -69.9993,        -69.9988,        -69.9992,        -69.9984
         160,        1.325000,        -70.0001,        -69.9999,        -70.0002,        -69.9918,        -69.9998,        -69.9984,        -70.0005,        -69.9987
         161,        1.333333,        -69.9997,        -69.9993,        -70.0001,        -69.9909,        -69.9990,        -69.9997,        -69.9995,        -69.9984
         162,        1.341667,        -69.9999,        -70.0009,        -69.9997,        -69.9915,        -69.9997,        -69.9987,        -69.9999,        -69.9992
         163,        1.350000,        -70.0001,        -69.9999,        -69.9998,        -69.9927,        -69.9994,        -69.9985,        -69.9992,        -69.9987
         164,        1.358333,        -70.0000,        -69.9990,        -69.9997,        -69.9925,        -69.9992,        -69.9982,        -70.0001,        -69.9994
         165,        1.366667,        -70.0002,        -70.0002,        -69.9999,        -69.9914,        -69.9996,        -69.9991,        -70.0001,        -69.9994
         166,        1.375000,        -70.0001,        -69.9992,        -70.0001,        -69.9908,        -69.9992,        -69.9989,        -69.9992,        -69.9986
         167,        1.383333,        -70.0004,        -70.0000,        -69.9994,        -69.9915,        -69.9995,        -69.9990,        -70.0011,        -69.9987
         168,        1.391667,        -70.0000,        -69.9995,        -69.9993,        -69.9926,        -69.9996,        -69.9988,        -70.0003,        -69.9988
         169,        1.400000,        -70.0000,        -69.9998,        -70.0007,        -69.9930,        -69.9992,        -69.9986,        -69.9992,        -69.9998
         170,        1.408333,        -70.0002,        -69.9999,        -70.0002,        -69.9898,        -70.0000,        -69.9989,        -69.9998,        -69.9988
         171,        1.416667,        -70.0003,        -69.9993,        -69.9999,        -69.9911,        -69.9992,        -69.9987,        -70.0003,        -69.9991
         172,        1.425000,        -70.0002,        -69.9985,        -69.9994,        -69.9909,        -70.0002,        -69.9997,        -70.0003,        -69.9999
         173,        1.433333,        -70.0005,        -69.9992,        -70.0003,        -69.9908,        -69.9991,        -69.9998,        -70.0000,        -69.9993
         174,        1.441667,        -70.0000,        -69.9994,        -70.0001,        -69.9917,        -69.9999,        -69.9986,        -70.0006,        -69.9999
         175,        1.450000,        -70.0000,        -69.9997,        -69.9996,        -69.9921,        -69.9998,        -69.9988,        -69.9988,        -69.9985
         176,        1.458333,        -70.0000,        -70.0008,        -70.0000,        -69.9915,        -70.0000,        -69.9999,        -69.9985,        -69.9992
         177,        1.466667,        -69.9999,        -69.9996,        -69.9997,        -69.9904,        -69.9995,        -69.9996,        -70.0001,        -69.9999
         178,        1.475000,        -69.9999,        -69.9998,        -69.9998,        -69.9934,        -69.9999,        -69.9985,        -70.0008,        -69.9991
         179,        1.483333,        -69.9999,        -70.0001,        -69.9998,        -69.9910,        -69.9999,        -69.9994,        -70.0007,        -69.9993
         180,        1.491667,        -69.9998,        -70.0001,        -69.9998,        -69.9909,        -70.0003,        -69.9991,        -69.9995,        -70.0000
         181,        1.500000,        -70.0004,        -70.0009,        -70.0003,        -69.9917,        -69.9997,        -70.0003,        -70.0011,        -69.9995
         182,        1.508333,        -69.9997,        -70.0011,        -69.9998,        -69.9918,        -70.0002,        -70.0000,        -69.9996,        -69.9999
         183,        1.516667,        -70.0002,        -70.0000,        -70.0001,        -69.9903,        -69.9998,        -69.9992,        -69.9993,        -69.9994
         184,        1.525000,        -69.9995,        -69.9999,        -69.9999,        -69.9916,        -69.9998,        -69.9990,        -69.9993,        -69.9990
         185,        1.533333,        -70.0001,        -69.9993,        -70.0001,        -69.9922,        -69.9996,        -69.9998,        -69.9988,        -70.0001
         186,        1.541667,        -70.0000,        -69.9999,        -69.9994,        -69.9931,        -69.9993,        -69.9998,        -70.0010,        -69.9992
         187,        1.550000,        -70.0002,        -69.9995,        -70.0005,        -69.9916,        -69.9999,        -69.9997,        -69.9998,        -70.0001
         188,        1.558333,        -69.9999,        -69.9996,        -70.0000,        -69.9930,        -70.0001,        -69.9989,        -69.9990,        -70.0004
         189,        1.566667,        -69.9998,        -69.9992,        -70.0001,        -69.9922,        -70.0003,        -69.9998,        -70.0013,        -69.9994
         190,        1.575000,        -70.0003,        -70.0011,        -69.9999,        -69.9922,        -70.0000,        -70.0001,        -70.0002,        -69.9996
         191,        1.583333,        -69.9997,        -69.9990,        -69.9994,        -69.9920,        -69.9995,        -69.9998,        -70.0002,        -69.9990
         192,        1.591667,        -69.9999,        -70.0003,        -69.9999,        -69.9917,        -70.0001,        -69.9999,        -69.9987,        -69.9999
         193,        1.600000,        -69.9997,        -70.0008,        -69.9999,        -69.9917,        -70.0002,        -69.9992,        -69.9994,        -69.9996
         194,        1.608333,        -69.9998,        -70.0014,        -70.0001,        -69.9917,        -70.0002,        -69.9994,        -69.9995,        -69.9987
         195,        1.616667,        -69.9999,        -70.0003,        -69.9998,        -69.9919,        -69.9999,        -70.0001,        -69.9995,        -69.9999
         196,        1.625000,        -70.0001,        -70.0005,        -70.0000,        -69.9906,        -70.0001,        -69.9993,        -69.9998,        -70.0003
         197,        1.633333,        -70.0001,        -70.0005,        -70.0001,        -69.9919,        -70.0001,        -70.0004,        -69.9988,        -69.9998
         198,        1.641667,        -69.9999,        -69.9994,        -69.9999,        -69.9918,        -69.9998,        -69.9993,        -70.0010,        -69.9996
         199,        1.650000,        -70.0005,        -69.9995,        -69.9999,        -69.9918,        -70.0001,        -70.0004,        -69.9995,        -70.0002
         200,        1.658333,        -70.0001,        -70.0001,        -70.0000,        -69.9916,        -70.0003,        -69.9998,        -70.0007,        -69.9994
         201,        1.666667,        -69.9999,        -69.9997,        -69.9998,        -69.9926,        -69.9999,        -69.9996,        -70.0001,        -70.0001
         202,        1.675000,        -70.0002,        -70.0012,        -70.0000,        -69.9924,        -70.0003,        -70.0000,        -70.0015,        -69.9992
         203,        1.683333,        -69.9998,        -69.9997,        -70.0000,        -69.9926,        -69.9996,        -70.0009,        -69.9991,        -70.0006
         204,        1.691667,        -70.0001,        -69.9999,        -70.0001,        -69.9911,        -70.0003,        -70.0005,        -70.0006,        -69.9999
         205,        1.700000,        -70.0001,        -70.0008,        -70.0000,        -69.9918,        -70.0000,        -69.9992,        -69.9996,        -69.9997
         206,        1.708333,        -70.0000,        -69.9986,        -69.9997,        -69.9911,        -70.0003,        -70.0002,        -70.0014,        -70.0001
         207,        1.716667,        -70.0002,        -70.0005,        -70.0000,        -69.9916,        -69.9997,        -69.9998,        -70.0000,        -69.9998
         208,        1.725000,        -70.0001,        -70.0002,        -69.9999,        -69.9930,        -69.9996,        -69.9991,        -70.0001,        -70.0002
         209,        1.733333,        -70.0002,        -69.9996,        -69.9999,        -69.9919,        -69.9996,        -70.0009,        -70.0006,        -69.9997
