"OutphaseC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_018.tcf]","Time (h)","V 2 [OutphaseC4_018]","V 3 [OutphaseC4_018]","V 4 [OutphaseC4_018]","V 5 [OutphaseC4_018]","V 6 [OutphaseC4_018]","V 7 [OutphaseC4_018]","V 8 [OutphaseC4_018]","V 9 [OutphaseC4_018]","V 10 [OutphaseC4_018]","V 11 [OutphaseC4_018]","V 12 [OutphaseC4_018]","V 13 [OutphaseC4_018]","V 14 [OutphaseC4_018]","V 15 [OutphaseC4_018]","V 16 [OutphaseC4_018]","V  1 [OutphaseC4_018]"
          30,        0.241667,          1.9486,          1.5925,          2.1103,          1.6268,          1.7013,          2.6540,          0.4727,          0.9445,          1.9178,          1.8405,          0.3311,          1.0773,          1.7151,          3.1156,          4.6599,          0.9412
          31,        0.250000,          1.9485,          1.5895,          2.1111,          1.6204,          1.7022,          2.6556,          0.4745,          0.9584,          1.9313,          1.8330,          0.3340,          1.0737,          1.7197,          3.1283,          4.6842,          0.9412
          32,        0.258333,          1.9485,          1.5871,          2.1122,          1.6127,          1.7006,          2.6564,          0.4768,          0.9483,          1.9279,          1.8236,          0.3404,          1.0753,          1.7231,          3.1372,          4.7075,          0.9413
          33,        0.266667,          1.9486,          1.5852,          2.1129,          1.6071,          1.7011,          2.6574,          0.4814,          0.9421,          1.9231,          1.8168,          0.3444,          1.0811,          1.7235,          3.1430,          4.7263,          0.9413
          34,        0.275000,          1.9486,          1.5836,          2.1135,          1.5993,          1.7014,          2.6581,          0.4843,          0.9448,          1.9277,          1.8124,          0.3500,          1.0784,          1.7249,          3.1458,          4.7406,          0.9412
          35,        0.283333,          1.9486,          1.5823,          2.1148,          1.5924,          1.7015,          2.6586,          0.4876,          0.9424,          1.9293,          1.8078,          0.3542,          1.0820,          1.7255,          3.1485,          4.7527,          0.9412
          36,        0.291667,          1.9486,          1.5810,          2.1166,          1.5878,          1.7025,          2.6593,          0.4939,          0.9354,          1.9264,          1.8040,          0.3586,          1.0795,          1.7257,          3.1490,          4.7622,          0.9413
          37,        0.300000,          1.9486,          1.5802,          2.1181,          1.5827,          1.7036,          2.6598,          0.4948,          0.9437,          1.9285,          1.8015,          0.3628,          1.0783,          1.7263,          3.1504,          4.7702,          0.9412
          38,        0.308333,          1.9486,          1.5795,          2.1203,          1.5763,          1.7032,          2.6599,          0.4952,          0.9347,          1.9303,          1.7993,          0.3661,          1.0727,          1.7269,          3.1503,          4.7783,          0.9412
          39,        0.316667,          1.9486,          1.5789,          2.1222,          1.5716,          1.7039,          2.6603,          0.4972,          0.9240,          1.9234,          1.7970,          0.3702,          1.0703,          1.7281,          3.1506,          4.7838,          0.9412
          40,        0.325000,          1.9485,          1.5783,          2.1237,          1.5651,          1.7042,          2.6604,          0.4997,          0.9206,          1.9276,          1.7955,          0.3738,          1.0667,          1.7279,          3.1497,          4.7884,          0.9412
          41,        0.333333,          1.9485,          1.5779,          2.1254,          1.5582,          1.7041,          2.6606,          0.5022,          0.9184,          1.9286,          1.7936,          0.3772,          1.0621,          1.7286,          3.1490,          4.7922,          0.9412
          42,        0.341667,          1.9485,          1.5776,          2.1274,          1.5526,          1.7047,          2.6609,          0.5049,          0.9143,          1.9287,          1.7920,          0.3806,          1.0563,          1.7289,          3.1498,          4.7951,          0.9412
          43,        0.350000,          1.9486,          1.5773,          2.1293,          1.5472,          1.7057,          2.6611,          0.5072,          0.9109,          1.9281,          1.7899,          0.3861,          1.0573,          1.7296,          3.1499,          4.7979,          0.9412
          44,        0.358333,          1.9486,          1.5770,          2.1312,          1.5408,          1.7058,          2.6611,          0.5087,          0.9069,          1.9282,          1.7895,          0.3881,          1.0507,          1.7278,          3.1488,          4.8001,          0.9412
          45,        0.366667,          1.9486,          1.5767,          2.1330,          1.5345,          1.7061,          2.6612,          0.5103,          0.9009,          1.9279,          1.7890,          0.3927,          1.0429,          1.7291,          3.1495,          4.8018,          0.9412
          46,        0.375000,          1.9486,          1.5764,          2.1349,          1.5282,          1.7065,          2.6613,          0.5123,          0.8953,          1.9275,          1.7886,          0.3993,          1.0477,          1.7297,          3.1496,          4.8036,          0.9412
          47,        0.383333,          1.9486,          1.5761,          2.1368,          1.5220,          1.7070,          2.6615,          0.5141,          0.8912,          1.9283,          1.7885,          0.4017,          1.0359,          1.7263,          3.1478,          4.8048,          0.9412
          48,        0.391667,          1.9485,          1.5759,          2.1386,          1.5158,          1.7075,          2.6616,          0.5159,          0.8864,          1.9284,          1.7880,          0.4046,          1.0240,          1.7268,          3.1498,          4.8059,          0.9412
          49,        0.400000,          1.9486,          1.5757,          2.1406,          1.5095,          1.7080,          2.6617,          0.5180,          0.8816,          1.9283,          1.7874,          0.4079,          1.0202,          1.7276,          3.1497,          4.8070,          0.9412
          50,        0.408333,          1.9486,          1.5754,          2.1425,          1.5031,          1.7086,          2.6618,          0.5204,          0.8775,          1.9284,          1.7867,          0.4114,          1.0154,          1.7270,          3.1487,          4.8075,          0.9412
          51,        0.416667,          1.9485,          1.5752,          2.1444,          1.4968,          1.7093,          2.6619,          0.5223,          0.8740,          1.9288,          1.7861,          0.4148,          1.0102,          1.7263,          3.1488,          4.8081,          0.9412
          52,        0.425000,          1.9486,          1.5750,          2.1463,          1.4904,          1.7099,          2.6620,          0.5242,          0.8691,          1.9286,          1.7856,          0.4185,          1.0050,          1.7257,          3.1488,          4.8086,          0.9412
          53,        0.433333,          1.9485,          1.5748,          2.1482,          1.4841,          1.7106,          2.6621,          0.5259,          0.8642,          1.9282,          1.7849,          0.4225,          1.0005,          1.7252,          3.1488,          4.8090,          0.9413
          54,        0.441667,          1.9486,          1.5745,          2.1502,          1.4778,          1.7112,          2.6622,          0.5277,          0.8593,          1.9285,          1.7844,          0.4258,          0.9954,          1.7245,          3.1488,          4.8093,          0.9412
          55,        0.450000,          1.9486,          1.5743,          2.1521,          1.4712,          1.7117,          2.6623,          0.5296,          0.8543,          1.9284,          1.7840,          0.4290,          0.9887,          1.7236,          3.1487,          4.8094,          0.9413
          56,        0.458333,          1.9485,          1.5741,          2.1539,          1.4646,          1.7122,          2.6623,          0.5315,          0.8496,          1.9286,          1.7835,          0.4329,          0.9846,          1.7232,          3.1490,          4.8096,          0.9413
          57,        0.466667,          1.9486,          1.5739,          2.1558,          1.4581,          1.7127,          2.6624,          0.5333,          0.8450,          1.9287,          1.7830,          0.4365,          0.9799,          1.7225,          3.1487,          4.8098,          0.9412
          58,        0.475000,          1.9486,          1.5737,          2.1577,          1.4516,          1.7133,          2.6625,          0.5352,          0.8403,          1.9287,          1.7826,          0.4398,          0.9739,          1.7215,          3.1487,          4.8096,          0.9412
          59,        0.483333,          1.9486,          1.5735,          2.1596,          1.4451,          1.7138,          2.6626,          0.5370,          0.8356,          1.9286,          1.7822,          0.4433,          0.9686,          1.7208,          3.1490,          4.8100,          0.9412
          60,        0.491667,          1.9486,          1.5733,          2.1615,          1.4385,          1.7142,          2.6626,          0.5389,          0.8308,          1.9287,          1.7817,          0.4470,          0.9641,          1.7200,          3.1489,          4.8102,          0.9412
          61,        0.500000,          1.9486,          1.5731,          2.1633,          1.4319,          1.7148,          2.6627,          0.5407,          0.8262,          1.9288,          1.7814,          0.4507,          0.9589,          1.7188,          3.1489,          4.8100,          0.9413
          62,        0.508333,          1.9485,          1.5729,          2.1652,          1.4253,          1.7153,          2.6628,          0.5425,          0.8214,          1.9287,          1.7810,          0.4542,          0.9535,          1.7175,          3.1489,          4.8103,          0.9413
          63,        0.516667,          1.9486,          1.5727,          2.1671,          1.4189,          1.7159,          2.6628,          0.5444,          0.8168,          1.9287,          1.7806,          0.4579,          0.9482,          1.7162,          3.1489,          4.8101,          0.9412
          64,        0.525000,          1.9486,          1.5724,          2.1690,          1.4124,          1.7164,          2.6629,          0.5462,          0.8122,          1.9289,          1.7802,          0.4614,          0.9429,          1.7154,          3.1489,          4.8103,          0.9412
          65,        0.533333,          1.9486,          1.5722,          2.1708,          1.4058,          1.7169,          2.6630,          0.5481,          0.8075,          1.9287,          1.7798,          0.4649,          0.9377,          1.7152,          3.1488,          4.8102,          0.9412
          66,        0.541667,          1.9485,          1.5720,          2.1726,          1.3992,          1.7174,          2.6630,          0.5499,          0.8029,          1.9289,          1.7794,          0.4685,          0.9326,          1.7152,          3.1488,          4.8102,          0.9412
          67,        0.550000,          1.9486,          1.5719,          2.1743,          1.3926,          1.7179,          2.6632,          0.5517,          0.7982,          1.9289,          1.7790,          0.4721,          0.9276,          1.7154,          3.1489,          4.8104,          0.9412
          68,        0.558333,          1.9486,          1.5716,          2.1762,          1.3860,          1.7186,          2.6633,          0.5535,          0.7935,          1.9289,          1.7788,          0.4756,          0.9225,          1.7156,          3.1488,          4.8103,          0.9412
          69,        0.566667,          1.9486,          1.5714,          2.1779,          1.3796,          1.7192,          2.6633,          0.5553,          0.7889,          1.9291,          1.7784,          0.4791,          0.9172,          1.7158,          3.1488,          4.8104,          0.9413
          70,        0.575000,          1.9486,          1.5712,          2.1797,          1.3730,          1.7198,          2.6633,          0.5572,          0.7843,          1.9291,          1.7780,          0.4826,          0.9121,          1.7159,          3.1488,          4.8104,          0.9412
          71,        0.583333,          1.9485,          1.5710,          2.1815,          1.3667,          1.7204,          2.6635,          0.5590,          0.7801,          1.9293,          1.7777,          0.4860,          0.9069,          1.7161,          3.1487,          4.8104,          0.9412
          72,        0.591667,          1.9486,          1.5708,          2.1832,          1.3603,          1.7210,          2.6635,          0.5607,          0.7754,          1.9293,          1.7774,          0.4896,          0.9020,          1.7163,          3.1488,          4.8103,          0.9412
          73,        0.600000,          1.9486,          1.5706,          2.1849,          1.3539,          1.7216,          2.6636,          0.5626,          0.7708,          1.9292,          1.7770,          0.4930,          0.8970,          1.7163,          3.1488,          4.8104,          0.9412
          74,        0.608333,          1.9485,          1.5704,          2.1866,          1.3475,          1.7223,          2.6637,          0.5644,          0.7664,          1.9294,          1.7767,          0.4965,          0.8918,          1.7165,          3.1488,          4.8102,          0.9412
          75,        0.616667,          1.9486,          1.5702,          2.1883,          1.3412,          1.7229,          2.6638,          0.5661,          0.7620,          1.9295,          1.7763,          0.5000,          0.8870,          1.7166,          3.1489,          4.8106,          0.9412
          76,        0.625000,          1.9486,          1.5700,          2.1899,          1.3349,          1.7236,          2.6638,          0.5679,          0.7575,          1.9295,          1.7760,          0.5033,          0.8819,          1.7167,          3.1488,          4.8103,          0.9413
          77,        0.633333,          1.9486,          1.5698,          2.1915,          1.3287,          1.7242,          2.6639,          0.5697,          0.7531,          1.9295,          1.7756,          0.5068,          0.8771,          1.7168,          3.1489,          4.8103,          0.9412
          78,        0.641667,          1.9486,          1.5695,          2.1931,          1.3225,          1.7249,          2.6640,          0.5715,          0.7488,          1.9296,          1.7753,          0.5102,          0.8724,          1.7169,          3.1489,          4.8103,          0.9412
          79,        0.650000,          1.9486,          1.5694,          2.1947,          1.3165,          1.7257,          2.6641,          0.5733,          0.7445,          1.9297,          1.7749,          0.5135,          0.8674,          1.7170,          3.1490,          4.8102,          0.9412
          80,        0.658333,          1.9486,          1.5692,          2.1962,          1.3104,          1.7266,          2.6641,          0.5750,          0.7402,          1.9298,          1.7746,          0.5168,          0.8626,          1.7170,          3.1489,          4.8102,          0.9412
          81,        0.666667,          1.9485,          1.5690,          2.1978,          1.3043,          1.7272,          2.6641,          0.5767,          0.7359,          1.9298,          1.7743,          0.5201,          0.8579,          1.7170,          3.1490,          4.8104,          0.9412
          82,        0.675000,          1.9486,          1.5688,          2.1993,          1.2986,          1.7281,          2.6643,          0.5783,          0.7315,          1.9298,          1.7740,          0.5233,          0.8533,          1.7171,          3.1490,          4.8102,          0.9412
          83,        0.683333,          1.9486,          1.5686,          2.2007,          1.2928,          1.7289,          2.6643,          0.5801,          0.7273,          1.9299,          1.7736,          0.5266,          0.8486,          1.7171,          3.1491,          4.8103,          0.9413
          84,        0.691667,          1.9486,          1.5684,          2.2022,          1.2872,          1.7294,          2.6644,          0.5817,          0.7233,          1.9300,          1.7734,          0.5298,          0.8440,          1.7172,          3.1491,          4.8104,          0.9412
          85,        0.700000,          1.9486,          1.5682,          2.2037,          1.2817,          1.7300,          2.6645,          0.5833,          0.7190,          1.9300,          1.7730,          0.5331,          0.8395,          1.7172,          3.1491,          4.8104,          0.9413
          86,        0.708333,          1.9486,          1.5680,          2.2050,          1.2760,          1.7306,          2.6646,          0.5850,          0.7149,          1.9300,          1.7727,          0.5362,          0.8350,          1.7171,          3.1491,          4.8103,          0.9412
          87,        0.716667,          1.9486,          1.5679,          2.2064,          1.2705,          1.7311,          2.6645,          0.5867,          0.7109,          1.9301,          1.7724,          0.5393,          0.8306,          1.7172,          3.1492,          4.8104,          0.9413
          88,        0.725000,          1.9486,          1.5677,          2.2076,          1.2650,          1.7316,          2.6646,          0.5884,          0.7069,          1.9301,          1.7721,          0.5425,          0.8264,          1.7171,          3.1492,          4.8109,          0.9412
          89,        0.733333,          1.9486,          1.5675,          2.2089,          1.2598,          1.7323,          2.6646,          0.5900,          0.7031,          1.9303,          1.7718,          0.5455,          0.8220,          1.7171,          3.1493,          4.8108,          0.9412
          90,        0.741667,          1.9486,          1.5674,          2.2101,          1.2546,          1.7328,          2.6647,          0.5916,          0.6992,          1.9303,          1.7714,          0.5486,          0.8178,          1.7170,          3.1494,          4.8105,          0.9412
          91,        0.750000,          1.9485,          1.5673,          2.2113,          1.2495,          1.7333,          2.6648,          0.5932,          0.6951,          1.9302,          1.7712,          0.5515,          0.8136,          1.7169,          3.1494,          4.8104,          0.9412
          92,        0.758333,          1.9486,          1.5671,          2.2125,          1.2445,          1.7337,          2.6649,          0.5948,          0.6913,          1.9303,          1.7710,          0.5546,          0.8096,          1.7169,          3.1494,          4.8106,          0.9413
          93,        0.766667,          1.9486,          1.5669,          2.2136,          1.2398,          1.7343,          2.6650,          0.5963,          0.6875,          1.9304,          1.7706,          0.5575,          0.8055,          1.7165,          3.1495,          4.8108,          0.9412
          94,        0.775000,          1.9486,          1.5668,          2.2148,          1.2351,          1.7347,          2.6650,          0.5978,          0.6837,          1.9304,          1.7704,          0.5602,          0.8014,          1.7161,          3.1495,          4.8108,          0.9412
          95,        0.783333,          1.9485,          1.5666,          2.2158,          1.2305,          1.7353,          2.6650,          0.5993,          0.6801,          1.9305,          1.7701,          0.5630,          0.7974,          1.7157,          3.1495,          4.8108,          0.9412
          96,        0.791667,          1.9486,          1.5665,          2.2169,          1.2261,          1.7357,          2.6651,          0.6007,          0.6764,          1.9306,          1.7698,          0.5658,          0.7936,          1.7153,          3.1496,          4.8105,          0.9412
          97,        0.800000,          1.9486,          1.5664,          2.2179,          1.2218,          1.7361,          2.6650,          0.6022,          0.6728,          1.9306,          1.7696,          0.5685,          0.7899,          1.7149,          3.1495,          4.8104,          0.9413
          98,        0.808333,          1.9485,          1.5662,          2.2189,          1.2174,          1.7365,          2.6651,          0.6030,          0.6694,          1.9307,          1.7693,          0.5712,          0.7861,          1.7144,          3.1495,          4.8104,          0.9412
          99,        0.816667,          1.9486,          1.5661,          2.2198,          1.2134,          1.7369,          2.6651,          0.6057,          0.6648,          1.9309,          1.7690,          0.5737,          0.7825,          1.7139,          3.1495,          4.8107,          0.9412
         100,        0.825000,          1.9486,          1.5660,          2.2207,          1.2093,          1.7373,          2.6651,          0.6085,          0.6626,          1.9302,          1.7687,          0.5764,          0.7791,          1.7134,          3.1495,          4.8107,          0.9412
         101,        0.833333,          1.9486,          1.5658,          2.2216,          1.2052,          1.7377,          2.6653,          0.6101,          0.6624,          1.9326,          1.7686,          0.5790,          0.7757,          1.7132,          3.1495,          4.8108,          0.9413
         102,        0.841667,          1.9486,          1.5657,          2.2224,          1.2015,          1.7381,          2.6653,          0.6115,          0.6584,          1.9310,          1.7682,          0.5814,          0.7724,          1.7130,          3.1495,          4.8107,          0.9412
         103,        0.850000,          1.9486,          1.5656,          2.2232,          1.1978,          1.7385,          2.6653,          0.6127,          0.6543,          1.9301,          1.7681,          0.5837,          0.7688,          1.7129,          3.1494,          4.8103,          0.9412
         104,        0.858333,          1.9486,          1.5655,          2.2239,          1.1942,          1.7388,          2.6653,          0.6138,          0.6506,          1.9308,          1.7678,          0.5868,          0.7662,          1.7129,          3.1495,          4.8104,          0.9412
         105,        0.866667,          1.9486,          1.5654,          2.2247,          1.1908,          1.7392,          2.6654,          0.6152,          0.6469,          1.9309,          1.7676,          0.5886,          0.7628,          1.7129,          3.1493,          4.8105,          0.9412
         106,        0.875000,          1.9486,          1.5653,          2.2253,          1.1875,          1.7395,          2.6655,          0.6167,          0.6438,          1.9311,          1.7674,          0.5906,          0.7585,          1.7128,          3.1495,          4.8107,          0.9412
         107,        0.883333,          1.9486,          1.5652,          2.2260,          1.1843,          1.7398,          2.6654,          0.6181,          0.6408,          1.9313,          1.7672,          0.5932,          0.7564,          1.7127,          3.1496,          4.8108,          0.9412
         108,        0.891667,          1.9485,          1.5651,          2.2266,          1.1812,          1.7401,          2.6655,          0.6194,          0.6379,          1.9314,          1.7670,          0.5953,          0.7536,          1.7128,          3.1492,          4.8105,          0.9412
         109,        0.900000,          1.9486,          1.5650,          2.2273,          1.1782,          1.7404,          2.6655,          0.6206,          0.6349,          1.9314,          1.7668,          0.5974,          0.7504,          1.7128,          3.1494,          4.8108,          0.9412
         110,        0.908333,          1.9485,          1.5649,          2.2279,          1.1754,          1.7408,          2.6656,          0.6219,          0.6318,          1.9314,          1.7666,          0.5995,          0.7477,          1.7127,          3.1494,          4.8107,          0.9412
         111,        0.916667,          1.9486,          1.5649,          2.2284,          1.1727,          1.7411,          2.6657,          0.6230,          0.6289,          1.9316,          1.7665,          0.6014,          0.7449,          1.7127,          3.1493,          4.8107,          0.9412
         112,        0.925000,          1.9485,          1.5648,          2.2290,          1.1701,          1.7413,          2.6657,          0.6242,          0.6260,          1.9316,          1.7663,          0.6034,          0.7422,          1.7126,          3.1494,          4.8106,          0.9412
         113,        0.933333,          1.9486,          1.5647,          2.2295,          1.1677,          1.7416,          2.6657,          0.6255,          0.6233,          1.9318,          1.7661,          0.6053,          0.7396,          1.7125,          3.1493,          4.8107,          0.9412
         114,        0.941667,          1.9486,          1.5647,          2.2300,          1.1652,          1.7418,          2.6657,          0.6266,          0.6207,          1.9318,          1.7660,          0.6071,          0.7371,          1.7125,          3.1494,          4.8104,          0.9412
         115,        0.950000,          1.9485,          1.5646,          2.2305,          1.1629,          1.7420,          2.6658,          0.6278,          0.6180,          1.9319,          1.7658,          0.6089,          0.7347,          1.7123,          3.1494,          4.8103,          0.9412
         116,        0.958333,          1.9486,          1.5645,          2.2310,          1.1608,          1.7423,          2.6658,          0.6288,          0.6154,          1.9320,          1.7657,          0.6106,          0.7322,          1.7122,          3.1493,          4.8104,          0.9412
         117,        0.966667,          1.9485,          1.5645,          2.2314,          1.1587,          1.7425,          2.6658,          0.6298,          0.6128,          1.9321,          1.7655,          0.6124,          0.7300,          1.7121,          3.1493,          4.8105,          0.9412
         118,        0.975000,          1.9485,          1.5643,          2.2319,          1.1567,          1.7427,          2.6658,          0.6309,          0.6104,          1.9322,          1.7654,          0.6140,          0.7278,          1.7119,          3.1493,          4.8104,          0.9412
         119,        0.983333,          1.9486,          1.5643,          2.2322,          1.1547,          1.7428,          2.6658,          0.6320,          0.6079,          1.9321,          1.7653,          0.6156,          0.7255,          1.7119,          3.1494,          4.8107,          0.9412
         120,        0.991667,          1.9485,          1.5644,          2.2325,          1.1528,          1.7431,          2.6659,          0.6329,          0.6056,          1.9323,          1.7651,          0.6172,          0.7235,          1.7116,          3.1493,          4.8108,          0.9412
         121,        1.000000,          1.9486,          1.5642,          2.2329,          1.1511,          1.7433,          2.6659,          0.6339,          0.6034,          1.9325,          1.7650,          0.6186,          0.7214,          1.7115,          3.1493,          4.8103,          0.9412
         122,        1.008333,          1.9486,          1.5642,          2.2333,          1.1494,          1.7435,          2.6659,          0.6349,          0.6012,          1.9324,          1.7649,          0.6200,          0.7194,          1.7113,          3.1494,          4.8105,          0.9412
         123,        1.016667,          1.9486,          1.5642,          2.2335,          1.1478,          1.7437,          2.6659,          0.6356,          0.5990,          1.9326,          1.7647,          0.6214,          0.7176,          1.7112,          3.1493,          4.8106,          0.9412
         124,        1.025000,          1.9486,          1.5641,          2.2338,          1.1463,          1.7438,          2.6660,          0.6365,          0.5968,          1.9326,          1.7646,          0.6227,          0.7157,          1.7110,          3.1494,          4.8104,          0.9412
         125,        1.033333,          1.9485,          1.5640,          2.2341,          1.1448,          1.7441,          2.6660,          0.6373,          0.5947,          1.9327,          1.7645,          0.6240,          0.7139,          1.7108,          3.1493,          4.8105,          0.9412
         126,        1.041667,          1.9485,          1.5640,          2.2344,          1.1433,          1.7441,          2.6660,          0.6381,          0.5927,          1.9328,          1.7644,          0.6252,          0.7123,          1.7106,          3.1493,          4.8105,          0.9412
