"VanillaC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_012.tcf]","Time (h)","Q 2 [VanillaC4_012]","Q 3 [VanillaC4_012]","Q 4 [VanillaC4_012]","Q 5 [VanillaC4_012]","Q 6 [VanillaC4_012]","Q 7 [VanillaC4_012]","Q 1 [VanillaC4_012]","Q  8 [VanillaC4_012]"
          72,        0.591667,        -15.0000,        -14.9998,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9999
          73,        0.600000,        -14.9999,        -15.0001,        -15.0002,        -15.0002,        -15.0000,        -14.9999,        -15.0004,        -14.9993
          74,        0.608333,        -14.9997,        -15.0000,        -14.9999,        -15.0000,        -14.9999,        -15.0000,        -14.9998,        -15.0000
          75,        0.616667,        -14.9999,        -14.9999,        -14.9997,        -14.9999,        -15.0000,        -14.9999,        -15.0000,        -14.9995
          76,        0.625000,        -14.9999,        -14.9999,        -14.9999,        -15.0003,        -15.0001,        -15.0002,        -14.9998,        -14.9995
          77,        0.633333,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -15.0001,        -14.9996
          78,        0.641667,        -15.0000,        -15.0001,        -14.9999,        -15.0000,        -14.9998,        -15.0000,        -15.0000,        -14.9997
          79,        0.650000,        -14.9998,        -14.9999,        -14.9999,        -15.0001,        -15.0002,        -14.9999,        -14.9999,        -15.0000
          80,        0.658333,        -15.0003,        -15.0000,        -14.9998,        -15.0000,        -15.0001,        -15.0000,        -15.0003,        -14.9999
          81,        0.666667,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -15.0000
          82,        0.675000,        -14.9998,        -15.0002,        -15.0001,        -14.9999,        -15.0000,        -15.0000,        -14.9996,        -15.0003
          83,        0.683333,        -15.0000,        -15.0000,        -14.9997,        -15.0002,        -15.0001,        -15.0001,        -15.0005,        -15.0002
          84,        0.691667,        -15.0001,        -15.0001,        -15.0003,        -15.0001,        -15.0000,        -15.0002,        -14.9998,        -14.9999
          85,        0.700000,        -15.0000,        -14.9998,        -15.0000,        -15.0001,        -15.0001,        -15.0001,        -15.0001,        -15.0003
          86,        0.708333,        -14.9999,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -14.9998
          87,        0.716667,        -15.0000,        -15.0002,        -15.0003,        -15.0000,        -15.0000,        -15.0000,        -15.0002,        -15.0003
          88,        0.725000,        -15.0000,        -15.0001,        -15.0002,        -15.0001,        -14.9999,        -15.0003,        -15.0002,        -14.9997
          89,        0.733333,        -15.0000,        -15.0002,        -14.9998,        -15.0001,        -15.0003,        -14.9999,        -14.9997,        -14.9996
          90,        0.741667,        -15.0003,        -15.0001,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -15.0002,        -14.9997
          91,        0.750000,        -14.9996,        -15.0002,        -14.9997,        -15.0000,        -15.0002,        -14.9999,        -15.0002,        -14.9999
          92,        0.758333,        -14.9998,        -15.0000,        -14.9998,        -15.0001,        -14.9998,        -14.9999,        -14.9999,        -15.0003
          93,        0.766667,        -14.9999,        -14.9997,        -14.9999,        -15.0000,        -15.0001,        -14.9999,        -15.0002,        -14.9997
          94,        0.775000,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -15.0000,        -14.9997,        -15.0001,        -14.9999
          95,        0.783333,        -15.0000,        -14.9999,        -15.0000,        -15.0002,        -14.9999,        -15.0000,        -15.0000,        -14.9997
          96,        0.791667,        -14.9999,        -15.0001,        -14.9998,        -14.9999,        -14.9999,        -14.9997,        -14.9999,        -14.9997
          97,        0.800000,        -14.9998,        -15.0000,        -15.0000,        -14.9997,        -14.9999,        -14.9999,        -15.0003,        -14.9997
          98,        0.808333,        -15.0001,        -15.0000,        -15.0001,        -14.9999,        -15.0000,        -14.9999,        -14.9999,        -14.9996
          99,        0.816667,        -15.0000,        -15.0002,        -15.0000,        -14.9999,        -15.0000,        -14.9999,        -14.9999,        -14.9999
         100,        0.825000,        -15.0001,        -15.0000,        -15.0002,        -15.0000,        -14.9999,        -15.0001,        -14.9999,        -15.0006
         101,        0.833333,        -15.0000,        -15.0002,        -15.0000,        -14.9999,        -15.0000,        -14.9999,        -14.9998,        -14.9995
         102,        0.841667,        -14.9999,        -14.9996,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -14.9999
         103,        0.850000,        -15.0001,        -15.0000,        -15.0001,        -14.9998,        -14.9998,        -15.0001,        -15.0003,        -15.0000
         104,        0.858333,        -15.0003,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -14.9998,        -14.9999,        -15.0001
         105,        0.866667,        -15.0000,        -15.0000,        -15.0000,        -14.9998,        -14.9999,        -15.0001,        -14.9999,        -14.9994
         106,        0.875000,        -15.0000,        -15.0003,        -15.0000,        -15.0000,        -14.9999,        -14.9998,        -15.0000,        -14.9997
         107,        0.883333,        -15.0001,        -14.9999,        -15.0002,        -15.0001,        -14.9998,        -15.0001,        -15.0003,        -14.9996
         108,        0.891667,        -15.0000,        -14.9999,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -14.9999,        -14.9996
         109,        0.900000,        -14.9999,        -14.9999,        -14.9999,        -15.0000,        -15.0002,        -15.0000,        -14.9996,        -14.9999
         110,        0.908333,        -15.0000,        -15.0002,        -15.0003,        -14.9999,        -14.9999,        -15.0000,        -15.0000,        -14.9995
         111,        0.916667,        -15.0001,        -15.0000,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -15.0002,        -14.9997
         112,        0.925000,        -15.0000,        -14.9999,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -15.0000
         113,        0.933333,        -14.9999,        -15.0001,        -14.9998,        -14.9999,        -15.0000,        -15.0002,        -15.0003,        -15.0001
         114,        0.941667,        -15.0003,        -14.9998,        -15.0001,        -14.9999,        -14.9998,        -14.9998,        -15.0000,        -14.9998
         115,        0.950000,        -15.0002,        -15.0000,        -14.9999,        -14.9999,        -15.0001,        -15.0001,        -14.9998,        -14.9998
         116,        0.958333,        -15.0000,        -14.9998,        -15.0001,        -14.9998,        -15.0002,        -15.0000,        -15.0000,        -14.9995
         117,        0.966667,        -15.0003,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -15.0003,        -14.9994
         118,        0.975000,        -14.9998,        -14.9998,        -14.9999,        -15.0002,        -15.0001,        -15.0000,        -15.0001,        -14.9998
         119,        0.983333,        -15.0000,        -15.0000,        -14.9999,        -15.0002,        -15.0000,        -15.0000,        -14.9999,        -15.0004
         120,        0.991667,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -15.0000,        -15.0000,        -15.0001,        -14.9995
         121,        1.000000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0000,        -14.9996,        -15.0002
         122,        1.008333,        -15.0000,        -15.0001,        -15.0003,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9997
         123,        1.016667,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -14.9999,        -15.0001,        -15.0000
         124,        1.025000,        -15.0002,        -15.0000,        -15.0000,        -15.0001,        -15.0002,        -15.0003,        -15.0001,        -14.9994
         125,        1.033333,        -14.9999,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -15.0006
         126,        1.041667,        -15.0000,        -14.9999,        -15.0001,        -15.0000,        -15.0001,        -15.0001,        -14.9999,        -15.0003
         127,        1.050000,        -15.0000,        -14.9999,        -14.9998,        -14.9999,        -15.0001,        -15.0000,        -14.9999,        -15.0002
         128,        1.058333,        -14.9998,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -14.9998,        -14.9996,        -14.9997
         129,        1.066667,        -15.0001,        -14.9998,        -15.0000,        -15.0001,        -15.0001,        -14.9998,        -14.9998,        -15.0000
         130,        1.075000,        -15.0000,        -15.0000,        -14.9999,        -15.0002,        -15.0000,        -15.0000,        -15.0001,        -15.0002
         131,        1.083333,        -15.0000,        -15.0002,        -15.0001,        -15.0000,        -15.0002,        -14.9999,        -14.9999,        -14.9996
         132,        1.091667,        -14.9998,        -14.9999,        -15.0000,        -15.0001,        -14.9998,        -15.0001,        -14.9998,        -15.0006
         133,        1.100000,        -15.0002,        -14.9999,        -14.9998,        -15.0000,        -14.9999,        -15.0001,        -15.0002,        -15.0005
         134,        1.108333,        -14.9999,        -14.9999,        -14.9998,        -15.0002,        -15.0001,        -14.9999,        -15.0000,        -14.9993
         135,        1.116667,        -15.0000,        -14.9998,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -15.0001,        -14.9992
         136,        1.125000,        -15.0001,        -14.9999,        -14.9999,        -14.9998,        -15.0002,        -14.9998,        -14.9999,        -14.9999
         137,        1.133333,        -15.0001,        -15.0001,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -15.0001,        -15.0001
         138,        1.141667,        -15.0000,        -14.9998,        -15.0001,        -15.0000,        -15.0001,        -14.9999,        -15.0000,        -14.9995
         139,        1.150000,        -15.0001,        -15.0000,        -14.9999,        -14.9998,        -15.0003,        -15.0001,        -14.9997,        -15.0000
         140,        1.158333,        -15.0002,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -14.9998,        -15.0001,        -14.9993
         141,        1.166667,        -14.9999,        -15.0002,        -15.0000,        -15.0002,        -15.0001,        -15.0000,        -15.0000,        -15.0000
         142,        1.175000,        -15.0001,        -15.0000,        -15.0001,        -15.0000,        -15.0002,        -15.0001,        -14.9998,        -15.0000
         143,        1.183333,        -15.0001,        -15.0000,        -14.9999,        -15.0001,        -15.0002,        -14.9999,        -15.0000,        -14.9999
         144,        1.191667,        -15.0000,        -15.0001,        -15.0001,        -14.9998,        -14.9997,        -14.9999,        -15.0001,        -14.9998
         145,        1.200000,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -14.9997,        -15.0001,        -15.0000,        -14.9996
         146,        1.208333,        -14.9998,        -14.9999,        -15.0000,        -14.9998,        -15.0000,        -15.0000,        -15.0000,        -15.0004
         147,        1.216667,        -15.0003,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0002,        -15.0003
         148,        1.225000,        -14.9999,        -14.9998,        -14.9997,        -15.0000,        -15.0003,        -15.0001,        -14.9998,        -14.9998
         149,        1.233333,        -14.9999,        -15.0002,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9995
         150,        1.241667,        -15.0002,        -15.0001,        -15.0002,        -14.9999,        -14.9998,        -14.9999,        -14.9999,        -15.0004
         151,        1.250000,        -14.9998,        -14.9999,        -15.0002,        -15.0000,        -15.0001,        -15.0001,        -14.9999,        -15.0005
         152,        1.258333,        -15.0000,        -15.0004,        -15.0000,        -15.0001,        -15.0000,        -15.0001,        -14.9997,        -15.0002
         153,        1.266667,        -14.9998,        -15.0003,        -15.0000,        -15.0001,        -15.0001,        -14.9999,        -14.9998,        -15.0006
         154,        1.275000,        -15.0002,        -14.9998,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -14.9997
         155,        1.283333,        -15.0000,        -15.0003,        -15.0000,        -15.0001,        -15.0002,        -15.0001,        -14.9998,        -14.9999
         156,        1.291667,        -15.0000,        -14.9999,        -14.9999,        -14.9999,        -14.9999,        -15.0000,        -14.9999,        -15.0002
         157,        1.300000,        -15.0000,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -15.0003,        -14.9998
         158,        1.308333,        -15.0003,        -14.9998,        -15.0001,        -15.0003,        -14.9999,        -15.0000,        -14.9998,        -15.0000
         159,        1.316667,        -15.0000,        -14.9999,        -14.9999,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -14.9997
         160,        1.325000,        -14.9998,        -14.9999,        -15.0003,        -15.0003,        -15.0002,        -14.9998,        -15.0000,        -15.0001
         161,        1.333333,        -15.0000,        -15.0001,        -15.0003,        -15.0002,        -14.9998,        -15.0000,        -15.0001,        -15.0001
         162,        1.341667,        -14.9999,        -14.9999,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -15.0000,        -15.0000
         163,        1.350000,        -15.0000,        -15.0001,        -15.0001,        -15.0000,        -15.0002,        -15.0000,        -14.9996,        -15.0000
         164,        1.358333,        -15.0001,        -14.9998,        -15.0000,        -14.9998,        -14.9997,        -15.0001,        -15.0001,        -14.9994
         165,        1.366667,        -14.9999,        -14.9998,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9999,        -14.9992
         166,        1.375000,        -15.0000,        -15.0001,        -14.9998,        -15.0001,        -15.0000,        -14.9998,        -15.0002,        -14.9996
         167,        1.383333,        -15.0001,        -15.0000,        -15.0001,        -15.0001,        -14.9998,        -15.0002,        -15.0004,        -15.0003
         168,        1.391667,        -15.0000,        -14.9999,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -15.0009
         169,        1.400000,        -15.0000,        -14.9997,        -15.0001,        -15.0002,        -15.0001,        -15.0000,        -15.0001,        -15.0020
         170,        1.408333,        -14.9999,        -14.9999,        -15.0002,        -14.9999,        -15.0000,        -15.0000,        -14.9996,        -14.9999
         171,        1.416667,        -14.9999,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0001,        -15.0001,        -15.0012
         172,        1.425000,        -14.9997,        -15.0000,        -15.0000,        -14.9998,        -15.0001,        -15.0001,        -14.9998,        -15.0149
         173,        1.433333,        -14.9999,        -15.0002,        -14.9999,        -14.9999,        -15.0001,        -15.0003,        -15.0000,        -14.9945
         174,        1.441667,        -15.0001,        -15.0002,        -14.9999,        -15.0001,        -14.9999,        -15.0002,        -15.0004,        -14.9985
         175,        1.450000,        -15.0000,        -15.0002,        -15.0001,        -15.0000,        -15.0001,        -15.0002,        -15.0000,        -14.9987
         176,        1.458333,        -14.9999,        -14.9999,        -14.9998,        -14.9997,        -15.0003,        -14.9998,        -14.9998,        -14.9993
         177,        1.466667,        -14.9998,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -15.0002,        -14.9996
         178,        1.475000,        -15.0000,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -14.9997,        -14.9999,        -15.0000
         179,        1.483333,        -14.9998,        -14.9999,        -14.9997,        -15.0000,        -14.9998,        -14.9999,        -14.9998,        -15.0001
         180,        1.491667,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -14.9998,        -15.0000,        -15.0002
         181,        1.500000,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0002,        -14.9999,        -15.0001,        -15.0000
         182,        1.508333,        -15.0000,        -15.0000,        -14.9997,        -15.0001,        -15.0000,        -15.0001,        -15.0000,        -14.9999
         183,        1.516667,        -14.9998,        -15.0000,        -14.9999,        -15.0002,        -15.0000,        -14.9998,        -14.9999,        -15.0002
         184,        1.525000,        -15.0002,        -15.0003,        -15.0002,        -15.0000,        -14.9999,        -15.0001,        -15.0002,        -15.0001
         185,        1.533333,        -15.0001,        -15.0001,        -15.0002,        -15.0001,        -14.9998,        -15.0000,        -15.0000,        -14.9999
         186,        1.541667,        -15.0000,        -15.0000,        -15.0001,        -14.9998,        -14.9998,        -14.9999,        -15.0001,        -14.9994
         187,        1.550000,        -15.0000,        -14.9997,        -14.9998,        -15.0001,        -14.9999,        -15.0000,        -14.9999,        -15.0000
         188,        1.558333,        -14.9999,        -15.0000,        -14.9999,        -14.9997,        -15.0000,        -15.0001,        -14.9999,        -15.0001
         189,        1.566667,        -14.9998,        -14.9999,        -14.9998,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -14.9997
         190,        1.575000,        -15.0002,        -14.9998,        -14.9999,        -15.0001,        -15.0000,        -15.0001,        -15.0001,        -14.9996
         191,        1.583333,        -14.9998,        -15.0002,        -15.0002,        -15.0001,        -15.0000,        -14.9999,        -15.0000,        -15.0002
         192,        1.591667,        -14.9999,        -14.9999,        -14.9999,        -14.9999,        -14.9998,        -14.9998,        -15.0001,        -14.9998
         193,        1.600000,        -14.9997,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -14.9997,        -14.9996
         194,        1.608333,        -14.9999,        -14.9997,        -14.9999,        -15.0000,        -14.9998,        -14.9999,        -15.0004,        -14.9998
         195,        1.616667,        -15.0000,        -15.0001,        -14.9999,        -15.0000,        -15.0001,        -14.9998,        -15.0000,        -14.9996
         196,        1.625000,        -15.0001,        -14.9999,        -15.0000,        -15.0002,        -14.9998,        -15.0002,        -14.9998,        -15.0000
         197,        1.633333,        -14.9999,        -14.9998,        -15.0001,        -14.9999,        -14.9998,        -15.0001,        -14.9998,        -15.0005
         198,        1.641667,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -15.0005,        -15.0004
         199,        1.650000,        -14.9999,        -15.0003,        -15.0000,        -15.0003,        -15.0002,        -15.0000,        -15.0000,        -15.0001
         200,        1.658333,        -15.0000,        -15.0001,        -15.0003,        -15.0002,        -15.0000,        -15.0001,        -14.9997,        -14.9997
         201,        1.666667,        -15.0000,        -14.9999,        -14.9999,        -15.0002,        -15.0000,        -15.0000,        -15.0001,        -15.0000
         202,        1.675000,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -14.9998
         203,        1.683333,        -14.9999,        -14.9998,        -14.9998,        -15.0000,        -14.9999,        -15.0000,        -14.9996,        -15.0000
         204,        1.691667,        -15.0000,        -15.0000,        -14.9998,        -14.9999,        -15.0001,        -14.9999,        -15.0003,        -14.9999
         205,        1.700000,        -15.0002,        -15.0000,        -15.0002,        -15.0000,        -15.0001,        -15.0003,        -15.0001,        -15.0003
         206,        1.708333,        -15.0000,        -15.0000,        -14.9998,        -15.0001,        -14.9999,        -15.0000,        -15.0002,        -15.0006
         207,        1.716667,        -15.0001,        -15.0001,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -14.9997,        -15.0003
         208,        1.725000,        -15.0000,        -14.9999,        -15.0002,        -15.0000,        -15.0001,        -15.0000,        -15.0001,        -14.9997
         209,        1.733333,        -14.9999,        -15.0001,        -14.9999,        -15.0002,        -15.0000,        -15.0001,        -14.9998,        -15.0004
