"VanillaC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_012.tcf]","Time (h)","V 2 [VanillaC4_012]","V 3 [VanillaC4_012]","V 4 [VanillaC4_012]","V 5 [VanillaC4_012]","V 6 [VanillaC4_012]","V 7 [VanillaC4_012]","V 8 [VanillaC4_012]","V 9 [VanillaC4_012]","V 10 [VanillaC4_012]","V 11 [VanillaC4_012]","V 12 [VanillaC4_012]","V 13 [VanillaC4_012]","V 14 [VanillaC4_012]","V 15 [VanillaC4_012]","V 16 [VanillaC4_012]","V  1 [VanillaC4_012]"
          11,        0.083333,          1.3410,          0.9298,          1.3006,          1.2901,          1.3469,          0.8857,          0.8729,          0.4198,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0002,          0.0001,          1.3056
          12,        0.091667,          1.3373,          0.9292,          1.2947,          1.2828,          1.3373,          0.9024,          0.9181,          0.8677,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0000,          1.3025
          13,        0.100000,          1.3343,          0.9275,          1.2905,          1.2773,          1.3298,          0.9126,          0.9438,          0.9479,          0.8496,          0.0000,          0.0000,          0.0004,          0.0000,          0.0001,          0.0000,          1.3002
          14,        0.108333,          1.3323,          0.9272,          1.2870,          1.2734,          1.3239,          0.9172,          0.9540,          0.9818,          0.9697,          0.8552,          0.0000,          0.0002,          0.0003,          0.0001,          0.0001,          1.2987
          15,        0.116667,          1.3307,          0.9268,          1.2844,          1.2704,          1.3198,          0.9200,          0.9610,          0.9964,          1.0130,          1.0105,          0.0000,          0.0004,          0.0001,          0.0001,          0.0001,          1.2976
          16,        0.125000,          1.3296,          0.9261,          1.2825,          1.2680,          1.3166,          0.9217,          0.9651,          1.0059,          1.0340,          1.0520,          0.4571,          0.5457,          0.0001,          0.0001,          0.0001,          1.2967
          17,        0.133333,          1.3287,          0.9260,          1.2810,          1.2662,          1.3140,          0.9230,          0.9676,          1.0109,          1.0432,          1.0718,          0.6753,          0.8357,          0.9500,          0.0221,          0.0001,          1.2962
          18,        0.141667,          1.3281,          0.9257,          1.2799,          1.2647,          1.3119,          0.9240,          0.9698,          1.0136,          1.0481,          1.0810,          0.7454,          0.9528,          1.1504,          0.6738,          0.1470,          1.2957
          19,        0.150000,          1.3277,          0.9255,          1.2790,          1.2636,          1.3103,          0.9244,          0.9707,          1.0151,          1.0518,          1.0875,          0.7902,          1.0035,          1.2175,          0.8914,          0.5488,          1.2954
          20,        0.158333,          1.3273,          0.9254,          1.2784,          1.2627,          1.3090,          0.9247,          0.9713,          1.0162,          1.0538,          1.0905,          0.8125,          1.0275,          1.2493,          1.0028,          0.9293,          1.2951
          21,        0.166667,          1.3270,          0.9253,          1.2779,          1.2621,          1.3081,          0.9249,          0.9717,          1.0171,          1.0552,          1.0918,          0.8278,          1.0430,          1.2640,          1.1603,          1.0367,          1.2948
          22,        0.175000,          1.3268,          0.9251,          1.2775,          1.2616,          1.3073,          0.9250,          0.9719,          1.0176,          1.0561,          1.0923,          0.8387,          1.0535,          1.2836,          1.2149,          1.0920,          1.2947
          23,        0.183333,          1.3267,          0.9251,          1.2772,          1.2612,          1.3067,          0.9252,          0.9721,          1.0178,          1.0566,          1.0928,          0.8462,          1.0664,          1.3061,          1.2427,          1.1326,          1.2947
          24,        0.191667,          1.3266,          0.9250,          1.2770,          1.2609,          1.3062,          0.9252,          0.9721,          1.0180,          1.0568,          1.0933,          0.8539,          1.0757,          1.3141,          1.2599,          1.1649,          1.2946
          25,        0.200000,          1.3265,          0.9250,          1.2769,          1.2607,          1.3059,          0.9252,          0.9720,          1.0181,          1.0569,          1.0936,          0.8596,          1.0809,          1.3189,          1.2706,          1.1904,          1.2945
          26,        0.208333,          1.3264,          0.9249,          1.2767,          1.2605,          1.3057,          0.9252,          0.9721,          1.0181,          1.0569,          1.0941,          0.8631,          1.0844,          1.3220,          1.2792,          1.2095,          1.2945
          27,        0.216667,          1.3264,          0.9249,          1.2767,          1.2604,          1.3055,          0.9252,          0.9721,          1.0181,          1.0570,          1.0945,          0.8656,          1.0868,          1.3241,          1.2857,          1.2243,          1.2945
          28,        0.225000,          1.3264,          0.9249,          1.2766,          1.2603,          1.3053,          0.9252,          0.9721,          1.0181,          1.0570,          1.0947,          0.8674,          1.0885,          1.3254,          1.2906,          1.2359,          1.2944
          29,        0.233333,          1.3264,          0.9249,          1.2765,          1.2602,          1.3051,          0.9252,          0.9720,          1.0181,          1.0570,          1.0948,          0.8688,          1.0898,          1.3264,          1.2942,          1.2448,          1.2944
          30,        0.241667,          1.3263,          0.9249,          1.2765,          1.2601,          1.3051,          0.9252,          0.9721,          1.0181,          1.0570,          1.0949,          0.8699,          1.0907,          1.3272,          1.2968,          1.2517,          1.2945
          31,        0.250000,          1.3263,          0.9249,          1.2765,          1.2601,          1.3050,          0.9251,          0.9720,          1.0181,          1.0571,          1.0950,          0.8707,          1.0914,          1.3277,          1.2989,          1.2571,          1.2944
          32,        0.258333,          1.3263,          0.9248,          1.2764,          1.2601,          1.3049,          0.9251,          0.9720,          1.0181,          1.0571,          1.0950,          0.8713,          1.0919,          1.3281,          1.3005,          1.2610,          1.2943
          33,        0.266667,          1.3262,          0.9248,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0181,          1.0571,          1.0951,          0.8718,          1.0924,          1.3284,          1.3017,          1.2642,          1.2943
          34,        0.275000,          1.3262,          0.9249,          1.2764,          1.2601,          1.3049,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8721,          1.0927,          1.3286,          1.3026,          1.2664,          1.2944
          35,        0.283333,          1.3263,          0.9248,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8724,          1.0929,          1.3289,          1.3033,          1.2685,          1.2943
          36,        0.291667,          1.3262,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8726,          1.0931,          1.3289,          1.3039,          1.2699,          1.2943
          37,        0.300000,          1.3263,          0.9250,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8728,          1.0932,          1.3291,          1.3043,          1.2711,          1.2944
          38,        0.308333,          1.3263,          0.9248,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8729,          1.0933,          1.3291,          1.3046,          1.2717,          1.2944
          39,        0.316667,          1.3263,          0.9249,          1.2764,          1.2600,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8730,          1.0934,          1.3292,          1.3048,          1.2725,          1.2943
          40,        0.325000,          1.3263,          0.9249,          1.2763,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0950,          0.8731,          1.0934,          1.3292,          1.3050,          1.2726,          1.2944
          41,        0.333333,          1.3263,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8731,          1.0935,          1.3293,          1.3052,          1.2732,          1.2943
          42,        0.341667,          1.3263,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9719,          1.0180,          1.0571,          1.0950,          0.8732,          1.0935,          1.3293,          1.3052,          1.2734,          1.2943
          43,        0.350000,          1.3263,          0.9249,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8732,          1.0936,          1.3293,          1.3053,          1.2737,          1.2944
          44,        0.358333,          1.3263,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3293,          1.3053,          1.2738,          1.2944
          45,        0.366667,          1.3263,          0.9248,          1.2763,          1.2599,          1.3048,          0.9252,          0.9720,          1.0181,          1.0570,          1.0951,          0.8732,          1.0936,          1.3294,          1.3055,          1.2742,          1.2943
          46,        0.375000,          1.3262,          0.9249,          1.2764,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8732,          1.0936,          1.3293,          1.3055,          1.2742,          1.2944
          47,        0.383333,          1.3263,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3293,          1.3055,          1.2740,          1.2944
          48,        0.391667,          1.3263,          0.9248,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8732,          1.0937,          1.3294,          1.3056,          1.2740,          1.2943
          49,        0.400000,          1.3262,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2741,          1.2943
          50,        0.408333,          1.3262,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2745,          1.2943
          51,        0.416667,          1.3263,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2742,          1.2943
          52,        0.425000,          1.3262,          0.9248,          1.2764,          1.2599,          1.3048,          0.9252,          0.9720,          1.0181,          1.0570,          1.0951,          0.8732,          1.0936,          1.3294,          1.3056,          1.2744,          1.2944
          53,        0.433333,          1.3262,          0.9248,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2747,          1.2944
          54,        0.441667,          1.3262,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2740,          1.2943
          55,        0.450000,          1.3263,          0.9249,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2743,          1.2944
          56,        0.458333,          1.3263,          0.9248,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3055,          1.2749,          1.2944
          57,        0.466667,          1.3263,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2777,          1.2944
          58,        0.475000,          1.3263,          0.9248,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8734,          1.0937,          1.3294,          1.3059,          1.2757,          1.2944
          59,        0.483333,          1.3262,          0.9249,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3061,          1.2727,          1.2944
          60,        0.491667,          1.3262,          0.9249,          1.2763,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3058,          1.2742,          1.2943
          61,        0.500000,          1.3263,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3296,          1.3056,          1.2743,          1.2943
          62,        0.508333,          1.3263,          0.9248,          1.2763,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2943
          63,        0.516667,          1.3263,          0.9248,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2944
          64,        0.525000,          1.3263,          0.9248,          1.2763,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3293,          1.3056,          1.2744,          1.2944
          65,        0.533333,          1.3263,          0.9249,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2743,          1.2943
          66,        0.541667,          1.3263,          0.9248,          1.2764,          1.2599,          1.3048,          0.9252,          0.9719,          1.0181,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          67,        0.550000,          1.3263,          0.9248,          1.2764,          1.2600,          1.3047,          0.9252,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2944
          68,        0.558333,          1.3263,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
          69,        0.566667,          1.3263,          0.9248,          1.2763,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2943
          70,        0.575000,          1.3263,          0.9249,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          71,        0.583333,          1.3263,          0.9249,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0181,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          72,        0.591667,          1.3263,          0.9248,          1.2763,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.2943
          73,        0.600000,          1.3262,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
          74,        0.608333,          1.3262,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3057,          1.2744,          1.2943
          75,        0.616667,          1.3263,          0.9248,          1.2764,          1.2599,          1.3047,          0.9252,          0.9719,          1.0180,          1.0570,          1.0950,          0.8733,          1.0937,          1.3294,          1.3057,          1.2744,          1.2943
          76,        0.625000,          1.3263,          0.9249,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.2944
          77,        0.633333,          1.3263,          0.9249,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0950,          0.8733,          1.0938,          1.3294,          1.3056,          1.2744,          1.2943
          78,        0.641667,          1.3263,          0.9248,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2943
          79,        0.650000,          1.3263,          0.9248,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0950,          0.8733,          1.0937,          1.3293,          1.3056,          1.2744,          1.2944
          80,        0.658333,          1.3263,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
          81,        0.666667,          1.3263,          0.9249,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          82,        0.675000,          1.3262,          0.9248,          1.2763,          1.2599,          1.3047,          0.9252,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          83,        0.683333,          1.3262,          0.9249,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8734,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
          84,        0.691667,          1.3263,          0.9249,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2745,          1.2944
          85,        0.700000,          1.3262,          0.9248,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0181,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          86,        0.708333,          1.3263,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.2944
          87,        0.716667,          1.3263,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2943
          88,        0.725000,          1.3262,          0.9248,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8734,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          89,        0.733333,          1.3263,          0.9249,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0936,          1.3294,          1.3057,          1.2744,          1.2943
          90,        0.741667,          1.3263,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8734,          1.0936,          1.3294,          1.3056,          1.2744,          1.2944
          91,        0.750000,          1.3263,          0.9249,          1.2764,          1.2599,          1.3048,          0.9251,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2745,          1.2944
          92,        0.758333,          1.3263,          0.9248,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3293,          1.3056,          1.2744,          1.2943
          93,        0.766667,          1.3262,          0.9249,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8734,          1.0936,          1.3294,          1.3056,          1.2745,          1.2943
          94,        0.775000,          1.3263,          0.9248,          1.2763,          1.2600,          1.3047,          0.9252,          0.9720,          1.0181,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2944
          95,        0.783333,          1.3263,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
          96,        0.791667,          1.3262,          0.9249,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
          97,        0.800000,          1.3263,          0.9249,          1.2764,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.2943
          98,        0.808333,          1.3262,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2745,          1.2943
          99,        0.816667,          1.3263,          0.9249,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
         100,        0.825000,          1.3262,          0.9249,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2943
         101,        0.833333,          1.3263,          0.9249,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8732,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
         102,        0.841667,          1.3263,          0.9248,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
         103,        0.850000,          1.3262,          0.9249,          1.2763,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3057,          1.2744,          1.2943
         104,        0.858333,          1.3262,          0.9249,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
         105,        0.866667,          1.3262,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.2944
         106,        0.875000,          1.3263,          0.9248,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2743,          1.2944
         107,        0.883333,          1.3262,          0.9249,          1.2763,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
         108,        0.891667,          1.3263,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2743,          1.2943
         109,        0.900000,          1.3262,          0.9249,          1.2764,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
         110,        0.908333,          1.3263,          0.9249,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
         111,        0.916667,          1.3263,          0.9249,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.2944
         112,        0.925000,          1.3263,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2746,          1.2943
         113,        0.933333,          1.3262,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2743,          1.2943
         114,        0.941667,          1.3263,          0.9249,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.2944
         115,        0.950000,          1.3263,          0.9249,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3055,          1.2746,          1.2943
         116,        0.958333,          1.3263,          0.9248,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2943
         117,        0.966667,          1.3262,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2944
         118,        0.975000,          1.3263,          0.9249,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
         119,        0.983333,          1.3263,          0.9249,          1.2763,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.2943
         120,        0.991667,          1.3263,          0.9248,          1.2763,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.2944
         121,        1.000000,          1.3263,          0.9249,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2742,          1.2944
         122,        1.008333,          1.3263,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.2943
         123,        1.016667,          1.3262,          0.9249,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2745,          1.2944
         124,        1.025000,          1.3263,          0.9249,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.2943
         125,        1.033333,          1.3262,          0.9249,          1.2763,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2746,          1.2944
         126,        1.041667,          1.3263,          0.9249,          1.2764,          1.2600,          1.3047,          0.9252,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.2943
         127,        1.050000,          1.3263,          0.9248,          1.2763,          1.2600,          1.3048,          0.9252,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.2944
