"VanillaC4_016","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_016.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\016\VanillaC4_016_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          2.9585,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.7131,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -42.6683,          0.0006
,        0.016667,          2.3541,          1.8591,          2.3051,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          2.2100,        -34.2273,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,        -46.5339,          0.0006
,        0.025000,          2.1663,          1.7784,          2.2340,          2.2067,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          2.0595,        -42.0173,        -21.1227,          0.0000,          0.0000,          0.0000,         -0.0005,        -47.9859,          0.0021
,        0.033333,          2.0702,          1.7394,          2.1186,          2.1318,          2.2143,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          0.0001,          1.9806,        -45.3937,        -35.2319,          0.0000,          0.0000,          0.0004,          0.0019,        -48.7848,         -0.0014
,        0.041667,          2.0156,          1.6827,          2.0646,          2.0596,          2.1347,          1.5728,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          1.9423,        -46.9727,        -41.0277,        -26.0685,          0.0000,          0.0001,         -0.0003,        -49.2468,         -0.0006
,        0.050000,          1.9780,          1.6748,          2.0040,          2.0079,          2.0752,          1.6486,          1.5988,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          0.0000,          0.0001,          1.9029,        -47.9507,        -44.0040,        -35.4539,        -18.7404,         -0.0004,          0.0012,        -49.4255,          0.0001
,        0.058333,          1.9531,          1.6594,          1.9710,          1.9740,          2.0340,          1.6527,          1.6699,          1.5849,          1.0908,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          1.8810,        -48.5593,        -45.8530,        -40.1616,        -30.8245,         -0.0002,         -0.0008,        -49.6085,          0.0016
,        0.066667,          1.9359,          1.6470,          1.9494,          1.9480,          2.0037,          1.6452,          1.6796,          1.6782,          1.4939,          1.1423,          0.0002,          0.0001,          0.0001,          0.0000,          0.0001,          1.8658,        -48.9824,        -47.0479,        -43.1213,        -37.0343,        -14.8676,          0.0008,        -49.7147,         -0.0004
,        0.075000,          1.9231,          1.6383,          1.9329,          1.9296,          1.9808,          1.6403,          1.6787,          1.6953,          1.6285,          1.4506,          0.9342,          0.7770,          0.0831,          0.0001,          0.0001,          1.8552,        -49.2584,        -47.8707,        -45.0650,        -40.8510,        -25.8801,         -2.2992,        -49.7941,         -0.0005
,        0.083333,          1.9138,          1.6315,          1.9204,          1.9159,          1.9643,          1.6328,          1.6707,          1.6957,          1.6696,          1.5763,          1.0952,          1.0984,          1.0346,          0.6661,          0.0001,          1.8475,        -49.4531,        -48.4350,        -46.3771,        -43.3496,        -32.8065,        -23.8287,        -49.8484,         -2.6146
,        0.091667,          1.9070,          1.6262,          1.9111,          1.9052,          1.9516,          1.6261,          1.6644,          1.6931,          1.6852,          1.6301,          1.2245,          1.2585,          1.3131,          0.9850,          0.7692,          1.8418,        -49.5885,        -48.8360,        -47.3060,        -45.0827,        -37.4884,        -30.7662,        -49.8869,        -25.1596
,        0.100000,          1.9018,          1.6227,          1.9040,          1.8970,          1.9415,          1.6209,          1.6596,          1.6888,          1.6886,          1.6565,          1.3022,          1.3656,          1.4587,          1.2905,          1.4003,          1.8375,        -49.6917,        -49.1248,        -47.9800,        -46.3005,        -40.6705,        -35.5661,        -49.9142,        -39.7274
