"OutphaseC4_009 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_009.tcf]","Time (h)","V 2 [OutphaseC4_009]","V 3 [OutphaseC4_009]","V 4 [OutphaseC4_009]","V 5 [OutphaseC4_009]","V 6 [OutphaseC4_009]","V 7 [OutphaseC4_009]","V 8 [OutphaseC4_009]","V 9 [OutphaseC4_009]","V 10 [OutphaseC4_009]","V 11 [OutphaseC4_009]","V 12 [OutphaseC4_009]","V 13 [OutphaseC4_009]","V 14 [OutphaseC4_009]","V 15 [OutphaseC4_009]","V 16 [OutphaseC4_009]","V  1 [OutphaseC4_009]"
          52,        0.425000,          1.0218,          0.0000,          0.5085,          0.3690,          0.6204,          0.0000,          0.1324,          0.1519,          0.5387,          0.0000,          0.1971,          0.0956,          0.1466,          0.0000,          0.0008,          0.3289
          53,        0.433333,          1.0228,          0.0000,          0.5096,          0.3670,          0.6211,          0.0000,          0.1287,          0.1588,          0.5671,          0.0000,          0.2080,          0.0922,          0.1392,          0.0000,          0.0008,          0.3435
          54,        0.441667,          1.0219,          0.0000,          0.5110,          0.3629,          0.6222,          0.0000,          0.1252,          0.1647,          0.5939,          0.0000,          0.2166,          0.0889,          0.1390,          0.0000,          0.0008,          0.3303
          55,        0.450000,          1.0219,          0.0000,          0.5123,          0.3600,          0.6222,          0.0000,          0.1228,          0.1678,          0.6192,          0.0472,          0.2181,          0.0895,          0.1388,          0.0000,          0.0004,          0.3351
          56,        0.458333,          1.0231,          0.0000,          0.5137,          0.3587,          0.6214,          0.0000,          0.1199,          0.1673,          0.6414,          0.0851,          0.2176,          0.0907,          0.1402,          0.0000,          0.0008,          0.3324
          57,        0.466667,          1.0219,          0.0000,          0.5151,          0.3591,          0.6213,          0.0000,          0.1182,          0.1652,          0.6584,          0.1262,          0.2119,          0.0920,          0.1440,          0.0000,          0.0010,          0.3298
          58,        0.475000,          1.0233,          0.0000,          0.5167,          0.3594,          0.6214,          0.0000,          0.1163,          0.1627,          0.6739,          0.1998,          0.2055,          0.0968,          0.1513,          0.4060,          0.0002,          0.3465
          59,        0.483333,          1.0224,          0.0000,          0.5182,          0.3591,          0.6225,          0.0000,          0.1133,          0.1604,          0.6869,          0.2814,          0.1970,          0.1011,          0.1648,          0.6407,          0.0005,          0.3310
          60,        0.491667,          1.0224,          0.0000,          0.5197,          0.3590,          0.6232,          0.0000,          0.1124,          0.1580,          0.6975,          0.3472,          0.1867,          0.1069,          0.1835,          0.8043,          0.0010,          0.3378
          61,        0.500000,          1.0234,          0.0000,          0.5209,          0.3588,          0.6237,          0.0000,          0.1114,          0.1578,          0.7046,          0.3978,          0.1756,          0.1146,          0.2033,          0.9391,          0.9859,          0.3342
          62,        0.508333,          1.0226,          0.0000,          0.5219,          0.3586,          0.6236,          0.0000,          0.1086,          0.1557,          0.7121,          0.4392,          0.1632,          0.1215,          0.2250,          1.0528,          1.2052,          0.3310
          63,        0.516667,          1.0241,          0.0000,          0.5231,          0.3579,          0.6237,          0.0000,          0.1066,          0.1539,          0.7188,          0.4737,          0.1516,          0.1298,          0.2478,          1.1482,          1.3804,          0.3495
          64,        0.525000,          1.0241,          0.0000,          0.5242,          0.3567,          0.6238,          0.0000,          0.1055,          0.1545,          0.7243,          0.5019,          0.1405,          0.1379,          0.2700,          1.2302,          1.5228,          0.3326
          65,        0.533333,          1.0236,          0.0000,          0.5257,          0.3551,          0.6237,          0.0000,          0.1048,          0.1539,          0.7291,          0.5292,          0.1291,          0.1455,          0.2908,          1.3018,          1.6428,          0.3410
          66,        0.541667,          1.0237,          0.0000,          0.5270,          0.3533,          0.6237,          0.0000,          0.1037,          0.1515,          0.7337,          0.5188,          0.1179,          0.1522,          0.3106,          1.3650,          1.7475,          0.3354
          67,        0.550000,          1.0236,          0.0000,          0.5283,          0.3515,          0.6233,          0.0000,          0.1019,          0.1502,          0.7369,          0.4160,          0.1077,          0.1590,          0.3283,          1.4169,          1.8393,          0.3323
          68,        0.558333,          1.0247,          0.0000,          0.5299,          0.3496,          0.6233,          0.0000,          0.1003,          0.1519,          0.7394,          0.2760,          0.0989,          0.1665,          0.3444,          1.4626,          1.9186,          0.3510
          69,        0.566667,          1.0261,          0.0000,          0.5316,          0.3477,          0.6230,          0.0000,          0.0987,          0.1546,          0.7417,          0.1785,          0.0914,          0.1751,          0.3583,          1.5020,          1.9877,          0.3345
          70,        0.575000,          1.0249,          0.0000,          0.5337,          0.3458,          0.6230,          0.0000,          0.0980,          0.1557,          0.7440,          0.1394,          0.0832,          0.1821,          0.3705,          1.5365,          2.0481,          0.3457
          71,        0.583333,          1.0245,          0.0000,          0.5355,          0.3442,          0.6230,          0.0000,          0.0972,          0.1550,          0.7463,          0.1078,          0.0758,          0.1879,          0.3814,          1.5667,          2.0996,          0.3362
          72,        0.591667,          1.0243,          0.0000,          0.5376,          0.3426,          0.6227,          0.0000,          0.0960,          0.1538,          0.7481,          0.0943,          0.0706,          0.1952,          0.3908,          1.5936,          2.1446,          0.3321
          73,        0.600000,          1.0249,          0.0000,          0.5398,          0.3409,          0.6231,          0.0000,          0.0953,          0.1546,          0.7498,          0.0745,          0.0671,          0.2028,          0.3990,          1.6173,          2.1845,          0.3503
          74,        0.608333,          1.0270,          0.0000,          0.5422,          0.3392,          0.6229,          0.0000,          0.0945,          0.1569,          0.7509,          0.0655,          0.0652,          0.2077,          0.4056,          1.6379,          2.2200,          0.3360
          75,        0.616667,          1.0256,          0.0000,          0.5451,          0.3373,          0.6230,          0.0000,          0.0940,          0.1589,          0.7522,          0.0624,          0.0624,          0.2085,          0.4109,          1.6556,          2.2507,          0.3507
          76,        0.625000,          1.0252,          0.0000,          0.5475,          0.3356,          0.6229,          0.0000,          0.0934,          0.1601,          0.7531,          0.0535,          0.0598,          0.2058,          0.4163,          1.6705,          2.2775,          0.3355
          77,        0.633333,          1.0247,          0.0000,          0.5505,          0.3338,          0.6226,          0.0000,          0.0928,          0.1606,          0.7542,          0.0503,          0.0561,          0.2031,          0.4210,          1.6835,          2.3009,          0.3299
          78,        0.641667,          1.0245,          0.0000,          0.5534,          0.3320,          0.6229,          0.0000,          0.0923,          0.1607,          0.7551,          0.0483,          0.0535,          0.2002,          0.4252,          1.6946,          2.3214,          0.3476
          79,        0.650000,          1.0261,          0.0000,          0.5565,          0.3302,          0.6225,          0.0000,          0.0917,          0.1603,          0.7555,          0.0495,          0.0509,          0.2002,          0.4293,          1.7042,          2.3395,          0.3370
          80,        0.658333,          1.0258,          0.0000,          0.5599,          0.3281,          0.6225,          0.0000,          0.0914,          0.1596,          0.7572,          0.0495,          0.0482,          0.1996,          0.4331,          1.7129,          2.3554,          0.3549
          81,        0.666667,          1.0254,          0.0000,          0.5631,          0.3262,          0.6223,          0.0000,          0.0907,          0.1588,          0.7578,          0.0521,          0.0471,          0.1994,          0.4359,          1.7202,          2.3694,          0.3335
          82,        0.675000,          1.0238,          0.0000,          0.5667,          0.3239,          0.6220,          0.0000,          0.0902,          0.1576,          0.7582,          0.0539,          0.0463,          0.1999,          0.4379,          1.7266,          2.3812,          0.3280
          83,        0.683333,          1.0231,          0.0000,          0.5705,          0.3215,          0.6222,          0.0000,          0.0896,          0.1566,          0.7586,          0.0548,          0.0439,          0.1980,          0.4401,          1.7323,          2.3918,          0.3443
          84,        0.691667,          1.0241,          0.0000,          0.5742,          0.3191,          0.6218,          0.0000,          0.0888,          0.1554,          0.7588,          0.0552,          0.0420,          0.1955,          0.4414,          1.7371,          2.4011,          0.3369
          85,        0.700000,          1.0247,          0.0000,          0.5783,          0.3165,          0.6216,          0.0000,          0.0882,          0.1542,          0.7594,          0.0556,          0.0412,          0.1951,          0.4423,          1.7415,          2.4094,          0.3580
          86,        0.708333,          1.0244,          0.0000,          0.5823,          0.3139,          0.6213,          0.0000,          0.0874,          0.1532,          0.7596,          0.0558,          0.0409,          0.1954,          0.4438,          1.7453,          2.4161,          0.3320
          87,        0.716667,          1.0223,          0.0000,          0.5867,          0.3109,          0.6211,          0.0000,          0.0867,          0.1522,          0.7598,          0.0560,          0.0394,          0.1943,          0.4453,          1.7487,          2.4223,          0.3282
          88,        0.725000,          1.0218,          0.0000,          0.5914,          0.3079,          0.6211,          0.0000,          0.0860,          0.1516,          0.7600,          0.0558,          0.0367,          0.1925,          0.4461,          1.7517,          2.4275,          0.3411
          89,        0.733333,          1.0217,          0.0000,          0.5960,          0.3050,          0.6207,          0.0000,          0.0851,          0.1513,          0.7600,          0.0565,          0.0346,          0.1927,          0.4466,          1.7541,          2.4324,          0.3355
          90,        0.741667,          1.0224,          0.0000,          0.6011,          0.3017,          0.6205,          0.0000,          0.0842,          0.1513,          0.7603,          0.0570,          0.0337,          0.1952,          0.4475,          1.7565,          2.4364,          0.3602
          91,        0.750000,          1.0227,          0.0000,          0.6063,          0.2985,          0.6202,          0.0000,          0.0834,          0.1512,          0.7604,          0.0574,          0.0325,          0.1978,          0.4487,          1.7586,          2.4399,          0.3328
          92,        0.758333,          1.0214,          0.0000,          0.6117,          0.2952,          0.6199,          0.0000,          0.0824,          0.1511,          0.7605,          0.0583,          0.0318,          0.1987,          0.4497,          1.7603,          2.4431,          0.3317
          93,        0.766667,          1.0215,          0.0000,          0.6176,          0.2916,          0.6198,          0.0000,          0.0815,          0.1510,          0.7606,          0.0588,          0.0319,          0.1993,          0.4500,          1.7617,          2.4459,          0.3393
          94,        0.775000,          1.0198,          0.0000,          0.6234,          0.2881,          0.6195,          0.0000,          0.0804,          0.1508,          0.7607,          0.0593,          0.0320,          0.1988,          0.4503,          1.7629,          2.4483,          0.3319
          95,        0.783333,          1.0195,          0.0000,          0.6298,          0.2845,          0.6192,          0.0000,          0.0794,          0.1504,          0.7608,          0.0597,          0.0312,          0.1966,          0.4504,          1.7641,          2.4504,          0.3611
          96,        0.791667,          1.0207,          0.0000,          0.6363,          0.2807,          0.6192,          0.0000,          0.0783,          0.1501,          0.7609,          0.0598,          0.0299,          0.1948,          0.4502,          1.7651,          2.4523,          0.3359
          97,        0.800000,          1.0209,          0.0000,          0.6431,          0.2770,          0.6186,          0.0000,          0.0771,          0.1497,          0.7609,          0.0601,          0.0284,          0.1943,          0.4503,          1.7660,          2.4539,          0.3374
          98,        0.808333,          1.0222,          0.0000,          0.6503,          0.2731,          0.6185,          0.0000,          0.0759,          0.1494,          0.7610,          0.0604,          0.0269,          0.1954,          0.4509,          1.7671,          2.4552,          0.3406
          99,        0.816667,          1.0191,          0.0000,          0.6575,          0.2693,          0.6183,          0.0000,          0.0746,          0.1490,          0.7610,          0.0604,          0.0258,          0.1971,          0.4516,          1.7674,          2.4564,          0.3284
         100,        0.825000,          1.0178,          0.0000,          0.6656,          0.2651,          0.6179,          0.0000,          0.0732,          0.1486,          0.7610,          0.0606,          0.0246,          0.1987,          0.4521,          1.7679,          2.4576,          0.3615
         101,        0.833333,          1.0194,          0.0000,          0.6740,          0.2610,          0.6176,          0.0000,          0.0716,          0.1480,          0.7611,          0.0607,          0.0236,          0.1998,          0.4523,          1.7684,          2.4585,          0.3396
         102,        0.841667,          1.0206,          0.0000,          0.6825,          0.2569,          0.6172,          0.0000,          0.0699,          0.1473,          0.7611,          0.0609,          0.0228,          0.2003,          0.4523,          1.7688,          2.4592,          0.3435
         103,        0.850000,          1.0232,          0.0000,          0.6917,          0.2526,          0.6169,          0.0000,          0.0683,          0.1465,          0.7612,          0.0609,          0.0221,          0.2000,          0.4522,          1.7692,          2.4599,          0.3439
         104,        0.858333,          1.0200,          0.0000,          0.7008,          0.2483,          0.6167,          0.0000,          0.0667,          0.1459,          0.7612,          0.0609,          0.0215,          0.1992,          0.4520,          1.7695,          2.4605,          0.3270
         105,        0.866667,          1.0179,          0.0000,          0.7105,          0.2441,          0.6163,          0.0000,          0.0649,          0.1453,          0.7613,          0.0611,          0.0209,          0.1979,          0.4517,          1.7698,          2.4610,          0.3617
         106,        0.875000,          1.0190,          0.0000,          0.7204,          0.2396,          0.6162,          0.0000,          0.0631,          0.1448,          0.7612,          0.0611,          0.0201,          0.1964,          0.4514,          1.7701,          2.4615,          0.3419
         107,        0.883333,          1.0207,          0.0000,          0.7303,          0.2356,          0.6156,          0.0000,          0.0609,          0.1447,          0.7612,          0.0611,          0.0193,          0.1948,          0.4513,          1.7703,          2.4618,          0.3480
         108,        0.891667,          1.0235,          0.0000,          0.7410,          0.2310,          0.6153,          0.0000,          0.0588,          0.1448,          0.7612,          0.0611,          0.0186,          0.1935,          0.4511,          1.7705,          2.4622,          0.3467
         109,        0.900000,          1.0219,          0.0000,          0.7514,          0.2268,          0.6151,          0.0000,          0.0564,          0.1445,          0.7613,          0.0611,          0.0179,          0.1923,          0.4510,          1.7707,          2.4625,          0.3304
         110,        0.908333,          1.0202,          0.0000,          0.7626,          0.2223,          0.6145,          0.0000,          0.0540,          0.1437,          0.7613,          0.0611,          0.0173,          0.1911,          0.4508,          1.7708,          2.4627,          0.3640
         111,        0.916667,          1.0197,          0.0000,          0.7739,          0.2180,          0.6146,          0.0000,          0.0513,          0.1429,          0.7614,          0.0611,          0.0167,          0.1898,          0.4506,          1.7710,          2.4629,          0.3429
         112,        0.925000,          1.0211,          0.0000,          0.7862,          0.2138,          0.6140,          0.0000,          0.0484,          0.1419,          0.7613,          0.0610,          0.0162,          0.1886,          0.4503,          1.7710,          2.4632,          0.3513
         113,        0.933333,          1.0233,          0.0000,          0.8010,          0.2095,          0.6138,          0.0000,          0.0454,          0.1411,          0.7614,          0.0610,          0.0158,          0.1874,          0.4503,          1.7712,          2.4633,          0.3457
         114,        0.941667,          1.0236,          0.0000,          0.8156,          0.2054,          0.6136,          0.0000,          0.0422,          0.1405,          0.7613,          0.0609,          0.0156,          0.1863,          0.4503,          1.7713,          2.4635,          0.3376
         115,        0.950000,          1.0235,          0.0000,          0.8299,          0.2011,          0.6131,          0.0000,          0.0387,          0.1399,          0.7613,          0.0609,          0.0155,          0.1855,          0.4503,          1.7713,          2.4636,          0.3691
         116,        0.958333,          1.0214,          0.0000,          0.8431,          0.1971,          0.6130,          0.0000,          0.0352,          0.1395,          0.7614,          0.0608,          0.0157,          0.1849,          0.4504,          1.7714,          2.4637,          0.3428
         117,        0.966667,          1.0217,          0.0000,          0.8551,          0.1932,          0.6126,          0.0000,          0.0313,          0.1390,          0.7612,          0.0608,          0.0162,          0.1842,          0.4504,          1.7714,          2.4638,          0.3546
         118,        0.975000,          1.0232,          0.0000,          0.8667,          0.1892,          0.6124,          0.0000,          0.0276,          0.1385,          0.7613,          0.0607,          0.0170,          0.1838,          0.4504,          1.7715,          2.4639,          0.3421
         119,        0.983333,          1.0240,          0.0000,          0.8769,          0.1855,          0.6123,          0.0000,          0.0239,          0.1381,          0.7613,          0.0606,          0.0182,          0.1835,          0.4504,          1.7715,          2.4639,          0.3422
         120,        0.991667,          1.0264,          0.0000,          0.8868,          0.1815,          0.6120,          0.0000,          0.0204,          0.1376,          0.7613,          0.0606,          0.0198,          0.1830,          0.4503,          1.7715,          2.4641,          0.3762
         121,        1.000000,          1.0240,          0.0000,          0.8945,          0.1777,          0.6120,          0.0000,          0.0176,          0.1372,          0.7614,          0.0604,          0.0217,          0.1826,          0.4502,          1.7715,          2.4640,          0.3428
         122,        1.008333,          1.0227,          0.0000,          0.8985,          0.1741,          0.6115,          0.0000,          0.0163,          0.1369,          0.7613,          0.0603,          0.0239,          0.1821,          0.4501,          1.7716,          2.4642,          0.3581
         123,        1.016667,          1.0235,          0.0000,          0.9006,          0.1702,          0.6114,          0.0000,          0.0174,          0.1366,          0.7614,          0.0603,          0.0264,          0.1815,          0.4499,          1.7716,          2.4641,          0.3384
         124,        1.025000,          1.0233,          0.0000,          0.9020,          0.1666,          0.6116,          0.0000,          0.0205,          0.1365,          0.7615,          0.0601,          0.0293,          0.1809,          0.4497,          1.7716,          2.4642,          0.3402
         125,        1.033333,          1.0270,          0.0000,          0.9031,          0.1627,          0.6113,          0.0000,          0.0256,          0.1362,          0.7614,          0.0600,          0.0324,          0.1801,          0.4495,          1.7716,          2.4642,          0.3796
         126,        1.041667,          1.0265,          0.0000,          0.9029,          0.1590,          0.6115,          0.0000,          0.0320,          0.1359,          0.7615,          0.0600,          0.0359,          0.1793,          0.4493,          1.7716,          2.4642,          0.3443
