"OutphaseC4_011","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_011.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\011\OutphaseC4_011_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8888,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.6842,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.4411,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.8529,          0.0000
,        0.025000,          0.6839,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4035,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.3911,          0.0000
,        0.033333,          0.7012,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3457,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.2012,          0.0000
,        0.041667,          0.8125,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3522,         -1.7628,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -5.6524,          0.0000
,        0.050000,          0.8883,          0.0000,          1.2162,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3599,         -3.6929,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -6.8650,          0.0000
,        0.058333,          0.9615,          0.0000,          1.5840,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.3613,         -5.5173,         -0.8092,          0.0000,          0.0000,          0.0000,          0.0000,         -8.0294,          0.0000
,        0.066667,          1.0048,          0.0000,          1.8088,          0.4821,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3764,         -7.0161,         -2.8798,          0.0000,          0.0000,          0.0000,          0.0000,         -8.9659,          0.0000
,        0.075000,          1.0463,          0.0000,          1.9721,          0.3095,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3718,         -8.3026,         -3.0808,          0.0000,          0.0000,          0.0000,          0.0000,         -9.7151,          0.0000
,        0.083333,          1.0661,          0.0000,          2.0784,          0.3047,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.3819,         -9.2391,         -3.8415,          0.0000,          0.0000,          0.0000,          0.0000,        -10.4131,          0.0000
,        0.091667,          1.0897,          0.0000,          1.4684,          0.2959,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3811,        -10.0109,         -4.2860,          0.0000,          0.0000,          0.0000,          0.0000,        -10.7709,          0.0000
,        0.100000,          1.1005,          0.0000,          1.2588,          0.2954,          0.1941,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3830,        -10.5349,         -4.5680,          0.0000,          0.0000,          0.0000,          0.0000,        -11.1570,          0.0000
,        0.108333,          1.1101,          0.0000,          1.1232,          0.3132,          0.2441,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3873,        -10.9572,         -4.9550,          0.0000,          0.0000,          0.0000,          0.0000,        -11.3512,          0.0000
,        0.116667,          1.1176,          0.0000,          1.0157,          0.3315,          0.2598,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3831,        -11.2361,         -5.1556,          0.0000,          0.0000,          0.0000,          0.0000,        -11.5310,          0.0000
,        0.125000,          1.1206,          0.0000,          0.9364,          0.3556,          0.2827,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3916,        -11.4599,         -5.4414,          0.0000,          0.0000,          0.0000,          0.0000,        -11.6829,          0.0000
,        0.133333,          1.1269,          0.0000,          0.8811,          0.3811,          0.3163,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3863,        -11.6162,         -5.7782,         -0.4839,          0.0000,          0.0000,          0.0000,        -11.7500,          0.0000
,        0.141667,          1.1267,          0.0000,          0.8341,          0.4052,          0.3559,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3908,        -11.7116,         -6.1575,         -1.1753,          0.0000,          0.0000,          0.0000,        -11.8664,          0.0000
,        0.150000,          1.1298,          0.0000,          0.7962,          0.4302,          0.3987,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.3905,        -11.8133,         -6.5879,         -1.9674,          0.0000,          0.0000,          0.0000,        -11.8457,          0.0000
,        0.158333,          1.1309,          0.0000,          0.7670,          0.4556,          0.4395,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0012,          0.3889,        -11.8463,         -7.0511,         -2.8309,         -1.4428,          0.0000,          0.0000,        -11.9327,          0.0000
,        0.166667,          1.1315,          0.0000,          0.7443,          0.4749,          0.4766,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3920,        -11.9062,         -7.5335,         -3.7185,         -2.4816,          0.0000,          0.0000,        -11.9281,          0.0000
,        0.175000,          1.1324,          0.0000,          0.7265,          0.4844,          0.5115,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.3884,        -11.9233,         -7.9919,         -4.5824,         -3.1932,          0.0000,          0.0000,        -11.9484,          0.0000
,        0.183333,          1.1324,          0.0000,          0.7113,          0.4912,          0.5440,          0.0000,          0.0000,          0.0369,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3922,        -11.9476,         -8.4425,         -5.4196,         -3.6335,          0.0000,          0.0000,        -11.9750,          0.0000
,        0.191667,          1.1337,          0.0000,          0.6986,          0.4961,          0.5720,          0.0000,          0.0000,          0.0987,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3895,        -11.9670,         -8.8409,         -6.1903,         -4.2077,          0.0000,          0.0000,        -11.9650,          0.0000
,        0.200000,          1.1332,          0.0000,          0.6883,          0.4995,          0.5935,          0.0000,          0.0907,          0.1107,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.3915,        -11.9665,         -9.2473,         -6.9063,         -4.6390,          0.0000,          0.0000,        -12.0123,          0.0000
,        0.208333,          1.1340,          0.0000,          0.6796,          0.5006,          0.6121,          0.0000,          0.1928,          0.1122,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3910,        -11.9893,         -9.5754,         -7.5506,         -5.0627,          0.0000,          0.0000,        -11.9697,          0.0000
,        0.216667,          1.1337,          0.0000,          0.6733,          0.5009,          0.6287,          0.0000,          0.2436,          0.1084,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3904,        -11.9809,         -9.9116,         -8.1313,         -5.4171,          0.0000,          0.0000,        -12.0160,          0.0000
,        0.225000,          1.1337,          0.0000,          0.6702,          0.5001,          0.6427,          0.0000,          0.2666,          0.0969,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3910,        -11.9938,        -10.1715,         -8.6463,         -5.7310,          0.0000,          0.0000,        -11.9738,          0.0000
,        0.233333,          1.1334,          0.0000,          0.6680,          0.4986,          0.6545,          0.0000,          0.2703,          0.0953,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3903,        -11.9925,        -10.4226,         -9.0980,         -6.0229,          0.0000,          0.0000,        -11.9960,          0.0000
,        0.241667,          1.1338,          0.0000,          0.6675,          0.4995,          0.6647,          0.0000,          0.2679,          0.0913,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3915,        -11.9926,        -10.6318,         -9.4973,         -6.3061,          0.0000,          0.0000,        -12.0114,          0.0000
,        0.250000,          1.1344,          0.0000,          0.6674,          0.5027,          0.6739,          0.0000,          0.2643,          0.0922,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3899,        -12.0009,        -10.8201,         -9.8419,         -6.5573,          0.0000,          0.0000,        -11.9832,          0.0000
,        0.258333,          1.1337,          0.0000,          0.6688,          0.5071,          0.6809,          0.0000,          0.2564,          0.0958,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3919,        -11.9945,        -10.9956,        -10.1442,         -6.8162,          0.0000,          0.0000,        -12.0262,          0.0000
,        0.266667,          1.1345,          0.0000,          0.6693,          0.5107,          0.6888,          0.0000,          0.2479,          0.1032,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3897,        -12.0005,        -11.1179,        -10.4093,         -7.1378,         -0.0439,          0.0000,        -11.9658,          0.0000
,        0.275000,          1.1334,          0.0000,          0.6703,          0.5160,          0.6954,          0.0000,          0.2360,          0.1074,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3919,        -11.9976,        -11.2639,        -10.6306,         -7.4528,         -0.9592,          0.0000,        -12.0244,          0.0000
,        0.283333,          1.1344,          0.0000,          0.6697,          0.5212,          0.7007,          0.0000,          0.2243,          0.1150,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3899,        -11.9971,        -11.3490,        -10.8313,         -7.7907,         -1.6894,          0.0000,        -11.9862,          0.0000
,        0.291667,          1.1338,          0.0000,          0.6660,          0.5245,          0.7052,          0.0000,          0.2113,          0.1223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3908,        -12.0008,        -11.4503,        -10.9923,         -8.1272,         -2.4789,          0.0000,        -11.9969,          0.0000
,        0.300000,          1.1339,          0.0000,          0.6660,          0.5304,          0.7087,          0.0000,          0.1988,          0.1317,          0.0254,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3924,        -12.0001,        -11.5337,        -11.1419,         -8.4954,         -3.2897,          0.0000,        -12.0139,          0.0000
,        0.308333,          1.1348,          0.0000,          0.6668,          0.5278,          0.7112,          0.0000,          0.1887,          0.1424,          0.2804,          0.0000,          0.0500,          0.0896,          0.0000,          0.0000,          0.0002,          0.3890,        -11.9989,        -11.5852,        -11.2656,         -8.8217,         -4.1112,          0.0000,        -11.9761,          0.0000
,        0.316667,          1.1332,          0.0000,          0.6620,          0.5228,          0.7137,          0.0000,          0.1777,          0.1505,          0.4360,          0.0000,          0.0769,          0.1146,          0.0000,          0.0000,          0.0006,          0.3933,        -12.0012,        -11.6702,        -11.3688,         -9.1536,         -4.8999,          0.0000,        -12.0233,          0.0000
,        0.325000,          1.1347,          0.0000,          0.6573,          0.5266,          0.7146,          0.0000,          0.1686,          0.1569,          0.5272,          0.0000,          0.1315,          0.1300,          0.0000,          0.0000,          0.0001,          0.3881,        -11.9934,        -11.6939,        -11.4668,         -9.4603,         -5.6573,         -0.0203,        -11.9682,          0.0000
,        0.333333,          1.1330,          0.0000,          0.6539,          0.5309,          0.7137,          0.0000,          0.1598,          0.1656,          0.5951,          0.0000,          0.1677,          0.1260,          0.1750,          0.0000,          0.0002,          0.3925,        -12.0022,        -11.7554,        -11.5364,         -9.7375,         -6.3574,         -0.1550,        -12.0135,          0.0000
,        0.341667,          1.1345,          0.0000,          0.6534,          0.5254,          0.7160,          0.0000,          0.1519,          0.1743,          0.6517,          0.0034,          0.1957,          0.1252,          0.1756,          0.0000,          0.0004,          0.3912,        -12.0023,        -11.7910,        -11.6122,        -10.0054,         -7.0098,         -0.3295,        -12.0188,          0.0000
,        0.350000,          1.1348,          0.0000,          0.6532,          0.5169,          0.7194,          0.0000,          0.1439,          0.1825,          0.6966,          0.2134,          0.2224,          0.1199,          0.1793,          0.0000,          0.0008,          0.3894,        -12.0000,        -11.8063,        -11.6637,        -10.2458,         -7.6049,         -0.5609,        -11.9913,          0.0000
,        0.358333,          1.1330,          0.0000,          0.6513,          0.5162,          0.7185,          0.0000,          0.1360,          0.1871,          0.7296,          0.4401,          0.2350,          0.1142,          0.1748,          0.0000,          0.0002,          0.3939,        -12.0048,        -11.8540,        -11.7140,        -10.4581,         -8.1361,         -0.7971,        -12.0117,          0.0000
,        0.366667,          1.1346,          0.0000,          0.6505,          0.5205,          0.7167,          0.0000,          0.1295,          0.1900,          0.7573,          0.5810,          0.2445,          0.1126,          0.1731,          0.0000,          0.0006,          0.3873,        -11.9881,        -11.8540,        -11.7594,        -10.6569,         -8.6186,         -1.0172,        -11.9660,          0.0000
,        0.375000,          1.1328,          0.0000,          0.6482,          0.5250,          0.7188,          0.0000,          0.1228,          0.1904,          0.7821,          0.6803,          0.2460,          0.1137,          0.1746,          0.0000,          0.0001,          0.3939,        -12.0023,        -11.8935,        -11.7877,        -10.8150,         -9.0413,         -1.2894,        -12.0197,          0.0000
,        0.383333,          1.1349,          0.0000,          0.6461,          0.5273,          0.7213,          0.0000,          0.1165,          0.1896,          0.8012,          0.7627,          0.2399,          0.1174,          0.1823,          0.0000,          0.0001,          0.3897,        -12.0005,        -11.9086,        -11.8272,        -10.9747,         -9.4242,         -1.6045,        -12.0103,          0.0000
,        0.391667,          1.1344,          0.0000,          0.6442,          0.5277,          0.7238,          0.0000,          0.1114,          0.1922,          0.8198,          0.8265,          0.2321,          0.1231,          0.1941,          0.5615,          0.0001,          0.3906,        -12.0034,        -11.9060,        -11.8461,        -11.1054,         -9.7575,         -1.9581,        -11.9995,          0.0000
,        0.400000,          1.1332,          0.0000,          0.6420,          0.5287,          0.7237,          0.0000,          0.1060,          0.1977,          0.8350,          0.8801,          0.2184,          0.1311,          0.2143,          0.7968,          0.0001,          0.3946,        -12.0085,        -11.9407,        -11.8704,        -11.2215,        -10.0530,         -2.4587,        -12.0124,         -0.0004
,        0.408333,          1.1345,          0.0000,          0.6424,          0.5278,          0.7233,          0.0000,          0.1019,          0.2045,          0.8486,          0.9241,          0.2032,          0.1398,          0.2399,          0.9748,          0.5175,          0.3870,        -11.9849,        -11.9244,        -11.8922,        -11.3326,        -10.3108,         -3.0052,        -11.9618,         -0.8033
,        0.416667,          1.1324,          0.0000,          0.6421,          0.5274,          0.7239,          0.0000,          0.0985,          0.2130,          0.8612,          0.9607,          0.1868,          0.1500,          0.2695,          1.1220,          1.2081,          0.3950,        -12.0023,        -11.9567,        -11.9018,        -11.4071,        -10.5242,         -3.6188,        -12.0020,         -1.5045
,        0.425000,          1.1351,          0.0000,          0.6415,          0.5284,          0.7230,          0.0000,          0.0948,          0.2184,          0.8726,          0.9922,          0.1713,          0.1627,          0.3010,          1.2403,          1.4734,          0.3892,        -11.9968,        -11.9644,        -11.9251,        -11.5051,        -10.6551,         -4.2647,        -11.9953,         -2.2599
,        0.433333,          1.1344,          0.0000,          0.6401,          0.5317,          0.7238,          0.0000,          0.0933,          0.2250,          0.8815,          1.0177,          0.1558,          0.1753,          0.3321,          1.3423,          1.6563,          0.3921,        -12.0079,        -11.9512,        -11.9288,        -11.5612,        -10.7590,         -4.9353,        -12.0221,         -3.0491
,        0.441667,          1.1336,          0.0000,          0.6372,          0.5375,          0.7237,          0.0000,          0.0919,          0.2295,          0.8904,          1.0436,          0.1405,          0.1886,          0.3615,          1.4269,          1.8092,          0.3954,        -12.0095,        -11.9811,        -11.9413,        -11.6234,        -10.8740,         -5.5922,        -12.0210,         -3.8594
