"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  250.7298    ,     0.000
         4.000,       65530,         0,         0, 0.2212993    ,  3.996257    ,  1.662843    ,  151903.2    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  172800.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20898.47    ,  20898.48    , 0.2458988E-02,  21149.21    ,     0.000
         4.500,       73750,         0,         0, 0.2208104    ,  4.499398    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.8895397E-03,-0.1953125E-02,-0.1063585E-02,  21149.20    ,    -0.000
         5.000,       81970,         0,         0, 0.2211225    ,  4.997793    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1058102E-02, 0.1953125E-02, 0.8950233E-03,  21149.21    ,     0.000
         5.500,       90190,         0,         0, 0.2210915    ,  5.497473    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1952648E-02,-0.5859375E-02,-0.7812023E-02,  21149.20    ,    -0.000
         6.000,       98410,         0,         0, 0.2213603    ,  5.998445    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21600.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.9777546E-03, 0.1953125E-02, 0.2930880E-02,  21149.20    ,     0.000
         6.000,       98411,         0,         0, 0.2213603    ,  5.998445    ,  0.000000    ,  1.503770    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.503754    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.1633167E-04, 0.3906250E-02, 0.3922582E-02,  21149.21    ,     0.130
