"VanillaC4_007 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_007.tcf]","Time (h)","Q 2 [VanillaC4_007]","Q 3 [VanillaC4_007]","Q 4 [VanillaC4_007]","Q 5 [VanillaC4_007]","Q 6 [VanillaC4_007]","Q 7 [VanillaC4_007]","Q 1 [VanillaC4_007]","Q  8 [VanillaC4_007]"
          48,        0.391667,         -7.0000,         -6.9999,         -6.9998,         -6.9999,         -6.9992,         -6.9970,         -7.0000,         -6.9934
          49,        0.400000,         -6.9998,         -7.0001,         -7.0000,         -6.9999,         -6.9993,         -6.9977,         -7.0003,         -6.9950
          50,        0.408333,         -7.0000,         -7.0002,         -7.0000,         -7.0000,         -6.9992,         -6.9982,         -6.9999,         -6.9960
          51,        0.416667,         -7.0001,         -7.0001,         -7.0002,         -7.0000,         -6.9996,         -6.9987,         -6.9999,         -6.9972
          52,        0.425000,         -7.0000,         -6.9999,         -7.0001,         -6.9999,         -6.9995,         -6.9989,         -7.0000,         -6.9976
          53,        0.433333,         -7.0000,         -7.0000,         -7.0001,         -6.9999,         -6.9996,         -6.9993,         -6.9999,         -6.9981
          54,        0.441667,         -7.0001,         -7.0000,         -7.0000,         -7.0002,         -6.9996,         -6.9993,         -7.0001,         -6.9991
          55,        0.450000,         -6.9999,         -7.0001,         -6.9999,         -7.0001,         -6.9999,         -6.9995,         -6.9999,         -6.9988
          56,        0.458333,         -7.0000,         -6.9998,         -6.9999,         -7.0000,         -6.9999,         -6.9998,         -6.9999,         -6.9995
          57,        0.466667,         -7.0002,         -7.0001,         -7.0001,         -6.9999,         -7.0000,         -6.9997,         -7.0001,         -6.9993
          58,        0.475000,         -7.0001,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -6.9998,         -7.0000,         -6.9996
          59,        0.483333,         -6.9998,         -7.0000,         -6.9998,         -6.9999,         -7.0001,         -6.9998,         -6.9999,         -6.9996
          60,        0.491667,         -7.0001,         -7.0000,         -6.9998,         -7.0001,         -6.9999,         -7.0000,         -7.0000,         -6.9997
          61,        0.500000,         -7.0000,         -6.9999,         -6.9998,         -7.0001,         -7.0000,         -6.9999,         -6.9999,         -6.9997
          62,        0.508333,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -6.9998
          63,        0.516667,         -6.9998,         -7.0000,         -6.9999,         -6.9997,         -7.0000,         -7.0001,         -7.0000,         -6.9997
          64,        0.525000,         -7.0000,         -6.9999,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -6.9999,         -6.9999
          65,        0.533333,         -6.9999,         -7.0002,         -7.0001,         -7.0000,         -6.9999,         -7.0000,         -6.9999,         -6.9996
          66,        0.541667,         -7.0001,         -6.9999,         -6.9999,         -6.9999,         -6.9999,         -6.9998,         -7.0001,         -7.0002
          67,        0.550000,         -7.0000,         -6.9997,         -7.0000,         -6.9999,         -6.9999,         -7.0000,         -7.0001,         -7.0003
          68,        0.558333,         -7.0000,         -6.9999,         -7.0001,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -6.9998
          69,        0.566667,         -7.0001,         -6.9999,         -6.9999,         -7.0001,         -7.0000,         -7.0000,         -6.9998,         -7.0000
          70,        0.575000,         -6.9998,         -7.0002,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -7.0000,         -7.0000
          71,        0.583333,         -6.9999,         -7.0000,         -7.0001,         -7.0001,         -6.9999,         -6.9999,         -6.9999,         -7.0000
          72,        0.591667,         -6.9999,         -7.0002,         -7.0001,         -7.0000,         -7.0001,         -7.0000,         -7.0001,         -6.9999
          73,        0.600000,         -6.9998,         -7.0000,         -7.0003,         -6.9999,         -7.0001,         -7.0001,         -7.0002,         -6.9998
          74,        0.608333,         -7.0001,         -7.0000,         -6.9997,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9998
          75,        0.616667,         -6.9999,         -7.0000,         -6.9998,         -7.0002,         -7.0001,         -7.0001,         -7.0001,         -7.0000
          76,        0.625000,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -7.0001,         -6.9999,         -6.9998,         -7.0001
          77,        0.633333,         -6.9998,         -6.9998,         -7.0002,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0000
          78,        0.641667,         -6.9999,         -7.0001,         -7.0000,         -7.0001,         -6.9999,         -6.9998,         -6.9997,         -7.0001
          79,        0.650000,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0000,         -7.0002,         -7.0002,         -6.9999
          80,        0.658333,         -6.9999,         -7.0001,         -6.9998,         -7.0001,         -6.9999,         -6.9999,         -6.9999,         -6.9997
          81,        0.666667,         -7.0001,         -7.0000,         -7.0000,         -6.9999,         -7.0002,         -6.9999,         -6.9999,         -6.9998
          82,        0.675000,         -7.0001,         -7.0000,         -7.0001,         -6.9999,         -6.9999,         -7.0000,         -6.9999,         -6.9997
          83,        0.683333,         -7.0001,         -6.9999,         -7.0000,         -7.0001,         -6.9999,         -7.0001,         -7.0002,         -6.9999
          84,        0.691667,         -7.0000,         -7.0000,         -7.0001,         -7.0001,         -7.0003,         -7.0000,         -7.0000,         -6.9998
          85,        0.700000,         -6.9999,         -6.9998,         -7.0000,         -6.9999,         -7.0001,         -6.9999,         -7.0000,         -6.9999
          86,        0.708333,         -7.0001,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -6.9998
          87,        0.716667,         -7.0000,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0001,         -7.0000,         -6.9997
          88,        0.725000,         -6.9999,         -6.9998,         -7.0000,         -7.0001,         -7.0000,         -6.9999,         -6.9998,         -6.9998
          89,        0.733333,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0001,         -6.9999
          90,        0.741667,         -7.0000,         -6.9999,         -7.0000,         -6.9999,         -7.0000,         -6.9999,         -7.0002,         -7.0000
          91,        0.750000,         -7.0000,         -7.0001,         -6.9999,         -6.9999,         -6.9999,         -6.9999,         -6.9999,         -7.0000
          92,        0.758333,         -7.0000,         -6.9999,         -7.0001,         -7.0002,         -6.9999,         -6.9999,         -7.0001,         -6.9999
          93,        0.766667,         -7.0001,         -6.9999,         -7.0001,         -7.0002,         -7.0001,         -7.0000,         -7.0000,         -6.9995
          94,        0.775000,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -6.9999,         -7.0001,         -6.9998,         -7.0002
          95,        0.783333,         -6.9999,         -6.9998,         -7.0001,         -7.0001,         -7.0000,         -7.0000,         -6.9999,         -7.0028
          96,        0.791667,         -7.0000,         -6.9999,         -7.0001,         -6.9998,         -7.0001,         -7.0000,         -6.9999,         -6.9993
          97,        0.800000,         -6.9999,         -6.9999,         -7.0002,         -6.9998,         -6.9999,         -7.0001,         -6.9999,         -6.9992
          98,        0.808333,         -7.0000,         -7.0001,         -7.0000,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -6.9996
          99,        0.816667,         -6.9999,         -6.9999,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -6.9996
         100,        0.825000,         -6.9999,         -7.0000,         -7.0001,         -7.0001,         -7.0001,         -6.9999,         -6.9999,         -6.9999
         101,        0.833333,         -7.0000,         -7.0000,         -6.9998,         -7.0001,         -7.0001,         -7.0001,         -6.9999,         -6.9999
         102,        0.841667,         -7.0001,         -7.0002,         -7.0001,         -6.9999,         -7.0001,         -7.0000,         -7.0001,         -6.9997
         103,        0.850000,         -7.0001,         -7.0001,         -7.0001,         -7.0001,         -6.9999,         -7.0000,         -6.9999,         -6.9998
         104,        0.858333,         -6.9999,         -7.0001,         -7.0002,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9999
         105,        0.866667,         -7.0001,         -7.0000,         -6.9998,         -7.0000,         -6.9999,         -7.0000,         -6.9999,         -6.9999
         106,        0.875000,         -7.0001,         -7.0000,         -7.0002,         -7.0001,         -7.0001,         -7.0001,         -7.0000,         -7.0001
         107,        0.883333,         -7.0000,         -7.0002,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -6.9999
         108,        0.891667,         -7.0000,         -7.0000,         -7.0001,         -6.9999,         -6.9999,         -7.0000,         -7.0000,         -7.0002
         109,        0.900000,         -6.9999,         -7.0001,         -7.0001,         -7.0000,         -6.9999,         -7.0001,         -7.0000,         -7.0000
         110,        0.908333,         -6.9999,         -6.9999,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -6.9999,         -7.0000
         111,        0.916667,         -7.0000,         -7.0001,         -7.0000,         -7.0002,         -7.0000,         -6.9999,         -7.0001,         -6.9999
         112,        0.925000,         -7.0001,         -7.0001,         -6.9999,         -7.0001,         -7.0001,         -7.0001,         -7.0000,         -7.0000
         113,        0.933333,         -7.0001,         -6.9999,         -7.0004,         -7.0001,         -6.9999,         -6.9999,         -6.9998,         -7.0000
         114,        0.941667,         -7.0001,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -7.0000,         -7.0003,         -7.0001
         115,        0.950000,         -7.0001,         -6.9998,         -6.9997,         -7.0001,         -6.9999,         -7.0000,         -7.0000,         -6.9999
         116,        0.958333,         -6.9999,         -6.9999,         -6.9999,         -6.9998,         -6.9999,         -7.0000,         -7.0000,         -6.9998
         117,        0.966667,         -7.0000,         -7.0001,         -7.0000,         -7.0001,         -6.9999,         -6.9999,         -7.0002,         -7.0000
         118,        0.975000,         -7.0001,         -7.0001,         -7.0001,         -7.0001,         -6.9999,         -7.0001,         -7.0001,         -6.9998
         119,        0.983333,         -7.0000,         -7.0000,         -7.0001,         -7.0001,         -6.9999,         -6.9998,         -7.0000,         -7.0000
         120,        0.991667,         -7.0000,         -6.9999,         -6.9998,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -7.0000
         121,        1.000000,         -7.0001,         -6.9999,         -6.9999,         -7.0000,         -7.0000,         -6.9999,         -6.9999,         -7.0000
         122,        1.008333,         -6.9999,         -7.0000,         -7.0000,         -6.9999,         -6.9999,         -6.9999,         -7.0002,         -7.0003
         123,        1.016667,         -7.0001,         -7.0000,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0002
         124,        1.025000,         -7.0000,         -7.0001,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -7.0000,         -6.9999
         125,        1.033333,         -7.0001,         -7.0001,         -6.9999,         -6.9999,         -7.0001,         -7.0001,         -7.0000,         -6.9999
         126,        1.041667,         -7.0000,         -6.9998,         -7.0000,         -7.0000,         -7.0000,         -6.9998,         -6.9998,         -6.9999
         127,        1.050000,         -7.0002,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -6.9999
         128,        1.058333,         -7.0001,         -7.0000,         -7.0000,         -7.0001,         -6.9999,         -6.9999,         -7.0001,         -7.0000
         129,        1.066667,         -6.9999,         -6.9999,         -7.0001,         -6.9999,         -7.0001,         -7.0000,         -7.0000,         -7.0000
         130,        1.075000,         -6.9999,         -6.9999,         -6.9998,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -6.9999
         131,        1.083333,         -6.9998,         -7.0001,         -7.0000,         -6.9999,         -6.9998,         -7.0000,         -6.9999,         -7.0001
         132,        1.091667,         -7.0000,         -6.9998,         -7.0001,         -6.9999,         -7.0001,         -7.0000,         -7.0001,         -7.0000
         133,        1.100000,         -7.0000,         -7.0001,         -6.9998,         -7.0000,         -7.0001,         -7.0001,         -7.0000,         -6.9999
         134,        1.108333,         -6.9999,         -7.0001,         -6.9999,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -7.0000
         135,        1.116667,         -7.0000,         -7.0001,         -7.0000,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0000
         136,        1.125000,         -6.9998,         -7.0000,         -7.0001,         -6.9999,         -6.9999,         -7.0001,         -7.0000,         -7.0000
         137,        1.133333,         -7.0001,         -7.0000,         -7.0001,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0000
         138,        1.141667,         -6.9999,         -7.0001,         -7.0000,         -7.0000,         -7.0002,         -7.0001,         -7.0000,         -6.9998
         139,        1.150000,         -6.9999,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -7.0000,         -7.0002,         -6.9999
         140,        1.158333,         -6.9998,         -7.0001,         -6.9999,         -6.9998,         -7.0001,         -7.0001,         -7.0000,         -7.0000
         141,        1.166667,         -6.9998,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -7.0000
         142,        1.175000,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0000
         143,        1.183333,         -6.9999,         -7.0001,         -7.0000,         -7.0000,         -6.9999,         -6.9999,         -7.0000,         -7.0000
         144,        1.191667,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0000
         145,        1.200000,         -7.0000,         -7.0000,         -7.0000,         -6.9998,         -7.0000,         -6.9999,         -6.9999,         -7.0000
         146,        1.208333,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -6.9999,         -6.9999,         -6.9999,         -7.0002
         147,        1.216667,         -7.0001,         -7.0000,         -6.9998,         -7.0001,         -7.0001,         -6.9999,         -7.0000,         -7.0000
         148,        1.225000,         -7.0001,         -6.9999,         -7.0000,         -7.0002,         -6.9999,         -6.9999,         -6.9999,         -6.9999
         149,        1.233333,         -7.0000,         -6.9999,         -6.9999,         -6.9999,         -7.0001,         -7.0000,         -6.9999,         -6.9998
         150,        1.241667,         -7.0000,         -7.0002,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -6.9999
         151,        1.250000,         -6.9999,         -7.0000,         -6.9998,         -7.0001,         -7.0000,         -7.0000,         -7.0001,         -6.9999
         152,        1.258333,         -7.0002,         -7.0000,         -7.0001,         -6.9999,         -6.9999,         -6.9999,         -7.0000,         -6.9999
         153,        1.266667,         -7.0000,         -7.0002,         -7.0001,         -7.0000,         -6.9998,         -7.0001,         -7.0000,         -6.9998
         154,        1.275000,         -6.9999,         -6.9999,         -6.9998,         -7.0002,         -7.0001,         -6.9999,         -7.0000,         -7.0000
         155,        1.283333,         -7.0000,         -7.0000,         -7.0001,         -7.0001,         -7.0002,         -7.0000,         -6.9999,         -7.0002
         156,        1.291667,         -7.0000,         -6.9999,         -7.0000,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -6.9997
         157,        1.300000,         -7.0000,         -7.0001,         -7.0002,         -7.0000,         -7.0000,         -7.0000,         -7.0001,         -6.9999
         158,        1.308333,         -7.0001,         -7.0001,         -7.0000,         -6.9999,         -7.0001,         -6.9999,         -7.0000,         -7.0000
         159,        1.316667,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0001,         -7.0001,         -7.0000,         -7.0000
         160,        1.325000,         -7.0002,         -6.9998,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0000
         161,        1.333333,         -6.9999,         -7.0001,         -7.0001,         -6.9999,         -7.0002,         -7.0000,         -7.0001,         -6.9998
         162,        1.341667,         -7.0000,         -6.9999,         -7.0001,         -6.9998,         -6.9999,         -7.0000,         -7.0001,         -7.0001
         163,        1.350000,         -7.0000,         -6.9999,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0002,         -6.9999
         164,        1.358333,         -6.9999,         -6.9999,         -6.9999,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0000
         165,        1.366667,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0001,         -7.0000,         -7.0000
         166,        1.375000,         -7.0001,         -7.0000,         -6.9998,         -7.0001,         -7.0000,         -6.9999,         -7.0000,         -7.0000
         167,        1.383333,         -6.9999,         -6.9999,         -7.0001,         -7.0000,         -6.9999,         -7.0001,         -7.0001,         -7.0000
         168,        1.391667,         -6.9999,         -7.0002,         -7.0002,         -7.0000,         -7.0001,         -7.0001,         -7.0000,         -6.9999
         169,        1.400000,         -7.0000,         -7.0001,         -7.0001,         -7.0000,         -7.0001,         -7.0001,         -6.9999,         -7.0001
         170,        1.408333,         -7.0000,         -7.0001,         -7.0001,         -7.0002,         -6.9999,         -6.9999,         -7.0000,         -7.0001
         171,        1.416667,         -6.9999,         -7.0000,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -6.9999
         172,        1.425000,         -7.0001,         -6.9999,         -7.0001,         -7.0002,         -7.0002,         -6.9998,         -7.0001,         -6.9998
         173,        1.433333,         -7.0001,         -7.0001,         -7.0002,         -7.0001,         -7.0002,         -6.9999,         -7.0002,         -7.0000
         174,        1.441667,         -7.0001,         -7.0000,         -6.9997,         -6.9999,         -7.0000,         -7.0000,         -6.9999,         -7.0000
         175,        1.450000,         -6.9999,         -7.0000,         -7.0001,         -7.0002,         -7.0000,         -6.9999,         -6.9999,         -7.0000
         176,        1.458333,         -7.0000,         -6.9999,         -7.0001,         -7.0000,         -6.9999,         -6.9999,         -6.9999,         -7.0001
         177,        1.466667,         -7.0001,         -7.0000,         -7.0002,         -7.0001,         -7.0000,         -7.0002,         -7.0001,         -6.9999
         178,        1.475000,         -7.0001,         -6.9999,         -7.0001,         -6.9999,         -7.0001,         -6.9998,         -7.0002,         -7.0001
         179,        1.483333,         -6.9999,         -6.9999,         -7.0000,         -6.9999,         -6.9998,         -7.0000,         -7.0000,         -6.9999
         180,        1.491667,         -6.9997,         -6.9999,         -7.0002,         -7.0001,         -6.9999,         -7.0000,         -6.9998,         -6.9998
         181,        1.500000,         -7.0002,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -7.0001,         -6.9999,         -7.0001
         182,        1.508333,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -7.0001
         183,        1.516667,         -6.9999,         -7.0001,         -7.0000,         -6.9999,         -7.0000,         -7.0000,         -7.0001,         -7.0001
         184,        1.525000,         -7.0000,         -7.0001,         -7.0001,         -6.9999,         -7.0002,         -7.0000,         -7.0000,         -7.0001
         185,        1.533333,         -6.9999,         -7.0001,         -7.0000,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -6.9999
         186,        1.541667,         -6.9999,         -7.0002,         -7.0002,         -6.9999,         -6.9999,         -7.0000,         -7.0002,         -7.0000
         187,        1.550000,         -6.9999,         -7.0001,         -7.0001,         -6.9999,         -7.0000,         -7.0000,         -7.0002,         -7.0000
         188,        1.558333,         -6.9999,         -7.0001,         -7.0000,         -7.0002,         -7.0000,         -6.9999,         -7.0000,         -6.9998
         189,        1.566667,         -6.9999,         -7.0002,         -7.0001,         -6.9999,         -6.9999,         -7.0001,         -7.0000,         -7.0003
         190,        1.575000,         -6.9999,         -7.0000,         -7.0001,         -7.0000,         -7.0001,         -6.9999,         -7.0002,         -7.0001
         191,        1.583333,         -7.0001,         -7.0000,         -6.9999,         -7.0000,         -7.0001,         -7.0000,         -7.0002,         -7.0001
         192,        1.591667,         -7.0000,         -6.9999,         -6.9999,         -7.0000,         -7.0000,         -7.0001,         -7.0001,         -7.0000
         193,        1.600000,         -7.0000,         -7.0000,         -7.0002,         -7.0000,         -6.9999,         -7.0000,         -6.9998,         -7.0002
         194,        1.608333,         -6.9998,         -6.9999,         -7.0002,         -6.9998,         -7.0000,         -6.9999,         -7.0000,         -6.9999
         195,        1.616667,         -6.9999,         -6.9999,         -6.9998,         -7.0000,         -7.0001,         -6.9999,         -7.0001,         -7.0000
         196,        1.625000,         -7.0000,         -7.0001,         -6.9997,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9998
         197,        1.633333,         -6.9999,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0001,         -6.9999,         -7.0002
         198,        1.641667,         -7.0000,         -7.0001,         -7.0002,         -7.0000,         -7.0000,         -7.0002,         -7.0000,         -6.9998
         199,        1.650000,         -7.0001,         -7.0000,         -6.9999,         -6.9999,         -7.0002,         -7.0000,         -7.0002,         -7.0000
         200,        1.658333,         -6.9998,         -6.9999,         -7.0000,         -7.0000,         -6.9999,         -7.0000,         -7.0002,         -6.9997
         201,        1.666667,         -7.0001,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9999
         202,        1.675000,         -6.9999,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -7.0000,         -6.9998
         203,        1.683333,         -7.0000,         -6.9999,         -7.0000,         -7.0001,         -6.9999,         -7.0000,         -7.0001,         -6.9999
         204,        1.691667,         -6.9999,         -6.9999,         -7.0000,         -6.9999,         -7.0000,         -7.0001,         -7.0000,         -6.9999
         205,        1.700000,         -7.0000,         -7.0000,         -7.0001,         -6.9999,         -7.0001,         -7.0000,         -6.9999,         -6.9995
         206,        1.708333,         -6.9998,         -7.0000,         -7.0000,         -7.0000,         -6.9998,         -7.0001,         -6.9998,         -7.0002
         207,        1.716667,         -7.0001,         -7.0001,         -6.9999,         -7.0001,         -7.0000,         -6.9999,         -6.9999,         -6.9998
         208,        1.725000,         -7.0000,         -7.0000,         -6.9999,         -7.0001,         -7.0001,         -7.0003,         -7.0000,         -6.9998
         209,        1.733333,         -7.0000,         -7.0001,         -7.0000,         -7.0000,         -6.9998,         -7.0001,         -7.0001,         -6.9999
         210,        1.741667,         -7.0000,         -7.0001,         -7.0000,         -7.0002,         -7.0000,         -6.9999,         -7.0000,         -6.9999
