"InphaseC4_005 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_005.tcf]","Time (h)","Q 2 [InphaseC4_005]","Q 3 [InphaseC4_005]","Q 4 [InphaseC4_005]","Q 5 [InphaseC4_005]","Q 6 [InphaseC4_005]","Q 7 [InphaseC4_005]","Q 1 [InphaseC4_005]","Q  8 [InphaseC4_005]"
         203,        1.683333,        -38.2744,        -38.2744,        -38.2740,        -38.2746,        -38.2744,        -38.2742,        -38.2744,        -38.2741
         204,        1.691667,        -38.2745,        -38.2745,        -38.2742,        -38.2741,        -38.2733,        -38.2742,        -38.2746,        -38.2741
         205,        1.700000,        -38.2746,        -38.2747,        -38.2744,        -38.2743,        -38.2743,        -38.2740,        -38.2745,        -38.2733
         206,        1.708333,        -38.2745,        -38.2741,        -38.2749,        -38.2743,        -38.2743,        -38.2742,        -38.2740,        -38.2739
         207,        1.716667,        -38.2736,        -38.2742,        -38.2736,        -38.2742,        -38.2743,        -38.2743,        -38.2741,        -38.2737
         208,        1.725000,        -38.2743,        -38.2744,        -38.2745,        -38.2742,        -38.2744,        -38.2741,        -38.2743,        -38.2746
         209,        1.733333,        -38.2740,        -38.2740,        -38.2740,        -38.2744,        -38.2745,        -38.2741,        -38.2744,        -38.2746
         210,        1.741667,        -38.2745,        -38.2741,        -38.2736,        -38.2743,        -38.2743,        -38.2742,        -38.2746,        -38.2747
         211,        1.750000,        -38.2748,        -38.2738,        -38.2737,        -38.2740,        -38.2745,        -38.2741,        -38.2744,        -38.2739
         212,        1.758333,        -38.2749,        -38.2742,        -38.2747,        -38.2744,        -38.2745,        -38.2741,        -38.2744,        -38.2745
         213,        1.766667,        -38.2747,        -38.2743,        -38.2745,        -38.2744,        -38.2744,        -38.2742,        -38.2742,        -38.2741
         214,        1.775000,        -38.2740,        -38.2742,        -38.2747,        -38.2738,        -38.2746,        -38.2743,        -38.2743,        -38.2743
         215,        1.783333,        -38.2746,        -38.2745,        -38.2743,        -38.2747,        -38.2746,        -38.2744,        -38.2742,        -38.2740
         216,        1.791667,        -38.2746,        -38.2747,        -38.2745,        -38.2745,        -38.2750,        -38.2741,        -38.2740,        -38.2745
         217,        1.800000,        -38.2741,        -38.2745,        -38.2740,        -38.2745,        -38.2745,        -38.2743,        -38.2741,        -38.2743
         218,        1.808333,        -38.2737,        -38.2742,        -38.2750,        -38.2745,        -38.2736,        -38.2742,        -38.2743,        -38.2744
         219,        1.816667,        -38.2741,        -38.2744,        -38.2743,        -38.2742,        -38.2750,        -38.2743,        -38.2742,        -38.2740
         220,        1.825000,        -38.2739,        -38.2740,        -38.2740,        -38.2741,        -38.2740,        -38.2742,        -38.2741,        -38.2739
         221,        1.833333,        -38.2743,        -38.2742,        -38.2738,        -38.2742,        -38.2750,        -38.2743,        -38.2742,        -38.2740
         222,        1.841667,        -38.2739,        -38.2742,        -38.2744,        -38.2742,        -38.2748,        -38.2743,        -38.2746,        -38.2742
         223,        1.850000,        -38.2746,        -38.2739,        -38.2745,        -38.2749,        -38.2748,        -38.2742,        -38.2744,        -38.2746
         224,        1.858333,        -38.2739,        -38.2741,        -38.2749,        -38.2745,        -38.2747,        -38.2745,        -38.2741,        -38.2735
         225,        1.866667,        -38.2740,        -38.2744,        -38.2747,        -38.2742,        -38.2735,        -38.2743,        -38.2743,        -38.2747
         226,        1.875000,        -38.2747,        -38.2741,        -38.2741,        -38.2741,        -38.2738,        -38.2743,        -38.2743,        -38.2739
         227,        1.883333,        -38.2742,        -38.2742,        -38.2745,        -38.2733,        -38.2744,        -38.2744,        -38.2743,        -38.2739
         228,        1.891667,        -38.2741,        -38.2743,        -38.2746,        -38.2746,        -38.2744,        -38.2741,        -38.2742,        -38.2743
         229,        1.900000,        -38.2746,        -38.2742,        -38.2745,        -38.2745,        -38.2742,        -38.2745,        -38.2742,        -38.2730
         230,        1.908333,        -38.2744,        -38.2745,        -38.2738,        -38.2748,        -38.2749,        -38.2742,        -38.2744,        -38.2746
         231,        1.916667,        -38.2740,        -38.2745,        -38.2744,        -38.2743,        -38.2739,        -38.2742,        -38.2745,        -38.2743
         232,        1.925000,        -38.2747,        -38.2741,        -38.2750,        -38.2743,        -38.2745,        -38.2741,        -38.2741,        -38.2742
         233,        1.933333,        -38.2742,        -38.2741,        -38.2745,        -38.2744,        -38.2741,        -38.2741,        -38.2739,        -38.2746
         234,        1.941667,        -38.2742,        -38.2745,        -38.2750,        -38.2743,        -38.2741,        -38.2739,        -38.2740,        -38.2738
         235,        1.950000,        -38.2743,        -38.2744,        -38.2741,        -38.2743,        -38.2746,        -38.2743,        -38.2741,        -38.2739
         236,        1.958333,        -38.2745,        -38.2742,        -38.2737,        -38.2742,        -38.2743,        -38.2741,        -38.2742,        -38.2745
         237,        1.966667,        -38.2739,        -38.2739,        -38.2743,        -38.2743,        -38.2743,        -38.2744,        -38.2743,        -38.2739
         238,        1.975000,        -38.2737,        -38.2745,        -38.2738,        -38.2746,        -38.2750,        -38.2745,        -38.2741,        -38.2742
         239,        1.983333,        -38.2747,        -38.2742,        -38.2742,        -38.2741,        -38.2737,        -38.2742,        -38.2742,        -38.2750
         240,        1.991667,        -38.2745,        -38.2744,        -38.2745,        -38.2742,        -38.2742,        -38.2742,        -38.2742,        -38.2745
         241,        2.000000,        -38.2743,        -38.2741,        -38.2749,        -38.2739,        -38.2741,        -38.2740,        -38.2742,        -38.2746
         242,        2.008333,        -38.2744,        -38.2742,        -38.2750,        -38.2738,        -38.2742,        -38.2739,        -38.2744,        -38.2740
         243,        2.016667,        -38.2741,        -38.2741,        -38.2742,        -38.2737,        -38.2745,        -38.2744,        -38.2742,        -38.2750
         244,        2.025000,        -38.2739,        -38.2745,        -38.2739,        -38.2739,        -38.2749,        -38.2742,        -38.2742,        -38.2740
         245,        2.033333,        -38.2747,        -38.2746,        -38.2737,        -38.2744,        -38.2745,        -38.2740,        -38.2744,        -38.2737
         246,        2.041667,        -38.2742,        -38.2745,        -38.2737,        -38.2745,        -38.2747,        -38.2745,        -38.2742,        -38.2744
         247,        2.050000,        -38.2746,        -38.2741,        -38.2741,        -38.2746,        -38.2747,        -38.2741,        -38.2745,        -38.2735
         248,        2.058333,        -38.2744,        -38.2745,        -38.2741,        -38.2740,        -38.2748,        -38.2744,        -38.2743,        -38.2738
         249,        2.066667,        -38.2750,        -38.2745,        -38.2747,        -38.2744,        -38.2749,        -38.2745,        -38.2741,        -38.2744
         250,        2.075000,        -38.2740,        -38.2745,        -38.2744,        -38.2742,        -38.2737,        -38.2742,        -38.2744,        -38.2747
         251,        2.083333,        -38.2741,        -38.2741,        -38.2742,        -38.2740,        -38.2749,        -38.2746,        -38.2743,        -38.2738
         252,        2.091667,        -38.2744,        -38.2746,        -38.2738,        -38.2745,        -38.2740,        -38.2743,        -38.2744,        -38.2746
         253,        2.100000,        -38.2738,        -38.2742,        -38.2751,        -38.2746,        -38.2747,        -38.2746,        -38.2745,        -38.2745
         254,        2.108333,        -38.2742,        -38.2748,        -38.2746,        -38.2740,        -38.2743,        -38.2740,        -38.2743,        -38.2739
         255,        2.116667,        -38.2743,        -38.2744,        -38.2747,        -38.2742,        -38.2732,        -38.2744,        -38.2744,        -38.2746
         256,        2.125000,        -38.2737,        -38.2745,        -38.2743,        -38.2741,        -38.2742,        -38.2743,        -38.2740,        -38.2750
         257,        2.133333,        -38.2744,        -38.2745,        -38.2749,        -38.2743,        -38.2744,        -38.2743,        -38.2744,        -38.2746
         258,        2.141667,        -38.2741,        -38.2744,        -38.2742,        -38.2742,        -38.2746,        -38.2744,        -38.2738,        -38.2744
         259,        2.150000,        -38.2742,        -38.2743,        -38.2743,        -38.2745,        -38.2741,        -38.2746,        -38.2739,        -38.2752
         260,        2.158333,        -38.2745,        -38.2743,        -38.2744,        -38.2747,        -38.2743,        -38.2742,        -38.2745,        -38.2745
         261,        2.166667,        -38.2741,        -38.2743,        -38.2743,        -38.2744,        -38.2743,        -38.2742,        -38.2740,        -38.2736
         262,        2.175000,        -38.2745,        -38.2746,        -38.2744,        -38.2741,        -38.2747,        -38.2741,        -38.2742,        -38.2744
         263,        2.183333,        -38.2744,        -38.2743,        -38.2744,        -38.2743,        -38.2741,        -38.2742,        -38.2744,        -38.2745
         264,        2.191667,        -38.2748,        -38.2744,        -38.2745,        -38.2743,        -38.2741,        -38.2745,        -38.2744,        -38.2749
         265,        2.200000,        -38.2733,        -38.2740,        -38.2747,        -38.2752,        -38.2742,        -38.2743,        -38.2745,        -38.2746
         266,        2.208333,        -38.2744,        -38.2745,        -38.2739,        -38.2739,        -38.2737,        -38.2743,        -38.2747,        -38.2742
         267,        2.216667,        -38.2743,        -38.2741,        -38.2741,        -38.2741,        -38.2738,        -38.2742,        -38.2743,        -38.2746
         268,        2.225000,        -38.2739,        -38.2744,        -38.2751,        -38.2743,        -38.2741,        -38.2744,        -38.2742,        -38.2742
         269,        2.233333,        -38.2742,        -38.2740,        -38.2737,        -38.2748,        -38.2749,        -38.2745,        -38.2744,        -38.2745
         270,        2.241667,        -38.2738,        -38.2736,        -38.2735,        -38.2737,        -38.2736,        -38.2740,        -38.2745,        -38.2743
         271,        2.250000,        -38.2740,        -38.2748,        -38.2747,        -38.2739,        -38.2740,        -38.2742,        -38.2741,        -38.2747
         272,        2.258333,        -38.2743,        -38.2744,        -38.2746,        -38.2738,        -38.2746,        -38.2740,        -38.2744,        -38.2742
         273,        2.266667,        -38.2742,        -38.2745,        -38.2751,        -38.2743,        -38.2744,        -38.2743,        -38.2739,        -38.2739
         274,        2.275000,        -38.2741,        -38.2742,        -38.2738,        -38.2741,        -38.2747,        -38.2741,        -38.2743,        -38.2742
         275,        2.283333,        -38.2739,        -38.2738,        -38.2736,        -38.2742,        -38.2750,        -38.2748,        -38.2742,        -38.2741
         276,        2.291667,        -38.2743,        -38.2744,        -38.2741,        -38.2745,        -38.2736,        -38.2742,        -38.2742,        -38.2744
         277,        2.300000,        -38.2740,        -38.2740,        -38.2744,        -38.2743,        -38.2735,        -38.2741,        -38.2746,        -38.2741
         278,        2.308333,        -38.2740,        -38.2743,        -38.2741,        -38.2741,        -38.2738,        -38.2743,        -38.2745,        -38.2745
         279,        2.316667,        -38.2747,        -38.2744,        -38.2740,        -38.2745,        -38.2747,        -38.2741,        -38.2746,        -38.2739
         280,        2.325000,        -38.2747,        -38.2741,        -38.2738,        -38.2747,        -38.2748,        -38.2748,        -38.2744,        -38.2750
         281,        2.333333,        -38.2748,        -38.2742,        -38.2740,        -38.2738,        -38.2741,        -38.2744,        -38.2737,        -38.2740
         282,        2.341667,        -38.2740,        -38.2739,        -38.2740,        -38.2740,        -38.2747,        -38.2744,        -38.2745,        -38.2742
         283,        2.350000,        -38.2746,        -38.2743,        -38.2739,        -38.2737,        -38.2742,        -38.2740,        -38.2745,        -38.2740
         284,        2.358333,        -38.2741,        -38.2741,        -38.2744,        -38.2741,        -38.2745,        -38.2744,        -38.2744,        -38.2740
         285,        2.366667,        -38.2739,        -38.2745,        -38.2749,        -38.2741,        -38.2744,        -38.2745,        -38.2743,        -38.2742
         286,        2.375000,        -38.2742,        -38.2741,        -38.2749,        -38.2746,        -38.2739,        -38.2743,        -38.2740,        -38.2748
         287,        2.383333,        -38.2744,        -38.2744,        -38.2739,        -38.2746,        -38.2741,        -38.2741,        -38.2742,        -38.2740
         288,        2.391667,        -38.2747,        -38.2745,        -38.2744,        -38.2740,        -38.2746,        -38.2746,        -38.2743,        -38.2751
         289,        2.400000,        -38.2741,        -38.2743,        -38.2751,        -38.2739,        -38.2742,        -38.2743,        -38.2745,        -38.2747
         290,        2.408333,        -38.2741,        -38.2746,        -38.2738,        -38.2745,        -38.2747,        -38.2744,        -38.2743,        -38.2748
         291,        2.416667,        -38.2740,        -38.2742,        -38.2741,        -38.2745,        -38.2744,        -38.2742,        -38.2743,        -38.2743
         292,        2.425000,        -38.2744,        -38.2744,        -38.2746,        -38.2744,        -38.2739,        -38.2746,        -38.2745,        -38.2740
         293,        2.433333,        -38.2743,        -38.2738,        -38.2741,        -38.2747,        -38.2742,        -38.2744,        -38.2741,        -38.2749
         294,        2.441667,        -38.2742,        -38.2744,        -38.2741,        -38.2743,        -38.2745,        -38.2742,        -38.2744,        -38.2740
         295,        2.450000,        -38.2741,        -38.2748,        -38.2742,        -38.2738,        -38.2739,        -38.2745,        -38.2741,        -38.2741
         296,        2.458333,        -38.2742,        -38.2748,        -38.2751,        -38.2736,        -38.2744,        -38.2744,        -38.2743,        -38.2743
         297,        2.466667,        -38.2745,        -38.2742,        -38.2747,        -38.2746,        -38.2747,        -38.2744,        -38.2742,        -38.2737
         298,        2.475000,        -38.2743,        -38.2746,        -38.2744,        -38.2739,        -38.2751,        -38.2745,        -38.2743,        -38.2747
         299,        2.483333,        -38.2740,        -38.2741,        -38.2736,        -38.2735,        -38.2747,        -38.2745,        -38.2744,        -38.2741
         300,        2.491667,        -38.2746,        -38.2746,        -38.2740,        -38.2737,        -38.2734,        -38.2743,        -38.2744,        -38.2743
         301,        2.500000,        -38.2738,        -38.2741,        -38.2745,        -38.2747,        -38.2739,        -38.2743,        -38.2746,        -38.2749
         302,        2.508333,        -38.2745,        -38.2743,        -38.2739,        -38.2735,        -38.2741,        -38.2745,        -38.2746,        -38.2741
         303,        2.516667,        -38.2746,        -38.2744,        -38.2747,        -38.2742,        -38.2739,        -38.2742,        -38.2741,        -38.2745
         304,        2.525000,        -38.2742,        -38.2744,        -38.2742,        -38.2736,        -38.2746,        -38.2741,        -38.2742,        -38.2742
         305,        2.533333,        -38.2746,        -38.2741,        -38.2740,        -38.2740,        -38.2738,        -38.2739,        -38.2744,        -38.2746
         306,        2.541667,        -38.2739,        -38.2741,        -38.2748,        -38.2745,        -38.2742,        -38.2742,        -38.2740,        -38.2743
         307,        2.550000,        -38.2741,        -38.2744,        -38.2749,        -38.2740,        -38.2735,        -38.2742,        -38.2743,        -38.2737
         308,        2.558333,        -38.2739,        -38.2741,        -38.2745,        -38.2742,        -38.2743,        -38.2742,        -38.2745,        -38.2740
         309,        2.566667,        -38.2740,        -38.2742,        -38.2743,        -38.2740,        -38.2750,        -38.2742,        -38.2743,        -38.2746
         310,        2.575000,        -38.2750,        -38.2740,        -38.2743,        -38.2741,        -38.2747,        -38.2741,        -38.2744,        -38.2745
         311,        2.583333,        -38.2743,        -38.2741,        -38.2747,        -38.2742,        -38.2746,        -38.2744,        -38.2741,        -38.2750
         312,        2.591667,        -38.2748,        -38.2744,        -38.2738,        -38.2744,        -38.2750,        -38.2742,        -38.2746,        -38.2742
         313,        2.600000,        -38.2750,        -38.2742,        -38.2748,        -38.2740,        -38.2741,        -38.2749,        -38.2744,        -38.2744
         314,        2.608333,        -38.2743,        -38.2741,        -38.2732,        -38.2739,        -38.2736,        -38.2743,        -38.2742,        -38.2741
         315,        2.616667,        -38.2747,        -38.2746,        -38.2741,        -38.2745,        -38.2740,        -38.2745,        -38.2741,        -38.2748
         316,        2.625000,        -38.2744,        -38.2744,        -38.2745,        -38.2746,        -38.2744,        -38.2745,        -38.2746,        -38.2745
         317,        2.633333,        -38.2744,        -38.2742,        -38.2752,        -38.2741,        -38.2740,        -38.2746,        -38.2742,        -38.2736
         318,        2.641667,        -38.2740,        -38.2746,        -38.2739,        -38.2740,        -38.2747,        -38.2745,        -38.2740,        -38.2743
         319,        2.650000,        -38.2743,        -38.2740,        -38.2751,        -38.2742,        -38.2743,        -38.2743,        -38.2743,        -38.2743
         320,        2.658333,        -38.2745,        -38.2746,        -38.2743,        -38.2737,        -38.2742,        -38.2744,        -38.2744,        -38.2735
         321,        2.666667,        -38.2740,        -38.2736,        -38.2738,        -38.2738,        -38.2743,        -38.2741,        -38.2742,        -38.2744
         322,        2.675000,        -38.2736,        -38.2743,        -38.2744,        -38.2740,        -38.2736,        -38.2740,        -38.2745,        -38.2747
         323,        2.683333,        -38.2741,        -38.2744,        -38.2745,        -38.2746,        -38.2742,        -38.2740,        -38.2744,        -38.2754
         324,        2.691667,        -38.2740,        -38.2741,        -38.2738,        -38.2744,        -38.2735,        -38.2745,        -38.2744,        -38.2741
         325,        2.700000,        -38.2746,        -38.2740,        -38.2739,        -38.2744,        -38.2742,        -38.2744,        -38.2742,        -38.2743
         326,        2.708333,        -38.2746,        -38.2741,        -38.2746,        -38.2738,        -38.2741,        -38.2742,        -38.2743,        -38.2739
         327,        2.716667,        -38.2737,        -38.2743,        -38.2743,        -38.2738,        -38.2743,        -38.2744,        -38.2744,        -38.2748
         328,        2.725000,        -38.2743,        -38.2743,        -38.2739,        -38.2742,        -38.2743,        -38.2743,        -38.2742,        -38.2749
         329,        2.733333,        -38.2739,        -38.2743,        -38.2738,        -38.2744,        -38.2739,        -38.2741,        -38.2741,        -38.2748
         330,        2.741667,        -38.2745,        -38.2744,        -38.2741,        -38.2744,        -38.2738,        -38.2744,        -38.2743,        -38.2746
         331,        2.750000,        -38.2745,        -38.2745,        -38.2746,        -38.2743,        -38.2742,        -38.2745,        -38.2740,        -38.2747
         332,        2.758333,        -38.2741,        -38.2747,        -38.2743,        -38.2742,        -38.2746,        -38.2738,        -38.2746,        -38.2747
         333,        2.766667,        -38.2742,        -38.2743,        -38.2745,        -38.2741,        -38.2750,        -38.2741,        -38.2747,        -38.2735
         334,        2.775000,        -38.2745,        -38.2747,        -38.2744,        -38.2741,        -38.2746,        -38.2742,        -38.2738,        -38.2740
         335,        2.783333,        -38.2739,        -38.2741,        -38.2748,        -38.2748,        -38.2737,        -38.2738,        -38.2743,        -38.2746
         336,        2.791667,        -38.2740,        -38.2746,        -38.2745,        -38.2741,        -38.2741,        -38.2742,        -38.2740,        -38.2743
         337,        2.800000,        -38.2737,        -38.2741,        -38.2745,        -38.2740,        -38.2737,        -38.2740,        -38.2739,        -38.2736
         338,        2.808333,        -38.2746,        -38.2744,        -38.2744,        -38.2740,        -38.2742,        -38.2741,        -38.2743,        -38.2743
         339,        2.816667,        -38.2743,        -38.2742,        -38.2738,        -38.2738,        -38.2744,        -38.2745,        -38.2740,        -38.2737
         340,        2.825000,        -38.2737,        -38.2741,        -38.2748,        -38.2737,        -38.2740,        -38.2743,        -38.2742,        -38.2740
         341,        2.833333,        -38.2743,        -38.2739,        -38.2737,        -38.2737,        -38.2740,        -38.2748,        -38.2744,        -38.2745
         342,        2.841667,        -38.2744,        -38.2742,        -38.2746,        -38.2742,        -38.2743,        -38.2743,        -38.2746,        -38.2736
         343,        2.850000,        -38.2740,        -38.2747,        -38.2747,        -38.2744,        -38.2741,        -38.2741,        -38.2739,        -38.2743
         344,        2.858333,        -38.2746,        -38.2744,        -38.2738,        -38.2743,        -38.2742,        -38.2744,        -38.2739,        -38.2741
         345,        2.866667,        -38.2740,        -38.2747,        -38.2745,        -38.2739,        -38.2736,        -38.2740,        -38.2743,        -38.2743
         346,        2.875000,        -38.2746,        -38.2742,        -38.2747,        -38.2745,        -38.2744,        -38.2741,        -38.2745,        -38.2738
         347,        2.883333,        -38.2747,        -38.2747,        -38.2743,        -38.2734,        -38.2744,        -38.2745,        -38.2742,        -38.2752
         348,        2.891667,        -38.2748,        -38.2741,        -38.2745,        -38.2743,        -38.2744,        -38.2745,        -38.2740,        -38.2744
         349,        2.900000,        -38.2745,        -38.2740,        -38.2736,        -38.2748,        -38.2739,        -38.2745,        -38.2744,        -38.2745
         350,        2.908333,        -38.2749,        -38.2743,        -38.2748,        -38.2751,        -38.2742,        -38.2743,        -38.2742,        -38.2740
         351,        2.916667,        -38.2747,        -38.2745,        -38.2739,        -38.2746,        -38.2743,        -38.2742,        -38.2743,        -38.2744
         352,        2.925000,        -38.2749,        -38.2745,        -38.2739,        -38.2745,        -38.2736,        -38.2744,        -38.2746,        -38.2742
         353,        2.933333,        -38.2748,        -38.2742,        -38.2737,        -38.2744,        -38.2747,        -38.2744,        -38.2746,        -38.2740
         354,        2.941667,        -38.2748,        -38.2740,        -38.2739,        -38.2750,        -38.2742,        -38.2746,        -38.2745,        -38.2744
         355,        2.950000,        -38.2738,        -38.2741,        -38.2743,        -38.2741,        -38.2730,        -38.2742,        -38.2743,        -38.2743
         356,        2.958333,        -38.2747,        -38.2744,        -38.2745,        -38.2745,        -38.2744,        -38.2742,        -38.2738,        -38.2743
         357,        2.966667,        -38.2749,        -38.2743,        -38.2738,        -38.2736,        -38.2745,        -38.2741,        -38.2748,        -38.2748
         358,        2.975000,        -38.2734,        -38.2743,        -38.2748,        -38.2740,        -38.2730,        -38.2743,        -38.2743,        -38.2753
         359,        2.983333,        -38.2740,        -38.2744,        -38.2746,        -38.2746,        -38.2738,        -38.2742,        -38.2745,        -38.2744
         360,        2.991667,        -38.2744,        -38.2736,        -38.2744,        -38.2743,        -38.2739,        -38.2744,        -38.2746,        -38.2742
         361,        3.000000,        -38.2743,        -38.2743,        -38.2738,        -38.2738,        -38.2737,        -38.2744,        -38.2745,        -38.2741
         362,        3.008333,        -38.2746,        -38.2745,        -38.2745,        -38.2739,        -38.2751,        -38.2745,        -38.2743,        -38.2746
         363,        3.016667,        -38.2739,        -38.2743,        -38.2737,        -38.2739,        -38.2736,        -38.2742,        -38.2746,        -38.2743
         364,        3.025000,        -38.2746,        -38.2741,        -38.2749,        -38.2741,        -38.2735,        -38.2739,        -38.2741,        -38.2734
         365,        3.033333,        -38.2741,        -38.2741,        -38.2741,        -38.2751,        -38.2744,        -38.2742,        -38.2744,        -38.2736
         366,        3.041667,        -38.2742,        -38.2744,        -38.2748,        -38.2747,        -38.2740,        -38.2744,        -38.2741,        -38.2733
         367,        3.050000,        -38.2741,        -38.2744,        -38.2743,        -38.2748,        -38.2740,        -38.2744,        -38.2745,        -38.2749
         368,        3.058333,        -38.2744,        -38.2743,        -38.2740,        -38.2741,        -38.2740,        -38.2746,        -38.2741,        -38.2746
         369,        3.066667,        -38.2747,        -38.2745,        -38.2751,        -38.2745,        -38.2742,        -38.2740,        -38.2740,        -38.2736
         370,        3.075000,        -38.2743,        -38.2739,        -38.2735,        -38.2741,        -38.2745,        -38.2745,        -38.2743,        -38.2742
         371,        3.083333,        -38.2742,        -38.2742,        -38.2737,        -38.2745,        -38.2736,        -38.2744,        -38.2743,        -38.2750
         372,        3.091667,        -38.2743,        -38.2739,        -38.2742,        -38.2744,        -38.2745,        -38.2742,        -38.2744,        -38.2737
         373,        3.100000,        -38.2745,        -38.2744,        -38.2740,        -38.2737,        -38.2743,        -38.2748,        -38.2740,        -38.2737
         374,        3.108333,        -38.2749,        -38.2744,        -38.2749,        -38.2739,        -38.2741,        -38.2741,        -38.2742,        -38.2741
         375,        3.116667,        -38.2743,        -38.2742,        -38.2743,        -38.2744,        -38.2743,        -38.2742,        -38.2739,        -38.2743
         376,        3.125000,        -38.2745,        -38.2747,        -38.2744,        -38.2739,        -38.2746,        -38.2746,        -38.2746,        -38.2740
         377,        3.133333,        -38.2739,        -38.2741,        -38.2741,        -38.2746,        -38.2740,        -38.2742,        -38.2746,        -38.2740
         378,        3.141667,        -38.2749,        -38.2746,        -38.2741,        -38.2742,        -38.2743,        -38.2743,        -38.2743,        -38.2743
         379,        3.150000,        -38.2745,        -38.2745,        -38.2740,        -38.2740,        -38.2742,        -38.2738,        -38.2740,        -38.2738
         380,        3.158333,        -38.2749,        -38.2741,        -38.2741,        -38.2743,        -38.2744,        -38.2743,        -38.2743,        -38.2744
         381,        3.166667,        -38.2745,        -38.2742,        -38.2741,        -38.2742,        -38.2741,        -38.2745,        -38.2740,        -38.2738
         382,        3.175000,        -38.2741,        -38.2740,        -38.2749,        -38.2751,        -38.2752,        -38.2744,        -38.2747,        -38.2743
         383,        3.183333,        -38.2744,        -38.2745,        -38.2738,        -38.2745,        -38.2745,        -38.2739,        -38.2744,        -38.2737
         384,        3.191667,        -38.2745,        -38.2748,        -38.2739,        -38.2745,        -38.2740,        -38.2743,        -38.2740,        -38.2739
         385,        3.200000,        -38.2741,        -38.2744,        -38.2753,        -38.2741,        -38.2741,        -38.2740,        -38.2744,        -38.2728
         386,        3.208333,        -38.2738,        -38.2744,        -38.2741,        -38.2740,        -38.2748,        -38.2742,        -38.2741,        -38.2733
         387,        3.216667,        -38.2743,        -38.2739,        -38.2741,        -38.2745,        -38.2742,        -38.2748,        -38.2740,        -38.2742
         388,        3.225000,        -38.2743,        -38.2742,        -38.2740,        -38.2743,        -38.2745,        -38.2744,        -38.2742,        -38.2744
         389,        3.233333,        -38.2747,        -38.2743,        -38.2743,        -38.2744,        -38.2752,        -38.2746,        -38.2741,        -38.2749
         390,        3.241667,        -38.2742,        -38.2747,        -38.2743,        -38.2742,        -38.2746,        -38.2743,        -38.2742,        -38.2742
         391,        3.250000,        -38.2743,        -38.2745,        -38.2744,        -38.2748,        -38.2746,        -38.2746,        -38.2736,        -38.2743
         392,        3.258333,        -38.2742,        -38.2744,        -38.2744,        -38.2742,        -38.2735,        -38.2747,        -38.2742,        -38.2741
         393,        3.266667,        -38.2742,        -38.2739,        -38.2741,        -38.2740,        -38.2746,        -38.2743,        -38.2744,        -38.2744
         394,        3.275000,        -38.2741,        -38.2738,        -38.2742,        -38.2744,        -38.2746,        -38.2746,        -38.2745,        -38.2742
         395,        3.283333,        -38.2748,        -38.2742,        -38.2741,        -38.2745,        -38.2745,        -38.2746,        -38.2741,        -38.2743
         396,        3.291667,        -38.2742,        -38.2745,        -38.2743,        -38.2744,        -38.2747,        -38.2746,        -38.2743,        -38.2744
         397,        3.300000,        -38.2743,        -38.2744,        -38.2742,        -38.2745,        -38.2751,        -38.2741,        -38.2744,        -38.2738
         398,        3.308333,        -38.2743,        -38.2747,        -38.2733,        -38.2746,        -38.2745,        -38.2742,        -38.2742,        -38.2743
         399,        3.316667,        -38.2739,        -38.2744,        -38.2745,        -38.2741,        -38.2745,        -38.2745,        -38.2746,        -38.2743
         400,        3.325000,        -38.2743,        -38.2742,        -38.2741,        -38.2746,        -38.2758,        -38.2743,        -38.2743,        -38.2749
         401,        3.333333,        -38.2743,        -38.2743,        -38.2746,        -38.2744,        -38.2738,        -38.2744,        -38.2743,        -38.2739
         402,        3.341667,        -38.2749,        -38.2741,        -38.2740,        -38.2737,        -38.2749,        -38.2744,        -38.2743,        -38.2741
         403,        3.350000,        -38.2736,        -38.2739,        -38.2742,        -38.2746,        -38.2741,        -38.2744,        -38.2744,        -38.2743
         404,        3.358333,        -38.2746,        -38.2741,        -38.2739,        -38.2745,        -38.2743,        -38.2739,        -38.2742,        -38.2742
         405,        3.366667,        -38.2746,        -38.2741,        -38.2739,        -38.2745,        -38.2747,        -38.2745,        -38.2747,        -38.2739
         406,        3.375000,        -38.2744,        -38.2739,        -38.2749,        -38.2744,        -38.2743,        -38.2743,        -38.2742,        -38.2747
         407,        3.383333,        -38.2741,        -38.2741,        -38.2748,        -38.2743,        -38.2741,        -38.2747,        -38.2742,        -38.2747
         408,        3.391667,        -38.2742,        -38.2742,        -38.2739,        -38.2744,        -38.2744,        -38.2743,        -38.2742,        -38.2742
         409,        3.400000,        -38.2739,        -38.2742,        -38.2747,        -38.2739,        -38.2745,        -38.2743,        -38.2743,        -38.2745
         410,        3.408333,        -38.2744,        -38.2742,        -38.2743,        -38.2738,        -38.2746,        -38.2743,        -38.2741,        -38.2744
         411,        3.416667,        -38.2739,        -38.2742,        -38.2736,        -38.2743,        -38.2741,        -38.2743,        -38.2742,        -38.2747
         412,        3.425000,        -38.2739,        -38.2742,        -38.2740,        -38.2741,        -38.2747,        -38.2746,        -38.2740,        -38.2744
         413,        3.433333,        -38.2743,        -38.2743,        -38.2741,        -38.2743,        -38.2745,        -38.2741,        -38.2744,        -38.2745
         414,        3.441667,        -38.2746,        -38.2739,        -38.2738,        -38.2744,        -38.2750,        -38.2742,        -38.2742,        -38.2750
