"OutphaseC4_004","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_004.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\004\OutphaseC4_004_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2317,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.025000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2004,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.1403,          0.0000
,        0.033333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1968,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.3426,          0.0000
,        0.041667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1693,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.5242,          0.0000
,        0.050000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1587,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.6873,          0.0000
,        0.058333,          0.2627,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1501,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.8468,          0.0000
,        0.066667,          0.3132,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1454,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.0163,          0.0000
,        0.075000,          0.3547,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1422,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.2178,          0.0000
,        0.083333,          0.4071,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1456,         -0.0524,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.4131,          0.0000
,        0.091667,          0.4602,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1496,         -0.4688,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.7036,          0.0000
,        0.100000,          0.5107,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1538,         -0.8387,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9389,          0.0000
,        0.108333,          0.5532,          0.0000,          0.7470,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1602,         -1.2197,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.1991,          0.0000
,        0.116667,          0.5884,          0.0000,          0.9146,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1643,         -1.5941,         -0.0129,          0.0000,          0.0000,          0.0000,          0.0000,         -2.4649,          0.0000
,        0.125000,          0.6194,          0.0000,          1.0414,          0.2048,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1716,         -1.9434,         -0.5515,          0.0000,          0.0000,          0.0000,          0.0000,         -2.6930,          0.0000
,        0.133333,          0.6436,          0.0000,          1.1369,          0.1577,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1746,         -2.2639,         -0.6561,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9055,          0.0000
