"VanillaC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_018.tcf]","Time (h)","Q 2 [VanillaC4_018]","Q 3 [VanillaC4_018]","Q 4 [VanillaC4_018]","Q 5 [VanillaC4_018]","Q 6 [VanillaC4_018]","Q 7 [VanillaC4_018]","Q 1 [VanillaC4_018]","Q  8 [VanillaC4_018]"
          74,        0.608333,        -70.0003,        -70.0001,        -70.0004,        -69.9996,        -70.0001,        -70.0004,        -69.9998,        -70.0005
          75,        0.616667,        -70.0001,        -69.9999,        -69.9998,        -70.0002,        -69.9997,        -69.9995,        -69.9996,        -70.0000
          76,        0.625000,        -70.0005,        -70.0001,        -70.0001,        -69.9999,        -70.0003,        -70.0011,        -70.0000,        -70.0004
          77,        0.633333,        -69.9997,        -70.0002,        -70.0004,        -70.0004,        -69.9997,        -69.9979,        -69.9996,        -69.9997
          78,        0.641667,        -70.0000,        -70.0001,        -70.0002,        -69.9998,        -70.0001,        -69.9981,        -70.0004,        -70.0009
          79,        0.650000,        -69.9996,        -70.0001,        -70.0001,        -69.9995,        -70.0003,        -69.9996,        -70.0001,        -69.9998
          80,        0.658333,        -70.0005,        -70.0001,        -70.0002,        -69.9994,        -70.0001,        -69.9999,        -69.9999,        -70.0003
          81,        0.666667,        -70.0002,        -69.9998,        -69.9999,        -70.0000,        -70.0001,        -69.9982,        -70.0003,        -69.9997
          82,        0.675000,        -69.9999,        -70.0000,        -69.9999,        -70.0000,        -70.0002,        -69.9996,        -69.9996,        -70.0004
          83,        0.683333,        -70.0004,        -69.9999,        -70.0002,        -70.0003,        -70.0001,        -70.0009,        -70.0005,        -70.0005
          84,        0.691667,        -69.9994,        -70.0001,        -70.0003,        -70.0003,        -70.0001,        -70.0010,        -69.9998,        -69.9994
          85,        0.700000,        -69.9998,        -69.9998,        -70.0002,        -70.0004,        -70.0000,        -70.0001,        -69.9996,        -69.9995
          86,        0.708333,        -69.9998,        -70.0003,        -69.9996,        -70.0002,        -69.9998,        -69.9978,        -70.0001,        -69.9998
          87,        0.716667,        -70.0000,        -70.0002,        -69.9998,        -70.0000,        -70.0001,        -69.9996,        -70.0004,        -70.0006
          88,        0.725000,        -70.0002,        -70.0000,        -70.0001,        -69.9999,        -70.0001,        -70.0007,        -69.9996,        -69.9995
          89,        0.733333,        -69.9999,        -69.9995,        -70.0002,        -69.9997,        -70.0003,        -70.0015,        -70.0008,        -69.9999
          90,        0.741667,        -70.0003,        -69.9999,        -70.0000,        -70.0004,        -69.9995,        -69.9999,        -70.0004,        -70.0001
          91,        0.750000,        -69.9998,        -69.9999,        -70.0000,        -70.0000,        -70.0001,        -70.0011,        -69.9995,        -69.9984
          92,        0.758333,        -70.0000,        -69.9997,        -69.9998,        -70.0003,        -70.0001,        -69.9997,        -69.9997,        -69.9983
          93,        0.766667,        -69.9996,        -69.9998,        -70.0002,        -69.9999,        -70.0004,        -69.9992,        -70.0005,        -70.0008
          94,        0.775000,        -69.9997,        -69.9996,        -70.0000,        -69.9997,        -70.0002,        -70.0001,        -70.0004,        -70.0002
          95,        0.783333,        -69.9996,        -70.0001,        -69.9998,        -70.0000,        -69.9999,        -69.9988,        -70.0003,        -70.0027
          96,        0.791667,        -70.0000,        -70.0001,        -70.0000,        -70.0005,        -69.9995,        -69.9997,        -69.9999,        -69.7942
          97,        0.800000,        -70.0000,        -69.9999,        -70.0002,        -69.9995,        -69.9998,        -70.0352,        -69.9998,        -69.9911
          98,        0.808333,        -70.0000,        -69.9999,        -70.0003,        -70.0001,        -70.0000,        -69.9997,        -70.0003,        -69.9464
          99,        0.816667,        -70.0000,        -70.0001,        -70.0000,        -69.9999,        -70.0016,        -69.9981,        -69.9990,        -69.9785
         100,        0.825000,        -70.0001,        -69.9998,        -70.0001,        -70.0001,        -70.0050,        -69.9870,        -69.9996,        -69.9882
         101,        0.833333,        -69.9998,        -70.0000,        -70.0002,        -70.0002,        -69.9994,        -69.9952,        -70.0003,        -69.9929
         102,        0.841667,        -70.0004,        -70.0001,        -70.0000,        -70.0002,        -69.9998,        -69.9970,        -70.0003,        -69.9955
         103,        0.850000,        -70.0000,        -70.0001,        -69.9993,        -70.0003,        -69.9985,        -69.9980,        -70.0002,        -69.9962
         104,        0.858333,        -70.0000,        -69.9999,        -70.0004,        -69.9999,        -69.9990,        -69.9978,        -69.9998,        -69.9978
         105,        0.866667,        -69.9997,        -70.0001,        -70.0002,        -69.9999,        -69.9994,        -69.9984,        -70.0000,        -69.9984
         106,        0.875000,        -69.9998,        -69.9998,        -70.0005,        -69.9998,        -69.9992,        -69.9992,        -70.0001,        -69.9987
         107,        0.883333,        -69.9997,        -69.9999,        -70.0000,        -70.0002,        -69.9994,        -69.9987,        -70.0002,        -69.9994
         108,        0.891667,        -70.0001,        -70.0000,        -70.0003,        -69.9994,        -69.9999,        -70.0001,        -70.0002,        -69.9990
         109,        0.900000,        -69.9997,        -69.9998,        -69.9996,        -69.9997,        -70.0000,        -70.0001,        -69.9999,        -69.9998
         110,        0.908333,        -69.9996,        -69.9998,        -69.9997,        -70.0002,        -69.9999,        -69.9997,        -69.9998,        -70.0002
         111,        0.916667,        -69.9997,        -69.9999,        -69.9998,        -69.9999,        -70.0001,        -69.9985,        -69.9998,        -70.0010
         112,        0.925000,        -69.9997,        -70.0002,        -69.9998,        -70.0001,        -70.0000,        -70.0009,        -69.9998,        -70.0003
         113,        0.933333,        -70.0002,        -70.0001,        -69.9999,        -69.9999,        -69.9998,        -70.0001,        -69.9997,        -69.9994
         114,        0.941667,        -70.0003,        -69.9999,        -69.9997,        -69.9994,        -69.9995,        -70.0001,        -70.0002,        -70.0002
         115,        0.950000,        -70.0001,        -70.0003,        -70.0001,        -69.9998,        -70.0003,        -69.9998,        -70.0002,        -70.0002
         116,        0.958333,        -69.9997,        -69.9999,        -70.0002,        -70.0002,        -70.0000,        -69.9993,        -70.0002,        -70.0000
         117,        0.966667,        -70.0000,        -70.0000,        -70.0000,        -70.0002,        -70.0004,        -69.9995,        -69.9999,        -69.9999
         118,        0.975000,        -70.0000,        -69.9999,        -70.0003,        -70.0001,        -70.0000,        -70.0002,        -69.9999,        -69.9997
         119,        0.983333,        -70.0000,        -70.0000,        -70.0001,        -69.9997,        -69.9997,        -69.9998,        -69.9998,        -69.9987
         120,        0.991667,        -70.0001,        -70.0001,        -70.0006,        -69.9999,        -69.9996,        -69.9999,        -69.9999,        -69.9999
         121,        1.000000,        -70.0004,        -70.0004,        -69.9996,        -70.0001,        -69.9999,        -70.0005,        -69.9999,        -69.9998
         122,        1.008333,        -69.9998,        -70.0001,        -69.9998,        -69.9998,        -70.0000,        -70.0001,        -69.9998,        -69.9996
         123,        1.016667,        -69.9994,        -69.9998,        -69.9999,        -70.0004,        -70.0000,        -69.9990,        -69.9998,        -70.0003
         124,        1.025000,        -70.0001,        -69.9999,        -70.0001,        -69.9997,        -70.0004,        -69.9998,        -70.0003,        -69.9999
         125,        1.033333,        -70.0002,        -70.0001,        -69.9996,        -70.0004,        -70.0001,        -70.0002,        -70.0000,        -70.0003
         126,        1.041667,        -69.9996,        -70.0005,        -70.0001,        -70.0000,        -69.9997,        -70.0002,        -70.0000,        -70.0001
         127,        1.050000,        -69.9999,        -70.0002,        -69.9996,        -69.9995,        -70.0000,        -70.0002,        -69.9998,        -70.0007
         128,        1.058333,        -70.0000,        -70.0001,        -70.0000,        -70.0002,        -69.9997,        -69.9997,        -70.0000,        -70.0005
         129,        1.066667,        -70.0002,        -70.0005,        -70.0001,        -69.9998,        -70.0001,        -69.9992,        -70.0002,        -70.0004
         130,        1.075000,        -70.0001,        -70.0000,        -70.0003,        -70.0006,        -69.9996,        -69.9999,        -69.9999,        -69.9998
         131,        1.083333,        -70.0001,        -70.0003,        -70.0001,        -70.0001,        -70.0001,        -69.9997,        -70.0000,        -69.9999
         132,        1.091667,        -70.0002,        -69.9997,        -70.0001,        -69.9995,        -69.9999,        -70.0008,        -69.9995,        -69.9994
         133,        1.100000,        -70.0001,        -69.9999,        -69.9998,        -70.0001,        -70.0002,        -69.9993,        -70.0002,        -69.9993
         134,        1.108333,        -69.9997,        -70.0000,        -69.9998,        -70.0001,        -69.9998,        -70.0011,        -70.0000,        -70.0000
         135,        1.116667,        -69.9997,        -70.0003,        -69.9997,        -70.0003,        -69.9999,        -69.9998,        -69.9996,        -69.9999
         136,        1.125000,        -70.0001,        -69.9999,        -69.9999,        -70.0001,        -69.9999,        -69.9993,        -70.0003,        -69.9996
         137,        1.133333,        -69.9999,        -69.9998,        -70.0003,        -70.0004,        -69.9998,        -70.0001,        -70.0003,        -69.9997
         138,        1.141667,        -70.0000,        -70.0000,        -70.0000,        -69.9998,        -70.0001,        -69.9999,        -69.9999,        -70.0004
         139,        1.150000,        -69.9996,        -70.0004,        -70.0000,        -69.9997,        -70.0001,        -70.0003,        -70.0003,        -69.9996
         140,        1.158333,        -70.0000,        -70.0003,        -69.9999,        -70.0000,        -70.0005,        -69.9995,        -69.9998,        -70.0004
         141,        1.166667,        -69.9996,        -70.0000,        -69.9998,        -70.0001,        -69.9999,        -69.9996,        -69.9997,        -70.0007
         142,        1.175000,        -70.0004,        -70.0001,        -70.0002,        -70.0004,        -69.9999,        -69.9993,        -69.9995,        -70.0005
         143,        1.183333,        -70.0000,        -70.0002,        -70.0002,        -69.9999,        -70.0002,        -69.9993,        -69.9999,        -69.9995
         144,        1.191667,        -69.9999,        -70.0001,        -69.9997,        -70.0002,        -69.9997,        -70.0007,        -70.0003,        -70.0004
         145,        1.200000,        -69.9999,        -70.0005,        -70.0001,        -69.9998,        -69.9999,        -70.0003,        -70.0004,        -69.9995
         146,        1.208333,        -70.0005,        -70.0003,        -69.9997,        -69.9998,        -70.0002,        -70.0002,        -70.0002,        -69.9998
         147,        1.216667,        -70.0002,        -69.9999,        -70.0005,        -69.9997,        -69.9999,        -69.9996,        -69.9998,        -70.0000
         148,        1.225000,        -69.9998,        -70.0003,        -70.0003,        -70.0000,        -70.0004,        -69.9992,        -70.0006,        -70.0002
         149,        1.233333,        -70.0000,        -69.9998,        -70.0002,        -70.0002,        -69.9997,        -70.0003,        -69.9998,        -69.9998
         150,        1.241667,        -70.0001,        -70.0001,        -70.0001,        -70.0002,        -69.9997,        -69.9997,        -69.9994,        -69.9996
         151,        1.250000,        -70.0001,        -70.0001,        -70.0002,        -70.0003,        -70.0000,        -70.0006,        -70.0000,        -70.0001
         152,        1.258333,        -70.0001,        -70.0004,        -70.0003,        -69.9998,        -70.0000,        -69.9997,        -70.0001,        -69.9994
         153,        1.266667,        -70.0002,        -70.0002,        -69.9999,        -69.9996,        -70.0001,        -69.9996,        -70.0004,        -69.9985
         154,        1.275000,        -69.9998,        -70.0000,        -70.0002,        -69.9995,        -70.0001,        -69.9993,        -70.0002,        -70.0002
         155,        1.283333,        -69.9997,        -69.9998,        -69.9997,        -70.0001,        -70.0000,        -69.9991,        -70.0008,        -70.0002
         156,        1.291667,        -69.9998,        -69.9998,        -70.0000,        -70.0002,        -70.0001,        -69.9999,        -69.9999,        -69.9999
         157,        1.300000,        -70.0003,        -70.0002,        -69.9998,        -70.0000,        -69.9998,        -69.9997,        -69.9999,        -69.9998
         158,        1.308333,        -70.0006,        -69.9998,        -69.9999,        -70.0001,        -70.0003,        -70.0002,        -69.9999,        -70.0006
         159,        1.316667,        -70.0001,        -70.0000,        -69.9999,        -69.9998,        -69.9996,        -69.9999,        -69.9998,        -70.0004
         160,        1.325000,        -69.9996,        -70.0002,        -69.9995,        -70.0002,        -70.0000,        -70.0002,        -69.9997,        -70.0001
         161,        1.333333,        -70.0000,        -70.0001,        -70.0000,        -70.0003,        -70.0003,        -69.9992,        -69.9999,        -69.9993
         162,        1.341667,        -70.0001,        -70.0000,        -69.9999,        -69.9998,        -70.0002,        -69.9993,        -70.0002,        -70.0000
         163,        1.350000,        -70.0004,        -70.0001,        -70.0003,        -70.0001,        -70.0001,        -69.9998,        -70.0000,        -70.0006
         164,        1.358333,        -70.0000,        -70.0000,        -69.9999,        -69.9998,        -69.9998,        -69.9995,        -70.0000,        -70.0005
         165,        1.366667,        -70.0001,        -69.9997,        -69.9997,        -70.0001,        -70.0002,        -70.0004,        -70.0000,        -70.0001
         166,        1.375000,        -70.0002,        -70.0000,        -69.9999,        -70.0001,        -70.0001,        -70.0016,        -70.0000,        -69.9999
         167,        1.383333,        -69.9998,        -70.0002,        -69.9999,        -70.0002,        -69.9999,        -70.0003,        -70.0001,        -70.0011
         168,        1.391667,        -70.0001,        -69.9998,        -69.9997,        -70.0000,        -70.0000,        -69.9997,        -70.0002,        -70.0014
         169,        1.400000,        -70.0002,        -69.9998,        -70.0004,        -69.9998,        -70.0001,        -69.9995,        -69.9999,        -69.9998
         170,        1.408333,        -70.0004,        -69.9996,        -69.9999,        -69.9996,        -70.0005,        -70.0001,        -70.0006,        -70.0012
         171,        1.416667,        -70.0001,        -70.0003,        -70.0000,        -70.0003,        -70.0001,        -69.9997,        -69.9995,        -70.0008
         172,        1.425000,        -70.0000,        -70.0000,        -70.0000,        -70.0002,        -70.0001,        -69.9995,        -70.0002,        -69.9846
         173,        1.433333,        -69.9999,        -69.9998,        -69.9999,        -70.0001,        -69.9998,        -70.0053,        -70.0000,        -69.9946
         174,        1.441667,        -70.0002,        -70.0000,        -69.9998,        -70.0002,        -70.0000,        -70.0155,        -70.0001,        -69.9630
         175,        1.450000,        -69.9996,        -70.0002,        -69.9998,        -69.9997,        -70.0006,        -69.9922,        -70.0001,        -69.9866
         176,        1.458333,        -70.0001,        -70.0000,        -70.0000,        -70.0003,        -70.0029,        -69.9883,        -70.0001,        -69.9938
         177,        1.466667,        -69.9999,        -69.9998,        -70.0001,        -70.0002,        -69.9999,        -69.9956,        -70.0004,        -69.9956
         178,        1.475000,        -69.9997,        -70.0001,        -70.0000,        -70.0000,        -69.9994,        -69.9976,        -69.9996,        -69.9968
         179,        1.483333,        -70.0003,        -69.9999,        -70.0000,        -70.0002,        -69.9996,        -69.9984,        -70.0004,        -69.9989
         180,        1.491667,        -69.9999,        -69.9998,        -70.0000,        -70.0002,        -69.9996,        -69.9989,        -69.9998,        -69.9985
         181,        1.500000,        -69.9995,        -70.0001,        -70.0000,        -70.0002,        -69.9996,        -69.9988,        -69.9997,        -69.9999
         182,        1.508333,        -70.0001,        -69.9995,        -69.9999,        -69.9996,        -69.9998,        -70.0000,        -70.0003,        -69.9987
         183,        1.516667,        -70.0000,        -70.0002,        -70.0001,        -69.9999,        -69.9997,        -70.0005,        -69.9998,        -69.9997
         184,        1.525000,        -69.9997,        -69.9997,        -69.9999,        -69.9999,        -69.9996,        -70.0001,        -69.9999,        -69.9990
         185,        1.533333,        -70.0003,        -70.0000,        -69.9999,        -69.9995,        -69.9997,        -70.0001,        -70.0003,        -69.9999
         186,        1.541667,        -70.0001,        -69.9999,        -69.9999,        -69.9999,        -69.9999,        -69.9993,        -70.0000,        -69.9992
         187,        1.550000,        -69.9996,        -70.0001,        -70.0003,        -70.0000,        -69.9995,        -69.9998,        -70.0001,        -70.0010
         188,        1.558333,        -70.0002,        -69.9998,        -69.9998,        -70.0002,        -69.9999,        -69.9995,        -70.0002,        -69.9993
         189,        1.566667,        -70.0002,        -70.0001,        -70.0000,        -69.9997,        -69.9999,        -69.9994,        -70.0002,        -69.9992
         190,        1.575000,        -70.0001,        -70.0000,        -70.0002,        -70.0004,        -69.9996,        -69.9991,        -69.9997,        -70.0002
         191,        1.583333,        -69.9997,        -70.0001,        -69.9997,        -69.9997,        -69.9996,        -69.9989,        -69.9995,        -69.9994
         192,        1.591667,        -70.0000,        -69.9998,        -70.0004,        -70.0002,        -69.9998,        -70.0004,        -69.9998,        -70.0006
         193,        1.600000,        -69.9998,        -69.9998,        -69.9997,        -70.0001,        -70.0003,        -70.0000,        -69.9998,        -69.9995
         194,        1.608333,        -69.9998,        -70.0005,        -70.0000,        -70.0000,        -70.0001,        -69.9997,        -70.0000,        -70.0004
         195,        1.616667,        -69.9998,        -69.9997,        -70.0003,        -69.9999,        -70.0005,        -69.9999,        -70.0001,        -69.9991
         196,        1.625000,        -70.0000,        -70.0001,        -70.0002,        -70.0003,        -69.9998,        -70.0001,        -70.0002,        -69.9997
         197,        1.633333,        -70.0001,        -70.0004,        -69.9997,        -70.0002,        -69.9999,        -69.9989,        -70.0001,        -70.0004
         198,        1.641667,        -70.0002,        -69.9999,        -69.9997,        -70.0004,        -70.0000,        -69.9995,        -70.0004,        -70.0007
         199,        1.650000,        -70.0001,        -70.0002,        -70.0000,        -69.9997,        -69.9999,        -69.9998,        -70.0001,        -70.0002
         200,        1.658333,        -70.0000,        -69.9999,        -70.0000,        -70.0002,        -70.0000,        -70.0001,        -69.9999,        -69.9992
         201,        1.666667,        -70.0003,        -70.0000,        -69.9997,        -70.0002,        -69.9999,        -69.9995,        -69.9995,        -69.9994
         202,        1.675000,        -69.9998,        -70.0003,        -70.0002,        -69.9999,        -70.0003,        -69.9999,        -69.9998,        -70.0001
         203,        1.683333,        -69.9996,        -70.0001,        -70.0004,        -69.9999,        -70.0002,        -69.9992,        -69.9998,        -70.0000
         204,        1.691667,        -70.0005,        -69.9998,        -70.0004,        -70.0001,        -70.0004,        -69.9992,        -69.9999,        -70.0007
         205,        1.700000,        -70.0000,        -70.0004,        -70.0000,        -69.9998,        -70.0002,        -70.0003,        -69.9998,        -70.0002
         206,        1.708333,        -70.0003,        -69.9998,        -69.9996,        -70.0002,        -69.9996,        -70.0000,        -70.0000,        -69.9993
         207,        1.716667,        -70.0002,        -70.0000,        -70.0003,        -70.0001,        -70.0000,        -69.9998,        -70.0002,        -69.9991
         208,        1.725000,        -70.0003,        -70.0001,        -70.0002,        -70.0000,        -70.0000,        -69.9998,        -69.9997,        -69.9989
         209,        1.733333,        -70.0004,        -70.0001,        -69.9999,        -69.9996,        -69.9999,        -69.9991,        -69.9997,        -69.9999
