"VanillaC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_018.tcf]","Time (h)","V 2 [VanillaC4_018]","V 3 [VanillaC4_018]","V 4 [VanillaC4_018]","V 5 [VanillaC4_018]","V 6 [VanillaC4_018]","V 7 [VanillaC4_018]","V 8 [VanillaC4_018]","V 9 [VanillaC4_018]","V 10 [VanillaC4_018]","V 11 [VanillaC4_018]","V 12 [VanillaC4_018]","V 13 [VanillaC4_018]","V 14 [VanillaC4_018]","V 15 [VanillaC4_018]","V 16 [VanillaC4_018]","V  1 [VanillaC4_018]"
          11,        0.083333,          2.1118,          1.8726,          2.1356,          2.1345,          2.1792,          1.8681,          1.8967,          1.8970,          1.8443,          1.7558,          1.3696,          1.3983,          1.4497,          1.1813,          1.4093,          2.0531
          12,        0.091667,          2.1036,          1.8660,          2.1249,          2.1223,          2.1650,          1.8596,          1.8875,          1.8938,          1.8596,          1.7918,          1.4528,          1.5067,          1.6183,          1.6941,          1.6833,          2.0461
          13,        0.100000,          2.0975,          1.8608,          2.1167,          2.1127,          2.1539,          1.8522,          1.8796,          1.8898,          1.8666,          1.8175,          1.5220,          1.6802,          1.8904,          1.8771,          1.7948,          2.0408
          14,        0.108333,          2.0929,          1.8570,          2.1104,          2.1054,          2.1450,          1.8462,          1.8739,          1.8876,          1.8710,          1.8366,          1.6511,          1.8283,          1.9953,          1.9371,          1.8476,          2.0367
          15,        0.116667,          2.0894,          1.8540,          2.1054,          2.0996,          2.1382,          1.8414,          1.8692,          1.8848,          1.8750,          1.8795,          1.7183,          1.8666,          2.0338,          1.9676,          1.8765,          2.0337
          16,        0.125000,          2.0866,          1.8518,          2.1017,          2.0951,          2.1328,          1.8376,          1.8655,          1.8826,          1.8908,          1.9176,          1.7384,          1.8865,          2.0549,          1.9878,          1.8994,          2.0313
          17,        0.133333,          2.0845,          1.8500,          2.0987,          2.0915,          2.1286,          1.8346,          1.8625,          1.8840,          1.9083,          1.9317,          1.7494,          1.8986,          2.0679,          2.0034,          1.9192,          2.0295
          18,        0.141667,          2.0828,          1.8486,          2.0965,          2.0889,          2.1253,          1.8322,          1.8607,          1.8900,          1.9156,          1.9384,          1.7564,          1.9066,          2.0771,          2.0157,          1.9359,          2.0280
          19,        0.150000,          2.0815,          1.8475,          2.0946,          2.0869,          2.1228,          1.8304,          1.8613,          1.8933,          1.9188,          1.9420,          1.7613,          1.9124,          2.0839,          2.0258,          1.9499,          2.0268
          20,        0.158333,          2.0804,          1.8466,          2.0932,          2.0852,          2.1209,          1.8295,          1.8626,          1.8945,          1.9204,          1.9441,          1.7649,          1.9168,          2.0877,          2.0340,          1.9611,          2.0259
          21,        0.166667,          2.0796,          1.8459,          2.0921,          2.0839,          2.1197,          1.8295,          1.8630,          1.8950,          1.9214,          1.9454,          1.7675,          1.9201,          2.0930,          2.0413,          1.9702,          2.0253
          22,        0.175000,          2.0790,          1.8455,          2.0912,          2.0830,          2.1190,          1.8295,          1.8630,          1.8953,          1.9220,          1.9463,          1.7697,          1.9229,          2.0956,          2.0458,          1.9774,          2.0247
          23,        0.183333,          2.0784,          1.8449,          2.0906,          2.0824,          2.1185,          1.8293,          1.8629,          1.8954,          1.9223,          1.9469,          1.7714,          1.9251,          2.0991,          2.0505,          1.9889,          2.0243
          24,        0.191667,          2.0781,          1.8446,          2.0901,          2.0820,          2.1181,          1.8291,          1.8627,          1.8954,          1.9225,          1.9475,          1.7728,          1.9269,          2.1018,          2.0525,          1.9866,          2.0240
          25,        0.200000,          2.0778,          1.8444,          2.0898,          2.0817,          2.1177,          1.8289,          1.8627,          1.8954,          1.9226,          1.9479,          1.7740,          1.9290,          2.1026,          2.0550,          1.9905,          2.0237
          26,        0.208333,          2.0776,          1.8442,          2.0896,          2.0815,          2.1174,          1.8287,          1.8625,          1.8953,          1.9227,          1.9482,          1.7749,          1.9293,          2.1038,          2.0567,          1.9935,          2.0235
          27,        0.216667,          2.0774,          1.8441,          2.0894,          2.0813,          2.1172,          1.8287,          1.8624,          1.8953,          1.9228,          1.9486,          1.7754,          1.9300,          2.1045,          2.0585,          1.9958,          2.0234
          28,        0.225000,          2.0773,          1.8440,          2.0892,          2.0811,          2.1170,          1.8286,          1.8623,          1.8952,          1.9229,          1.9485,          1.7758,          1.9307,          2.1056,          2.0597,          1.9975,          2.0232
          29,        0.233333,          2.0771,          1.8440,          2.0891,          2.0810,          2.1169,          1.8285,          1.8622,          1.8952,          1.9229,          1.9487,          1.7761,          1.9312,          2.1061,          2.0606,          1.9990,          2.0232
          30,        0.241667,          2.0771,          1.8439,          2.0890,          2.0809,          2.1168,          1.8284,          1.8622,          1.8952,          1.9229,          1.9488,          1.7765,          1.9316,          2.1067,          2.0614,          2.0000,          2.0231
          31,        0.250000,          2.0770,          1.8439,          2.0890,          2.0808,          2.1167,          1.8283,          1.8621,          1.8951,          1.9229,          1.9489,          1.7767,          1.9319,          2.1069,          2.0619,          2.0009,          2.0230
          32,        0.258333,          2.0770,          1.8438,          2.0889,          2.0807,          2.1166,          1.8283,          1.8621,          1.8951,          1.9229,          1.9489,          1.7769,          1.9321,          2.1073,          2.0624,          2.0015,          2.0230
          33,        0.266667,          2.0770,          1.8438,          2.0888,          2.0807,          2.1165,          1.8282,          1.8620,          1.8951,          1.9229,          1.9489,          1.7770,          1.9323,          2.1075,          2.0628,          2.0021,          2.0230
          34,        0.275000,          2.0769,          1.8438,          2.0888,          2.0806,          2.1165,          1.8282,          1.8620,          1.8951,          1.9229,          1.9490,          1.7772,          1.9325,          2.1075,          2.0630,          2.0025,          2.0229
          35,        0.283333,          2.0769,          1.8438,          2.0888,          2.0806,          2.1164,          1.8282,          1.8620,          1.8951,          1.9229,          1.9490,          1.7772,          1.9325,          2.1078,          2.0633,          2.0027,          2.0229
          36,        0.291667,          2.0769,          1.8437,          2.0887,          2.0806,          2.1164,          1.8282,          1.8620,          1.8951,          1.9229,          1.9491,          1.7773,          1.9326,          2.1079,          2.0635,          2.0030,          2.0229
          37,        0.300000,          2.0769,          1.8437,          2.0887,          2.0806,          2.1164,          1.8282,          1.8620,          1.8950,          1.9229,          1.9490,          1.7774,          1.9327,          2.1079,          2.0636,          2.0032,          2.0229
          38,        0.308333,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8282,          1.8620,          1.8950,          1.9229,          1.9491,          1.7774,          1.9328,          2.1079,          2.0637,          2.0034,          2.0229
          39,        0.316667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9490,          1.7774,          1.9328,          2.1081,          2.0638,          2.0035,          2.0229
          40,        0.325000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8282,          1.8620,          1.8951,          1.9229,          1.9491,          1.7775,          1.9328,          2.1081,          2.0638,          2.0035,          2.0228
          41,        0.333333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8282,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0639,          2.0037,          2.0228
          42,        0.341667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0639,          2.0037,          2.0229
          43,        0.350000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8282,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0639,          2.0037,          2.0228
          44,        0.358333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0639,          2.0038,          2.0229
          45,        0.366667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0038,          2.0229
          46,        0.375000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0038,          2.0229
          47,        0.383333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
          48,        0.391667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0038,          2.0228
          49,        0.400000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0038,          2.0228
          50,        0.408333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0228
          51,        0.416667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0228
          52,        0.425000,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0228
          53,        0.433333,          2.0768,          1.8437,          2.0886,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0228
          54,        0.441667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0229
          55,        0.450000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0642,          2.0039,          2.0229
          56,        0.458333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0038,          2.0228
          57,        0.466667,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0229
          58,        0.475000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0228
          59,        0.483333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0640,          2.0038,          2.0228
          60,        0.491667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0229
          61,        0.500000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0229
          62,        0.508333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0643,          2.0039,          2.0228
          63,        0.516667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0228
          64,        0.525000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0229
          65,        0.533333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0229
          66,        0.541667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8282,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0642,          2.0039,          2.0229
          67,        0.550000,          2.0769,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9492,          1.7775,          1.9330,          2.1083,          2.0641,          2.0039,          2.0228
          68,        0.558333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
          69,        0.566667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0642,          2.0039,          2.0229
          70,        0.575000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0228
          71,        0.583333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0228
          72,        0.591667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0229
          73,        0.600000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8282,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0643,          2.0039,          2.0229
          74,        0.608333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0640,          2.0039,          2.0228
          75,        0.616667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0229
          76,        0.625000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0229
          77,        0.633333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0229
          78,        0.641667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0228
          79,        0.650000,          2.0769,          1.8436,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0644,          2.0039,          2.0228
          80,        0.658333,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1080,          2.0642,          2.0039,          2.0228
          81,        0.666667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9230,          1.9491,          1.7775,          1.9329,          2.1081,          2.0643,          2.0039,          2.0228
          82,        0.675000,          2.0768,          1.8436,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0642,          2.0039,          2.0229
          83,        0.683333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8282,          1.8619,          1.8950,          1.9230,          1.9491,          1.7775,          1.9329,          2.1081,          2.0643,          2.0040,          2.0229
          84,        0.691667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
          85,        0.700000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0644,          2.0040,          2.0229
          86,        0.708333,          2.0769,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8620,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0040,          2.0229
          87,        0.716667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
          88,        0.725000,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1080,          2.0642,          2.0040,          2.0229
          89,        0.733333,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1080,          2.0643,          2.0039,          2.0229
          90,        0.741667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0228
          91,        0.750000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8282,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1077,          2.0643,          2.0040,          2.0229
          92,        0.758333,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1079,          2.0643,          2.0041,          2.0229
          93,        0.766667,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9328,          2.1079,          2.0641,          2.0038,          2.0228
          94,        0.775000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9328,          2.1082,          2.0641,          2.0036,          2.0228
          95,        0.783333,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8282,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1084,          2.0644,          2.0033,          2.0228
          96,        0.791667,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0659,          2.0295,          2.0229
          97,        0.800000,          2.0768,          1.8437,          2.0887,          2.0804,          2.1163,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7776,          1.9332,          2.1108,          2.0622,          2.0057,          2.0228
          98,        0.808333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8282,          1.8619,          1.8950,          1.9229,          1.9491,          1.7779,          1.9352,          2.1094,          2.0645,          2.0034,          2.0229
          99,        0.816667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7783,          1.9329,          2.1088,          2.0633,          2.0038,          2.0228
         100,        0.825000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9495,          1.7776,          1.9332,          2.1077,          2.0640,          2.0037,          2.0229
         101,        0.833333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9231,          1.9492,          1.7776,          1.9329,          2.1081,          2.0640,          2.0037,          2.0229
         102,        0.841667,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8951,          1.9230,          1.9492,          1.7775,          1.9329,          2.1082,          2.0641,          2.0038,          2.0229
         103,        0.850000,          2.0768,          1.8437,          2.0886,          2.0805,          2.1164,          1.8281,          1.8619,          1.8951,          1.9230,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0038,          2.0228
         104,        0.858333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0228
         105,        0.866667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8282,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
         106,        0.875000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
         107,        0.883333,          2.0768,          1.8436,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0229
         108,        0.891667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9492,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
         109,        0.900000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0228
         110,        0.908333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8282,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1083,          2.0641,          2.0039,          2.0229
         111,        0.916667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0229
         112,        0.925000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0229
         113,        0.933333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0039,          2.0229
         114,        0.941667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
         115,        0.950000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9492,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0228
         116,        0.958333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0229
         117,        0.966667,          2.0768,          1.8437,          2.0886,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0229
         118,        0.975000,          2.0769,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0229
         119,        0.983333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0229
         120,        0.991667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0040,          2.0229
         121,        1.000000,          2.0769,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0039,          2.0229
         122,        1.008333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0228
         123,        1.016667,          2.0769,          1.8437,          2.0887,          2.0805,          2.1164,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0640,          2.0039,          2.0228
         124,        1.025000,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0040,          2.0229
         125,        1.033333,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0039,          2.0229
         126,        1.041667,          2.0768,          1.8437,          2.0887,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0229
         127,        1.050000,          2.0768,          1.8437,          2.0886,          2.0805,          2.1163,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0229
