"InphaseC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_004.tcf]","Time (h)","V 2 [InphaseC4_004]","V 3 [InphaseC4_004]","V 4 [InphaseC4_004]","V 5 [InphaseC4_004]","V 6 [InphaseC4_004]","V 7 [InphaseC4_004]","V 8 [InphaseC4_004]","V 9 [InphaseC4_004]","V 10 [InphaseC4_004]","V 11 [InphaseC4_004]","V 12 [InphaseC4_004]","V 13 [InphaseC4_004]","V 14 [InphaseC4_004]","V 15 [InphaseC4_004]","V 16 [InphaseC4_004]","V  1 [InphaseC4_004]"
          33,        0.266667,          0.4258,          0.0771,          0.3879,          1.2439,          0.4995,          0.0000,          0.1450,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8162
          34,        0.275000,          0.4254,          0.0776,          0.3888,          1.2464,          0.4833,          0.0000,          0.1714,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.8148
          35,        0.283333,          0.4251,          0.0780,          0.3895,          1.2484,          0.4697,          0.0000,          0.1925,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.8137
          36,        0.291667,          0.4248,          0.0783,          0.3902,          1.2500,          0.4608,          0.0000,          0.2114,          0.0390,          0.0000,          0.0808,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8128
          37,        0.300000,          0.4246,          0.0786,          0.3907,          1.2513,          0.4549,          0.0000,          0.2293,          0.0791,          0.0000,          0.0477,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.8122
          38,        0.308333,          0.4244,          0.0790,          0.3911,          1.2524,          0.4489,          0.0000,          0.2444,          0.2075,          0.0000,          0.0510,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.8115
          39,        0.316667,          0.4243,          0.0789,          0.3914,          1.2532,          0.4443,          0.0000,          0.2574,          0.3223,          0.0000,          0.0846,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8112
          40,        0.325000,          0.4242,          0.0793,          0.3916,          1.2539,          0.4400,          0.0000,          0.2683,          0.4146,          0.0000,          0.0822,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8108
          41,        0.333333,          0.4241,          0.0791,          0.3918,          1.2544,          0.4367,          0.0000,          0.2774,          0.4838,          0.0000,          0.0703,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8105
          42,        0.341667,          0.4240,          0.0794,          0.3920,          1.2549,          0.4337,          0.0000,          0.2851,          0.5385,          0.0105,          0.0907,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8103
          43,        0.350000,          0.4240,          0.0794,          0.3921,          1.2552,          0.4320,          0.0000,          0.2914,          0.5826,          0.0131,          0.0953,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.8101
          44,        0.358333,          0.4239,          0.0794,          0.3922,          1.2555,          0.4303,          0.0000,          0.2966,          0.6135,          0.0320,          0.0891,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8099
          45,        0.366667,          0.4239,          0.0795,          0.3922,          1.2557,          0.4291,          0.0000,          0.3006,          0.6399,          0.0356,          0.0919,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8098
          46,        0.375000,          0.4238,          0.0794,          0.3923,          1.2559,          0.4283,          0.0000,          0.3040,          0.6576,          0.0348,          0.1020,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.8097
          47,        0.383333,          0.4238,          0.0797,          0.3923,          1.2561,          0.4276,          0.0000,          0.3069,          0.6747,          0.0357,          0.1052,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.8096
          48,        0.391667,          0.4237,          0.0796,          0.3923,          1.2561,          0.4270,          0.0000,          0.3091,          0.6874,          0.0340,          0.1058,          0.0043,          0.0000,          0.0497,          0.0034,          0.0002,          0.8096
          49,        0.400000,          0.4237,          0.0797,          0.3925,          1.2563,          0.4265,          0.0000,          0.3110,          0.6979,          0.0288,          0.1114,          0.1535,          0.0629,          0.0897,          0.0338,          0.0279,          0.8095
          50,        0.408333,          0.4237,          0.0796,          0.3923,          1.2563,          0.4262,          0.0000,          0.3125,          0.7061,          0.0218,          0.1170,          0.2345,          0.2630,          0.1408,          0.0514,          0.0485,          0.8095
          51,        0.416667,          0.4237,          0.0796,          0.3925,          1.2564,          0.4259,          0.0000,          0.3138,          0.7129,          0.0170,          0.1219,          0.2917,          0.4328,          0.2321,          0.0831,          0.0948,          0.8094
          52,        0.425000,          0.4237,          0.0797,          0.3925,          1.2565,          0.4256,          0.0000,          0.3147,          0.7182,          0.0121,          0.1269,          0.3362,          0.5473,          0.3688,          0.1134,          0.1298,          0.8094
          53,        0.433333,          0.4237,          0.0796,          0.3925,          1.2565,          0.4254,          0.0000,          0.3155,          0.7227,          0.0076,          0.1314,          0.3743,          0.6319,          0.4390,          0.1239,          0.1541,          0.8094
          54,        0.441667,          0.4236,          0.0797,          0.3924,          1.2565,          0.4253,          0.0000,          0.3163,          0.7262,          0.0059,          0.1352,          0.4040,          0.6978,          0.5004,          0.1385,          0.1668,          0.8093
          55,        0.450000,          0.4236,          0.0798,          0.3925,          1.2565,          0.4252,          0.0000,          0.3168,          0.7287,          0.0091,          0.1393,          0.4283,          0.7518,          0.5593,          0.1565,          0.1799,          0.8093
          56,        0.458333,          0.4236,          0.0797,          0.3925,          1.2565,          0.4250,          0.0000,          0.3172,          0.7304,          0.0129,          0.1431,          0.4479,          0.7956,          0.5971,          0.1671,          0.1958,          0.8093
          57,        0.466667,          0.4236,          0.0797,          0.3924,          1.2565,          0.4247,          0.0000,          0.3176,          0.7322,          0.0169,          0.1466,          0.4645,          0.8293,          0.6328,          0.1785,          0.2076,          0.8093
          58,        0.475000,          0.4235,          0.0797,          0.3925,          1.2566,          0.4246,          0.0000,          0.3179,          0.7338,          0.0201,          0.1487,          0.4784,          0.8575,          0.6596,          0.1918,          0.2214,          0.8094
          59,        0.483333,          0.4235,          0.0797,          0.3925,          1.2567,          0.4245,          0.0000,          0.3181,          0.7349,          0.0225,          0.1506,          0.4893,          0.8795,          0.6811,          0.2019,          0.2327,          0.8093
          60,        0.491667,          0.4236,          0.0796,          0.3926,          1.2566,          0.4244,          0.0000,          0.3183,          0.7359,          0.0247,          0.1524,          0.4982,          0.8976,          0.6976,          0.2146,          0.2421,          0.8093
          61,        0.500000,          0.4235,          0.0797,          0.3925,          1.2566,          0.4243,          0.0000,          0.3185,          0.7367,          0.0265,          0.1540,          0.5054,          0.9121,          0.7121,          0.2300,          0.2504,          0.8093
          62,        0.508333,          0.4236,          0.0798,          0.3926,          1.2566,          0.4242,          0.0000,          0.3186,          0.7374,          0.0281,          0.1553,          0.5111,          0.9242,          0.7235,          0.2403,          0.2575,          0.8093
          63,        0.516667,          0.4235,          0.0797,          0.3926,          1.2566,          0.4242,          0.0000,          0.3186,          0.7380,          0.0296,          0.1564,          0.5160,          0.9338,          0.7325,          0.2477,          0.2634,          0.8093
          64,        0.525000,          0.4236,          0.0797,          0.3925,          1.2566,          0.4242,          0.0000,          0.3188,          0.7384,          0.0310,          0.1573,          0.5197,          0.9417,          0.7401,          0.2538,          0.2685,          0.8093
          65,        0.533333,          0.4235,          0.0798,          0.3926,          1.2567,          0.4242,          0.0000,          0.3188,          0.7387,          0.0320,          0.1581,          0.5228,          0.9483,          0.7459,          0.2586,          0.2728,          0.8093
          66,        0.541667,          0.4235,          0.0798,          0.3926,          1.2566,          0.4241,          0.0000,          0.3188,          0.7390,          0.0328,          0.1585,          0.5254,          0.9536,          0.7508,          0.2624,          0.2765,          0.8093
          67,        0.550000,          0.4235,          0.0798,          0.3925,          1.2566,          0.4241,          0.0000,          0.3190,          0.7392,          0.0337,          0.1590,          0.5275,          0.9579,          0.7547,          0.2655,          0.2797,          0.8093
          68,        0.558333,          0.4235,          0.0798,          0.3926,          1.2566,          0.4241,          0.0000,          0.3190,          0.7394,          0.0344,          0.1595,          0.5292,          0.9614,          0.7578,          0.2679,          0.2828,          0.8093
          69,        0.566667,          0.4235,          0.0796,          0.3926,          1.2566,          0.4241,          0.0000,          0.3189,          0.7396,          0.0351,          0.1599,          0.5305,          0.9643,          0.7604,          0.2700,          0.2863,          0.8093
          70,        0.575000,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7397,          0.0354,          0.1602,          0.5318,          0.9666,          0.7625,          0.2715,          0.2892,          0.8093
          71,        0.583333,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7397,          0.0358,          0.1605,          0.5326,          0.9684,          0.7641,          0.2728,          0.2911,          0.8093
          72,        0.591667,          0.4235,          0.0797,          0.3925,          1.2567,          0.4241,          0.0000,          0.3190,          0.7398,          0.0362,          0.1608,          0.5332,          0.9703,          0.7655,          0.2738,          0.2926,          0.8093
          73,        0.600000,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7399,          0.0365,          0.1610,          0.5340,          0.9715,          0.7665,          0.2746,          0.2940,          0.8093
          74,        0.608333,          0.4235,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7399,          0.0368,          0.1612,          0.5343,          0.9725,          0.7674,          0.2753,          0.2949,          0.8093
          75,        0.616667,          0.4235,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7400,          0.0369,          0.1614,          0.5348,          0.9734,          0.7682,          0.2759,          0.2957,          0.8093
          76,        0.625000,          0.4235,          0.0797,          0.3925,          1.2567,          0.4240,          0.0000,          0.3192,          0.7401,          0.0371,          0.1615,          0.5351,          0.9740,          0.7688,          0.2764,          0.2962,          0.8093
          77,        0.633333,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7400,          0.0372,          0.1616,          0.5353,          0.9746,          0.7692,          0.2767,          0.2967,          0.8093
          78,        0.641667,          0.4235,          0.0798,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0374,          0.1616,          0.5355,          0.9750,          0.7696,          0.2770,          0.2972,          0.8093
          79,        0.650000,          0.4235,          0.0797,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0374,          0.1617,          0.5357,          0.9754,          0.7699,          0.2773,          0.2974,          0.8093
          80,        0.658333,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0375,          0.1617,          0.5359,          0.9757,          0.7702,          0.2774,          0.2977,          0.8093
          81,        0.666667,          0.4235,          0.0797,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0376,          0.1618,          0.5360,          0.9760,          0.7704,          0.2777,          0.2980,          0.8093
          82,        0.675000,          0.4235,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3190,          0.7401,          0.0375,          0.1618,          0.5361,          0.9761,          0.7706,          0.2778,          0.2981,          0.8093
          83,        0.683333,          0.4235,          0.0799,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0376,          0.1618,          0.5362,          0.9763,          0.7707,          0.2779,          0.2983,          0.8093
          84,        0.691667,          0.4235,          0.0798,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0376,          0.1618,          0.5362,          0.9764,          0.7708,          0.2780,          0.2984,          0.8093
          85,        0.700000,          0.4235,          0.0798,          0.3925,          1.2567,          0.4239,          0.0000,          0.3192,          0.7402,          0.0377,          0.1618,          0.5363,          0.9765,          0.7709,          0.2780,          0.2985,          0.8093
          86,        0.708333,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0378,          0.1619,          0.5363,          0.9766,          0.7710,          0.2782,          0.2986,          0.8093
          87,        0.716667,          0.4235,          0.0797,          0.3925,          1.2567,          0.4239,          0.0000,          0.3191,          0.7402,          0.0377,          0.1618,          0.5363,          0.9767,          0.7710,          0.2782,          0.2987,          0.8093
          88,        0.725000,          0.4235,          0.0799,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7402,          0.0377,          0.1619,          0.5363,          0.9768,          0.7711,          0.2783,          0.2987,          0.8093
          89,        0.733333,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1618,          0.5364,          0.9768,          0.7711,          0.2783,          0.2987,          0.8093
          90,        0.741667,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1618,          0.5365,          0.9769,          0.7711,          0.2783,          0.2987,          0.8093
          91,        0.750000,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5364,          0.9769,          0.7712,          0.2784,          0.2987,          0.8093
          92,        0.758333,          0.4235,          0.0798,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0378,          0.1619,          0.5365,          0.9769,          0.7712,          0.2783,          0.2988,          0.8093
          93,        0.766667,          0.4235,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0378,          0.1619,          0.5364,          0.9769,          0.7712,          0.2784,          0.2988,          0.8093
          94,        0.775000,          0.4235,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3192,          0.7402,          0.0378,          0.1619,          0.5364,          0.9769,          0.7712,          0.2784,          0.2988,          0.8093
          95,        0.783333,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1620,          0.5364,          0.9769,          0.7712,          0.2784,          0.2989,          0.8093
          96,        0.791667,          0.4235,          0.0797,          0.3925,          1.2567,          0.4239,          0.0000,          0.3190,          0.7402,          0.0378,          0.1619,          0.5365,          0.9769,          0.7712,          0.2785,          0.2988,          0.8093
          97,        0.800000,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0378,          0.1619,          0.5364,          0.9769,          0.7712,          0.2784,          0.2988,          0.8093
          98,        0.808333,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7402,          0.0378,          0.1619,          0.5364,          0.9770,          0.7712,          0.2785,          0.2988,          0.8093
          99,        0.816667,          0.4235,          0.0797,          0.3925,          1.2567,          0.4241,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2988,          0.8093
         100,        0.825000,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8093
         101,        0.833333,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0378,          0.1619,          0.5364,          0.9770,          0.7712,          0.2785,          0.2990,          0.8093
         102,        0.841667,          0.4235,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1618,          0.5365,          0.9770,          0.7712,          0.2784,          0.2989,          0.8093
         103,        0.850000,          0.4234,          0.0799,          0.3925,          1.2566,          0.4240,          0.0000,          0.3190,          0.7402,          0.0378,          0.1619,          0.5364,          0.9770,          0.7712,          0.2785,          0.2989,          0.8093
         104,        0.858333,          0.4235,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         105,        0.866667,          0.4234,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3192,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         106,        0.875000,          0.4235,          0.0799,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0379,          0.1619,          0.5364,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         107,        0.883333,          0.4234,          0.0797,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2990,          0.8093
         108,        0.891667,          0.4234,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8094
         109,        0.900000,          0.4235,          0.0797,          0.3926,          1.2567,          0.4239,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2988,          0.8093
         110,        0.908333,          0.4234,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7402,          0.0379,          0.1620,          0.5365,          0.9770,          0.7713,          0.2785,          0.2990,          0.8094
         111,        0.916667,          0.4235,          0.0796,          0.3925,          1.2566,          0.4239,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         112,        0.925000,          0.4235,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1618,          0.5365,          0.9770,          0.7713,          0.2786,          0.2989,          0.8093
         113,        0.933333,          0.4234,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8093
         114,        0.941667,          0.4234,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8093
         115,        0.950000,          0.4235,          0.0798,          0.3925,          1.2567,          0.4239,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         116,        0.958333,          0.4235,          0.0797,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0379,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2990,          0.8093
         117,        0.966667,          0.4235,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         118,        0.975000,          0.4235,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2786,          0.2990,          0.8093
         119,        0.983333,          0.4235,          0.0799,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         120,        0.991667,          0.4235,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3189,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8093
         121,        1.000000,          0.4235,          0.0797,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9771,          0.7713,          0.2786,          0.2989,          0.8093
         122,        1.008333,          0.4235,          0.0799,          0.3926,          1.2566,          0.4240,          0.0000,          0.3190,          0.7402,          0.0377,          0.1618,          0.5365,          0.9771,          0.7713,          0.2785,          0.2989,          0.8093
         123,        1.016667,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7401,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
         124,        1.025000,          0.4235,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3190,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2990,          0.8093
         125,        1.033333,          0.4235,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8093
         126,        1.041667,          0.4235,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8093
         127,        1.050000,          0.4235,          0.0797,          0.3927,          1.2566,          0.4239,          0.0000,          0.3190,          0.7401,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8093
