"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\005\sfe_25.tcf","Time","1","2","3","4","5","6","1","2","3","4"
"F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\results\005\sfe_25_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.033333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.050000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.066667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.083333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.100000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.116667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.133333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.150000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0779,          0.0000,          0.0000,          0.0000
,        0.166667,          0.4078,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2677,          0.0000,          0.0000,          0.0000
,        0.183333,          0.2245,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3853,          0.0000,          0.0000,          0.0000
,        0.200000,          0.2338,          0.4219,          0.0000,          0.0000,          0.0000,          0.0000,          0.4730,          0.0000,          0.0000,          0.0000
,        0.216667,          0.2487,          0.6262,          0.0000,          0.0000,          0.0000,          0.0000,          0.5284,          0.2442,          0.0000,          0.0000
,        0.233333,          0.2602,          0.7151,          0.5216,          0.0000,          0.0000,          0.0000,          0.5568,          0.4472,          0.0000,          0.0000
,        0.250000,          0.2662,          0.7570,          0.1290,          0.2502,          0.0000,          0.0000,          0.5755,          0.5171,          0.0492,          0.0000
,        0.266667,          0.2709,          0.7747,          0.0723,          0.4354,          0.3566,          0.0000,          0.5865,          0.4645,          0.0775,          0.0000
,        0.283333,          0.2733,          0.7691,          0.0512,          0.5320,          0.3231,          0.0000,          0.5930,          0.4909,          0.1705,          0.0000
,        0.300000,          0.2746,          0.7361,          0.0357,          0.7114,          0.3506,          0.0000,          0.5960,          0.5147,          0.2315,          0.0000
,        0.316667,          0.2753,          0.7004,          0.0282,          0.8144,          0.4946,          0.6653,          0.5979,          0.5439,          0.3985,          0.1684
,        0.333333,          0.2757,          0.6679,          0.0232,          0.8686,          0.5412,          0.8286,          0.5991,          0.5592,          0.4768,          0.3422
,        0.350000,          0.2760,          0.6415,          0.0200,          0.9080,          0.5645,          0.9031,          0.5998,          0.5727,          0.5174,          0.4556
,        0.366667,          0.2761,          0.6297,          0.0176,          0.9118,          0.5822,          0.9370,          0.6002,          0.5845,          0.5462,          0.5112
,        0.383333,          0.2762,          0.6229,          0.0159,          0.9281,          0.5941,          0.9568,          0.6004,          0.5899,          0.5658,          0.5436
,        0.400000,          0.2762,          0.6169,          0.0145,          0.9409,          0.6010,          0.9678,          0.6005,          0.5923,          0.5779,          0.5637
,        0.416667,          0.2764,          0.6139,          0.0133,          0.9488,          0.6054,          0.9746,          0.6006,          0.5965,          0.5858,          0.5762
,        0.433333,          0.2763,          0.6117,          0.0122,          0.9533,          0.6085,          0.9758,          0.6007,          0.5981,          0.5914,          0.5853
,        0.450000,          0.2763,          0.6105,          0.0114,          0.9453,          0.6107,          0.9789,          0.6008,          0.5983,          0.5947,          0.5912
,        0.466667,          0.2763,          0.6095,          0.0104,          0.9461,          0.6118,          0.9806,          0.6007,          0.5999,          0.5969,          0.5945
,        0.483333,          0.2763,          0.6090,          0.0097,          0.9476,          0.6125,          0.9816,          0.6008,          0.6001,          0.5981,          0.5966
,        0.500000,          0.2763,          0.6085,          0.0091,          0.9480,          0.6129,          0.9822,          0.6007,          0.5999,          0.5991,          0.5980
,        0.516667,          0.2763,          0.6083,          0.0084,          0.9482,          0.6133,          0.9827,          0.6007,          0.6002,          0.5997,          0.5990
,        0.533333,          0.2764,          0.6081,          0.0078,          0.9477,          0.6135,          0.9830,          0.6008,          0.6005,          0.6000,          0.5996
