"InphaseC4_017 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_017.tcf]","Time (h)","Q 2 [InphaseC4_017]","Q 3 [InphaseC4_017]","Q 4 [InphaseC4_017]","Q 5 [InphaseC4_017]","Q 6 [InphaseC4_017]","Q 7 [InphaseC4_017]","Q 1 [InphaseC4_017]","Q  8 [InphaseC4_017]"
          61,        0.500000,        -59.9997,        -60.0001,        -60.0003,        -60.0003,        -59.9993,        -59.9995,        -59.9995,        -60.0003
          62,        0.508333,        -60.0000,        -60.0001,        -60.0006,        -59.9993,        -59.9994,        -60.0007,        -60.0003,        -59.9998
          63,        0.516667,        -60.0004,        -59.9996,        -59.9999,        -60.0005,        -60.0004,        -60.0002,        -60.0007,        -60.0000
          64,        0.525000,        -60.0001,        -59.9996,        -60.0013,        -59.9996,        -60.0009,        -59.9997,        -59.9996,        -59.9998
          65,        0.533333,        -60.0005,        -59.9997,        -60.0004,        -60.0002,        -60.0004,        -60.0006,        -59.9996,        -60.0003
          66,        0.541667,        -60.0000,        -59.9997,        -59.9992,        -60.0002,        -60.0003,        -59.9999,        -59.9996,        -59.9998
          67,        0.550000,        -59.9992,        -60.0003,        -60.0001,        -60.0002,        -59.9993,        -60.0007,        -60.0002,        -59.9998
          68,        0.558333,        -60.0001,        -59.9999,        -59.9992,        -59.9995,        -60.0002,        -60.0000,        -60.0001,        -60.0005
          69,        0.566667,        -60.0005,        -60.0003,        -59.9992,        -60.0004,        -60.0000,        -59.9999,        -59.9997,        -60.0002
          70,        0.575000,        -59.9997,        -59.9994,        -60.0002,        -59.9996,        -59.9998,        -60.0006,        -60.0004,        -59.9992
          71,        0.583333,        -60.0006,        -59.9997,        -60.0009,        -60.0005,        -59.9993,        -59.9995,        -59.9998,        -60.0002
          72,        0.591667,        -59.9992,        -60.0002,        -59.9997,        -59.9996,        -59.9992,        -59.9993,        -59.9995,        -60.0003
          73,        0.600000,        -60.0003,        -59.9998,        -60.0001,        -60.0000,        -60.0001,        -59.9996,        -60.0005,        -59.9861
          74,        0.608333,        -59.9993,        -60.0000,        -60.0004,        -60.0004,        -59.9991,        -60.0147,        -60.0002,        -60.0434
          75,        0.616667,        -60.0003,        -60.0001,        -60.0000,        -60.0001,        -60.0004,        -59.9708,        -59.9999,        -59.9764
          76,        0.625000,        -59.9998,        -60.0000,        -60.0002,        -60.0001,        -60.0008,        -60.0076,        -60.0008,        -59.9715
          77,        0.633333,        -60.0001,        -60.0003,        -59.9998,        -59.9994,        -60.0002,        -59.9857,        -60.0001,        -59.9816
          78,        0.641667,        -59.9998,        -60.0001,        -60.0002,        -59.9998,        -60.0010,        -59.9958,        -59.9995,        -59.9942
          79,        0.650000,        -60.0000,        -59.9997,        -59.9992,        -60.0006,        -60.0008,        -59.9995,        -60.0001,        -60.0001
          80,        0.658333,        -60.0002,        -60.0004,        -59.9995,        -59.9999,        -60.0000,        -60.0003,        -60.0000,        -60.0011
          81,        0.666667,        -59.9999,        -60.0000,        -60.0002,        -60.0000,        -59.9991,        -60.0006,        -60.0009,        -60.0015
          82,        0.675000,        -59.9998,        -60.0001,        -59.9996,        -59.9995,        -59.9988,        -60.0005,        -59.9999,        -59.9997
          83,        0.683333,        -59.9994,        -59.9996,        -60.0003,        -59.9999,        -60.0005,        -60.0000,        -60.0009,        -59.9994
          84,        0.691667,        -60.0001,        -60.0000,        -59.9998,        -59.9996,        -59.9997,        -60.0004,        -60.0000,        -60.0002
          85,        0.700000,        -59.9999,        -60.0004,        -60.0005,        -59.9997,        -59.9992,        -59.9995,        -59.9993,        -60.0001
          86,        0.708333,        -59.9998,        -59.9999,        -59.9999,        -59.9997,        -60.0000,        -59.9997,        -60.0006,        -59.9998
          87,        0.716667,        -59.9998,        -59.9998,        -59.9995,        -60.0001,        -59.9999,        -60.0005,        -59.9999,        -60.0011
          88,        0.725000,        -60.0000,        -60.0001,        -60.0000,        -60.0000,        -59.9999,        -60.0004,        -59.9996,        -59.9997
          89,        0.733333,        -59.9996,        -60.0000,        -60.0000,        -60.0002,        -59.9996,        -59.9995,        -60.0001,        -60.0001
          90,        0.741667,        -59.9998,        -60.0002,        -59.9999,        -60.0008,        -59.9999,        -60.0000,        -59.9994,        -59.9993
          91,        0.750000,        -60.0001,        -59.9996,        -60.0000,        -59.9999,        -60.0008,        -59.9999,        -60.0004,        -60.0005
          92,        0.758333,        -59.9997,        -60.0003,        -59.9998,        -59.9997,        -59.9996,        -60.0002,        -59.9994,        -60.0008
          93,        0.766667,        -59.9998,        -60.0002,        -60.0002,        -60.0001,        -60.0004,        -59.9993,        -59.9996,        -59.9998
          94,        0.775000,        -59.9998,        -59.9997,        -59.9996,        -60.0006,        -59.9992,        -59.9999,        -60.0000,        -59.9998
          95,        0.783333,        -60.0000,        -59.9999,        -59.9999,        -60.0001,        -60.0004,        -59.9998,        -60.0001,        -59.9995
          96,        0.791667,        -60.0002,        -60.0000,        -60.0006,        -59.9998,        -59.9998,        -60.0001,        -60.0007,        -59.9999
          97,        0.800000,        -60.0002,        -59.9999,        -60.0003,        -59.9998,        -59.9993,        -60.0006,        -60.0005,        -60.0003
          98,        0.808333,        -59.9995,        -59.9992,        -60.0001,        -59.9992,        -60.0000,        -60.0006,        -59.9999,        -59.9996
          99,        0.816667,        -59.9994,        -59.9999,        -60.0002,        -59.9991,        -60.0005,        -59.9999,        -60.0002,        -60.0003
         100,        0.825000,        -59.9993,        -59.9998,        -59.9999,        -59.9995,        -59.9998,        -59.9988,        -60.0003,        -59.9996
         101,        0.833333,        -59.9998,        -59.9999,        -60.0002,        -60.0000,        -60.0001,        -59.9998,        -59.9997,        -59.9994
         102,        0.841667,        -59.9994,        -59.9999,        -60.0003,        -60.0003,        -60.0004,        -60.0001,        -60.0003,        -60.0005
         103,        0.850000,        -59.9999,        -60.0000,        -59.9999,        -60.0002,        -60.0005,        -60.0001,        -60.0006,        -60.0000
         104,        0.858333,        -60.0001,        -60.0001,        -59.9996,        -60.0003,        -59.9993,        -60.0003,        -60.0003,        -59.9995
         105,        0.866667,        -60.0002,        -60.0000,        -60.0006,        -60.0001,        -60.0004,        -60.0001,        -59.9998,        -59.9998
         106,        0.875000,        -60.0002,        -59.9998,        -59.9994,        -60.0001,        -60.0001,        -60.0003,        -59.9996,        -59.9998
         107,        0.883333,        -60.0006,        -60.0001,        -59.9996,        -59.9996,        -59.9993,        -59.9995,        -59.9992,        -60.0007
         108,        0.891667,        -60.0002,        -59.9999,        -60.0002,        -60.0002,        -60.0000,        -59.9994,        -60.0000,        -60.0001
         109,        0.900000,        -60.0004,        -59.9997,        -59.9999,        -60.0004,        -59.9999,        -60.0002,        -59.9999,        -60.0001
         110,        0.908333,        -59.9995,        -59.9999,        -59.9997,        -59.9999,        -60.0005,        -59.9999,        -60.0002,        -60.0008
         111,        0.916667,        -60.0001,        -60.0001,        -60.0005,        -59.9998,        -60.0003,        -59.9997,        -60.0002,        -60.0007
         112,        0.925000,        -60.0000,        -60.0000,        -59.9995,        -59.9997,        -60.0002,        -59.9999,        -59.9995,        -59.9996
         113,        0.933333,        -60.0002,        -60.0000,        -59.9992,        -59.9998,        -60.0003,        -60.0000,        -60.0004,        -60.0003
         114,        0.941667,        -60.0006,        -59.9997,        -60.0008,        -60.0000,        -59.9998,        -60.0005,        -59.9998,        -60.0006
         115,        0.950000,        -60.0000,        -60.0000,        -60.0000,        -59.9997,        -59.9994,        -60.0004,        -60.0007,        -59.9997
         116,        0.958333,        -60.0001,        -60.0001,        -60.0007,        -60.0006,        -59.9995,        -60.0002,        -59.9997,        -60.0003
         117,        0.966667,        -60.0000,        -60.0000,        -60.0000,        -59.9992,        -60.0004,        -60.0003,        -59.9998,        -59.9995
         118,        0.975000,        -59.9997,        -59.9998,        -59.9996,        -60.0000,        -59.9999,        -59.9998,        -60.0000,        -59.9991
         119,        0.983333,        -60.0001,        -59.9996,        -60.0000,        -60.0003,        -60.0003,        -59.9998,        -59.9999,        -59.9998
         120,        0.991667,        -60.0003,        -59.9996,        -59.9997,        -59.9995,        -59.9999,        -59.9997,        -60.0002,        -59.9998
         121,        1.000000,        -59.9998,        -59.9998,        -60.0001,        -60.0001,        -60.0008,        -59.9998,        -60.0006,        -59.9997
         122,        1.008333,        -59.9996,        -59.9998,        -60.0000,        -59.9996,        -59.9994,        -59.9998,        -60.0008,        -60.0001
         123,        1.016667,        -60.0001,        -59.9997,        -59.9998,        -60.0004,        -59.9994,        -59.9994,        -60.0007,        -60.0008
         124,        1.025000,        -59.9993,        -60.0004,        -59.9999,        -59.9993,        -59.9990,        -60.0002,        -59.9999,        -59.9997
         125,        1.033333,        -60.0000,        -60.0001,        -59.9998,        -60.0004,        -59.9995,        -59.9996,        -60.0003,        -59.9999
         126,        1.041667,        -60.0005,        -60.0000,        -60.0004,        -59.9998,        -60.0000,        -60.0004,        -60.0004,        -59.9998
         127,        1.050000,        -59.9996,        -59.9999,        -60.0002,        -60.0006,        -60.0002,        -59.9996,        -60.0005,        -59.9997
         128,        1.058333,        -60.0001,        -60.0002,        -60.0007,        -60.0005,        -59.9997,        -60.0006,        -60.0002,        -60.0000
         129,        1.066667,        -59.9996,        -60.0000,        -59.9994,        -60.0001,        -59.9998,        -59.9996,        -59.9992,        -59.9996
         130,        1.075000,        -59.9999,        -59.9997,        -60.0003,        -60.0001,        -60.0001,        -59.9996,        -60.0000,        -60.0005
         131,        1.083333,        -59.9989,        -59.9998,        -60.0003,        -59.9998,        -60.0001,        -59.9999,        -59.9997,        -60.0002
         132,        1.091667,        -60.0001,        -59.9998,        -59.9995,        -59.9998,        -59.9998,        -60.0004,        -59.9999,        -60.0007
         133,        1.100000,        -59.9995,        -59.9995,        -60.0003,        -59.9999,        -59.9998,        -60.0001,        -59.9998,        -60.0001
         134,        1.108333,        -60.0006,        -60.0004,        -60.0001,        -59.9998,        -59.9995,        -60.0001,        -59.9994,        -59.9997
         135,        1.116667,        -59.9999,        -60.0001,        -59.9998,        -60.0001,        -60.0002,        -59.9998,        -59.9999,        -60.0009
         136,        1.125000,        -60.0005,        -60.0000,        -60.0005,        -60.0003,        -59.9997,        -59.9999,        -59.9998,        -60.0007
         137,        1.133333,        -60.0000,        -60.0001,        -59.9999,        -59.9992,        -59.9999,        -59.9996,        -59.9994,        -60.0004
         138,        1.141667,        -60.0001,        -60.0001,        -60.0001,        -60.0003,        -60.0006,        -59.9999,        -60.0004,        -59.9996
         139,        1.150000,        -60.0002,        -60.0002,        -60.0006,        -60.0002,        -59.9991,        -60.0003,        -59.9996,        -59.9998
         140,        1.158333,        -60.0005,        -60.0000,        -60.0007,        -60.0002,        -59.9998,        -59.9994,        -60.0006,        -60.0005
         141,        1.166667,        -60.0002,        -60.0003,        -60.0013,        -60.0008,        -60.0003,        -60.0008,        -60.0002,        -60.0007
         142,        1.175000,        -59.9996,        -59.9999,        -60.0003,        -59.9998,        -60.0001,        -59.9994,        -60.0002,        -60.0289
         143,        1.183333,        -60.0000,        -60.0000,        -60.0001,        -59.9996,        -60.0000,        -59.9739,        -60.0002,        -60.0101
         144,        1.191667,        -59.9998,        -59.9999,        -59.9998,        -59.9997,        -60.0005,        -60.0088,        -59.9991,        -59.9505
         145,        1.200000,        -60.0004,        -59.9999,        -60.0002,        -60.0000,        -59.9995,        -59.9828,        -59.9996,        -59.9748
         146,        1.208333,        -59.9999,        -60.0000,        -60.0001,        -60.0004,        -60.0007,        -59.9930,        -59.9995,        -59.9893
         147,        1.216667,        -59.9998,        -60.0002,        -59.9993,        -60.0001,        -60.0006,        -59.9994,        -59.9997,        -59.9993
         148,        1.225000,        -59.9996,        -59.9997,        -60.0005,        -60.0010,        -60.0001,        -60.0006,        -60.0001,        -60.0009
         149,        1.233333,        -59.9999,        -60.0001,        -59.9998,        -59.9999,        -59.9990,        -60.0010,        -60.0001,        -60.0012
         150,        1.241667,        -60.0000,        -60.0004,        -59.9999,        -60.0004,        -59.9988,        -60.0002,        -59.9998,        -60.0015
         151,        1.250000,        -60.0001,        -59.9997,        -60.0003,        -60.0001,        -59.9997,        -59.9995,        -59.9994,        -59.9995
         152,        1.258333,        -60.0000,        -59.9999,        -60.0002,        -59.9995,        -59.9997,        -60.0002,        -60.0004,        -60.0004
         153,        1.266667,        -60.0001,        -60.0004,        -60.0000,        -59.9999,        -60.0011,        -59.9993,        -59.9993,        -60.0010
         154,        1.275000,        -60.0006,        -60.0000,        -60.0001,        -60.0004,        -60.0004,        -59.9999,        -59.9997,        -59.9996
         155,        1.283333,        -60.0005,        -60.0003,        -60.0004,        -60.0000,        -59.9996,        -60.0002,        -60.0003,        -59.9994
         156,        1.291667,        -59.9998,        -60.0000,        -59.9997,        -60.0001,        -59.9992,        -60.0001,        -59.9995,        -59.9994
         157,        1.300000,        -60.0006,        -59.9998,        -60.0000,        -60.0001,        -59.9995,        -59.9995,        -60.0000,        -59.9998
         158,        1.308333,        -59.9998,        -60.0003,        -60.0001,        -60.0003,        -59.9999,        -60.0002,        -60.0004,        -60.0007
         159,        1.316667,        -60.0000,        -59.9999,        -59.9999,        -59.9998,        -59.9998,        -60.0003,        -60.0002,        -59.9996
         160,        1.325000,        -59.9999,        -60.0002,        -59.9995,        -60.0001,        -60.0000,        -60.0005,        -59.9993,        -60.0000
         161,        1.333333,        -60.0007,        -59.9998,        -59.9996,        -60.0000,        -59.9993,        -59.9997,        -60.0005,        -59.9994
         162,        1.341667,        -59.9999,        -60.0001,        -59.9997,        -60.0000,        -60.0004,        -59.9995,        -60.0001,        -60.0001
         163,        1.350000,        -60.0004,        -59.9998,        -59.9997,        -60.0001,        -60.0000,        -59.9999,        -60.0003,        -60.0003
         164,        1.358333,        -59.9996,        -60.0003,        -60.0002,        -60.0000,        -59.9993,        -59.9998,        -60.0000,        -59.9996
         165,        1.366667,        -59.9998,        -59.9998,        -60.0005,        -60.0002,        -60.0009,        -59.9999,        -60.0000,        -59.9994
         166,        1.375000,        -59.9999,        -60.0004,        -59.9999,        -60.0001,        -60.0000,        -59.9993,        -59.9993,        -60.0002
         167,        1.383333,        -60.0008,        -59.9999,        -60.0009,        -60.0003,        -59.9998,        -60.0002,        -60.0003,        -60.0004
         168,        1.391667,        -60.0005,        -60.0000,        -60.0001,        -59.9999,        -60.0002,        -60.0002,        -59.9992,        -59.9999
         169,        1.400000,        -60.0005,        -60.0002,        -60.0005,        -60.0004,        -60.0004,        -59.9999,        -60.0002,        -60.0001
         170,        1.408333,        -60.0001,        -60.0004,        -60.0005,        -59.9998,        -59.9994,        -60.0002,        -60.0004,        -60.0001
         171,        1.416667,        -60.0001,        -59.9997,        -60.0004,        -59.9997,        -60.0004,        -59.9996,        -60.0005,        -60.0002
         172,        1.425000,        -59.9997,        -59.9997,        -59.9996,        -60.0003,        -60.0007,        -60.0001,        -59.9996,        -60.0000
         173,        1.433333,        -60.0002,        -59.9995,        -59.9997,        -59.9997,        -59.9995,        -60.0004,        -60.0004,        -60.0000
         174,        1.441667,        -60.0002,        -59.9997,        -60.0000,        -60.0000,        -59.9996,        -59.9998,        -60.0004,        -60.0006
         175,        1.450000,        -60.0004,        -59.9999,        -59.9998,        -60.0002,        -59.9999,        -60.0001,        -60.0008,        -60.0002
         176,        1.458333,        -59.9998,        -59.9997,        -59.9994,        -59.9997,        -59.9997,        -60.0002,        -60.0000,        -59.9999
         177,        1.466667,        -59.9999,        -59.9999,        -60.0000,        -59.9997,        -59.9999,        -59.9998,        -60.0010,        -60.0002
         178,        1.475000,        -59.9997,        -59.9999,        -59.9994,        -59.9995,        -60.0001,        -59.9998,        -59.9998,        -60.0002
         179,        1.483333,        -60.0004,        -60.0001,        -60.0006,        -60.0004,        -60.0001,        -60.0000,        -59.9994,        -60.0001
         180,        1.491667,        -59.9997,        -60.0000,        -60.0001,        -60.0003,        -60.0006,        -60.0002,        -59.9998,        -59.9999
         181,        1.500000,        -59.9999,        -60.0002,        -59.9992,        -60.0000,        -59.9998,        -59.9996,        -59.9996,        -59.9998
         182,        1.508333,        -60.0001,        -60.0000,        -59.9999,        -59.9999,        -60.0005,        -59.9998,        -59.9997,        -59.9998
         183,        1.516667,        -59.9998,        -59.9997,        -59.9985,        -60.0001,        -59.9998,        -60.0001,        -59.9996,        -59.9996
         184,        1.525000,        -60.0003,        -60.0006,        -60.0000,        -60.0002,        -60.0000,        -60.0003,        -59.9997,        -60.0005
         185,        1.533333,        -59.9998,        -59.9999,        -59.9993,        -59.9998,        -59.9998,        -59.9992,        -59.9999,        -60.0000
         186,        1.541667,        -60.0001,        -60.0002,        -60.0002,        -59.9999,        -59.9992,        -59.9996,        -59.9999,        -60.0003
         187,        1.550000,        -59.9994,        -59.9999,        -60.0005,        -60.0002,        -59.9995,        -59.9997,        -60.0002,        -60.0006
         188,        1.558333,        -59.9999,        -60.0000,        -59.9996,        -59.9998,        -60.0006,        -60.0003,        -60.0000,        -60.0006
         189,        1.566667,        -59.9999,        -59.9999,        -59.9996,        -59.9998,        -60.0001,        -60.0003,        -59.9999,        -60.0003
         190,        1.575000,        -60.0002,        -60.0004,        -59.9994,        -59.9997,        -59.9994,        -60.0006,        -60.0003,        -59.9995
         191,        1.583333,        -59.9998,        -59.9995,        -60.0002,        -59.9993,        -60.0005,        -59.9995,        -59.9997,        -60.0000
         192,        1.591667,        -60.0001,        -60.0001,        -60.0000,        -59.9995,        -60.0004,        -59.9998,        -59.9995,        -60.0008
         193,        1.600000,        -59.9995,        -60.0002,        -60.0003,        -59.9996,        -60.0007,        -59.9989,        -60.0004,        -60.0009
         194,        1.608333,        -59.9992,        -60.0000,        -59.9986,        -59.9997,        -59.9996,        -59.9996,        -59.9998,        -60.0005
         195,        1.616667,        -59.9995,        -60.0001,        -59.9996,        -60.0000,        -59.9997,        -60.0008,        -59.9999,        -60.0004
         196,        1.625000,        -59.9996,        -60.0002,        -59.9999,        -60.0000,        -60.0011,        -60.0001,        -60.0001,        -59.9997
         197,        1.633333,        -60.0004,        -60.0005,        -60.0003,        -60.0007,        -59.9994,        -60.0004,        -60.0004,        -60.0005
         198,        1.641667,        -60.0002,        -59.9999,        -60.0001,        -60.0000,        -60.0001,        -60.0000,        -59.9997,        -59.9997
         199,        1.650000,        -60.0001,        -59.9998,        -59.9997,        -60.0002,        -59.9998,        -59.9998,        -59.9996,        -60.0007
         200,        1.658333,        -60.0000,        -60.0000,        -60.0003,        -60.0000,        -59.9997,        -59.9998,        -60.0004,        -59.9998
         201,        1.666667,        -60.0006,        -60.0004,        -59.9991,        -60.0002,        -59.9997,        -60.0003,        -60.0002,        -59.9992
         202,        1.675000,        -60.0005,        -60.0000,        -59.9993,        -60.0003,        -59.9998,        -60.0005,        -59.9999,        -59.9999
         203,        1.683333,        -59.9997,        -60.0000,        -59.9992,        -59.9998,        -59.9997,        -60.0006,        -59.9997,        -59.9995
         204,        1.691667,        -60.0002,        -60.0005,        -60.0002,        -59.9998,        -60.0002,        -60.0005,        -60.0004,        -59.9992
         205,        1.700000,        -59.9999,        -59.9998,        -60.0009,        -59.9999,        -60.0005,        -59.9995,        -60.0001,        -60.0002
         206,        1.708333,        -59.9999,        -60.0006,        -60.0005,        -60.0000,        -59.9999,        -59.9998,        -60.0004,        -60.0002
         207,        1.716667,        -60.0005,        -60.0002,        -60.0000,        -60.0001,        -59.9997,        -60.0004,        -59.9999,        -59.9935
         208,        1.725000,        -60.0003,        -60.0000,        -60.0000,        -60.0004,        -60.0007,        -59.9642,        -59.9999,        -60.0055
         209,        1.733333,        -60.0001,        -60.0001,        -60.0001,        -60.0000,        -59.9998,        -59.9920,        -59.9994,        -59.9829
