"VanillaC4_003 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_003.tcf]","Time (h)","Q 2 [VanillaC4_003]","Q 3 [VanillaC4_003]","Q 4 [VanillaC4_003]","Q 5 [VanillaC4_003]","Q 6 [VanillaC4_003]","Q 7 [VanillaC4_003]","Q 1 [VanillaC4_003]","Q  8 [VanillaC4_003]"
          28,        0.225000,         -2.9997,         -2.9980,         -2.9867,         -2.9500,         -2.5512,          0.0000,         -2.9999,          0.0001
          29,        0.233333,         -2.9999,         -2.9984,         -2.9902,         -2.9629,         -2.6722,         -1.1793,         -3.0000,          0.0002
          30,        0.241667,         -2.9998,         -2.9989,         -2.9930,         -2.9727,         -2.7592,         -1.7843,         -3.0001,          0.0001
          31,        0.250000,         -2.9998,         -2.9992,         -2.9948,         -2.9797,         -2.8219,         -2.1438,         -3.0000,         -0.0001
          32,        0.258333,         -3.0000,         -2.9994,         -2.9963,         -2.9850,         -2.8677,         -2.3839,         -2.9999,         -0.5745
          33,        0.266667,         -3.0001,         -2.9996,         -2.9972,         -2.9890,         -2.9008,         -2.5458,         -3.0000,         -1.3093
          34,        0.275000,         -3.0000,         -2.9996,         -2.9980,         -2.9918,         -2.9252,         -2.6653,         -3.0002,         -1.7997
          35,        0.283333,         -3.0000,         -2.9998,         -2.9985,         -2.9938,         -2.9432,         -2.7520,         -2.9999,         -2.1741
          36,        0.291667,         -2.9999,         -2.9997,         -2.9989,         -2.9956,         -2.9570,         -2.8151,         -3.0000,         -2.4010
          37,        0.300000,         -3.0000,         -2.9999,         -2.9992,         -2.9968,         -2.9676,         -2.8614,         -3.0000,         -2.5559
          38,        0.308333,         -3.0000,         -2.9999,         -2.9995,         -2.9976,         -2.9758,         -2.8954,         -2.9999,         -2.6708
          39,        0.316667,         -3.0000,         -3.0000,         -2.9996,         -2.9982,         -2.9819,         -2.9205,         -3.0000,         -2.7558
          40,        0.325000,         -3.0000,         -2.9999,         -2.9996,         -2.9987,         -2.9862,         -2.9392,         -3.0000,         -2.8183
          41,        0.333333,         -3.0000,         -3.0001,         -2.9998,         -2.9991,         -2.9898,         -2.9539,         -2.9999,         -2.8640
          42,        0.341667,         -2.9999,         -3.0000,         -2.9998,         -2.9993,         -2.9922,         -2.9650,         -3.0000,         -2.8977
          43,        0.350000,         -3.0000,         -3.0001,         -2.9998,         -2.9995,         -2.9943,         -2.9735,         -3.0001,         -2.9212
          44,        0.358333,         -3.0000,         -2.9999,         -2.9999,         -2.9996,         -2.9956,         -2.9799,         -3.0001,         -2.9400
          45,        0.366667,         -3.0000,         -3.0000,         -2.9999,         -2.9997,         -2.9968,         -2.9847,         -3.0001,         -2.9546
          46,        0.375000,         -3.0000,         -3.0000,         -2.9999,         -2.9996,         -2.9976,         -2.9886,         -3.0000,         -2.9655
          47,        0.383333,         -2.9999,         -3.0001,         -3.0000,         -2.9998,         -2.9982,         -2.9914,         -3.0001,         -2.9738
          48,        0.391667,         -2.9998,         -3.0001,         -2.9998,         -2.9999,         -2.9986,         -2.9935,         -2.9999,         -2.9801
          49,        0.400000,         -3.0000,         -3.0000,         -2.9998,         -2.9999,         -2.9991,         -2.9951,         -3.0001,         -2.9850
          50,        0.408333,         -3.0001,         -3.0000,         -3.0000,         -2.9998,         -2.9992,         -2.9964,         -2.9999,         -2.9886
          51,        0.416667,         -2.9999,         -3.0001,         -2.9999,         -3.0000,         -2.9994,         -2.9971,         -3.0001,         -2.9914
          52,        0.425000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9995,         -2.9979,         -3.0000,         -2.9935
          53,        0.433333,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -2.9997,         -2.9984,         -3.0001,         -2.9952
          54,        0.441667,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -2.9998,         -2.9989,         -3.0001,         -2.9963
          55,        0.450000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -2.9997,         -2.9990,         -3.0000,         -2.9973
          56,        0.458333,         -3.0000,         -2.9999,         -2.9999,         -3.0000,         -2.9999,         -2.9993,         -3.0001,         -2.9980
          57,        0.466667,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -2.9998,         -2.9995,         -3.0000,         -2.9984
          58,        0.475000,         -3.0000,         -2.9999,         -3.0002,         -3.0001,         -3.0000,         -2.9997,         -2.9998,         -2.9990
          59,        0.483333,         -2.9999,         -3.0000,         -3.0001,         -2.9999,         -2.9999,         -2.9997,         -3.0000,         -2.9992
          60,        0.491667,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0001,         -2.9998,         -3.0001,         -2.9993
          61,        0.500000,         -3.0001,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -3.0002,         -2.9995
          62,        0.508333,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -2.9997
          63,        0.516667,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -2.9999,         -2.9997
          64,        0.525000,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9997
          65,        0.533333,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -2.9999,         -2.9999
          66,        0.541667,         -3.0000,         -3.0001,         -2.9999,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -2.9999
          67,        0.550000,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -2.9999
          68,        0.558333,         -3.0000,         -2.9999,         -2.9999,         -2.9998,         -3.0001,         -2.9999,         -3.0001,         -2.9999
          69,        0.566667,         -3.0001,         -3.0000,         -3.0001,         -2.9999,         -3.0001,         -2.9999,         -3.0000,         -3.0001
          70,        0.575000,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -2.9999,         -3.0000,         -2.9999
          71,        0.583333,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -2.9999
          72,        0.591667,         -3.0000,         -2.9999,         -3.0001,         -3.0001,         -3.0000,         -2.9999,         -3.0001,         -2.9999
          73,        0.600000,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -3.0001,         -3.0001,         -3.0000,         -3.0000
          74,        0.608333,         -2.9999,         -3.0001,         -2.9999,         -2.9999,         -3.0000,         -2.9999,         -3.0001,         -2.9999
          75,        0.616667,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0001,         -3.0001
          76,        0.625000,         -3.0001,         -3.0000,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0001
          77,        0.633333,         -2.9999,         -3.0001,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000
          78,        0.641667,         -2.9998,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
          79,        0.650000,         -3.0000,         -3.0001,         -2.9999,         -3.0001,         -3.0001,         -3.0001,         -3.0000,         -3.0000
          80,        0.658333,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0001
          81,        0.666667,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0001
          82,        0.675000,         -3.0000,         -3.0002,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -2.9999,         -3.0000
          83,        0.683333,         -2.9999,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0001
          84,        0.691667,         -3.0000,         -3.0000,         -2.9999,         -3.0002,         -2.9999,         -3.0000,         -2.9999,         -3.0000
          85,        0.700000,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0000
          86,        0.708333,         -3.0000,         -3.0001,         -3.0001,         -2.9998,         -3.0000,         -3.0000,         -3.0000,         -3.0001
          87,        0.716667,         -3.0000,         -2.9999,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000
          88,        0.725000,         -3.0001,         -2.9999,         -2.9999,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -3.0001
          89,        0.733333,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000
          90,        0.741667,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0000
          91,        0.750000,         -2.9998,         -3.0001,         -3.0000,         -2.9999,         -2.9999,         -2.9999,         -3.0001,         -3.0000
          92,        0.758333,         -3.0002,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0000
          93,        0.766667,         -3.0001,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -3.0000
          94,        0.775000,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -2.9999,         -3.0001
          95,        0.783333,         -2.9999,         -3.0001,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -2.9999
          96,        0.791667,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -2.9998,         -2.9999,         -3.0001,         -3.0000
          97,        0.800000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -2.9999
          98,        0.808333,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -3.0001,         -3.0001,         -3.0000
          99,        0.816667,         -3.0000,         -3.0000,         -3.0000,         -3.0002,         -3.0001,         -3.0000,         -3.0000,         -2.9999
         100,        0.825000,         -3.0001,         -2.9999,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0001
         101,        0.833333,         -3.0000,         -2.9999,         -3.0002,         -2.9999,         -3.0000,         -3.0001,         -3.0001,         -2.9999
         102,        0.841667,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -3.0001
         103,        0.850000,         -2.9999,         -3.0001,         -3.0002,         -3.0001,         -3.0001,         -2.9999,         -3.0000,         -3.0002
         104,        0.858333,         -2.9999,         -3.0000,         -3.0001,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0001
         105,        0.866667,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0000
         106,        0.875000,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -2.9999,         -3.0000,         -3.0000
         107,        0.883333,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0001,         -3.0000
         108,        0.891667,         -2.9998,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0001
         109,        0.900000,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -2.9999,         -2.9999,         -3.0000,         -2.9999
         110,        0.908333,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         111,        0.916667,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -3.0001
         112,        0.925000,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         113,        0.933333,         -3.0000,         -2.9998,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         114,        0.941667,         -3.0001,         -3.0001,         -3.0001,         -3.0001,         -3.0000,         -3.0001,         -3.0001,         -3.0000
         115,        0.950000,         -2.9999,         -3.0001,         -3.0002,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0000
         116,        0.958333,         -2.9999,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         117,        0.966667,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         118,        0.975000,         -3.0001,         -3.0000,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -3.0001,         -3.0000
         119,        0.983333,         -3.0000,         -3.0000,         -2.9998,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0001
         120,        0.991667,         -3.0000,         -2.9999,         -3.0001,         -3.0001,         -3.0001,         -3.0000,         -3.0001,         -3.0001
         121,        1.000000,         -3.0000,         -3.0000,         -3.0001,         -3.0002,         -3.0000,         -3.0000,         -2.9999,         -2.9999
         122,        1.008333,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0002,         -3.0000,         -3.0000
         123,        1.016667,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -2.9999,         -3.0000
         124,        1.025000,         -2.9999,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -2.9999,         -2.9999
         125,        1.033333,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0002,         -3.0000,         -3.0000,         -3.0000
         126,        1.041667,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -3.0000
         127,        1.050000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -2.9998,         -3.0001
         128,        1.058333,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0001
         129,        1.066667,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -3.0000
         130,        1.075000,         -2.9999,         -3.0001,         -2.9998,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         131,        1.083333,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0001,         -3.0002,         -3.0000
         132,        1.091667,         -2.9999,         -3.0002,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -3.0000,         -3.0001
         133,        1.100000,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -3.0000,         -2.9999,         -2.9999,         -3.0000
         134,        1.108333,         -2.9999,         -3.0001,         -3.0001,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -3.0000
         135,        1.116667,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000
         136,        1.125000,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -2.9999
         137,        1.133333,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0000
         138,        1.141667,         -3.0000,         -3.0001,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0000
         139,        1.150000,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -2.9999,         -2.9999,         -3.0000,         -2.9999
         140,        1.158333,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         141,        1.166667,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0001,         -2.9999,         -2.9999,         -3.0000
         142,        1.175000,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -2.9999,         -3.0000,         -2.9999,         -3.0000
         143,        1.183333,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         144,        1.191667,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0001
         145,        1.200000,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         146,        1.208333,         -3.0001,         -3.0001,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -3.0002
         147,        1.216667,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -2.9999,         -2.9999
         148,        1.225000,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -3.0002,         -3.0000,         -3.0000
         149,        1.233333,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -3.0002,         -2.9999,         -3.0002
         150,        1.241667,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -3.0001,         -3.0001,         -3.0000,         -3.0000
         151,        1.250000,         -2.9999,         -3.0000,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -3.0002
         152,        1.258333,         -3.0000,         -3.0001,         -3.0001,         -3.0000,         -2.9999,         -3.0001,         -3.0001,         -2.9999
         153,        1.266667,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0001,         -2.9999,         -3.0001,         -2.9999
         154,        1.275000,         -3.0001,         -3.0000,         -3.0000,         -3.0002,         -2.9999,         -3.0000,         -3.0000,         -3.0001
         155,        1.283333,         -3.0000,         -3.0001,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0002
         156,        1.291667,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -2.9999
         157,        1.300000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0000,         -2.9999,         -2.9997
         158,        1.308333,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -3.0001,         -3.0000,         -2.9998
         159,        1.316667,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -2.9999,         -3.0000,         -3.0001
         160,        1.325000,         -3.0001,         -3.0002,         -3.0002,         -3.0000,         -3.0000,         -3.0001,         -2.9999,         -3.0001
         161,        1.333333,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0001,         -2.9998,         -3.0000
         162,        1.341667,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -2.9999
         163,        1.350000,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -3.0000,         -2.9999
         164,        1.358333,         -3.0000,         -3.0000,         -3.0000,         -3.0002,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         165,        1.366667,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0002
         166,        1.375000,         -2.9998,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -3.0001,         -3.0001,         -2.9999
         167,        1.383333,         -3.0000,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0001
         168,        1.391667,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0001
         169,        1.400000,         -2.9999,         -2.9999,         -3.0001,         -3.0001,         -3.0000,         -3.0001,         -2.9999,         -2.9999
         170,        1.408333,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9998
         171,        1.416667,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000
         172,        1.425000,         -3.0001,         -2.9999,         -2.9999,         -2.9999,         -3.0000,         -3.0000,         -2.9999,         -3.0000
         173,        1.433333,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0002,         -2.9999
         174,        1.441667,         -2.9999,         -3.0001,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -2.9999
         175,        1.450000,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000
         176,        1.458333,         -2.9999,         -2.9999,         -2.9998,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000
         177,        1.466667,         -3.0000,         -2.9998,         -3.0000,         -3.0001,         -3.0001,         -3.0000,         -3.0001,         -3.0001
         178,        1.475000,         -2.9998,         -3.0000,         -3.0001,         -3.0001,         -3.0001,         -3.0001,         -3.0000,         -3.0000
         179,        1.483333,         -3.0000,         -2.9999,         -2.9999,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         180,        1.491667,         -3.0001,         -3.0000,         -2.9999,         -2.9999,         -3.0001,         -2.9999,         -3.0000,         -3.0001
         181,        1.500000,         -3.0001,         -3.0001,         -3.0001,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0001
         182,        1.508333,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0003
         183,        1.516667,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -2.9999
         184,        1.525000,         -3.0002,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0001,         -3.0001,         -2.9996
         185,        1.533333,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -2.9999,         -3.0001
         186,        1.541667,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0001,         -3.0001
         187,        1.550000,         -2.9999,         -3.0001,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0001
         188,        1.558333,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0001,         -3.0000,         -3.0000,         -3.0000
         189,        1.566667,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         190,        1.575000,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0004
         191,        1.583333,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -2.9995
         192,        1.591667,         -3.0000,         -2.9999,         -2.9998,         -2.9999,         -3.0000,         -3.0000,         -3.0001,         -2.9996
         193,        1.600000,         -3.0001,         -3.0000,         -2.9998,         -3.0001,         -3.0000,         -3.0000,         -3.0001,         -2.9998
         194,        1.608333,         -3.0000,         -2.9999,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0000
         195,        1.616667,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -3.0000
         196,        1.625000,         -3.0001,         -3.0001,         -3.0000,         -3.0001,         -2.9999,         -3.0000,         -3.0000,         -3.0000
         197,        1.633333,         -3.0001,         -3.0000,         -2.9999,         -2.9999,         -3.0000,         -2.9999,         -3.0001,         -2.9999
         198,        1.641667,         -2.9998,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         199,        1.650000,         -2.9999,         -3.0002,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         200,        1.658333,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -3.0002,         -3.0000,         -3.0001,         -3.0000
         201,        1.666667,         -3.0000,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -2.9999
         202,        1.675000,         -2.9998,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0001,         -3.0001,         -2.9998
         203,        1.683333,         -3.0001,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -2.9998
         204,        1.691667,         -3.0000,         -3.0000,         -2.9999,         -2.9999,         -2.9999,         -2.9999,         -3.0001,         -3.0000
         205,        1.700000,         -3.0000,         -3.0000,         -3.0001,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -3.0000
         206,        1.708333,         -3.0000,         -3.0001,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -2.9998
         207,        1.716667,         -3.0000,         -3.0000,         -2.9998,         -2.9999,         -3.0000,         -3.0000,         -2.9999,         -3.0000
         208,        1.725000,         -3.0000,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -3.0000
         209,        1.733333,         -2.9999,         -3.0000,         -3.0001,         -3.0000,         -3.0000,         -3.0000,         -3.0000,         -2.9999
         210,        1.741667,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -2.9999,         -3.0000,         -3.0000,         -3.0001
