"VanillaC4_004","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"C:\Users\waterlab\Documents\ArcGIS\Projects\Anzy\04_Hydraulic-Modeling\Gregs_Tuflow_training_files\RosgenC4_tuflow\runs\VanillaC4_004.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"C:\Users\waterlab\Documents\ArcGIS\Projects\Anzy\04_Hydraulic-Modeling\Gregs_Tuflow_training_files\RosgenC4_tuflow\results\004\VanillaC4_004_POMM.csv","Maximum (Extracted from Time Series)",          3.0328,          2.8321,          3.1400,          3.1180,          2.8493,          2.6120,          2.4534,          2.2711,          2.1934,          2.2707,          2.1935,          2.2708,          2.4518,          2.4520,          2.4523,          2.8923,          0.0000,          0.0000,          0.0000,          0.0000,         31.3560,         58.6210,          0.0000,         81.6324
"","Time of Maximum",          0.0167,          0.0167,          0.0167,          0.0167,          0.0333,          0.0333,          0.0333,          0.2000,          2.0000,          0.4500,          1.6500,          0.8667,          1.9667,          1.0333,          0.5667,          0.0167,          0.0000,          0.0000,          0.0000,          0.0000,          0.0333,          0.0167,          0.0000,          0.0167
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,       -121.4615,       -121.4611,       -121.4609,       -121.4609,       -121.4613,       -121.4609,       -121.4621,       -121.4609
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0333,          1.5833,          1.6500,          1.9667,          1.8833,          1.0667,          1.8500,          0.6500
