"InphaseC4_020","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_020.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\020\InphaseC4_020_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          3.7235,          2.0746,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.4263,        -60.4943,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -83.1768,         -0.0015
,        0.016667,          3.2408,          1.6487,          2.4215,          2.7671,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0000,          3.3288,        -78.9044,        -31.2526,          0.0000,          0.0000,          0.0000,          0.0003,        -88.9348,         -0.0008
,        0.025000,          3.0276,          1.2389,          2.1842,          2.8068,          2.5059,          1.0898,          0.0000,          0.0001,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          3.1432,        -78.6328,        -60.5648,        -39.8197,          0.0000,         -0.0002,          0.0001,        -88.3343,          0.0014
,        0.033333,          2.6085,          1.3160,          2.1537,          2.8472,          2.6379,          1.1613,          1.6397,          0.3149,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          0.0000,          2.8611,        -80.1666,        -72.1992,        -61.0043,        -36.9225,          0.0007,          0.0011,        -88.5258,         -0.0009
,        0.041667,          2.4822,          1.4156,          2.1396,          2.8643,          2.6267,          1.1332,          1.5920,          1.9644,          1.0448,          1.0246,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          2.4881,        -82.6084,        -77.9990,        -68.0424,        -54.8132,        -22.0176,          0.0013,        -85.8608,         -0.0009
,        0.050000,          2.4505,          1.4890,          2.1365,          2.8847,          2.4365,          1.2255,          1.6695,          2.0170,          1.2885,          1.3282,          1.1994,          0.8944,          0.2039,          0.0000,          0.0000,          2.3439,        -85.5579,        -82.3442,        -72.3841,        -65.2311,        -53.0891,        -11.2405,        -87.2299,         -0.0018
,        0.058333,          2.4344,          1.5328,          2.1457,          2.8979,          2.3619,          1.3625,          1.7507,          2.1864,          1.4410,          1.4191,          1.4473,          1.1174,          0.8944,          0.9652,          0.6853,          2.2743,        -87.3881,        -85.4293,        -78.0259,        -72.9166,        -64.3721,        -46.0425,        -88.3203,        -41.9884
,        0.066667,          2.4257,          1.5598,          2.1498,          2.8474,          2.3322,          1.4550,          1.8130,          2.2399,          1.5755,          1.5028,          1.3681,          1.3263,          1.3051,          1.4676,          1.4585,          2.2409,        -88.4844,        -87.2942,        -82.4972,        -79.0075,        -70.1905,        -64.0948,        -89.0497,        -73.7093
,        0.075000,          2.4200,          1.5767,          2.1512,          2.7379,          2.3190,          1.5175,          1.8520,          2.2346,          1.6113,          1.5328,          1.5982,          1.5850,          1.6926,          2.2198,          1.7147,          2.2222,        -89.1343,        -88.2974,        -85.2749,        -83.0660,        -75.0261,        -79.5866,        -89.4735,        -86.2085
,        0.083333,          2.4172,          1.5858,          2.1511,          2.6743,          2.3097,          1.5572,          1.8755,          2.1597,          1.6920,          1.6633,          1.8167,          2.0140,          2.0328,          2.3719,          1.9008,          2.2119,        -89.4942,        -88.8685,        -86.9746,        -85.5312,        -80.9801,        -88.9123,        -89.6912,        -90.7107
,        0.091667,          2.4155,          1.5905,          2.1493,          2.6366,          2.3039,          1.5805,          1.8874,          2.1411,          1.8071,          1.7837,          2.0205,          2.1403,          2.1145,          2.4139,          1.9672,          2.2059,        -89.6940,        -89.2221,        -88.0229,        -87.0091,        -86.0701,        -89.2379,        -89.8256,        -90.2763
,        0.100000,          2.4138,          1.5922,          2.1473,          2.6140,          2.3001,          1.5937,          1.8890,          2.1698,          1.9077,          1.8737,          2.0813,          2.1925,          2.1579,          2.4365,          1.9833,          2.2023,        -89.7942,        -89.4593,        -88.6672,        -87.7710,        -88.8876,        -89.8530,        -89.8918,        -89.8988
,        0.108333,          2.4121,          1.5931,          2.1458,          2.5993,          2.2971,          1.5988,          1.8903,          2.2195,          1.9589,          1.9006,          2.1068,          2.2154,          2.1717,          2.4380,          1.9965,          2.1996,        -89.8442,        -89.6180,        -89.0230,        -88.5318,        -89.6607,        -89.9982,        -89.9184,        -89.8903
,        0.116667,          2.4107,          1.5937,          2.1447,          2.5893,          2.2921,          1.6041,          1.8951,          2.2584,          1.9670,          1.9055,          2.1151,          2.2167,          2.1724,          2.4408,          2.0030,          2.1973,        -89.8799,        -89.7205,        -89.2682,        -89.0744,        -89.7774,        -89.9311,        -89.9370,        -89.9538
,        0.125000,          2.4098,          1.5940,          2.1440,          2.5803,          2.2903,          1.6104,          1.9006,          2.2739,          1.9669,          1.9052,          2.1150,          2.2146,          2.1728,          2.4413,          2.0047,          2.1956,        -89.9099,        -89.7886,        -89.5058,        -89.4488,        -89.7260,        -89.8538,        -89.9499,        -89.9156
,        0.133333,          2.4092,          1.5945,          2.1436,          2.5743,          2.2905,          1.6157,          1.9050,          2.2812,          1.9666,          1.9050,          2.1143,          2.2156,          2.1730,          2.4397,          2.0038,          2.1944,        -89.9356,        -89.8401,        -89.7066,        -89.6751,        -89.7217,        -89.7804,        -89.9650,        -89.8072
