"OutphaseC4_020","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_020.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\020\OutphaseC4_020_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          2.3992,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.9259,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -46.6067,         -0.0001
,        0.016667,          1.9674,          1.0084,          3.0696,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.0949,        -30.6802,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -57.4740,         -0.0007
,        0.025000,          2.0677,          2.4058,          4.0459,          1.8358,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.1456,        -55.2024,        -34.6961,          0.0000,          0.0000,          0.0000,         -0.0000,        -71.8933,         -0.0000
,        0.033333,          2.0489,          2.9089,          4.4920,          1.4982,          1.1847,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0882,        -70.2130,        -39.8765,          0.0000,          0.0000,          0.0000,         -0.0000,        -79.5826,         -0.0006
,        0.041667,          2.0613,          3.0971,          3.3541,          1.6774,          1.1658,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0565,        -77.5289,        -44.7554,        -12.3134,          0.0000,          0.0000,         -0.0000,        -83.5289,         -0.0003
,        0.050000,          2.0393,          3.2163,          3.2701,          2.0825,          1.3376,          0.7448,          1.4944,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0544,        -82.2747,        -52.5082,        -26.6021,        -16.5134,          0.0000,         -0.0000,        -86.4007,          0.0004
,        0.058333,          2.0399,          3.2898,          3.0587,          2.2280,          1.5377,          1.7924,          2.3302,          0.6279,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          1.0483,        -85.4960,        -61.1363,        -40.9502,        -29.9509,          0.0000,         -0.0000,        -87.9526,         -0.0007
,        0.066667,          2.0335,          3.3278,          2.9026,          2.2616,          1.7292,          2.1883,          1.9668,          0.5295,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.0460,        -87.3493,        -68.0491,        -52.0487,        -35.9886,          0.0000,         -0.0000,        -88.6715,         -0.0014
,        0.075000,          2.0340,          3.3480,          2.7889,          2.2340,          1.8243,          2.4158,          0.4684,          0.6102,          0.8515,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          1.0459,        -88.4542,        -73.6600,        -60.8133,        -42.8415,         -1.8762,         -0.0000,        -89.3617,          0.0010
,        0.083333,          2.0326,          3.3567,          2.7057,          2.1828,          1.8759,          2.5686,          0.3016,          0.6843,          1.3363,          1.4878,          0.4041,          0.0585,          0.0000,          0.0000,          0.0001,          1.0442,        -89.1208,        -77.6025,        -67.2262,        -49.2468,        -14.0935,         -0.0000,        -89.5349,         -0.0011
,        0.091667,          2.0320,          3.3719,          2.6437,          2.1508,          1.8996,          2.7020,          0.2845,          0.7834,          1.6067,          2.3093,          0.3598,          0.4186,          0.5552,          0.0000,          0.0002,          1.0445,        -89.4799,        -80.4430,        -72.1066,        -55.9595,        -25.8621,         -6.0860,        -89.7674,         -0.0003
,        0.100000,          2.0321,          3.3431,          2.5962,          2.1296,          1.9123,          2.7563,          0.3246,          0.8573,          1.7350,          2.8419,          0.1260,          0.4506,          0.5257,          1.1634,          0.0002,          1.0442,        -89.6997,        -82.6149,        -75.9948,        -62.1122,        -37.0805,         -8.9577,        -89.8739,          0.0013
,        0.108333,          2.0317,          3.1299,          2.5509,          2.1024,          1.9209,          2.7315,          0.3868,          0.9260,          1.8185,          3.2074,          0.0678,          0.5704,          0.6730,          1.7300,          0.1902,          1.0440,        -89.8381,        -84.2835,        -79.0970,        -67.3585,        -46.7304,        -16.4452,        -89.9072,         -4.9062
,        0.116667,          2.0318,          2.8205,          2.5113,          2.0615,          1.9187,          2.7101,          0.4508,          1.0064,          1.8917,          3.4578,          0.0507,          0.7230,          0.9319,          2.1471,          0.7697,          1.0441,        -89.9000,        -85.5558,        -81.5481,        -72.0539,        -54.7467,        -24.3089,        -89.9659,        -13.0278
,        0.125000,          2.0317,          2.5753,          2.4809,          2.0387,          1.9219,          2.7074,          0.4879,          1.0507,          1.9372,          3.6418,          0.1558,          0.8532,          1.2646,          2.4225,          1.9137,          1.0439,        -89.8905,        -86.5453,        -83.4507,        -75.7534,        -61.1376,        -32.6370,        -89.9712,        -20.8195
,        0.133333,          2.0316,          2.4240,          2.4570,          2.0234,          1.9302,          2.7075,          0.5184,          1.0563,          1.9463,          3.7737,          0.2507,          1.0053,          1.4774,          2.6434,          2.6030,          1.0440,        -89.9033,        -87.3225,        -84.9309,        -78.6365,        -65.7631,        -40.8499,        -89.9838,        -30.5856
,        0.141667,          2.0316,          2.3282,          2.4408,          2.0094,          1.9329,          2.7083,          0.5459,          1.0576,          1.9566,          3.7637,          0.3007,          1.0842,          1.6258,          2.8056,          2.9591,          1.0439,        -89.9217,        -87.9233,        -86.0720,        -80.9102,        -69.4744,        -48.3755,        -89.9920,        -39.6499
,        0.150000,          2.0316,          2.2714,          2.4278,          2.0065,          1.9345,          2.7096,          0.5761,          1.0682,          1.9690,          3.1446,          0.3572,          1.0998,          1.7420,          2.9323,          3.1609,          1.0439,        -89.9400,        -88.3920,        -86.9553,        -82.7150,        -73.0856,        -55.2243,        -89.9910,        -47.6762
,        0.158333,          2.0317,          2.2311,          2.4191,          1.9972,          1.9326,          2.7108,          0.5974,          1.1015,          1.9881,          2.7466,          0.3980,          1.1798,          1.8227,          3.0393,          3.7789,          1.0440,        -89.9527,        -88.7475,        -87.6339,        -84.1445,        -76.1831,        -61.2218,        -89.9973,        -54.6032
,        0.166667,          2.0317,          2.2023,          2.4104,          1.9949,          1.9328,          2.7134,          0.6080,          1.1146,          1.9954,          2.5578,          0.4196,          1.2407,          1.8762,          3.1130,          4.5068,          1.0439,        -89.9596,        -89.0317,        -88.1595,        -85.3154,        -78.7519,        -66.2350,        -89.9963,        -60.5007
,        0.175000,          2.0317,          2.1854,          2.4036,          1.9819,          1.9304,          2.7138,          0.6122,          1.1128,          1.9954,          2.4717,          0.4233,          1.2541,          1.9132,          3.1690,          4.7164,          1.0440,        -89.9676,        -89.2475,        -88.5668,        -86.2609,        -80.8956,        -70.3971,        -90.0004,        -65.4201
,        0.183333,          2.0317,          2.1738,          2.3992,          1.9840,          1.9292,          2.7155,          0.6116,          1.1107,          2.0013,          2.4209,          0.4241,          1.2422,          1.9445,          3.1961,          4.8014,          1.0440,        -89.9748,        -89.4183,        -88.8855,        -86.9975,        -82.6507,        -73.8476,        -89.9999,        -69.5481
,        0.191667,          2.0317,          2.1642,          2.3943,          1.9812,          1.9315,          2.7163,          0.6137,          1.0982,          2.0029,          2.3845,          0.4246,          1.2480,          1.9645,          3.1967,          4.8711,          1.0440,        -89.9825,        -89.5470,        -89.1365,        -87.6050,        -84.0763,        -76.7219,        -90.0007,        -73.0274
,        0.200000,          2.0318,          2.1553,          2.3917,          1.9764,          1.9279,          2.7156,          0.6175,          1.1032,          2.0155,          2.3563,          0.4280,          1.2643,          1.9769,          3.1840,          4.9279,          1.0440,        -89.9857,        -89.6495,        -89.3263,        -88.0874,        -85.2258,        -79.1064,        -90.0004,        -75.9778
,        0.208333,          2.0318,          2.1493,          2.3900,          1.9796,          1.9291,          2.7179,          0.6240,          1.1056,          2.0190,          2.3339,          0.4300,          1.2825,          1.9860,          3.1748,          4.9726,          1.0440,        -89.9853,        -89.7262,        -89.4761,        -88.4681,        -86.1594,        -81.1063,        -90.0017,        -78.4907
,        0.216667,          2.0318,          2.1449,          2.3883,          1.9791,          1.9293,          2.7179,          0.6258,          1.1176,          2.0260,          2.3184,          0.4291,          1.2884,          1.9932,          3.1696,          5.0135,          1.0440,        -89.9935,        -89.7885,        -89.5949,        -88.7718,        -86.9243,        -82.7638,        -89.9999,        -80.6004
,        0.225000,          2.0318,          2.1412,          2.3869,          1.9778,          1.9269,          2.7183,          0.6266,          1.1150,          2.0238,          2.3061,          0.4298,          1.2988,          1.9987,          3.1682,          5.0460,          1.0440,        -89.9910,        -89.8366,        -89.6857,        -89.0156,        -87.5306,        -84.1293,        -90.0004,        -82.3477
,        0.233333,          2.0318,          2.1382,          2.3850,          1.9775,          1.9270,          2.7192,          0.6303,          1.1123,          2.0236,          2.3005,          0.4235,          1.2941,          2.0026,          3.1656,          5.0727,          1.0440,        -89.9980,        -89.8732,        -89.7549,        -89.2113,        -88.0340,        -85.2456,        -89.9992,        -83.7946
,        0.241667,          2.0318,          2.1356,          2.3844,          1.9760,          1.9263,          2.7196,          0.6282,          1.1210,          2.0279,          2.2940,          0.4231,          1.2942,          2.0071,          3.1672,          5.0945,          1.0440,        -89.9952,        -89.9009,        -89.8121,        -89.3565,        -88.4165,        -86.1534,        -90.0007,        -84.9758
,        0.250000,          2.0318,          2.1315,          2.3845,          1.9797,          1.9272,          2.7203,          0.6288,          1.1121,          2.0299,          2.2894,          0.4127,          1.2887,          2.0080,          3.1648,          5.1121,          1.0440,        -89.9961,        -89.9244,        -89.8533,        -89.4774,        -88.7359,        -86.8909,        -89.9995,        -85.9358
,        0.258333,          2.0318,          2.1302,          2.3841,          1.9799,          1.9273,          2.7200,          0.6315,          1.1145,          2.0261,          2.2873,          0.4057,          1.2810,          2.0098,          3.1666,          5.1256,          1.0440,        -89.9976,        -89.9405,        -89.8862,        -89.5773,        -88.9967,        -87.4924,        -90.0003,        -86.7166
,        0.266667,          2.0318,          2.1294,          2.3837,          1.9793,          1.9253,          2.7199,          0.6316,          1.1241,          2.0356,          2.2827,          0.4102,          1.3060,          2.0096,          3.1651,          5.1367,          1.0440,        -89.9980,        -89.9538,        -89.9116,        -89.6506,        -89.1964,        -87.9775,        -89.9996,        -87.3529
,        0.275000,          2.0318,          2.1288,          2.3829,          1.9792,          1.9258,          2.7207,          0.6334,          1.1207,          2.0304,          2.2797,          0.4027,          1.2952,          2.0091,          3.1618,          5.1451,          1.0440,        -89.9986,        -89.9652,        -89.9340,        -89.7133,        -89.3623,        -88.3738,        -89.9994,        -87.8627
,        0.283333,          2.0318,          2.1283,          2.3822,          1.9783,          1.9252,          2.7204,          0.6320,          1.1263,          2.0321,          2.2798,          0.4024,          1.2872,          2.0101,          3.1675,          5.1523,          1.0440,        -89.9986,        -89.9723,        -89.9478,        -89.7573,        -89.4937,        -88.6931,        -90.0003,        -88.2797
,        0.291667,          2.0318,          2.1280,          2.3819,          1.9791,          1.9257,          2.7210,          0.6303,          1.1231,          2.0326,          2.2775,          0.4112,          1.3206,          2.0078,          3.1647,          5.1608,          1.0440,        -89.9989,        -89.9806,        -89.9601,        -89.7920,        -89.5956,        -88.9503,        -90.0015,        -88.6189
,        0.300000,          2.0318,          2.1276,          2.3816,          1.9798,          1.9259,          2.7208,          0.6300,          1.1214,          2.0301,          2.2772,          0.4077,          1.2952,          2.0092,          3.1613,          5.1641,          1.0440,        -89.9993,        -89.9822,        -89.9676,        -89.8223,        -89.6789,        -89.1588,        -90.0003,        -88.8896
,        0.308333,          2.0318,          2.1274,          2.3814,          1.9803,          1.9257,          2.7209,          0.6312,          1.1240,          2.0340,          2.2765,          0.4095,          1.2967,          2.0099,          3.1687,          5.1687,          1.0440,        -89.9998,        -89.9881,        -89.9770,        -89.8443,        -89.7451,        -89.3239,        -89.9996,        -89.1076
,        0.316667,          2.0318,          2.1272,          2.3812,          1.9808,          1.9256,          2.7209,          0.6326,          1.1293,          2.0342,          2.2747,          0.4108,          1.3072,          2.0092,          3.1636,          5.1718,          1.0440,        -90.0000,        -89.9905,        -89.9793,        -89.8664,        -89.7968,        -89.4570,        -89.9992,        -89.2844
,        0.325000,          2.0318,          2.1271,          2.3810,          1.9812,          1.9255,          2.7209,          0.6325,          1.1333,          2.0348,          2.2742,          0.4096,          1.2995,          2.0093,          3.1641,          5.1730,          1.0440,        -89.9994,        -89.9930,        -89.9869,        -89.8804,        -89.8407,        -89.5668,        -90.0016,        -89.4260
,        0.333333,          2.0318,          2.1270,          2.3808,          1.9816,          1.9253,          2.7211,          0.6319,          1.1329,          2.0328,          2.2740,          0.4131,          1.3123,          2.0084,          3.1655,          5.1754,          1.0440,        -89.9996,        -89.9934,        -89.9866,        -89.8899,        -89.8731,        -89.6509,        -90.0013,        -89.5401
,        0.341667,          2.0318,          2.1270,          2.3805,          1.9819,          1.9253,          2.7208,          0.6310,          1.1327,          2.0323,          2.2741,          0.4153,          1.3122,          2.0080,          3.1631,          5.1765,          1.0440,        -89.9995,        -89.9961,        -89.9936,        -89.9003,        -89.8981,        -89.7232,        -89.9992,        -89.6315
,        0.350000,          2.0318,          2.1269,          2.3803,          1.9824,          1.9252,          2.7210,          0.6304,          1.1331,          2.0330,          2.2738,          0.4150,          1.3087,          2.0082,          3.1651,          5.1775,          1.0440,        -89.9994,        -89.9966,        -89.9938,        -89.9057,        -89.9205,        -89.7773,        -90.0000,        -89.7046
,        0.358333,          2.0318,          2.1269,          2.3802,          1.9828,          1.9252,          2.7209,          0.6301,          1.1340,          2.0333,          2.2736,          0.4127,          1.3038,          2.0085,          3.1651,          5.1784,          1.0440,        -89.9995,        -89.9949,        -89.9943,        -89.9119,        -89.9371,        -89.8231,        -90.0006,        -89.7637
,        0.366667,          2.0318,          2.1269,          2.3800,          1.9833,          1.9251,          2.7210,          0.6300,          1.1356,          2.0335,          2.2732,          0.4127,          1.3097,          2.0080,          3.1653,          5.1794,          1.0440,        -89.9999,        -89.9980,        -89.9955,        -89.9163,        -89.9497,        -89.8575,        -89.9991,        -89.8118
,        0.375000,          2.0318,          2.1268,          2.3798,          1.9836,          1.9250,          2.7210,          0.6297,          1.1372,          2.0336,          2.2730,          0.4131,          1.3139,          2.0075,          3.1638,          5.1798,          1.0439,        -89.9997,        -89.9984,        -89.9945,        -89.9200,        -89.9602,        -89.8874,        -89.9988,        -89.8494
,        0.383333,          2.0318,          2.1268,          2.3797,          1.9841,          1.9250,          2.7209,          0.6294,          1.1381,          2.0334,          2.2730,          0.4133,          1.3146,          2.0073,          3.1643,          5.1801,          1.0440,        -89.9995,        -90.0006,        -89.9987,        -89.9223,        -89.9693,        -89.9094,        -90.0001,        -89.8796
,        0.391667,          2.0318,          2.1269,          2.3796,          1.9845,          1.9250,          2.7210,          0.6289,          1.1392,          2.0332,          2.2733,          0.4134,          1.3156,          2.0071,          3.1646,          5.1808,          1.0440,        -90.0000,        -89.9983,        -89.9960,        -89.9258,        -89.9749,        -89.9283,        -89.9994,        -89.9037
,        0.400000,          2.0318,          2.1268,          2.3794,          1.9850,          1.9249,          2.7209,          0.6285,          1.1401,          2.0333,          2.2735,          0.4129,          1.3154,          2.0070,          3.1646,          5.1810,          1.0440,        -90.0004,        -89.9991,        -89.9986,        -89.9275,        -89.9804,        -89.9423,        -89.9998,        -89.9233
,        0.408333,          2.0318,          2.1268,          2.3793,          1.9853,          1.9249,          2.7211,          0.6280,          1.1408,          2.0331,          2.2736,          0.4118,          1.3148,          2.0070,          3.1647,          5.1813,          1.0440,        -90.0002,        -90.0002,        -89.9979,        -89.9275,        -89.9846,        -89.9551,        -89.9996,        -89.9389
,        0.416667,          2.0317,          2.1268,          2.3791,          1.9857,          1.9248,          2.7208,          0.6277,          1.1419,          2.0332,          2.2737,          0.4110,          1.3160,          2.0068,          3.1647,          5.1815,          1.0440,        -90.0000,        -89.9985,        -90.0004,        -89.9284,        -89.9880,        -89.9634,        -89.9987,        -89.9512
,        0.425000,          2.0319,          2.1268,          2.3790,          1.9861,          1.9247,          2.7210,          0.6273,          1.1429,          2.0332,          2.2736,          0.4106,          1.3179,          2.0066,          3.1644,          5.1817,          1.0440,        -90.0001,        -90.0002,        -89.9989,        -89.9303,        -89.9897,        -89.9708,        -89.9986,        -89.9613
,        0.433333,          2.0318,          2.1269,          2.3789,          1.9864,          1.9248,          2.7208,          0.6268,          1.1438,          2.0332,          2.2737,          0.4099,          1.3188,          2.0064,          3.1644,          5.1818,          1.0440,        -90.0005,        -89.9990,        -90.0007,        -89.9312,        -89.9921,        -89.9769,        -89.9997,        -89.9688
,        0.441667,          2.0317,          2.1269,          2.3788,          1.9869,          1.9247,          2.7210,          0.6264,          1.1446,          2.0331,          2.2738,          0.4094,          1.3202,          2.0062,          3.1646,          5.1819,          1.0440,        -90.0000,        -90.0003,        -90.0006,        -89.9307,        -89.9936,        -89.9814,        -89.9999,        -89.9755
,        0.450000,          2.0318,          2.1268,          2.3787,          1.9872,          1.9247,          2.7208,          0.6261,          1.1456,          2.0332,          2.2740,          0.4088,          1.3213,          2.0060,          3.1644,          5.1820,          1.0440,        -90.0002,        -90.0000,        -90.0008,        -89.9313,        -89.9949,        -89.9853,        -90.0006,        -89.9805
,        0.458333,          2.0318,          2.1269,          2.3785,          1.9876,          1.9246,          2.7210,          0.6257,          1.1465,          2.0331,          2.2741,          0.4079,          1.3217,          2.0059,          3.1645,          5.1821,          1.0440,        -90.0004,        -89.9994,        -90.0011,        -89.9336,        -89.9963,        -89.9891,        -90.0002,        -89.9842
,        0.466667,          2.0318,          2.1269,          2.3784,          1.9879,          1.9246,          2.7208,          0.6253,          1.1474,          2.0331,          2.2743,          0.4071,          1.3227,          2.0057,          3.1646,          5.1821,          1.0440,        -89.9997,        -90.0006,        -89.9997,        -89.9317,        -89.9976,        -89.9901,        -90.0008,        -89.9874
,        0.475000,          2.0318,          2.1269,          2.3783,          1.9882,          1.9245,          2.7209,          0.6249,          1.1483,          2.0331,          2.2743,          0.4065,          1.3239,          2.0056,          3.1645,          5.1821,          1.0440,        -89.9997,        -90.0000,        -90.0013,        -89.9318,        -89.9976,        -89.9930,        -90.0000,        -89.9898
,        0.483333,          2.0317,          2.1269,          2.3782,          1.9886,          1.9245,          2.7208,          0.6245,          1.1490,          2.0330,          2.2745,          0.4058,          1.3250,          2.0054,          3.1645,          5.1822,          1.0440,        -89.9999,        -89.9988,        -89.9999,        -89.9327,        -89.9981,        -89.9942,        -89.9995,        -89.9922
,        0.491667,          2.0318,          2.1269,          2.3780,          1.9889,          1.9244,          2.7209,          0.6242,          1.1498,          2.0330,          2.2746,          0.4050,          1.3258,          2.0053,          3.1645,          5.1822,          1.0440,        -90.0005,        -90.0000,        -90.0015,        -89.9333,        -89.9988,        -89.9956,        -90.0006,        -89.9934
,        0.500000,          2.0318,          2.1270,          2.3780,          1.9892,          1.9243,          2.7208,          0.6237,          1.1506,          2.0330,          2.2747,          0.4044,          1.3270,          2.0050,          3.1645,          5.1822,          1.0440,        -89.9998,        -90.0019,        -89.9989,        -89.9340,        -89.9990,        -89.9965,        -90.0014,        -89.9957
,        0.508333,          2.0318,          2.1269,          2.3778,          1.9895,          1.9243,          2.7209,          0.6234,          1.1515,          2.0330,          2.2749,          0.4036,          1.3279,          2.0049,          3.1644,          5.1823,          1.0440,        -90.0001,        -89.9998,        -90.0010,        -89.9332,        -89.9992,        -89.9970,        -89.9996,        -89.9960
,        0.516667,          2.0318,          2.1270,          2.3777,          1.9898,          1.9243,          2.7209,          0.6231,          1.1523,          2.0330,          2.2750,          0.4029,          1.3288,          2.0047,          3.1645,          5.1822,          1.0440,        -89.9996,        -90.0000,        -89.9986,        -89.9330,        -89.9998,        -89.9973,        -89.9987,        -89.9965
,        0.525000,          2.0318,          2.1269,          2.3776,          1.9901,          1.9243,          2.7209,          0.6227,          1.1531,          2.0329,          2.2751,          0.4022,          1.3299,          2.0045,          3.1645,          5.1822,          1.0440,        -90.0004,        -90.0012,        -90.0008,        -89.9336,        -89.9996,        -89.9976,        -89.9998,        -89.9977
