"VanillaC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_012.tcf]","Time (h)","V 2 [VanillaC4_012]","V 3 [VanillaC4_012]","V 4 [VanillaC4_012]","V 5 [VanillaC4_012]","V 6 [VanillaC4_012]","V 7 [VanillaC4_012]","V 8 [VanillaC4_012]","V 9 [VanillaC4_012]","V 10 [VanillaC4_012]","V 11 [VanillaC4_012]","V 12 [VanillaC4_012]","V 13 [VanillaC4_012]","V 14 [VanillaC4_012]","V 15 [VanillaC4_012]","V 16 [VanillaC4_012]","V  1 [VanillaC4_012]"
         188,        1.558333,          1.3281,          0.9247,          1.2763,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         189,        1.566667,          1.3281,          0.9248,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         190,        1.575000,          1.3281,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         191,        1.583333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         192,        1.591667,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2744,          1.3049
         193,        1.600000,          1.3281,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         194,        1.608333,          1.3281,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0181,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2743,          1.3049
         195,        1.616667,          1.3281,          0.9247,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         196,        1.625000,          1.3282,          0.9247,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3293,          1.3057,          1.2744,          1.3049
         197,        1.633333,          1.3281,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         198,        1.641667,          1.3282,          0.9247,          1.2763,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8734,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         199,        1.650000,          1.3281,          0.9248,          1.2763,          1.2599,          1.3048,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8734,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         200,        1.658333,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0570,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3048
         201,        1.666667,          1.3281,          0.9248,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2745,          1.3048
         202,        1.675000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         203,        1.683333,          1.3282,          0.9247,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2743,          1.3049
         204,        1.691667,          1.3281,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         205,        1.700000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         206,        1.708333,          1.3281,          0.9248,          1.2763,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3293,          1.3057,          1.2743,          1.3049
         207,        1.716667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         208,        1.725000,          1.3281,          0.9247,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         209,        1.733333,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0181,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2746,          1.3049
         210,        1.741667,          1.3282,          0.9248,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3048
         211,        1.750000,          1.3282,          0.9248,          1.2763,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         212,        1.758333,          1.3281,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         213,        1.766667,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0952,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         214,        1.775000,          1.3282,          0.9247,          1.2763,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2745,          1.3049
         215,        1.783333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         216,        1.791667,          1.3282,          0.9248,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         217,        1.800000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         218,        1.808333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.3048
         219,        1.816667,          1.3281,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         220,        1.825000,          1.3282,          0.9248,          1.2763,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3057,          1.2745,          1.3049
         221,        1.833333,          1.3282,          0.9247,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2746,          1.3049
         222,        1.841667,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         223,        1.850000,          1.3282,          0.9247,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2743,          1.3048
         224,        1.858333,          1.3282,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.3049
         225,        1.866667,          1.3282,          0.9248,          1.2764,          1.2600,          1.3047,          0.9252,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2745,          1.3049
         226,        1.875000,          1.3282,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2746,          1.3049
         227,        1.883333,          1.3281,          0.9247,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0181,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2746,          1.3049
         228,        1.891667,          1.3281,          0.9248,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2744,          1.3049
         229,        1.900000,          1.3282,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3295,          1.3056,          1.2746,          1.3048
         230,        1.908333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2742,          1.3049
         231,        1.916667,          1.3282,          0.9247,          1.2763,          1.2599,          1.3047,          0.9252,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3055,          1.2747,          1.3049
         232,        1.925000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3048
         233,        1.933333,          1.3281,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.3049
         234,        1.941667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2747,          1.3048
         235,        1.950000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3293,          1.3056,          1.2743,          1.3049
         236,        1.958333,          1.3281,          0.9248,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         237,        1.966667,          1.3281,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         238,        1.975000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3048
         239,        1.983333,          1.3281,          0.9248,          1.2763,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         240,        1.991667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0950,          0.8733,          1.0936,          1.3293,          1.3057,          1.2740,          1.3049
         241,        2.000000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2742,          1.3048
         242,        2.008333,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         243,        2.016667,          1.3281,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2744,          1.3048
         244,        2.025000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         245,        2.033333,          1.3282,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2741,          1.3049
         246,        2.041667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2746,          1.3049
         247,        2.050000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3048
         248,        2.058333,          1.3281,          0.9248,          1.2764,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.3048
         249,        2.066667,          1.3281,          0.9248,          1.2763,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2746,          1.3048
         250,        2.075000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2745,          1.3049
         251,        2.083333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2741,          1.3049
         252,        2.091667,          1.3281,          0.9247,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2742,          1.3048
         253,        2.100000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.3049
         254,        2.108333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8734,          1.0936,          1.3294,          1.3056,          1.2741,          1.3049
         255,        2.116667,          1.3282,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2745,          1.3049
         256,        2.125000,          1.3282,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2742,          1.3048
         257,        2.133333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2746,          1.3049
         258,        2.141667,          1.3281,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0936,          1.3294,          1.3056,          1.2743,          1.3048
         259,        2.150000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2742,          1.3049
         260,        2.158333,          1.3281,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2743,          1.3049
         261,        2.166667,          1.3282,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0181,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3048
         262,        2.175000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2745,          1.3049
         263,        2.183333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2740,          1.3048
         264,        2.191667,          1.3281,          0.9247,          1.2763,          1.2600,          1.3048,          0.9251,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2742,          1.3049
         265,        2.200000,          1.3281,          0.9248,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3055,          1.2750,          1.3049
         266,        2.208333,          1.3282,          0.9247,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2748,          1.3048
         267,        2.216667,          1.3281,          0.9247,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2747,          1.3049
         268,        2.225000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         269,        2.233333,          1.3282,          0.9247,          1.2763,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2746,          1.3049
         270,        2.241667,          1.3282,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3293,          1.3055,          1.2748,          1.3049
         271,        2.250000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2745,          1.3049
         272,        2.258333,          1.3281,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3058,          1.2737,          1.3049
         273,        2.266667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0181,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2809,          1.3048
         274,        2.275000,          1.3282,          0.9248,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3058,          1.2747,          1.3049
         275,        2.283333,          1.3281,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3065,          1.2745,          1.3049
         276,        2.291667,          1.3282,          0.9248,          1.2763,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0937,          1.3296,          1.3058,          1.2752,          1.3049
         277,        2.300000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3295,          1.3057,          1.2809,          1.3049
         278,        2.308333,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3058,          1.2818,          1.3049
         279,        2.316667,          1.3281,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8734,          1.0937,          1.3295,          1.3071,          1.2757,          1.3049
         280,        2.325000,          1.3282,          0.9247,          1.2764,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8734,          1.0937,          1.3296,          1.3074,          1.2732,          1.3049
         281,        2.333333,          1.3282,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0938,          1.3297,          1.3056,          1.2739,          1.3049
         282,        2.341667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0950,          0.8733,          1.0939,          1.3296,          1.3056,          1.2741,          1.3049
         283,        2.350000,          1.3281,          0.9248,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8734,          1.0938,          1.3295,          1.3056,          1.2742,          1.3049
         284,        2.358333,          1.3282,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2743,          1.3049
         285,        2.366667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         286,        2.375000,          1.3281,          0.9247,          1.2763,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         287,        2.383333,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3057,          1.2743,          1.3049
         288,        2.391667,          1.3282,          0.9247,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         289,        2.400000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         290,        2.408333,          1.3281,          0.9247,          1.2763,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         291,        2.416667,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         292,        2.425000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2743,          1.3049
         293,        2.433333,          1.3281,          0.9248,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         294,        2.441667,          1.3281,          0.9247,          1.2763,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8734,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         295,        2.450000,          1.3281,          0.9247,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         296,        2.458333,          1.3281,          0.9247,          1.2763,          1.2600,          1.3048,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2744,          1.3049
         297,        2.466667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3057,          1.2743,          1.3049
         298,        2.475000,          1.3281,          0.9248,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         299,        2.483333,          1.3282,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         300,        2.491667,          1.3281,          0.9247,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0181,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         301,        2.500000,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0571,          1.0950,          0.8732,          1.0937,          1.3294,          1.3057,          1.2743,          1.3049
         302,        2.508333,          1.3281,          0.9247,          1.2763,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         303,        2.516667,          1.3281,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8734,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         304,        2.525000,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         305,        2.533333,          1.3281,          0.9247,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         306,        2.541667,          1.3281,          0.9247,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2745,          1.3048
         307,        2.550000,          1.3282,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         308,        2.558333,          1.3282,          0.9247,          1.2764,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3048
         309,        2.566667,          1.3281,          0.9248,          1.2764,          1.2600,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2745,          1.3049
         310,        2.575000,          1.3281,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3293,          1.3056,          1.2745,          1.3049
         311,        2.583333,          1.3281,          0.9247,          1.2763,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         312,        2.591667,          1.3281,          0.9248,          1.2764,          1.2599,          1.3048,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0936,          1.3294,          1.3056,          1.2744,          1.3049
         313,        2.600000,          1.3282,          0.9247,          1.2764,          1.2600,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0950,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3048
         314,        2.608333,          1.3281,          0.9247,          1.2764,          1.2599,          1.3047,          0.9252,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         315,        2.616667,          1.3281,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9719,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2744,          1.3049
         316,        2.625000,          1.3282,          0.9248,          1.2764,          1.2600,          1.3048,          0.9251,          0.9720,          1.0180,          1.0571,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3049
         317,        2.633333,          1.3281,          0.9248,          1.2763,          1.2599,          1.3047,          0.9251,          0.9720,          1.0180,          1.0570,          1.0951,          0.8733,          1.0937,          1.3294,          1.3056,          1.2743,          1.3048
