"InphaseC4_020","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_020.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\020\InphaseC4_020_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          4.2103,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          4.1485,        -42.9612,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -89.1499,         -0.0016
,        0.016667,          3.3090,          1.7437,          2.5868,          2.8005,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0000,          3.3952,        -81.6131,        -27.4408,          0.0000,          0.0000,          0.0000,         -0.0001,        -90.7586,          0.0008
,        0.025000,          3.0554,          1.2605,          2.2063,          2.8144,          2.5131,          1.2239,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          0.0000,          0.0001,          3.2552,        -79.7455,        -60.4864,        -38.8306,          0.0000,          0.0003,         -0.0000,        -88.6258,         -0.0006
,        0.033333,          2.6750,          1.2862,          2.1640,          2.8485,          2.6320,          1.1656,          1.6622,          0.0001,          0.0000,          0.0001,          0.0001,          0.0000,          0.0000,          0.0001,          0.0001,          2.9870,        -80.3224,        -72.0653,        -60.9517,        -36.5251,          0.0009,          0.0001,        -88.7891,         -0.0001
,        0.041667,          2.5215,          1.3979,          2.1404,          2.8673,          2.6325,          1.1381,          1.5929,          1.9668,          1.0295,          0.8567,          0.0001,          0.0001,          0.0001,          0.0000,          0.0000,          2.6568,        -82.5356,        -78.0632,        -68.1501,        -54.4811,         -4.5755,          0.0013,        -85.9464,         -0.0008
,        0.050000,          2.4937,          1.4718,          2.1455,          2.8856,          2.4455,          1.2202,          1.6696,          2.0153,          1.2812,          1.3263,          1.1870,          0.8099,          0.0912,          0.0000,          0.0000,          2.5563,        -85.6695,        -82.2611,        -72.2681,        -65.0852,        -52.7443,         -6.0015,        -87.4024,         -0.0002
,        0.058333,          2.4836,          1.5123,          2.1583,          2.9011,          2.3669,          1.3604,          1.7483,          2.1816,          1.4397,          1.4193,          1.4489,          1.1275,          0.8650,          0.9602,          0.6434,          2.5070,        -87.6606,        -85.5877,        -77.9494,        -72.6847,        -64.2483,        -45.1435,        -88.5791,        -43.5166
,        0.066667,          2.4786,          1.5371,          2.1656,          2.8577,          2.3371,          1.4563,          1.8140,          2.2414,          1.5727,          1.5034,          1.3533,          1.3155,          1.2960,          1.4446,          1.4214,          2.4706,        -88.7712,        -87.5730,        -82.6062,        -79.0136,        -70.1068,        -63.6920,        -89.3103,        -72.2281
,        0.075000,          2.4713,          1.5553,          2.1673,          2.7428,          2.3229,          1.5212,          1.8545,          2.2375,          1.6187,          1.5293,          1.5945,          1.5687,          1.6687,          2.2100,          1.7068,          2.4484,        -89.2914,        -88.5375,        -85.5065,        -83.2354,        -74.8590,        -78.7881,        -89.6124,        -86.0616
,        0.083333,          2.4667,          1.5646,          2.1661,          2.6769,          2.3133,          1.5599,          1.8778,          2.1671,          1.6907,          1.6634,          1.8084,          2.0031,          2.0362,          2.3745,          1.8976,          2.4364,        -89.5763,        -88.9981,        -87.1436,        -85.7213,        -81.0607,        -89.2982,        -89.7667,        -90.7787
,        0.091667,          2.4643,          1.5683,          2.1637,          2.6393,          2.3067,          1.5820,          1.8889,          2.1399,          1.8076,          1.7822,          2.0182,          2.1376,          2.1148,          2.4176,          1.9704,          2.4290,        -89.7405,        -89.2987,        -88.1282,        -87.1393,        -86.1175,        -89.4391,        -89.8580,        -90.5796
,        0.100000,          2.4622,          1.5697,          2.1616,          2.6164,          2.3023,          1.5944,          1.8899,          2.1685,          1.9069,          1.8743,          2.0825,          2.1923,          2.1591,          2.4419,          1.9877,          2.4246,        -89.8195,        -89.5029,        -88.7299,        -87.8495,        -88.9923,        -90.0621,        -89.9131,        -90.1643
,        0.108333,          2.4602,          1.5707,          2.1599,          2.6019,          2.2991,          1.5993,          1.8902,          2.2168,          1.9599,          1.9018,          2.1070,          2.2160,          2.1738,          2.4432,          2.0004,          2.4214,        -89.8629,        -89.6447,        -89.0612,        -88.5780,        -89.7685,        -90.1850,        -89.9337,        -90.1056
,        0.116667,          2.4587,          1.5708,          2.1588,          2.5921,          2.2939,          1.6042,          1.8950,          2.2566,          1.9685,          1.9067,          2.1156,          2.2183,          2.1742,          2.4447,          2.0062,          2.4190,        -89.8924,        -89.7398,        -89.2931,        -89.1070,        -89.8606,        -90.0731,        -89.9473,        -90.1076
,        0.125000,          2.4578,          1.5712,          2.1580,          2.5833,          2.2921,          1.6101,          1.9004,          2.2729,          1.9677,          1.9060,          2.1157,          2.2160,          2.1745,          2.4441,          2.0070,          2.4173,        -89.9196,        -89.8027,        -89.5219,        -89.4743,        -89.7883,        -89.9602,        -89.9602,        -90.0259
,        0.133333,          2.4570,          1.5716,          2.1575,          2.5773,          2.2923,          1.6154,          1.9049,          2.2804,          1.9672,          1.9057,          2.1149,          2.2166,          2.1742,          2.4417,          2.0054,          2.4159,        -89.9425,        -89.8500,        -89.7198,        -89.6964,        -89.7713,        -89.8534,        -89.9706,        -89.8853
,        0.141667,          2.4566,          1.5718,          2.1571,          2.5748,          2.2935,          1.6186,          1.9073,          2.2837,          1.9677,          1.9061,          2.1158,          2.2173,          2.1744,          2.4400,          2.0039,          2.4149,        -89.9586,        -89.8951,        -89.8500,        -89.8242,        -89.8087,        -89.8168,        -89.9783,        -89.7965
,        0.150000,          2.4562,          1.5719,          2.1568,          2.5744,          2.2945,          1.6201,          1.9084,          2.2849,          1.9685,          1.9070,          2.1166,          2.2175,          2.1745,          2.4395,          2.0036,          2.4142,        -89.9683,        -89.9304,        -89.9146,        -89.8961,        -89.8624,        -89.8237,        -89.9843,        -89.7927
,        0.158333,          2.4559,          1.5721,          2.1566,          2.5746,          2.2949,          1.6207,          1.9090,          2.2854,          1.9694,          1.9078,          2.1170,          2.2172,          2.1746,          2.4401,          2.0042,          2.4137,        -89.9765,        -89.9572,        -89.9465,        -89.9317,        -89.9057,        -89.8522,        -89.9876,        -89.8301
,        0.166667,          2.4556,          1.5723,          2.1566,          2.5746,          2.2951,          1.6210,          1.9092,          2.2856,          1.9699,          1.9082,          2.1170,          2.2170,          2.1749,          2.4411,          2.0051,          2.4133,        -89.9838,        -89.9735,        -89.9627,        -89.9530,        -89.9306,        -89.8868,        -89.9910,        -89.8773
,        0.175000,          2.4556,          1.5725,          2.1567,          2.5747,          2.2952,          1.6212,          1.9094,          2.2857,          1.9701,          1.9084,          2.1171,          2.2171,          2.1752,          2.4420,          2.0058,          2.4130,        -89.9911,        -89.9835,        -89.9737,        -89.9660,        -89.9457,        -89.9183,        -89.9940,        -89.9159
,        0.183333,          2.4555,          1.5726,          2.1567,          2.5745,          2.2953,          1.6214,          1.9095,          2.2857,          1.9704,          1.9084,          2.1171,          2.2172,          2.1755,          2.4427,          2.0064,          2.4129,        -89.9947,        -89.9900,        -89.9818,        -89.9761,        -89.9575,        -89.9408,        -89.9966,        -89.9414
,        0.191667,          2.4555,          1.5726,          2.1567,          2.5745,          2.2953,          1.6215,          1.9096,          2.2855,          1.9705,          1.9086,          2.1171,          2.2174,          2.1758,          2.4431,          2.0067,          2.4128,        -89.9971,        -89.9932,        -89.9875,        -89.9842,        -89.9670,        -89.9569,        -89.9983,        -89.9570
,        0.200000,          2.4555,          1.5727,          2.1567,          2.5744,          2.2953,          1.6216,          1.9097,          2.2854,          1.9706,          1.9087,          2.1172,          2.2176,          2.1760,          2.4434,          2.0069,          2.4128,        -89.9984,        -89.9959,        -89.9925,        -89.9899,        -89.9774,        -89.9691,        -89.9996,        -89.9682
,        0.208333,          2.4555,          1.5726,          2.1567,          2.5744,          2.2954,          1.6216,          1.9096,          2.2854,          1.9708,          1.9088,          2.1173,          2.2178,          2.1761,          2.4436,          2.0071,          2.4128,        -89.9989,        -89.9972,        -89.9950,        -89.9929,        -89.9842,        -89.9777,        -89.9991,        -89.9771
,        0.216667,          2.4555,          1.5726,          2.1566,          2.5743,          2.2953,          1.6217,          1.9097,          2.2854,          1.9708,          1.9089,          2.1174,          2.2179,          2.1762,          2.4438,          2.0073,          2.4127,        -89.9992,        -89.9984,        -89.9970,        -89.9949,        -89.9888,        -89.9838,        -89.9995,        -89.9836
