"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14539.84    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         4.000,              ,  1.651689    ,  1275972.    ,  1296000.    ,  0.000000    ,  1296002.    ,  1275972.    ,  20029.20    ,  20029.12    ,-0.8027604E-01,-0.3121184E-05,  2571974.    ,  34568.96    ,  2571974.    ,-0.8027604E-01,-0.3121184E-05,-0.3121184E-05
         4.500,              ,  0.000000    ,  162000.0    ,  162000.0    ,  0.000000    ,  162000.0    ,  162000.0    ,-0.2143860E-02, 0.1171875E-01, 0.1386261E-01, 0.4278583E-05,  324000.0    ,  34568.97    ,  2895974.    ,-0.6641343E-01,-0.2293302E-05,-0.2293302E-05
         5.000,              ,  0.000000    ,  162000.0    ,  162000.0    ,  0.000000    ,  162000.0    ,  162000.0    ,-0.3374386E-01,-0.3906250E-01,-0.5318642E-02,-0.1641556E-05,  324000.0    ,  34568.93    ,  3219974.    ,-0.7173207E-01,-0.2227722E-05,-0.2227722E-05
         5.500,              ,  0.000000    ,  162000.0    ,  162000.0    ,  0.000000    ,  162000.0    ,  162000.0    , 0.3254700E-01, 0.2734375E-01,-0.5203247E-02,-0.1605941E-05,  324000.0    ,  34568.96    ,  3543974.    ,-0.7693532E-01,-0.2170877E-05,-0.2170877E-05
         6.000,              ,  0.000000    ,  162000.0    ,  162000.0    ,  0.000000    ,  162000.0    ,  162000.0    ,-0.3301144E-01,-0.3125000E-01, 0.1761436E-02, 0.5436532E-06,  324000.0    ,  34568.93    ,  3867974.    ,-0.7517389E-01,-0.1943495E-05,-0.1943495E-05
         6.000,              ,  0.000000    ,  11.27811    ,  11.27815    ,  0.000000    ,  11.27815    ,  11.27811    , 0.4291534E-04, 0.3906250E-02, 0.3863335E-02, 0.1712755E-01,  22.55626    ,  34568.93    ,  3867997.    ,-0.7131055E-01,-0.1843604E-05,-0.1843604E-05
