"OutphaseC4_003","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_003.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\003\OutphaseC4_003_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.025000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1745,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0003,          0.0000
,        0.033333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1687,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.1076,          0.0000
,        0.041667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1412,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.2208,          0.0000
,        0.050000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1349,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.3370,          0.0000
,        0.058333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1247,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.4288,          0.0000
,        0.066667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1204,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.5277,          0.0000
,        0.075000,          0.1790,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1152,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.6126,          0.0000
,        0.083333,          0.2433,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1124,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.7174,          0.0000
,        0.091667,          0.2784,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1107,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.8202,          0.0000
,        0.100000,          0.3151,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1114,         -0.0001,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.9355,          0.0000
,        0.108333,          0.3589,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1125,         -0.1563,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.0798,          0.0000
,        0.116667,          0.4038,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1185,         -0.3834,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.2682,          0.0000
,        0.125000,          0.4446,          0.0000,          0.0564,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1222,         -0.6248,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.4280,          0.0000
,        0.133333,          0.4795,          0.0000,          0.6173,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1270,         -0.8707,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.6071,          0.0000
,        0.141667,          0.5104,          0.0000,          0.7671,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1317,         -1.1175,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.7790,          0.0000
,        0.150000,          0.5371,          0.0000,          0.8741,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1359,         -1.3515,         -0.3204,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9322,          0.0000
,        0.158333,          0.5593,          0.0000,          0.9575,          0.1275,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1394,         -1.5721,         -0.4168,          0.0000,          0.0000,          0.0000,          0.0000,         -2.0874,          0.0000
,        0.166667,          0.5780,          0.0000,          1.0274,          0.1195,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1430,         -1.7728,         -0.5125,          0.0000,          0.0000,          0.0000,          0.0000,         -2.2064,          0.0000
,        0.175000,          0.5939,          0.0000,          1.0836,          0.1194,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1464,         -1.9499,         -0.6115,          0.0000,          0.0000,          0.0000,          0.0000,         -2.3350,          0.0000
,        0.183333,          0.6080,          0.0000,          1.1299,          0.1106,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1484,         -2.1087,         -0.6825,          0.0000,          0.0000,          0.0000,          0.0000,         -2.4295,          0.0000
,        0.191667,          0.6186,          0.0000,          1.1758,          0.1064,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1511,         -2.2464,         -0.7699,          0.0000,          0.0000,          0.0000,          0.0000,         -2.5194,          0.0000
,        0.200000,          0.6283,          0.0000,          1.0538,          0.1008,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1527,         -2.3662,         -0.8283,          0.0000,          0.0000,          0.0000,          0.0000,         -2.6014,          0.0000
,        0.208333,          0.6358,          0.0000,          0.8340,          0.0965,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1544,         -2.4680,         -0.9014,          0.0000,          0.0000,          0.0000,          0.0000,         -2.6615,          0.0000
,        0.216667,          0.6427,          0.0000,          0.6869,          0.0938,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1558,         -2.5547,         -0.9488,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7204,          0.0000
,        0.225000,          0.6476,          0.0000,          0.5931,          0.0916,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1566,         -2.6278,         -0.9889,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7634,          0.0000
